	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034655_Botryozyma_nematodophila
2887	OG0002887	YOR388C	snap_masked-NODE_1964_length_2567_cov_2.59315_ID_3927-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1964_length_2567_cov_2.59315_ID_3927-processed-gene-0.0&CDS=1-1086
2888	OG0002888	YPL001W	genemark-NODE_301_length_5894_cov_9.18291_ID_601-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_301_length_5894_cov_9.18291_ID_601-processed-gene-0.7&CDS=1-1203
2889	OG0002889	YPL002C	augustus_masked-NODE_4304_length_1324_cov_4.84712_ID_8607-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_4304_length_1324_cov_4.84712_ID_8607-processed-gene-0.5&CDS=1-294
2890	OG0002890	YPL003W	augustus_masked-NODE_2021_length_2509_cov_4.12592_ID_4041-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2021_length_2509_cov_4.12592_ID_4041-processed-gene-0.1&CDS=1-714
2891	OG0002891	YPL006W	augustus_masked-NODE_3198_length_1803_cov_4.07094_ID_6395-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3198_length_1803_cov_4.07094_ID_6395-processed-gene-0.0&CDS=1-1755
2892	OG0002892	YPL008W	snap_masked-NODE_117_length_7782_cov_5.53061_ID_233-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_117_length_7782_cov_5.53061_ID_233-processed-gene-0.6&CDS=1-3009
2893	OG0002893	YPL009C	snap_masked-NODE_775_length_4163_cov_4.13315_ID_1549-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_775_length_4163_cov_4.13315_ID_1549-processed-gene-0.4&CDS=1-3120
2894	OG0002894	YPL010W	genemark-NODE_2177_length_2385_cov_3.78369_ID_4353-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_2177_length_2385_cov_3.78369_ID_4353-processed-gene-0.4&CDS=1-303
2895	OG0002895	YPL011C	snap_masked-NODE_2177_length_2385_cov_3.78369_ID_4353-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_2177_length_2385_cov_3.78369_ID_4353-processed-gene-0.0&CDS=1-1122
2896	OG0002896	YPL012W	augustus_masked-NODE_1958_length_2571_cov_3.81995_ID_3915-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1958_length_2571_cov_3.81995_ID_3915-processed-gene-0.1&CDS=1-2391
2897	OG0002897	YPL013C	snap_masked-NODE_1387_length_3112_cov_3.71999_ID_2773-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1387_length_3112_cov_3.71999_ID_2773-processed-gene-0.1&CDS=1-291
2898	OG0002898	YPL015C	augustus_masked-NODE_3004_length_1894_cov_3.66014_ID_6007-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3004_length_1894_cov_3.66014_ID_6007-processed-gene-0.0&CDS=1-1104
2899	OG0002899	YPL016W	augustus_masked-NODE_1375_length_3133_cov_3.44152_ID_2749-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1375_length_3133_cov_3.44152_ID_2749-processed-gene-0.1&CDS=1-3129
2900	OG0002900	YPL020C	snap_masked-NODE_325_length_5777_cov_4.32838_ID_649-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_325_length_5777_cov_4.32838_ID_649-processed-gene-0.2&CDS=1-1848
2901	OG0002901	YPL022W	augustus_masked-NODE_1175_length_3420_cov_4.45527_ID_2349-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1175_length_3420_cov_4.45527_ID_2349-processed-gene-0.4&CDS=1-1743
2902	OG0002902	YPL023C	snap_masked-NODE_769_length_4180_cov_3.35055_ID_1537-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_769_length_4180_cov_3.35055_ID_1537-processed-gene-0.2&CDS=1-1704
2903	OG0002903	YPL028W	augustus_masked-NODE_1362_length_3146_cov_5.43675_ID_2723-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1362_length_3146_cov_5.43675_ID_2723-processed-gene-0.4&CDS=1-831
2904	OG0002904	YPL029W	snap_masked-NODE_786_length_4128_cov_4.13405_ID_1571-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_786_length_4128_cov_4.13405_ID_1571-processed-gene-0.0&CDS=1-2121
2905	OG0002905	YPL030W	augustus_masked-NODE_1971_length_2560_cov_5.6503_ID_3941-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1971_length_2560_cov_5.6503_ID_3941-processed-gene-0.1&CDS=1-1575
2906	OG0002906	YPL031C	snap_masked-NODE_169_length_6977_cov_4.89541_ID_337-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_169_length_6977_cov_4.89541_ID_337-processed-gene-0.5&CDS=1-1308
2907	OG0002907	YPL040C	augustus_masked-NODE_1577_length_2914_cov_3.44526_ID_3153-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1577_length_2914_cov_3.44526_ID_3153-processed-gene-0.3&CDS=1-2379
2908	OG0002908	YPL041C	snap_masked-NODE_2257_length_2328_cov_3.38495_ID_4513-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2257_length_2328_cov_3.38495_ID_4513-processed-gene-0.2&CDS=1-966
2909	OG0002909	YPL042C	maker-NODE_1043_length_3620_cov_3.92258_ID_2085-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_1043_length_3620_cov_3.92258_ID_2085-snap-gene-0.2&CDS=1-2970
2910	OG0002910	YPL043W	augustus_masked-NODE_502_length_4987_cov_3.82157_ID_1003-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_502_length_4987_cov_3.82157_ID_1003-processed-gene-0.3&CDS=1-1740
2911	OG0002911	YPL045W	augustus_masked-NODE_1186_length_3410_cov_4.05425_ID_2371-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1186_length_3410_cov_4.05425_ID_2371-processed-gene-0.4&CDS=1-1881
2912	OG0002912	YPL046C	genemark-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.20&CDS=1-336
2913	OG0002913	YPL050C	snap_masked-NODE_2089_length_2451_cov_2.57721_ID_4177-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2089_length_2451_cov_2.57721_ID_4177-processed-gene-0.2&CDS=1-957
2914	OG0002914	YPL051W	maker-NODE_4870_length_1140_cov_3.62488_ID_9739-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_4870_length_1140_cov_3.62488_ID_9739-augustus-gene-0.3&CDS=1-702
2915	OG0002915	YPL054W	maker-NODE_1465_length_3032_cov_4.522_ID_2929-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_1465_length_3032_cov_4.522_ID_2929-augustus-gene-0.4&CDS=1-2334
2916	OG0002916	YPL059W	maker-NODE_4502_length_1255_cov_6.77167_ID_9003-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_4502_length_1255_cov_6.77167_ID_9003-augustus-gene-0.0&CDS=1-492
2917	OG0002917	YPL060W	augustus_masked-NODE_840_length_4008_cov_6.40121_ID_1679-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_840_length_4008_cov_6.40121_ID_1679-processed-gene-0.0&CDS=1-2556
2918	OG0002918	YPL063W	snap_masked-NODE_2694_length_2060_cov_2.81746_ID_5387-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_2694_length_2060_cov_2.81746_ID_5387-processed-gene-0.1&CDS=1-1650
2919	OG0002919	YPL065W	maker-NODE_849_length_3988_cov_3.33867_ID_1697-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_849_length_3988_cov_3.33867_ID_1697-augustus-gene-0.1&CDS=1-669
2920	OG0002920	YPL067C	augustus_masked-NODE_54_length_10178_cov_4.42003_ID_107-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_54_length_10178_cov_4.42003_ID_107-processed-gene-0.1&CDS=1-609
2921	OG0002921	YPL069C	genemark-NODE_3144_length_1822_cov_2.7725_ID_6287-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_3144_length_1822_cov_2.7725_ID_6287-processed-gene-0.5&CDS=1-951
2922	OG0002922	YPL072W	snap_masked-NODE_642_length_4527_cov_3.40139_ID_1283-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_642_length_4527_cov_3.40139_ID_1283-processed-gene-0.3&CDS=1-2010
2923	OG0002923	YPL076W	snap_masked-NODE_110_length_7948_cov_3.72355_ID_219-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_110_length_7948_cov_3.72355_ID_219-processed-gene-0.3&CDS=1-1221
2924	OG0002924	YPL078C	snap_masked-NODE_2470_length_2200_cov_3.81678_ID_4939-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_2470_length_2200_cov_3.81678_ID_4939-processed-gene-0.5&CDS=1-636
2925	OG0002925	YPL082C	augustus_masked-NODE_2953_length_1923_cov_3.51606_ID_5905-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2953_length_1923_cov_3.51606_ID_5905-processed-gene-0.1&CDS=1-1857
2926	OG0002926	YPL083C	augustus_masked-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.11&CDS=1-1218
2927	OG0002927	YPL084W	snap_masked-NODE_554_length_4785_cov_3.75476_ID_1107-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_554_length_4785_cov_3.75476_ID_1107-processed-gene-0.2&CDS=1-2703
2928	OG0002928	YPL085W	augustus_masked-NODE_72_length_9147_cov_4.38759_ID_143-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_72_length_9147_cov_4.38759_ID_143-processed-gene-0.3&CDS=1-2208
2929	OG0002929	YPL086C	augustus_masked-NODE_5123_length_1067_cov_4.65415_ID_10245-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5123_length_1067_cov_4.65415_ID_10245-processed-gene-0.1&CDS=1-936
2930	OG0002930	YPL088W	augustus_masked-NODE_7150_length_637_cov_3.69244_ID_14299-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_7150_length_637_cov_3.69244_ID_14299-processed-gene-0.1&CDS=1-546
2931	OG0002931	YPL091W	augustus_masked-NODE_1868_length_2651_cov_6.65871_ID_3735-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1868_length_2651_cov_6.65871_ID_3735-processed-gene-0.2&CDS=1-1458
2932	OG0002932	YPL092W	augustus_masked-NODE_1025_length_3658_cov_4.19956_ID_2049-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1025_length_3658_cov_4.19956_ID_2049-processed-gene-0.5&CDS=1-1479
2933	OG0002933	YPL093W	genemark-NODE_694_length_4361_cov_4.94937_ID_1387-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_694_length_4361_cov_4.94937_ID_1387-processed-gene-0.3&CDS=1-1932
2934	OG0002934	YPL094C	snap_masked-NODE_212_length_6571_cov_3.69905_ID_423-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_212_length_6571_cov_3.69905_ID_423-processed-gene-0.5&CDS=1-618
2935	OG0002935	YPL096W	augustus_masked-NODE_5439_length_980_cov_4.94378_ID_10877-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5439_length_980_cov_4.94378_ID_10877-processed-gene-0.0&CDS=1-846
2936	OG0002936	YPL097W	maker-NODE_1736_length_2760_cov_3.63697_ID_3471-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_1736_length_2760_cov_3.63697_ID_3471-augustus-gene-0.0&CDS=1-1086
2937	OG0002937	YPL098C	genemark-NODE_8395_length_468_cov_1.0339_ID_16789-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_8395_length_468_cov_1.0339_ID_16789-processed-gene-0.0&CDS=1-123
2938	OG0002938	YPL101W	augustus_masked-NODE_626_length_4566_cov_3.66681_ID_1251-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_626_length_4566_cov_3.66681_ID_1251-processed-gene-0.5&CDS=1-1140
2939	OG0002939	YPL103C	snap_masked-NODE_1173_length_3427_cov_3.37426_ID_2345-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1173_length_3427_cov_3.37426_ID_2345-processed-gene-0.0&CDS=1-1272
2940	OG0002940	YPL104W	augustus_masked-NODE_5512_length_968_cov_7.12267_ID_11023-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5512_length_968_cov_7.12267_ID_11023-processed-gene-0.0&CDS=1-891
2941	OG0002941	YPL107W	maker-NODE_5108_length_1070_cov_3.71034_ID_10215-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_5108_length_1070_cov_3.71034_ID_10215-augustus-gene-0.4&CDS=1-597
2942	OG0002942	YPL109C	genemark-NODE_523_length_4915_cov_3.13416_ID_1045-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_523_length_4915_cov_3.13416_ID_1045-processed-gene-0.1&CDS=1-2472
2943	OG0002943	YPL110C	augustus_masked-NODE_1339_length_3172_cov_3.98813_ID_2677-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1339_length_3172_cov_3.98813_ID_2677-processed-gene-0.0&CDS=1-2784
2944	OG0002944	YPL111W	augustus_masked-NODE_5074_length_1082_cov_2.92795_ID_10147-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5074_length_1082_cov_2.92795_ID_10147-processed-gene-0.1&CDS=1-885
2945	OG0002945	YPL115C	augustus_masked-NODE_2767_length_2019_cov_3.11609_ID_5533-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2767_length_2019_cov_3.11609_ID_5533-processed-gene-0.0&CDS=1-2019
2946	OG0002946	YPL116W	genemark-NODE_903_length_3879_cov_4.56093_ID_1805-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_903_length_3879_cov_4.56093_ID_1805-processed-gene-0.1&CDS=1-1956
2947	OG0002947	YPL117C	genemark-NODE_2909_length_1947_cov_5.19662_ID_5817-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_2909_length_1947_cov_5.19662_ID_5817-processed-gene-0.3&CDS=1-828
2948	OG0002948	YPL118W	augustus_masked-NODE_1283_length_3262_cov_4.02682_ID_2565-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1283_length_3262_cov_4.02682_ID_2565-processed-gene-0.3&CDS=1-1572
2949	OG0002949	YPL121C	snap_masked-NODE_190_length_6807_cov_3.1481_ID_379-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_190_length_6807_cov_3.1481_ID_379-processed-gene-0.0&CDS=1-924
2950	OG0002950	YPL122C	snap_masked-NODE_946_length_3793_cov_3.12092_ID_1891-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_946_length_3793_cov_3.12092_ID_1891-processed-gene-0.5&CDS=1-1047
2951	OG0002951	YPL125W	augustus_masked-NODE_1755_length_2740_cov_3.76611_ID_3509-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1755_length_2740_cov_3.76611_ID_3509-processed-gene-0.1&CDS=1-2418
2952	OG0002952	YPL126W	augustus_masked-NODE_2156_length_2401_cov_3.50895_ID_4311-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2156_length_2401_cov_3.50895_ID_4311-processed-gene-0.3&CDS=1-2286
2953	OG0002953	YPL127C	augustus_masked-NODE_176_length_6892_cov_3.94969_ID_351-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_176_length_6892_cov_3.94969_ID_351-processed-gene-0.3&CDS=1-663
2954	OG0002954	YPL129W	snap_masked-NODE_47_length_10463_cov_5.54218_ID_93-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_47_length_10463_cov_5.54218_ID_93-processed-gene-0.2&CDS=1-1062
2955	OG0002955	YPL131W	snap_masked-NODE_1542_length_2950_cov_3.58342_ID_3083-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_1542_length_2950_cov_3.58342_ID_3083-processed-gene-0.3&CDS=1-897
2956	OG0002956	YPL132W	snap_masked-NODE_1781_length_2724_cov_3.92619_ID_3561-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_1781_length_2724_cov_3.92619_ID_3561-processed-gene-0.3&CDS=1-819
2957	OG0002957	YPL133C	snap_masked-NODE_161_length_7083_cov_4.49602_ID_321-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_161_length_7083_cov_4.49602_ID_321-processed-gene-0.1&CDS=1-1338
2958	OG0002958	YPL134C	maker-NODE_5653_length_934_cov_1.93402_ID_11305-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_5653_length_934_cov_1.93402_ID_11305-augustus-gene-0.0&CDS=1-726
2959	OG0002959	YPL138C	snap_masked-NODE_114_length_7840_cov_4.26808_ID_227-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_114_length_7840_cov_4.26808_ID_227-processed-gene-0.6&CDS=1-1368
2960	OG0002960	YPL146C	augustus_masked-NODE_1485_length_3003_cov_3.0787_ID_2969-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1485_length_3003_cov_3.0787_ID_2969-processed-gene-0.2&CDS=1-1263
2961	OG0002961	YPL147W	genemark-NODE_1799_length_2709_cov_4.18915_ID_3597-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1799_length_2709_cov_4.18915_ID_3597-processed-gene-0.5&CDS=1-2358
2962	OG0002962	YPL150W	augustus_masked-NODE_3340_length_1732_cov_3.48539_ID_6679-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3340_length_1732_cov_3.48539_ID_6679-processed-gene-0.2&CDS=1-822
2963	OG0002963	YPL151C	augustus_masked-NODE_1426_length_3067_cov_4.91301_ID_2851-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1426_length_3067_cov_4.91301_ID_2851-processed-gene-0.2&CDS=1-576
2964	OG0002964	YPL152W	augustus_masked-NODE_3549_length_1641_cov_4.28436_ID_7097-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_3549_length_1641_cov_4.28436_ID_7097-processed-gene-0.4&CDS=1-342
2965	OG0002965	YPL153C	augustus_masked-NODE_3293_length_1757_cov_2.89835_ID_6585-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3293_length_1757_cov_2.89835_ID_6585-processed-gene-0.1&CDS=1-1704
2966	OG0002966	YPL154C	genemark-NODE_3957_length_1467_cov_3.64448_ID_7913-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_3957_length_1467_cov_3.64448_ID_7913-processed-gene-0.0&CDS=1-1155
2967	OG0002967	YPL155C	snap_masked-NODE_225_length_6505_cov_3.19318_ID_449-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_225_length_6505_cov_3.19318_ID_449-processed-gene-0.8&CDS=1-2523
2968	OG0002968	YPL157W	augustus_masked-NODE_2880_length_1961_cov_3.18311_ID_5759-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2880_length_1961_cov_3.18311_ID_5759-processed-gene-0.1&CDS=1-636
2969	OG0002969	YPL160W	snap_masked-NODE_43_length_10863_cov_3.68958_ID_85-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_43_length_10863_cov_3.68958_ID_85-processed-gene-0.3&CDS=1-3606
2970	OG0002970	YPL162C	augustus_masked-NODE_7167_length_634_cov_2.4266_ID_14333-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_7167_length_634_cov_2.4266_ID_14333-processed-gene-0.2&CDS=1-561
2971	OG0002971	YPL164C	augustus_masked-NODE_895_length_3895_cov_3.94089_ID_1789-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_895_length_3895_cov_3.94089_ID_1789-processed-gene-0.4&CDS=1-1644
2972	OG0002972	YPL165C	augustus_masked-NODE_3151_length_1820_cov_2.11445_ID_6301-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3151_length_1820_cov_2.11445_ID_6301-processed-gene-0.1&CDS=1-1125
2973	OG0002973	YPL169C	augustus_masked-NODE_1105_length_3519_cov_5.96767_ID_2209-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1105_length_3519_cov_5.96767_ID_2209-processed-gene-0.3&CDS=1-2124
2974	OG0002974	YPL170W	maker-NODE_1656_length_2848_cov_3.73541_ID_3311-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_1656_length_2848_cov_3.73541_ID_3311-augustus-gene-0.6&CDS=1-522
2975	OG0002975	YPL172C	genemark-NODE_2112_length_2428_cov_3.63295_ID_4223-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_2112_length_2428_cov_3.63295_ID_4223-processed-gene-0.2&CDS=1-1248
2976	OG0002976	YPL173W	snap_masked-NODE_1277_length_3271_cov_3.88091_ID_2553-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_1277_length_3271_cov_3.88091_ID_2553-processed-gene-0.4&CDS=1-1161
2977	OG0002977	YPL174C	snap_masked-NODE_12_length_15724_cov_6.8767_ID_23-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_12_length_15724_cov_6.8767_ID_23-processed-gene-0.13&CDS=1-885
2978	OG0002978	YPL175W	snap_masked-NODE_2725_length_2042_cov_6.83342_ID_5449-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_2725_length_2042_cov_6.83342_ID_5449-processed-gene-0.1&CDS=1-1548
2979	OG0002979	YPL178W	genemark-NODE_1328_length_3200_cov_4.2531_ID_2655-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_1328_length_3200_cov_4.2531_ID_2655-processed-gene-0.6&CDS=1-480
2980	OG0002980	YPL180W	augustus_masked-NODE_5023_length_1095_cov_5.07596_ID_10045-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5023_length_1095_cov_5.07596_ID_10045-processed-gene-0.0&CDS=1-1092
2981	OG0002981	YPL181W	augustus_masked-NODE_1945_length_2580_cov_4.28911_ID_3889-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1945_length_2580_cov_4.28911_ID_3889-processed-gene-0.5&CDS=1-267
2982	OG0002982	YPL183C	snap_masked-NODE_1801_length_2707_cov_4.31222_ID_3601-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1801_length_2707_cov_4.31222_ID_3601-processed-gene-0.2&CDS=1-2664
2983	OG0002983	YPL183W-A	maker-NODE_5987_length_857_cov_3.86534_ID_11973-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_5987_length_857_cov_3.86534_ID_11973-augustus-gene-0.2&CDS=1-255
2984	OG0002984	YPL184C	augustus_masked-NODE_2158_length_2400_cov_4.12026_ID_4315-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2158_length_2400_cov_4.12026_ID_4315-processed-gene-0.0&CDS=1-2151
2985	OG0002985	YPL188W	maker-NODE_991_length_3712_cov_4.74897_ID_1981-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_991_length_3712_cov_4.74897_ID_1981-snap-gene-0.3&CDS=1-1077
2986	OG0002986	YPL190C	snap_masked-NODE_1209_length_3374_cov_4.01024_ID_2417-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1209_length_3374_cov_4.01024_ID_2417-processed-gene-0.0&CDS=1-2319
2987	OG0002987	YPL195W	snap_masked-NODE_2192_length_2376_cov_4.38819_ID_4383-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_2192_length_2376_cov_4.38819_ID_4383-processed-gene-0.0&CDS=1-663
2988	OG0002988	YPL196W	augustus_masked-NODE_1942_length_2584_cov_3.77738_ID_3883-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1942_length_2584_cov_3.77738_ID_3883-processed-gene-0.1&CDS=1-807
2989	OG0002989	YPL199C	snap_masked-NODE_1378_length_3124_cov_4.86282_ID_2755-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_1378_length_3124_cov_4.86282_ID_2755-processed-gene-0.4&CDS=1-696
2990	OG0002990	YPL206C	genemark-NODE_1628_length_2874_cov_3.63711_ID_3255-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_1628_length_2874_cov_3.63711_ID_3255-processed-gene-0.8&CDS=1-654
2991	OG0002991	YPL207W	snap_masked-NODE_3008_length_1893_cov_3.67628_ID_6015-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3008_length_1893_cov_3.67628_ID_6015-processed-gene-0.1&CDS=1-1698
2992	OG0002992	YPL209C	snap_masked-NODE_5502_length_970_cov_5.6929_ID_11003-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_5502_length_970_cov_5.6929_ID_11003-processed-gene-0.0&CDS=1-828
2993	OG0002993	YPL210C	augustus_masked-NODE_136_length_7482_cov_4.71415_ID_271-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_136_length_7482_cov_4.71415_ID_271-processed-gene-0.1&CDS=1-1452
2994	OG0002994	YPL211W	genemark-NODE_1037_length_3633_cov_3.06652_ID_2073-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_1037_length_3633_cov_3.06652_ID_2073-processed-gene-0.4&CDS=1-540
2995	OG0002995	YPL212C	genemark-NODE_2159_length_2399_cov_4.28797_ID_4317-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_2159_length_2399_cov_4.28797_ID_4317-processed-gene-0.2&CDS=1-1407
2996	OG0002996	YPL215W	augustus_masked-NODE_1867_length_2652_cov_4.29842_ID_3733-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1867_length_2652_cov_4.29842_ID_3733-processed-gene-0.1&CDS=1-222
2997	OG0002997	YPL217C	snap_masked-NODE_175_length_6911_cov_4.09408_ID_349-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_175_length_6911_cov_4.09408_ID_349-processed-gene-0.5&CDS=1-3351
2998	OG0002998	YPL218W	snap_masked-NODE_5994_length_856_cov_2.88639_ID_11987-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_5994_length_856_cov_2.88639_ID_11987-processed-gene-0.0&CDS=1-444
2999	OG0002999	YPL222W	snap_masked-NODE_1298_length_3237_cov_3.81301_ID_2595-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1298_length_3237_cov_3.81301_ID_2595-processed-gene-0.1&CDS=1-1890
3000	OG0003000	YPL225W	augustus_masked-NODE_3830_length_1515_cov_6.53219_ID_7659-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3830_length_1515_cov_6.53219_ID_7659-processed-gene-0.1&CDS=1-159
3001	OG0003001	YPL227C	snap_masked-NODE_1265_length_3289_cov_2.29994_ID_2529-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_1265_length_3289_cov_2.29994_ID_2529-processed-gene-0.4&CDS=1-729
3002	OG0003002	YPL228W	snap_masked-NODE_3372_length_1720_cov_3.33814_ID_6743-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3372_length_1720_cov_3.33814_ID_6743-processed-gene-0.1&CDS=1-606
3003	OG0003003	YPL231W	augustus_masked-NODE_734_length_4239_cov_3.32887_ID_1467-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_734_length_4239_cov_3.32887_ID_1467-processed-gene-0.2&CDS=1-2043
