	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034749_Lipomyces_mesembrius
1964	OG0001964	YJR101W	augustus_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.66&CDS=1-978
1965	OG0001965	YJR102C	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-4.16-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-4.16&CDS=1-597
1966	OG0001966	YJR104C	snap_masked-NODE_13_length_358725_cov_30.8807_ID_25-processed-gene-2.57-mRNA-1_1&gene=snap_masked-NODE_13_length_358725_cov_30.8807_ID_25-processed-gene-2.57&CDS=1-462
1967	OG0001967	YJR105W	maker-NODE_12_length_360066_cov_17.2837_ID_23-augustus-gene-2.144-mRNA-1_1&gene=maker-NODE_12_length_360066_cov_17.2837_ID_23-augustus-gene-2.144&CDS=1-1032
1968	OG0001968	YJR107W	augustus_masked-NODE_25_length_224029_cov_16.3037_ID_49-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_25_length_224029_cov_16.3037_ID_49-processed-gene-0.28&CDS=1-1440
1969	OG0001969	YJR109C	maker-NODE_11_length_408093_cov_15.0871_ID_21-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_11_length_408093_cov_15.0871_ID_21-augustus-gene-0.53&CDS=1-3603
1970	OG0001970	YJR110W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-0.84-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-0.84&CDS=1-2328
1971	OG0001971	YJR111C	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-4.36&CDS=1-804
1972	OG0001972	YJR112W	maker-NODE_71_length_55669_cov_15.2001_ID_141-augustus-gene-0.82-mRNA-1_1&gene=maker-NODE_71_length_55669_cov_15.2001_ID_141-augustus-gene-0.82&CDS=1-636
1973	OG0001973	YJR113C	augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-0.9&CDS=1-1380
1974	OG0001974	YJR116W	maker-NODE_30_length_182192_cov_15.3438_ID_59-augustus-gene-0.250-mRNA-1_1&gene=maker-NODE_30_length_182192_cov_15.3438_ID_59-augustus-gene-0.250&CDS=1-867
1975	OG0001975	YJR117W	maker-NODE_59_length_80342_cov_15.3537_ID_117-augustus-gene-0.39-mRNA-1_1&gene=maker-NODE_59_length_80342_cov_15.3537_ID_117-augustus-gene-0.39&CDS=1-1329
1976	OG0001976	YJR118C	maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-2.58-mRNA-1_1&gene=maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-2.58&CDS=1-447
1977	OG0001977	YJR119C	maker-NODE_9_length_460943_cov_15.6853_ID_17-augustus-gene-2.153-mRNA-1_1&gene=maker-NODE_9_length_460943_cov_15.6853_ID_17-augustus-gene-2.153&CDS=1-4428
1978	OG0001978	YJR121W	maker-NODE_28_length_198098_cov_14.6317_ID_55-augustus-gene-0.16-mRNA-1_1&gene=maker-NODE_28_length_198098_cov_14.6317_ID_55-augustus-gene-0.16&CDS=1-1545
1979	OG0001979	YJR122W	genemark-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-5.27-mRNA-1_1&gene=genemark-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-5.27&CDS=1-1509
1980	OG0001980	YJR123W	maker-NODE_51_length_108814_cov_15.0146_ID_101-augustus-gene-0.156-mRNA-1_1&gene=maker-NODE_51_length_108814_cov_15.0146_ID_101-augustus-gene-0.156&CDS=1-681
1981	OG0001981	YJR125C	snap_masked-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-1.208-mRNA-1_1&gene=snap_masked-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-1.208&CDS=1-1560
1982	OG0001982	YJR129C	augustus_masked-NODE_9_length_460943_cov_15.6853_ID_17-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_9_length_460943_cov_15.6853_ID_17-processed-gene-2.43&CDS=1-861
1983	OG0001983	YJR131W	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-2.2&CDS=1-1803
1984	OG0001984	YJR132W	maker-NODE_12_length_360066_cov_17.2837_ID_23-augustus-gene-1.43-mRNA-1_1&gene=maker-NODE_12_length_360066_cov_17.2837_ID_23-augustus-gene-1.43&CDS=1-3111
1985	OG0001985	YJR133W	augustus_masked-NODE_36_length_158621_cov_31.1899_ID_71-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_36_length_158621_cov_31.1899_ID_71-processed-gene-0.66&CDS=1-639
1986	OG0001986	YJR135W-A	genemark-NODE_78_length_47678_cov_18.864_ID_155-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_78_length_47678_cov_18.864_ID_155-processed-gene-0.46&CDS=1-273
1987	OG0001987	YJR138W	augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-0.132&CDS=1-4182
1988	OG0001988	YJR139C	maker-NODE_2_length_781223_cov_15.3897_ID_3-augustus-gene-5.83-mRNA-1_1&gene=maker-NODE_2_length_781223_cov_15.3897_ID_3-augustus-gene-5.83&CDS=1-1116
1989	OG0001989	YJR140C	maker-NODE_7_length_493755_cov_15.7063_ID_13-augustus-gene-3.16-mRNA-1_1&gene=maker-NODE_7_length_493755_cov_15.7063_ID_13-augustus-gene-3.16&CDS=1-4962
1990	OG0001990	YJR141W	augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-1.182&CDS=1-1098
1991	OG0001991	YJR142W	augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-1.68&CDS=1-945
1992	OG0001992	YJR143C	augustus_masked-NODE_75_length_52051_cov_15.5333_ID_149-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_75_length_52051_cov_15.5333_ID_149-processed-gene-0.19&CDS=1-3291
1993	OG0001993	YJR144W	maker-NODE_5_length_564925_cov_15.4782_ID_9-snap-gene-1.175-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-snap-gene-1.175&CDS=1-762
1994	OG0001994	YKL003C	snap_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-5.65-mRNA-1_1&gene=snap_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-5.65&CDS=1-336
1995	OG0001995	YKL007W	augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-0.132&CDS=1-822
1996	OG0001996	YKL009W	genemark-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-2.37&CDS=1-768
1997	OG0001997	YKL010C	augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-4.34&CDS=1-5676
1998	OG0001998	YKL011C	maker-NODE_42_length_137594_cov_15.5143_ID_83-augustus-gene-0.17-mRNA-1_1&gene=maker-NODE_42_length_137594_cov_15.5143_ID_83-augustus-gene-0.17&CDS=1-1089
1999	OG0001999	YKL012W	augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-2.41&CDS=1-1698
2000	OG0002000	YKL013C	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.70&CDS=1-504
2001	OG0002001	YKL016C	augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-0.143&CDS=1-525
2002	OG0002002	YKL017C	maker-NODE_63_length_65836_cov_15.6952_ID_125-augustus-gene-0.88-mRNA-1_1&gene=maker-NODE_63_length_65836_cov_15.6952_ID_125-augustus-gene-0.88&CDS=1-2007
2003	OG0002003	YKL018W	maker-NODE_42_length_137594_cov_15.5143_ID_83-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_42_length_137594_cov_15.5143_ID_83-augustus-gene-0.12&CDS=1-1026
2004	OG0002004	YKL019W	maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-1.75-mRNA-1_1&gene=maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-1.75&CDS=1-945
2005	OG0002005	YKL021C	augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-1.110&CDS=1-1296
2006	OG0002006	YKL022C	maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-2.106-mRNA-1_1&gene=maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-2.106&CDS=1-1944
2007	OG0002007	YKL024C	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-2.11-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-2.11&CDS=1-933
2008	OG0002008	YKL025C	maker-NODE_32_length_173686_cov_17.543_ID_63-snap-gene-0.19-mRNA-1_1&gene=maker-NODE_32_length_173686_cov_17.543_ID_63-snap-gene-0.19&CDS=1-2118
2009	OG0002009	YKL027W	augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-3.229-mRNA-1_1&gene=augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-3.229&CDS=1-1488
2010	OG0002010	YKL028W	maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-4.115-mRNA-1_1&gene=maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-4.115&CDS=1-1086
2011	OG0002011	YKL029C	maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-4.168-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-4.168&CDS=1-1713
2012	OG0002012	YKL033W	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-4.131&CDS=1-3138
2013	OG0002013	YKL033W-A	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-4.146-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-4.146&CDS=1-735
2014	OG0002014	YKL034W	snap_masked-NODE_45_length_120014_cov_17.0418_ID_89-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_45_length_120014_cov_17.0418_ID_89-processed-gene-0.101&CDS=1-2253
2015	OG0002015	YKL035W	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-6.91-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-6.91&CDS=1-1782
2016	OG0002016	YKL040C	genemark-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.94&CDS=1-915
2017	OG0002017	YKL041W	maker-NODE_5_length_564925_cov_15.4782_ID_9-snap-gene-4.219-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-snap-gene-4.219&CDS=1-675
2018	OG0002018	YKL043W	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-0.69-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-0.69&CDS=1-1362
2019	OG0002019	YKL045W	augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-3.21&CDS=1-1467
2020	OG0002020	YKL047W	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-0.74-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-0.74&CDS=1-2334
2021	OG0002021	YKL051W	genemark-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-2.11-mRNA-1_1&gene=genemark-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-2.11&CDS=1-813
2022	OG0002022	YKL052C	maker-NODE_59_length_80342_cov_15.3537_ID_117-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_59_length_80342_cov_15.3537_ID_117-augustus-gene-0.50&CDS=1-1449
2023	OG0002023	YKL053C-A	maker-NODE_9_length_460943_cov_15.6853_ID_17-augustus-gene-3.17-mRNA-1_1&gene=maker-NODE_9_length_460943_cov_15.6853_ID_17-augustus-gene-3.17&CDS=1-306
2024	OG0002024	YKL054C	maker-NODE_61_length_71297_cov_15.291_ID_121-augustus-gene-0.94-mRNA-1_1&gene=maker-NODE_61_length_71297_cov_15.291_ID_121-augustus-gene-0.94&CDS=1-2550
2025	OG0002025	YKL056C	augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-3.187-mRNA-1_1&gene=augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-3.187&CDS=1-504
2026	OG0002026	YKL058W	maker-NODE_8_length_468094_cov_15.2478_ID_15-augustus-gene-3.34-mRNA-1_1&gene=maker-NODE_8_length_468094_cov_15.2478_ID_15-augustus-gene-3.34&CDS=1-339
2027	OG0002027	YKL059C	augustus_masked-NODE_45_length_120014_cov_17.0418_ID_89-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-NODE_45_length_120014_cov_17.0418_ID_89-processed-gene-0.163&CDS=1-969
2028	OG0002028	YKL060C	maker-NODE_70_length_55765_cov_13.9521_ID_139-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_70_length_55765_cov_13.9521_ID_139-augustus-gene-0.83&CDS=1-1083
2029	OG0002029	YKL067W	maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-4.161-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-4.161&CDS=1-453
2030	OG0002030	YKL069W	genemark-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.103&CDS=1-600
2031	OG0002031	YKL070W	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-2.16&CDS=1-780
2032	OG0002032	YKL071W	augustus_masked-NODE_39_length_154449_cov_17.406_ID_77-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-NODE_39_length_154449_cov_17.406_ID_77-processed-gene-0.157&CDS=1-552
2033	OG0002033	YKL073W	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-0.81&CDS=1-2490
2034	OG0002034	YKL077W	augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-6.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-6.154&CDS=1-1110
2035	OG0002035	YKL078W	augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-3.142&CDS=1-1923
2036	OG0002036	YKL080W	maker-NODE_16_length_279401_cov_15.9753_ID_31-augustus-gene-0.14-mRNA-1_1&gene=maker-NODE_16_length_279401_cov_15.9753_ID_31-augustus-gene-0.14&CDS=1-1188
2037	OG0002037	YKL082C	augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-2.24&CDS=1-972
2038	OG0002038	YKL084W	augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-2.30&CDS=1-2001
2039	OG0002039	YKL085W	augustus_masked-NODE_71_length_55669_cov_15.2001_ID_141-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_71_length_55669_cov_15.2001_ID_141-processed-gene-0.18&CDS=1-1020
2040	OG0002040	YKL086W	maker-NODE_60_length_78334_cov_16.878_ID_119-augustus-gene-0.89-mRNA-1_1&gene=maker-NODE_60_length_78334_cov_16.878_ID_119-augustus-gene-0.89&CDS=1-378
2041	OG0002041	YKL087C	augustus_masked-NODE_63_length_65836_cov_15.6952_ID_125-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_63_length_65836_cov_15.6952_ID_125-processed-gene-0.113&CDS=1-711
2042	OG0002042	YKL088W	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-0.28&CDS=1-783
2043	OG0002043	YKL092C	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-1.154-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-1.154&CDS=1-4290
2044	OG0002044	YKL094W	maker-NODE_28_length_198098_cov_14.6317_ID_55-snap-gene-0.240-mRNA-1_1&gene=maker-NODE_28_length_198098_cov_14.6317_ID_55-snap-gene-0.240&CDS=1-903
2045	OG0002045	YKL095W	maker-NODE_27_length_211305_cov_14.7586_ID_53-augustus-gene-0.91-mRNA-1_1&gene=maker-NODE_27_length_211305_cov_14.7586_ID_53-augustus-gene-0.91&CDS=1-774
2046	OG0002046	YKL098W	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-7.311-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-7.311&CDS=1-1092
2047	OG0002047	YKL099C	maker-NODE_56_length_82890_cov_14.8861_ID_111-augustus-gene-0.130-mRNA-1_1&gene=maker-NODE_56_length_82890_cov_14.8861_ID_111-augustus-gene-0.130&CDS=1-798
2048	OG0002048	YKL100C	augustus_masked-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-0.109&CDS=1-1464
2049	OG0002049	YKL108W	maker-NODE_36_length_158621_cov_31.1899_ID_71-augustus-gene-0.278-mRNA-1_1&gene=maker-NODE_36_length_158621_cov_31.1899_ID_71-augustus-gene-0.278&CDS=1-1314
2050	OG0002050	YKL110C	maker-NODE_3_length_646201_cov_15.3204_ID_5-snap-gene-3.174-mRNA-1_1&gene=maker-NODE_3_length_646201_cov_15.3204_ID_5-snap-gene-3.174&CDS=1-909
2051	OG0002051	YKL113C	snap_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.127-mRNA-1_1&gene=snap_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.127&CDS=1-1182
2052	OG0002052	YKL114C	maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.232-mRNA-1_1&gene=maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.232&CDS=1-987
2053	OG0002053	YKL116C	maker-NODE_28_length_198098_cov_14.6317_ID_55-augustus-gene-0.18-mRNA-1_1&gene=maker-NODE_28_length_198098_cov_14.6317_ID_55-augustus-gene-0.18&CDS=1-1971
2054	OG0002054	YKL117W	augustus_masked-NODE_5_length_564925_cov_15.4782_ID_9-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-NODE_5_length_564925_cov_15.4782_ID_9-processed-gene-3.33&CDS=1-591
2055	OG0002055	YKL119C	maker-NODE_21_length_250742_cov_15.7371_ID_41-augustus-gene-1.6-mRNA-1_1&gene=maker-NODE_21_length_250742_cov_15.7371_ID_41-augustus-gene-1.6&CDS=1-660
2056	OG0002056	YKL120W	augustus_masked-NODE_42_length_137594_cov_15.5143_ID_83-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_42_length_137594_cov_15.5143_ID_83-processed-gene-0.215&CDS=1-924
2057	OG0002057	YKL125W	genemark-NODE_32_length_173686_cov_17.543_ID_63-processed-gene-0.149-mRNA-1_1&gene=genemark-NODE_32_length_173686_cov_17.543_ID_63-processed-gene-0.149&CDS=1-2313
2058	OG0002058	YKL134C	genemark-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-2.117-mRNA-1_1&gene=genemark-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-2.117&CDS=1-2466
2059	OG0002059	YKL137W	maker-NODE_56_length_82890_cov_14.8861_ID_111-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_56_length_82890_cov_14.8861_ID_111-augustus-gene-0.119&CDS=1-324
2060	OG0002060	YKL138C	maker-NODE_18_length_258954_cov_16.5537_ID_35-augustus-gene-1.324-mRNA-1_1&gene=maker-NODE_18_length_258954_cov_16.5537_ID_35-augustus-gene-1.324&CDS=1-330
2061	OG0002061	YKL139W	maker-NODE_23_length_235910_cov_15.3382_ID_45-snap-gene-0.112-mRNA-1_1&gene=maker-NODE_23_length_235910_cov_15.3382_ID_45-snap-gene-0.112&CDS=1-2721
2062	OG0002062	YKL140W	maker-NODE_16_length_279401_cov_15.9753_ID_31-augustus-gene-1.277-mRNA-1_1&gene=maker-NODE_16_length_279401_cov_15.9753_ID_31-augustus-gene-1.277&CDS=1-2028
2063	OG0002063	YKL143W	augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.237-mRNA-1_1&gene=augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.237&CDS=1-1413
2064	OG0002064	YKL144C	maker-NODE_51_length_108814_cov_15.0146_ID_101-augustus-gene-0.139-mRNA-1_1&gene=maker-NODE_51_length_108814_cov_15.0146_ID_101-augustus-gene-0.139&CDS=1-567
2065	OG0002065	YKL145W	maker-NODE_33_length_172057_cov_17.0907_ID_65-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_33_length_172057_cov_17.0907_ID_65-snap-gene-0.40&CDS=1-1314
2066	OG0002066	YKL146W	augustus_masked-NODE_15_length_311211_cov_15.4653_ID_29-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_15_length_311211_cov_15.4653_ID_29-processed-gene-0.42&CDS=1-2466
2067	OG0002067	YKL148C	maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.288-mRNA-1_1&gene=maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.288&CDS=1-1902
2068	OG0002068	YKL149C	maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-0.9&CDS=1-1638
2069	OG0002069	YKL150W	snap_masked-NODE_52_length_94199_cov_16.7239_ID_103-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_52_length_94199_cov_16.7239_ID_103-processed-gene-0.29&CDS=1-939
2070	OG0002070	YKL151C	maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.287-mRNA-1_1&gene=maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.287&CDS=1-1011
2071	OG0002071	YKL154W	augustus_masked-NODE_46_length_118822_cov_18.328_ID_91-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-NODE_46_length_118822_cov_18.328_ID_91-processed-gene-0.153&CDS=1-864
2072	OG0002072	YKL155C	maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.220-mRNA-1_1&gene=maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.220&CDS=1-2196
2073	OG0002073	YKL157W	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-2.17-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-2.17&CDS=1-2985
2074	OG0002074	YKL160W	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-4.3-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-4.3&CDS=1-339
2075	OG0002075	YKL165C	maker-NODE_21_length_250742_cov_15.7371_ID_41-augustus-gene-1.28-mRNA-1_1&gene=maker-NODE_21_length_250742_cov_15.7371_ID_41-augustus-gene-1.28&CDS=1-2871
2076	OG0002076	YKL167C	augustus_masked-NODE_57_length_81531_cov_15.4655_ID_113-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_57_length_81531_cov_15.4655_ID_113-processed-gene-0.124&CDS=1-417
2077	OG0002077	YKL170W	augustus_masked-NODE_47_length_114003_cov_15.2953_ID_93-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_47_length_114003_cov_15.2953_ID_93-processed-gene-0.10&CDS=1-390
2078	OG0002078	YKL172W	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-2.177-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-2.177&CDS=1-939
2079	OG0002079	YKL175W	augustus_masked-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-0.101&CDS=1-1287
2080	OG0002080	YKL178C	augustus_masked-NODE_75_length_52051_cov_15.5333_ID_149-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_75_length_52051_cov_15.5333_ID_149-processed-gene-0.33&CDS=1-1221
2081	OG0002081	YKL179C	maker-NODE_56_length_82890_cov_14.8861_ID_111-augustus-gene-0.128-mRNA-1_1&gene=maker-NODE_56_length_82890_cov_14.8861_ID_111-augustus-gene-0.128&CDS=1-2565
2082	OG0002082	YKL181W	snap_masked-NODE_49_length_110114_cov_14.4297_ID_97-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_49_length_110114_cov_14.4297_ID_97-processed-gene-0.58&CDS=1-1305
2083	OG0002083	YKL182W	maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.90-mRNA-1_1&gene=maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.90&CDS=1-6246
