	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035629_Yueomyces_sinensis
3714	OG0003714	YPL203W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.178-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.178&CDS=1-1188
3715	OG0003715	YPL204W	genemark-NODE_110_length_14957_cov_29.0553_ID_219-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_110_length_14957_cov_29.0553_ID_219-processed-gene-0.0&CDS=1-1440
3716	OG0003716	YPL206C	genemark-NODE_110_length_14957_cov_29.0553_ID_219-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_110_length_14957_cov_29.0553_ID_219-processed-gene-0.4&CDS=1-960
3717	OG0003717	YPL207W	genemark-NODE_52_length_78698_cov_30.7902_ID_103-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_52_length_78698_cov_30.7902_ID_103-processed-gene-0.17&CDS=1-2478
3718	OG0003718	YPL208W	snap_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.38&CDS=1-1788
3719	OG0003719	YPL209C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.209-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.209&CDS=1-1152
3720	OG0003720	YPL210C	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.69&CDS=1-1980
3721	OG0003721	YPL211W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.92&CDS=1-543
3722	OG0003722	YPL212C	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.70&CDS=1-1578
3723	OG0003723	YPL213W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.93&CDS=1-729
3724	OG0003724	YPL214C	augustus_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.122&CDS=1-1635
3725	OG0003725	YPL217C	augustus_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.123&CDS=1-3480
3726	OG0003726	YPL218W	augustus_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.145&CDS=1-567
3727	OG0003727	YPL222W	snap_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.46&CDS=1-1749
3728	OG0003728	YPL225W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.98&CDS=1-441
3729	OG0003729	YPL226W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.99&CDS=1-3588
3730	OG0003730	YPL227C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.203-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.203&CDS=1-1011
3731	OG0003731	YPL228W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.170-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.170&CDS=1-1629
3732	OG0003732	YPL231W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.190-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.190&CDS=1-5715
3733	OG0003733	YPL234C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.202-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.202&CDS=1-495
3734	OG0003734	YPL235W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.167-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.167&CDS=1-1428
3735	OG0003735	YPL237W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.166-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.166&CDS=1-855
3736	OG0003736	YPL239W	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.27&CDS=1-627
3737	OG0003737	YPL242C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.199-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.199&CDS=1-5310
3738	OG0003738	YPL243W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.164&CDS=1-1812
3739	OG0003739	YPL244C	augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.47&CDS=1-1038
3740	OG0003740	YPL245W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.163-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.163&CDS=1-1320
3741	OG0003741	YPL246C	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.11&CDS=1-801
3742	OG0003742	YPL247C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.198-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-2.198&CDS=1-1500
3743	OG0003743	YPL248C	maker-NODE_10_length_299503_cov_30.4291_ID_19-snap-gene-1.188-mRNA-1_1&gene=maker-NODE_10_length_299503_cov_30.4291_ID_19-snap-gene-1.188&CDS=1-2925
3744	OG0003744	YPL249C	augustus_masked-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-1.173-mRNA-1_1&gene=augustus_masked-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-1.173&CDS=1-4038
3745	OG0003745	YPL252C	augustus_masked-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-1.170&CDS=1-552
3746	OG0003746	YPL254W	genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-1.44&CDS=1-1584
3747	OG0003747	YPL259C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-0.90&CDS=1-1362
3748	OG0003748	YPL260W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-0.70&CDS=1-1713
3749	OG0003749	YPL263C	genemark-NODE_14_length_275237_cov_29.7547_ID_27-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_14_length_275237_cov_29.7547_ID_27-processed-gene-0.59&CDS=1-1917
3750	OG0003750	YPL265W	genemark-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.5&CDS=1-1806
3751	OG0003751	YPL266W	genemark-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.4&CDS=1-966
3752	OG0003752	YPL267W	augustus_masked-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.17&CDS=1-684
3753	OG0003753	YPL268W	augustus_masked-NODE_14_length_275237_cov_29.7547_ID_27-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_14_length_275237_cov_29.7547_ID_27-processed-gene-0.73&CDS=1-2274
3754	OG0003754	YPL269W	snap_masked-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.29&CDS=1-2199
3755	OG0003755	YPL270W	genemark-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.1&CDS=1-2334
3756	OG0003756	YPL272C	snap_masked-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_78_length_33585_cov_30.8208_ID_155-processed-gene-0.37&CDS=1-1443
3757	OG0003757	YPR001W	augustus_masked-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.31&CDS=1-1251
3758	OG0003758	YPR002W	genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.4&CDS=1-1566
3759	OG0003759	YPR003C	genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.16&CDS=1-2199
3760	OG0003760	YPR004C	augustus_masked-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.110&CDS=1-1038
3761	OG0003761	YPR006C	genemark-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_40_length_109054_cov_35.5454_ID_79-processed-gene-0.74&CDS=1-1713
3762	OG0003762	YPR007C	snap_masked-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.71&CDS=1-2250
3763	OG0003763	YPR010C	genemark-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.127&CDS=1-3603
3764	OG0003764	YPR010C-A	snap_masked-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.30&CDS=1-195
3765	OG0003765	YPR016C	genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.108&CDS=1-735
3766	OG0003766	YPR017C	genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.109&CDS=1-432
3767	OG0003767	YPR018W	genemark-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.107&CDS=1-1668
3768	OG0003768	YPR019W	genemark-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_2_length_439574_cov_29.0697_ID_3-processed-gene-1.108&CDS=1-2784
3769	OG0003769	YPR020W	genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.84&CDS=1-345
3770	OG0003770	YPR021C	genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.110&CDS=1-2667
3771	OG0003771	YPR022C	genemark-NODE_28_length_140855_cov_31.983_ID_55-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_28_length_140855_cov_31.983_ID_55-processed-gene-0.5&CDS=1-3108
3772	OG0003772	YPR023C	genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_10_length_299503_cov_30.4291_ID_19-processed-gene-0.111&CDS=1-1026
3773	OG0003773	YPR024W	snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.5-mRNA-1_1&gene=snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.5&CDS=1-2190
3774	OG0003774	YPR025C	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.172-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.172&CDS=1-1131
3775	OG0003775	YPR028W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.174-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.174&CDS=1-618
3776	OG0003776	YPR029C	genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.5&CDS=1-2457
3777	OG0003777	YPR031W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.39&CDS=1-2250
3778	OG0003778	YPR033C	genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.3&CDS=1-1611
3779	OG0003779	YPR034W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.18&CDS=1-1359
3780	OG0003780	YPR035W	genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.10&CDS=1-1116
3781	OG0003781	YPR036W	genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_64_length_48495_cov_28.0921_ID_127-processed-gene-0.9&CDS=1-1416
3782	OG0003782	YPR036W-A	snap_masked-NODE_85_length_26949_cov_28.1104_ID_169-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_85_length_26949_cov_28.1104_ID_169-processed-gene-0.32&CDS=1-222
3783	OG0003783	YPR037C	genemark-NODE_85_length_26949_cov_28.1104_ID_169-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_85_length_26949_cov_28.1104_ID_169-processed-gene-0.22&CDS=1-723
3784	OG0003784	YPR040W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.17&CDS=1-1200
3785	OG0003785	YPR041W	genemark-NODE_85_length_26949_cov_28.1104_ID_169-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_85_length_26949_cov_28.1104_ID_169-processed-gene-0.18&CDS=1-1215
3786	OG0003786	YPR045C	snap_masked-NODE_32_length_128215_cov_29.1041_ID_63-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_32_length_128215_cov_29.1041_ID_63-processed-gene-0.13&CDS=1-1149
3787	OG0003787	YPR046W	snap_masked-NODE_32_length_128215_cov_29.1041_ID_63-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_32_length_128215_cov_29.1041_ID_63-processed-gene-0.48&CDS=1-600
3788	OG0003788	YPR047W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.60&CDS=1-1440
3789	OG0003789	YPR048W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.61&CDS=1-1854
3790	OG0003790	YPR049C	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.84&CDS=1-3252
3791	OG0003791	YPR051W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.62&CDS=1-537
3792	OG0003792	YPR052C	augustus_masked-NODE_3_length_378438_cov_30.282_ID_5-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_378438_cov_30.282_ID_5-processed-gene-0.38&CDS=1-282
3793	OG0003793	YPR055W	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.91&CDS=1-4269
3794	OG0003794	YPR056W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.66&CDS=1-1005
3795	OG0003795	YPR057W	snap_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.10&CDS=1-732
3796	OG0003796	YPR058W	genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_30_length_131265_cov_30.0277_ID_59-processed-gene-0.68&CDS=1-924
3797	OG0003797	YPR060C	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.66&CDS=1-765
3798	OG0003798	YPR061C	augustus_masked-NODE_26_length_152182_cov_28.6892_ID_51-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_26_length_152182_cov_28.6892_ID_51-processed-gene-0.101&CDS=1-816
3799	OG0003799	YPR062W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.52&CDS=1-459
3800	OG0003800	YPR063C	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.109&CDS=1-450
3801	OG0003801	YPR065W	snap_masked-NODE_6_length_349846_cov_31.3347_ID_11-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_6_length_349846_cov_31.3347_ID_11-processed-gene-2.37&CDS=1-804
3802	OG0003802	YPR066W	snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.96&CDS=1-1221
3803	OG0003803	YPR069C	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.79&CDS=1-882
3804	OG0003804	YPR070W	snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.99&CDS=1-1638
3805	OG0003805	YPR072W	genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.39&CDS=1-1665
3806	OG0003806	YPR074C	genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.46&CDS=1-2046
3807	OG0003807	YPR075C	augustus_masked-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.28&CDS=1-1080
3808	OG0003808	YPR079W	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.119&CDS=1-894
3809	OG0003809	YPR082C	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.153&CDS=1-429
3810	OG0003810	YPR084W	genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.41&CDS=1-1317
3811	OG0003811	YPR085C	augustus_masked-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.34&CDS=1-990
3812	OG0003812	YPR086W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.54&CDS=1-1071
3813	OG0003813	YPR088C	genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_62_length_49380_cov_35.9475_ID_123-processed-gene-0.55&CDS=1-1638
3814	OG0003814	YPR089W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.52&CDS=1-2205
3815	OG0003815	YPR091C	genemark-NODE_89_length_26418_cov_45.2794_ID_177-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_89_length_26418_cov_45.2794_ID_177-processed-gene-0.22&CDS=1-2604
3816	OG0003816	YPR093C	augustus_masked-NODE_89_length_26418_cov_45.2794_ID_177-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_89_length_26418_cov_45.2794_ID_177-processed-gene-0.15&CDS=1-1161
3817	OG0003817	YPR095C	augustus_masked-NODE_89_length_26418_cov_45.2794_ID_177-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_89_length_26418_cov_45.2794_ID_177-processed-gene-0.16&CDS=1-4134
3818	OG0003818	YPR097W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.8&CDS=1-3135
3819	OG0003819	YPR098C	maker-NODE_4_length_371285_cov_29.1512_ID_7-augustus-gene-1.43-mRNA-1_1&gene=maker-NODE_4_length_371285_cov_29.1512_ID_7-augustus-gene-1.43&CDS=1-435
3820	OG0003820	YPR100W	snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.99&CDS=1-498
3821	OG0003821	YPR101W	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.163-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.163&CDS=1-381
3822	OG0003822	YPR103W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.11&CDS=1-864
3823	OG0003823	YPR104C	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.126&CDS=1-3660
3824	OG0003824	YPR105C	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.30&CDS=1-2571
3825	OG0003825	YPR107C	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.124&CDS=1-618
3826	OG0003826	YPR108W	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.162-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.162&CDS=1-1251
3827	OG0003827	YPR109W	snap_masked-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.239-mRNA-1_1&gene=snap_masked-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.239&CDS=1-1002
3828	OG0003828	YPR110C	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-1.32&CDS=1-1002
3829	OG0003829	YPR111W	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.159-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.159&CDS=1-1674
3830	OG0003830	YPR112C	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-1.123&CDS=1-2583
