	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034627_Pichia_heedii
1585	OG0001585	YHR039C-A	genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.45&CDS=1-1188
1586	OG0001586	YHR040W	snap_masked-NODE_37_length_94444_cov_12.3765_ID_73-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_37_length_94444_cov_12.3765_ID_73-processed-gene-0.121&CDS=1-870
1587	OG0001587	YHR045W	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.28&CDS=1-1443
1588	OG0001588	YHR051W	snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.38&CDS=1-429
1589	OG0001589	YHR052W	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.87&CDS=1-1239
1590	OG0001590	YHR058C	maker-NODE_2_length_325125_cov_15.1005_ID_3-augustus-gene-2.232-mRNA-1_1&gene=maker-NODE_2_length_325125_cov_15.1005_ID_3-augustus-gene-2.232&CDS=1-906
1591	OG0001591	YHR062C	genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.28&CDS=1-927
1592	OG0001592	YHR063C	augustus_masked-NODE_93_length_32082_cov_12.2905_ID_185-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_93_length_32082_cov_12.2905_ID_185-processed-gene-0.24&CDS=1-2226
1593	OG0001593	YHR064C	snap_masked-NODE_59_length_61775_cov_12.569_ID_117-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_59_length_61775_cov_12.569_ID_117-processed-gene-0.97&CDS=1-1602
1594	OG0001594	YHR065C	augustus_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.64&CDS=1-3159
1595	OG0001595	YHR068W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.24-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.24&CDS=1-1116
1596	OG0001596	YHR069C	genemark-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.94&CDS=1-1089
1597	OG0001597	YHR070W	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.8&CDS=1-1497
1598	OG0001598	YHR072W	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.25&CDS=1-2169
1599	OG0001599	YHR072W-A	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.112&CDS=1-180
1600	OG0001600	YHR073W	snap_masked-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.18&CDS=1-3441
1601	OG0001601	YHR074W	snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.87&CDS=1-2106
1602	OG0001602	YHR075C	snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.103&CDS=1-1110
1603	OG0001603	YHR076W	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.228-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.228&CDS=1-1242
1604	OG0001604	YHR081W	snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.199-mRNA-1_1&gene=snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.199&CDS=1-471
1605	OG0001605	YHR084W	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.204-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.204&CDS=1-2343
1606	OG0001606	YHR085W	snap_masked-NODE_37_length_94444_cov_12.3765_ID_73-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_37_length_94444_cov_12.3765_ID_73-processed-gene-0.149&CDS=1-1128
1607	OG0001607	YHR087W	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.236-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.236&CDS=1-303
1608	OG0001608	YHR089C	genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.92&CDS=1-588
1609	OG0001609	YHR098C	snap_masked-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.70&CDS=1-2928
1610	OG0001610	YHR099W	maker-NODE_3_length_300412_cov_12.5644_ID_5-snap-gene-2.104-mRNA-1_1&gene=maker-NODE_3_length_300412_cov_12.5644_ID_5-snap-gene-2.104&CDS=1-11865
1611	OG0001611	YHR100C	augustus_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.140&CDS=1-1233
1612	OG0001612	YHR107C	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.148-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.148&CDS=1-1182
1613	OG0001613	YHR109W	snap_masked-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.83&CDS=1-1611
1614	OG0001614	YHR111W	maker-NODE_82_length_39438_cov_13.3747_ID_163-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_82_length_39438_cov_13.3747_ID_163-snap-gene-0.46&CDS=1-1848
1615	OG0001615	YHR112C	snap_masked-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.19&CDS=1-1125
1616	OG0001616	YHR113W	augustus_masked-NODE_55_length_67186_cov_14.0589_ID_109-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_55_length_67186_cov_14.0589_ID_109-processed-gene-0.53&CDS=1-1476
1617	OG0001617	YHR114W	genemark-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.79&CDS=1-1824
1618	OG0001618	YHR116W	snap_masked-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.107&CDS=1-435
1619	OG0001619	YHR119W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.39&CDS=1-3201
1620	OG0001620	YHR120W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.37-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.37&CDS=1-2892
1621	OG0001621	YHR122W	augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.104&CDS=1-1194
1622	OG0001622	YHR132C	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.149&CDS=1-1575
1623	OG0001623	YHR134W	snap_masked-NODE_66_length_46678_cov_25.555_ID_131-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_66_length_46678_cov_25.555_ID_131-processed-gene-0.36&CDS=1-828
1624	OG0001624	YHR135C	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.210-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.210&CDS=1-1770
1625	OG0001625	YHR137W	snap_masked-NODE_110_length_20124_cov_25.7919_ID_219-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_110_length_20124_cov_25.7919_ID_219-processed-gene-0.17&CDS=1-1425
1626	OG0001626	YHR140W	augustus_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.29&CDS=1-678
1627	OG0001627	YHR142W	genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.40&CDS=1-930
1628	OG0001628	YHR143W-A	snap_masked-NODE_43_length_85832_cov_13.1704_ID_85-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_43_length_85832_cov_13.1704_ID_85-processed-gene-0.125&CDS=1-216
1629	OG0001629	YHR144C	snap_masked-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.171-mRNA-1_1&gene=snap_masked-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.171&CDS=1-975
1630	OG0001630	YHR147C	augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.108&CDS=1-2253
1631	OG0001631	YHR148W	snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.20&CDS=1-552
1632	OG0001632	YHR150W	augustus_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.114&CDS=1-1899
1633	OG0001633	YHR151C	snap_masked-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.139&CDS=1-1773
1634	OG0001634	YHR154W	snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.263-mRNA-1_1&gene=snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.263&CDS=1-2550
1635	OG0001635	YHR164C	snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.2&CDS=1-4620
1636	OG0001636	YHR165C	maker-NODE_102_length_26420_cov_17.2761_ID_203-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_102_length_26420_cov_17.2761_ID_203-snap-gene-0.12&CDS=1-9342
1637	OG0001637	YHR168W	snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.63&CDS=1-1671
1638	OG0001638	YHR169W	snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.53&CDS=1-1326
1639	OG0001639	YHR170W	genemark-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.28&CDS=1-1557
1640	OG0001640	YHR171W	snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.52&CDS=1-1962
1641	OG0001641	YHR172W	snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.54&CDS=1-2322
1642	OG0001642	YHR176W	snap_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.178&CDS=1-1377
1643	OG0001643	YHR181W	genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.51&CDS=1-633
1644	OG0001644	YHR183W	snap_masked-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.23&CDS=1-1479
1645	OG0001645	YHR185C	genemark-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.56&CDS=1-660
1646	OG0001646	YHR186C	genemark-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.4&CDS=1-8415
1647	OG0001647	YHR187W	snap_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.4&CDS=1-906
1648	OG0001648	YHR188C	snap_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.20&CDS=1-2109
1649	OG0001649	YHR189W	snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.9&CDS=1-729
1650	OG0001650	YHR190W	maker-NODE_33_length_102381_cov_12.4531_ID_65-snap-gene-0.47-mRNA-1_1&gene=maker-NODE_33_length_102381_cov_12.4531_ID_65-snap-gene-0.47&CDS=1-1344
1651	OG0001651	YHR191C	snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.136-mRNA-1_1&gene=snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.136&CDS=1-468
1652	OG0001652	YHR192W	genemark-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.23&CDS=1-870
1653	OG0001653	YHR193C	genemark-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.33&CDS=1-528
1654	OG0001654	YHR194W	snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.11&CDS=1-1620
1655	OG0001655	YHR197W	snap_masked-NODE_51_length_77068_cov_14.71_ID_101-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_51_length_77068_cov_14.71_ID_101-processed-gene-0.11&CDS=1-2289
1656	OG0001656	YHR200W	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.222-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.222&CDS=1-816
1657	OG0001657	YHR201C	augustus_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.36&CDS=1-1128
1658	OG0001658	YHR202W	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.14&CDS=1-2070
1659	OG0001659	YHR205W	genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.110&CDS=1-2295
1660	OG0001660	YHR208W	snap_masked-NODE_69_length_45549_cov_12.6715_ID_137-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_69_length_45549_cov_12.6715_ID_137-processed-gene-0.10&CDS=1-1185
1661	OG0001661	YIL003W	snap_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.148&CDS=1-846
1662	OG0001662	YIL004C	genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.42&CDS=1-465
1663	OG0001663	YIL005W	snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.51&CDS=1-2298
1664	OG0001664	YIL007C	snap_masked-NODE_49_length_79464_cov_13.3988_ID_97-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_49_length_79464_cov_13.3988_ID_97-processed-gene-0.126&CDS=1-318
1665	OG0001665	YIL008W	genemark-NODE_49_length_79464_cov_13.3988_ID_97-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_49_length_79464_cov_13.3988_ID_97-processed-gene-0.59&CDS=1-300
1666	OG0001666	YIL010W	genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.145-mRNA-1_1&gene=genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.145&CDS=1-690
1667	OG0001667	YIL017C	augustus_masked-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.87&CDS=1-2232
1668	OG0001668	YIL019W	genemark-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.100&CDS=1-732
1669	OG0001669	YIL020C	snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.29&CDS=1-798
1670	OG0001670	YIL021W	snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.28&CDS=1-1035
1671	OG0001671	YIL022W	snap_masked-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.137&CDS=1-1227
1672	OG0001672	YIL023C	snap_masked-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.149&CDS=1-1185
1673	OG0001673	YIL024C	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.141&CDS=1-732
1674	OG0001674	YIL026C	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.38&CDS=1-3768
1675	OG0001675	YIL030C	snap_masked-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-1.172-mRNA-1_1&gene=snap_masked-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-1.172&CDS=1-3717
1676	OG0001676	YIL031W	augustus_masked-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.108&CDS=1-4572
1677	OG0001677	YIL033C	snap_masked-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.30&CDS=1-1146
1678	OG0001678	YIL034C	snap_masked-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.29&CDS=1-846
1679	OG0001679	YIL041W	snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.46&CDS=1-1086
1680	OG0001680	YIL043C	snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.33&CDS=1-846
1681	OG0001681	YIL044C	snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.69&CDS=1-798
1682	OG0001682	YIL046W	snap_masked-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.97&CDS=1-2268
1683	OG0001683	YIL047C	maker-NODE_7_length_212466_cov_13.4142_ID_13-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_7_length_212466_cov_13.4142_ID_13-snap-gene-0.84&CDS=1-5775
1684	OG0001684	YIL048W	maker-NODE_7_length_212466_cov_13.4142_ID_13-augustus-gene-0.43-mRNA-1_1&gene=maker-NODE_7_length_212466_cov_13.4142_ID_13-augustus-gene-0.43&CDS=1-4773
1685	OG0001685	YIL062C	genemark-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.77&CDS=1-459
1686	OG0001686	YIL063C	snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.259-mRNA-1_1&gene=snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.259&CDS=1-1215
1687	OG0001687	YIL064W	snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.211-mRNA-1_1&gene=snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.211&CDS=1-705
1688	OG0001688	YIL065C	genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.42&CDS=1-471
1689	OG0001689	YIL068C	genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.74&CDS=1-2364
1690	OG0001690	YIL070C	snap_masked-NODE_96_length_30622_cov_12.0451_ID_191-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_96_length_30622_cov_12.0451_ID_191-processed-gene-0.5&CDS=1-765
1691	OG0001691	YIL072W	augustus_masked-NODE_66_length_46678_cov_25.555_ID_131-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_66_length_46678_cov_25.555_ID_131-processed-gene-0.30&CDS=1-1596
1692	OG0001692	YIL073C	snap_masked-NODE_7_length_212466_cov_13.4142_ID_13-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_7_length_212466_cov_13.4142_ID_13-processed-gene-0.36&CDS=1-3105
1693	OG0001693	YIL075C	snap_masked-NODE_111_length_18657_cov_13.3084_ID_221-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_111_length_18657_cov_13.3084_ID_221-processed-gene-0.22&CDS=1-2826
1694	OG0001694	YIL078W	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.160-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.160&CDS=1-2172
1695	OG0001695	YIL083C	snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.213-mRNA-1_1&gene=snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.213&CDS=1-1047
1696	OG0001696	YIL084C	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.124&CDS=1-1746
1697	OG0001697	YIL087C	snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.15&CDS=1-420
1698	OG0001698	YIL088C	genemark-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.7&CDS=1-1392
1699	OG0001699	YIL090W	augustus_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.85&CDS=1-1509
1700	OG0001700	YIL091C	snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.47&CDS=1-2463
