	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034611_Saturnispora_mendoncae
1702	OG0001702	YJL121C	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.8&CDS=1-657
1703	OG0001703	YJL122W	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.9&CDS=1-372
1704	OG0001704	YJL124C	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.12&CDS=1-429
1705	OG0001705	YJL125C	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.57&CDS=1-999
1706	OG0001706	YJL126W	snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.76&CDS=1-822
1707	OG0001707	YJL131C	augustus_masked-NODE_23_length_113240_cov_44.465_ID_45-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_23_length_113240_cov_44.465_ID_45-processed-gene-0.57&CDS=1-858
1708	OG0001708	YJL132W	augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-0.80&CDS=1-2304
1709	OG0001709	YJL140W	genemark-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.43&CDS=1-576
1710	OG0001710	YJL141C	augustus_masked-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.218-mRNA-1_1&gene=augustus_masked-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.218&CDS=1-3510
1711	OG0001711	YJL153C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-0.147-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-0.147&CDS=1-1557
1712	OG0001712	YJL154C	augustus_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.91&CDS=1-2478
1713	OG0001713	YJL155C	genemark-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.3-mRNA-1_1&gene=genemark-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.3&CDS=1-1275
1714	OG0001714	YJL163C	genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.81&CDS=1-1866
1715	OG0001715	YJL166W	snap_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-0.47&CDS=1-276
1716	OG0001716	YJL167W	maker-NODE_17_length_212836_cov_42.4655_ID_33-augustus-gene-0.91-mRNA-1_1&gene=maker-NODE_17_length_212836_cov_42.4655_ID_33-augustus-gene-0.91&CDS=1-1782
1717	OG0001717	YJL168C	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.65&CDS=1-2262
1718	OG0001718	YJL171C	augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.104&CDS=1-2004
1719	OG0001719	YJL176C	genemark-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-0.6&CDS=1-1518
1720	OG0001720	YJL180C	genemark-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.46&CDS=1-954
1721	OG0001721	YJL184W	snap_masked-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.89&CDS=1-288
1722	OG0001722	YJL187C	snap_masked-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-0.75&CDS=1-2820
1723	OG0001723	YJL189W	snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-6.34-mRNA-1_1&gene=snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-6.34&CDS=1-180
1724	OG0001724	YJL194W	genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.259-mRNA-1_1&gene=genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.259&CDS=1-1575
1725	OG0001725	YJL197W	genemark-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-0.11&CDS=1-3858
1726	OG0001726	YJL201W	snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.57-mRNA-1_1&gene=snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.57&CDS=1-1917
1727	OG0001727	YJL204C	genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.93&CDS=1-2853
1728	OG0001728	YJL205C	snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.58&CDS=1-183
1729	OG0001729	YJL207C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-4.111-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-4.111&CDS=1-6531
1730	OG0001730	YJL208C	snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.78-mRNA-1_1&gene=snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.78&CDS=1-975
1731	OG0001731	YJL210W	snap_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-0.18&CDS=1-852
1732	OG0001732	YJL218W	genemark-NODE_33_length_63906_cov_41.5924_ID_65-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_33_length_63906_cov_41.5924_ID_65-processed-gene-0.106&CDS=1-603
1733	OG0001733	YJR001W	maker-NODE_6_length_475741_cov_42.113_ID_11-snap-gene-2.45-mRNA-1_1&gene=maker-NODE_6_length_475741_cov_42.113_ID_11-snap-gene-2.45&CDS=1-3339
1734	OG0001734	YJR003C	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.56&CDS=1-1584
1735	OG0001735	YJR006W	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.41&CDS=1-1428
1736	OG0001736	YJR008W	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-2.17&CDS=1-921
1737	OG0001737	YJR010W	snap_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.156-mRNA-1_1&gene=snap_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.156&CDS=1-2895
1738	OG0001738	YJR014W	genemark-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.175-mRNA-1_1&gene=genemark-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.175&CDS=1-459
1739	OG0001739	YJR016C	genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.99&CDS=1-1761
1740	OG0001740	YJR024C	snap_masked-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.152&CDS=1-633
1741	OG0001741	YJR025C	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-0.128&CDS=1-507
1742	OG0001742	YJR033C	augustus_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-0.111&CDS=1-4452
1743	OG0001743	YJR035W	maker-NODE_1_length_724845_cov_40.9392_ID_1-augustus-gene-0.116-mRNA-1_1&gene=maker-NODE_1_length_724845_cov_40.9392_ID_1-augustus-gene-0.116&CDS=1-3825
1744	OG0001744	YJR036C	snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.95-mRNA-1_1&gene=snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.95&CDS=1-2211
1745	OG0001745	YJR041C	augustus_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.33&CDS=1-3183
1746	OG0001746	YJR042W	snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.98-mRNA-1_1&gene=snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.98&CDS=1-1752
1747	OG0001747	YJR050W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.4&CDS=1-603
1748	OG0001748	YJR052W	snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-5.74-mRNA-1_1&gene=snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-5.74&CDS=1-1728
1749	OG0001749	YJR053W	snap_masked-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-1.31&CDS=1-1365
1750	OG0001750	YJR055W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-2.19-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-2.19&CDS=1-492
1751	OG0001751	YJR056C	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.51&CDS=1-615
1752	OG0001752	YJR057W	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.29-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.29&CDS=1-615
1753	OG0001753	YJR062C	genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.112&CDS=1-1014
1754	OG0001754	YJR063W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.11&CDS=1-369
1755	OG0001755	YJR064W	snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.118&CDS=1-1680
1756	OG0001756	YJR065C	augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-5.188-mRNA-1_1&gene=augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-5.188&CDS=1-1323
1757	OG0001757	YJR068W	augustus_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.60&CDS=1-1014
1758	OG0001758	YJR069C	genemark-NODE_20_length_127495_cov_41.6239_ID_39-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_20_length_127495_cov_41.6239_ID_39-processed-gene-0.46&CDS=1-570
1759	OG0001759	YJR070C	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.29-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.29&CDS=1-930
1760	OG0001760	YJR072C	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.89&CDS=1-1170
1761	OG0001761	YJR073C	maker-NODE_18_length_180837_cov_41.9367_ID_35-snap-gene-0.307-mRNA-1_1&gene=maker-NODE_18_length_180837_cov_41.9367_ID_35-snap-gene-0.307&CDS=1-615
1762	OG0001762	YJR074W	genemark-NODE_25_length_110766_cov_39.8115_ID_49-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_25_length_110766_cov_39.8115_ID_49-processed-gene-0.61&CDS=1-474
1763	OG0001763	YJR076C	genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.19&CDS=1-1164
1764	OG0001764	YJR077C	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-0.106&CDS=1-924
1765	OG0001765	YJR078W	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-0.150&CDS=1-1374
1766	OG0001766	YJR080C	augustus_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-1.84&CDS=1-1179
1767	OG0001767	YJR085C	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-0.93&CDS=1-291
1768	OG0001768	YJR090C	augustus_masked-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-1.95&CDS=1-5091
1769	OG0001769	YJR092W	snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.147&CDS=1-3945
1770	OG0001770	YJR093C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.16&CDS=1-984
1771	OG0001771	YJR095W	genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.27&CDS=1-957
1772	OG0001772	YJR097W	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.144-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.144&CDS=1-477
1773	OG0001773	YJR098C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.123&CDS=1-1599
1774	OG0001774	YJR100C	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.165-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.165&CDS=1-837
1775	OG0001775	YJR101W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.166-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.166&CDS=1-735
1776	OG0001776	YJR104C	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.136-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-3.136&CDS=1-459
1777	OG0001777	YJR105W	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.328-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.328&CDS=1-1035
1778	OG0001778	YJR111C	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.23&CDS=1-798
1779	OG0001779	YJR112W	snap_masked-NODE_22_length_113822_cov_43.625_ID_43-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_22_length_113822_cov_43.625_ID_43-processed-gene-0.71&CDS=1-855
1780	OG0001780	YJR113C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.269-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.269&CDS=1-2496
1781	OG0001781	YJR117W	genemark-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.33-mRNA-1_1&gene=genemark-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.33&CDS=1-1353
1782	OG0001782	YJR118C	augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.102-mRNA-1_1&gene=augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.102&CDS=1-564
1783	OG0001783	YJR121W	maker-NODE_5_length_544853_cov_41.9478_ID_9-augustus-gene-4.186-mRNA-1_1&gene=maker-NODE_5_length_544853_cov_41.9478_ID_9-augustus-gene-4.186&CDS=1-4332
1784	OG0001784	YJR122W	maker-NODE_16_length_236635_cov_41.9628_ID_31-snap-gene-1.266-mRNA-1_1&gene=maker-NODE_16_length_236635_cov_41.9628_ID_31-snap-gene-1.266&CDS=1-1266
1785	OG0001785	YJR123W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-6.180-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-6.180&CDS=1-663
1786	OG0001786	YJR124C	snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-6.55-mRNA-1_1&gene=snap_masked-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-6.55&CDS=1-1428
1787	OG0001787	YJR126C	genemark-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-3.0-mRNA-1_1&gene=genemark-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-3.0&CDS=1-2451
1788	OG0001788	YJR129C	snap_masked-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.139&CDS=1-966
1789	OG0001789	YJR131W	genemark-NODE_30_length_76848_cov_41.9915_ID_59-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_30_length_76848_cov_41.9915_ID_59-processed-gene-0.12&CDS=1-2163
1790	OG0001790	YJR132W	genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.39&CDS=1-4335
1791	OG0001791	YJR133W	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-1.130&CDS=1-675
1792	OG0001792	YJR134C	snap_masked-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-1.39&CDS=1-2160
1793	OG0001793	YJR137C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.109&CDS=1-4134
1794	OG0001794	YJR138W	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-0.116&CDS=1-9573
1795	OG0001795	YJR141W	augustus_masked-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-0.55&CDS=1-819
1796	OG0001796	YJR142W	genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.330-mRNA-1_1&gene=genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.330&CDS=1-924
1797	OG0001797	YJR143C	genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.281-mRNA-1_1&gene=genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.281&CDS=1-2232
1798	OG0001798	YJR144W	genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.329-mRNA-1_1&gene=genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.329&CDS=1-735
1799	OG0001799	YKL001C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.22&CDS=1-594
1800	OG0001800	YKL002W	genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.4&CDS=1-696
1801	OG0001801	YKL003C	genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.1&CDS=1-363
1802	OG0001802	YKL004W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-0.162-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-0.162&CDS=1-1014
1803	OG0001803	YKL009W	genemark-NODE_29_length_89722_cov_41.7838_ID_57-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_29_length_89722_cov_41.7838_ID_57-processed-gene-0.18&CDS=1-711
1804	OG0001804	YKL010C	genemark-NODE_29_length_89722_cov_41.7838_ID_57-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_29_length_89722_cov_41.7838_ID_57-processed-gene-0.3&CDS=1-4629
1805	OG0001805	YKL011C	augustus_masked-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.22&CDS=1-1005
1806	OG0001806	YKL012W	augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-0.60&CDS=1-1461
1807	OG0001807	YKL013C	snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-0.39&CDS=1-306
1808	OG0001808	YKL014C	augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.34&CDS=1-5331
1809	OG0001809	YKL015W	augustus_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-3.67&CDS=1-1956
1810	OG0001810	YKL016C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.29&CDS=1-522
1811	OG0001811	YKL017C	snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.110&CDS=1-2631
1812	OG0001812	YKL018W	snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.137-mRNA-1_1&gene=snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-2.137&CDS=1-1080
1813	OG0001813	YKL019W	augustus_masked-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.158&CDS=1-825
1814	OG0001814	YKL021C	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.54&CDS=1-1257
1815	OG0001815	YKL022C	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.53&CDS=1-2004
1816	OG0001816	YKL024C	snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-5.107-mRNA-1_1&gene=snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-5.107&CDS=1-789
1817	OG0001817	YKL025C	snap_masked-NODE_29_length_89722_cov_41.7838_ID_57-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_29_length_89722_cov_41.7838_ID_57-processed-gene-0.121&CDS=1-1770
1818	OG0001818	YKL027W	genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.24&CDS=1-1419
1819	OG0001819	YKL028W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.35&CDS=1-1362
1820	OG0001820	YKL029C	snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.57&CDS=1-1815
