	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034629_Pichia_exigua
1372	OG0001372	YGR046W	augustus_masked-flattened_line_0-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.74&CDS=1-1605
1373	OG0001373	YGR047C	augustus_masked-flattened_line_64-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.24&CDS=1-3084
1374	OG0001374	YGR048W	augustus_masked-flattened_line_64-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.51&CDS=1-1110
1375	OG0001375	YGR055W	augustus_masked-flattened_line_18-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.63&CDS=1-1770
1376	OG0001376	YGR057C	augustus_masked-flattened_line_28-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.76&CDS=1-927
1377	OG0001377	YGR061C	augustus_masked-flattened_line_8-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.50&CDS=1-4083
1378	OG0001378	YGR062C	augustus_masked-flattened_line_10-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.72&CDS=1-984
1379	OG0001379	YGR063C	augustus_masked-flattened_line_10-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.86&CDS=1-354
1380	OG0001380	YGR066C	augustus_masked-flattened_line_24-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.4&CDS=1-813
1381	OG0001381	YGR074W	augustus_masked-flattened_line_6-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.38&CDS=1-318
1382	OG0001382	YGR076C	augustus_masked-flattened_line_6-processed-gene-3.189-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.189&CDS=1-495
1383	OG0001383	YGR077C	augustus_masked-flattened_line_4-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.38&CDS=1-2007
1384	OG0001384	YGR078C	augustus_masked-flattened_line_4-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.37&CDS=1-603
1385	OG0001385	YGR080W	augustus_masked-flattened_line_44-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.35&CDS=1-1050
1386	OG0001386	YGR081C	augustus_masked-flattened_line_124-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.10&CDS=1-522
1387	OG0001387	YGR082W	augustus_masked-flattened_line_124-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.3&CDS=1-501
1388	OG0001388	YGR083C	augustus_masked-flattened_line_16-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.87&CDS=1-1506
1389	OG0001389	YGR084C	augustus_masked-flattened_line_20-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.8&CDS=1-1056
1390	OG0001390	YGR090W	snap_masked-flattened_line_146-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_146-processed-gene-0.0&CDS=1-3567
1391	OG0001391	YGR091W	snap_masked-flattened_line_58-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.136&CDS=1-1299
1392	OG0001392	YGR094W	augustus_masked-flattened_line_58-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.115&CDS=1-3267
1393	OG0001393	YGR095C	augustus_masked-flattened_line_58-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.85&CDS=1-663
1394	OG0001394	YGR096W	augustus_masked-flattened_line_58-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.84&CDS=1-876
1395	OG0001395	YGR098C	snap_masked-flattened_line_34-processed-gene-0.185-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.185&CDS=1-4773
1396	OG0001396	YGR099W	snap_masked-flattened_line_10-processed-gene-2.112-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.112&CDS=1-2592
1397	OG0001397	YGR100W	genemark-flattened_line_2-processed-gene-2.6-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.6&CDS=1-3015
1398	OG0001398	YGR101W	snap_masked-flattened_line_30-processed-gene-0.171-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.171&CDS=1-903
1399	OG0001399	YGR102C	augustus_masked-flattened_line_74-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.52&CDS=1-519
1400	OG0001400	YGR103W	augustus_masked-flattened_line_74-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.76&CDS=1-1761
1401	OG0001401	YGR104C	augustus_masked-flattened_line_36-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.32&CDS=1-807
1402	OG0001402	YGR105W	augustus_masked-flattened_line_78-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.97&CDS=1-222
1403	OG0001403	YGR110W	augustus_masked-flattened_line_68-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.35&CDS=1-1368
1404	OG0001404	YGR112W	maker-flattened_line_2-snap-gene-0.88-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-0.88&CDS=1-3819
1405	OG0001405	YGR116W	augustus_masked-flattened_line_38-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.163&CDS=1-8259
1406	OG0001406	YGR123C	augustus_masked-flattened_line_6-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.23&CDS=1-1575
1407	OG0001407	YGR125W	augustus_masked-flattened_line_28-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.65&CDS=1-6027
1408	OG0001408	YGR132C	augustus_masked-flattened_line_4-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.58&CDS=1-837
1409	OG0001409	YGR135W	augustus_masked-flattened_line_4-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.57&CDS=1-759
1410	OG0001410	YGR144W	augustus_masked-flattened_line_10-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.70&CDS=1-951
1411	OG0001411	YGR145W	augustus_masked-flattened_line_16-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.78&CDS=1-2055
1412	OG0001412	YGR147C	augustus_masked-flattened_line_20-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.106&CDS=1-528
1413	OG0001413	YGR149W	augustus_masked-flattened_line_62-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.189&CDS=1-1308
1414	OG0001414	YGR150C	augustus_masked-flattened_line_100-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.36&CDS=1-2415
1415	OG0001415	YGR152C	snap_masked-flattened_line_8-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.15&CDS=1-765
1416	OG0001416	YGR156W	augustus_masked-flattened_line_42-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.167&CDS=1-1269
1417	OG0001417	YGR159C	augustus_masked-flattened_line_34-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.116&CDS=1-1173
1418	OG0001418	YGR163W	augustus_masked-flattened_line_14-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.18&CDS=1-1140
1419	OG0001419	YGR165W	augustus_masked-flattened_line_82-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.73&CDS=1-1005
1420	OG0001420	YGR166W	augustus_masked-flattened_line_100-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.31&CDS=1-1692
1421	OG0001421	YGR167W	augustus_masked-flattened_line_4-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.86&CDS=1-663
1422	OG0001422	YGR170W	augustus_masked-flattened_line_2-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.71&CDS=1-2796
1423	OG0001423	YGR171C	augustus_masked-flattened_line_0-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.35&CDS=1-1977
1424	OG0001424	YGR172C	augustus_masked-flattened_line_0-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.25&CDS=1-783
1425	OG0001425	YGR173W	augustus_masked-flattened_line_4-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.139&CDS=1-1113
1426	OG0001426	YGR174C	augustus_masked-flattened_line_10-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.71&CDS=1-375
1427	OG0001427	YGR175C	maker-flattened_line_18-augustus-gene-1.165-mRNA-1_1&gene=maker-flattened_line_18-augustus-gene-1.165&CDS=1-4113
1428	OG0001428	YGR178C	augustus_masked-flattened_line_76-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.64&CDS=1-2487
1429	OG0001429	YGR183C	augustus_masked-flattened_line_10-processed-gene-2.180-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.180&CDS=1-198
1430	OG0001430	YGR184C	augustus_masked-flattened_line_10-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.179&CDS=1-6225
1431	OG0001431	YGR185C	augustus_masked-flattened_line_64-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.62&CDS=1-1176
1432	OG0001432	YGR187C	augustus_masked-flattened_line_10-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.209&CDS=1-2943
1433	OG0001433	YGR188C	augustus_masked-flattened_line_10-processed-gene-2.189-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.189&CDS=1-2664
1434	OG0001434	YGR192C	augustus_masked-flattened_line_156-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.10&CDS=1-1011
1435	OG0001435	YGR193C	augustus_masked-flattened_line_8-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.25&CDS=1-1137
1436	OG0001436	YGR194C	augustus_masked-flattened_line_82-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.52&CDS=1-1797
1437	OG0001437	YGR195W	augustus_masked-flattened_line_2-processed-gene-4.147-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.147&CDS=1-735
1438	OG0001438	YGR200C	augustus_masked-flattened_line_0-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.52&CDS=1-2469
1439	OG0001439	YGR202C	augustus_masked-flattened_line_88-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.16&CDS=1-1806
1440	OG0001440	YGR205W	genemark-flattened_line_46-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.27&CDS=1-834
1441	OG0001441	YGR207C	maker-flattened_line_46-augustus-gene-0.65-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.65&CDS=1-3102
1442	OG0001442	YGR208W	augustus_masked-flattened_line_84-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.49&CDS=1-963
1443	OG0001443	YGR210C	augustus_masked-flattened_line_52-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.114&CDS=1-1248
1444	OG0001444	YGR211W	genemark-flattened_line_26-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.29&CDS=1-1599
1445	OG0001445	YGR215W	augustus_masked-flattened_line_0-processed-gene-5.18-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.18&CDS=1-363
1446	OG0001446	YGR216C	augustus_masked-flattened_line_0-processed-gene-5.49-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.49&CDS=1-1908
1447	OG0001447	YGR217W	augustus_masked-flattened_line_26-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.59&CDS=1-6327
1448	OG0001448	YGR218W	snap_masked-flattened_line_48-processed-gene-0.130-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.130&CDS=1-3225
1449	OG0001449	YGR223C	augustus_masked-flattened_line_30-processed-gene-0.236-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.236&CDS=1-1143
1450	OG0001450	YGR225W	augustus_masked-flattened_line_0-processed-gene-5.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.20&CDS=1-1770
1451	OG0001451	YGR229C	augustus_masked-flattened_line_44-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.52&CDS=1-1206
1452	OG0001452	YGR231C	augustus_masked-flattened_line_26-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.60&CDS=1-939
1453	OG0001453	YGR232W	augustus_masked-flattened_line_26-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.79&CDS=1-744
1454	OG0001454	YGR233C	genemark-flattened_line_10-processed-gene-2.14-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.14&CDS=1-5484
1455	OG0001455	YGR234W	augustus_masked-flattened_line_68-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.9&CDS=1-1161
1456	OG0001456	YGR235C	augustus_masked-flattened_line_4-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.127&CDS=1-717
1457	OG0001457	YGR237C	snap_masked-flattened_line_10-processed-gene-2.90-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.90&CDS=1-2361
1458	OG0001458	YGR244C	snap_masked-flattened_line_104-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.23&CDS=1-3246
1459	OG0001459	YGR245C	augustus_masked-flattened_line_68-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.45&CDS=1-2262
1460	OG0001460	YGR246C	maker-flattened_line_0-augustus-gene-2.127-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-2.127&CDS=1-3681
1461	OG0001461	YGR252W	augustus_masked-flattened_line_8-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.64&CDS=1-1332
1462	OG0001462	YGR253C	augustus_masked-flattened_line_8-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.49&CDS=1-792
1463	OG0001463	YGR254W	augustus_masked-flattened_line_50-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.22&CDS=1-1311
1464	OG0001464	YGR255C	augustus_masked-flattened_line_46-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.143&CDS=1-1383
1465	OG0001465	YGR257C	snap_masked-flattened_line_4-processed-gene-2.59-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.59&CDS=1-1194
1466	OG0001466	YGR258C	augustus_masked-flattened_line_88-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.6&CDS=1-3522
1467	OG0001467	YGR261C	maker-flattened_line_88-snap-gene-0.55-mRNA-1_1&gene=maker-flattened_line_88-snap-gene-0.55&CDS=1-2631
1468	OG0001468	YGR264C	augustus_masked-flattened_line_32-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.83&CDS=1-2289
1469	OG0001469	YGR266W	augustus_masked-flattened_line_0-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.8&CDS=1-2064
1470	OG0001470	YGR267C	augustus_masked-flattened_line_8-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.42&CDS=1-2001
1471	OG0001471	YGR268C	augustus_masked-flattened_line_0-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.11&CDS=1-810
1472	OG0001472	YGR270W	snap_masked-flattened_line_78-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.65&CDS=1-4053
1473	OG0001473	YGR271C-A	augustus_masked-flattened_line_34-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.102&CDS=1-723
1474	OG0001474	YGR274C	augustus_masked-flattened_line_150-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_150-processed-gene-0.7&CDS=1-3306
1475	OG0001475	YGR276C	snap_masked-flattened_line_4-processed-gene-2.71-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.71&CDS=1-2115
1476	OG0001476	YGR277C	augustus_masked-flattened_line_12-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.97&CDS=1-900
1477	OG0001477	YGR278W	augustus_masked-flattened_line_12-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.116&CDS=1-2241
1478	OG0001478	YGR279C	snap_masked-flattened_line_36-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.107&CDS=1-1164
1479	OG0001479	YGR280C	augustus_masked-flattened_line_0-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.63&CDS=1-876
1480	OG0001480	YGR282C	augustus_masked-flattened_line_98-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.59&CDS=1-930
1481	OG0001481	YGR284C	augustus_masked-flattened_line_98-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.61&CDS=1-969
1482	OG0001482	YGR285C	augustus_masked-flattened_line_72-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.58&CDS=1-1260
1483	OG0001483	YGR286C	augustus_masked-flattened_line_12-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.120&CDS=1-1080
1484	OG0001484	YHL002W	augustus_masked-flattened_line_64-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.26&CDS=1-1467
1485	OG0001485	YHL004W	augustus_masked-flattened_line_18-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.65&CDS=1-1284
1486	OG0001486	YHL008C	snap_masked-flattened_line_38-processed-gene-0.233-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.233&CDS=1-3333
1487	OG0001487	YHL010C	augustus_masked-flattened_line_94-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.9&CDS=1-1848
1488	OG0001488	YHL013C	augustus_masked-flattened_line_18-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.66&CDS=1-897
1489	OG0001489	YHL015W	augustus_masked-flattened_line_50-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.52&CDS=1-345
1490	OG0001490	YHL016C	augustus_masked-flattened_line_116-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_116-processed-gene-0.58&CDS=1-2163
1491	OG0001491	YHL018W	augustus_masked-flattened_line_0-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.52&CDS=1-309
1492	OG0001492	YHL024W	augustus_masked-flattened_line_20-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.79&CDS=1-2316
1493	OG0001493	YHL027W	snap_masked-flattened_line_56-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.84&CDS=1-1353
1494	OG0001494	YHL029C	augustus_masked-flattened_line_14-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.40&CDS=1-2166
1495	OG0001495	YHL030W	augustus_masked-flattened_line_14-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.57&CDS=1-5430
1496	OG0001496	YHL031C	snap_masked-flattened_line_144-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_144-processed-gene-0.24&CDS=1-648
1497	OG0001497	YHL036W	maker-flattened_line_50-augustus-gene-0.224-mRNA-1_1&gene=maker-flattened_line_50-augustus-gene-0.224&CDS=1-2784
1498	OG0001498	YHR001W-A	augustus_masked-flattened_line_72-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.95&CDS=1-231
1499	OG0001499	YHR002W	augustus_masked-flattened_line_0-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.66&CDS=1-1578
1500	OG0001500	YHR004C	augustus_masked-flattened_line_42-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.178&CDS=1-1767
1501	OG0001501	YHR005C	augustus_masked-flattened_line_22-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.166&CDS=1-4797
