	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034939_Komagataella_pseudopastoris
1834	OG0001834	YJL174W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.34-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.34&CDS=1-792
1835	OG0001835	YJL176C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.130&CDS=1-2421
1836	OG0001836	YJL178C	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.6&CDS=1-810
1837	OG0001837	YJL179W	maker-NODE_19_length_154961_cov_31.7871_ID_37-snap-gene-0.171-mRNA-1_1&gene=maker-NODE_19_length_154961_cov_31.7871_ID_37-snap-gene-0.171&CDS=1-357
1838	OG0001838	YJL180C	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.51&CDS=1-972
1839	OG0001839	YJL183W	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.54&CDS=1-1254
1840	OG0001840	YJL184W	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.8&CDS=1-312
1841	OG0001841	YJL187C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-2.30&CDS=1-2232
1842	OG0001842	YJL197W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.77-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.77&CDS=1-3633
1843	OG0001843	YJL201W	snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.132&CDS=1-1890
1844	OG0001844	YJL203W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.53&CDS=1-1374
1845	OG0001845	YJL204C	snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.92&CDS=1-2781
1846	OG0001846	YJL207C	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.47-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.47&CDS=1-6819
1847	OG0001847	YJL208C	snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.131&CDS=1-906
1848	OG0001848	YJL209W	augustus_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.176&CDS=1-1803
1849	OG0001849	YJL210W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.28&CDS=1-1386
1850	OG0001850	YJL218W	snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.182-mRNA-1_1&gene=snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.182&CDS=1-738
1851	OG0001851	YJR001W	maker-NODE_7_length_555879_cov_32.5039_ID_13-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_7_length_555879_cov_32.5039_ID_13-snap-gene-3.2&CDS=1-3132
1852	OG0001852	YJR003C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.111-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.111&CDS=1-1512
1853	OG0001853	YJR006W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-1.54&CDS=1-1377
1854	OG0001854	YJR007W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.117&CDS=1-909
1855	OG0001855	YJR008W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.118&CDS=1-942
1856	OG0001856	YJR010W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-6.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-6.84&CDS=1-1641
1857	OG0001857	YJR012C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.141&CDS=1-510
1858	OG0001858	YJR016C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-4.89&CDS=1-1824
1859	OG0001859	YJR017C	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-3.78&CDS=1-504
1860	OG0001860	YJR019C	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.126-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.126&CDS=1-1074
1861	OG0001861	YJR022W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-5.66-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-5.66&CDS=1-294
1862	OG0001862	YJR032W	snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.78&CDS=1-1197
1863	OG0001863	YJR033C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.121&CDS=1-4203
1864	OG0001864	YJR034W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.97&CDS=1-324
1865	OG0001865	YJR035W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-1.67&CDS=1-3276
1866	OG0001866	YJR040W	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-0.22&CDS=1-3708
1867	OG0001867	YJR041C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.153&CDS=1-3249
1868	OG0001868	YJR042W	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.121&CDS=1-3243
1869	OG0001869	YJR044C	genemark-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.311-mRNA-1_1&gene=genemark-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.311&CDS=1-402
1870	OG0001870	YJR050W	augustus_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.67&CDS=1-765
1871	OG0001871	YJR052W	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-3.58&CDS=1-1671
1872	OG0001872	YJR056C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.272-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.272&CDS=1-672
1873	OG0001873	YJR057W	augustus_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.161-mRNA-1_1&gene=augustus_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.161&CDS=1-2031
1874	OG0001874	YJR058C	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.127-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.127&CDS=1-435
1875	OG0001875	YJR060W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.159-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.159&CDS=1-822
1876	OG0001876	YJR062C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.132-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.132&CDS=1-1065
1877	OG0001877	YJR063W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.106&CDS=1-369
1878	OG0001878	YJR064W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.125-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.125&CDS=1-1680
1879	OG0001879	YJR065C	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.124&CDS=1-1284
1880	OG0001880	YJR068W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-1.57&CDS=1-972
1881	OG0001881	YJR070C	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-2.126&CDS=1-948
1882	OG0001882	YJR072C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.160-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.160&CDS=1-1140
1883	OG0001883	YJR073C	genemark-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-2.113-mRNA-1_1&gene=genemark-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-2.113&CDS=1-684
1884	OG0001884	YJR076C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.67-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.67&CDS=1-1200
1885	OG0001885	YJR077C	snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.251-mRNA-1_1&gene=snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.251&CDS=1-948
1886	OG0001886	YJR078W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-9.145-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-9.145&CDS=1-1386
1887	OG0001887	YJR080C	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-8.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-8.146&CDS=1-1104
1888	OG0001888	YJR082C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-9.124-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-9.124&CDS=1-423
1889	OG0001889	YJR084W	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.277-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.277&CDS=1-1209
1890	OG0001890	YJR085C	maker-NODE_7_length_555879_cov_32.5039_ID_13-snap-gene-3.3-mRNA-1_1&gene=maker-NODE_7_length_555879_cov_32.5039_ID_13-snap-gene-3.3&CDS=1-315
1891	OG0001891	YJR088C	augustus_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.336-mRNA-1_1&gene=augustus_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.336&CDS=1-939
1892	OG0001892	YJR090C	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.213-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.213&CDS=1-2022
1893	OG0001893	YJR092W	augustus_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.117&CDS=1-4779
1894	OG0001894	YJR093C	snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.84&CDS=1-942
1895	OG0001895	YJR095W	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.171-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.171&CDS=1-969
1896	OG0001896	YJR097W	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.84&CDS=1-576
1897	OG0001897	YJR098C	maker-NODE_14_length_242937_cov_32.3739_ID_27-augustus-gene-0.45-mRNA-1_1&gene=maker-NODE_14_length_242937_cov_32.3739_ID_27-augustus-gene-0.45&CDS=1-3024
1898	OG0001898	YJR099W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-2.22&CDS=1-672
1899	OG0001899	YJR100C	augustus_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.398-mRNA-1_1&gene=augustus_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.398&CDS=1-930
1900	OG0001900	YJR101W	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.222-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.222&CDS=1-765
1901	OG0001901	YJR102C	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.223-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.223&CDS=1-558
1902	OG0001902	YJR104C	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.286-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.286&CDS=1-462
1903	OG0001903	YJR105W	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.27&CDS=1-1044
1904	OG0001904	YJR107W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.133-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.133&CDS=1-1005
1905	OG0001905	YJR110W	snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.66&CDS=1-1830
1906	OG0001906	YJR111C	augustus_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.42&CDS=1-1344
1907	OG0001907	YJR112W	augustus_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.115&CDS=1-621
1908	OG0001908	YJR117W	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.75&CDS=1-1323
1909	OG0001909	YJR118C	genemark-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.269-mRNA-1_1&gene=genemark-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.269&CDS=1-564
1910	OG0001910	YJR119C	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.77&CDS=1-2271
1911	OG0001911	YJR121W	maker-NODE_19_length_154961_cov_31.7871_ID_37-snap-gene-0.174-mRNA-1_1&gene=maker-NODE_19_length_154961_cov_31.7871_ID_37-snap-gene-0.174&CDS=1-1641
1912	OG0001912	YJR122W	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.9&CDS=1-1386
1913	OG0001913	YJR123W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-0.67&CDS=1-663
1914	OG0001914	YJR124C	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-0.24&CDS=1-1302
1915	OG0001915	YJR129C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-5.165-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-5.165&CDS=1-921
1916	OG0001916	YJR130C	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.10&CDS=1-1758
1917	OG0001917	YJR131W	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.55&CDS=1-1728
1918	OG0001918	YJR133W	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.88-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.88&CDS=1-615
1919	OG0001919	YJR135W-A	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.233-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.233&CDS=1-273
1920	OG0001920	YJR137C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.287-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.287&CDS=1-4242
1921	OG0001921	YJR138W	genemark-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.140-mRNA-1_1&gene=genemark-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.140&CDS=1-4338
1922	OG0001922	YJR139C	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.67&CDS=1-2226
1923	OG0001923	YJR140C	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.107&CDS=1-5346
1924	OG0001924	YJR141W	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.86&CDS=1-1089
1925	OG0001925	YJR142W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.14-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.14&CDS=1-933
1926	OG0001926	YJR143C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.40&CDS=1-2223
1927	OG0001927	YJR144W	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.74&CDS=1-5298
1928	OG0001928	YKL001C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.112&CDS=1-597
1929	OG0001929	YKL002W	snap_masked-NODE_25_length_32070_cov_47.9328_ID_49-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_25_length_32070_cov_47.9328_ID_49-processed-gene-0.22&CDS=1-651
1930	OG0001930	YKL007W	snap_masked-NODE_25_length_32070_cov_47.9328_ID_49-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_25_length_32070_cov_47.9328_ID_49-processed-gene-0.26&CDS=1-780
1931	OG0001931	YKL009W	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.55&CDS=1-708
1932	OG0001932	YKL010C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.83&CDS=1-4974
1933	OG0001933	YKL011C	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-0.75&CDS=1-1020
1934	OG0001934	YKL012W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.155-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.155&CDS=1-1392
1935	OG0001935	YKL013C	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.80&CDS=1-507
1936	OG0001936	YKL014C	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.110&CDS=1-4848
1937	OG0001937	YKL016C	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.47&CDS=1-525
1938	OG0001938	YKL017C	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.46&CDS=1-2178
1939	OG0001939	YKL018W	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.20&CDS=1-990
1940	OG0001940	YKL021C	snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-1.123&CDS=1-1182
1941	OG0001941	YKL022C	maker-NODE_1_length_1101463_cov_32.2612_ID_1-augustus-gene-7.167-mRNA-1_1&gene=maker-NODE_1_length_1101463_cov_32.2612_ID_1-augustus-gene-7.167&CDS=1-2877
1942	OG0001942	YKL024C	maker-NODE_10_length_408594_cov_38.2114_ID_19-augustus-gene-3.2-mRNA-1_1&gene=maker-NODE_10_length_408594_cov_38.2114_ID_19-augustus-gene-3.2&CDS=1-2694
1943	OG0001943	YKL025C	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.127-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.127&CDS=1-1839
1944	OG0001944	YKL027W	genemark-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.25-mRNA-1_1&gene=genemark-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.25&CDS=1-1290
1945	OG0001945	YKL028W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-2.48-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-2.48&CDS=1-1170
1946	OG0001946	YKL029C	genemark-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.124-mRNA-1_1&gene=genemark-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.124&CDS=1-1893
1947	OG0001947	YKL033W	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.47&CDS=1-3051
1948	OG0001948	YKL034W	augustus_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.58&CDS=1-2997
1949	OG0001949	YKL035W	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.71&CDS=1-1509
1950	OG0001950	YKL040C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.149-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.149&CDS=1-747
