	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034999_Cephaloascus_fragrans
2209	OG0002209	YJR153W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.17&CDS=1-1080
2210	OG0002210	YKL001C	maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.87-mRNA-1_1&gene=maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.87&CDS=1-600
2211	OG0002211	YKL002W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.16&CDS=1-690
2212	OG0002212	YKL003C	maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.86-mRNA-1_1&gene=maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.86&CDS=1-351
2213	OG0002213	YKL004W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.15&CDS=1-1347
2214	OG0002214	YKL005C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-10.8-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-10.8&CDS=1-2187
2215	OG0002215	YKL006C-A	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.3&CDS=1-282
2216	OG0002216	YKL007W	maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.88-mRNA-1_1&gene=maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.88&CDS=1-801
2217	OG0002217	YKL009W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.51&CDS=1-699
2218	OG0002218	YKL010C	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.14&CDS=1-5241
2219	OG0002219	YKL011C	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-13.169-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-13.169&CDS=1-1044
2220	OG0002220	YKL012W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.17&CDS=1-1764
2221	OG0002221	YKL013C	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-13.174-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-13.174&CDS=1-507
2222	OG0002222	YKL014C	augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.3&CDS=1-5151
2223	OG0002223	YKL015W	augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.16&CDS=1-2625
2224	OG0002224	YKL016C	maker-NODE_15_length_272457_cov_11.9734_ID_29-augustus-gene-0.37-mRNA-1_1&gene=maker-NODE_15_length_272457_cov_11.9734_ID_29-augustus-gene-0.37&CDS=1-525
2225	OG0002225	YKL017C	augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.1&CDS=1-2094
2226	OG0002226	YKL018W	augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-0.13&CDS=1-1011
2227	OG0002227	YKL019W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-4.7&CDS=1-912
2228	OG0002228	YKL021C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-2.31&CDS=1-1374
2229	OG0002229	YKL022C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-2.30&CDS=1-2010
2230	OG0002230	YKL024C	maker-NODE_22_length_160789_cov_12.2417_ID_43-snap-gene-0.156-mRNA-1_1&gene=maker-NODE_22_length_160789_cov_12.2417_ID_43-snap-gene-0.156&CDS=1-891
2231	OG0002231	YKL025C	augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.16&CDS=1-1923
2232	OG0002232	YKL027W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-11.36-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-11.36&CDS=1-1311
2233	OG0002233	YKL028W	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-1.131&CDS=1-1269
2234	OG0002234	YKL033W	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.20&CDS=1-3369
2235	OG0002235	YKL033W-A	snap_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-1.66&CDS=1-744
2236	OG0002236	YKL034W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-6.9&CDS=1-4230
2237	OG0002237	YKL035W	augustus_masked-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-1.35&CDS=1-1506
2238	OG0002238	YKL039W	augustus_masked-NODE_25_length_157129_cov_13.2327_ID_49-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-NODE_25_length_157129_cov_13.2327_ID_49-processed-gene-0.219&CDS=1-1665
2239	OG0002239	YKL040C	snap_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-16.148-mRNA-1_1&gene=snap_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-16.148&CDS=1-741
2240	OG0002240	YKL041W	maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.87-mRNA-1_1&gene=maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.87&CDS=1-684
2241	OG0002241	YKL045W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-11.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-11.33&CDS=1-1512
2242	OG0002242	YKL046C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.120&CDS=1-1338
2243	OG0002243	YKL047W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-16.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-16.49&CDS=1-1884
2244	OG0002244	YKL052C	augustus_masked-NODE_17_length_231556_cov_12.6204_ID_33-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_17_length_231556_cov_12.6204_ID_33-processed-gene-0.13&CDS=1-1806
2245	OG0002245	YKL053C-A	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-2.25&CDS=1-258
2246	OG0002246	YKL054C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.39&CDS=1-2523
2247	OG0002247	YKL055C	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-13.165-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-13.165&CDS=1-723
2248	OG0002248	YKL056C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.38&CDS=1-501
2249	OG0002249	YKL057C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.38-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.38&CDS=1-3438
2250	OG0002250	YKL058W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.36&CDS=1-333
2251	OG0002251	YKL059C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.18&CDS=1-1272
2252	OG0002252	YKL060C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-12.20&CDS=1-1089
2253	OG0002253	YKL064W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.20&CDS=1-2796
2254	OG0002254	YKL067W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-5.107&CDS=1-453
2255	OG0002255	YKL069W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.50&CDS=1-528
2256	OG0002256	YKL073W	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.132&CDS=1-2685
2257	OG0002257	YKL074C	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.150&CDS=1-1872
2258	OG0002258	YKL077W	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.145-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.145&CDS=1-1290
2259	OG0002259	YKL078W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-14.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-14.8&CDS=1-2487
2260	OG0002260	YKL080W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-4.34&CDS=1-1158
2261	OG0002261	YKL082C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-4.14&CDS=1-1353
2262	OG0002262	YKL085W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-3.88&CDS=1-1002
2263	OG0002263	YKL086W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-2.11&CDS=1-363
2264	OG0002264	YKL087C	augustus_masked-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-0.27&CDS=1-750
2265	OG0002265	YKL088W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.50&CDS=1-2121
2266	OG0002266	YKL089W	maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.80-mRNA-1_1&gene=maker-NODE_14_length_293170_cov_12.5859_ID_27-augustus-gene-1.80&CDS=1-1752
2267	OG0002267	YKL092C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.21&CDS=1-2880
2268	OG0002268	YKL094W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.110&CDS=1-888
2269	OG0002269	YKL095W	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.148&CDS=1-897
2270	OG0002270	YKL099C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.65-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.65&CDS=1-741
2271	OG0002271	YKL104C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.97-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.97&CDS=1-2100
2272	OG0002272	YKL110C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.64-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.64&CDS=1-873
2273	OG0002273	YKL113C	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.198&CDS=1-1167
2274	OG0002274	YKL114C	maker-NODE_10_length_360733_cov_12.93_ID_19-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_10_length_360733_cov_12.93_ID_19-augustus-gene-2.2&CDS=1-1101
2275	OG0002275	YKL116C	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.0&CDS=1-1746
2276	OG0002276	YKL117W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-7.110-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-7.110&CDS=1-675
2277	OG0002277	YKL119C	augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-2.255-mRNA-1_1&gene=augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-2.255&CDS=1-618
2278	OG0002278	YKL120W	augustus_masked-NODE_25_length_157129_cov_13.2327_ID_49-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_25_length_157129_cov_13.2327_ID_49-processed-gene-0.205&CDS=1-960
2279	OG0002279	YKL122C	maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-5.51-mRNA-1_1&gene=maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-5.51&CDS=1-561
2280	OG0002280	YKL125W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-3.148-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-3.148&CDS=1-2007
2281	OG0002281	YKL134C	augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.34&CDS=1-3531
2282	OG0002282	YKL137W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.160-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.160&CDS=1-255
2283	OG0002283	YKL138C	maker-NODE_3_length_1365740_cov_12.258_ID_5-augustus-gene-12.25-mRNA-1_1&gene=maker-NODE_3_length_1365740_cov_12.258_ID_5-augustus-gene-12.25&CDS=1-330
2284	OG0002284	YKL139W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.96&CDS=1-1842
2285	OG0002285	YKL140W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-0.77&CDS=1-1431
2286	OG0002286	YKL142W	augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.153&CDS=1-747
2287	OG0002287	YKL143W	augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.33&CDS=1-1212
2288	OG0002288	YKL144C	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-4.163-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-4.163&CDS=1-594
2289	OG0002289	YKL145W	maker-NODE_7_length_529925_cov_12.1952_ID_13-augustus-gene-4.0-mRNA-1_1&gene=maker-NODE_7_length_529925_cov_12.1952_ID_13-augustus-gene-4.0&CDS=1-1341
2290	OG0002290	YKL149C	genemark-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.32&CDS=1-1527
2291	OG0002291	YKL150W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.165-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.165&CDS=1-906
2292	OG0002292	YKL151C	maker-NODE_6_length_814577_cov_12.2606_ID_11-augustus-gene-3.51-mRNA-1_1&gene=maker-NODE_6_length_814577_cov_12.2606_ID_11-augustus-gene-3.51&CDS=1-1083
2293	OG0002293	YKL152C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.41&CDS=1-744
2294	OG0002294	YKL154W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-9.5-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-9.5&CDS=1-771
2295	OG0002295	YKL155C	augustus_masked-NODE_21_length_165098_cov_12.4271_ID_41-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_21_length_165098_cov_12.4271_ID_41-processed-gene-0.10&CDS=1-2280
2296	OG0002296	YKL157W	augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.15&CDS=1-2598
2297	OG0002297	YKL159C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.10-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.10&CDS=1-639
2298	OG0002298	YKL160W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.11&CDS=1-333
2299	OG0002299	YKL162C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-13.29&CDS=1-1695
2300	OG0002300	YKL165C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-7.125-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-7.125&CDS=1-2772
2301	OG0002301	YKL167C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.58-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.58&CDS=1-453
2302	OG0002302	YKL170W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.57-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.57&CDS=1-396
2303	OG0002303	YKL171W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-5.113&CDS=1-2136
2304	OG0002304	YKL172W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-1.30&CDS=1-1194
2305	OG0002305	YKL173W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-7.134-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-7.134&CDS=1-2949
2306	OG0002306	YKL174C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-0.103&CDS=1-1884
2307	OG0002307	YKL175W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-9.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-9.18&CDS=1-1434
2308	OG0002308	YKL178C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.5&CDS=1-1569
2309	OG0002309	YKL179C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-5.129&CDS=1-2163
2310	OG0002310	YKL181W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-2.99&CDS=1-1251
2311	OG0002311	YKL182W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-2.98&CDS=1-6198
2312	OG0002312	YKL183W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.9&CDS=1-834
2313	OG0002313	YKL184W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.11-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.11&CDS=1-1359
2314	OG0002314	YKL185W	genemark-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.68-mRNA-1_1&gene=genemark-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.68&CDS=1-1464
2315	OG0002315	YKL186C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.135&CDS=1-510
2316	OG0002316	YKL188C	genemark-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.246-mRNA-1_1&gene=genemark-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.246&CDS=1-2106
2317	OG0002317	YKL189W	maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.82-mRNA-1_1&gene=maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.82&CDS=1-1071
2318	OG0002318	YKL190W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.21&CDS=1-522
2319	OG0002319	YKL191W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.34&CDS=1-1779
2320	OG0002320	YKL192C	maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-0.110-mRNA-1_1&gene=maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-0.110&CDS=1-339
2321	OG0002321	YKL193C	genemark-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.6&CDS=1-1131
