	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035018_Candida_canberraensis
1608	OG0001608	YGR110W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-1.42&CDS=1-1314
1609	OG0001609	YGR111W	genemark-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.41-mRNA-1_1&gene=genemark-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.41&CDS=1-1197
1610	OG0001610	YGR112W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.127-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.127&CDS=1-1104
1611	OG0001611	YGR113W	augustus_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.61&CDS=1-1782
1612	OG0001612	YGR116W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.140-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.140&CDS=1-4191
1613	OG0001613	YGR117C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.29&CDS=1-1215
1614	OG0001614	YGR119C	snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.159&CDS=1-1932
1615	OG0001615	YGR120C	genemark-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.39&CDS=1-756
1616	OG0001616	YGR123C	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-1.10&CDS=1-1587
1617	OG0001617	YGR124W	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-1.7&CDS=1-1707
1618	OG0001618	YGR125W	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-3.85&CDS=1-3003
1619	OG0001619	YGR128C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-12.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-12.40&CDS=1-2211
1620	OG0001620	YGR132C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.30-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.30&CDS=1-846
1621	OG0001621	YGR134W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.74&CDS=1-2706
1622	OG0001622	YGR135W	genemark-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.122-mRNA-1_1&gene=genemark-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.122&CDS=1-759
1623	OG0001623	YGR144W	maker-NODE_19_length_335725_cov_15.726_ID_37-snap-gene-2.96-mRNA-1_1&gene=maker-NODE_19_length_335725_cov_15.726_ID_37-snap-gene-2.96&CDS=1-1563
1624	OG0001624	YGR145W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-0.41&CDS=1-2058
1625	OG0001625	YGR147C	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.139-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.139&CDS=1-702
1626	OG0001626	YGR149W	maker-NODE_5_length_764123_cov_13.2646_ID_9-snap-gene-4.74-mRNA-1_1&gene=maker-NODE_5_length_764123_cov_13.2646_ID_9-snap-gene-4.74&CDS=1-2307
1627	OG0001627	YGR150C	genemark-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.118-mRNA-1_1&gene=genemark-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.118&CDS=1-2268
1628	OG0001628	YGR152C	snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.175-mRNA-1_1&gene=snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.175&CDS=1-705
1629	OG0001629	YGR155W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-4.66-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-4.66&CDS=1-1482
1630	OG0001630	YGR157W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-1.19&CDS=1-2634
1631	OG0001631	YGR158C	genemark-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-1.136&CDS=1-813
1632	OG0001632	YGR159C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-2.31&CDS=1-1374
1633	OG0001633	YGR163W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-1.30&CDS=1-1101
1634	OG0001634	YGR165W	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-3.175-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-3.175&CDS=1-948
1635	OG0001635	YGR166W	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.130-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.130&CDS=1-1995
1636	OG0001636	YGR167W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.101&CDS=1-639
1637	OG0001637	YGR170W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.64&CDS=1-3492
1638	OG0001638	YGR171C	augustus_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.88&CDS=1-1704
1639	OG0001639	YGR172C	augustus_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.87&CDS=1-759
1640	OG0001640	YGR173W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.60&CDS=1-1104
1641	OG0001641	YGR174C	genemark-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-1.159-mRNA-1_1&gene=genemark-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-1.159&CDS=1-423
1642	OG0001642	YGR175C	snap_masked-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-1.92&CDS=1-1491
1643	OG0001643	YGR177C, YOR377W	
1644	OG0001644	YGR178C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.81&CDS=1-2268
1645	OG0001645	YGR181W	snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-2.152-mRNA-1_1&gene=snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-2.152&CDS=1-303
1646	OG0001646	YGR183C	genemark-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.6-mRNA-1_1&gene=genemark-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.6&CDS=1-189
1647	OG0001647	YGR184C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.67-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.67&CDS=1-5550
1648	OG0001648	YGR185C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.47-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.47&CDS=1-1197
1649	OG0001649	YGR186W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.70-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.70&CDS=1-1767
1650	OG0001650	YGR187C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.59&CDS=1-1086
1651	OG0001651	YGR188C	genemark-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-2.6&CDS=1-2706
1652	OG0001652	YGR193C	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.118-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.118&CDS=1-1245
1653	OG0001653	YGR194C	snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-0.22&CDS=1-1812
1654	OG0001654	YGR195W	genemark-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.20-mRNA-1_1&gene=genemark-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.20&CDS=1-735
1655	OG0001655	YGR200C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.102&CDS=1-2331
1656	OG0001656	YGR202C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.186-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.186&CDS=1-1284
1657	OG0001657	YGR203W	genemark-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.66&CDS=1-432
1658	OG0001658	YGR204W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.73-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.73&CDS=1-2829
1659	OG0001659	YGR207C	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-4.86-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-4.86&CDS=1-765
1660	OG0001660	YGR208W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.78&CDS=1-906
1661	OG0001661	YGR210C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.138-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.138&CDS=1-1215
1662	OG0001662	YGR211W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.79-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.79&CDS=1-1470
1663	OG0001663	YGR215W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.78&CDS=1-315
1664	OG0001664	YGR216C	snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.88&CDS=1-1857
1665	OG0001665	YGR217W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.60-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.60&CDS=1-6717
1666	OG0001666	YGR218W	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.55&CDS=1-3249
1667	OG0001667	YGR220C	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.77&CDS=1-846
1668	OG0001668	YGR223C	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.127-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.127&CDS=1-1323
1669	OG0001669	YGR225W	maker-NODE_19_length_335725_cov_15.726_ID_37-augustus-gene-2.46-mRNA-1_1&gene=maker-NODE_19_length_335725_cov_15.726_ID_37-augustus-gene-2.46&CDS=1-2133
1670	OG0001670	YGR227W	snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.64&CDS=1-1365
1671	OG0001671	YGR229C	snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.86&CDS=1-1464
1672	OG0001672	YGR231C	snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.63&CDS=1-906
1673	OG0001673	YGR233C	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.74&CDS=1-3708
1674	OG0001674	YGR234W	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-4.96-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-4.96&CDS=1-1134
1675	OG0001675	YGR235C	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.110-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.110&CDS=1-735
1676	OG0001676	YGR240C	maker-NODE_17_length_419275_cov_12.6388_ID_33-augustus-gene-0.27-mRNA-1_1&gene=maker-NODE_17_length_419275_cov_12.6388_ID_33-augustus-gene-0.27&CDS=1-4233
1677	OG0001677	YGR244C	maker-NODE_3_length_931105_cov_16.3301_ID_5-snap-gene-8.60-mRNA-1_1&gene=maker-NODE_3_length_931105_cov_16.3301_ID_5-snap-gene-8.60&CDS=1-1242
1678	OG0001678	YGR245C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.71-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.71&CDS=1-2292
1679	OG0001679	YGR246C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.66-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.66&CDS=1-2034
1680	OG0001680	YGR247W	augustus_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.140-mRNA-1_1&gene=augustus_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.140&CDS=1-780
1681	OG0001681	YGR251W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.55&CDS=1-492
1682	OG0001682	YGR252W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.77-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.77&CDS=1-1344
1683	OG0001683	YGR253C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.76-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-8.76&CDS=1-759
1684	OG0001684	YGR255C	genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-2.108&CDS=1-1449
1685	OG0001685	YGR257C	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.133-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.133&CDS=1-1182
1686	OG0001686	YGR258C	snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-1.14&CDS=1-3099
1687	OG0001687	YGR260W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.5-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.5&CDS=1-1473
1688	OG0001688	YGR261C	snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-1.15&CDS=1-2403
1689	OG0001689	YGR262C	genemark-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.14-mRNA-1_1&gene=genemark-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.14&CDS=1-786
1690	OG0001690	YGR264C	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.51&CDS=1-2289
1691	OG0001691	YGR266W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.53&CDS=1-2283
1692	OG0001692	YGR267C	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.50&CDS=1-822
1693	OG0001693	YGR268C	genemark-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.75&CDS=1-960
1694	OG0001694	YGR270W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.55&CDS=1-3858
1695	OG0001695	YGR271C-A	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-0.43&CDS=1-672
1696	OG0001696	YGR271W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-1.49&CDS=1-5787
1697	OG0001697	YGR274C	snap_masked-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-0.6&CDS=1-3327
1698	OG0001698	YGR276C	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-5.165-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-5.165&CDS=1-1944
1699	OG0001699	YGR277C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-1.70&CDS=1-888
1700	OG0001700	YGR280C	maker-NODE_13_length_496732_cov_18.5747_ID_25-augustus-gene-3.87-mRNA-1_1&gene=maker-NODE_13_length_496732_cov_18.5747_ID_25-augustus-gene-3.87&CDS=1-4173
1701	OG0001701	YGR281W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-1.88-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-1.88&CDS=1-4197
1702	OG0001702	YGR282C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-7.56-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-7.56&CDS=1-921
1703	OG0001703	YGR285C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.50&CDS=1-1284
1704	OG0001704	YGR286C	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-7.77-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-7.77&CDS=1-1242
1705	OG0001705	YHL002W	genemark-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.263-mRNA-1_1&gene=genemark-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.263&CDS=1-1368
1706	OG0001706	YHL004W	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.66-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.66&CDS=1-1359
1707	OG0001707	YHL007C	augustus_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-3.71&CDS=1-3426
1708	OG0001708	YHL008C	snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-1.43&CDS=1-1545
1709	OG0001709	YHL009C	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-2.90&CDS=1-1002
1710	OG0001710	YHL010C	genemark-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-3.47-mRNA-1_1&gene=genemark-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-3.47&CDS=1-1665
1711	OG0001711	YHL013C	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-2.77&CDS=1-891
1712	OG0001712	YHL015W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.22&CDS=1-354
1713	OG0001713	YHL016C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.103&CDS=1-2211
1714	OG0001714	YHL018W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-4.77-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-4.77&CDS=1-516
1715	OG0001715	YHL021C	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.122-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.122&CDS=1-1320
1716	OG0001716	YHL023C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-0.25&CDS=1-2229
1717	OG0001717	YHL024W	snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-1.18&CDS=1-1812
1718	OG0001718	YHL027W	snap_masked-NODE_13_length_496732_cov_18.5747_ID_25-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_13_length_496732_cov_18.5747_ID_25-processed-gene-2.69&CDS=1-1932
1719	OG0001719	YHL029C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-4.39&CDS=1-1860
1720	OG0001720	YHL030W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-4.37-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-4.37&CDS=1-5490
1721	OG0001721	YHL031C	augustus_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.83&CDS=1-804
1722	OG0001722	YHL032C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-6.82-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-6.82&CDS=1-1902
1723	OG0001723	YHL036W	augustus_masked-NODE_31_length_80487_cov_14.0152_ID_61-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_31_length_80487_cov_14.0152_ID_61-processed-gene-0.24&CDS=1-1629
1724	OG0001724	YHR001W-A	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.18-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.18&CDS=1-240
1725	OG0001725	YHR002W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.123-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.123&CDS=1-1245
1726	OG0001726	YHR004C	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-5.70-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-5.70&CDS=1-1233
