	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034615_Saturnispora_zaruensis
1304	OG0001304	YFR050C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.20-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.20&CDS=1-819
1305	OG0001305	YFR051C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-2.113&CDS=1-1593
1306	OG0001306	YGL001C	genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-8.29-mRNA-1_1&gene=genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-8.29&CDS=1-1056
1307	OG0001307	YGL004C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-1.143&CDS=1-1227
1308	OG0001308	YGL006W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-1.144&CDS=1-3450
1309	OG0001309	YGL009C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.122&CDS=1-2310
1310	OG0001310	YGL011C	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.328-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.328&CDS=1-750
1311	OG0001311	YGL012W	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.282-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.282&CDS=1-1371
1312	OG0001312	YGL016W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-1.145&CDS=1-3168
1313	OG0001313	YGL017W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.16&CDS=1-1461
1314	OG0001314	YGL018C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.159-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.159&CDS=1-618
1315	OG0001315	YGL019W	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.45&CDS=1-945
1316	OG0001316	YGL020C	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.15&CDS=1-402
1317	OG0001317	YGL022W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-0.90&CDS=1-2193
1318	OG0001318	YGL026C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.57-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.57&CDS=1-2103
1319	OG0001319	YGL027C	maker-NODE_1_length_1371552_cov_40.6037_ID_1-augustus-gene-12.2-mRNA-1_1&gene=maker-NODE_1_length_1371552_cov_40.6037_ID_1-augustus-gene-12.2&CDS=1-2640
1320	OG0001320	YGL028C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.18&CDS=1-1821
1321	OG0001321	YGL030W	maker-NODE_3_length_1190395_cov_43.5002_ID_5-augustus-gene-1.58-mRNA-1_1&gene=maker-NODE_3_length_1190395_cov_43.5002_ID_5-augustus-gene-1.58&CDS=1-315
1322	OG0001322	YGL037C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-2.131&CDS=1-666
1323	OG0001323	YGL038C	maker-NODE_4_length_1115028_cov_40.7497_ID_7-augustus-gene-2.158-mRNA-1_1&gene=maker-NODE_4_length_1115028_cov_40.7497_ID_7-augustus-gene-2.158&CDS=1-2250
1324	OG0001324	YGL040C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-7.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-7.35&CDS=1-1038
1325	OG0001325	YGL043W	snap_masked-NODE_15_length_154211_cov_41.2508_ID_29-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_15_length_154211_cov_41.2508_ID_29-processed-gene-0.63&CDS=1-852
1326	OG0001326	YGL044C	maker-NODE_15_length_154211_cov_41.2508_ID_29-snap-gene-0.81-mRNA-1_1&gene=maker-NODE_15_length_154211_cov_41.2508_ID_29-snap-gene-0.81&CDS=1-678
1327	OG0001327	YGL045W	genemark-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-1.85&CDS=1-1731
1328	OG0001328	YGL047W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-7.25-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-7.25&CDS=1-585
1329	OG0001329	YGL050W	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.284-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.284&CDS=1-819
1330	OG0001330	YGL054C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-11.123-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-11.123&CDS=1-414
1331	OG0001331	YGL055W	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.191-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.191&CDS=1-1503
1332	OG0001332	YGL058W	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.214-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.214&CDS=1-540
1333	OG0001333	YGL059W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-0.130&CDS=1-1392
1334	OG0001334	YGL064C	snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.8&CDS=1-1593
1335	OG0001335	YGL065C	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-6.115-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-6.115&CDS=1-1245
1336	OG0001336	YGL066W	augustus_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.94&CDS=1-1581
1337	OG0001337	YGL067W	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.141&CDS=1-1116
1338	OG0001338	YGL068W	genemark-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.38&CDS=1-531
1339	OG0001339	YGL070C	snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.127&CDS=1-336
1340	OG0001340	YGL078C	maker-NODE_18_length_120857_cov_42.569_ID_35-snap-gene-0.132-mRNA-1_1&gene=maker-NODE_18_length_120857_cov_42.569_ID_35-snap-gene-0.132&CDS=1-2793
1341	OG0001341	YGL079W	snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-0.138&CDS=1-504
1342	OG0001342	YGL080W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-0.40&CDS=1-363
1343	OG0001343	YGL083W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-6.110-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-6.110&CDS=1-2472
1344	OG0001344	YGL084C	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-5.137-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-5.137&CDS=1-1656
1345	OG0001345	YGL085W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-5.158-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-5.158&CDS=1-678
1346	OG0001346	YGL087C	snap_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.59&CDS=1-414
1347	OG0001347	YGL091C	genemark-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.57&CDS=1-918
1348	OG0001348	YGL092W	snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.29&CDS=1-2475
1349	OG0001349	YGL094C	augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-7.146-mRNA-1_1&gene=augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-7.146&CDS=1-6366
1350	OG0001350	YGL095C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-7.48-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-7.48&CDS=1-1704
1351	OG0001351	YGL097W	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.174-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.174&CDS=1-1425
1352	OG0001352	YGL098W	genemark-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-0.11&CDS=1-663
1353	OG0001353	YGL099W	snap_masked-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-1.47&CDS=1-2169
1354	OG0001354	YGL100W	snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-2.80&CDS=1-1020
1355	OG0001355	YGL103W	maker-NODE_9_length_358411_cov_42.2046_ID_17-snap-gene-1.10-mRNA-1_1&gene=maker-NODE_9_length_358411_cov_42.2046_ID_17-snap-gene-1.10&CDS=1-441
1356	OG0001356	YGL106W	genemark-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-1.100&CDS=1-429
1357	OG0001357	YGL110C	snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-2.62&CDS=1-1884
1358	OG0001358	YGL111W	augustus_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-2.133&CDS=1-1209
1359	OG0001359	YGL112C	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-4.117-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-4.117&CDS=1-1491
1360	OG0001360	YGL114W	snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-0.126&CDS=1-2214
1361	OG0001361	YGL115W	snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-0.127&CDS=1-954
1362	OG0001362	YGL119W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.3&CDS=1-1740
1363	OG0001363	YGL122C	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.40&CDS=1-1578
1364	OG0001364	YGL123W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.14-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.14&CDS=1-741
1365	OG0001365	YGL124C	augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.27&CDS=1-2001
1366	OG0001366	YGL125W	genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.49-mRNA-1_1&gene=genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.49&CDS=1-1860
1367	OG0001367	YGL126W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-4.29-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-4.29&CDS=1-762
1368	OG0001368	YGL127C	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-8.263-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-8.263&CDS=1-516
1369	OG0001369	YGL129C	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.169&CDS=1-1353
1370	OG0001370	YGL130W	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.139&CDS=1-1389
1371	OG0001371	YGL131C	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.168&CDS=1-2295
1372	OG0001372	YGL136C	genemark-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-1.178-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-1.178&CDS=1-1035
1373	OG0001373	YGL137W	snap_masked-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-1.51&CDS=1-2529
1374	OG0001374	YGL141W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-7.17-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-7.17&CDS=1-2982
1375	OG0001375	YGL142C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.136-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.136&CDS=1-1497
1376	OG0001376	YGL143C	augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-4.135&CDS=1-1242
1377	OG0001377	YGL148W	maker-NODE_2_length_1328254_cov_42.4867_ID_3-augustus-gene-0.115-mRNA-1_1&gene=maker-NODE_2_length_1328254_cov_42.4867_ID_3-augustus-gene-0.115&CDS=1-2862
1378	OG0001378	YGL150C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.46&CDS=1-3858
1379	OG0001379	YGL153W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.23-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.23&CDS=1-1014
1380	OG0001380	YGL154C	augustus_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-0.54&CDS=1-804
1381	OG0001381	YGL155W	genemark-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.84&CDS=1-987
1382	OG0001382	YGL156W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.16&CDS=1-3336
1383	OG0001383	YGL159W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.120-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.120&CDS=1-1023
1384	OG0001384	YGL160W	snap_masked-NODE_170_length_396_cov_0.850909_ID_339-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_170_length_396_cov_0.850909_ID_339-processed-gene-0.0&CDS=1-189
1385	OG0001385	YGL161C	genemark-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.161-mRNA-1_1&gene=genemark-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.161&CDS=1-843
1386	OG0001386	YGL164C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.48&CDS=1-1257
1387	OG0001387	YGL166W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.37&CDS=1-1668
1388	OG0001388	YGL167C	snap_masked-NODE_11_length_338931_cov_41.8878_ID_21-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_11_length_338931_cov_41.8878_ID_21-processed-gene-0.113&CDS=1-2808
1389	OG0001389	YGL169W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-4.56-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-4.56&CDS=1-1110
1390	OG0001390	YGL171W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.99-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.99&CDS=1-1746
1391	OG0001391	YGL172W	augustus_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-0.31&CDS=1-1875
1392	OG0001392	YGL173C	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-0.98&CDS=1-4335
1393	OG0001393	YGL174W	augustus_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-0.32&CDS=1-933
1394	OG0001394	YGL179C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-3.14-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-3.14&CDS=1-3180
1395	OG0001395	YGL180W	genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.45&CDS=1-2469
1396	OG0001396	YGL181W	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.86&CDS=1-1500
1397	OG0001397	YGL183C	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-2.53&CDS=1-609
1398	OG0001398	YGL184C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.51&CDS=1-1170
1399	OG0001399	YGL185C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.100-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.100&CDS=1-1122
1400	OG0001400	YGL186C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-2.118&CDS=1-1710
1401	OG0001401	YGL187C	maker-NODE_1_length_1371552_cov_40.6037_ID_1-snap-gene-6.146-mRNA-1_1&gene=maker-NODE_1_length_1371552_cov_40.6037_ID_1-snap-gene-6.146&CDS=1-843
1402	OG0001402	YGL190C	genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.1-mRNA-1_1&gene=genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.1&CDS=1-1452
1403	OG0001403	YGL191W	genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.5-mRNA-1_1&gene=genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.5&CDS=1-390
1404	OG0001404	YGL192W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.102&CDS=1-1794
1405	OG0001405	YGL195W	genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-5.12-mRNA-1_1&gene=genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-5.12&CDS=1-8064
1406	OG0001406	YGL196W	snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-1.139&CDS=1-1323
1407	OG0001407	YGL200C	genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-8.70-mRNA-1_1&gene=genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-8.70&CDS=1-600
1408	OG0001408	YGL201C	snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.158&CDS=1-2928
1409	OG0001409	YGL202W	genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-9.25-mRNA-1_1&gene=genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-9.25&CDS=1-1428
1410	OG0001410	YGL203C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-8.158-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-8.158&CDS=1-1620
1411	OG0001411	YGL205W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-1.142&CDS=1-2106
1412	OG0001412	YGL206C	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-7.47-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-7.47&CDS=1-6945
1413	OG0001413	YGL207W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.8&CDS=1-3009
1414	OG0001414	YGL211W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-7.123-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-7.123&CDS=1-1119
1415	OG0001415	YGL212W	augustus_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.19&CDS=1-1005
1416	OG0001416	YGL213C	snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.187-mRNA-1_1&gene=snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.187&CDS=1-1131
1417	OG0001417	YGL215W	genemark-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.248-mRNA-1_1&gene=genemark-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.248&CDS=1-912
1418	OG0001418	YGL216W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-1.132&CDS=1-2031
1419	OG0001419	YGL220W	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.173-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.173&CDS=1-264
1420	OG0001420	YGL221C	snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_16_length_136973_cov_53.0823_ID_31-processed-gene-0.149&CDS=1-846
1421	OG0001421	YGL225W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.134-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.134&CDS=1-1044
