	OrthologID	Saccharomyces_cerevisiae	yHAB136_Kazachstania_bromeliacearum
2350	OG0002350	YKL018C-A	augustus_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.37&CDS=1-315
2351	OG0002351	YKL018W	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.23&CDS=1-987
2352	OG0002352	YKL019W	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.24&CDS=1-948
2353	OG0002353	YKL021C	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.13&CDS=1-1131
2354	OG0002354	YKL022C	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.14&CDS=1-2262
2355	OG0002355	YKL024C	augustus_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.41&CDS=1-837
2356	OG0002356	YKL025C	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.16&CDS=1-2016
2357	OG0002357	YKL027W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.73&CDS=1-1320
2358	OG0002358	YKL028W	genemark-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.127&CDS=1-1368
2359	OG0002359	YKL029C	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.96&CDS=1-1974
2360	OG0002360	YKL033W	augustus_masked-NODE_79_length_25970_cov_21.2646_ID_157-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_79_length_25970_cov_21.2646_ID_157-processed-gene-0.16&CDS=1-4371
2361	OG0002361	YKL033W-A	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.71&CDS=1-705
2362	OG0002362	YKL034W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.70&CDS=1-2280
2363	OG0002363	YKL035W	snap_masked-NODE_62_length_47433_cov_19.885_ID_123-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_62_length_47433_cov_19.885_ID_123-processed-gene-0.45&CDS=1-1497
2364	OG0002364	YKL038W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.69&CDS=1-3420
2365	OG0002365	YKL039W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.68&CDS=1-1557
2366	OG0002366	YKL041W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.67&CDS=1-672
2367	OG0002367	YKL042W	augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.17&CDS=1-888
2368	OG0002368	YKL045W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.64&CDS=1-1527
2369	OG0002369	YKL046C	augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.39&CDS=1-1368
2370	OG0002370	YKL047W	augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.14&CDS=1-1434
2371	OG0002371	YKL048C	augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.66&CDS=1-1605
2372	OG0002372	YKL049C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.116&CDS=1-762
2373	OG0002373	YKL052C	maker-NODE_55_length_58048_cov_21.4705_ID_109-augustus-gene-0.35-mRNA-1_1&gene=maker-NODE_55_length_58048_cov_21.4705_ID_109-augustus-gene-0.35&CDS=1-747
2374	OG0002374	YKL055C	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.59&CDS=1-849
2375	OG0002375	YKL056C	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.60&CDS=1-504
2376	OG0002376	YKL057C	snap_masked-NODE_27_length_129316_cov_23.4348_ID_53-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_27_length_129316_cov_23.4348_ID_53-processed-gene-0.97&CDS=1-3141
2377	OG0002377	YKL058W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.88&CDS=1-360
2378	OG0002378	YKL059C	augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.12&CDS=1-1278
2379	OG0002379	YKL060C	augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.13&CDS=1-2058
2380	OG0002380	YKL061W	snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.89&CDS=1-354
2381	OG0002381	YKL062W	augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.65&CDS=1-1464
2382	OG0002382	YKL063C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.137-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.137&CDS=1-477
2383	OG0002383	YKL064W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.114&CDS=1-3009
2384	OG0002384	YKL065C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.113&CDS=1-597
2385	OG0002385	YKL067W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.110&CDS=1-453
2386	OG0002386	YKL068W-A	augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-2.57&CDS=1-237
2387	OG0002387	YKL069W	augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.65&CDS=1-543
2388	OG0002388	YKL073W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.104&CDS=1-2661
2389	OG0002389	YKL074C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.124&CDS=1-1551
2390	OG0002390	YKL075C	augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.79&CDS=1-1335
2391	OG0002391	YKL077W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.103&CDS=1-1161
2392	OG0002392	YKL078W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-1.102&CDS=1-2208
2393	OG0002393	YKL079W	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.19&CDS=1-1881
2394	OG0002394	YKL080W	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.20&CDS=1-1185
2395	OG0002395	YKL082C	snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.4&CDS=1-1266
2396	OG0002396	YKL085W	augustus_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_65_length_46413_cov_20.6311_ID_129-processed-gene-0.47&CDS=1-1032
2397	OG0002397	YKL088W	augustus_masked-NODE_27_length_129316_cov_23.4348_ID_53-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_27_length_129316_cov_23.4348_ID_53-processed-gene-0.137&CDS=1-1779
2398	OG0002398	YKL090W	augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_40_length_94096_cov_21.267_ID_79-processed-gene-0.31&CDS=1-1341
2399	OG0002399	YKL092C	snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.7&CDS=1-3012
2400	OG0002400	YKL094W	maker-NODE_72_length_31228_cov_21.041_ID_143-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_72_length_31228_cov_21.041_ID_143-augustus-gene-0.1&CDS=1-3060
2401	OG0002401	YKL096W	maker-NODE_62_length_47433_cov_19.885_ID_123-snap-gene-0.52-mRNA-1_1&gene=maker-NODE_62_length_47433_cov_19.885_ID_123-snap-gene-0.52&CDS=1-4866
2402	OG0002402	YKL099C	snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.8&CDS=1-753
2403	OG0002403	YKL100C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-3.59-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-3.59&CDS=1-1701
2404	OG0002404	YKL101W	snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.6&CDS=1-4173
2405	OG0002405	YKL103C	augustus_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.24&CDS=1-1527
2406	OG0002406	YKL104C	snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.10&CDS=1-2163
2407	OG0002407	YKL106W	augustus_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.18&CDS=1-2148
2408	OG0002408	YKL108W	snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_72_length_31228_cov_21.041_ID_143-processed-gene-0.3&CDS=1-972
2409	OG0002409	YKL110C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.85&CDS=1-915
2410	OG0002410	YKL112W	maker-NODE_1_length_611906_cov_21.093_ID_1-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_1_length_611906_cov_21.093_ID_1-snap-gene-2.1&CDS=1-1578
2411	OG0002411	YKL113C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-2.105&CDS=1-1131
2412	OG0002412	YKL114C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.84&CDS=1-1026
2413	OG0002413	YKL116C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.83&CDS=1-1512
2414	OG0002414	YKL117W	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.68&CDS=1-741
2415	OG0002415	YKL119C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.82&CDS=1-657
2416	OG0002416	YKL120W	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.67&CDS=1-963
2417	OG0002417	YKL122C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.81&CDS=1-453
2418	OG0002418	YKL124W	augustus_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.39&CDS=1-1617
2419	OG0002419	YKL128C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.80&CDS=1-864
2420	OG0002420	YKL130C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.77&CDS=1-714
2421	OG0002421	YKL134C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.74&CDS=1-2337
2422	OG0002422	YKL135C	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.73&CDS=1-2148
2423	OG0002423	YKL137W	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.62&CDS=1-321
2424	OG0002424	YKL138C	augustus_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.45&CDS=1-576
2425	OG0002425	YKL140W	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.60&CDS=1-1539
2426	OG0002426	YKL141W	snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_59_length_54112_cov_20.9613_ID_117-processed-gene-0.59&CDS=1-537
2427	OG0002427	YKL142W	snap_masked-NODE_75_length_28403_cov_20.7601_ID_149-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_75_length_28403_cov_20.7601_ID_149-processed-gene-0.36&CDS=1-660
2428	OG0002428	YKL143W	snap_masked-NODE_75_length_28403_cov_20.7601_ID_149-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_75_length_28403_cov_20.7601_ID_149-processed-gene-0.37&CDS=1-1440
2429	OG0002429	YKL144C	snap_masked-NODE_75_length_28403_cov_20.7601_ID_149-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_75_length_28403_cov_20.7601_ID_149-processed-gene-0.30&CDS=1-663
2430	OG0002430	YKL145W	snap_masked-NODE_85_length_20361_cov_19.8046_ID_169-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_85_length_20361_cov_19.8046_ID_169-processed-gene-0.11&CDS=1-1446
2431	OG0002431	YKL146W	snap_masked-NODE_85_length_20361_cov_19.8046_ID_169-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_85_length_20361_cov_19.8046_ID_169-processed-gene-0.9&CDS=1-1917
2432	OG0002432	YKL148C	augustus_masked-NODE_85_length_20361_cov_19.8046_ID_169-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_85_length_20361_cov_19.8046_ID_169-processed-gene-0.22&CDS=1-1908
2433	OG0002433	YKL149C	snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.97&CDS=1-1146
2434	OG0002434	YKL150W	snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.81&CDS=1-942
2435	OG0002435	YKL152C	augustus_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.59&CDS=1-1668
2436	OG0002436	YKL154W	snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.94&CDS=1-726
2437	OG0002437	YKL155C	snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.109&CDS=1-1683
2438	OG0002438	YKL159C	genemark-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_45_length_86374_cov_21.9482_ID_89-processed-gene-0.18&CDS=1-615
2439	OG0002439	YKL160W	augustus_masked-NODE_48_length_80761_cov_21.8578_ID_95-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_48_length_80761_cov_21.8578_ID_95-processed-gene-0.109&CDS=1-372
2440	OG0002440	YKL162C	augustus_masked-NODE_10_length_278180_cov_22.5073_ID_19-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_10_length_278180_cov_22.5073_ID_19-processed-gene-0.62&CDS=1-1194
2441	OG0002441	YKL165C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.99&CDS=1-2775
2442	OG0002442	YKL167C	augustus_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.26&CDS=1-402
2443	OG0002443	YKL170W	augustus_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.65&CDS=1-2565
2444	OG0002444	YKL172W	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.148&CDS=1-1230
2445	OG0002445	YKL173W	augustus_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.68&CDS=1-2805
2446	OG0002446	YKL174C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.104&CDS=1-2001
2447	OG0002447	YKL175W	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.150&CDS=1-1461
2448	OG0002448	YKL176C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.105&CDS=1-2325
2449	OG0002449	YKL178C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.106&CDS=1-1476
2450	OG0002450	YKL179C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.107&CDS=1-2055
2451	OG0002451	YKL181W	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.78&CDS=1-1293
2452	OG0002452	YKL182W	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.17&CDS=1-6126
2453	OG0002453	YKL183W	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.77&CDS=1-879
2454	OG0002454	YKL184W	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.76&CDS=1-1326
2455	OG0002455	YKL185W	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.75&CDS=1-1566
2456	OG0002456	YKL188C	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.104&CDS=1-2505
2457	OG0002457	YKL189W	augustus_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.127&CDS=1-1158
2458	OG0002458	YKL190W	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.14&CDS=1-525
2459	OG0002459	YKL191W	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.72&CDS=1-1677
2460	OG0002460	YKL192C	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.6&CDS=1-372
2461	OG0002461	YKL193C	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.102&CDS=1-1014
2462	OG0002462	YKL194C	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.101&CDS=1-1374
2463	OG0002463	YKL195W	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-0.29&CDS=1-987
2464	OG0002464	YKL196C	snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.100&CDS=1-600
