	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034761_Lipomyces_lipofer
1763	OG0001763	YHR197W	maker-flattened_line_36-augustus-gene-0.11-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.11&CDS=1-2361
1764	OG0001764	YHR200W	maker-flattened_line_23-augustus-gene-1.83-mRNA-1_1&gene=maker-flattened_line_23-augustus-gene-1.83&CDS=1-900
1765	OG0001765	YHR201C	maker-flattened_line_2-snap-gene-0.80-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-0.80&CDS=1-1185
1766	OG0001766	YHR202W	augustus_masked-flattened_line_2-processed-gene-2.220-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.220&CDS=1-1878
1767	OG0001767	YHR204W	augustus_masked-flattened_line_174-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_174-processed-gene-0.4&CDS=1-2220
1768	OG0001768	YHR205W	genemark-flattened_line_256-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_256-processed-gene-0.50&CDS=1-2547
1769	OG0001769	YHR206W	augustus_masked-flattened_line_27-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.158&CDS=1-1440
1770	OG0001770	YHR207C	augustus_masked-flattened_line_60-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.156&CDS=1-1374
1771	OG0001771	YIL001W	genemark-flattened_line_188-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_188-processed-gene-0.56&CDS=1-1785
1772	OG0001772	YIL003W	augustus_masked-flattened_line_94-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.54&CDS=1-882
1773	OG0001773	YIL004C	maker-flattened_line_27-augustus-gene-0.35-mRNA-1_1&gene=maker-flattened_line_27-augustus-gene-0.35&CDS=1-447
1774	OG0001774	YIL007C	genemark-flattened_line_82-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.8&CDS=1-663
1775	OG0001775	YIL008W	maker-flattened_line_220-augustus-gene-0.54-mRNA-1_1&gene=maker-flattened_line_220-augustus-gene-0.54&CDS=1-309
1776	OG0001776	YIL010W	augustus_masked-flattened_line_401-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_401-processed-gene-0.9&CDS=1-756
1777	OG0001777	YIL019W	augustus_masked-flattened_line_156-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.12&CDS=1-1089
1778	OG0001778	YIL020C	maker-flattened_line_156-snap-gene-0.55-mRNA-1_1&gene=maker-flattened_line_156-snap-gene-0.55&CDS=1-780
1779	OG0001779	YIL021W	augustus_masked-flattened_line_40-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.161&CDS=1-825
1780	OG0001780	YIL022W	maker-flattened_line_17-augustus-gene-0.20-mRNA-1_1&gene=maker-flattened_line_17-augustus-gene-0.20&CDS=1-1503
1781	OG0001781	YIL023C	maker-flattened_line_27-augustus-gene-0.34-mRNA-1_1&gene=maker-flattened_line_27-augustus-gene-0.34&CDS=1-1275
1782	OG0001782	YIL027C	augustus_masked-flattened_line_170-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_170-processed-gene-0.77&CDS=1-333
1783	OG0001783	YIL030C	maker-flattened_line_86-snap-gene-0.198-mRNA-1_1&gene=maker-flattened_line_86-snap-gene-0.198&CDS=1-3768
1784	OG0001784	YIL031W	maker-flattened_line_11-augustus-gene-2.174-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-2.174&CDS=1-2844
1785	OG0001785	YIL034C	augustus_masked-flattened_line_222-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_222-processed-gene-0.49&CDS=1-804
1786	OG0001786	YIL038C	snap_masked-flattened_line_191-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_191-processed-gene-0.82&CDS=1-2031
1787	OG0001787	YIL039W	augustus_masked-flattened_line_88-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.119&CDS=1-1410
1788	OG0001788	YIL041W	maker-flattened_line_216-augustus-gene-0.47-mRNA-1_1&gene=maker-flattened_line_216-augustus-gene-0.47&CDS=1-924
1789	OG0001789	YIL042C	maker-flattened_line_56-augustus-gene-0.128-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.128&CDS=1-1260
1790	OG0001790	YIL043C	maker-flattened_line_4-augustus-gene-1.8-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.8&CDS=1-918
1791	OG0001791	YIL044C	maker-flattened_line_112-augustus-gene-0.125-mRNA-1_1&gene=maker-flattened_line_112-augustus-gene-0.125&CDS=1-1548
1792	OG0001792	YIL046W	maker-flattened_line_4-augustus-gene-0.109-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-0.109&CDS=1-2079
1793	OG0001793	YIL047C	maker-flattened_line_66-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_66-augustus-gene-0.0&CDS=1-3195
1794	OG0001794	YIL048W	maker-flattened_line_70-augustus-gene-0.59-mRNA-1_1&gene=maker-flattened_line_70-augustus-gene-0.59&CDS=1-3219
1795	OG0001795	YIL049W	augustus_masked-flattened_line_21-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-0.122&CDS=1-933
1796	OG0001796	YIL050W	augustus_masked-flattened_line_290-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_290-processed-gene-0.22&CDS=1-810
1797	OG0001797	YIL061C	maker-flattened_line_264-augustus-gene-0.75-mRNA-1_1&gene=maker-flattened_line_264-augustus-gene-0.75&CDS=1-912
1798	OG0001798	YIL062C	maker-flattened_line_370-augustus-gene-0.13-mRNA-1_1&gene=maker-flattened_line_370-augustus-gene-0.13&CDS=1-468
1799	OG0001799	YIL064W	maker-flattened_line_98-augustus-gene-0.93-mRNA-1_1&gene=maker-flattened_line_98-augustus-gene-0.93&CDS=1-750
1800	OG0001800	YIL067C	augustus_masked-flattened_line_48-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.166&CDS=1-1869
1801	OG0001801	YIL068C	augustus_masked-flattened_line_31-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.103&CDS=1-1833
1802	OG0001802	YIL070C	augustus_masked-flattened_line_52-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.7&CDS=1-888
1803	OG0001803	YIL072W	augustus_masked-flattened_line_64-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.114&CDS=1-2376
1804	OG0001804	YIL073C	maker-flattened_line_31-snap-gene-0.333-mRNA-1_1&gene=maker-flattened_line_31-snap-gene-0.333&CDS=1-2703
1805	OG0001805	YIL075C	maker-flattened_line_21-augustus-gene-1.18-mRNA-1_1&gene=maker-flattened_line_21-augustus-gene-1.18&CDS=1-3018
1806	OG0001806	YIL078W	snap_masked-flattened_line_154-processed-gene-0.86-mRNA-1_1&gene=snap_masked-flattened_line_154-processed-gene-0.86&CDS=1-2310
1807	OG0001807	YIL083C	augustus_masked-flattened_line_11-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.78&CDS=1-1032
1808	OG0001808	YIL084C	augustus_masked-flattened_line_27-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.71&CDS=1-858
1809	OG0001809	YIL087C	maker-flattened_line_188-augustus-gene-0.43-mRNA-1_1&gene=maker-flattened_line_188-augustus-gene-0.43&CDS=1-408
1810	OG0001810	YIL090W	maker-flattened_line_166-snap-gene-0.120-mRNA-1_1&gene=maker-flattened_line_166-snap-gene-0.120&CDS=1-1200
1811	OG0001811	YIL093C	augustus_masked-flattened_line_166-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_166-processed-gene-0.63&CDS=1-648
1812	OG0001812	YIL094C	genemark-flattened_line_384-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_384-processed-gene-0.8&CDS=1-1128
1813	OG0001813	YIL096C	maker-flattened_line_132-augustus-gene-0.12-mRNA-1_1&gene=maker-flattened_line_132-augustus-gene-0.12&CDS=1-1005
1814	OG0001814	YIL097W	snap_masked-flattened_line_132-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_132-processed-gene-0.28&CDS=1-1263
1815	OG0001815	YIL098C	maker-flattened_line_250-augustus-gene-0.57-mRNA-1_1&gene=maker-flattened_line_250-augustus-gene-0.57&CDS=1-600
1816	OG0001816	YIL099W	augustus_masked-flattened_line_56-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.86&CDS=1-1635
1817	OG0001817	YIL101C	maker-flattened_line_298-augustus-gene-0.7-mRNA-1_1&gene=maker-flattened_line_298-augustus-gene-0.7&CDS=1-1902
1818	OG0001818	YIL103W	maker-flattened_line_126-augustus-gene-0.74-mRNA-1_1&gene=maker-flattened_line_126-augustus-gene-0.74&CDS=1-1269
1819	OG0001819	YIL104C	maker-flattened_line_60-snap-gene-0.217-mRNA-1_1&gene=maker-flattened_line_60-snap-gene-0.217&CDS=1-1305
1820	OG0001820	YIL106W	maker-flattened_line_46-snap-gene-0.29-mRNA-1_1&gene=maker-flattened_line_46-snap-gene-0.29&CDS=1-645
1821	OG0001821	YIL107C	augustus_masked-flattened_line_46-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.144&CDS=1-2031
1822	OG0001822	YIL108W	augustus_masked-flattened_line_36-processed-gene-0.277-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.277&CDS=1-2007
1823	OG0001823	YIL109C	augustus_masked-flattened_line_31-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.89&CDS=1-2853
1824	OG0001824	YIL110W	maker-flattened_line_40-augustus-gene-0.14-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.14&CDS=1-1203
1825	OG0001825	YIL115C	augustus_masked-flattened_line_33-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-0.204&CDS=1-4203
1826	OG0001826	YIL116W	maker-flattened_line_29-augustus-gene-1.34-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-1.34&CDS=1-1233
1827	OG0001827	YIL118W	augustus_masked-flattened_line_4-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.113&CDS=1-630
1828	OG0001828	YIL125W	maker-flattened_line_6-augustus-gene-1.128-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-1.128&CDS=1-3084
1829	OG0001829	YIL126W	maker-flattened_line_33-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_33-augustus-gene-0.0&CDS=1-4068
1830	OG0001830	YIL128W	maker-flattened_line_338-augustus-gene-0.13-mRNA-1_1&gene=maker-flattened_line_338-augustus-gene-0.13&CDS=1-3108
1831	OG0001831	YIL129C	maker-flattened_line_258-augustus-gene-0.51-mRNA-1_1&gene=maker-flattened_line_258-augustus-gene-0.51&CDS=1-7371
1832	OG0001832	YIL130W	augustus_masked-flattened_line_792-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_792-processed-gene-0.2&CDS=1-2013
1833	OG0001833	YIL133C	maker-flattened_line_104-augustus-gene-0.176-mRNA-1_1&gene=maker-flattened_line_104-augustus-gene-0.176&CDS=1-597
1834	OG0001834	YIL134W	maker-flattened_line_120-snap-gene-0.80-mRNA-1_1&gene=maker-flattened_line_120-snap-gene-0.80&CDS=1-615
1835	OG0001835	YIL140W	augustus_masked-flattened_line_220-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_220-processed-gene-0.4&CDS=1-2379
1836	OG0001836	YIL142W	maker-flattened_line_234-augustus-gene-0.7-mRNA-1_1&gene=maker-flattened_line_234-augustus-gene-0.7&CDS=1-1539
1837	OG0001837	YIL143C	snap_masked-flattened_line_58-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.53&CDS=1-2634
1838	OG0001838	YIL144W	maker-flattened_line_6-augustus-gene-2.162-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-2.162&CDS=1-2157
1839	OG0001839	YIL145C	augustus_masked-flattened_line_21-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-0.144&CDS=1-1077
1840	OG0001840	YIL147C	augustus_masked-flattened_line_36-processed-gene-0.269-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.269&CDS=1-3369
1841	OG0001841	YIL150C	maker-flattened_line_29-snap-gene-0.67-mRNA-1_1&gene=maker-flattened_line_29-snap-gene-0.67&CDS=1-2184
1842	OG0001842	YIL153W	snap_masked-flattened_line_33-processed-gene-0.114-mRNA-1_1&gene=snap_masked-flattened_line_33-processed-gene-0.114&CDS=1-1254
1843	OG0001843	YIL154C	augustus_masked-flattened_line_6-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.23&CDS=1-1905
1844	OG0001844	YIL155C	augustus_masked-flattened_line_122-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.105&CDS=1-1917
1845	OG0001845	YIL156W-B	maker-flattened_line_104-augustus-gene-0.201-mRNA-1_1&gene=maker-flattened_line_104-augustus-gene-0.201&CDS=1-219
1846	OG0001846	YIL157C	augustus_masked-flattened_line_23-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-0.81&CDS=1-648
1847	OG0001847	YIR001C	augustus_masked-flattened_line_272-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_272-processed-gene-0.36&CDS=1-504
1848	OG0001848	YIR002C	augustus_masked-flattened_line_62-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.108&CDS=1-2778
1849	OG0001849	YIR004W	maker-flattened_line_78-augustus-gene-0.61-mRNA-1_1&gene=maker-flattened_line_78-augustus-gene-0.61&CDS=1-1440
1850	OG0001850	YIR005W	maker-flattened_line_33-augustus-gene-0.34-mRNA-1_1&gene=maker-flattened_line_33-augustus-gene-0.34&CDS=1-414
1851	OG0001851	YIR006C	genemark-flattened_line_42-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.61&CDS=1-2976
1852	OG0001852	YIR007W	maker-flattened_line_36-augustus-gene-0.32-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.32&CDS=1-2154
1853	OG0001853	YIR008C	augustus_masked-flattened_line_36-processed-gene-0.270-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.270&CDS=1-1557
1854	OG0001854	YIR011C	maker-flattened_line_25-augustus-gene-1.120-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-1.120&CDS=1-963
1855	OG0001855	YIR012W	augustus_masked-flattened_line_33-processed-gene-0.238-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-0.238&CDS=1-1290
1856	OG0001856	YIR015W	maker-flattened_line_94-augustus-gene-0.134-mRNA-1_1&gene=maker-flattened_line_94-augustus-gene-0.134&CDS=1-447
1857	OG0001857	YIR022W	augustus_masked-flattened_line_98-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.48&CDS=1-519
1858	OG0001858	YIR023W	augustus_masked-flattened_line_210-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_210-processed-gene-0.23&CDS=1-2634
1859	OG0001859	YIR026C	maker-flattened_line_166-snap-gene-0.131-mRNA-1_1&gene=maker-flattened_line_166-snap-gene-0.131&CDS=1-966
1860	OG0001860	YIR027C	augustus_masked-flattened_line_31-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.119&CDS=1-1374
1861	OG0001861	YIR029W	maker-flattened_line_320-augustus-gene-0.51-mRNA-1_1&gene=maker-flattened_line_320-augustus-gene-0.51&CDS=1-1071
1862	OG0001862	YIR030C	augustus_masked-flattened_line_328-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_328-processed-gene-0.11&CDS=1-666
1863	OG0001863	YIR032C	genemark-flattened_line_4-processed-gene-2.62-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.62&CDS=1-648
1864	OG0001864	YIR034C	augustus_masked-flattened_line_86-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.64&CDS=1-1101
1865	OG0001865	YIR038C	augustus_masked-flattened_line_9-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-0.32&CDS=1-702
1866	OG0001866	YIR042C	augustus_masked-flattened_line_660-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_660-processed-gene-0.0&CDS=1-717
1867	OG0001867	YJL001W	maker-flattened_line_82-snap-gene-0.111-mRNA-1_1&gene=maker-flattened_line_82-snap-gene-0.111&CDS=1-633
1868	OG0001868	YJL002C	maker-flattened_line_6-snap-gene-0.71-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-0.71&CDS=1-1530
1869	OG0001869	YJL003W	snap_masked-flattened_line_168-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_168-processed-gene-0.107&CDS=1-558
1870	OG0001870	YJL004C	maker-flattened_line_64-augustus-gene-0.84-mRNA-1_1&gene=maker-flattened_line_64-augustus-gene-0.84&CDS=1-639
1871	OG0001871	YJL005W	maker-flattened_line_40-snap-gene-0.132-mRNA-1_1&gene=maker-flattened_line_40-snap-gene-0.132&CDS=1-5010
1872	OG0001872	YJL006C	genemark-flattened_line_13-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.20&CDS=1-1029
1873	OG0001873	YJL008C	maker-flattened_line_262-augustus-gene-0.43-mRNA-1_1&gene=maker-flattened_line_262-augustus-gene-0.43&CDS=1-1659
1874	OG0001874	YJL010C	maker-flattened_line_96-snap-gene-0.24-mRNA-1_1&gene=maker-flattened_line_96-snap-gene-0.24&CDS=1-1821
1875	OG0001875	YJL011C	maker-flattened_line_29-augustus-gene-1.33-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-1.33&CDS=1-387
1876	OG0001876	YJL012C	snap_masked-flattened_line_338-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_338-processed-gene-0.4&CDS=1-2181
1877	OG0001877	YJL014W	maker-flattened_line_29-augustus-gene-1.44-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-1.44&CDS=1-1641
1878	OG0001878	YJL020C	maker-flattened_line_142-augustus-gene-0.18-mRNA-1_1&gene=maker-flattened_line_142-augustus-gene-0.18&CDS=1-3438
1879	OG0001879	YJL024C	maker-flattened_line_100-augustus-gene-0.61-mRNA-1_1&gene=maker-flattened_line_100-augustus-gene-0.61&CDS=1-555
1880	OG0001880	YJL025W	snap_masked-flattened_line_44-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.140&CDS=1-2067
1881	OG0001881	YJL026W	augustus_masked-flattened_line_205-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_205-processed-gene-0.75&CDS=1-1203
1882	OG0001882	YJL029C	maker-flattened_line_104-augustus-gene-0.193-mRNA-1_1&gene=maker-flattened_line_104-augustus-gene-0.193&CDS=1-2121
1883	OG0001883	YJL030W	snap_masked-flattened_line_191-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_191-processed-gene-0.83&CDS=1-699
1884	OG0001884	YJL031C	augustus_masked-flattened_line_94-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.75&CDS=1-975
1885	OG0001885	YJL033W	augustus_masked-flattened_line_250-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_250-processed-gene-0.2&CDS=1-2334
1886	OG0001886	YJL034W	augustus_masked-flattened_line_13-processed-gene-1.193-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.193&CDS=1-2019
1887	OG0001887	YJL035C	augustus_masked-flattened_line_9-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-0.26&CDS=1-648
1888	OG0001888	YJL036W	maker-flattened_line_46-augustus-gene-0.133-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.133&CDS=1-1263
1889	OG0001889	YJL039C	maker-flattened_line_58-augustus-gene-0.94-mRNA-1_1&gene=maker-flattened_line_58-augustus-gene-0.94&CDS=1-5715
1890	OG0001890	YJL041W	augustus_masked-flattened_line_9-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-1.104&CDS=1-2106
1891	OG0001891	YJL046W	augustus_masked-flattened_line_112-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.52&CDS=1-804
1892	OG0001892	YJL049W	maker-flattened_line_2-augustus-gene-2.83-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-2.83&CDS=1-1479
1893	OG0001893	YJL050W	maker-flattened_line_36-augustus-gene-0.8-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.8&CDS=1-3207
1894	OG0001894	YJL054W	augustus_masked-flattened_line_11-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-0.38&CDS=1-1302
1895	OG0001895	YJL055W	snap_masked-flattened_line_42-processed-gene-0.143-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.143&CDS=1-657
1896	OG0001896	YJL057C	maker-flattened_line_96-augustus-gene-0.101-mRNA-1_1&gene=maker-flattened_line_96-augustus-gene-0.101&CDS=1-2010
1897	OG0001897	YJL059W	augustus_masked-flattened_line_11-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.18&CDS=1-1368
1898	OG0001898	YJL060W	genemark-flattened_line_126-processed-gene-0.140-mRNA-1_1&gene=genemark-flattened_line_126-processed-gene-0.140&CDS=1-1296
1899	OG0001899	YJL061W	maker-flattened_line_15-augustus-gene-0.99-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-0.99&CDS=1-2448
1900	OG0001900	YJL062W	maker-flattened_line_166-augustus-gene-0.34-mRNA-1_1&gene=maker-flattened_line_166-augustus-gene-0.34&CDS=1-2559
1901	OG0001901	YJL062W-A	augustus_masked-flattened_line_54-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.66&CDS=1-267
1902	OG0001902	YJL063C	augustus_masked-flattened_line_27-processed-gene-1.162-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.162&CDS=1-714
1903	OG0001903	YJL068C	maker-flattened_line_156-augustus-gene-0.109-mRNA-1_1&gene=maker-flattened_line_156-augustus-gene-0.109&CDS=1-864
1904	OG0001904	YJL069C	augustus_masked-flattened_line_100-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.129&CDS=1-1707
1905	OG0001905	YJL071W	snap_masked-flattened_line_54-processed-gene-0.170-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.170&CDS=1-1842
