	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034757_Lipomyces_doorenjongii
1868	OG0001868	YJR095W	augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.122&CDS=1-951
1869	OG0001869	YJR096W	maker-NODE_49_length_22312_cov_41.9005_ID_97-augustus-gene-0.36-mRNA-1_1&gene=maker-NODE_49_length_22312_cov_41.9005_ID_97-augustus-gene-0.36&CDS=1-1182
1870	OG0001870	YJR097W	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-3.145&CDS=1-567
1871	OG0001871	YJR098C	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-0.56-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-0.56&CDS=1-2139
1872	OG0001872	YJR099W	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-1.3&CDS=1-723
1873	OG0001873	YJR100C	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.298-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.298&CDS=1-1017
1874	OG0001874	YJR101W	augustus_masked-NODE_23_length_165425_cov_41.1239_ID_45-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_23_length_165425_cov_41.1239_ID_45-processed-gene-0.50&CDS=1-801
1875	OG0001875	YJR102C	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.190-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.190&CDS=1-588
1876	OG0001876	YJR104C	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.172&CDS=1-462
1877	OG0001877	YJR105W	maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.46-mRNA-1_1&gene=maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.46&CDS=1-1032
1878	OG0001878	YJR107W	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-1.48&CDS=1-1413
1879	OG0001879	YJR109C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.130-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.130&CDS=1-3471
1880	OG0001880	YJR110W	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.68-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.68&CDS=1-2274
1881	OG0001881	YJR111C	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-1.40&CDS=1-819
1882	OG0001882	YJR112W	maker-NODE_8_length_512697_cov_40.1668_ID_15-snap-gene-1.18-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-snap-gene-1.18&CDS=1-612
1883	OG0001883	YJR113C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.129&CDS=1-1365
1884	OG0001884	YJR116W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.162-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.162&CDS=1-867
1885	OG0001885	YJR117W	augustus_masked-NODE_26_length_149516_cov_39.4994_ID_51-processed-gene-0.253-mRNA-1_1&gene=augustus_masked-NODE_26_length_149516_cov_39.4994_ID_51-processed-gene-0.253&CDS=1-1338
1886	OG0001886	YJR118C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.132-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.132&CDS=1-468
1887	OG0001887	YJR119C	maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-1.140-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-1.140&CDS=1-2571
1888	OG0001888	YJR121W	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-4.88-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-4.88&CDS=1-1551
1889	OG0001889	YJR122W	genemark-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.162-mRNA-1_1&gene=genemark-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.162&CDS=1-1191
1890	OG0001890	YJR123W	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-0.89&CDS=1-690
1891	OG0001891	YJR125C	augustus_masked-NODE_27_length_141600_cov_39.6097_ID_53-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_27_length_141600_cov_39.6097_ID_53-processed-gene-0.19&CDS=1-1524
1892	OG0001892	YJR127C, YML081W	
1893	OG0001893	YJR129C	genemark-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.120-mRNA-1_1&gene=genemark-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.120&CDS=1-918
1894	OG0001894	YJR131W	augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.161&CDS=1-1770
1895	OG0001895	YJR132W	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.174-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.174&CDS=1-3075
1896	OG0001896	YJR133W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.197-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.197&CDS=1-645
1897	OG0001897	YJR135W-A	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-3.128-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-3.128&CDS=1-267
1898	OG0001898	YJR137C	maker-NODE_40_length_44733_cov_38.1864_ID_79-augustus-gene-0.41-mRNA-1_1&gene=maker-NODE_40_length_44733_cov_38.1864_ID_79-augustus-gene-0.41&CDS=1-4476
1899	OG0001899	YJR138W	maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.30-mRNA-1_1&gene=maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.30&CDS=1-4095
1900	OG0001900	YJR139C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.83&CDS=1-1086
1901	OG0001901	YJR140C	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.188-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.188&CDS=1-5451
1902	OG0001902	YJR141W	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.35&CDS=1-1065
1903	OG0001903	YJR142W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.46-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.46&CDS=1-957
1904	OG0001904	YJR143C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.92-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.92&CDS=1-2349
1905	OG0001905	YJR144W	snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.33&CDS=1-762
1906	OG0001906	YJR149W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.281-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.281&CDS=1-1515
1907	OG0001907	YKL002W	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.192-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.192&CDS=1-606
1908	OG0001908	YKL003C	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.106&CDS=1-336
1909	OG0001909	YKL004W	augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-0.19&CDS=1-1242
1910	OG0001910	YKL006C-A	snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.50-mRNA-1_1&gene=snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.50&CDS=1-288
1911	OG0001911	YKL007W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.119&CDS=1-816
1912	OG0001912	YKL009W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.102&CDS=1-729
1913	OG0001913	YKL010C	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.83&CDS=1-5520
1914	OG0001914	YKL012W	maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-1.61-mRNA-1_1&gene=maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-1.61&CDS=1-1638
1915	OG0001915	YKL014C	maker-NODE_3_length_758203_cov_39.7359_ID_5-snap-gene-3.218-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-snap-gene-3.218&CDS=1-1899
1916	OG0001916	YKL016C	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.104-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.104&CDS=1-525
1917	OG0001917	YKL017C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-3.59-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-3.59&CDS=1-2013
1918	OG0001918	YKL018W	maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.95-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.95&CDS=1-1038
1919	OG0001919	YKL019W	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.86-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.86&CDS=1-933
1920	OG0001920	YKL021C	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-2.242-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-2.242&CDS=1-1287
1921	OG0001921	YKL022C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.38-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.38&CDS=1-1896
1922	OG0001922	YKL024C	augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.133&CDS=1-960
1923	OG0001923	YKL025C	maker-NODE_42_length_42368_cov_39.6833_ID_83-augustus-gene-0.39-mRNA-1_1&gene=maker-NODE_42_length_42368_cov_39.6833_ID_83-augustus-gene-0.39&CDS=1-1950
1924	OG0001924	YKL027W	augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-0.99&CDS=1-1404
1925	OG0001925	YKL028W	augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.165&CDS=1-1092
1926	OG0001926	YKL029C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-0.49&CDS=1-1716
1927	OG0001927	YKL033W	augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.120&CDS=1-3111
1928	OG0001928	YKL033W-A	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-0.96&CDS=1-729
1929	OG0001929	YKL034W	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-3.113-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-3.113&CDS=1-2187
1930	OG0001930	YKL035W	maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-2.0-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-2.0&CDS=1-1515
1931	OG0001931	YKL040C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-3.132&CDS=1-837
1932	OG0001932	YKL041W	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-0.83&CDS=1-645
1933	OG0001933	YKL043W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-1.23&CDS=1-1008
1934	OG0001934	YKL045W	maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.89-mRNA-1_1&gene=maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.89&CDS=1-1473
1935	OG0001935	YKL051W	augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.184&CDS=1-891
1936	OG0001936	YKL053C-A	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.109-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.109&CDS=1-303
1937	OG0001937	YKL054C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.108-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.108&CDS=1-2361
1938	OG0001938	YKL056C	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.194&CDS=1-504
1939	OG0001939	YKL058W	maker-NODE_32_length_91051_cov_42.4973_ID_63-augustus-gene-0.38-mRNA-1_1&gene=maker-NODE_32_length_91051_cov_42.4973_ID_63-augustus-gene-0.38&CDS=1-339
1940	OG0001940	YKL059C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-0.152-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-0.152&CDS=1-876
1941	OG0001941	YKL060C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.110-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.110&CDS=1-1080
1942	OG0001942	YKL067W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.330-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.330&CDS=1-453
1943	OG0001943	YKL073W	maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.32-mRNA-1_1&gene=maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.32&CDS=1-2448
1944	OG0001944	YKL077W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.213-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.213&CDS=1-1089
1945	OG0001945	YKL078W	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-1.88-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-1.88&CDS=1-1965
1946	OG0001946	YKL080W	snap_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.243-mRNA-1_1&gene=snap_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.243&CDS=1-1218
1947	OG0001947	YKL085W	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-3.154-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-3.154&CDS=1-1020
1948	OG0001948	YKL086W	maker-NODE_39_length_52350_cov_40.0797_ID_77-augustus-gene-0.78-mRNA-1_1&gene=maker-NODE_39_length_52350_cov_40.0797_ID_77-augustus-gene-0.78&CDS=1-1728
1949	OG0001949	YKL087C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-3.61-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-3.61&CDS=1-705
1950	OG0001950	YKL088W	augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.51&CDS=1-891
1951	OG0001951	YKL092C	maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.11-mRNA-1_1&gene=maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.11&CDS=1-4365
1952	OG0001952	YKL094W	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-4.76-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-4.76&CDS=1-912
1953	OG0001953	YKL095W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.141&CDS=1-828
1954	OG0001954	YKL098W	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-0.34&CDS=1-1101
1955	OG0001955	YKL099C	maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.53&CDS=1-753
1956	OG0001956	YKL100C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.120&CDS=1-1383
1957	OG0001957	YKL101W	augustus_masked-NODE_50_length_17341_cov_42.2271_ID_99-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_50_length_17341_cov_42.2271_ID_99-processed-gene-0.7&CDS=1-3174
1958	OG0001958	YKL103C	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.294-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.294&CDS=1-1575
1959	OG0001959	YKL104C	maker-NODE_15_length_292928_cov_39.1004_ID_29-snap-gene-1.18-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-snap-gene-1.18&CDS=1-2127
1960	OG0001960	YKL108W	snap_masked-NODE_36_length_61681_cov_38.9994_ID_71-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_36_length_61681_cov_38.9994_ID_71-processed-gene-0.15&CDS=1-1293
1961	OG0001961	YKL110C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-2.60-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-2.60&CDS=1-834
1962	OG0001962	YKL113C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.129-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.129&CDS=1-2307
1963	OG0001963	YKL114C	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-0.13-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-0.13&CDS=1-1119
1964	OG0001964	YKL116C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.102-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.102&CDS=1-1797
1965	OG0001965	YKL117W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.320-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.320&CDS=1-639
1966	OG0001966	YKL119C	snap_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.40-mRNA-1_1&gene=snap_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.40&CDS=1-588
1967	OG0001967	YKL120W	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.128&CDS=1-924
1968	OG0001968	YKL125W	augustus_masked-NODE_41_length_43364_cov_39.3452_ID_81-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_41_length_43364_cov_39.3452_ID_81-processed-gene-0.3&CDS=1-2154
1969	OG0001969	YKL134C	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-1.43&CDS=1-2343
1970	OG0001970	YKL138C	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-2.224-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-2.224&CDS=1-333
1971	OG0001971	YKL139W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.114-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.114&CDS=1-2727
1972	OG0001972	YKL140W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-3.12-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-3.12&CDS=1-1899
1973	OG0001973	YKL143W	snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-6.266-mRNA-1_1&gene=snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-6.266&CDS=1-1383
1974	OG0001974	YKL144C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.170-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.170&CDS=1-606
1975	OG0001975	YKL145W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.92-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.92&CDS=1-1311
1976	OG0001976	YKL146W	genemark-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.169-mRNA-1_1&gene=genemark-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.169&CDS=1-2460
1977	OG0001977	YKL148C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.91-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.91&CDS=1-1938
1978	OG0001978	YKL149C	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-1.94-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-1.94&CDS=1-1470
1979	OG0001979	YKL150W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.132&CDS=1-990
1980	OG0001980	YKL151C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.85&CDS=1-1023
1981	OG0001981	YKL154W	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-2.202-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-2.202&CDS=1-786
1982	OG0001982	YKL155C	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-3.129-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-3.129&CDS=1-1623
1983	OG0001983	YKL157W	augustus_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.59&CDS=1-2613
1984	OG0001984	YKL160W	augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.61&CDS=1-345
1985	OG0001985	YKL162C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-0.151-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-0.151&CDS=1-1722
1986	OG0001986	YKL165C	maker-NODE_8_length_512697_cov_40.1668_ID_15-snap-gene-3.0-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-snap-gene-3.0&CDS=1-2838
1987	OG0001987	YKL167C	maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-1.99-mRNA-1_1&gene=maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-1.99&CDS=1-417
1988	OG0001988	YKL170W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-4.59-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-4.59&CDS=1-390
1989	OG0001989	YKL172W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.103&CDS=1-936
