	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034998_Cephaloascus_albidus
2001	OG0002001	YIL137C	augustus_masked-flattened_line_187-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_187-processed-gene-0.6&CDS=1-2778
2002	OG0002002	YIL139C	maker-flattened_line_187-augustus-gene-0.58-mRNA-1_1&gene=maker-flattened_line_187-augustus-gene-0.58&CDS=1-636
2003	OG0002003	YIL140W	augustus_masked-flattened_line_61-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_61-processed-gene-0.26&CDS=1-2598
2004	OG0002004	YIL142W	maker-flattened_line_187-augustus-gene-0.56-mRNA-1_1&gene=maker-flattened_line_187-augustus-gene-0.56&CDS=1-1575
2005	OG0002005	YIL143C	augustus_masked-flattened_line_99-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.43&CDS=1-2538
2006	OG0002006	YIL144W	augustus_masked-flattened_line_99-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.57&CDS=1-1989
2007	OG0002007	YIL145C	augustus_masked-flattened_line_171-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_171-processed-gene-0.75&CDS=1-924
2008	OG0002008	YIL150C	augustus_masked-flattened_line_311-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_311-processed-gene-0.11&CDS=1-1863
2009	OG0002009	YIL155C	augustus_masked-flattened_line_8-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.148&CDS=1-1878
2010	OG0002010	YIL156W-B	genemark-flattened_line_39-processed-gene-0.145-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.145&CDS=1-213
2011	OG0002011	YIL157C	augustus_masked-flattened_line_39-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-0.87&CDS=1-582
2012	OG0002012	YIL158W	augustus_masked-flattened_line_39-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-0.111&CDS=1-882
2013	OG0002013	YIR001C	genemark-flattened_line_75-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_75-processed-gene-0.23&CDS=1-555
2014	OG0002014	YIR002C	augustus_masked-flattened_line_8-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.111&CDS=1-3576
2015	OG0002015	YIR004W	augustus_masked-flattened_line_61-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_61-processed-gene-0.16&CDS=1-1380
2016	OG0002016	YIR006C	maker-flattened_line_2-snap-gene-2.54-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-2.54&CDS=1-6003
2017	OG0002017	YIR007W	snap_masked-flattened_line_45-processed-gene-0.126-mRNA-1_1&gene=snap_masked-flattened_line_45-processed-gene-0.126&CDS=1-2271
2018	OG0002018	YIR008C	augustus_masked-flattened_line_115-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_115-processed-gene-0.105&CDS=1-1479
2019	OG0002019	YIR009W	augustus_masked-flattened_line_167-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_167-processed-gene-0.67&CDS=1-417
2020	OG0002020	YIR011C	augustus_masked-flattened_line_135-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_135-processed-gene-0.45&CDS=1-936
2021	OG0002021	YIR012W	augustus_masked-flattened_line_45-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.155&CDS=1-1293
2022	OG0002022	YIR015W	augustus_masked-flattened_line_255-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_255-processed-gene-0.2&CDS=1-429
2023	OG0002023	YIR022W	augustus_masked-flattened_line_93-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_93-processed-gene-0.28&CDS=1-498
2024	OG0002024	YIR023W	augustus_masked-flattened_line_93-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_93-processed-gene-0.26&CDS=1-3024
2025	OG0002025	YIR026C	augustus_masked-flattened_line_35-processed-gene-0.222-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.222&CDS=1-990
2026	OG0002026	YIR027C	augustus_masked-flattened_line_235-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_235-processed-gene-0.5&CDS=1-1467
2027	OG0002027	YIR029W	maker-flattened_line_560-snap-gene-0.12-mRNA-1_1&gene=maker-flattened_line_560-snap-gene-0.12&CDS=1-1941
2028	OG0002028	YIR030C	augustus_masked-flattened_line_73-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_73-processed-gene-0.14&CDS=1-681
2029	OG0002029	YIR032C	augustus_masked-flattened_line_265-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_265-processed-gene-0.64&CDS=1-594
2030	OG0002030	YIR034C	augustus_masked-flattened_line_129-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_129-processed-gene-0.10&CDS=1-1119
2031	OG0002031	YIR035C	augustus_masked-flattened_line_199-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_199-processed-gene-0.71&CDS=1-756
2032	OG0002032	YIR037W	augustus_masked-flattened_line_4-processed-gene-2.182-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.182&CDS=1-480
2033	OG0002033	YJL001W	augustus_masked-flattened_line_49-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_49-processed-gene-0.52&CDS=1-645
2034	OG0002034	YJL002C	snap_masked-flattened_line_49-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.73&CDS=1-1272
2035	OG0002035	YJL003W	maker-flattened_line_41-snap-gene-0.197-mRNA-1_1&gene=maker-flattened_line_41-snap-gene-0.197&CDS=1-816
2036	OG0002036	YJL004C	augustus_masked-flattened_line_91-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.128&CDS=1-576
2037	OG0002037	YJL005W	augustus_masked-flattened_line_77-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.125&CDS=1-7407
2038	OG0002038	YJL006C	augustus_masked-flattened_line_59-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.36&CDS=1-1068
2039	OG0002039	YJL008C	maker-flattened_line_0-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-0.4&CDS=1-4077
2040	OG0002040	YJL010C	augustus_masked-flattened_line_59-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.34&CDS=1-2598
2041	OG0002041	YJL011C	augustus_masked-flattened_line_179-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_179-processed-gene-0.29&CDS=1-516
2042	OG0002042	YJL012C	augustus_masked-flattened_line_179-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_179-processed-gene-0.41&CDS=1-2136
2043	OG0002043	YJL014W	maker-flattened_line_179-augustus-gene-0.57-mRNA-1_1&gene=maker-flattened_line_179-augustus-gene-0.57&CDS=1-1584
2044	OG0002044	YJL024C	maker-flattened_line_249-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_249-augustus-gene-0.2&CDS=1-534
2045	OG0002045	YJL025W	augustus_masked-flattened_line_63-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.33&CDS=1-1392
2046	OG0002046	YJL026W	augustus_masked-flattened_line_22-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.36&CDS=1-1254
2047	OG0002047	YJL030W	augustus_masked-flattened_line_59-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.35&CDS=1-678
2048	OG0002048	YJL031C	augustus_masked-flattened_line_59-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.10&CDS=1-1011
2049	OG0002049	YJL033W	augustus_masked-flattened_line_0-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.83&CDS=1-2289
2050	OG0002050	YJL034W	snap_masked-flattened_line_16-processed-gene-1.133-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.133&CDS=1-2004
2051	OG0002051	YJL035C	augustus_masked-flattened_line_16-processed-gene-1.193-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.193&CDS=1-810
2052	OG0002052	YJL036W	snap_masked-flattened_line_16-processed-gene-1.134-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.134&CDS=1-1533
2053	OG0002053	YJL041W	maker-flattened_line_193-augustus-gene-0.52-mRNA-1_1&gene=maker-flattened_line_193-augustus-gene-0.52&CDS=1-1728
2054	OG0002054	YJL042W	augustus_masked-flattened_line_193-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_193-processed-gene-0.20&CDS=1-3636
2055	OG0002055	YJL044C	augustus_masked-flattened_line_193-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_193-processed-gene-0.21&CDS=1-1299
2056	OG0002056	YJL046W	augustus_masked-flattened_line_28-processed-gene-0.246-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.246&CDS=1-1065
2057	OG0002057	YJL049W	augustus_masked-flattened_line_77-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.113&CDS=1-1350
2058	OG0002058	YJL050W	maker-flattened_line_77-augustus-gene-0.53-mRNA-1_1&gene=maker-flattened_line_77-augustus-gene-0.53&CDS=1-5421
2059	OG0002059	YJL053W	augustus_masked-flattened_line_69-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_69-processed-gene-0.31&CDS=1-879
2060	OG0002060	YJL054W	augustus_masked-flattened_line_77-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.127&CDS=1-1461
2061	OG0002061	YJL055W	augustus_masked-flattened_line_4-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.22&CDS=1-678
2062	OG0002062	YJL057C	augustus_masked-flattened_line_73-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_73-processed-gene-0.31&CDS=1-2079
2063	OG0002063	YJL060W	maker-flattened_line_213-augustus-gene-0.24-mRNA-1_1&gene=maker-flattened_line_213-augustus-gene-0.24&CDS=1-2529
2064	OG0002064	YJL062W	maker-flattened_line_213-snap-gene-0.29-mRNA-1_1&gene=maker-flattened_line_213-snap-gene-0.29&CDS=1-5379
2065	OG0002065	YJL062W-A	augustus_masked-flattened_line_12-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.90&CDS=1-270
2066	OG0002066	YJL063C	augustus_masked-flattened_line_57-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.144&CDS=1-633
2067	OG0002067	YJL068C	augustus_masked-flattened_line_65-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_65-processed-gene-0.51&CDS=1-870
2068	OG0002068	YJL069C	augustus_masked-flattened_line_12-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.100&CDS=1-1575
2069	OG0002069	YJL072C	maker-flattened_line_28-augustus-gene-0.190-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.190&CDS=1-609
2070	OG0002070	YJL080C	augustus_masked-flattened_line_99-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.40&CDS=1-3645
2071	OG0002071	YJL081C	augustus_masked-flattened_line_99-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.64&CDS=1-1446
2072	OG0002072	YJL084C	augustus_masked-flattened_line_28-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.213&CDS=1-2916
2073	OG0002073	YJL085W	augustus_masked-flattened_line_28-processed-gene-0.243-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.243&CDS=1-1851
2074	OG0002074	YJL087C	augustus_masked-flattened_line_28-processed-gene-0.214-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.214&CDS=1-2586
2075	OG0002075	YJL088W	augustus_masked-flattened_line_28-processed-gene-0.244-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.244&CDS=1-1029
2076	OG0002076	YJL091C	maker-flattened_line_199-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_199-augustus-gene-0.4&CDS=1-1512
2077	OG0002077	YJL092W	augustus_masked-flattened_line_147-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_147-processed-gene-0.67&CDS=1-2562
2078	OG0002078	YJL094C	augustus_masked-flattened_line_75-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_75-processed-gene-0.50&CDS=1-2520
2079	OG0002079	YJL096W	augustus_masked-flattened_line_257-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_257-processed-gene-0.17&CDS=1-552
2080	OG0002080	YJL097W	augustus_masked-flattened_line_257-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_257-processed-gene-0.16&CDS=1-660
2081	OG0002081	YJL100W	augustus_masked-flattened_line_293-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_293-processed-gene-0.40&CDS=1-1884
2082	OG0002082	YJL101C	augustus_masked-flattened_line_37-processed-gene-0.224-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.224&CDS=1-2343
2083	OG0002083	YJL102W	augustus_masked-flattened_line_26-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.195&CDS=1-2526
2084	OG0002084	YJL104W	augustus_masked-flattened_line_171-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_171-processed-gene-0.85&CDS=1-393
2085	OG0002085	YJL106W	augustus_masked-flattened_line_171-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_171-processed-gene-0.84&CDS=1-2298
2086	OG0002086	YJL108C	augustus_masked-flattened_line_171-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_171-processed-gene-0.79&CDS=1-2784
2087	OG0002087	YJL109C	augustus_masked-flattened_line_99-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.68&CDS=1-5346
2088	OG0002088	YJL111W	augustus_masked-flattened_line_32-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.20&CDS=1-1665
2089	OG0002089	YJL112W	augustus_masked-flattened_line_32-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.19&CDS=1-1902
2090	OG0002090	YJL115W	augustus_masked-flattened_line_8-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.93&CDS=1-789
2091	OG0002091	YJL117W	augustus_masked-flattened_line_4-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.27&CDS=1-945
2092	OG0002092	YJL121C	augustus_masked-flattened_line_255-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_255-processed-gene-0.1&CDS=1-693
2093	OG0002093	YJL122W	augustus_masked-flattened_line_255-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_255-processed-gene-0.7&CDS=1-471
2094	OG0002094	YJL123C	augustus_masked-flattened_line_203-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_203-processed-gene-0.25&CDS=1-1152
2095	OG0002095	YJL124C	augustus_masked-flattened_line_109-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_109-processed-gene-0.115&CDS=1-477
2096	OG0002096	YJL125C	augustus_masked-flattened_line_109-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_109-processed-gene-0.116&CDS=1-1122
2097	OG0002097	YJL126W	augustus_masked-flattened_line_203-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_203-processed-gene-0.16&CDS=1-891
2098	OG0002098	YJL127C	maker-flattened_line_53-snap-gene-0.162-mRNA-1_1&gene=maker-flattened_line_53-snap-gene-0.162&CDS=1-2184
2099	OG0002099	YJL127C-B	maker-flattened_line_0-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-0.0&CDS=1-207
2100	OG0002100	YJL128C	snap_masked-flattened_line_227-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_227-processed-gene-0.25&CDS=1-1467
2101	OG0002101	YJL130C	augustus_masked-flattened_line_53-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.32&CDS=1-6669
2102	OG0002102	YJL131C	augustus_masked-flattened_line_227-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_227-processed-gene-0.7&CDS=1-1392
2103	OG0002103	YJL132W	augustus_masked-flattened_line_227-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_227-processed-gene-0.16&CDS=1-2349
2104	OG0002104	YJL140W	augustus_masked-flattened_line_10-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.166&CDS=1-534
2105	OG0002105	YJL141C	augustus_masked-flattened_line_10-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.131&CDS=1-2352
2106	OG0002106	YJL143W	snap_masked-flattened_line_10-processed-gene-1.267-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.267&CDS=1-462
2107	OG0002107	YJL145W	augustus_masked-flattened_line_101-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.81&CDS=1-864
2108	OG0002108	YJL148W	maker-flattened_line_61-augustus-gene-0.174-mRNA-1_1&gene=maker-flattened_line_61-augustus-gene-0.174&CDS=1-645
2109	OG0002109	YJL153C	augustus_masked-flattened_line_20-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.83&CDS=1-1560
2110	OG0002110	YJL154C	augustus_masked-flattened_line_323-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_323-processed-gene-0.15&CDS=1-2463
2111	OG0002111	YJL155C	augustus_masked-flattened_line_57-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.131&CDS=1-1347
2112	OG0002112	YJL156C	augustus_masked-flattened_line_57-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.154&CDS=1-2280
2113	OG0002113	YJL157C	augustus_masked-flattened_line_275-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_275-processed-gene-0.16&CDS=1-2076
2114	OG0002114	YJL163C	augustus_masked-flattened_line_101-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.87&CDS=1-1758
2115	OG0002115	YJL166W	maker-flattened_line_10-augustus-gene-1.197-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-1.197&CDS=1-285
2116	OG0002116	YJL167W	augustus_masked-flattened_line_10-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.134&CDS=1-1053
2117	OG0002117	YJL168C	augustus_masked-flattened_line_157-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_157-processed-gene-0.70&CDS=1-2313
2118	OG0002118	YJL170C	augustus_masked-flattened_line_205-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_205-processed-gene-0.11&CDS=1-540
2119	OG0002119	YJL176C	augustus_masked-flattened_line_10-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.185&CDS=1-2046
2120	OG0002120	YJL178C	augustus_masked-flattened_line_10-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.117&CDS=1-804
2121	OG0002121	YJL179W	augustus_masked-flattened_line_10-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.146&CDS=1-354
2122	OG0002122	YJL180C	augustus_masked-flattened_line_10-processed-gene-1.183-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.183&CDS=1-1014
2123	OG0002123	YJL183W	maker-flattened_line_10-augustus-gene-1.198-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-1.198&CDS=1-1548
2124	OG0002124	YJL187C	augustus_masked-flattened_line_251-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_251-processed-gene-0.15&CDS=1-2100
2125	OG0002125	YJL189W	genemark-flattened_line_141-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_141-processed-gene-0.56&CDS=1-168
2126	OG0002126	YJL190C	augustus_masked-flattened_line_141-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_141-processed-gene-0.8&CDS=1-390
2127	OG0002127	YJL192C	augustus_masked-flattened_line_55-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.22&CDS=1-708
2128	OG0002128	YJL194W	augustus_masked-flattened_line_55-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.26&CDS=1-1227
2129	OG0002129	YJL197W	augustus_masked-flattened_line_55-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.24&CDS=1-3948
2130	OG0002130	YJL200C	augustus_masked-flattened_line_2-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.93&CDS=1-2391
