	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034710_Kluyveromyces_dobzhanskii
1634	OG0001634	YGL210W	snap_masked-NODE_20_length_145039_cov_31.7492_ID_39-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_20_length_145039_cov_31.7492_ID_39-processed-gene-0.40&CDS=1-657
1635	OG0001635	YGL211W	snap_masked-NODE_20_length_145039_cov_31.7492_ID_39-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_20_length_145039_cov_31.7492_ID_39-processed-gene-0.42&CDS=1-1113
1636	OG0001636	YGL212W	augustus_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.4&CDS=1-1038
1637	OG0001637	YGL213C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.73&CDS=1-1203
1638	OG0001638	YGL215W	genemark-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.99&CDS=1-1212
1639	OG0001639	YGL216W	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.46&CDS=1-2319
1640	OG0001640	YGL219C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.72&CDS=1-1647
1641	OG0001641	YGL221C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.71&CDS=1-855
1642	OG0001642	YGL224C	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.57&CDS=1-828
1643	OG0001643	YGL225W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.91&CDS=1-996
1644	OG0001644	YGL226C-A	augustus_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.4&CDS=1-336
1645	OG0001645	YGL226W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.92&CDS=1-330
1646	OG0001646	YGL227W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.93&CDS=1-2592
1647	OG0001647	YGL228W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.95&CDS=1-1938
1648	OG0001648	YGL231C	genemark-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.122&CDS=1-540
1649	OG0001649	YGL232W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.98&CDS=1-915
1650	OG0001650	YGL233W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.70&CDS=1-2616
1651	OG0001651	YGL234W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.67&CDS=1-2379
1652	OG0001652	YGL236C	maker-NODE_22_length_135479_cov_32.0172_ID_43-snap-gene-0.115-mRNA-1_1&gene=maker-NODE_22_length_135479_cov_32.0172_ID_43-snap-gene-0.115&CDS=1-2952
1653	OG0001653	YGL238W	maker-NODE_22_length_135479_cov_32.0172_ID_43-augustus-gene-0.54-mRNA-1_1&gene=maker-NODE_22_length_135479_cov_32.0172_ID_43-augustus-gene-0.54&CDS=1-3648
1654	OG0001654	YGL241W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.101&CDS=1-3804
1655	OG0001655	YGL242C	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.71&CDS=1-513
1656	OG0001656	YGL243W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.102&CDS=1-1137
1657	OG0001657	YGL244W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.103&CDS=1-1734
1658	OG0001658	YGL245W	snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_22_length_135479_cov_32.0172_ID_43-processed-gene-0.104&CDS=1-2124
1659	OG0001659	YGL246C	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-0.89&CDS=1-1152
1660	OG0001660	YGL248W	augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-6.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-6.43&CDS=1-1104
1661	OG0001661	YGL250W	augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-7.90-mRNA-1_1&gene=augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-7.90&CDS=1-885
1662	OG0001662	YGL252C	maker-NODE_2_length_1173375_cov_22.3644_ID_3-augustus-gene-6.103-mRNA-1_1&gene=maker-NODE_2_length_1173375_cov_22.3644_ID_3-augustus-gene-6.103&CDS=1-5301
1663	OG0001663	YGR001C	snap_masked-NODE_3_length_946268_cov_22.856_ID_5-processed-gene-6.92-mRNA-1_1&gene=snap_masked-NODE_3_length_946268_cov_22.856_ID_5-processed-gene-6.92&CDS=1-744
1664	OG0001664	YGR002C	snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.133&CDS=1-1560
1665	OG0001665	YGR003W	augustus_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.20&CDS=1-2190
1666	OG0001666	YGR005C	augustus_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.56&CDS=1-1380
1667	OG0001667	YGR006W	augustus_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.22&CDS=1-468
1668	OG0001668	YGR007W	snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.103&CDS=1-957
1669	OG0001669	YGR009C	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-1.50&CDS=1-1644
1670	OG0001670	YGR012W	snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.105&CDS=1-1155
1671	OG0001671	YGR013W	snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.106&CDS=1-1722
1672	OG0001672	YGR015C	snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_16_length_196327_cov_29.5581_ID_31-processed-gene-0.138&CDS=1-921
1673	OG0001673	YGR019W	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.198&CDS=1-1416
1674	OG0001674	YGR020C	snap_masked-NODE_17_length_192782_cov_28.4375_ID_33-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_17_length_192782_cov_28.4375_ID_33-processed-gene-0.175&CDS=1-354
1675	OG0001675	YGR021W	snap_masked-NODE_17_length_192782_cov_28.4375_ID_33-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_17_length_192782_cov_28.4375_ID_33-processed-gene-0.127&CDS=1-876
1676	OG0001676	YGR024C	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.91&CDS=1-711
1677	OG0001677	YGR026W	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.133&CDS=1-804
1678	OG0001678	YGR028W	maker-NODE_10_length_295244_cov_19.1389_ID_19-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_10_length_295244_cov_19.1389_ID_19-augustus-gene-1.0&CDS=1-1632
1679	OG0001679	YGR030C	augustus_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.10&CDS=1-459
1680	OG0001680	YGR031W	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.127&CDS=1-1056
1681	OG0001681	YGR033C	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.85&CDS=1-702
1682	OG0001682	YGR036C	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.84&CDS=1-810
1683	OG0001683	YGR037C	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.82&CDS=1-261
1684	OG0001684	YGR038W	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.122&CDS=1-612
1685	OG0001685	YGR044C	augustus_masked-NODE_41_length_8362_cov_20.5045_ID_81-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_41_length_8362_cov_20.5045_ID_81-processed-gene-0.2&CDS=1-1710
1686	OG0001686	YGR046W	snap_masked-NODE_12_length_260850_cov_26.5876_ID_23-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_12_length_260850_cov_26.5876_ID_23-processed-gene-1.31&CDS=1-1179
1687	OG0001687	YGR047C	snap_masked-NODE_12_length_260850_cov_26.5876_ID_23-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_12_length_260850_cov_26.5876_ID_23-processed-gene-1.61&CDS=1-3081
1688	OG0001688	YGR048W	snap_masked-NODE_12_length_260850_cov_26.5876_ID_23-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_12_length_260850_cov_26.5876_ID_23-processed-gene-1.32&CDS=1-1035
1689	OG0001689	YGR052W	snap_masked-NODE_31_length_43155_cov_20.2811_ID_61-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_31_length_43155_cov_20.2811_ID_61-processed-gene-0.23&CDS=1-1284
1690	OG0001690	YGR053C	snap_masked-NODE_31_length_43155_cov_20.2811_ID_61-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_31_length_43155_cov_20.2811_ID_61-processed-gene-0.10&CDS=1-609
1691	OG0001691	YGR054W	snap_masked-NODE_31_length_43155_cov_20.2811_ID_61-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_31_length_43155_cov_20.2811_ID_61-processed-gene-0.22&CDS=1-1755
1692	OG0001692	YGR055W	snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.100&CDS=1-1728
1693	OG0001693	YGR057C	snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.138&CDS=1-762
1694	OG0001694	YGR058W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.87&CDS=1-1164
1695	OG0001695	YGR060W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.92&CDS=1-948
1696	OG0001696	YGR061C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.113&CDS=1-4047
1697	OG0001697	YGR062C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.114&CDS=1-939
1698	OG0001698	YGR063C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.115&CDS=1-306
1699	OG0001699	YGR065C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.116&CDS=1-1809
1700	OG0001700	YGR068C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.118&CDS=1-2202
1701	OG0001701	YGR072W	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.115&CDS=1-1206
1702	OG0001702	YGR074W	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.116&CDS=1-423
1703	OG0001703	YGR075C	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.153&CDS=1-693
1704	OG0001704	YGR076C	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.154-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.154&CDS=1-471
1705	OG0001705	YGR077C	augustus_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.206&CDS=1-1692
1706	OG0001706	YGR078C	snap_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.44&CDS=1-591
1707	OG0001707	YGR079W	augustus_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.73&CDS=1-909
1708	OG0001708	YGR080W	augustus_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.72&CDS=1-945
1709	OG0001709	YGR081C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.111-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.111&CDS=1-591
1710	OG0001710	YGR082W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.126&CDS=1-552
1711	OG0001711	YGR083C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-10.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-10.83&CDS=1-1815
1712	OG0001712	YGR084C	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-10.130-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-10.130&CDS=1-954
1713	OG0001713	YGR088W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.91-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.91&CDS=1-1647
1714	OG0001714	YGR089W	augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.143-mRNA-1_1&gene=augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.143&CDS=1-2634
1715	OG0001715	YGR090W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.89&CDS=1-3663
1716	OG0001716	YGR091W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.87&CDS=1-1335
1717	OG0001717	YGR093W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.85&CDS=1-1521
1718	OG0001718	YGR094W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.64-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.64&CDS=1-3198
1719	OG0001719	YGR095C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.59-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.59&CDS=1-675
1720	OG0001720	YGR096W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-4.63&CDS=1-951
1721	OG0001721	YGR098C	genemark-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.73&CDS=1-4581
1722	OG0001722	YGR099W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.44&CDS=1-1995
1723	OG0001723	YGR100W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.42&CDS=1-2832
1724	OG0001724	YGR101W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.41-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.41&CDS=1-1029
1725	OG0001725	YGR102C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.22-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.22&CDS=1-522
1726	OG0001726	YGR103W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.40-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.40&CDS=1-1809
1727	OG0001727	YGR104C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.21-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.21&CDS=1-765
1728	OG0001728	YGR105W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.39&CDS=1-225
1729	OG0001729	YGR106C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.20&CDS=1-723
1730	OG0001730	YGR110W	snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.141&CDS=1-1272
1731	OG0001731	YGR111W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.34&CDS=1-1188
1732	OG0001732	YGR112W	augustus_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.119&CDS=1-1149
1733	OG0001733	YGR113W	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.75&CDS=1-951
1734	OG0001734	YGR116W	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.77&CDS=1-4368
1735	OG0001735	YGR117C	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.95-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-1.95&CDS=1-1416
1736	OG0001736	YGR119C	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.71-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.71&CDS=1-1680
1737	OG0001737	YGR120C	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.72-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.72&CDS=1-711
1738	OG0001738	YGR122W	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.73-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.73&CDS=1-1227
1739	OG0001739	YGR123C	snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.103-mRNA-1_1&gene=snap_masked-NODE_8_length_332845_cov_20.4717_ID_15-processed-gene-2.103&CDS=1-1536
1740	OG0001740	YGR125W	genemark-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.61-mRNA-1_1&gene=genemark-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.61&CDS=1-3111
1741	OG0001741	YGR126W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.108-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.108&CDS=1-393
1742	OG0001742	YGR127W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.109-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.109&CDS=1-783
1743	OG0001743	YGR128C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.130-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.130&CDS=1-1938
1744	OG0001744	YGR129W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.110-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-7.110&CDS=1-558
1745	OG0001745	YGR130C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.2&CDS=1-2397
1746	OG0001746	YGR132C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-3.1&CDS=1-843
1747	OG0001747	YGR134W	augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.159-mRNA-1_1&gene=augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.159&CDS=1-3423
1748	OG0001748	YGR135W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.12-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.12&CDS=1-747
1749	OG0001749	YGR140W	augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.162-mRNA-1_1&gene=augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.162&CDS=1-2244
