	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034973_Danielozyma_ontarioensis
1466	OG0001466	YGL190C	genemark-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-1.44&CDS=1-1491
1467	OG0001467	YGL191W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-1.63&CDS=1-402
1468	OG0001468	YGL192W	maker-NODE_3_length_1123224_cov_32.4581_ID_5-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_3_length_1123224_cov_32.4581_ID_5-augustus-gene-1.3&CDS=1-1431
1469	OG0001469	YGL195W	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.125&CDS=1-7947
1470	OG0001470	YGL196W	augustus_masked-NODE_23_length_38735_cov_49.1129_ID_45-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_23_length_38735_cov_49.1129_ID_45-processed-gene-0.28&CDS=1-1266
1471	OG0001471	YGL201C	snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.51&CDS=1-2712
1472	OG0001472	YGL206C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.143&CDS=1-4992
1473	OG0001473	YGL207W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.102&CDS=1-3048
1474	OG0001474	YGL211W	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-0.78&CDS=1-1095
1475	OG0001475	YGL213C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.129&CDS=1-1104
1476	OG0001476	YGL215W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.82&CDS=1-1179
1477	OG0001477	YGL221C	maker-NODE_11_length_327135_cov_28.3393_ID_21-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_11_length_327135_cov_28.3393_ID_21-augustus-gene-2.3&CDS=1-819
1478	OG0001478	YGL225W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.79&CDS=1-999
1479	OG0001479	YGL231C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.172-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.172&CDS=1-498
1480	OG0001480	YGL232W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.202-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.202&CDS=1-873
1481	OG0001481	YGL233W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.204-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.204&CDS=1-2508
1482	OG0001482	YGL234W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.69&CDS=1-2367
1483	OG0001483	YGL236C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.82&CDS=1-2034
1484	OG0001484	YGL237C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.97-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.97&CDS=1-732
1485	OG0001485	YGL238W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.80-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.80&CDS=1-2937
1486	OG0001486	YGL240W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.102-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.102&CDS=1-1002
1487	OG0001487	YGL241W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.58-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.58&CDS=1-3033
1488	OG0001488	YGL242C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.57&CDS=1-510
1489	OG0001489	YGL243W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.77&CDS=1-1113
1490	OG0001490	YGL244W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.55&CDS=1-1629
1491	OG0001491	YGL246C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-7.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-7.79&CDS=1-1143
1492	OG0001492	YGL248W	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.134&CDS=1-1170
1493	OG0001493	YGL250W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-2.42&CDS=1-1065
1494	OG0001494	YGL253W	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.141&CDS=1-1449
1495	OG0001495	YGR001C	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.7&CDS=1-735
1496	OG0001496	YGR002C	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.3&CDS=1-1596
1497	OG0001497	YGR005C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.188-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.188&CDS=1-1110
1498	OG0001498	YGR006W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.150-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.150&CDS=1-1053
1499	OG0001499	YGR007W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.95&CDS=1-1785
1500	OG0001500	YGR009C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-0.32&CDS=1-1461
1501	OG0001501	YGR012W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.54&CDS=1-1158
1502	OG0001502	YGR013W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.68&CDS=1-1578
1503	OG0001503	YGR014W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.49&CDS=1-3045
1504	OG0001504	YGR016W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.67&CDS=1-585
1505	OG0001505	YGR020C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.109&CDS=1-369
1506	OG0001506	YGR021W	snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.11&CDS=1-831
1507	OG0001507	YGR024C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-5.137&CDS=1-795
1508	OG0001508	YGR028W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-5.134&CDS=1-1041
1509	OG0001509	YGR029W	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.137&CDS=1-543
1510	OG0001510	YGR031W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.80&CDS=1-957
1511	OG0001511	YGR032W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.120&CDS=1-5667
1512	OG0001512	YGR033C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.170-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.170&CDS=1-702
1513	OG0001513	YGR036C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.201-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.201&CDS=1-684
1514	OG0001514	YGR037C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.54&CDS=1-258
1515	OG0001515	YGR044C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-6.76&CDS=1-1113
1516	OG0001516	YGR046W	genemark-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-0.53&CDS=1-948
1517	OG0001517	YGR047C	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.285-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.285&CDS=1-2808
1518	OG0001518	YGR048W	maker-NODE_17_length_219991_cov_30.5381_ID_33-augustus-gene-0.103-mRNA-1_1&gene=maker-NODE_17_length_219991_cov_30.5381_ID_33-augustus-gene-0.103&CDS=1-4029
1519	OG0001519	YGR053C	maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-8.174-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-8.174&CDS=1-783
1520	OG0001520	YGR054W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.80&CDS=1-2628
1521	OG0001521	YGR055W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.114&CDS=1-1644
1522	OG0001522	YGR057C	genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.106&CDS=1-660
1523	OG0001523	YGR061C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.21&CDS=1-4014
1524	OG0001524	YGR062C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.80&CDS=1-987
1525	OG0001525	YGR063C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.100&CDS=1-336
1526	OG0001526	YGR074W	snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.261-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.261&CDS=1-366
1527	OG0001527	YGR078C	maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-9.113-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-9.113&CDS=1-585
1528	OG0001528	YGR080W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-6.12&CDS=1-1020
1529	OG0001529	YGR081C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-6.13&CDS=1-519
1530	OG0001530	YGR082W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-6.39-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-6.39&CDS=1-513
1531	OG0001531	YGR083C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.28&CDS=1-1518
1532	OG0001532	YGR089W	augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.28&CDS=1-2397
1533	OG0001533	YGR090W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.174-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.174&CDS=1-3453
1534	OG0001534	YGR091W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.177-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.177&CDS=1-1452
1535	OG0001535	YGR093W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.174-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.174&CDS=1-1479
1536	OG0001536	YGR094W	genemark-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.107&CDS=1-3123
1537	OG0001537	YGR095C	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.215-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.215&CDS=1-696
1538	OG0001538	YGR096W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.181-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.181&CDS=1-1884
1539	OG0001539	YGR098C	augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.27&CDS=1-4554
1540	OG0001540	YGR099W	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.145&CDS=1-2469
1541	OG0001541	YGR101W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.159&CDS=1-951
1542	OG0001542	YGR103W	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.6&CDS=1-1737
1543	OG0001543	YGR104C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.25&CDS=1-816
1544	OG0001544	YGR105W	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.26&CDS=1-228
1545	OG0001545	YGR106C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.8&CDS=1-675
1546	OG0001546	YGR110W	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.198&CDS=1-1278
1547	OG0001547	YGR111W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.6&CDS=1-1209
1548	OG0001548	YGR112W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-5.40&CDS=1-1077
1549	OG0001549	YGR116W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-9.80&CDS=1-4266
1550	OG0001550	YGR117C	snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-4.142-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-4.142&CDS=1-1224
1551	OG0001551	YGR119C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-3.27&CDS=1-1713
1552	OG0001552	YGR123C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.40&CDS=1-1581
1553	OG0001553	YGR125W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.170&CDS=1-3000
1554	OG0001554	YGR128C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.148&CDS=1-2067
1555	OG0001555	YGR132C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.101&CDS=1-837
1556	OG0001556	YGR134W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.153-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.153&CDS=1-2601
1557	OG0001557	YGR135W	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.103&CDS=1-750
1558	OG0001558	YGR144W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.30&CDS=1-942
1559	OG0001559	YGR145W	snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.32-mRNA-1_1&gene=snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.32&CDS=1-2025
1560	OG0001560	YGR150C	snap_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.66&CDS=1-2106
1561	OG0001561	YGR155W	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-0.108&CDS=1-1479
1562	OG0001562	YGR157W	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.143&CDS=1-2589
1563	OG0001563	YGR158C	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.160&CDS=1-810
1564	OG0001564	YGR159C	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.144&CDS=1-1323
1565	OG0001565	YGR161C	snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.8-mRNA-1_1&gene=snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.8&CDS=1-456
1566	OG0001566	YGR163W	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.121&CDS=1-987
1567	OG0001567	YGR165W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.130&CDS=1-936
1568	OG0001568	YGR170W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.98-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.98&CDS=1-3117
1569	OG0001569	YGR171C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.78&CDS=1-1605
1570	OG0001570	YGR172C	snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.25&CDS=1-750
1571	OG0001571	YGR173W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.66-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.66&CDS=1-1104
1572	OG0001572	YGR174C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.164-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.164&CDS=1-426
1573	OG0001573	YGR175C	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.188-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.188&CDS=1-1458
1574	OG0001574	YGR178C	augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.39&CDS=1-2061
1575	OG0001575	YGR184C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.108&CDS=1-5277
1576	OG0001576	YGR185C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.83&CDS=1-1425
1577	OG0001577	YGR186W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-0.16&CDS=1-1710
