	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035662_Meyerozyma_caribbica
1311	OG0001311	YGL085W	snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.154&CDS=1-684
1312	OG0001312	YGL086W	snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.120-mRNA-1_1&gene=snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.120&CDS=1-1974
1313	OG0001313	YGL087C	snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.149&CDS=1-411
1314	OG0001314	YGL091C	maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-2.0-mRNA-1_1&gene=maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-2.0&CDS=1-4638
1315	OG0001315	YGL094C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-4.101&CDS=1-3291
1316	OG0001316	YGL095C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-2.19-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-2.19&CDS=1-1809
1317	OG0001317	YGL096W	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.94-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.94&CDS=1-438
1318	OG0001318	YGL099W	augustus_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.92&CDS=1-2661
1319	OG0001319	YGL100W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.54-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.54&CDS=1-1035
1320	OG0001320	YGL103W	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-5.171-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-5.171&CDS=1-447
1321	OG0001321	YGL106W	augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-5.91&CDS=1-942
1322	OG0001322	YGL110C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.46-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.46&CDS=1-1836
1323	OG0001323	YGL111W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.29-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.29&CDS=1-1191
1324	OG0001324	YGL112C	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-2.117&CDS=1-1464
1325	OG0001325	YGL114W	augustus_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-12.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-12.154&CDS=1-3861
1326	OG0001326	YGL116W	augustus_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-1.27&CDS=1-1515
1327	OG0001327	YGL119W	maker-NODE_5_length_847748_cov_16.1536_ID_963-snap-gene-3.0-mRNA-1_1&gene=maker-NODE_5_length_847748_cov_16.1536_ID_963-snap-gene-3.0&CDS=1-4620
1328	OG0001328	YGL122C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-3.22-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-3.22&CDS=1-1374
1329	OG0001329	YGL123W	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-3.44&CDS=1-753
1330	OG0001330	YGL124C	augustus_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.83-mRNA-1_1&gene=augustus_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.83&CDS=1-1737
1331	OG0001331	YGL125W	augustus_masked-NODE_19_length_51166_cov_30.8657_ID_1917-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_19_length_51166_cov_30.8657_ID_1917-processed-gene-0.15&CDS=1-1638
1332	OG0001332	YGL126W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.56-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.56&CDS=1-927
1333	OG0001333	YGL127C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.55-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.55&CDS=1-348
1334	OG0001334	YGL129C	augustus_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.96&CDS=1-1482
1335	OG0001335	YGL130W	augustus_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.159-mRNA-1_1&gene=augustus_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.159&CDS=1-5214
1336	OG0001336	YGL133W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.152-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.152&CDS=1-3393
1337	OG0001337	YGL136C	snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_11_length_366366_cov_17.326_ID_1157-processed-gene-2.80&CDS=1-804
1338	OG0001338	YGL137W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.118&CDS=1-2724
1339	OG0001339	YGL142C	genemark-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.272-mRNA-1_1&gene=genemark-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.272&CDS=1-1587
1340	OG0001340	YGL143C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.23-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.23&CDS=1-1263
1341	OG0001341	YGL144C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.47&CDS=1-2268
1342	OG0001342	YGL148W	maker-NODE_3_length_1034512_cov_18.7206_ID_919-augustus-gene-2.1-mRNA-1_1&gene=maker-NODE_3_length_1034512_cov_18.7206_ID_919-augustus-gene-2.1&CDS=1-1959
1343	OG0001343	YGL150C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.6-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.6&CDS=1-3891
1344	OG0001344	YGL153W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-0.120&CDS=1-1140
1345	OG0001345	YGL154C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-1.126&CDS=1-876
1346	OG0001346	YGL155W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-1.125&CDS=1-1122
1347	OG0001347	YGL156W	augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.143-mRNA-1_1&gene=augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.143&CDS=1-3486
1348	OG0001348	YGL159W	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-1.158&CDS=1-1032
1349	OG0001349	YGL160W	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.84-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.84&CDS=1-1446
1350	OG0001350	YGL163C	augustus_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-6.114-mRNA-1_1&gene=augustus_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-6.114&CDS=1-4341
1351	OG0001351	YGL164C	snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-6.213-mRNA-1_1&gene=snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-6.213&CDS=1-1269
1352	OG0001352	YGL167C	maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-3.71-mRNA-1_1&gene=maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-3.71&CDS=1-3639
1353	OG0001353	YGL169W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.26-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.26&CDS=1-1125
1354	OG0001354	YGL171W	snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.41&CDS=1-1614
1355	OG0001355	YGL172W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.39&CDS=1-1488
1356	OG0001356	YGL173C	genemark-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.72-mRNA-1_1&gene=genemark-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.72&CDS=1-4308
1357	OG0001357	YGL174W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.38&CDS=1-723
1358	OG0001358	YGL175C	augustus_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.122&CDS=1-1158
1359	OG0001359	YGL178W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-2.18&CDS=1-1854
1360	OG0001360	YGL180W	snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-3.58&CDS=1-2469
1361	OG0001361	YGL181W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-2.118&CDS=1-1248
1362	OG0001362	YGL184C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-2.21-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-2.21&CDS=1-1209
1363	OG0001363	YGL187C	maker-NODE_3_length_1034512_cov_18.7206_ID_919-snap-gene-6.1-mRNA-1_1&gene=maker-NODE_3_length_1034512_cov_18.7206_ID_919-snap-gene-6.1&CDS=1-849
1364	OG0001364	YGL190C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.41-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.41&CDS=1-1473
1365	OG0001365	YGL191W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.16-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.16&CDS=1-405
1366	OG0001366	YGL192W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.19-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-6.19&CDS=1-4824
1367	OG0001367	YGL195W	augustus_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-2.41&CDS=1-8013
1368	OG0001368	YGL196W	snap_masked-NODE_16_length_162208_cov_25.2841_ID_1753-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_16_length_162208_cov_25.2841_ID_1753-processed-gene-0.141&CDS=1-1260
1369	OG0001369	YGL198W	snap_masked-NODE_15_length_185063_cov_26.2943_ID_1655-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_15_length_185063_cov_26.2943_ID_1655-processed-gene-0.56&CDS=1-894
1370	OG0001370	YGL200C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-2.148&CDS=1-597
1371	OG0001371	YGL201C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.49-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.49&CDS=1-2790
1372	OG0001372	YGL202W	snap_masked-NODE_19_length_51166_cov_30.8657_ID_1917-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_19_length_51166_cov_30.8657_ID_1917-processed-gene-0.35&CDS=1-1434
1373	OG0001373	YGL206C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.30&CDS=1-4986
1374	OG0001374	YGL207W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-5.144-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-5.144&CDS=1-3009
1375	OG0001375	YGL209W	maker-NODE_10_length_506719_cov_18.9381_ID_1110-snap-gene-2.93-mRNA-1_1&gene=maker-NODE_10_length_506719_cov_18.9381_ID_1110-snap-gene-2.93&CDS=1-1029
1376	OG0001376	YGL211W	snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-1.129&CDS=1-1107
1377	OG0001377	YGL212W	snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-1.85&CDS=1-969
1378	OG0001378	YGL213C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-3.12&CDS=1-1158
1379	OG0001379	YGL215W	augustus_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-5.113&CDS=1-942
1380	OG0001380	YGL216W	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-4.102&CDS=1-2397
1381	OG0001381	YGL221C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.26-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.26&CDS=1-819
1382	OG0001382	YGL231C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.11-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.11&CDS=1-516
1383	OG0001383	YGL232W	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.58-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.58&CDS=1-849
1384	OG0001384	YGL233W	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.60-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-7.60&CDS=1-2577
1385	OG0001385	YGL234W	snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.230-mRNA-1_1&gene=snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.230&CDS=1-2376
1386	OG0001386	YGL236C	snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.279-mRNA-1_1&gene=snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.279&CDS=1-2019
1387	OG0001387	YGL237C	snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.238-mRNA-1_1&gene=snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.238&CDS=1-597
1388	OG0001388	YGL238W	augustus_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.171&CDS=1-4083
1389	OG0001389	YGL241W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.25&CDS=1-3078
1390	OG0001390	YGL242C	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.24-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.24&CDS=1-513
1391	OG0001391	YGL243W	maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-3.79-mRNA-1_1&gene=maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-3.79&CDS=1-1500
1392	OG0001392	YGL244W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.182-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.182&CDS=1-1614
1393	OG0001393	YGL245W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-7.6-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-7.6&CDS=1-2166
1394	OG0001394	YGL246C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.44-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.44&CDS=1-1188
1395	OG0001395	YGL247W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-3.23&CDS=1-696
1396	OG0001396	YGL248W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.42&CDS=1-1131
1397	OG0001397	YGL250W	augustus_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.130-mRNA-1_1&gene=augustus_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.130&CDS=1-1344
1398	OG0001398	YGL254W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-1.106&CDS=1-618
1399	OG0001399	YGL255W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-13.113-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-13.113&CDS=1-1104
1400	OG0001400	YGR002C	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-0.132&CDS=1-1647
1401	OG0001401	YGR005C	augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-2.87&CDS=1-1140
1402	OG0001402	YGR007W	augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-2.88&CDS=1-2250
1403	OG0001403	YGR012W	snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.16&CDS=1-1011
1404	OG0001404	YGR013W	augustus_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.170&CDS=1-1581
1405	OG0001405	YGR014W	snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_13_length_195850_cov_25.4824_ID_1570-processed-gene-0.11&CDS=1-2742
1406	OG0001406	YGR017W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.46-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.46&CDS=1-1353
1407	OG0001407	YGR019W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.12-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.12&CDS=1-1410
1408	OG0001408	YGR020C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.56-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.56&CDS=1-366
1409	OG0001409	YGR021W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.32-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.32&CDS=1-837
1410	OG0001410	YGR024C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.184-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.184&CDS=1-795
1411	OG0001411	YGR026W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.31&CDS=1-738
1412	OG0001412	YGR028W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-4.148-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-4.148&CDS=1-1047
1413	OG0001413	YGR031W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-2.116&CDS=1-975
1414	OG0001414	YGR033C	snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-4.142-mRNA-1_1&gene=snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-4.142&CDS=1-750
1415	OG0001415	YGR036C	snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-4.140-mRNA-1_1&gene=snap_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-4.140&CDS=1-684
1416	OG0001416	YGR037C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.181-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.181&CDS=1-258
1417	OG0001417	YGR044C	maker-NODE_1_length_1511766_cov_19.3565_ID_781-augustus-gene-4.1-mRNA-1_1&gene=maker-NODE_1_length_1511766_cov_19.3565_ID_781-augustus-gene-4.1&CDS=1-1626
1418	OG0001418	YGR046W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-4.107-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-4.107&CDS=1-1122
1419	OG0001419	YGR047C	snap_masked-NODE_19_length_51166_cov_30.8657_ID_1917-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_19_length_51166_cov_30.8657_ID_1917-processed-gene-0.64&CDS=1-2853
1420	OG0001420	YGR048W	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-3.62&CDS=1-4089
1421	OG0001421	YGR053C	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.89-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.89&CDS=1-759
1422	OG0001422	YGR054W	augustus_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_10_length_506719_cov_18.9381_ID_1110-processed-gene-4.112&CDS=1-3114
1423	OG0001423	YGR055W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-1.137&CDS=1-1614
1424	OG0001424	YGR057C	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.48&CDS=1-702
