	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035679_Candida_rhagii
1514	OG0001514	YGL191W	snap_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-1.144&CDS=1-405
1515	OG0001515	YGL192W	maker-NODE_11_length_521998_cov_45.7003_ID_1886-augustus-gene-1.117-mRNA-1_1&gene=maker-NODE_11_length_521998_cov_45.7003_ID_1886-augustus-gene-1.117&CDS=1-1581
1516	OG0001516	YGL195W	snap_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.71&CDS=1-8190
1517	OG0001517	YGL198W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-1.0&CDS=1-945
1518	OG0001518	YGL200C	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.44&CDS=1-594
1519	OG0001519	YGL201C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.106&CDS=1-2778
1520	OG0001520	YGL202W	snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-7.34-mRNA-1_1&gene=snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-7.34&CDS=1-4374
1521	OG0001521	YGL203C	maker-NODE_21_length_212649_cov_42.6514_ID_2803-augustus-gene-1.58-mRNA-1_1&gene=maker-NODE_21_length_212649_cov_42.6514_ID_2803-augustus-gene-1.58&CDS=1-2826
1522	OG0001522	YGL206C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-2.131&CDS=1-4992
1523	OG0001523	YGL207W	augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-0.82&CDS=1-3078
1524	OG0001524	YGL211W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.31&CDS=1-1119
1525	OG0001525	YGL212W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-9.223-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-9.223&CDS=1-1056
1526	OG0001526	YGL213C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.6-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.6&CDS=1-1158
1527	OG0001527	YGL215W	augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-0.96&CDS=1-1074
1528	OG0001528	YGL216W	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.135&CDS=1-2634
1529	OG0001529	YGL221C	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-0.122&CDS=1-2880
1530	OG0001530	YGL225W	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.39&CDS=1-1062
1531	OG0001531	YGL231C	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.5-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.5&CDS=1-507
1532	OG0001532	YGL232W	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.26&CDS=1-861
1533	OG0001533	YGL233W	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.28&CDS=1-2601
1534	OG0001534	YGL234W	snap_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.119&CDS=1-2394
1535	OG0001535	YGL236C	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.42&CDS=1-2040
1536	OG0001536	YGL237C	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.75&CDS=1-669
1537	OG0001537	YGL238W	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.40&CDS=1-2964
1538	OG0001538	YGL242C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-4.35&CDS=1-531
1539	OG0001539	YGL244W	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.133&CDS=1-1659
1540	OG0001540	YGL246C	snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.100-mRNA-1_1&gene=snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.100&CDS=1-1494
1541	OG0001541	YGL247W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.34&CDS=1-1062
1542	OG0001542	YGL248W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.39&CDS=1-1107
1543	OG0001543	YGL251C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-0.32&CDS=1-3027
1544	OG0001544	YGL253W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.27&CDS=1-1446
1545	OG0001545	YGR001C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-4.122&CDS=1-738
1546	OG0001546	YGR002C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-4.126&CDS=1-1704
1547	OG0001547	YGR005C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.64&CDS=1-1179
1548	OG0001548	YGR006W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.31-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.31&CDS=1-1083
1549	OG0001549	YGR007W	maker-NODE_3_length_984103_cov_43.6458_ID_5856-augustus-gene-7.51-mRNA-1_1&gene=maker-NODE_3_length_984103_cov_43.6458_ID_5856-augustus-gene-7.51&CDS=1-1137
1550	OG0001550	YGR009C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-5.26&CDS=1-1506
1551	OG0001551	YGR010W	augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.1&CDS=1-1125
1552	OG0001552	YGR012W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-2.8&CDS=1-1170
1553	OG0001553	YGR013W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-2.18&CDS=1-1776
1554	OG0001554	YGR014W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-2.0&CDS=1-3255
1555	OG0001555	YGR020C	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.142&CDS=1-372
1556	OG0001556	YGR021W	snap_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.65&CDS=1-825
1557	OG0001557	YGR024C	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.137&CDS=1-804
1558	OG0001558	YGR028W	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.140&CDS=1-1080
1559	OG0001559	YGR029W	maker-NODE_12_length_464382_cov_45.288_ID_2588-augustus-gene-0.46-mRNA-1_1&gene=maker-NODE_12_length_464382_cov_45.288_ID_2588-augustus-gene-0.46&CDS=1-537
1560	OG0001560	YGR031W	augustus_masked-NODE_19_length_291679_cov_42.1658_ID_2517-processed-gene-1.223-mRNA-1_1&gene=augustus_masked-NODE_19_length_291679_cov_42.1658_ID_2517-processed-gene-1.223&CDS=1-912
1561	OG0001561	YGR033C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-7.149-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-7.149&CDS=1-765
1562	OG0001562	YGR036C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.77&CDS=1-717
1563	OG0001563	YGR037C	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.134&CDS=1-258
1564	OG0001564	YGR046W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.107&CDS=1-1299
1565	OG0001565	YGR047C	augustus_masked-NODE_22_length_145592_cov_54.5664_ID_2927-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_22_length_145592_cov_54.5664_ID_2927-processed-gene-0.20&CDS=1-2781
1566	OG0001566	YGR053C	snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.2-mRNA-1_1&gene=snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.2&CDS=1-1032
1567	OG0001567	YGR054W	genemark-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-7.69-mRNA-1_1&gene=genemark-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-7.69&CDS=1-1860
1568	OG0001568	YGR055W	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-0.10&CDS=1-1677
1569	OG0001569	YGR057C	snap_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.158-mRNA-1_1&gene=snap_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.158&CDS=1-720
1570	OG0001570	YGR058W	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.25&CDS=1-1269
1571	OG0001571	YGR061C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.247-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.247&CDS=1-4041
1572	OG0001572	YGR062C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.43-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.43&CDS=1-1017
1573	OG0001573	YGR063C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.25&CDS=1-336
1574	OG0001574	YGR074W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-3.11&CDS=1-378
1575	OG0001575	YGR078C	maker-NODE_1_length_1078932_cov_44.3637_ID_1562-augustus-gene-6.50-mRNA-1_1&gene=maker-NODE_1_length_1078932_cov_44.3637_ID_1562-augustus-gene-6.50&CDS=1-591
1576	OG0001576	YGR080W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-4.219-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-4.219&CDS=1-1035
1577	OG0001577	YGR081C	maker-NODE_10_length_552946_cov_42.1042_ID_2312-snap-gene-4.5-mRNA-1_1&gene=maker-NODE_10_length_552946_cov_42.1042_ID_2312-snap-gene-4.5&CDS=1-552
1578	OG0001578	YGR082W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-4.184-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-4.184&CDS=1-507
1579	OG0001579	YGR083C	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-1.25&CDS=1-1563
1580	OG0001580	YGR086C	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.31-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.31&CDS=1-921
1581	OG0001581	YGR090W	augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.31&CDS=1-3507
1582	OG0001582	YGR093W	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.121&CDS=1-1497
1583	OG0001583	YGR094W	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.122&CDS=1-4608
1584	OG0001584	YGR095C	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.99&CDS=1-702
1585	OG0001585	YGR096W	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.118&CDS=1-924
1586	OG0001586	YGR098C	snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-4.10-mRNA-1_1&gene=snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-4.10&CDS=1-5070
1587	OG0001587	YGR099W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.31&CDS=1-2622
1588	OG0001588	YGR100W	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-2.22&CDS=1-2808
1589	OG0001589	YGR101W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.117&CDS=1-1017
1590	OG0001590	YGR103W	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.54&CDS=1-1779
1591	OG0001591	YGR104C	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.14&CDS=1-1074
1592	OG0001592	YGR105W	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.13&CDS=1-231
1593	OG0001593	YGR106C	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.52&CDS=1-834
1594	OG0001594	YGR110W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.121&CDS=1-1230
1595	OG0001595	YGR111W	augustus_masked-NODE_17_length_319834_cov_46.5835_ID_2197-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_17_length_319834_cov_46.5835_ID_2197-processed-gene-2.46&CDS=1-1245
1596	OG0001596	YGR112W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-3.1&CDS=1-1119
1597	OG0001597	YGR116W	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-0.6&CDS=1-4323
1598	OG0001598	YGR119C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-0.92&CDS=1-1794
1599	OG0001599	YGR125W	augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.4&CDS=1-3201
1600	OG0001600	YGR127W	maker-NODE_1_length_1078932_cov_44.3637_ID_1562-augustus-gene-9.177-mRNA-1_1&gene=maker-NODE_1_length_1078932_cov_44.3637_ID_1562-augustus-gene-9.177&CDS=1-972
1601	OG0001601	YGR128C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-1.46&CDS=1-1965
1602	OG0001602	YGR132C	augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.2&CDS=1-1707
1603	OG0001603	YGR134W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-3.7-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-3.7&CDS=1-4308
1604	OG0001604	YGR135W	augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.4&CDS=1-759
1605	OG0001605	YGR144W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-6.119&CDS=1-999
1606	OG0001606	YGR145W	snap_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-5.80-mRNA-1_1&gene=snap_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-5.80&CDS=1-2061
1607	OG0001607	YGR149W	maker-NODE_7_length_686333_cov_41.9281_ID_1972-snap-gene-4.91-mRNA-1_1&gene=maker-NODE_7_length_686333_cov_41.9281_ID_1972-snap-gene-4.91&CDS=1-2184
1608	OG0001608	YGR150C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.12-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.12&CDS=1-2235
1609	OG0001609	YGR152C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.128&CDS=1-696
1610	OG0001610	YGR155W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.15&CDS=1-1482
1611	OG0001611	YGR157W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-0.71&CDS=1-2625
1612	OG0001612	YGR158C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-3.24&CDS=1-849
1613	OG0001613	YGR159C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-3.38&CDS=1-1341
1614	OG0001614	YGR161C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-5.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-5.124&CDS=1-537
1615	OG0001615	YGR163W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-1.17&CDS=1-1029
1616	OG0001616	YGR165W	augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.6&CDS=1-1623
1617	OG0001617	YGR167W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-5.46-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-5.46&CDS=1-642
1618	OG0001618	YGR170W	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.27&CDS=1-3390
1619	OG0001619	YGR172C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.46-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.46&CDS=1-759
1620	OG0001620	YGR173W	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.28&CDS=1-1101
1621	OG0001621	YGR174C	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-3.131&CDS=1-441
