	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035244_Candida_incommunis
1294	OG0001294	YFR021W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.74&CDS=1-1140
1295	OG0001295	YFR025C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-4.55-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-4.55&CDS=1-876
1296	OG0001296	YFR028C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-5.37-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-5.37&CDS=1-1749
1297	OG0001297	YFR029W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.2&CDS=1-1821
1298	OG0001298	YFR030W	snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-2.112&CDS=1-2919
1299	OG0001299	YFR031C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-1.43&CDS=1-3525
1300	OG0001300	YFR032C-A	maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-3.50-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-3.50&CDS=1-648
1301	OG0001301	YFR034C	snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.68&CDS=1-1659
1302	OG0001302	YFR041C	genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.45-mRNA-1_1&gene=genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.45&CDS=1-816
1303	OG0001303	YFR044C	snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.41&CDS=1-1434
1304	OG0001304	YFR047C	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.39&CDS=1-885
1305	OG0001305	YFR048W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.29&CDS=1-1908
1306	OG0001306	YFR049W	genemark-NODE_28_length_74101_cov_13.168_ID_7661-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_28_length_74101_cov_13.168_ID_7661-processed-gene-0.19&CDS=1-324
1307	OG0001307	YFR050C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.12&CDS=1-777
1308	OG0001308	YFR051C	genemark-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.185-mRNA-1_1&gene=genemark-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.185&CDS=1-1602
1309	OG0001309	YFR052W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.127&CDS=1-786
1310	OG0001310	YGL001C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-7.126-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-7.126&CDS=1-1125
1311	OG0001311	YGL004C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.85&CDS=1-1086
1312	OG0001312	YGL006W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.167-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.167&CDS=1-3579
1313	OG0001313	YGL009C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.18&CDS=1-2241
1314	OG0001314	YGL010W	maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-8.40-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-8.40&CDS=1-603
1315	OG0001315	YGL011C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.6&CDS=1-732
1316	OG0001316	YGL012W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-1.47&CDS=1-1434
1317	OG0001317	YGL017W	snap_masked-NODE_22_length_132583_cov_12.2165_ID_3666-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_22_length_132583_cov_12.2165_ID_3666-processed-gene-0.119&CDS=1-1164
1318	OG0001318	YGL018C	snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.44&CDS=1-447
1319	OG0001319	YGL019W	snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.13&CDS=1-747
1320	OG0001320	YGL022W	augustus_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.44&CDS=1-2610
1321	OG0001321	YGL026C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-4.175-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-4.175&CDS=1-2124
1322	OG0001322	YGL027C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-2.115&CDS=1-2451
1323	OG0001323	YGL030W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-4.78&CDS=1-324
1324	OG0001324	YGL035C	maker-NODE_2_length_1412833_cov_13.0169_ID_4150-snap-gene-5.79-mRNA-1_1&gene=maker-NODE_2_length_1412833_cov_13.0169_ID_4150-snap-gene-5.79&CDS=1-1191
1325	OG0001325	YGL037C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.120-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.120&CDS=1-636
1326	OG0001326	YGL040C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.93-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.93&CDS=1-1020
1327	OG0001327	YGL043W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.125-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.125&CDS=1-915
1328	OG0001328	YGL044C	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.146-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.146&CDS=1-837
1329	OG0001329	YGL047W	snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.33&CDS=1-519
1330	OG0001330	YGL048C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.12&CDS=1-1194
1331	OG0001331	YGL050W	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.65-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.65&CDS=1-720
1332	OG0001332	YGL054C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-8.90-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-8.90&CDS=1-420
1333	OG0001333	YGL055W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-1.57&CDS=1-1446
1334	OG0001334	YGL058W	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.237-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.237&CDS=1-456
1335	OG0001335	YGL059W	snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.39&CDS=1-1302
1336	OG0001336	YGL064C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-7.130-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-7.130&CDS=1-1404
1337	OG0001337	YGL065C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.75-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.75&CDS=1-1341
1338	OG0001338	YGL067W	snap_masked-NODE_33_length_60619_cov_12.4314_ID_4008-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_33_length_60619_cov_12.4314_ID_4008-processed-gene-0.15&CDS=1-1251
1339	OG0001339	YGL068W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.155-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.155&CDS=1-501
1340	OG0001340	YGL070C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.14-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.14&CDS=1-339
1341	OG0001341	YGL077C	snap_masked-NODE_19_length_173373_cov_20.2566_ID_3699-processed-gene-0.176-mRNA-1_1&gene=snap_masked-NODE_19_length_173373_cov_20.2566_ID_3699-processed-gene-0.176&CDS=1-1539
1342	OG0001342	YGL078C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.53&CDS=1-1599
1343	OG0001343	YGL080W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.119-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.119&CDS=1-399
1344	OG0001344	YGL083W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.98&CDS=1-2634
1345	OG0001345	YGL084C	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.106&CDS=1-1647
1346	OG0001346	YGL085W	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.85&CDS=1-705
1347	OG0001347	YGL086W	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.46&CDS=1-1854
1348	OG0001348	YGL087C	maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-0.72-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-0.72&CDS=1-414
1349	OG0001349	YGL091C	snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-1.53&CDS=1-939
1350	OG0001350	YGL092W	snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.87-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.87&CDS=1-3888
1351	OG0001351	YGL094C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.96&CDS=1-3297
1352	OG0001352	YGL095C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.12-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.12&CDS=1-1761
1353	OG0001353	YGL097W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.120-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.120&CDS=1-1467
1354	OG0001354	YGL098W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.53-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.53&CDS=1-720
1355	OG0001355	YGL099W	genemark-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.10-mRNA-1_1&gene=genemark-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.10&CDS=1-1920
1356	OG0001356	YGL100W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-2.110&CDS=1-978
1357	OG0001357	YGL103W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.89-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.89&CDS=1-444
1358	OG0001358	YGL106W	snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.131&CDS=1-429
1359	OG0001359	YGL110C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.60-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.60&CDS=1-1554
1360	OG0001360	YGL111W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.78&CDS=1-1110
1361	OG0001361	YGL112C	snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.51&CDS=1-1365
1362	OG0001362	YGL114W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.21&CDS=1-1923
1363	OG0001363	YGL115W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.43&CDS=1-969
1364	OG0001364	YGL119W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.45-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.45&CDS=1-1443
1365	OG0001365	YGL122C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.37-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.37&CDS=1-1227
1366	OG0001366	YGL123W	genemark-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-0.39&CDS=1-777
1367	OG0001367	YGL124C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.70-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.70&CDS=1-1515
1368	OG0001368	YGL125W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.100-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.100&CDS=1-1803
1369	OG0001369	YGL127C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.114-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.114&CDS=1-390
1370	OG0001370	YGL129C	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.36&CDS=1-1161
1371	OG0001371	YGL130W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.65-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.65&CDS=1-1152
1372	OG0001372	YGL131C	snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.98&CDS=1-3738
1373	OG0001373	YGL136C	maker-NODE_5_length_530706_cov_14.5995_ID_2386-snap-gene-4.75-mRNA-1_1&gene=maker-NODE_5_length_530706_cov_14.5995_ID_2386-snap-gene-4.75&CDS=1-885
1374	OG0001374	YGL137W	snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.87&CDS=1-2574
1375	OG0001375	YGL140C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-6.54-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-6.54&CDS=1-3039
1376	OG0001376	YGL141W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-4.73-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-4.73&CDS=1-2811
1377	OG0001377	YGL142C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.59&CDS=1-1449
1378	OG0001378	YGL143C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.63&CDS=1-1113
1379	OG0001379	YGL148W	snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.40&CDS=1-1128
1380	OG0001380	YGL150C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-1.49&CDS=1-4338
1381	OG0001381	YGL153W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-6.83-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-6.83&CDS=1-939
1382	OG0001382	YGL155W	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.75&CDS=1-1044
1383	OG0001383	YGL159W	augustus_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-6.26&CDS=1-1062
1384	OG0001384	YGL161C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.33-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.33&CDS=1-900
1385	OG0001385	YGL164C	augustus_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.72&CDS=1-1503
1386	OG0001386	YGL167C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-7.110-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-7.110&CDS=1-2724
1387	OG0001387	YGL169W	maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-7.55-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-7.55&CDS=1-1728
1388	OG0001388	YGL171W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.57-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.57&CDS=1-1557
1389	OG0001389	YGL173C	snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.101&CDS=1-4374
1390	OG0001390	YGL174W	snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.77&CDS=1-630
1391	OG0001391	YGL179C	snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.194-mRNA-1_1&gene=snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.194&CDS=1-2406
1392	OG0001392	YGL180W	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.97&CDS=1-2373
1393	OG0001393	YGL184C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.0-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.0&CDS=1-1242
1394	OG0001394	YGL187C	genemark-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.42&CDS=1-486
1395	OG0001395	YGL190C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.28-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.28&CDS=1-1341
1396	OG0001396	YGL191W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.10-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.10&CDS=1-396
1397	OG0001397	YGL192W	maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-1.48-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-1.48&CDS=1-1986
1398	OG0001398	YGL194C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.7&CDS=1-1353
1399	OG0001399	YGL195W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-10.60-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-10.60&CDS=1-7521
1400	OG0001400	YGL196W	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.38&CDS=1-1236
1401	OG0001401	YGL200C	snap_masked-NODE_22_length_132583_cov_12.2165_ID_3666-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_22_length_132583_cov_12.2165_ID_3666-processed-gene-0.114&CDS=1-609
1402	OG0001402	YGL201C	snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.188-mRNA-1_1&gene=snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.188&CDS=1-2640
1403	OG0001403	YGL202W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.122&CDS=1-1473
1404	OG0001404	YGL203C	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.80&CDS=1-1650
1405	OG0001405	YGL206C	genemark-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-2.5&CDS=1-4962
1406	OG0001406	YGL207W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-4.164-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-4.164&CDS=1-2949
