	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035252_Yamadazyma_nakazawae
1195	OG0001195	YER022W	maker-NODE_6_length_334944_cov_12.2087_ID_4781-snap-gene-0.95-mRNA-1_1&gene=maker-NODE_6_length_334944_cov_12.2087_ID_4781-snap-gene-0.95&CDS=1-1671
1196	OG0001196	YER023W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.135-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.135&CDS=1-822
1197	OG0001197	YER025W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-5.140-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-5.140&CDS=1-1581
1198	OG0001198	YER026C	augustus_masked-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.89&CDS=1-3162
1199	OG0001199	YER027C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.129-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.129&CDS=1-1239
1200	OG0001200	YER029C	augustus_masked-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.59&CDS=1-390
1201	OG0001201	YER036C	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.213-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.213&CDS=1-1827
1202	OG0001202	YER042W	augustus_masked-NODE_53_length_47227_cov_12.0601_ID_8136-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_53_length_47227_cov_12.0601_ID_8136-processed-gene-0.74&CDS=1-2727
1203	OG0001203	YER043C	genemark-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.102&CDS=1-1341
1204	OG0001204	YER044C	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-0.27&CDS=1-429
1205	OG0001205	YER046W	genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-1.158-mRNA-1_1&gene=genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-1.158&CDS=1-555
1206	OG0001206	YER048W-A	snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.140&CDS=1-264
1207	OG0001207	YER049W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-4.128-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-4.128&CDS=1-1800
1208	OG0001208	YER050C	augustus_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.75&CDS=1-792
1209	OG0001209	YER051W	augustus_masked-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.164-mRNA-1_1&gene=augustus_masked-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.164&CDS=1-1440
1210	OG0001210	YER052C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-4.110-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-4.110&CDS=1-1650
1211	OG0001211	YER053C	augustus_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-2.103&CDS=1-1326
1212	OG0001212	YER055C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.96&CDS=1-903
1213	OG0001213	YER058W	snap_masked-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.21&CDS=1-288
1214	OG0001214	YER061C	maker-NODE_30_length_140525_cov_12.5758_ID_13330-augustus-gene-0.148-mRNA-1_1&gene=maker-NODE_30_length_140525_cov_12.5758_ID_13330-augustus-gene-0.148&CDS=1-2463
1215	OG0001215	YER063W	genemark-NODE_43_length_70399_cov_12.9179_ID_10329-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_43_length_70399_cov_12.9179_ID_10329-processed-gene-0.8&CDS=1-582
1216	OG0001216	YER065C	genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.15&CDS=1-1653
1217	OG0001217	YER068W	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.21&CDS=1-1695
1218	OG0001218	YER069W	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.6&CDS=1-2568
1219	OG0001219	YER072W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.7-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.7&CDS=1-345
1220	OG0001220	YER074W-A	snap_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.53&CDS=1-273
1221	OG0001221	YER077C	snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.118&CDS=1-1968
1222	OG0001222	YER078C	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.209-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.209&CDS=1-1497
1223	OG0001223	YER080W	genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.152-mRNA-1_1&gene=genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.152&CDS=1-1887
1224	OG0001224	YER082C	genemark-NODE_40_length_82457_cov_12.7413_ID_6993-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_40_length_82457_cov_12.7413_ID_6993-processed-gene-0.103&CDS=1-1572
1225	OG0001225	YER083C	genemark-NODE_40_length_82457_cov_12.7413_ID_6993-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_40_length_82457_cov_12.7413_ID_6993-processed-gene-0.130&CDS=1-945
1226	OG0001226	YER086W	genemark-NODE_35_length_98507_cov_12.8027_ID_9595-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_35_length_98507_cov_12.8027_ID_9595-processed-gene-0.31&CDS=1-1716
1227	OG0001227	YER087W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.125-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.125&CDS=1-1557
1228	OG0001228	YER090W	maker-NODE_45_length_65275_cov_13.5564_ID_11328-augustus-gene-0.62-mRNA-1_1&gene=maker-NODE_45_length_65275_cov_13.5564_ID_11328-augustus-gene-0.62&CDS=1-5412
1229	OG0001229	YER091C	genemark-NODE_45_length_65275_cov_13.5564_ID_11328-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_45_length_65275_cov_13.5564_ID_11328-processed-gene-0.5&CDS=1-2301
1230	OG0001230	YER093C	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-2.170-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-2.170&CDS=1-3216
1231	OG0001231	YER094C	genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.66&CDS=1-615
1232	OG0001232	YER095W	snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.133&CDS=1-1014
1233	OG0001233	YER100W	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.233-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.233&CDS=1-684
1234	OG0001234	YER107C	genemark-NODE_86_length_7201_cov_13.8079_ID_23877-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_86_length_7201_cov_13.8079_ID_23877-processed-gene-0.5&CDS=1-1104
1235	OG0001235	YER109C	genemark-NODE_59_length_34424_cov_15.0861_ID_9882-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_59_length_34424_cov_15.0861_ID_9882-processed-gene-0.57&CDS=1-1461
1236	OG0001236	YER110C	augustus_masked-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.18&CDS=1-4461
1237	OG0001237	YER112W	maker-NODE_10_length_282863_cov_12.4527_ID_7779-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_10_length_282863_cov_12.4527_ID_7779-snap-gene-1.3&CDS=1-462
1238	OG0001238	YER113C	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-1.104&CDS=1-2016
1239	OG0001239	YER114C	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.24&CDS=1-2856
1240	OG0001240	YER116C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.100&CDS=1-459
1241	OG0001241	YER118C	genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.223-mRNA-1_1&gene=genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.223&CDS=1-906
1242	OG0001242	YER120W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.8-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.8&CDS=1-783
1243	OG0001243	YER122C	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.182-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.182&CDS=1-1362
1244	OG0001244	YER124C	genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.162-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.162&CDS=1-1869
1245	OG0001245	YER125W	genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.163-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.163&CDS=1-2304
1246	OG0001246	YER126C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.40-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.40&CDS=1-783
1247	OG0001247	YER127W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.69-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.69&CDS=1-999
1248	OG0001248	YER130C	snap_masked-NODE_254_length_323_cov_1.39925_ID_17871-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_254_length_323_cov_1.39925_ID_17871-processed-gene-0.0&CDS=1-246
1249	OG0001249	YER134C	genemark-NODE_42_length_71676_cov_12.6699_ID_6741-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_42_length_71676_cov_12.6699_ID_6741-processed-gene-0.87&CDS=1-513
1250	OG0001250	YER136W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.18-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.18&CDS=1-1362
1251	OG0001251	YER140W	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.50-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.50&CDS=1-1671
1252	OG0001252	YER141W	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.17-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.17&CDS=1-1356
1253	OG0001253	YER142C	genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.196-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.196&CDS=1-828
1254	OG0001254	YER143W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.53-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.53&CDS=1-1266
1255	OG0001255	YER148W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.274-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.274&CDS=1-708
1256	OG0001256	YER151C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.144-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.144&CDS=1-2334
1257	OG0001257	YER152C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.142-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.142&CDS=1-1263
1258	OG0001258	YER154W	genemark-NODE_74_length_17451_cov_14.1648_ID_11248-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_74_length_17451_cov_14.1648_ID_11248-processed-gene-0.3&CDS=1-1122
1259	OG0001259	YER155C	genemark-NODE_74_length_17451_cov_14.1648_ID_11248-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_74_length_17451_cov_14.1648_ID_11248-processed-gene-0.6&CDS=1-5796
1260	OG0001260	YER157W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.76&CDS=1-2517
1261	OG0001261	YER159C	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-2.95-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-2.95&CDS=1-417
1262	OG0001262	YER162C	genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-2.65&CDS=1-3165
1263	OG0001263	YER163C	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-1.105&CDS=1-741
1264	OG0001264	YER164W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.298-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.298&CDS=1-4125
1265	OG0001265	YER165W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.297-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.297&CDS=1-1890
1266	OG0001266	YER168C	snap_masked-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.89&CDS=1-1677
1267	OG0001267	YER169W	genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.215-mRNA-1_1&gene=genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.215&CDS=1-2481
1268	OG0001268	YER171W	maker-NODE_3_length_599222_cov_12.9438_ID_5790-snap-gene-4.212-mRNA-1_1&gene=maker-NODE_3_length_599222_cov_12.9438_ID_5790-snap-gene-4.212&CDS=1-3105
1269	OG0001269	YER173W	augustus_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.143&CDS=1-1530
1270	OG0001270	YER176W	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.137&CDS=1-3321
1271	OG0001271	YER178W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.133-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.133&CDS=1-1170
1272	OG0001272	YER182W	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.62&CDS=1-897
1273	OG0001273	YER183C	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.60&CDS=1-612
1274	OG0001274	YFL001W	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.53&CDS=1-1281
1275	OG0001275	YFL002C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.95&CDS=1-1824
1276	OG0001276	YFL005W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-0.107&CDS=1-612
1277	OG0001277	YFL007W	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.254-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.254&CDS=1-6630
1278	OG0001278	YFL008W	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.45&CDS=1-3702
1279	OG0001279	YFL010C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-0.132&CDS=1-585
1280	OG0001280	YFL013C	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.81&CDS=1-2112
1281	OG0001281	YFL014W	genemark-NODE_42_length_71676_cov_12.6699_ID_6741-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_42_length_71676_cov_12.6699_ID_6741-processed-gene-0.98&CDS=1-360
1282	OG0001282	YFL016C	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.89&CDS=1-1272
1283	OG0001283	YFL017W-A	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.80&CDS=1-192
1284	OG0001284	YFL018C	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.21-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.21&CDS=1-1458
1285	OG0001285	YFL022C	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.22-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.22&CDS=1-1485
1286	OG0001286	YFL024C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.6&CDS=1-2514
1287	OG0001287	YFL025C	genemark-NODE_65_length_23230_cov_13.3593_ID_5152-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_65_length_23230_cov_13.3593_ID_5152-processed-gene-0.19&CDS=1-2703
1288	OG0001288	YFL026W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.163-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.163&CDS=1-1227
1289	OG0001289	YFL027C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-2.43-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-2.43&CDS=1-2004
1290	OG0001290	YFL030W	maker-NODE_23_length_167091_cov_13.5911_ID_21877-snap-gene-0.182-mRNA-1_1&gene=maker-NODE_23_length_167091_cov_13.5911_ID_21877-snap-gene-0.182&CDS=1-1947
1291	OG0001291	YFL033C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.91&CDS=1-4932
1292	OG0001292	YFL034C-B	genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.10&CDS=1-900
1293	OG0001293	YFL034W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-0.105&CDS=1-2691
1294	OG0001294	YFL036W	genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.12&CDS=1-3825
1295	OG0001295	YFL037W	genemark-NODE_64_length_23863_cov_12.0411_ID_12840-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_64_length_23863_cov_12.0411_ID_12840-processed-gene-0.34&CDS=1-1347
1296	OG0001296	YFL038C	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.100&CDS=1-609
1297	OG0001297	YFL045C	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.15-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.15&CDS=1-753
1298	OG0001298	YFL046W	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.16-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.16&CDS=1-636
1299	OG0001299	YFL047W	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-1.31&CDS=1-2616
1300	OG0001300	YFL055W	genemark-NODE_23_length_167091_cov_13.5911_ID_21877-processed-gene-0.215-mRNA-1_1&gene=genemark-NODE_23_length_167091_cov_13.5911_ID_21877-processed-gene-0.215&CDS=1-1620
1301	OG0001301	YFR001W	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.56&CDS=1-609
1302	OG0001302	YFR002W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.42-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.42&CDS=1-3114
1303	OG0001303	YFR004W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.52&CDS=1-3219
1304	OG0001304	YFR006W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.17&CDS=1-1416
1305	OG0001305	YFR009W	genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.181-mRNA-1_1&gene=genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.181&CDS=1-2256
1306	OG0001306	YFR010W	genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.150&CDS=1-1434
1307	OG0001307	YFR011C	genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.179-mRNA-1_1&gene=genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.179&CDS=1-447
1308	OG0001308	YFR016C	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.80&CDS=1-2178
1309	OG0001309	YFR019W	snap_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.50&CDS=1-7224
