	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034665_Kodamaea_laetipori
2850	OG0002850	YNL054W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.138-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.138&CDS=1-2802
2851	OG0002851	YNL055C	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.0-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.0&CDS=1-846
2852	OG0002852	YNL056W	augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-2.111&CDS=1-720
2853	OG0002853	YNL059C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.84&CDS=1-2316
2854	OG0002854	YNL061W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.60&CDS=1-1836
2855	OG0002855	YNL062C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.83-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.83&CDS=1-1419
2856	OG0002856	YNL064C	augustus_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.113&CDS=1-1221
2857	OG0002857	YNL071W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.52-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.52&CDS=1-1398
2858	OG0002858	YNL072W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.51-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.51&CDS=1-960
2859	OG0002859	YNL073W	augustus_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.15-mRNA-1_1&gene=augustus_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.15&CDS=1-1629
2860	OG0002860	YNL075W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.104&CDS=1-849
2861	OG0002861	YNL080C	augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.62&CDS=1-1080
2862	OG0002862	YNL081C	augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.78&CDS=1-366
2863	OG0002863	YNL082W	augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.5&CDS=1-2682
2864	OG0002864	YNL083W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.30&CDS=1-1686
2865	OG0002865	YNL084C	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-8.48-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-8.48&CDS=1-1116
2866	OG0002866	YNL085W	augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.160-mRNA-1_1&gene=augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.160&CDS=1-2340
2867	OG0002867	YNL086W	snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.75&CDS=1-300
2868	OG0002868	YNL088W	snap_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-1.91&CDS=1-4413
2869	OG0002869	YNL090W	augustus_masked-NODE_16_length_274307_cov_20.0991_ID_31-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_16_length_274307_cov_20.0991_ID_31-processed-gene-1.92&CDS=1-549
2870	OG0002870	YNL091W	snap_masked-NODE_16_length_274307_cov_20.0991_ID_31-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_16_length_274307_cov_20.0991_ID_31-processed-gene-1.15&CDS=1-3324
2871	OG0002871	YNL092W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.44&CDS=1-1158
2872	OG0002872	YNL094W	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-7.52-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-7.52&CDS=1-1938
2873	OG0002873	YNL097C	snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-5.65-mRNA-1_1&gene=snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-5.65&CDS=1-1245
2874	OG0002874	YNL099C	snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-5.62-mRNA-1_1&gene=snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-5.62&CDS=1-600
2875	OG0002875	YNL102W	snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-1.60&CDS=1-4347
2876	OG0002876	YNL107W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.64-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.64&CDS=1-666
2877	OG0002877	YNL110C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.47-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.47&CDS=1-783
2878	OG0002878	YNL111C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.48-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-7.48&CDS=1-369
2879	OG0002879	YNL112W	maker-NODE_1_length_1927655_cov_18.0257_ID_1-snap-gene-3.10-mRNA-1_1&gene=maker-NODE_1_length_1927655_cov_18.0257_ID_1-snap-gene-3.10&CDS=1-1632
2880	OG0002880	YNL113W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-3.94&CDS=1-372
2881	OG0002881	YNL115C	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.97-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.97&CDS=1-1692
2882	OG0002882	YNL118C	maker-NODE_1_length_1927655_cov_18.0257_ID_1-snap-gene-7.150-mRNA-1_1&gene=maker-NODE_1_length_1927655_cov_18.0257_ID_1-snap-gene-7.150&CDS=1-2481
2883	OG0002883	YNL119W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-1.15&CDS=1-1365
2884	OG0002884	YNL122C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.130&CDS=1-255
2885	OG0002885	YNL123W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.111-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.111&CDS=1-2904
2886	OG0002886	YNL124W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.51&CDS=1-2151
2887	OG0002887	YNL126W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-1.73&CDS=1-2619
2888	OG0002888	YNL127W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.112-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.112&CDS=1-2808
2889	OG0002889	YNL129W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.64&CDS=1-672
2890	OG0002890	YNL131W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.113-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.113&CDS=1-429
2891	OG0002891	YNL132W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.88-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.88&CDS=1-3129
2892	OG0002892	YNL135C	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.146-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.146&CDS=1-336
2893	OG0002893	YNL136W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.82-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.82&CDS=1-957
2894	OG0002894	YNL137C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.57&CDS=1-1395
2895	OG0002895	YNL138W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-3.61&CDS=1-1629
2896	OG0002896	YNL138W-A	snap_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-0.88&CDS=1-228
2897	OG0002897	YNL139C	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-7.102-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-7.102&CDS=1-4815
2898	OG0002898	YNL141W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-1.22&CDS=1-1044
2899	OG0002899	YNL142W	snap_masked-NODE_24_length_108921_cov_21.3027_ID_47-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_24_length_108921_cov_21.3027_ID_47-processed-gene-0.139&CDS=1-1587
2900	OG0002900	YNL147W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-4.48-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-4.48&CDS=1-360
2901	OG0002901	YNL148C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.73&CDS=1-741
2902	OG0002902	YNL151C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.91&CDS=1-696
2903	OG0002903	YNL152W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.77&CDS=1-1863
2904	OG0002904	YNL153C	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-0.87&CDS=1-387
2905	OG0002905	YNL155W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.26-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.26&CDS=1-753
2906	OG0002906	YNL161W	maker-NODE_5_length_958524_cov_18.379_ID_9-snap-gene-2.37-mRNA-1_1&gene=maker-NODE_5_length_958524_cov_18.379_ID_9-snap-gene-2.37&CDS=1-2532
2907	OG0002907	YNL163C	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-3.62&CDS=1-3024
2908	OG0002908	YNL164C	augustus_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-3.104&CDS=1-1509
2909	OG0002909	YNL167C	maker-NODE_7_length_873225_cov_18.4267_ID_13-snap-gene-7.60-mRNA-1_1&gene=maker-NODE_7_length_873225_cov_18.4267_ID_13-snap-gene-7.60&CDS=1-1854
2910	OG0002910	YNL168C	augustus_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.174-mRNA-1_1&gene=augustus_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.174&CDS=1-693
2911	OG0002911	YNL169C	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.82-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.82&CDS=1-1824
2912	OG0002912	YNL172W	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.81-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.81&CDS=1-4734
2913	OG0002913	YNL175C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-3.103&CDS=1-1236
2914	OG0002914	YNL177C	maker-NODE_2_length_1366927_cov_17.7151_ID_3-snap-gene-12.83-mRNA-1_1&gene=maker-NODE_2_length_1366927_cov_17.7151_ID_3-snap-gene-12.83&CDS=1-1071
2915	OG0002915	YNL178W	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-4.117-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-4.117&CDS=1-717
2916	OG0002916	YNL181W	snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.85&CDS=1-1344
2917	OG0002917	YNL182C	snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.127&CDS=1-1455
2918	OG0002918	YNL183C	snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.86&CDS=1-2778
2919	OG0002919	YNL185C	snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.128&CDS=1-429
2920	OG0002920	YNL186W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.247-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.247&CDS=1-1938
2921	OG0002921	YNL189W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.59&CDS=1-1653
2922	OG0002922	YNL191W	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-0.3&CDS=1-1125
2923	OG0002923	YNL193W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.38-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.38&CDS=1-1545
2924	OG0002924	YNL200C	augustus_masked-NODE_28_length_73821_cov_17.8765_ID_55-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_28_length_73821_cov_17.8765_ID_55-processed-gene-0.49&CDS=1-693
2925	OG0002925	YNL201C	snap_masked-NODE_28_length_73821_cov_17.8765_ID_55-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_28_length_73821_cov_17.8765_ID_55-processed-gene-0.24&CDS=1-2916
2926	OG0002926	YNL206C	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.94-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.94&CDS=1-1377
2927	OG0002927	YNL207W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.22-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-7.22&CDS=1-1257
2928	OG0002928	YNL212W	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.119-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.119&CDS=1-2433
2929	OG0002929	YNL213C	genemark-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.65&CDS=1-762
2930	OG0002930	YNL216W	snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-5.48&CDS=1-2112
2931	OG0002931	YNL217W	snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-2.67&CDS=1-1203
2932	OG0002932	YNL218W	snap_masked-NODE_24_length_108921_cov_21.3027_ID_47-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_24_length_108921_cov_21.3027_ID_47-processed-gene-0.105&CDS=1-2142
2933	OG0002933	YNL219C	snap_masked-NODE_26_length_97107_cov_21.5839_ID_51-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_26_length_97107_cov_21.5839_ID_51-processed-gene-0.74&CDS=1-1683
2934	OG0002934	YNL220W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.154-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.154&CDS=1-1287
2935	OG0002935	YNL222W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.116&CDS=1-2826
2936	OG0002936	YNL223W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.115&CDS=1-1344
2937	OG0002937	YNL224C	maker-NODE_1_length_1927655_cov_18.0257_ID_1-snap-gene-2.50-mRNA-1_1&gene=maker-NODE_1_length_1927655_cov_18.0257_ID_1-snap-gene-2.50&CDS=1-2313
2938	OG0002938	YNL227C	augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-2.70&CDS=1-1803
2939	OG0002939	YNL229C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-0.74&CDS=1-969
2940	OG0002940	YNL230C	genemark-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.123-mRNA-1_1&gene=genemark-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-5.123&CDS=1-1086
2941	OG0002941	YNL231C	maker-NODE_8_length_789900_cov_17.6408_ID_15-snap-gene-5.92-mRNA-1_1&gene=maker-NODE_8_length_789900_cov_17.6408_ID_15-snap-gene-5.92&CDS=1-2025
2942	OG0002942	YNL232W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-16.121-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-16.121&CDS=1-867
2943	OG0002943	YNL233W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-16.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-16.122&CDS=1-4371
2944	OG0002944	YNL234W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-16.123-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-16.123&CDS=1-1218
2945	OG0002945	YNL236W	snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-3.71&CDS=1-3087
2946	OG0002946	YNL237W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.175-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.175&CDS=1-1296
2947	OG0002947	YNL238W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.144-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.144&CDS=1-2655
2948	OG0002948	YNL239W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.44&CDS=1-1491
2949	OG0002949	YNL240C	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.173-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.173&CDS=1-1539
2950	OG0002950	YNL241C	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.145-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.145&CDS=1-1521
2951	OG0002951	YNL242W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.89&CDS=1-5055
2952	OG0002952	YNL243W	maker-NODE_11_length_735830_cov_18.6001_ID_21-snap-gene-3.85-mRNA-1_1&gene=maker-NODE_11_length_735830_cov_18.6001_ID_21-snap-gene-3.85&CDS=1-4743
2953	OG0002953	YNL244C	augustus_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.54&CDS=1-327
2954	OG0002954	YNL245C	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.86&CDS=1-852
2955	OG0002955	YNL246W	augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.140&CDS=1-1482
2956	OG0002956	YNL247W	augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-13.3-mRNA-1_1&gene=augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-13.3&CDS=1-2274
2957	OG0002957	YNL248C	snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-8.125-mRNA-1_1&gene=snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-8.125&CDS=1-1227
2958	OG0002958	YNL250W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-8.23-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-8.23&CDS=1-3909
2959	OG0002959	YNL251C	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.9-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.9&CDS=1-1995
2960	OG0002960	YNL252C	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.28&CDS=1-846
2961	OG0002961	YNL254C	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.10-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.10&CDS=1-951
2962	OG0002962	YNL256W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-2.11&CDS=1-2298
2963	OG0002963	YNL259C	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.48&CDS=1-219
2964	OG0002964	YNL260C	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.49&CDS=1-459
2965	OG0002965	YNL262W	maker-NODE_13_length_478275_cov_17.4341_ID_25-augustus-gene-3.162-mRNA-1_1&gene=maker-NODE_13_length_478275_cov_17.4341_ID_25-augustus-gene-3.162&CDS=1-8142
2966	OG0002966	YNL263C	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.52-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.52&CDS=1-972
