	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034881_Torulaspora_pretoriensis
2167	OG0002167	YGR048W	genemark-flattened_line_30-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.115&CDS=1-1068
2168	OG0002168	YGR052W	genemark-flattened_line_22-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.60&CDS=1-975
2169	OG0002169	YGR053C	snap_masked-flattened_line_22-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.33&CDS=1-729
2170	OG0002170	YGR054W	genemark-flattened_line_22-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.61&CDS=1-1959
2171	OG0002171	YGR055W	genemark-flattened_line_22-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.88&CDS=1-1707
2172	OG0002172	YGR057C	genemark-flattened_line_22-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.90&CDS=1-720
2173	OG0002173	YGR058W	genemark-flattened_line_22-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.66&CDS=1-939
2174	OG0002174	YGR060W	genemark-flattened_line_22-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.67&CDS=1-924
2175	OG0002175	YGR061C	genemark-flattened_line_22-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.93&CDS=1-4059
2176	OG0002176	YGR062C	augustus_masked-flattened_line_22-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.145&CDS=1-1191
2177	OG0002177	YGR065C	genemark-flattened_line_22-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.96&CDS=1-1842
2178	OG0002178	YGR067C	genemark-flattened_line_22-processed-gene-0.98-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.98&CDS=1-2379
2179	OG0002179	YGR068C	genemark-flattened_line_22-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.99&CDS=1-1593
2180	OG0002180	YGR072W	snap_masked-flattened_line_16-processed-gene-3.29-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.29&CDS=1-1110
2181	OG0002181	YGR076C	augustus_masked-flattened_line_16-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.115&CDS=1-1116
2182	OG0002182	YGR077C	augustus_masked-flattened_line_16-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.114&CDS=1-1710
2183	OG0002183	YGR078C	snap_masked-flattened_line_16-processed-gene-3.7-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.7&CDS=1-567
2184	OG0002184	YGR123C	genemark-flattened_line_4-processed-gene-5.89-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.89&CDS=1-1536
2185	OG0002185	YGR125W	genemark-flattened_line_4-processed-gene-5.62-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.62&CDS=1-3099
2186	OG0002186	YGR127W	augustus_masked-flattened_line_4-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.15&CDS=1-1581
2187	OG0002187	YGR128C	genemark-flattened_line_4-processed-gene-5.91-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.91&CDS=1-1944
2188	OG0002188	YGR129W	augustus_masked-flattened_line_4-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.16&CDS=1-600
2189	OG0002189	YGR130C	augustus_masked-flattened_line_4-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.40&CDS=1-2046
2190	OG0002190	YGR132C	genemark-flattened_line_4-processed-gene-5.94-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.94&CDS=1-843
2191	OG0002191	YGR133W	genemark-flattened_line_4-processed-gene-5.69-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.69&CDS=1-513
2192	OG0002192	YGR134W	genemark-flattened_line_4-processed-gene-5.70-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.70&CDS=1-3240
2193	OG0002193	YGR135W	genemark-flattened_line_4-processed-gene-5.71-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.71&CDS=1-1179
2194	OG0002194	YGR140W	genemark-flattened_line_4-processed-gene-5.73-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.73&CDS=1-2484
2195	OG0002195	YGR141W	genemark-flattened_line_4-processed-gene-5.74-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.74&CDS=1-1374
2196	OG0002196	YGR142W	augustus_masked-flattened_line_4-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.24&CDS=1-1236
2197	OG0002197	YGR144W	genemark-flattened_line_14-processed-gene-4.124-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-4.124&CDS=1-969
2198	OG0002198	YGR145W	genemark-flattened_line_34-processed-gene-0.149-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.149&CDS=1-2088
2199	OG0002199	YGR146C	augustus_masked-flattened_line_34-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.32&CDS=1-477
2200	OG0002200	YGR147C	genemark-flattened_line_34-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.111&CDS=1-696
2201	OG0002201	YGR149W	genemark-flattened_line_34-processed-gene-0.144-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.144&CDS=1-1224
2202	OG0002202	YGR150C	genemark-flattened_line_34-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.109&CDS=1-2523
2203	OG0002203	YGR152C	genemark-flattened_line_6-processed-gene-4.22-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.22&CDS=1-711
2204	OG0002204	YGR163W	genemark-flattened_line_40-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.28&CDS=1-1026
2205	OG0002205	YGR165W	genemark-flattened_line_24-processed-gene-1.152-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.152&CDS=1-1026
2206	OG0002206	YGR166W	maker-flattened_line_24-augustus-gene-1.284-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-1.284&CDS=1-1935
2207	OG0002207	YGR168C	augustus_masked-flattened_line_24-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.198&CDS=1-423
2208	OG0002208	YGR169C	snap_masked-flattened_line_24-processed-gene-1.0-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.0&CDS=1-3525
2209	OG0002209	YGR170W	maker-flattened_line_24-snap-gene-0.135-mRNA-1_1&gene=maker-flattened_line_24-snap-gene-0.135&CDS=1-4728
2210	OG0002210	YGR171C	genemark-flattened_line_24-processed-gene-0.62-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.62&CDS=1-1683
2211	OG0002211	YGR172C	genemark-flattened_line_24-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.61&CDS=1-741
2212	OG0002212	YGR173W	genemark-flattened_line_24-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.87&CDS=1-1104
2213	OG0002213	YGR175C	maker-flattened_line_24-augustus-gene-0.129-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-0.129&CDS=1-1890
2214	OG0002214	YGR178C	genemark-flattened_line_24-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.83&CDS=1-2211
2215	OG0002215	YGR179C	snap_masked-flattened_line_24-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.39&CDS=1-1074
2216	OG0002216	YGR181W	genemark-flattened_line_24-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.80&CDS=1-306
2217	OG0002217	YGR184C	maker-flattened_line_24-augustus-gene-0.126-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-0.126&CDS=1-6027
2218	OG0002218	YGR185C	genemark-flattened_line_24-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.58&CDS=1-1218
2219	OG0002219	YGR186W	genemark-flattened_line_24-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.78&CDS=1-1980
2220	OG0002220	YGR187C	genemark-flattened_line_24-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.57&CDS=1-1122
2221	OG0002221	YGR188C	genemark-flattened_line_24-processed-gene-1.153-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.153&CDS=1-2985
2222	OG0002222	YGR189C	genemark-flattened_line_24-processed-gene-1.156-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.156&CDS=1-1452
2223	OG0002223	YGR193C	genemark-flattened_line_24-processed-gene-1.158-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.158&CDS=1-1245
2224	OG0002224	YGR194C	genemark-flattened_line_24-processed-gene-1.159-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.159&CDS=1-1737
2225	OG0002225	YGR195W	genemark-flattened_line_24-processed-gene-1.118-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.118&CDS=1-738
2226	OG0002226	YGR196C	genemark-flattened_line_24-processed-gene-1.162-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.162&CDS=1-2295
2227	OG0002227	YGR197C	genemark-flattened_line_24-processed-gene-1.163-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.163&CDS=1-1494
2228	OG0002228	YGR199W	augustus_masked-flattened_line_24-processed-gene-1.213-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.213&CDS=1-4443
2229	OG0002229	YGR203W	genemark-flattened_line_24-processed-gene-1.122-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.122&CDS=1-441
2230	OG0002230	YGR205W	genemark-flattened_line_24-processed-gene-1.124-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.124&CDS=1-879
2231	OG0002231	YGR206W	genemark-flattened_line_24-processed-gene-1.126-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.126&CDS=1-303
2232	OG0002232	YGR207C	genemark-flattened_line_24-processed-gene-1.172-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.172&CDS=1-774
2233	OG0002233	YGR208W	genemark-flattened_line_24-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.127&CDS=1-909
2234	OG0002234	YGR210C	genemark-flattened_line_24-processed-gene-1.175-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.175&CDS=1-1236
2235	OG0002235	YGR211W	genemark-flattened_line_24-processed-gene-1.130-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.130&CDS=1-1485
2236	OG0002236	YGR212W	augustus_masked-flattened_line_24-processed-gene-1.221-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.221&CDS=1-1410
2237	OG0002237	YGR224W	genemark-flattened_line_1-processed-gene-2.22-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-2.22&CDS=1-1860
2238	OG0002238	YGR234W	genemark-flattened_line_4-processed-gene-6.160-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-6.160&CDS=1-1194
2239	OG0002239	YGR255C	augustus_masked-flattened_line_30-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.51&CDS=1-2430
2240	OG0002240	YGR284C	genemark-flattened_line_44-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.52&CDS=1-927
2241	OG0002241	YGR285C	genemark-flattened_line_44-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.53&CDS=1-1299
2242	OG0002242	YGR286C	genemark-flattened_line_14-processed-gene-4.84-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-4.84&CDS=1-1188
2243	OG0002243	YGR289C	genemark-flattened_line_16-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.45&CDS=1-1833
2244	OG0002244	YHL002W	genemark-flattened_line_1-processed-gene-4.25-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.25&CDS=1-1383
2245	OG0002245	YHL004W	genemark-flattened_line_1-processed-gene-4.24-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.24&CDS=1-1212
2246	OG0002246	YHL006C	snap_masked-flattened_line_1-processed-gene-4.97-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.97&CDS=1-471
2247	OG0002247	YHL007C	genemark-flattened_line_1-processed-gene-4.43-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.43&CDS=1-2694
2248	OG0002248	YHL008C	genemark-flattened_line_1-processed-gene-5.158-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.158&CDS=1-1980
2249	OG0002249	YHL009C	genemark-flattened_line_4-processed-gene-2.13-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.13&CDS=1-816
2250	OG0002250	YHL010C	genemark-flattened_line_1-processed-gene-5.133-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.133&CDS=1-1698
2251	OG0002251	YHL011C	genemark-flattened_line_1-processed-gene-5.134-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.134&CDS=1-960
2252	OG0002252	YHL021C	genemark-flattened_line_28-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.54&CDS=1-1392
2253	OG0002253	YHL022C	snap_masked-flattened_line_28-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.6&CDS=1-1077
2254	OG0002254	YHL023C	genemark-flattened_line_6-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.33&CDS=1-2706
2255	OG0002255	YHL024W	genemark-flattened_line_6-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.17&CDS=1-1956
2256	OG0002256	YHL025W	snap_masked-flattened_line_6-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.56&CDS=1-1125
2257	OG0002257	YHL030W	genemark-flattened_line_1-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.20&CDS=1-5550
2258	OG0002258	YHL031C	genemark-flattened_line_1-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.2&CDS=1-678
2259	OG0002259	YHL032C	genemark-flattened_line_1-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.3&CDS=1-1980
2260	OG0002260	YHL036W	genemark-flattened_line_1-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.23&CDS=1-1623
2261	OG0002261	YHL038C	snap_masked-flattened_line_1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-0.48&CDS=1-1662
2262	OG0002262	YHL039W	genemark-flattened_line_1-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.24&CDS=1-1716
2263	OG0002263	YHR001W	genemark-flattened_line_1-processed-gene-4.31-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.31&CDS=1-1314
2264	OG0002264	YHR001W-A	snap_masked-flattened_line_1-processed-gene-5.65-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.65&CDS=1-234
2265	OG0002265	YHR002W	genemark-flattened_line_1-processed-gene-5.126-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.126&CDS=1-1083
2266	OG0002266	YHR004C	genemark-flattened_line_1-processed-gene-5.153-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.153&CDS=1-1095
2267	OG0002267	YHR005C	maker-flattened_line_1-augustus-gene-8.174-mRNA-1_1&gene=maker-flattened_line_1-augustus-gene-8.174&CDS=1-1764
2268	OG0002268	YHR005C-A	snap_masked-flattened_line_1-processed-gene-8.147-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.147&CDS=1-282
2269	OG0002269	YHR007C	maker-flattened_line_4-augustus-gene-1.3-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.3&CDS=1-2730
2270	OG0002270	YHR008C	snap_masked-flattened_line_4-processed-gene-1.94-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.94&CDS=1-690
2271	OG0002271	YHR009C	genemark-flattened_line_4-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.147&CDS=1-1593
2272	OG0002272	YHR011W	maker-flattened_line_4-augustus-gene-1.2-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.2&CDS=1-2049
2273	OG0002273	YHR013C	genemark-flattened_line_4-processed-gene-1.150-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.150&CDS=1-657
2274	OG0002274	YHR017W	augustus_masked-flattened_line_14-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.9&CDS=1-996
2275	OG0002275	YHR018C	maker-flattened_line_14-augustus-gene-1.2-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-1.2&CDS=1-3033
2276	OG0002276	YHR020W	genemark-flattened_line_14-processed-gene-1.56-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.56&CDS=1-2031
2277	OG0002277	YHR029C	genemark-flattened_line_65-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_65-processed-gene-0.1&CDS=1-882
2278	OG0002278	YHR110W	genemark-flattened_line_0-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.68&CDS=1-603
2279	OG0002279	YHR111W	genemark-flattened_line_0-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.67&CDS=1-1314
2280	OG0002280	YHR112C	maker-flattened_line_48-snap-gene-0.14-mRNA-1_1&gene=maker-flattened_line_48-snap-gene-0.14&CDS=1-1074
2281	OG0002281	YHR114W	genemark-flattened_line_6-processed-gene-1.23-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.23&CDS=1-1833
2282	OG0002282	YHR116W	genemark-flattened_line_6-processed-gene-1.26-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.26&CDS=1-336
2283	OG0002283	YHR118C	genemark-flattened_line_6-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.48&CDS=1-1296
2284	OG0002284	YHR120W	genemark-flattened_line_6-processed-gene-1.28-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.28&CDS=1-5841
2285	OG0002285	YHR121W	genemark-flattened_line_6-processed-gene-2.62-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.62&CDS=1-567
2286	OG0002286	YHR122W	genemark-flattened_line_6-processed-gene-2.63-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.63&CDS=1-669
2287	OG0002287	YHR124W	genemark-flattened_line_6-processed-gene-2.71-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.71&CDS=1-1965
2288	OG0002288	YHR127W	genemark-flattened_line_6-processed-gene-2.75-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.75&CDS=1-594
2289	OG0002289	YHR128W	genemark-flattened_line_6-processed-gene-2.79-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.79&CDS=1-648
2290	OG0002290	YHR131C	genemark-flattened_line_6-processed-gene-2.103-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.103&CDS=1-2292
2291	OG0002291	YHR132C	genemark-flattened_line_6-processed-gene-2.105-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.105&CDS=1-1287
2292	OG0002292	YHR132W-A	genemark-flattened_line_6-processed-gene-2.81-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.81&CDS=1-369
2293	OG0002293	YHR134W	genemark-flattened_line_6-processed-gene-2.82-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.82&CDS=1-720
2294	OG0002294	YHR135C	genemark-flattened_line_6-processed-gene-6.131-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.131&CDS=1-1695
2295	OG0002295	YHR137W	maker-flattened_line_6-snap-gene-6.246-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-6.246&CDS=1-1956
2296	OG0002296	YHR140W	genemark-flattened_line_6-processed-gene-6.96-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.96&CDS=1-690
2297	OG0002297	YHR142W	genemark-flattened_line_6-processed-gene-6.97-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.97&CDS=1-948
2298	OG0002298	YHR143W-A	snap_masked-flattened_line_6-processed-gene-6.20-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-6.20&CDS=1-210
2299	OG0002299	YHR144C	genemark-flattened_line_6-processed-gene-6.138-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.138&CDS=1-921
2300	OG0002300	YHR189W	genemark-flattened_line_26-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.147&CDS=1-591
2301	OG0002301	YHR190W	genemark-flattened_line_26-processed-gene-1.146-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.146&CDS=1-1326
2302	OG0002302	YHR196W	genemark-flattened_line_36-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.81&CDS=1-1665
2303	OG0002303	YHR197W	genemark-flattened_line_36-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.80&CDS=1-2310
2304	OG0002304	YHR198C	genemark-flattened_line_36-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.58&CDS=1-951
2305	OG0002305	YHR200W	genemark-flattened_line_36-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.79&CDS=1-825
2306	OG0002306	YHR201C	snap_masked-flattened_line_36-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.95&CDS=1-1131
2307	OG0002307	YHR202W	augustus_masked-flattened_line_36-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.32&CDS=1-2514
2308	OG0002308	YHR204W	genemark-flattened_line_36-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.73&CDS=1-2364
2309	OG0002309	YHR205W	genemark-flattened_line_36-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.72&CDS=1-2226
