	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034866_Zygosaccharomyces_bisporus
1626	OG0001626	YGR132C	augustus_masked-flattened_line_152-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_152-processed-gene-0.14&CDS=1-849
1627	OG0001627	YGR133W	augustus_masked-flattened_line_152-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_152-processed-gene-0.8&CDS=1-879
1628	OG0001628	YGR134W	augustus_masked-flattened_line_152-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_152-processed-gene-0.9&CDS=1-3507
1629	OG0001629	YGR135W	maker-flattened_line_152-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_152-augustus-gene-0.2&CDS=1-1191
1630	OG0001630	YGR141W	snap_masked-flattened_line_0-processed-gene-1.127-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.127&CDS=1-1365
1631	OG0001631	YGR142W	snap_masked-flattened_line_0-processed-gene-1.126-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.126&CDS=1-1158
1632	OG0001632	YGR144W	augustus_masked-flattened_line_98-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.110&CDS=1-975
1633	OG0001633	YGR145W	snap_masked-flattened_line_22-processed-gene-1.104-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.104&CDS=1-4503
1634	OG0001634	YGR147C	snap_masked-flattened_line_22-processed-gene-1.73-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.73&CDS=1-546
1635	OG0001635	YGR149W	augustus_masked-flattened_line_22-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.37&CDS=1-1263
1636	OG0001636	YGR150C	augustus_masked-flattened_line_22-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.14&CDS=1-2511
1637	OG0001637	YGR152C	augustus_masked-flattened_line_22-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.42&CDS=1-756
1638	OG0001638	YGR155W	augustus_masked-flattened_line_22-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.22&CDS=1-1500
1639	OG0001639	YGR157W	augustus_masked-flattened_line_22-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.23&CDS=1-4467
1640	OG0001640	YGR159C	augustus_masked-flattened_line_22-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.46&CDS=1-1503
1641	OG0001641	YGR161C	snap_masked-flattened_line_22-processed-gene-1.115-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.115&CDS=1-504
1642	OG0001642	YGR163W	augustus_masked-flattened_line_4-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.33&CDS=1-987
1643	OG0001643	YGR165W	augustus_masked-flattened_line_34-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.63&CDS=1-1014
1644	OG0001644	YGR166W	augustus_masked-flattened_line_6-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.118&CDS=1-1863
1645	OG0001645	YGR169C	augustus_masked-flattened_line_6-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.155&CDS=1-1203
1646	OG0001646	YGR170W	snap_masked-flattened_line_144-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_144-processed-gene-0.20&CDS=1-3285
1647	OG0001647	YGR171C	augustus_masked-flattened_line_144-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_144-processed-gene-0.14&CDS=1-2397
1648	OG0001648	YGR173W	snap_masked-flattened_line_98-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.61&CDS=1-1110
1649	OG0001649	YGR175C	maker-flattened_line_166-augustus-gene-0.17-mRNA-1_1&gene=maker-flattened_line_166-augustus-gene-0.17&CDS=1-1983
1650	OG0001650	YGR178C	maker-flattened_line_166-augustus-gene-0.18-mRNA-1_1&gene=maker-flattened_line_166-augustus-gene-0.18&CDS=1-3786
1651	OG0001651	YGR179C	snap_masked-flattened_line_166-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_166-processed-gene-0.8&CDS=1-1035
1652	OG0001652	YGR181W	augustus_masked-flattened_line_166-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_166-processed-gene-0.14&CDS=1-315
1653	OG0001653	YGR184C	genemark-flattened_line_166-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_166-processed-gene-0.23&CDS=1-5985
1654	OG0001654	YGR185C	augustus_masked-flattened_line_166-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_166-processed-gene-0.9&CDS=1-1200
1655	OG0001655	YGR186W	augustus_masked-flattened_line_212-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_212-processed-gene-0.8&CDS=1-2022
1656	OG0001656	YGR187C	augustus_masked-flattened_line_212-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_212-processed-gene-0.10&CDS=1-1140
1657	OG0001657	YGR189C	snap_masked-flattened_line_34-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.148&CDS=1-1338
1658	OG0001658	YGR194C	augustus_masked-flattened_line_98-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.106&CDS=1-2919
1659	OG0001659	YGR195W	augustus_masked-flattened_line_98-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.91&CDS=1-1737
1660	OG0001660	YGR196C	augustus_masked-flattened_line_98-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.109&CDS=1-2301
1661	OG0001661	YGR198W	augustus_masked-flattened_line_98-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.93&CDS=1-2280
1662	OG0001662	YGR200C	snap_masked-flattened_line_98-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.73&CDS=1-2349
1663	OG0001663	YGR202C	augustus_masked-flattened_line_98-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.112&CDS=1-1233
1664	OG0001664	YGR203W	augustus_masked-flattened_line_98-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.96&CDS=1-426
1665	OG0001665	YGR205W	augustus_masked-flattened_line_98-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.98&CDS=1-855
1666	OG0001666	YGR206W	snap_masked-flattened_line_98-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.58&CDS=1-297
1667	OG0001667	YGR207C	snap_masked-flattened_line_98-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.79&CDS=1-771
1668	OG0001668	YGR208W	augustus_masked-flattened_line_144-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_144-processed-gene-0.6&CDS=1-903
1669	OG0001669	YGR210C	augustus_masked-flattened_line_138-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_138-processed-gene-0.27&CDS=1-1239
1670	OG0001670	YGR211W	maker-flattened_line_138-augustus-gene-0.39-mRNA-1_1&gene=maker-flattened_line_138-augustus-gene-0.39&CDS=1-2874
1671	OG0001671	YGR213C	genemark-flattened_line_172-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_172-processed-gene-0.8&CDS=1-756
1672	OG0001672	YGR215W	augustus_masked-flattened_line_6-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.54&CDS=1-324
1673	OG0001673	YGR216C	augustus_masked-flattened_line_6-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.73&CDS=1-1443
1674	OG0001674	YGR217W	augustus_masked-flattened_line_6-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.55&CDS=1-5976
1675	OG0001675	YGR218W	augustus_masked-flattened_line_6-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.56&CDS=1-3267
1676	OG0001676	YGR220C	maker-flattened_line_6-augustus-gene-0.50-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-0.50&CDS=1-1365
1677	OG0001677	YGR222W	snap_masked-flattened_line_6-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.98&CDS=1-783
1678	OG0001678	YGR223C	augustus_masked-flattened_line_6-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.78&CDS=1-1335
1679	OG0001679	YGR224W	augustus_masked-flattened_line_62-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.9&CDS=1-1800
1680	OG0001680	YGR225W	maker-flattened_line_6-augustus-gene-0.49-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-0.49&CDS=1-1848
1681	OG0001681	YGR227W	augustus_masked-flattened_line_6-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.62&CDS=1-1563
1682	OG0001682	YGR229C	augustus_masked-flattened_line_6-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.80&CDS=1-1740
1683	OG0001683	YGR230W	augustus_masked-flattened_line_6-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.63&CDS=1-231
1684	OG0001684	YGR231C	augustus_masked-flattened_line_6-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.81&CDS=1-921
1685	OG0001685	YGR232W	augustus_masked-flattened_line_6-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.64&CDS=1-678
1686	OG0001686	YGR233C	augustus_masked-flattened_line_6-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.82&CDS=1-3273
1687	OG0001687	YGR234W	augustus_masked-flattened_line_6-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.67&CDS=1-1188
1688	OG0001688	YGR235C	snap_masked-flattened_line_6-processed-gene-0.128-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.128&CDS=1-684
1689	OG0001689	YGR237C	snap_masked-flattened_line_6-processed-gene-0.130-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.130&CDS=1-2064
1690	OG0001690	YGR239C	snap_masked-flattened_line_6-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.132&CDS=1-810
1691	OG0001691	YGR244C	augustus_masked-flattened_line_30-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.103&CDS=1-1281
1692	OG0001692	YGR245C	genemark-flattened_line_0-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.24&CDS=1-2088
1693	OG0001693	YGR246C	augustus_masked-flattened_line_0-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.55&CDS=1-1674
1694	OG0001694	YGR247W	augustus_masked-flattened_line_0-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.40&CDS=1-1431
1695	OG0001695	YGR250C	augustus_masked-flattened_line_0-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.56&CDS=1-2256
1696	OG0001696	YGR252W	augustus_masked-flattened_line_0-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.45&CDS=1-3306
1697	OG0001697	YGR253C	augustus_masked-flattened_line_0-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.58&CDS=1-780
1698	OG0001698	YGR255C	augustus_masked-flattened_line_80-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.25&CDS=1-1434
1699	OG0001699	YGR257C	augustus_masked-flattened_line_10-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.56&CDS=1-1050
1700	OG0001700	YGR258C	snap_masked-flattened_line_10-processed-gene-0.94-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.94&CDS=1-2934
1701	OG0001701	YGR260W	augustus_masked-flattened_line_66-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.112&CDS=1-1509
1702	OG0001702	YGR261C	augustus_masked-flattened_line_10-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.60&CDS=1-2367
1703	OG0001703	YGR262C	snap_masked-flattened_line_10-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.98&CDS=1-783
1704	OG0001704	YGR263C	snap_masked-flattened_line_10-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.99&CDS=1-1140
1705	OG0001705	YGR264C	snap_masked-flattened_line_10-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.100&CDS=1-2253
1706	OG0001706	YGR266W	augustus_masked-flattened_line_10-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.45&CDS=1-2139
1707	OG0001707	YGR267C	augustus_masked-flattened_line_10-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.63&CDS=1-1401
1708	OG0001708	YGR270W	augustus_masked-flattened_line_10-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.47&CDS=1-4476
1709	OG0001709	YGR271C-A	augustus_masked-flattened_line_10-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.65&CDS=1-612
1710	OG0001710	YGR274C	augustus_masked-flattened_line_10-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.68&CDS=1-3015
1711	OG0001711	YGR275W	augustus_masked-flattened_line_10-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.52&CDS=1-492
1712	OG0001712	YGR276C	snap_masked-flattened_line_10-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.108&CDS=1-2037
1713	OG0001713	YGR277C	augustus_masked-flattened_line_10-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.73&CDS=1-867
1714	OG0001714	YGR278W	genemark-flattened_line_10-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.13&CDS=1-1626
1715	OG0001715	YGR279C	augustus_masked-flattened_line_10-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.74&CDS=1-1194
1716	OG0001716	YGR280C	augustus_masked-flattened_line_10-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.3&CDS=1-771
1717	OG0001717	YGR281W	augustus_masked-flattened_line_26-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.16&CDS=1-4380
1718	OG0001718	YGR282C	augustus_masked-flattened_line_26-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.39&CDS=1-930
1719	OG0001719	YGR284C	snap_masked-flattened_line_26-processed-gene-1.105-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.105&CDS=1-921
1720	OG0001720	YGR285C	augustus_masked-flattened_line_26-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.43&CDS=1-1299
1721	OG0001721	YGR286C	snap_masked-flattened_line_32-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.17&CDS=1-1110
1722	OG0001722	YHL002W	augustus_masked-flattened_line_4-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.53&CDS=1-1269
1723	OG0001723	YHL004W	augustus_masked-flattened_line_4-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.52&CDS=1-1188
1724	OG0001724	YHL006C	augustus_masked-flattened_line_4-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.69&CDS=1-462
1725	OG0001725	YHL009C	snap_masked-flattened_line_4-processed-gene-1.88-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.88&CDS=1-690
1726	OG0001726	YHL010C	augustus_masked-flattened_line_4-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.9&CDS=1-1686
1727	OG0001727	YHL011C	augustus_masked-flattened_line_4-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.10&CDS=1-960
1728	OG0001728	YHL015W	augustus_masked-flattened_line_84-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.110&CDS=1-357
1729	OG0001729	YHL016C	augustus_masked-flattened_line_4-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.42&CDS=1-2199
1730	OG0001730	YHL018W	augustus_masked-flattened_line_84-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.108&CDS=1-327
1731	OG0001731	YHL019C	augustus_masked-flattened_line_84-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.126&CDS=1-1617
1732	OG0001732	YHL020C	augustus_masked-flattened_line_84-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.125&CDS=1-1092
1733	OG0001733	YHL021C	genemark-flattened_line_58-processed-gene-0.158-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.158&CDS=1-1374
1734	OG0001734	YHL022C	snap_masked-flattened_line_58-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.48&CDS=1-1140
1735	OG0001735	YHL023C	augustus_masked-flattened_line_4-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.48&CDS=1-2763
1736	OG0001736	YHL024W	maker-flattened_line_4-snap-gene-1.44-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-1.44&CDS=1-2247
1737	OG0001737	YHL026C	snap_masked-flattened_line_6-processed-gene-1.36-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.36&CDS=1-819
1738	OG0001738	YHL027W	snap_masked-flattened_line_6-processed-gene-1.11-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.11&CDS=1-1458
1739	OG0001739	YHL028W	snap_masked-flattened_line_6-processed-gene-1.10-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.10&CDS=1-2229
1740	OG0001740	YHL029C	snap_masked-flattened_line_76-processed-gene-0.121-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.121&CDS=1-1665
1741	OG0001741	YHL030W	augustus_masked-flattened_line_22-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.30&CDS=1-5550
1742	OG0001742	YHL031C	snap_masked-flattened_line_22-processed-gene-1.125-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.125&CDS=1-675
1743	OG0001743	YHL032C	snap_masked-flattened_line_22-processed-gene-1.124-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.124&CDS=1-2109
1744	OG0001744	YHL034C	augustus_masked-flattened_line_22-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.53&CDS=1-879
1745	OG0001745	YHL036W	augustus_masked-flattened_line_22-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.28&CDS=1-1632
1746	OG0001746	YHL038C	augustus_masked-flattened_line_22-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.51&CDS=1-1878
1747	OG0001747	YHL039W	augustus_masked-flattened_line_22-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.26&CDS=1-1683
1748	OG0001748	YHR001W	augustus_masked-flattened_line_4-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.59&CDS=1-1335
1749	OG0001749	YHR001W-A	snap_masked-flattened_line_4-processed-gene-1.102-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.102&CDS=1-234
1750	OG0001750	YHR002W	augustus_masked-flattened_line_4-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.1&CDS=1-1083
1751	OG0001751	YHR004C	augustus_masked-flattened_line_4-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.48&CDS=1-978
1752	OG0001752	YHR005C	augustus_masked-flattened_line_6-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.186&CDS=1-1389
1753	OG0001753	YHR005C-A	augustus_masked-flattened_line_6-processed-gene-2.187-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.187&CDS=1-282
1754	OG0001754	YHR007C	augustus_masked-flattened_line_42-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.198&CDS=1-1590
1755	OG0001755	YHR008C	augustus_masked-flattened_line_26-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.10&CDS=1-678
1756	OG0001756	YHR009C	snap_masked-flattened_line_26-processed-gene-1.65-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.65&CDS=1-1467
1757	OG0001757	YHR011W	augustus_masked-flattened_line_26-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.9&CDS=1-2574
