	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034891_Ogataea_pini
1705	OG0001705	YHR100C	maker-NODE_1_length_1522243_cov_38.1329_ID_1-augustus-gene-13.9-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-augustus-gene-13.9&CDS=1-1284
1706	OG0001706	YHR107C	maker-NODE_12_length_427407_cov_43.2622_ID_23-augustus-gene-2.151-mRNA-1_1&gene=maker-NODE_12_length_427407_cov_43.2622_ID_23-augustus-gene-2.151&CDS=1-1152
1707	OG0001707	YHR109W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-12.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-12.34&CDS=1-1536
1708	OG0001708	YHR110W	augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.64&CDS=1-645
1709	OG0001709	YHR111W	augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.63&CDS=1-1296
1710	OG0001710	YHR112C	augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.33&CDS=1-1128
1711	OG0001711	YHR113W	maker-NODE_2_length_776607_cov_38.3854_ID_3-augustus-gene-1.153-mRNA-1_1&gene=maker-NODE_2_length_776607_cov_38.3854_ID_3-augustus-gene-1.153&CDS=1-4818
1712	OG0001712	YHR116W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-0.115&CDS=1-378
1713	OG0001713	YHR118C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.28&CDS=1-1134
1714	OG0001714	YHR119W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.30-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.30&CDS=1-3177
1715	OG0001715	YHR120W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.32&CDS=1-2913
1716	OG0001716	YHR122W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.34&CDS=1-687
1717	OG0001717	YHR124W	snap_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.272-mRNA-1_1&gene=snap_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.272&CDS=1-1254
1718	OG0001718	YHR132C	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.113&CDS=1-1458
1719	OG0001719	YHR135C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-2.123&CDS=1-1575
1720	OG0001720	YHR137W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.65&CDS=1-1458
1721	OG0001721	YHR140W	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.112&CDS=1-663
1722	OG0001722	YHR142W	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.19&CDS=1-921
1723	OG0001723	YHR143W-A	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.243-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.243&CDS=1-216
1724	OG0001724	YHR144C	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-1.100&CDS=1-942
1725	OG0001725	YHR147C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-3.101&CDS=1-675
1726	OG0001726	YHR148W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.167-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.167&CDS=1-549
1727	OG0001727	YHR151C	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.225-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.225&CDS=1-1539
1728	OG0001728	YHR154W	augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.166&CDS=1-2115
1729	OG0001729	YHR156C	snap_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.105&CDS=1-1338
1730	OG0001730	YHR164C	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-0.36&CDS=1-4482
1731	OG0001731	YHR165C	maker-NODE_22_length_157628_cov_36.7011_ID_43-augustus-gene-0.69-mRNA-1_1&gene=maker-NODE_22_length_157628_cov_36.7011_ID_43-augustus-gene-0.69&CDS=1-8862
1732	OG0001732	YHR168W	augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.215&CDS=1-1713
1733	OG0001733	YHR169W	augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.181&CDS=1-1317
1734	OG0001734	YHR170W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-1.56&CDS=1-1539
1735	OG0001735	YHR171W	maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-1.5&CDS=1-1914
1736	OG0001736	YHR172W	augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.182&CDS=1-2367
1737	OG0001737	YHR175W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-0.119&CDS=1-492
1738	OG0001738	YHR178W	maker-NODE_13_length_372024_cov_42.924_ID_25-augustus-gene-2.92-mRNA-1_1&gene=maker-NODE_13_length_372024_cov_42.924_ID_25-augustus-gene-2.92&CDS=1-1668
1739	OG0001739	YHR181W	augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.27&CDS=1-693
1740	OG0001740	YHR183W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.27&CDS=1-1473
1741	OG0001741	YHR186C	snap_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.59&CDS=1-4179
1742	OG0001742	YHR187W	augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.46&CDS=1-885
1743	OG0001743	YHR188C	augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_18_length_230278_cov_46.9649_ID_35-processed-gene-1.72&CDS=1-1872
1744	OG0001744	YHR189W	snap_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.126&CDS=1-663
1745	OG0001745	YHR190W	snap_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.113-mRNA-1_1&gene=snap_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.113&CDS=1-1335
1746	OG0001746	YHR191C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.125&CDS=1-462
1747	OG0001747	YHR192W	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.107&CDS=1-795
1748	OG0001748	YHR193C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.126&CDS=1-555
1749	OG0001749	YHR194W	genemark-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.232-mRNA-1_1&gene=genemark-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.232&CDS=1-1632
1750	OG0001750	YHR197W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.125&CDS=1-2238
1751	OG0001751	YHR198C	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.289-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.289&CDS=1-945
1752	OG0001752	YHR200W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-0.120&CDS=1-804
1753	OG0001753	YHR201C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.267-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.267&CDS=1-1113
1754	OG0001754	YHR204W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.21&CDS=1-2508
1755	OG0001755	YHR205W	genemark-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.72&CDS=1-2181
1756	OG0001756	YHR206W	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-1.109&CDS=1-1635
1757	OG0001757	YHR207C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.105&CDS=1-1482
1758	OG0001758	YIL001W	maker-NODE_7_length_586904_cov_40.108_ID_13-augustus-gene-2.56-mRNA-1_1&gene=maker-NODE_7_length_586904_cov_40.108_ID_13-augustus-gene-2.56&CDS=1-1569
1759	OG0001759	YIL003W	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-2.156&CDS=1-822
1760	OG0001760	YIL004C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-1.46&CDS=1-525
1761	OG0001761	YIL005W	snap_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.142&CDS=1-2226
1762	OG0001762	YIL007C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-2.44&CDS=1-633
1763	OG0001763	YIL008W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-2.23&CDS=1-309
1764	OG0001764	YIL010W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-3.111&CDS=1-687
1765	OG0001765	YIL017C	augustus_masked-NODE_14_length_290969_cov_36.4051_ID_27-processed-gene-1.207-mRNA-1_1&gene=augustus_masked-NODE_14_length_290969_cov_36.4051_ID_27-processed-gene-1.207&CDS=1-2460
1766	OG0001766	YIL019W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.219-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.219&CDS=1-723
1767	OG0001767	YIL020C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.224-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.224&CDS=1-810
1768	OG0001768	YIL021W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.223-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.223&CDS=1-981
1769	OG0001769	YIL022W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.141&CDS=1-1236
1770	OG0001770	YIL023C	maker-NODE_11_length_471272_cov_37.9144_ID_21-snap-gene-3.3-mRNA-1_1&gene=maker-NODE_11_length_471272_cov_37.9144_ID_21-snap-gene-3.3&CDS=1-1782
1771	OG0001771	YIL026C	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-3.265-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-3.265&CDS=1-3399
1772	OG0001772	YIL030C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.29&CDS=1-3567
1773	OG0001773	YIL031W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.120&CDS=1-3357
1774	OG0001774	YIL033C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-1.147&CDS=1-1368
1775	OG0001775	YIL034C	maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-1.122-mRNA-1_1&gene=maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-1.122&CDS=1-837
1776	OG0001776	YIL039W	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.205&CDS=1-1410
1777	OG0001777	YIL041W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.124&CDS=1-978
1778	OG0001778	YIL042C	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.237-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.237&CDS=1-1374
1779	OG0001779	YIL043C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-3.31&CDS=1-840
1780	OG0001780	YIL046W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-13.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-13.36&CDS=1-2052
1781	OG0001781	YIL047C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-0.19&CDS=1-3138
1782	OG0001782	YIL048W	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-0.42&CDS=1-3492
1783	OG0001783	YIL049W	snap_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.158-mRNA-1_1&gene=snap_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.158&CDS=1-840
1784	OG0001784	YIL061C	augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.221&CDS=1-921
1785	OG0001785	YIL062C	maker-NODE_8_length_558977_cov_41.7585_ID_15-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_8_length_558977_cov_41.7585_ID_15-augustus-gene-0.1&CDS=1-945
1786	OG0001786	YIL063C	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-1.48&CDS=1-1080
1787	OG0001787	YIL064W	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-1.27&CDS=1-711
1788	OG0001788	YIL065C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.49&CDS=1-468
1789	OG0001789	YIL067C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.101&CDS=1-2043
1790	OG0001790	YIL070C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-3.121-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-3.121&CDS=1-765
1791	OG0001791	YIL072W	maker-NODE_8_length_558977_cov_41.7585_ID_15-augustus-gene-3.112-mRNA-1_1&gene=maker-NODE_8_length_558977_cov_41.7585_ID_15-augustus-gene-3.112&CDS=1-1950
1792	OG0001792	YIL075C	augustus_masked-NODE_23_length_148972_cov_48.77_ID_45-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_23_length_148972_cov_48.77_ID_45-processed-gene-0.58&CDS=1-2877
1793	OG0001793	YIL083C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-6.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-6.46&CDS=1-1023
1794	OG0001794	YIL084C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-3.14&CDS=1-1068
1795	OG0001795	YIL090W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-6.32-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-6.32&CDS=1-1644
1796	OG0001796	YIL091C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-6.62-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-6.62&CDS=1-2394
1797	OG0001797	YIL093C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.107&CDS=1-792
1798	OG0001798	YIL094C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.134&CDS=1-1242
1799	OG0001799	YIL096C	augustus_masked-NODE_16_length_268793_cov_37.6974_ID_31-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_16_length_268793_cov_37.6974_ID_31-processed-gene-0.100&CDS=1-1005
1800	OG0001800	YIL098C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.206-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.206&CDS=1-420
1801	OG0001801	YIL099W	augustus_masked-NODE_16_length_268793_cov_37.6974_ID_31-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_16_length_268793_cov_37.6974_ID_31-processed-gene-0.103&CDS=1-1764
1802	OG0001802	YIL101C	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-0.30&CDS=1-1374
1803	OG0001803	YIL103W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.45&CDS=1-1266
1804	OG0001804	YIL104C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.21&CDS=1-1464
1805	OG0001805	YIL106W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.41&CDS=1-783
1806	OG0001806	YIL108W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-10.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-10.35&CDS=1-2022
1807	OG0001807	YIL110W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.19&CDS=1-1086
1808	OG0001808	YIL112W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.21&CDS=1-2907
1809	OG0001809	YIL113W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.20&CDS=1-1146
1810	OG0001810	YIL116W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-1.163&CDS=1-1209
1811	OG0001811	YIL118W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.146-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.146&CDS=1-672
1812	OG0001812	YIL125W	snap_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-0.120&CDS=1-3078
1813	OG0001813	YIL128W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-1.15&CDS=1-3162
1814	OG0001814	YIL129C	snap_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-0.90&CDS=1-7584
1815	OG0001815	YIL134W	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-1.8&CDS=1-975
