	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035282_Trigonopsis_vinaria
1641	OG0001641	YHR166C	maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-5.91-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-5.91&CDS=1-1749
1642	OG0001642	YHR168W	snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.157-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.157&CDS=1-1317
1643	OG0001643	YHR169W	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-4.108-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-4.108&CDS=1-1287
1644	OG0001644	YHR170W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.67&CDS=1-1590
1645	OG0001645	YHR171W	snap_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.169&CDS=1-1980
1646	OG0001646	YHR172W	snap_masked-NODE_44_length_8295_cov_37.4416_ID_5234-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_44_length_8295_cov_37.4416_ID_5234-processed-gene-0.6&CDS=1-2340
1647	OG0001647	YHR178W	maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-0.96-mRNA-1_1&gene=maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-0.96&CDS=1-2199
1648	OG0001648	YHR181W	snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-2.88&CDS=1-627
1649	OG0001649	YHR183W	snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.111-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.111&CDS=1-1428
1650	OG0001650	YHR186C	maker-NODE_15_length_262765_cov_28.0125_ID_2801-snap-gene-0.22-mRNA-1_1&gene=maker-NODE_15_length_262765_cov_28.0125_ID_2801-snap-gene-0.22&CDS=1-4140
1651	OG0001651	YHR187W	snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.173-mRNA-1_1&gene=snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.173&CDS=1-870
1652	OG0001652	YHR188C	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-2.38&CDS=1-1740
1653	OG0001653	YHR189W	maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.156-mRNA-1_1&gene=maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.156&CDS=1-537
1654	OG0001654	YHR190W	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.258-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.258&CDS=1-1410
1655	OG0001655	YHR191C	augustus_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.46&CDS=1-387
1656	OG0001656	YHR193C	maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.236-mRNA-1_1&gene=maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.236&CDS=1-609
1657	OG0001657	YHR194W	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.201-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.201&CDS=1-1614
1658	OG0001658	YHR200W	genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-6.239-mRNA-1_1&gene=genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-6.239&CDS=1-828
1659	OG0001659	YHR201C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-6.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-6.105&CDS=1-1086
1660	OG0001660	YHR202W	maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-1.160-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-1.160&CDS=1-2121
1661	OG0001661	YHR204W	maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-0.92-mRNA-1_1&gene=maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-0.92&CDS=1-2073
1662	OG0001662	YHR208W	maker-NODE_3_length_727445_cov_28.2507_ID_3172-augustus-gene-5.100-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-augustus-gene-5.100&CDS=1-1179
1663	OG0001663	YHR209W	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.171-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.171&CDS=1-888
1664	OG0001664	YIL001W	genemark-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.8&CDS=1-1566
1665	OG0001665	YIL003W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.89&CDS=1-837
1666	OG0001666	YIL004C	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.36&CDS=1-516
1667	OG0001667	YIL007C	maker-NODE_16_length_260129_cov_29.5363_ID_3859-augustus-gene-1.267-mRNA-1_1&gene=maker-NODE_16_length_260129_cov_29.5363_ID_3859-augustus-gene-1.267&CDS=1-516
1668	OG0001668	YIL008W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-3.69-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-3.69&CDS=1-306
1669	OG0001669	YIL010W	snap_masked-NODE_35_length_51440_cov_35.2148_ID_4689-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_35_length_51440_cov_35.2148_ID_4689-processed-gene-0.38&CDS=1-780
1670	OG0001670	YIL019W	snap_masked-NODE_32_length_86570_cov_22.2133_ID_4131-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_32_length_86570_cov_22.2133_ID_4131-processed-gene-0.33&CDS=1-1011
1671	OG0001671	YIL020C	snap_masked-NODE_32_length_86570_cov_22.2133_ID_4131-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_32_length_86570_cov_22.2133_ID_4131-processed-gene-0.52&CDS=1-792
1672	OG0001672	YIL021W	snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-1.91&CDS=1-939
1673	OG0001673	YIL022W	maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-6.60-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-6.60&CDS=1-1320
1674	OG0001674	YIL023C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.108&CDS=1-1254
1675	OG0001675	YIL026C	augustus_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.162-mRNA-1_1&gene=augustus_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.162&CDS=1-2904
1676	OG0001676	YIL030C	genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.136&CDS=1-3534
1677	OG0001677	YIL031W	snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.66&CDS=1-1587
1678	OG0001678	YIL033C	snap_masked-NODE_33_length_80715_cov_28.7983_ID_4163-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_33_length_80715_cov_28.7983_ID_4163-processed-gene-0.64&CDS=1-1020
1679	OG0001679	YIL034C	genemark-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.55-mRNA-1_1&gene=genemark-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.55&CDS=1-807
1680	OG0001680	YIL038C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.67-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.67&CDS=1-1836
1681	OG0001681	YIL039W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-7.186-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-7.186&CDS=1-1212
1682	OG0001682	YIL041W	snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.123&CDS=1-915
1683	OG0001683	YIL042C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.98&CDS=1-936
1684	OG0001684	YIL043C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.72-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.72&CDS=1-921
1685	OG0001685	YIL046W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.60&CDS=1-1938
1686	OG0001686	YIL047C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-8.106-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-8.106&CDS=1-2946
1687	OG0001687	YIL048W	genemark-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-0.131&CDS=1-3114
1688	OG0001688	YIL050W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.30&CDS=1-963
1689	OG0001689	YIL061C	genemark-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.68&CDS=1-1080
1690	OG0001690	YIL062C	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-4.31-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-4.31&CDS=1-474
1691	OG0001691	YIL063C	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.364-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.364&CDS=1-1179
1692	OG0001692	YIL064W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.310-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.310&CDS=1-699
1693	OG0001693	YIL065C	maker-NODE_24_length_163241_cov_27.3507_ID_3210-snap-gene-0.175-mRNA-1_1&gene=maker-NODE_24_length_163241_cov_27.3507_ID_3210-snap-gene-0.175&CDS=1-453
1694	OG0001694	YIL067C	augustus_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.169&CDS=1-1830
1695	OG0001695	YIL068C	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-5.183-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-5.183&CDS=1-2235
1696	OG0001696	YIL070C	augustus_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.127&CDS=1-765
1697	OG0001697	YIL074C	maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-1.149-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-1.149&CDS=1-1410
1698	OG0001698	YIL075C	genemark-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.39-mRNA-1_1&gene=genemark-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.39&CDS=1-3099
1699	OG0001699	YIL078W	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-6.157-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-6.157&CDS=1-2277
1700	OG0001700	YIL083C	maker-NODE_10_length_377915_cov_28.3732_ID_8830-snap-gene-2.219-mRNA-1_1&gene=maker-NODE_10_length_377915_cov_28.3732_ID_8830-snap-gene-2.219&CDS=1-1032
1701	OG0001701	YIL084C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.110&CDS=1-849
1702	OG0001702	YIL087C	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.167-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.167&CDS=1-381
1703	OG0001703	YIL090W	maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-0.66-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-0.66&CDS=1-1311
1704	OG0001704	YIL091C	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-0.72&CDS=1-2088
1705	OG0001705	YIL093C	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-0.74&CDS=1-981
1706	OG0001706	YIL094C	maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.244-mRNA-1_1&gene=maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.244&CDS=1-1134
1707	OG0001707	YIL096C	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.66-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.66&CDS=1-882
1708	OG0001708	YIL097W	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.72-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.72&CDS=1-1215
1709	OG0001709	YIL098C	augustus_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.134&CDS=1-393
1710	OG0001710	YIL099W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-2.52-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-2.52&CDS=1-1467
1711	OG0001711	YIL101C	maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-4.3-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-4.3&CDS=1-1872
1712	OG0001712	YIL103W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-2.119&CDS=1-1338
1713	OG0001713	YIL104C	maker-NODE_8_length_412411_cov_29.2091_ID_5354-snap-gene-0.94-mRNA-1_1&gene=maker-NODE_8_length_412411_cov_29.2091_ID_5354-snap-gene-0.94&CDS=1-1515
1714	OG0001714	YIL107C	snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-0.56&CDS=1-2451
1715	OG0001715	YIL108W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-4.66-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-4.66&CDS=1-1950
1716	OG0001716	YIL110W	augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-0.111&CDS=1-1257
1717	OG0001717	YIL112W	maker-NODE_4_length_684481_cov_27.1247_ID_2120-augustus-gene-1.187-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-augustus-gene-1.187&CDS=1-2505
1718	OG0001718	YIL115C	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.76&CDS=1-4599
1719	OG0001719	YIL116W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.85&CDS=1-1182
1720	OG0001720	YIL118W	snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.55&CDS=1-642
1721	OG0001721	YIL125W	maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.90-mRNA-1_1&gene=maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.90&CDS=1-3057
1722	OG0001722	YIL126W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-10.36-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-10.36&CDS=1-3948
1723	OG0001723	YIL128W	snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-0.136&CDS=1-3414
1724	OG0001724	YIL129C	maker-NODE_17_length_250191_cov_28.841_ID_2582-snap-gene-1.311-mRNA-1_1&gene=maker-NODE_17_length_250191_cov_28.841_ID_2582-snap-gene-1.311&CDS=1-6984
1725	OG0001725	YIL134W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.329-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.329&CDS=1-1053
1726	OG0001726	YIL140W	augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-3.99&CDS=1-2802
1727	OG0001727	YIL142W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-0.3&CDS=1-1569
1728	OG0001728	YIL143C	snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.218-mRNA-1_1&gene=snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.218&CDS=1-2496
1729	OG0001729	YIL144W	snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.257-mRNA-1_1&gene=snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.257&CDS=1-2016
1730	OG0001730	YIL145C	snap_masked-NODE_34_length_61333_cov_31.1411_ID_4578-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_34_length_61333_cov_31.1411_ID_4578-processed-gene-0.71&CDS=1-1059
1731	OG0001731	YIL147C	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-0.71-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-0.71&CDS=1-3048
1732	OG0001732	YIL150C	snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.195-mRNA-1_1&gene=snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.195&CDS=1-1887
1733	OG0001733	YIL153W	genemark-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.148-mRNA-1_1&gene=genemark-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.148&CDS=1-1230
1734	OG0001734	YIL155C	maker-NODE_36_length_43906_cov_32.2194_ID_4799-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_36_length_43906_cov_32.2194_ID_4799-snap-gene-0.35&CDS=1-1896
1735	OG0001735	YIL156W-B	maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-2.62-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-2.62&CDS=1-288
1736	OG0001736	YIL157C	snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.57&CDS=1-696
1737	OG0001737	YIL160C	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.94-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.94&CDS=1-1242
1738	OG0001738	YIR001C	maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.227-mRNA-1_1&gene=maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.227&CDS=1-582
1739	OG0001739	YIR002C	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.73&CDS=1-2931
1740	OG0001740	YIR004W	maker-NODE_22_length_192448_cov_30.6168_ID_2871-snap-gene-0.140-mRNA-1_1&gene=maker-NODE_22_length_192448_cov_30.6168_ID_2871-snap-gene-0.140&CDS=1-1293
1741	OG0001741	YIR005W	genemark-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.153-mRNA-1_1&gene=genemark-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.153&CDS=1-1011
1742	OG0001742	YIR006C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.62-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.62&CDS=1-4098
1743	OG0001743	YIR007W	maker-NODE_15_length_262765_cov_28.0125_ID_2801-augustus-gene-1.310-mRNA-1_1&gene=maker-NODE_15_length_262765_cov_28.0125_ID_2801-augustus-gene-1.310&CDS=1-2322
1744	OG0001744	YIR008C	snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.119&CDS=1-1449
1745	OG0001745	YIR011C	genemark-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.248-mRNA-1_1&gene=genemark-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.248&CDS=1-1011
1746	OG0001746	YIR012W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-4.72-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-4.72&CDS=1-1368
1747	OG0001747	YIR015W	maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-2.141-mRNA-1_1&gene=maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-2.141&CDS=1-405
1748	OG0001748	YIR022W	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-1.65-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-1.65&CDS=1-531
1749	OG0001749	YIR023W	maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-3.240-mRNA-1_1&gene=maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-3.240&CDS=1-1926
1750	OG0001750	YIR026C	maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-0.57-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-0.57&CDS=1-930
1751	OG0001751	YIR027C	maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-1.65-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-1.65&CDS=1-1668
1752	OG0001752	YIR029W	snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-2.22&CDS=1-1029
1753	OG0001753	YIR030C	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-2.27-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-2.27&CDS=1-396
1754	OG0001754	YIR032C	snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-2.302-mRNA-1_1&gene=snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-2.302&CDS=1-645
1755	OG0001755	YIR034C	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-0.66-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-0.66&CDS=1-1116
1756	OG0001756	YIR037W	maker-NODE_2_length_864050_cov_27.7683_ID_3241-augustus-gene-1.168-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-augustus-gene-1.168&CDS=1-522
1757	OG0001757	YIR038C	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.180-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.180&CDS=1-690
1758	OG0001758	YJL001W	genemark-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.173-mRNA-1_1&gene=genemark-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.173&CDS=1-612
1759	OG0001759	YJL002C	snap_masked-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-2.147&CDS=1-1395
1760	OG0001760	YJL003W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-0.86&CDS=1-210
