	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035665_Middelhovenomyces_tepae
1292	OG0001292	YER130C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-5.50-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-5.50&CDS=1-1251
1293	OG0001293	YER133W	maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-9.88-mRNA-1_1&gene=maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-9.88&CDS=1-975
1294	OG0001294	YER134C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-6.82-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-6.82&CDS=1-534
1295	OG0001295	YER136W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-7.25-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-7.25&CDS=1-1341
1296	OG0001296	YER139C	genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.152&CDS=1-876
1297	OG0001297	YER140W	genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.153&CDS=1-1887
1298	OG0001298	YER141W	genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.179-mRNA-1_1&gene=genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.179&CDS=1-1509
1299	OG0001299	YER142C	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.119-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.119&CDS=1-1062
1300	OG0001300	YER143W	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.116-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.116&CDS=1-1335
1301	OG0001301	YER146W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.59-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.59&CDS=1-252
1302	OG0001302	YER148W	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-9.136-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-9.136&CDS=1-711
1303	OG0001303	YER151C	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-6.157-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-6.157&CDS=1-1596
1304	OG0001304	YER154W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-6.160-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-6.160&CDS=1-1131
1305	OG0001305	YER155C	augustus_masked-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-4.19&CDS=1-5592
1306	OG0001306	YER156C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-4.68-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-4.68&CDS=1-1002
1307	OG0001307	YER157W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.97-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.97&CDS=1-2331
1308	OG0001308	YER159C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-14.82-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-14.82&CDS=1-345
1309	OG0001309	YER162C	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-0.10&CDS=1-2862
1310	OG0001310	YER163C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-5.134-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-5.134&CDS=1-708
1311	OG0001311	YER164W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-2.73&CDS=1-4242
1312	OG0001312	YER165W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-2.74&CDS=1-2028
1313	OG0001313	YER166W	augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-2.143&CDS=1-5079
1314	OG0001314	YER168C	augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.26&CDS=1-1506
1315	OG0001315	YER169W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-5.73-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-5.73&CDS=1-2217
1316	OG0001316	YER171W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-10.112-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-10.112&CDS=1-2985
1317	OG0001317	YER172C	maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-10.40-mRNA-1_1&gene=maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-10.40&CDS=1-6228
1318	OG0001318	YER173W	snap_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.131-mRNA-1_1&gene=snap_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.131&CDS=1-1680
1319	OG0001319	YER177W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-8.104-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-8.104&CDS=1-804
1320	OG0001320	YER178W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-10.94-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-10.94&CDS=1-1170
1321	OG0001321	YER180C-A	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.73&CDS=1-558
1322	OG0001322	YER183C	augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-3.18&CDS=1-636
1323	OG0001323	YFL001W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.67-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.67&CDS=1-1524
1324	OG0001324	YFL002C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.86-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.86&CDS=1-1734
1325	OG0001325	YFL004W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.17&CDS=1-2301
1326	OG0001326	YFL005W	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-6.79-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-6.79&CDS=1-618
1327	OG0001327	YFL007W	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.114-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.114&CDS=1-6030
1328	OG0001328	YFL008W	genemark-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.103&CDS=1-3654
1329	OG0001329	YFL010C	augustus_masked-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.59&CDS=1-714
1330	OG0001330	YFL013C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.15-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.15&CDS=1-1527
1331	OG0001331	YFL016C	augustus_masked-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-4.71&CDS=1-1392
1332	OG0001332	YFL017W-A	augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.119&CDS=1-231
1333	OG0001333	YFL018C	augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.108&CDS=1-1422
1334	OG0001334	YFL022C	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-1.55&CDS=1-1482
1335	OG0001335	YFL024C	maker-NODE_16_length_288003_cov_22.4727_ID_2322-augustus-gene-1.98-mRNA-1_1&gene=maker-NODE_16_length_288003_cov_22.4727_ID_2322-augustus-gene-1.98&CDS=1-2733
1336	OG0001336	YFL025C	snap_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.12-mRNA-1_1&gene=snap_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.12&CDS=1-3306
1337	OG0001337	YFL026W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.72-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.72&CDS=1-1236
1338	OG0001338	YFL027C	maker-NODE_5_length_1193255_cov_22.3319_ID_1222-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_5_length_1193255_cov_22.3319_ID_1222-snap-gene-0.84&CDS=1-1797
1339	OG0001339	YFL030W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.227-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.227&CDS=1-1272
1340	OG0001340	YFL031W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-11.97-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-11.97&CDS=1-915
1341	OG0001341	YFL033C	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-0.38&CDS=1-5421
1342	OG0001342	YFL034C-B	genemark-NODE_20_length_110389_cov_22.8472_ID_2902-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_20_length_110389_cov_22.8472_ID_2902-processed-gene-0.87&CDS=1-798
1343	OG0001343	YFL034W	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-6.76-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-6.76&CDS=1-3411
1344	OG0001344	YFL036W	genemark-NODE_20_length_110389_cov_22.8472_ID_2902-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_20_length_110389_cov_22.8472_ID_2902-processed-gene-0.109&CDS=1-4254
1345	OG0001345	YFL037W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-8.66-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-8.66&CDS=1-1344
1346	OG0001346	YFL038C	maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-6.73-mRNA-1_1&gene=maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-6.73&CDS=1-648
1347	OG0001347	YFL039C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.135-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.135&CDS=1-1125
1348	OG0001348	YFL044C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.66-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.66&CDS=1-1056
1349	OG0001349	YFL045C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.64-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.64&CDS=1-771
1350	OG0001350	YFL046W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.49-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.49&CDS=1-675
1351	OG0001351	YFL047W	genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.207-mRNA-1_1&gene=genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-1.207&CDS=1-2325
1352	OG0001352	YFL053W	augustus_masked-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.83&CDS=1-1785
1353	OG0001353	YFL054C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-13.3-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-13.3&CDS=1-957
1354	OG0001354	YFL055W	genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-2.212-mRNA-1_1&gene=genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-2.212&CDS=1-1599
1355	OG0001355	YFR001W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-5.92-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-5.92&CDS=1-543
1356	OG0001356	YFR002W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.100&CDS=1-2697
1357	OG0001357	YFR004W	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-0.55&CDS=1-930
1358	OG0001358	YFR005C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-0.70&CDS=1-1425
1359	OG0001359	YFR006W	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.65&CDS=1-1395
1360	OG0001360	YFR007W	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.86-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.86&CDS=1-702
1361	OG0001361	YFR009W	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-1.83&CDS=1-2277
1362	OG0001362	YFR010W	maker-NODE_7_length_1040589_cov_22.9083_ID_1654-augustus-gene-9.80-mRNA-1_1&gene=maker-NODE_7_length_1040589_cov_22.9083_ID_1654-augustus-gene-9.80&CDS=1-1464
1363	OG0001363	YFR011C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-9.143-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-9.143&CDS=1-447
1364	OG0001364	YFR015C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-11.70-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-11.70&CDS=1-2091
1365	OG0001365	YFR016C	snap_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.15-mRNA-1_1&gene=snap_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.15&CDS=1-1977
1366	OG0001366	YFR018C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-5.132-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-5.132&CDS=1-1104
1367	OG0001367	YFR019W	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-5.117-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-5.117&CDS=1-6186
1368	OG0001368	YFR021W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-0.73&CDS=1-1290
1369	OG0001369	YFR025C	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.113&CDS=1-1032
1370	OG0001370	YFR027W	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.37&CDS=1-783
1371	OG0001371	YFR028C	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-5.70-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-5.70&CDS=1-1782
1372	OG0001372	YFR029W	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-4.9-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-4.9&CDS=1-2217
1373	OG0001373	YFR030W	snap_masked-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-0.8&CDS=1-3213
1374	OG0001374	YFR031C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.253-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.253&CDS=1-3525
1375	OG0001375	YFR032C-A	maker-NODE_1_length_1691314_cov_23.5033_ID_3491-snap-gene-15.97-mRNA-1_1&gene=maker-NODE_1_length_1691314_cov_23.5033_ID_3491-snap-gene-15.97&CDS=1-585
1376	OG0001376	YFR037C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-6.29-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-6.29&CDS=1-1656
1377	OG0001377	YFR038W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-6.12-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-6.12&CDS=1-2241
1378	OG0001378	YFR041C	snap_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.4-mRNA-1_1&gene=snap_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.4&CDS=1-861
1379	OG0001379	YFR044C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-7.67-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-7.67&CDS=1-1431
1380	OG0001380	YFR047C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.76-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.76&CDS=1-906
1381	OG0001381	YFR048W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-6.56-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-6.56&CDS=1-1914
1382	OG0001382	YFR050C	genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.31&CDS=1-804
1383	OG0001383	YFR051C	genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.4&CDS=1-1671
1384	OG0001384	YFR052W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-11.96-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-11.96&CDS=1-783
1385	OG0001385	YGL001C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.67-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.67&CDS=1-1053
1386	OG0001386	YGL003C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.76-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.76&CDS=1-1671
1387	OG0001387	YGL004C	snap_masked-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-5.128-mRNA-1_1&gene=snap_masked-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-5.128&CDS=1-1122
1388	OG0001388	YGL006W	snap_masked-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.68-mRNA-1_1&gene=snap_masked-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.68&CDS=1-3732
1389	OG0001389	YGL008C	genemark-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.130&CDS=1-2712
1390	OG0001390	YGL009C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.67-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.67&CDS=1-2340
1391	OG0001391	YGL010W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.142&CDS=1-576
1392	OG0001392	YGL011C	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-7.109-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-7.109&CDS=1-732
1393	OG0001393	YGL012W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.62-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-8.62&CDS=1-1401
1394	OG0001394	YGL016W	snap_masked-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_19_length_184328_cov_26.1845_ID_2662-processed-gene-0.184&CDS=1-2898
1395	OG0001395	YGL017W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.142-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.142&CDS=1-1320
1396	OG0001396	YGL018C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.121-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.121&CDS=1-627
1397	OG0001397	YGL019W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.144-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.144&CDS=1-957
1398	OG0001398	YGL022W	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-1.45&CDS=1-2178
1399	OG0001399	YGL023C	snap_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-2.18&CDS=1-1596
1400	OG0001400	YGL026C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.246-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.246&CDS=1-2079
1401	OG0001401	YGL027C	augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.142&CDS=1-2415
1402	OG0001402	YGL030W	snap_masked-NODE_20_length_110389_cov_22.8472_ID_2902-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_20_length_110389_cov_22.8472_ID_2902-processed-gene-0.141&CDS=1-342
1403	OG0001403	YGL035C	maker-NODE_10_length_765085_cov_24.1526_ID_2370-snap-gene-6.135-mRNA-1_1&gene=maker-NODE_10_length_765085_cov_24.1526_ID_2370-snap-gene-6.135&CDS=1-1365
1404	OG0001404	YGL037C	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-0.102&CDS=1-687
1405	OG0001405	YGL040C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.273-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.273&CDS=1-1020
1406	OG0001406	YGL041W-A	snap_masked-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.70&CDS=1-426
