	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034631_Martiniozyma_abiesophila
1464	OG0001464	YER027C	genemark-NODE_87_length_12766_cov_11.6288_ID_216956-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_87_length_12766_cov_11.6288_ID_216956-processed-gene-0.14&CDS=1-750
1465	OG0001465	YER028C	genemark-NODE_3854_length_897_cov_12.7783_ID_355813-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_3854_length_897_cov_12.7783_ID_355813-processed-gene-0.0&CDS=1-759
1466	OG0001466	YER029C	genemark-NODE_457_length_6110_cov_12.2594_ID_354061-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_457_length_6110_cov_12.2594_ID_354061-processed-gene-0.1&CDS=1-405
1467	OG0001467	YER031C	augustus_masked-NODE_60_length_13992_cov_12.4038_ID_325922-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_60_length_13992_cov_12.4038_ID_325922-processed-gene-0.4&CDS=1-651
1468	OG0001468	YER036C	genemark-NODE_548_length_5504_cov_8.51287_ID_260603-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_548_length_5504_cov_8.51287_ID_260603-processed-gene-0.9&CDS=1-1818
1469	OG0001469	YER041W	augustus_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.119&CDS=1-2979
1470	OG0001470	YER043C	genemark-NODE_849_length_3733_cov_7.90799_ID_68155-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_849_length_3733_cov_7.90799_ID_68155-processed-gene-0.2&CDS=1-1338
1471	OG0001471	YER044C	augustus_masked-NODE_344_length_6963_cov_10.9417_ID_355665-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_344_length_6963_cov_10.9417_ID_355665-processed-gene-0.1&CDS=1-324
1472	OG0001472	YER047C	genemark-NODE_101_length_11995_cov_9.36604_ID_357805-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_101_length_11995_cov_9.36604_ID_357805-processed-gene-0.1&CDS=1-1965
1473	OG0001473	YER048C	genemark-NODE_101_length_11995_cov_9.36604_ID_357805-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_101_length_11995_cov_9.36604_ID_357805-processed-gene-0.0&CDS=1-1482
1474	OG0001474	YER048W-A	augustus_masked-NODE_266_length_7863_cov_11.6008_ID_333775-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_266_length_7863_cov_11.6008_ID_333775-processed-gene-0.17&CDS=1-276
1475	OG0001475	YER049W	genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.69&CDS=1-1959
1476	OG0001476	YER050C	genemark-NODE_460_length_6085_cov_10.4062_ID_221785-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_460_length_6085_cov_10.4062_ID_221785-processed-gene-0.1&CDS=1-420
1477	OG0001477	YER052C	augustus_masked-NODE_662_length_4823_cov_13.9729_ID_299785-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_662_length_4823_cov_13.9729_ID_299785-processed-gene-0.6&CDS=1-1407
1478	OG0001478	YER053C	augustus_masked-NODE_4620_length_775_cov_17.9851_ID_361549-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4620_length_775_cov_17.9851_ID_361549-processed-gene-0.1&CDS=1-765
1479	OG0001479	YER056C-A	augustus_masked-NODE_79_length_13077_cov_8.99723_ID_360467-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_79_length_13077_cov_8.99723_ID_360467-processed-gene-0.8&CDS=1-297
1480	OG0001480	YER061C	augustus_masked-NODE_1909_length_1621_cov_11.1891_ID_360915-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1909_length_1621_cov_11.1891_ID_360915-processed-gene-0.3&CDS=1-1200
1481	OG0001481	YER065C	augustus_masked-NODE_77_length_13099_cov_11.5349_ID_358053-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_77_length_13099_cov_11.5349_ID_358053-processed-gene-0.12&CDS=1-1620
1482	OG0001482	YER068W	augustus_masked-NODE_944_length_3414_cov_10.9541_ID_360245-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_944_length_3414_cov_10.9541_ID_360245-processed-gene-0.1&CDS=1-1749
1483	OG0001483	YER069W	snap_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.51&CDS=1-2427
1484	OG0001484	YER070W	augustus_masked-NODE_119_length_11187_cov_11.342_ID_148590-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_119_length_11187_cov_11.342_ID_148590-processed-gene-0.3&CDS=1-2634
1485	OG0001485	YER072W	augustus_masked-NODE_2562_length_1256_cov_8.13443_ID_358433-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2562_length_1256_cov_8.13443_ID_358433-processed-gene-0.1&CDS=1-348
1486	OG0001486	YER078C	augustus_masked-NODE_2178_length_1457_cov_11.0288_ID_361111-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2178_length_1457_cov_11.0288_ID_361111-processed-gene-0.0&CDS=1-1440
1487	OG0001487	YER080W	augustus_masked-NODE_552_length_5481_cov_11.7122_ID_84604-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_552_length_5481_cov_11.7122_ID_84604-processed-gene-0.0&CDS=1-1845
1488	OG0001488	YER081W	genemark-NODE_808_length_3968_cov_10.6916_ID_199318-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_808_length_3968_cov_10.6916_ID_199318-processed-gene-0.1&CDS=1-1401
1489	OG0001489	YER082C	genemark-NODE_770_length_4137_cov_13.4975_ID_437493-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_770_length_4137_cov_13.4975_ID_437493-processed-gene-0.1&CDS=1-1593
1490	OG0001490	YER083C	augustus_masked-NODE_136_length_10658_cov_9.69_ID_173253-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_136_length_10658_cov_9.69_ID_173253-processed-gene-0.11&CDS=1-1038
1491	OG0001491	YER086W	augustus_masked-NODE_400_length_6461_cov_9.86065_ID_77921-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_400_length_6461_cov_9.86065_ID_77921-processed-gene-0.10&CDS=1-1554
1492	OG0001492	YER087C-B	genemark-NODE_6938_length_576_cov_6.49683_ID_362173-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_6938_length_576_cov_6.49683_ID_362173-processed-gene-0.2&CDS=1-123
1493	OG0001493	YER087W	maker-NODE_522_length_5639_cov_11.5508_ID_356905-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_522_length_5639_cov_11.5508_ID_356905-augustus-gene-0.2&CDS=1-1503
1494	OG0001494	YER090W	genemark-NODE_286_length_7651_cov_12.1339_ID_355245-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_286_length_7651_cov_12.1339_ID_355245-processed-gene-0.11&CDS=1-1485
1495	OG0001495	YER091C	augustus_masked-NODE_286_length_7651_cov_12.1339_ID_355245-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_286_length_7651_cov_12.1339_ID_355245-processed-gene-0.4&CDS=1-2289
1496	OG0001496	YER094C	augustus_masked-NODE_328_length_7177_cov_11.4625_ID_290978-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_328_length_7177_cov_11.4625_ID_290978-processed-gene-0.13&CDS=1-615
1497	OG0001497	YER095W	genemark-NODE_2098_length_1501_cov_10.6524_ID_358527-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_2098_length_1501_cov_10.6524_ID_358527-processed-gene-0.1&CDS=1-1071
1498	OG0001498	YER100W	augustus_masked-NODE_1642_length_1885_cov_12.6762_ID_357205-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1642_length_1885_cov_12.6762_ID_357205-processed-gene-0.4&CDS=1-519
1499	OG0001499	YER107C	genemark-NODE_569_length_5350_cov_7.90051_ID_223432-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_569_length_5350_cov_7.90051_ID_223432-processed-gene-0.1&CDS=1-825
1500	OG0001500	YER110C	genemark-NODE_39_length_15763_cov_11.1967_ID_355381-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_39_length_15763_cov_11.1967_ID_355381-processed-gene-0.15&CDS=1-3249
1501	OG0001501	YER112W	genemark-NODE_7_length_34365_cov_12.891_ID_218960-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_7_length_34365_cov_12.891_ID_218960-processed-gene-0.17&CDS=1-378
1502	OG0001502	YER113C	genemark-NODE_8_length_34297_cov_13.2219_ID_347709-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_8_length_34297_cov_13.2219_ID_347709-processed-gene-0.47&CDS=1-1914
1503	OG0001503	YER114C	augustus_masked-NODE_800_length_3993_cov_12.5946_ID_354677-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_800_length_3993_cov_12.5946_ID_354677-processed-gene-0.3&CDS=1-2484
1504	OG0001504	YER116C	augustus_masked-NODE_4_length_88832_cov_6.75257_ID_37364-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_88832_cov_6.75257_ID_37364-processed-gene-0.30&CDS=1-549
1505	OG0001505	YER118C	augustus_masked-NODE_470_length_5979_cov_11.4498_ID_356531-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_470_length_5979_cov_11.4498_ID_356531-processed-gene-0.2&CDS=1-870
1506	OG0001506	YER120W	snap_masked-NODE_4_length_88832_cov_6.75257_ID_37364-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_4_length_88832_cov_6.75257_ID_37364-processed-gene-0.74&CDS=1-612
1507	OG0001507	YER122C	augustus_masked-NODE_697_length_4594_cov_11.4701_ID_219600-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_697_length_4594_cov_11.4701_ID_219600-processed-gene-0.0&CDS=1-1308
1508	OG0001508	YER125W	genemark-NODE_302_length_7515_cov_11.0901_ID_355303-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_302_length_7515_cov_11.0901_ID_355303-processed-gene-0.0&CDS=1-2328
1509	OG0001509	YER126C	augustus_masked-NODE_5044_length_725_cov_11.4373_ID_358969-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5044_length_725_cov_11.4373_ID_358969-processed-gene-0.0&CDS=1-723
1510	OG0001510	YER136W	genemark-NODE_7_length_34365_cov_12.891_ID_218960-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_7_length_34365_cov_12.891_ID_218960-processed-gene-0.10&CDS=1-1359
1511	OG0001511	YER137C	augustus_masked-NODE_658_length_4844_cov_11.1219_ID_358065-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_658_length_4844_cov_11.1219_ID_358065-processed-gene-0.6&CDS=1-486
1512	OG0001512	YER139C	genemark-NODE_364_length_6699_cov_10.619_ID_110636-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_364_length_6699_cov_10.619_ID_110636-processed-gene-0.1&CDS=1-675
1513	OG0001513	YER140W	augustus_masked-NODE_6100_length_632_cov_13.5652_ID_356285-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6100_length_632_cov_13.5652_ID_356285-processed-gene-0.1&CDS=1-606
1514	OG0001514	YER143W	augustus_masked-NODE_184_length_9329_cov_9.75298_ID_196041-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_184_length_9329_cov_9.75298_ID_196041-processed-gene-0.15&CDS=1-693
1515	OG0001515	YER145C	genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.45&CDS=1-1191
1516	OG0001516	YER148W	snap_masked-NODE_4208_length_837_cov_15.5559_ID_360941-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_4208_length_837_cov_15.5559_ID_360941-processed-gene-0.1&CDS=1-810
1517	OG0001517	YER151C	augustus_masked-NODE_14_length_23698_cov_9.56588_ID_357497-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_14_length_23698_cov_9.56588_ID_357497-processed-gene-0.3&CDS=1-2079
1518	OG0001518	YER152C	augustus_masked-NODE_2772_length_1164_cov_14.2498_ID_359965-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2772_length_1164_cov_14.2498_ID_359965-processed-gene-0.0&CDS=1-831
1519	OG0001519	YER154W	genemark-NODE_942_length_3415_cov_9.77566_ID_360261-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_942_length_3415_cov_9.77566_ID_360261-processed-gene-0.4&CDS=1-1152
1520	OG0001520	YER155C	maker-NODE_1_length_261886_cov_12.5835_ID_37135-snap-gene-1.281-mRNA-1_1&gene=maker-NODE_1_length_261886_cov_12.5835_ID_37135-snap-gene-1.281&CDS=1-6471
1521	OG0001521	YER156C	genemark-NODE_1_length_261886_cov_12.5835_ID_37135-processed-gene-1.236-mRNA-1_1&gene=genemark-NODE_1_length_261886_cov_12.5835_ID_37135-processed-gene-1.236&CDS=1-987
1522	OG0001522	YER157W	augustus_masked-NODE_1982_length_1577_cov_10.5176_ID_360697-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1982_length_1577_cov_10.5176_ID_360697-processed-gene-0.2&CDS=1-1449
1523	OG0001523	YER162C	augustus_masked-NODE_1152_length_2763_cov_12.4094_ID_437543-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1152_length_2763_cov_12.4094_ID_437543-processed-gene-0.2&CDS=1-2496
1524	OG0001524	YER164W	maker-NODE_52_length_14511_cov_10.5772_ID_354455-snap-gene-0.17-mRNA-1_1&gene=maker-NODE_52_length_14511_cov_10.5772_ID_354455-snap-gene-0.17&CDS=1-3411
1525	OG0001525	YER165W	genemark-NODE_52_length_14511_cov_10.5772_ID_354455-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_52_length_14511_cov_10.5772_ID_354455-processed-gene-0.12&CDS=1-1869
1526	OG0001526	YER166W	maker-NODE_487_length_5903_cov_12.1048_ID_356627-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_487_length_5903_cov_12.1048_ID_356627-augustus-gene-0.4&CDS=1-4380
1527	OG0001527	YER168C	maker-NODE_956_length_3364_cov_11.9285_ID_360347-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_956_length_3364_cov_11.9285_ID_360347-snap-gene-0.7&CDS=1-1311
1528	OG0001528	YER170W	genemark-NODE_482_length_5925_cov_11.5074_ID_120351-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_482_length_5925_cov_11.5074_ID_120351-processed-gene-0.12&CDS=1-675
1529	OG0001529	YER171W	genemark-NODE_25_length_20141_cov_11.6064_ID_228452-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_25_length_20141_cov_11.6064_ID_228452-processed-gene-0.11&CDS=1-8715
1530	OG0001530	YER174C	augustus_masked-NODE_4652_length_771_cov_13.5075_ID_357219-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4652_length_771_cov_13.5075_ID_357219-processed-gene-0.1&CDS=1-753
1531	OG0001531	YER176W	genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.63&CDS=1-4008
1532	OG0001532	YER177W	genemark-NODE_825_length_3865_cov_11.8698_ID_355949-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_825_length_3865_cov_11.8698_ID_355949-processed-gene-0.5&CDS=1-762
1533	OG0001533	YER178W	augustus_masked-NODE_2950_length_1098_cov_12.1256_ID_354227-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2950_length_1098_cov_12.1256_ID_354227-processed-gene-0.2&CDS=1-1089
1534	OG0001534	YER179W	maker-NODE_128_length_10854_cov_10.431_ID_351768-snap-gene-0.20-mRNA-1_1&gene=maker-NODE_128_length_10854_cov_10.431_ID_351768-snap-gene-0.20&CDS=1-978
1535	OG0001535	YER182W	snap_masked-NODE_4766_length_755_cov_11.4571_ID_357519-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_4766_length_755_cov_11.4571_ID_357519-processed-gene-0.0&CDS=1-672
1536	OG0001536	YER183C	snap_masked-NODE_5694_length_663_cov_12.6321_ID_358997-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_5694_length_663_cov_12.6321_ID_358997-processed-gene-0.0&CDS=1-645
1537	OG0001537	YFL001W	maker-NODE_399_length_6466_cov_11.1221_ID_356099-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_399_length_6466_cov_11.1221_ID_356099-augustus-gene-0.3&CDS=1-2883
1538	OG0001538	YFL002C	maker-NODE_399_length_6466_cov_11.1221_ID_356099-snap-gene-0.13-mRNA-1_1&gene=maker-NODE_399_length_6466_cov_11.1221_ID_356099-snap-gene-0.13&CDS=1-1107
1539	OG0001539	YFL003C	augustus_masked-NODE_104_length_11811_cov_9.35796_ID_358127-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_104_length_11811_cov_9.35796_ID_358127-processed-gene-0.14&CDS=1-1158
1540	OG0001540	YFL004W	augustus_masked-NODE_318_length_7305_cov_12.9049_ID_355461-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_318_length_7305_cov_12.9049_ID_355461-processed-gene-0.3&CDS=1-2562
1541	OG0001541	YFL005W	genemark-NODE_21_length_20827_cov_10.4551_ID_356911-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_21_length_20827_cov_10.4551_ID_356911-processed-gene-0.1&CDS=1-612
1542	OG0001542	YFL007W	augustus_masked-NODE_335_length_7081_cov_11.6273_ID_354337-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_335_length_7081_cov_11.6273_ID_354337-processed-gene-0.7&CDS=1-4221
1543	OG0001543	YFL008W	genemark-NODE_318_length_7305_cov_12.9049_ID_355461-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_318_length_7305_cov_12.9049_ID_355461-processed-gene-0.8&CDS=1-849
1544	OG0001544	YFL013C	genemark-NODE_3403_length_990_cov_16.08_ID_357983-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_3403_length_990_cov_16.08_ID_357983-processed-gene-0.0&CDS=1-921
1545	OG0001545	YFL014W	snap_masked-NODE_432_length_6251_cov_10.3844_ID_107090-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_432_length_6251_cov_10.3844_ID_107090-processed-gene-0.7&CDS=1-246
1546	OG0001546	YFL022C	augustus_masked-NODE_1074_length_2995_cov_13.0142_ID_358115-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1074_length_2995_cov_13.0142_ID_358115-processed-gene-0.0&CDS=1-1164
1547	OG0001547	YFL023W	augustus_masked-NODE_20_length_21006_cov_11.3768_ID_356337-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_20_length_21006_cov_11.3768_ID_356337-processed-gene-0.20&CDS=1-2955
1548	OG0001548	YFL024C	snap_masked-NODE_11_length_25079_cov_9.57811_ID_357081-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_11_length_25079_cov_9.57811_ID_357081-processed-gene-0.32&CDS=1-2424
1549	OG0001549	YFL025C	augustus_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.118&CDS=1-3351
1550	OG0001550	YFL026W	genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.34&CDS=1-1311
1551	OG0001551	YFL027C	snap_masked-NODE_544_length_5530_cov_11.4911_ID_308070-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_544_length_5530_cov_11.4911_ID_308070-processed-gene-0.5&CDS=1-984
1552	OG0001552	YFL028C	genemark-NODE_471_length_5978_cov_11.3956_ID_237791-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_471_length_5978_cov_11.3956_ID_237791-processed-gene-0.4&CDS=1-813
1553	OG0001553	YFL029C	genemark-NODE_544_length_5530_cov_11.4911_ID_308070-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_544_length_5530_cov_11.4911_ID_308070-processed-gene-0.12&CDS=1-1008
1554	OG0001554	YFL030W	genemark-NODE_345_length_6959_cov_9.85998_ID_355673-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_345_length_6959_cov_9.85998_ID_355673-processed-gene-0.0&CDS=1-1149
1555	OG0001555	YFL033C	genemark-NODE_451_length_6140_cov_11.111_ID_356395-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_451_length_6140_cov_11.111_ID_356395-processed-gene-0.1&CDS=1-4728
1556	OG0001556	YFL034C-B	genemark-NODE_3330_length_1005_cov_7.61086_ID_354683-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_3330_length_1005_cov_7.61086_ID_354683-processed-gene-0.0&CDS=1-738
1557	OG0001557	YFL034W	maker-NODE_21_length_20827_cov_10.4551_ID_356911-snap-gene-0.37-mRNA-1_1&gene=maker-NODE_21_length_20827_cov_10.4551_ID_356911-snap-gene-0.37&CDS=1-3957
1558	OG0001558	YFL036W	snap_masked-NODE_303_length_7488_cov_12.6919_ID_354575-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_303_length_7488_cov_12.6919_ID_354575-processed-gene-0.5&CDS=1-3942
1559	OG0001559	YFL037W	maker-NODE_359_length_6772_cov_12.126_ID_217462-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_359_length_6772_cov_12.126_ID_217462-augustus-gene-0.1&CDS=1-1332
1560	OG0001560	YFL038C	augustus_masked-NODE_959_length_3350_cov_11.5778_ID_356065-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_959_length_3350_cov_11.5778_ID_356065-processed-gene-0.3&CDS=1-606
1561	OG0001561	YFL039C	genemark-NODE_1736_length_1779_cov_10.0525_ID_355557-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1736_length_1779_cov_10.0525_ID_355557-processed-gene-0.1&CDS=1-1080
1562	OG0001562	YFL042C	genemark-NODE_204_length_8963_cov_11.9749_ID_355395-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_204_length_8963_cov_11.9749_ID_355395-processed-gene-0.10&CDS=1-2253
1563	OG0001563	YFL045C	genemark-NODE_3451_length_982_cov_14.3754_ID_358369-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_3451_length_982_cov_14.3754_ID_358369-processed-gene-0.2&CDS=1-753
1564	OG0001564	YFL046W	snap_masked-NODE_3744_length_916_cov_15.2804_ID_360187-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3744_length_916_cov_15.2804_ID_360187-processed-gene-0.1&CDS=1-633
1565	OG0001565	YFL053W	genemark-NODE_642_length_4915_cov_9.65648_ID_357923-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_642_length_4915_cov_9.65648_ID_357923-processed-gene-0.7&CDS=1-1374
1566	OG0001566	YFR001W	augustus_masked-NODE_1947_length_1600_cov_12.6513_ID_358055-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1947_length_1600_cov_12.6513_ID_358055-processed-gene-0.4&CDS=1-570
1567	OG0001567	YFR002W	augustus_masked-NODE_163_length_9976_cov_10.1847_ID_360555-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_163_length_9976_cov_10.1847_ID_360555-processed-gene-0.8&CDS=1-2913
1568	OG0001568	YFR004W	augustus_masked-NODE_3538_length_962_cov_15.7765_ID_354585-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3538_length_962_cov_15.7765_ID_354585-processed-gene-0.1&CDS=1-909
1569	OG0001569	YFR006W	maker-NODE_927_length_3447_cov_13.8212_ID_357565-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_927_length_3447_cov_13.8212_ID_357565-snap-gene-0.0&CDS=1-1302
1570	OG0001570	YFR009W	genemark-NODE_847_length_3761_cov_12.3803_ID_356969-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_847_length_3761_cov_12.3803_ID_356969-processed-gene-0.5&CDS=1-2169
1571	OG0001571	YFR016C	maker-NODE_1_length_261886_cov_12.5835_ID_37135-snap-gene-1.270-mRNA-1_1&gene=maker-NODE_1_length_261886_cov_12.5835_ID_37135-snap-gene-1.270&CDS=1-2634
1572	OG0001572	YFR019W	genemark-NODE_372_length_6642_cov_10.3033_ID_325833-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_372_length_6642_cov_10.3033_ID_325833-processed-gene-0.0&CDS=1-3720
1573	OG0001573	YFR021W	genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-1.33&CDS=1-4299
1574	OG0001574	YFR025C	genemark-NODE_430_length_6259_cov_10.1101_ID_360553-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_430_length_6259_cov_10.1101_ID_360553-processed-gene-0.6&CDS=1-987
1575	OG0001575	YFR028C	genemark-NODE_1599_length_1938_cov_12.3864_ID_437617-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_1599_length_1938_cov_12.3864_ID_437617-processed-gene-0.0&CDS=1-1605
