	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035699_Cyberlindnera_maclurae
1245	OG0001245	YDR465C	augustus_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.4&CDS=1-1296
1246	OG0001246	YDR468C	augustus_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.39&CDS=1-636
1247	OG0001247	YDR469W	snap_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.141&CDS=1-246
1248	OG0001248	YDR470C	augustus_masked-NODE_140_length_7100_cov_58.8892_ID_17095-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_140_length_7100_cov_58.8892_ID_17095-processed-gene-0.2&CDS=1-1374
1249	OG0001249	YDR473C	augustus_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_24_length_132196_cov_62.5352_ID_37458-processed-gene-0.49&CDS=1-1341
1250	OG0001250	YDR476C	augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.232-mRNA-1_1&gene=augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.232&CDS=1-627
1251	OG0001251	YDR477W	maker-NODE_48_length_77516_cov_135.219_ID_46182-augustus-gene-0.122-mRNA-1_1&gene=maker-NODE_48_length_77516_cov_135.219_ID_46182-augustus-gene-0.122&CDS=1-2628
1252	OG0001252	YDR478W	augustus_masked-NODE_48_length_77516_cov_135.219_ID_46182-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_48_length_77516_cov_135.219_ID_46182-processed-gene-0.65&CDS=1-540
1253	OG0001253	YDR479C	augustus_masked-NODE_48_length_77516_cov_135.219_ID_46182-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_48_length_77516_cov_135.219_ID_46182-processed-gene-0.47&CDS=1-1296
1254	OG0001254	YDR481C	snap_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.239-mRNA-1_1&gene=snap_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.239&CDS=1-1617
1255	OG0001255	YDR484W	augustus_masked-NODE_15_length_174577_cov_59.4548_ID_42465-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_15_length_174577_cov_59.4548_ID_42465-processed-gene-0.209&CDS=1-1587
1256	OG0001256	YDR485C	augustus_masked-NODE_64_length_57922_cov_62.9653_ID_44090-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_64_length_57922_cov_62.9653_ID_44090-processed-gene-0.15&CDS=1-1935
1257	OG0001257	YDR487C	augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.216&CDS=1-615
1258	OG0001258	YDR489W	augustus_masked-NODE_12_length_177927_cov_70.8392_ID_40101-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_12_length_177927_cov_70.8392_ID_40101-processed-gene-0.215&CDS=1-678
1259	OG0001259	YDR493W	maker-NODE_15_length_174577_cov_59.4548_ID_42465-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_15_length_174577_cov_59.4548_ID_42465-augustus-gene-0.3&CDS=1-372
1260	OG0001260	YDR495C	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.68&CDS=1-2640
1261	OG0001261	YDR496C	augustus_masked-NODE_53_length_67439_cov_91.3056_ID_43222-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_53_length_67439_cov_91.3056_ID_43222-processed-gene-0.75&CDS=1-1962
1262	OG0001262	YDR498C	augustus_masked-NODE_30_length_113515_cov_62.2319_ID_38902-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_30_length_113515_cov_62.2319_ID_38902-processed-gene-0.172&CDS=1-966
1263	OG0001263	YDR499W	augustus_masked-NODE_34_length_101002_cov_73.3061_ID_41838-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_34_length_101002_cov_73.3061_ID_41838-processed-gene-0.117&CDS=1-2031
1264	OG0001264	YDR510W	genemark-NODE_34_length_101002_cov_73.3061_ID_41838-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_34_length_101002_cov_73.3061_ID_41838-processed-gene-0.94&CDS=1-291
1265	OG0001265	YDR511W	augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.211-mRNA-1_1&gene=augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.211&CDS=1-372
1266	OG0001266	YDR512C	maker-NODE_10_length_191114_cov_61.6055_ID_41320-snap-gene-0.21-mRNA-1_1&gene=maker-NODE_10_length_191114_cov_61.6055_ID_41320-snap-gene-0.21&CDS=1-1089
1267	OG0001267	YDR513W	genemark-NODE_821_length_395_cov_0.910072_ID_24750-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_821_length_395_cov_0.910072_ID_24750-processed-gene-0.0&CDS=1-174
1268	OG0001268	YDR517W	augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.210&CDS=1-1068
1269	OG0001269	YDR519W	maker-NODE_2_length_314945_cov_63.3908_ID_37428-augustus-gene-0.129-mRNA-1_1&gene=maker-NODE_2_length_314945_cov_63.3908_ID_37428-augustus-gene-0.129&CDS=1-426
1270	OG0001270	YDR520C	augustus_masked-NODE_8_length_226836_cov_62.4789_ID_46056-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_8_length_226836_cov_62.4789_ID_46056-processed-gene-1.35&CDS=1-1782
1271	OG0001271	YDR524C	genemark-NODE_8_length_226836_cov_62.4789_ID_46056-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_8_length_226836_cov_62.4789_ID_46056-processed-gene-1.95&CDS=1-2586
1272	OG0001272	YDR525W-A	augustus_masked-NODE_9_length_220080_cov_60.0279_ID_39483-processed-gene-1.179-mRNA-1_1&gene=augustus_masked-NODE_9_length_220080_cov_60.0279_ID_39483-processed-gene-1.179&CDS=1-234
1273	OG0001273	YDR527W	augustus_masked-NODE_72_length_45994_cov_87.5271_ID_42241-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_72_length_45994_cov_87.5271_ID_42241-processed-gene-0.4&CDS=1-1230
1274	OG0001274	YDR529C	augustus_masked-NODE_8_length_226836_cov_62.4789_ID_46056-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_8_length_226836_cov_62.4789_ID_46056-processed-gene-1.37&CDS=1-375
1275	OG0001275	YDR531W	augustus_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-0.34&CDS=1-1323
1276	OG0001276	YEL002C	augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.29&CDS=1-1248
1277	OG0001277	YEL003W	augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.28&CDS=1-336
1278	OG0001278	YEL007W	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.158&CDS=1-1371
1279	OG0001279	YEL009C	augustus_masked-NODE_124_length_11211_cov_66.5618_ID_54172-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_124_length_11211_cov_66.5618_ID_54172-processed-gene-0.4&CDS=1-678
1280	OG0001280	YEL011W	augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.114&CDS=1-2040
1281	OG0001281	YEL012W	snap_masked-NODE_113_length_18266_cov_60.3451_ID_15068-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_113_length_18266_cov_60.3451_ID_15068-processed-gene-0.22&CDS=1-576
1282	OG0001282	YEL013W	augustus_masked-NODE_44_length_84336_cov_59.026_ID_9961-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_44_length_84336_cov_59.026_ID_9961-processed-gene-0.57&CDS=1-1671
1283	OG0001283	YEL015W	maker-NODE_44_length_84336_cov_59.026_ID_9961-augustus-gene-0.152-mRNA-1_1&gene=maker-NODE_44_length_84336_cov_59.026_ID_9961-augustus-gene-0.152&CDS=1-1485
1284	OG0001284	YEL019C	augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.45&CDS=1-813
1285	OG0001285	YEL020C	augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.47&CDS=1-1674
1286	OG0001286	YEL020W-A	augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.44&CDS=1-261
1287	OG0001287	YEL021W	augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_90_length_32962_cov_88.9965_ID_40565-processed-gene-0.55&CDS=1-795
1288	OG0001288	YEL023C	maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.5&CDS=1-1839
1289	OG0001289	YEL024W	maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.6&CDS=1-648
1290	OG0001290	YEL026W	augustus_masked-NODE_21_length_140531_cov_64.6559_ID_42067-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_21_length_140531_cov_64.6559_ID_42067-processed-gene-0.148&CDS=1-378
1291	OG0001291	YEL027W	maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.7&CDS=1-480
1292	OG0001292	YEL031W	augustus_masked-NODE_83_length_39405_cov_79.91_ID_30488-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_83_length_39405_cov_79.91_ID_30488-processed-gene-0.58&CDS=1-3657
1293	OG0001293	YEL032W	augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.145&CDS=1-2589
1294	OG0001294	YEL037C	maker-NODE_69_length_50010_cov_60.0852_ID_40146-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_69_length_50010_cov_60.0852_ID_40146-augustus-gene-0.4&CDS=1-1209
1295	OG0001295	YEL038W	augustus_masked-NODE_69_length_50010_cov_60.0852_ID_40146-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_69_length_50010_cov_60.0852_ID_40146-processed-gene-0.13&CDS=1-705
1296	OG0001296	YEL040W	augustus_masked-NODE_68_length_50176_cov_65.6381_ID_41632-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_68_length_50176_cov_65.6381_ID_41632-processed-gene-0.7&CDS=1-1551
1297	OG0001297	YEL042W	augustus_masked-NODE_44_length_84336_cov_59.026_ID_9961-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_44_length_84336_cov_59.026_ID_9961-processed-gene-0.49&CDS=1-1800
1298	OG0001298	YEL043W	snap_masked-NODE_82_length_40375_cov_61.7098_ID_30522-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_82_length_40375_cov_61.7098_ID_30522-processed-gene-0.70&CDS=1-2763
1299	OG0001299	YEL044W	augustus_masked-NODE_82_length_40375_cov_61.7098_ID_30522-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_82_length_40375_cov_61.7098_ID_30522-processed-gene-0.7&CDS=1-372
1300	OG0001300	YEL050C	augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.146&CDS=1-1131
1301	OG0001301	YEL051W	genemark-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.27&CDS=1-783
1302	OG0001302	YEL052W	augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_20_length_141969_cov_73.9944_ID_36909-processed-gene-0.104&CDS=1-1356
1303	OG0001303	YEL055C	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.62&CDS=1-2973
1304	OG0001304	YEL056W	augustus_masked-NODE_11_length_189733_cov_60.009_ID_29483-processed-gene-0.283-mRNA-1_1&gene=augustus_masked-NODE_11_length_189733_cov_60.009_ID_29483-processed-gene-0.283&CDS=1-1209
1305	OG0001305	YEL058W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.59&CDS=1-1602
1306	OG0001306	YEL060C	augustus_masked-NODE_55_length_65494_cov_62.8636_ID_12480-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_55_length_65494_cov_62.8636_ID_12480-processed-gene-0.79&CDS=1-1614
1307	OG0001307	YEL062W	maker-NODE_90_length_32962_cov_88.9965_ID_40565-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_90_length_32962_cov_88.9965_ID_40565-augustus-gene-0.1&CDS=1-1650
1308	OG0001308	YEL064C	augustus_masked-NODE_16_length_149625_cov_65.2659_ID_9360-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_16_length_149625_cov_65.2659_ID_9360-processed-gene-0.97&CDS=1-1350
1309	OG0001309	YER002W	augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.26&CDS=1-639
1310	OG0001310	YER003C	augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.8&CDS=1-1281
1311	OG0001311	YER004W	augustus_masked-NODE_35_length_98922_cov_66.4517_ID_8995-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_35_length_98922_cov_66.4517_ID_8995-processed-gene-0.98&CDS=1-909
1312	OG0001312	YER005W	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.136&CDS=1-1890
1313	OG0001313	YER006W	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.110&CDS=1-1497
1314	OG0001314	YER007C-A	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.114&CDS=1-540
1315	OG0001315	YER007W	genemark-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.32&CDS=1-1188
1316	OG0001316	YER008C	augustus_masked-NODE_93_length_30723_cov_59.9404_ID_13190-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_93_length_30723_cov_59.9404_ID_13190-processed-gene-0.32&CDS=1-4047
1317	OG0001317	YER009W	augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_80_length_41130_cov_71.5706_ID_11982-processed-gene-0.24&CDS=1-375
1318	OG0001318	YER010C	augustus_masked-NODE_93_length_30723_cov_59.9404_ID_13190-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_93_length_30723_cov_59.9404_ID_13190-processed-gene-0.36&CDS=1-699
1319	OG0001319	YER012W	augustus_masked-NODE_43_length_86267_cov_72.0167_ID_12156-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_43_length_86267_cov_72.0167_ID_12156-processed-gene-0.35&CDS=1-582
1320	OG0001320	YER014W	augustus_masked-NODE_6_length_239611_cov_64.8102_ID_39412-processed-gene-1.250-mRNA-1_1&gene=augustus_masked-NODE_6_length_239611_cov_64.8102_ID_39412-processed-gene-1.250&CDS=1-1446
1321	OG0001321	YER016W	augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_10_length_191114_cov_61.6055_ID_41320-processed-gene-0.199&CDS=1-864
1322	OG0001322	YER020W	augustus_masked-NODE_6_length_239611_cov_64.8102_ID_39412-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_239611_cov_64.8102_ID_39412-processed-gene-0.96&CDS=1-1197
1323	OG0001323	YER021W	maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_21_length_140531_cov_64.6559_ID_42067-augustus-gene-0.1&CDS=1-1917
1324	OG0001324	YER023W	augustus_masked-NODE_21_length_140531_cov_64.6559_ID_42067-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_21_length_140531_cov_64.6559_ID_42067-processed-gene-0.105&CDS=1-1020
1325	OG0001325	YER025W	augustus_masked-NODE_17_length_148379_cov_67.242_ID_39380-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_17_length_148379_cov_67.242_ID_39380-processed-gene-0.122&CDS=1-1557
1326	OG0001326	YER026C	augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.111&CDS=1-828
1327	OG0001327	YER027C	augustus_masked-NODE_3_length_267281_cov_69.2695_ID_38578-processed-gene-1.246-mRNA-1_1&gene=augustus_masked-NODE_3_length_267281_cov_69.2695_ID_38578-processed-gene-1.246&CDS=1-1011
1328	OG0001328	YER029C	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.36&CDS=1-468
1329	OG0001329	YER030W	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.65&CDS=1-435
1330	OG0001330	YER032W	augustus_masked-NODE_65_length_55283_cov_91.5984_ID_26190-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_65_length_55283_cov_91.5984_ID_26190-processed-gene-0.64&CDS=1-2385
1331	OG0001331	YER036C	augustus_masked-NODE_65_length_55283_cov_91.5984_ID_26190-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_65_length_55283_cov_91.5984_ID_26190-processed-gene-0.65&CDS=1-1776
1332	OG0001332	YER041W	augustus_masked-NODE_67_length_52534_cov_63.6435_ID_11134-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_67_length_52534_cov_63.6435_ID_11134-processed-gene-0.41&CDS=1-2892
1333	OG0001333	YER042W	maker-NODE_65_length_55283_cov_91.5984_ID_26190-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_65_length_55283_cov_91.5984_ID_26190-snap-gene-0.7&CDS=1-960
1334	OG0001334	YER043C	augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.207&CDS=1-1350
1335	OG0001335	YER044C	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-2.198&CDS=1-423
1336	OG0001336	YER049W	genemark-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.82&CDS=1-1890
1337	OG0001337	YER050C	augustus_masked-NODE_124_length_11211_cov_66.5618_ID_54172-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_124_length_11211_cov_66.5618_ID_54172-processed-gene-0.5&CDS=1-450
1338	OG0001338	YER051W	augustus_masked-NODE_124_length_11211_cov_66.5618_ID_54172-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_124_length_11211_cov_66.5618_ID_54172-processed-gene-0.1&CDS=1-1341
1339	OG0001339	YER052C	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.112&CDS=1-1554
1340	OG0001340	YER053C	augustus_masked-NODE_128_length_10551_cov_72.0315_ID_15943-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_128_length_10551_cov_72.0315_ID_15943-processed-gene-0.3&CDS=1-915
1341	OG0001341	YER055C	maker-NODE_11_length_189733_cov_60.009_ID_29483-snap-gene-0.111-mRNA-1_1&gene=maker-NODE_11_length_189733_cov_60.009_ID_29483-snap-gene-0.111&CDS=1-1068
1342	OG0001342	YER061C	augustus_masked-NODE_12_length_177927_cov_70.8392_ID_40101-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_12_length_177927_cov_70.8392_ID_40101-processed-gene-0.132&CDS=1-1284
1343	OG0001343	YER063W	augustus_masked-NODE_81_length_40705_cov_83.2249_ID_39022-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_81_length_40705_cov_83.2249_ID_39022-processed-gene-0.17&CDS=1-540
1344	OG0001344	YER068W	maker-NODE_13_length_175540_cov_64.7961_ID_9675-snap-gene-0.269-mRNA-1_1&gene=maker-NODE_13_length_175540_cov_64.7961_ID_9675-snap-gene-0.269&CDS=1-1746
1345	OG0001345	YER069W	augustus_masked-NODE_13_length_175540_cov_64.7961_ID_9675-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_13_length_175540_cov_64.7961_ID_9675-processed-gene-0.61&CDS=1-2706
1346	OG0001346	YER070W	augustus_masked-NODE_45_length_83476_cov_65.9512_ID_30017-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_45_length_83476_cov_65.9512_ID_30017-processed-gene-0.13&CDS=1-2604
1347	OG0001347	YER072W	genemark-NODE_22_length_133648_cov_62.7107_ID_27333-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_22_length_133648_cov_62.7107_ID_27333-processed-gene-0.42&CDS=1-531
1348	OG0001348	YER074W-A	augustus_masked-NODE_22_length_133648_cov_62.7107_ID_27333-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_22_length_133648_cov_62.7107_ID_27333-processed-gene-0.199&CDS=1-237
1349	OG0001349	YER077C	augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.74&CDS=1-1626
1350	OG0001350	YER078C	snap_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.101&CDS=1-1371
1351	OG0001351	YER079W	augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.79&CDS=1-615
