	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034947_Ambrosiozyma_philentoma
2691	OG0002691	YMR093W	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-5.26-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-5.26&CDS=1-1503
2692	OG0002692	YMR097C	snap_masked-NODE_80_length_8648_cov_47.8827_ID_159-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_80_length_8648_cov_47.8827_ID_159-processed-gene-0.0&CDS=1-1101
2693	OG0002693	YMR098C	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-1.14&CDS=1-1641
2694	OG0002694	YMR099C	snap_masked-NODE_54_length_58852_cov_54.6309_ID_107-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_54_length_58852_cov_54.6309_ID_107-processed-gene-0.58&CDS=1-894
2695	OG0002695	YMR100W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-2.120&CDS=1-2217
2696	OG0002696	YMR101C	maker-NODE_1_length_1123490_cov_36.3557_ID_1-snap-gene-1.40-mRNA-1_1&gene=maker-NODE_1_length_1123490_cov_36.3557_ID_1-snap-gene-1.40&CDS=1-930
2697	OG0002697	YMR105C	snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-0.13&CDS=1-1692
2698	OG0002698	YMR106C	augustus_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-0.69&CDS=1-2244
2699	OG0002699	YMR108W	snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.182-mRNA-1_1&gene=snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.182&CDS=1-2040
2700	OG0002700	YMR110C	snap_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-0.88&CDS=1-1515
2701	OG0002701	YMR113W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-4.116-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-4.116&CDS=1-1263
2702	OG0002702	YMR114C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-5.29&CDS=1-1074
2703	OG0002703	YMR116C	maker-NODE_23_length_247428_cov_39.5709_ID_45-snap-gene-0.44-mRNA-1_1&gene=maker-NODE_23_length_247428_cov_39.5709_ID_45-snap-gene-0.44&CDS=1-936
2704	OG0002704	YMR117C	maker-NODE_3_length_851894_cov_38.1691_ID_5-snap-gene-3.96-mRNA-1_1&gene=maker-NODE_3_length_851894_cov_38.1691_ID_5-snap-gene-3.96&CDS=1-606
2705	OG0002705	YMR120C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.36-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.36&CDS=1-1779
2706	OG0002706	YMR121C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.37-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.37&CDS=1-612
2707	OG0002707	YMR123W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.17-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.17&CDS=1-360
2708	OG0002708	YMR125W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.20&CDS=1-3045
2709	OG0002709	YMR126C	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-3.94&CDS=1-831
2710	OG0002710	YMR127C	augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-8.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-8.34&CDS=1-1053
2711	OG0002711	YMR128W	augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-8.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-8.13&CDS=1-3849
2712	OG0002712	YMR129W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-4.110-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-4.110&CDS=1-3834
2713	OG0002713	YMR130W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-8.171-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-8.171&CDS=1-975
2714	OG0002714	YMR131C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-7.100-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-7.100&CDS=1-1569
2715	OG0002715	YMR134W	augustus_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-2.31&CDS=1-660
2716	OG0002716	YMR137C	snap_masked-NODE_58_length_48666_cov_37.3609_ID_115-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_58_length_48666_cov_37.3609_ID_115-processed-gene-0.34&CDS=1-1890
2717	OG0002717	YMR139W	augustus_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-6.54-mRNA-1_1&gene=augustus_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-6.54&CDS=1-1173
2718	OG0002718	YMR140W	augustus_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.119&CDS=1-3009
2719	OG0002719	YMR145C	snap_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-1.14&CDS=1-1635
2720	OG0002720	YMR146C	augustus_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-4.54&CDS=1-1035
2721	OG0002721	YMR149W	snap_masked-NODE_34_length_157888_cov_36.3073_ID_67-processed-gene-0.210-mRNA-1_1&gene=snap_masked-NODE_34_length_157888_cov_36.3073_ID_67-processed-gene-0.210&CDS=1-792
2722	OG0002722	YMR150C	snap_masked-NODE_34_length_157888_cov_36.3073_ID_67-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_34_length_157888_cov_36.3073_ID_67-processed-gene-0.180&CDS=1-618
2723	OG0002723	YMR155W	augustus_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-0.29&CDS=1-1479
2724	OG0002724	YMR156C	snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-0.98&CDS=1-825
2725	OG0002725	YMR157C	genemark-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.8&CDS=1-987
2726	OG0002726	YMR158W	snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-0.99&CDS=1-417
2727	OG0002727	YMR161W	maker-NODE_8_length_701254_cov_36.8143_ID_15-snap-gene-1.47-mRNA-1_1&gene=maker-NODE_8_length_701254_cov_36.8143_ID_15-snap-gene-1.47&CDS=1-888
2728	OG0002728	YMR162C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.38-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.38&CDS=1-5085
2729	OG0002729	YMR165C	maker-NODE_31_length_171028_cov_37.7995_ID_61-snap-gene-0.67-mRNA-1_1&gene=maker-NODE_31_length_171028_cov_37.7995_ID_61-snap-gene-0.67&CDS=1-4260
2730	OG0002730	YMR166C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-0.43&CDS=1-1086
2731	OG0002731	YMR167W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-0.64&CDS=1-2247
2732	OG0002732	YMR171C	augustus_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-1.104&CDS=1-2943
2733	OG0002733	YMR176W	augustus_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-0.26&CDS=1-5310
2734	OG0002734	YMR178W	genemark-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-0.41&CDS=1-939
2735	OG0002735	YMR179W	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-6.37-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-6.37&CDS=1-2346
2736	OG0002736	YMR185W	augustus_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-0.47&CDS=1-2853
2737	OG0002737	YMR186W	snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-0.20&CDS=1-2112
2738	OG0002738	YMR188C	augustus_masked-NODE_28_length_201022_cov_43.3182_ID_55-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_28_length_201022_cov_43.3182_ID_55-processed-gene-1.57&CDS=1-735
2739	OG0002739	YMR189W	snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-0.25&CDS=1-3093
2740	OG0002740	YMR190C	augustus_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-10.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-10.4&CDS=1-4626
2741	OG0002741	YMR193W	maker-NODE_11_length_553976_cov_35.7072_ID_21-snap-gene-3.45-mRNA-1_1&gene=maker-NODE_11_length_553976_cov_35.7072_ID_21-snap-gene-3.45&CDS=1-813
2742	OG0002742	YMR194C-B	snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.113-mRNA-1_1&gene=snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.113&CDS=1-186
2743	OG0002743	YMR196W	snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-2.65-mRNA-1_1&gene=snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-2.65&CDS=1-3147
2744	OG0002744	YMR197C	snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-2.40&CDS=1-648
2745	OG0002745	YMR200W	snap_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-3.71&CDS=1-882
2746	OG0002746	YMR201C	snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.109-mRNA-1_1&gene=snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.109&CDS=1-1152
2747	OG0002747	YMR202W	augustus_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-3.21&CDS=1-660
2748	OG0002748	YMR203W	maker-NODE_19_length_349328_cov_38.6167_ID_37-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_19_length_349328_cov_38.6167_ID_37-augustus-gene-1.1&CDS=1-1653
2749	OG0002749	YMR205C	snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-3.65&CDS=1-2853
2750	OG0002750	YMR208W	maker-NODE_14_length_402820_cov_37.3962_ID_27-snap-gene-2.80-mRNA-1_1&gene=maker-NODE_14_length_402820_cov_37.3962_ID_27-snap-gene-2.80&CDS=1-1287
2751	OG0002751	YMR209C	snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-2.15&CDS=1-1317
2752	OG0002752	YMR210W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-1.139&CDS=1-1524
2753	OG0002753	YMR211W	snap_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_23_length_247428_cov_39.5709_ID_45-processed-gene-1.51&CDS=1-1614
2754	OG0002754	YMR212C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.34-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.34&CDS=1-2607
2755	OG0002755	YMR213W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.29-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.29&CDS=1-1875
2756	OG0002756	YMR214W	snap_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.117&CDS=1-1116
2757	OG0002757	YMR215W	genemark-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.64&CDS=1-1752
2758	OG0002758	YMR216C	snap_masked-NODE_10_length_554023_cov_36.5422_ID_19-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_10_length_554023_cov_36.5422_ID_19-processed-gene-1.102&CDS=1-2133
2759	OG0002759	YMR217W	snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-2.14-mRNA-1_1&gene=snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-2.14&CDS=1-1590
2760	OG0002760	YMR218C	snap_masked-NODE_39_length_110300_cov_46.0718_ID_77-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_39_length_110300_cov_46.0718_ID_77-processed-gene-0.102&CDS=1-3411
2761	OG0002761	YMR220W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-7.22-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-7.22&CDS=1-1335
2762	OG0002762	YMR221C	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.102&CDS=1-1575
2763	OG0002763	YMR223W	maker-NODE_4_length_780009_cov_36.5782_ID_7-snap-gene-4.1-mRNA-1_1&gene=maker-NODE_4_length_780009_cov_36.5782_ID_7-snap-gene-4.1&CDS=1-1728
2764	OG0002764	YMR224C	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-6.116-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-6.116&CDS=1-2187
2765	OG0002765	YMR225C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-7.19-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-7.19&CDS=1-288
2766	OG0002766	YMR226C	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.180-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.180&CDS=1-813
2767	OG0002767	YMR227C	snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-0.115&CDS=1-1731
2768	OG0002768	YMR229C	snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.35&CDS=1-5211
2769	OG0002769	YMR231W	snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-3.101-mRNA-1_1&gene=snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-3.101&CDS=1-3120
2770	OG0002770	YMR235C	snap_masked-NODE_52_length_65130_cov_37.8557_ID_103-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_52_length_65130_cov_37.8557_ID_103-processed-gene-0.32&CDS=1-1167
2771	OG0002771	YMR239C	augustus_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-1.17&CDS=1-3060
2772	OG0002772	YMR241W	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-6.54-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-6.54&CDS=1-933
2773	OG0002773	YMR243C	augustus_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-0.57&CDS=1-1479
2774	OG0002774	YMR244C-A	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-2.54&CDS=1-318
2775	OG0002775	YMR247C	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-3.128-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-3.128&CDS=1-4647
2776	OG0002776	YMR250W	snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-1.102&CDS=1-1803
2777	OG0002777	YMR256C	genemark-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-6.160-mRNA-1_1&gene=genemark-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-6.160&CDS=1-201
2778	OG0002778	YMR258C	snap_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-1.125&CDS=1-1683
2779	OG0002779	YMR259C	snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-2.194-mRNA-1_1&gene=snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-2.194&CDS=1-4548
2780	OG0002780	YMR260C	snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-2.193-mRNA-1_1&gene=snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-2.193&CDS=1-456
2781	OG0002781	YMR262W	augustus_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-2.21&CDS=1-1197
2782	OG0002782	YMR263W	augustus_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.68&CDS=1-516
2783	OG0002783	YMR264W	augustus_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.53-mRNA-1_1&gene=augustus_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-4.53&CDS=1-507
2784	OG0002784	YMR265C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-7.133-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-7.133&CDS=1-1839
2785	OG0002785	YMR266W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.121-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.121&CDS=1-2688
2786	OG0002786	YMR267W	augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.125&CDS=1-882
2787	OG0002787	YMR268C	augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.54&CDS=1-2652
2788	OG0002788	YMR269W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.97-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.97&CDS=1-678
2789	OG0002789	YMR272C	snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-3.110&CDS=1-1143
2790	OG0002790	YMR274C	augustus_masked-NODE_17_length_381870_cov_41.7708_ID_33-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_17_length_381870_cov_41.7708_ID_33-processed-gene-1.64&CDS=1-924
2791	OG0002791	YMR277W	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-1.19&CDS=1-2328
2792	OG0002792	YMR278W	augustus_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.32&CDS=1-1782
2793	OG0002793	YMR280C	augustus_masked-NODE_18_length_380975_cov_38.0398_ID_35-processed-gene-2.236-mRNA-1_1&gene=augustus_masked-NODE_18_length_380975_cov_38.0398_ID_35-processed-gene-2.236&CDS=1-3528
2794	OG0002794	YMR281W	augustus_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.124&CDS=1-903
2795	OG0002795	YMR283C	augustus_masked-NODE_18_length_380975_cov_38.0398_ID_35-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_18_length_380975_cov_38.0398_ID_35-processed-gene-1.116&CDS=1-1446
2796	OG0002796	YMR284W	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-3.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-3.98&CDS=1-1950
2797	OG0002797	YMR285C	snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-1.90&CDS=1-1503
2798	OG0002798	YMR286W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-5.42-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-5.42&CDS=1-276
2799	OG0002799	YMR287C	snap_masked-NODE_34_length_157888_cov_36.3073_ID_67-processed-gene-0.164-mRNA-1_1&gene=snap_masked-NODE_34_length_157888_cov_36.3073_ID_67-processed-gene-0.164&CDS=1-3168
2800	OG0002800	YMR288W	snap_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-3.32&CDS=1-3369
2801	OG0002801	YMR290C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-6.151-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-6.151&CDS=1-1728
2802	OG0002802	YMR292W	augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.11&CDS=1-417
2803	OG0002803	YMR293C	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.116-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.116&CDS=1-1527
2804	OG0002804	YMR294W	augustus_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.10&CDS=1-1083
2805	OG0002805	YMR295C	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-1.101&CDS=1-573
2806	OG0002806	YMR296C	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-1.20&CDS=1-1725
