	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035297_Priceomyces_castillae
1900	OG0001900	YJL121C	genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.63&CDS=1-693
1901	OG0001901	YJL122W	genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.85&CDS=1-462
1902	OG0001902	YJL123C	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.61-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.61&CDS=1-1341
1903	OG0001903	YJL124C	genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-2.226-mRNA-1_1&gene=genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-2.226&CDS=1-528
1904	OG0001904	YJL126W	augustus_masked-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.98&CDS=1-966
1905	OG0001905	YJL127C	maker-NODE_1_length_841916_cov_10.51_ID_9517-augustus-gene-6.98-mRNA-1_1&gene=maker-NODE_1_length_841916_cov_10.51_ID_9517-augustus-gene-6.98&CDS=1-2343
1906	OG0001906	YJL128C	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-1.137&CDS=1-1872
1907	OG0001907	YJL131C	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.118-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.118&CDS=1-1236
1908	OG0001908	YJL141C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.121-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.121&CDS=1-2178
1909	OG0001909	YJL143W	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.120-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.120&CDS=1-462
1910	OG0001910	YJL145W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-5.46-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-5.46&CDS=1-1089
1911	OG0001911	YJL148W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-5.59-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-5.59&CDS=1-705
1912	OG0001912	YJL153C	genemark-NODE_25_length_138199_cov_9.15744_ID_2639-processed-gene-0.196-mRNA-1_1&gene=genemark-NODE_25_length_138199_cov_9.15744_ID_2639-processed-gene-0.196&CDS=1-1566
1913	OG0001913	YJL154C	genemark-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.48&CDS=1-2643
1914	OG0001914	YJL155C	augustus_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.114&CDS=1-1365
1915	OG0001915	YJL156C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.21-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.21&CDS=1-2409
1916	OG0001916	YJL157C	augustus_masked-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.106&CDS=1-2541
1917	OG0001917	YJL166W	augustus_masked-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.212-mRNA-1_1&gene=augustus_masked-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.212&CDS=1-285
1918	OG0001918	YJL167W	maker-NODE_10_length_362407_cov_10.6213_ID_7761-augustus-gene-2.9-mRNA-1_1&gene=maker-NODE_10_length_362407_cov_10.6213_ID_7761-augustus-gene-2.9&CDS=1-3552
1919	OG0001919	YJL168C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.138-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.138&CDS=1-2130
1920	OG0001920	YJL176C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.156-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.156&CDS=1-2601
1921	OG0001921	YJL178C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.180-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.180&CDS=1-798
1922	OG0001922	YJL179W	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.124&CDS=1-372
1923	OG0001923	YJL180C	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.107&CDS=1-1065
1924	OG0001924	YJL183W	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.100&CDS=1-1296
1925	OG0001925	YJL187C	genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.135&CDS=1-2778
1926	OG0001926	YJL190C	genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-2.99-mRNA-1_1&gene=genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-2.99&CDS=1-390
1927	OG0001927	YJL194W	genemark-NODE_32_length_96676_cov_9.40922_ID_3887-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_32_length_96676_cov_9.40922_ID_3887-processed-gene-0.48&CDS=1-1515
1928	OG0001928	YJL197W	genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-2.103&CDS=1-3618
1929	OG0001929	YJL201W	genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-0.51&CDS=1-1584
1930	OG0001930	YJL204C	maker-NODE_14_length_325865_cov_11.9042_ID_3204-augustus-gene-0.39-mRNA-1_1&gene=maker-NODE_14_length_325865_cov_11.9042_ID_3204-augustus-gene-0.39&CDS=1-4008
1931	OG0001931	YJL207C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.76&CDS=1-6462
1932	OG0001932	YJL208C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.239-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.239&CDS=1-978
1933	OG0001933	YJR001W	augustus_masked-NODE_23_length_148614_cov_12.63_ID_5823-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_23_length_148614_cov_12.63_ID_5823-processed-gene-0.121&CDS=1-5442
1934	OG0001934	YJR002W	genemark-NODE_23_length_148614_cov_12.63_ID_5823-processed-gene-0.165-mRNA-1_1&gene=genemark-NODE_23_length_148614_cov_12.63_ID_5823-processed-gene-0.165&CDS=1-1884
1935	OG0001935	YJR003C	genemark-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.29&CDS=1-1485
1936	OG0001936	YJR006W	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.116-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.116&CDS=1-1428
1937	OG0001937	YJR007W	genemark-NODE_24_length_143231_cov_11.6215_ID_5295-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_24_length_143231_cov_11.6215_ID_5295-processed-gene-0.117&CDS=1-888
1938	OG0001938	YJR008W	genemark-NODE_24_length_143231_cov_11.6215_ID_5295-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_24_length_143231_cov_11.6215_ID_5295-processed-gene-0.76&CDS=1-1005
1939	OG0001939	YJR010W	genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-2.196-mRNA-1_1&gene=genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-2.196&CDS=1-1587
1940	OG0001940	YJR014W	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-2.114-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-2.114&CDS=1-570
1941	OG0001941	YJR016C	genemark-NODE_40_length_64572_cov_9.57306_ID_6688-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_40_length_64572_cov_9.57306_ID_6688-processed-gene-0.100&CDS=1-1749
1942	OG0001942	YJR017C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-3.20-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-3.20&CDS=1-525
1943	OG0001943	YJR019C	maker-NODE_5_length_475292_cov_10.0999_ID_4004-snap-gene-3.258-mRNA-1_1&gene=maker-NODE_5_length_475292_cov_10.0999_ID_4004-snap-gene-3.258&CDS=1-2850
1944	OG0001944	YJR024C	genemark-NODE_46_length_41125_cov_9.77224_ID_5765-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_46_length_41125_cov_9.77224_ID_5765-processed-gene-0.55&CDS=1-804
1945	OG0001945	YJR025C	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.164-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.164&CDS=1-510
1946	OG0001946	YJR032W	genemark-NODE_37_length_82542_cov_9.14391_ID_4479-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_37_length_82542_cov_9.14391_ID_4479-processed-gene-0.32&CDS=1-1131
1947	OG0001947	YJR033C	augustus_masked-NODE_37_length_82542_cov_9.14391_ID_4479-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_37_length_82542_cov_9.14391_ID_4479-processed-gene-0.51&CDS=1-4143
1948	OG0001948	YJR034W	genemark-NODE_37_length_82542_cov_9.14391_ID_4479-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_37_length_82542_cov_9.14391_ID_4479-processed-gene-0.0&CDS=1-348
1949	OG0001949	YJR035W	augustus_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.42&CDS=1-3966
1950	OG0001950	YJR036C	augustus_masked-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.73&CDS=1-3288
1951	OG0001951	YJR040W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.27&CDS=1-2313
1952	OG0001952	YJR042W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.50-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.50&CDS=1-2277
1953	OG0001953	YJR044C	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.193-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.193&CDS=1-420
1954	OG0001954	YJR045C	genemark-NODE_26_length_135252_cov_12.1826_ID_9264-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_26_length_135252_cov_12.1826_ID_9264-processed-gene-0.86&CDS=1-1947
1955	OG0001955	YJR050W	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.16&CDS=1-837
1956	OG0001956	YJR052W	genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.226-mRNA-1_1&gene=genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.226&CDS=1-1893
1957	OG0001957	YJR053W	snap_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-0.26&CDS=1-1665
1958	OG0001958	YJR055W	snap_masked-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.49&CDS=1-633
1959	OG0001959	YJR056C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-0.6&CDS=1-768
1960	OG0001960	YJR057W	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.251-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.251&CDS=1-660
1961	OG0001961	YJR060W	genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.256-mRNA-1_1&gene=genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.256&CDS=1-756
1962	OG0001962	YJR062C	genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.237-mRNA-1_1&gene=genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.237&CDS=1-1059
1963	OG0001963	YJR063W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.45&CDS=1-369
1964	OG0001964	YJR064W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.44-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.44&CDS=1-1650
1965	OG0001965	YJR065C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.43-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.43&CDS=1-1257
1966	OG0001966	YJR067C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.91-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.91&CDS=1-387
1967	OG0001967	YJR068W	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.130-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.130&CDS=1-1095
1968	OG0001968	YJR069C	genemark-NODE_46_length_41125_cov_9.77224_ID_5765-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_46_length_41125_cov_9.77224_ID_5765-processed-gene-0.38&CDS=1-588
1969	OG0001969	YJR070C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.14-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.14&CDS=1-954
1970	OG0001970	YJR072C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.136-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.136&CDS=1-1140
1971	OG0001971	YJR073C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.105&CDS=1-630
1972	OG0001972	YJR074W	augustus_masked-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.52&CDS=1-531
1973	OG0001973	YJR076C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.204-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.204&CDS=1-1200
1974	OG0001974	YJR077C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-5.57-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-5.57&CDS=1-915
1975	OG0001975	YJR078W	genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-0.55&CDS=1-1362
1976	OG0001976	YJR080C	genemark-NODE_35_length_87916_cov_10.329_ID_5878-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_35_length_87916_cov_10.329_ID_5878-processed-gene-0.42&CDS=1-1179
1977	OG0001977	YJR082C	genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-1.39&CDS=1-444
1978	OG0001978	YJR084W	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.211-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.211&CDS=1-1338
1979	OG0001979	YJR085C	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.170-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.170&CDS=1-330
1980	OG0001980	YJR088C	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.204-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.204&CDS=1-912
1981	OG0001981	YJR090C	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.263-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.263&CDS=1-2097
1982	OG0001982	YJR092W	augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.171&CDS=1-5610
1983	OG0001983	YJR095W	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.87&CDS=1-933
1984	OG0001984	YJR096W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-2.73&CDS=1-846
1985	OG0001985	YJR097W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-1.70&CDS=1-507
1986	OG0001986	YJR098C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-1.96&CDS=1-2106
1987	OG0001987	YJR099W	genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-2.95-mRNA-1_1&gene=genemark-NODE_12_length_340584_cov_9.50193_ID_2591-processed-gene-2.95&CDS=1-714
1988	OG0001988	YJR100C	snap_masked-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.80-mRNA-1_1&gene=snap_masked-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.80&CDS=1-1035
1989	OG0001989	YJR102C	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.261-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.261&CDS=1-576
1990	OG0001990	YJR104C	augustus_masked-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-0.51&CDS=1-462
1991	OG0001991	YJR105W	genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-1.49-mRNA-1_1&gene=genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-1.49&CDS=1-1044
1992	OG0001992	YJR107W	maker-NODE_6_length_471149_cov_11.2545_ID_7078-augustus-gene-2.165-mRNA-1_1&gene=maker-NODE_6_length_471149_cov_11.2545_ID_7078-augustus-gene-2.165&CDS=1-1932
1993	OG0001993	YJR110W	maker-NODE_1_length_841916_cov_10.51_ID_9517-snap-gene-6.100-mRNA-1_1&gene=maker-NODE_1_length_841916_cov_10.51_ID_9517-snap-gene-6.100&CDS=1-4281
1994	OG0001994	YJR111C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.113-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.113&CDS=1-1017
1995	OG0001995	YJR112W	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.93&CDS=1-603
1996	OG0001996	YJR113C	genemark-NODE_40_length_64572_cov_9.57306_ID_6688-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_40_length_64572_cov_9.57306_ID_6688-processed-gene-0.92&CDS=1-786
1997	OG0001997	YJR117W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.46&CDS=1-1347
1998	OG0001998	YJR118C	genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-1.51&CDS=1-498
1999	OG0001999	YJR119C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.44&CDS=1-2448
2000	OG0002000	YJR121W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.45&CDS=1-1509
2001	OG0002001	YJR123W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.102-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.102&CDS=1-672
2002	OG0002002	YJR124C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.104&CDS=1-1314
2003	OG0002003	YJR126C	genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.64&CDS=1-2424
2004	OG0002004	YJR131W	genemark-NODE_42_length_49079_cov_9.6444_ID_8662-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_42_length_49079_cov_9.6444_ID_8662-processed-gene-0.5&CDS=1-1875
2005	OG0002005	YJR133W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.97&CDS=1-621
2006	OG0002006	YJR135W-A	augustus_masked-NODE_43_length_47879_cov_11.916_ID_5267-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_43_length_47879_cov_11.916_ID_5267-processed-gene-0.69&CDS=1-270
2007	OG0002007	YJR137C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.121&CDS=1-4284
2008	OG0002008	YJR138W	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.274-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.274&CDS=1-4347
2009	OG0002009	YJR140C	augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.41&CDS=1-2904
2010	OG0002010	YJR141W	augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.69&CDS=1-1074
2011	OG0002011	YJR142W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-0.116&CDS=1-924
2012	OG0002012	YJR143C	maker-NODE_4_length_509622_cov_11.013_ID_3510-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_4_length_509622_cov_11.013_ID_3510-augustus-gene-0.81&CDS=1-3429
2013	OG0002013	YJR144W	augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.131&CDS=1-1527
2014	OG0002014	YJR149W	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.59&CDS=1-1158
