	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034875_Tetrapisispora_fleetii
1481	OG0001481	YER125W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.185-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.185&CDS=1-2466
1482	OG0001482	YER126C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.52&CDS=1-783
1483	OG0001483	YER127W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.72&CDS=1-1095
1484	OG0001484	YER128W	snap_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.32&CDS=1-729
1485	OG0001485	YER129W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.70&CDS=1-3117
1486	OG0001486	YER134C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.46&CDS=1-537
1487	OG0001487	YER137C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-0.56&CDS=1-441
1488	OG0001488	YER139C	augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-5.76&CDS=1-687
1489	OG0001489	YER140W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.6&CDS=1-1686
1490	OG0001490	YER141W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.7-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.7&CDS=1-1482
1491	OG0001491	YER142C	augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-5.75&CDS=1-891
1492	OG0001492	YER143W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.8-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.8&CDS=1-1272
1493	OG0001493	YER145C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.119&CDS=1-1236
1494	OG0001494	YER146W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.9&CDS=1-258
1495	OG0001495	YER147C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.117&CDS=1-2025
1496	OG0001496	YER148W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.158&CDS=1-714
1497	OG0001497	YER149C	snap_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.75-mRNA-1_1&gene=snap_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.75&CDS=1-1311
1498	OG0001498	YER151C	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.28-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.28&CDS=1-2595
1499	OG0001499	YER152C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.116&CDS=1-1380
1500	OG0001500	YER154W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.10-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.10&CDS=1-1182
1501	OG0001501	YER155C	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-5.31&CDS=1-5607
1502	OG0001502	YER156C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.115&CDS=1-1011
1503	OG0001503	YER157W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.154&CDS=1-2382
1504	OG0001504	YER158C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.113&CDS=1-1359
1505	OG0001505	YER159C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.53&CDS=1-447
1506	OG0001506	YER161C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.50&CDS=1-1041
1507	OG0001507	YER162C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.49&CDS=1-2550
1508	OG0001508	YER163C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.48&CDS=1-867
1509	OG0001509	YER164W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.66-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.66&CDS=1-4536
1510	OG0001510	YER165W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.65&CDS=1-1710
1511	OG0001511	YER166W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.63-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.63&CDS=1-4749
1512	OG0001512	YER167W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.151-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.151&CDS=1-2205
1513	OG0001513	YER168C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.47-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.47&CDS=1-1572
1514	OG0001514	YER171W	maker-NODE_9_length_482824_cov_45.7872_ID_17-augustus-gene-3.84-mRNA-1_1&gene=maker-NODE_9_length_482824_cov_45.7872_ID_17-augustus-gene-3.84&CDS=1-2916
1515	OG0001515	YER172C	maker-NODE_1_length_1092456_cov_45.7163_ID_1-augustus-gene-7.37-mRNA-1_1&gene=maker-NODE_1_length_1092456_cov_45.7163_ID_1-augustus-gene-7.37&CDS=1-10149
1516	OG0001516	YER173W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.62&CDS=1-2073
1517	OG0001517	YER175C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.108&CDS=1-531
1518	OG0001518	YER176W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.61&CDS=1-3336
1519	OG0001519	YER177W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.60&CDS=1-762
1520	OG0001520	YER178W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.148-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.148&CDS=1-1218
1521	OG0001521	YER179W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.147&CDS=1-996
1522	OG0001522	YER180C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-7.40&CDS=1-834
1523	OG0001523	YER180C-A	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.105&CDS=1-219
1524	OG0001524	YER182W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-0.15&CDS=1-747
1525	OG0001525	YER183C	augustus_masked-NODE_34_length_36345_cov_49.5743_ID_67-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_34_length_36345_cov_49.5743_ID_67-processed-gene-0.32&CDS=1-663
1526	OG0001526	YFL002C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.98&CDS=1-1815
1527	OG0001527	YFL003C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.107&CDS=1-2607
1528	OG0001528	YFL005W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.76&CDS=1-642
1529	OG0001529	YFL008W	genemark-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.7&CDS=1-4653
1530	OG0001530	YFL009W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.86&CDS=1-2445
1531	OG0001531	YFL010C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.90&CDS=1-669
1532	OG0001532	YFL013C	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.93&CDS=1-1881
1533	OG0001533	YFL014W	snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.37&CDS=1-330
1534	OG0001534	YFL016C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.89&CDS=1-1473
1535	OG0001535	YFL017C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.88&CDS=1-489
1536	OG0001536	YFL017W-A	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.84&CDS=1-228
1537	OG0001537	YFL018C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.87&CDS=1-1479
1538	OG0001538	YFL022C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.114&CDS=1-1491
1539	OG0001539	YFL023W	snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.36&CDS=1-2601
1540	OG0001540	YFL024C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.113&CDS=1-2466
1541	OG0001541	YFL025C	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.92&CDS=1-2943
1542	OG0001542	YFL026W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.72&CDS=1-1140
1543	OG0001543	YFL027C	snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.71&CDS=1-1617
1544	OG0001544	YFL029C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.110&CDS=1-1077
1545	OG0001545	YFL030W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.88&CDS=1-1182
1546	OG0001546	YFL031W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.87&CDS=1-1071
1547	OG0001547	YFL033C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.108&CDS=1-4662
1548	OG0001548	YFL034C-B	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.105&CDS=1-1140
1549	OG0001549	YFL034W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.85&CDS=1-3141
1550	OG0001550	YFL036W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.84&CDS=1-3996
1551	OG0001551	YFL037W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.83&CDS=1-1353
1552	OG0001552	YFL038C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.104&CDS=1-621
1553	OG0001553	YFL041W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.68&CDS=1-1848
1554	OG0001554	YFL044C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.100&CDS=1-918
1555	OG0001555	YFL045C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.98&CDS=1-762
1556	OG0001556	YFL046W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.80&CDS=1-651
1557	OG0001557	YFL047W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.78&CDS=1-2160
1558	OG0001558	YFL049W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-0.77&CDS=1-1710
1559	OG0001559	YFR001W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-1.57&CDS=1-609
1560	OG0001560	YFR003C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.97&CDS=1-453
1561	OG0001561	YFR004W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.98&CDS=1-918
1562	OG0001562	YFR005C	snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.46&CDS=1-1437
1563	OG0001563	YFR006W	snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-0.62&CDS=1-1491
1564	OG0001564	YFR007W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.75&CDS=1-1059
1565	OG0001565	YFR008W	snap_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.31&CDS=1-657
1566	OG0001566	YFR009W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.129&CDS=1-2256
1567	OG0001567	YFR010W	snap_masked-NODE_18_length_251136_cov_44.4666_ID_35-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_18_length_251136_cov_44.4666_ID_35-processed-gene-1.108&CDS=1-1500
1568	OG0001568	YFR011C	augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-2.213-mRNA-1_1&gene=augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-2.213&CDS=1-483
1569	OG0001569	YFR013W	augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.89&CDS=1-2460
1570	OG0001570	YFR016C	snap_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.32&CDS=1-3609
1571	OG0001571	YFR017C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.127&CDS=1-675
1572	OG0001572	YFR019W	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.163-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.163&CDS=1-6666
1573	OG0001573	YFR021W	augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.71&CDS=1-1722
1574	OG0001574	YFR025C	augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-NODE_9_length_482824_cov_45.7872_ID_17-processed-gene-3.120&CDS=1-1056
1575	OG0001575	YFR027W	augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.87&CDS=1-837
1576	OG0001576	YFR028C	augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_11_length_391636_cov_48.2545_ID_21-processed-gene-1.67&CDS=1-1539
1577	OG0001577	YFR030W	augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-3.2&CDS=1-3102
1578	OG0001578	YFR031C	augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.52&CDS=1-3510
1579	OG0001579	YFR032C	snap_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.136&CDS=1-1002
1580	OG0001580	YFR032C-A	augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.54&CDS=1-546
1581	OG0001581	YFR034C	augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.55&CDS=1-1584
1582	OG0001582	YFR038W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-5.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-5.131&CDS=1-2541
1583	OG0001583	YFR039C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.99&CDS=1-1710
1584	OG0001584	YFR041C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.98&CDS=1-873
1585	OG0001585	YFR042W	genemark-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.224-mRNA-1_1&gene=genemark-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.224&CDS=1-612
1586	OG0001586	YFR043C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.97&CDS=1-804
1587	OG0001587	YFR044C	augustus_masked-NODE_19_length_238931_cov_46.6238_ID_37-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_19_length_238931_cov_46.6238_ID_37-processed-gene-0.118&CDS=1-1440
1588	OG0001588	YFR045W	augustus_masked-NODE_19_length_238931_cov_46.6238_ID_37-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_19_length_238931_cov_46.6238_ID_37-processed-gene-0.103&CDS=1-1035
1589	OG0001589	YFR048W	augustus_masked-NODE_7_length_513372_cov_44.9289_ID_13-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_513372_cov_44.9289_ID_13-processed-gene-4.132&CDS=1-1872
1590	OG0001590	YFR049W	augustus_masked-NODE_23_length_172564_cov_49.4108_ID_45-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_23_length_172564_cov_49.4108_ID_45-processed-gene-0.50&CDS=1-366
