	OrthologID	Ambrosiozyma_kashinagacola	Saccharomyces_cerevisiae
1800	OG0001800	-processed-gene-5.28-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.28&CDS=1-810	YFR052W
1801	OG0001801	-processed-gene-5.5-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.5&CDS=1-1698	YNL073W
1802	OG0001802	-processed-gene-5.29-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.29&CDS=1-933	YHL013C
1803	OG0001803	-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.9&CDS=1-789	YAL039C
1804	OG0001804	-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.30&CDS=1-2028	YKL047W
1805	OG0001805	-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.31&CDS=1-795	YNL107W
1806	OG0001806	-processed-gene-5.34-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.34&CDS=1-1014	YLR377C
1807	OG0001807	-processed-gene-5.35-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.35&CDS=1-978	YHR198C
1808	OG0001808	-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.11&CDS=1-1623	YOR378W
1809	OG0001809	-processed-gene-5.12-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.12&CDS=1-879	YJL068C
1810	OG0001810	-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.15&CDS=1-1992	YNL251C
1811	OG0001811	-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.16&CDS=1-1218	YAL042W
1812	OG0001812	-snap-gene-5.91-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-snap-gene-5.91&CDS=1-4584	YOR356W
1813	OG0001813	-processed-gene-5.19-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.19&CDS=1-2226	YLR223C
1814	OG0001814	-processed-gene-5.20-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.20&CDS=1-2391	YLR222C
1815	OG0001815	-processed-gene-5.42-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.42&CDS=1-1566	YMR239C
1816	OG0001816	-processed-gene-5.43-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-5.43&CDS=1-1467	YMR240C
1817	OG0001817	-augustus-gene-5.142-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-augustus-gene-5.142&CDS=1-1353	YOR305W
1818	OG0001818	-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.76&CDS=1-1737	YIL166C
1819	OG0001819	-processed-gene-6.77-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.77&CDS=1-927	YMR241W
1820	OG0001820	-processed-gene-6.86-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.86&CDS=1-1344	YOR307C
1821	OG0001821	-processed-gene-6.78-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.78&CDS=1-6660	YNR016C
1822	OG0001822	-processed-gene-6.79-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.79&CDS=1-1272	YCR045C
1823	OG0001823	-processed-gene-6.53-mRNA-1_1&gene=genemark-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.53&CDS=1-1641	YJR010W
1824	OG0001824	-snap-gene-6.105-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-snap-gene-6.105&CDS=1-1881	YJL100W
1825	OG0001825	-processed-gene-6.80-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.80&CDS=1-13899	YKR054C
1826	OG0001826	-processed-gene-6.20-mRNA-1_1&gene=snap_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.20&CDS=1-1347	YOL054W
1827	OG0001827	-processed-gene-6.82-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.82&CDS=1-1233	YOR352W
1828	OG0001828	-processed-gene-6.84-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.84&CDS=1-2109	YEL011W
1829	OG0001829	-processed-gene-6.25-mRNA-1_1&gene=snap_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.25&CDS=1-3672	YKR017C
1830	OG0001830	-processed-gene-6.97-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.97&CDS=1-2862	YBR097W
1831	OG0001831	-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.98&CDS=1-1251	YPR054W
1832	OG0001832	-processed-gene-6.101-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.101&CDS=1-774	YPR060C
1833	OG0001833	-processed-gene-6.31-mRNA-1_1&gene=snap_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.31&CDS=1-1281	YPR061C
1834	OG0001834	-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.103&CDS=1-1500	YJL054W
1835	OG0001835	-processed-gene-6.104-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-6.104&CDS=1-939	YNL229C
1836	OG0001836	-processed-gene-7.53-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.53&CDS=1-771	YLR126C
1837	OG0001837	-processed-gene-7.56-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.56&CDS=1-654	YMR042W
1838	OG0001838	-processed-gene-7.54-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.54&CDS=1-849	YLR243W
1839	OG0001839	-processed-gene-7.57-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.57&CDS=1-1458	YDR191W
1840	OG0001840	-processed-gene-7.77-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.77&CDS=1-462	YIL065C
1841	OG0001841	-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.78&CDS=1-4428	YOR291W
1842	OG0001842	-processed-gene-7.59-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.59&CDS=1-3561	YPL217C
1843	OG0001843	-processed-gene-7.80-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.80&CDS=1-567	YPL218W
1844	OG0001844	-processed-gene-7.60-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.60&CDS=1-2592	YGL137W
1845	OG0001845	-processed-gene-7.81-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.81&CDS=1-957	YGL136C
1846	OG0001846	-processed-gene-7.62-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.62&CDS=1-1929	YBR223C
1847	OG0001847	-processed-gene-7.63-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.63&CDS=1-2154	YGL099W
1848	OG0001848	-processed-gene-7.84-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.84&CDS=1-2082	YDR323C
1849	OG0001849	-processed-gene-7.85-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.85&CDS=1-1182	YMR139W
1850	OG0001850	-augustus-gene-7.1-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-augustus-gene-7.1&CDS=1-1467	YFL018C
1851	OG0001851	-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.87&CDS=1-960	YGR031W
1852	OG0001852	-processed-gene-7.65-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.65&CDS=1-1095	YCL059C
1853	OG0001853	-processed-gene-7.89-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.89&CDS=1-2313	YNL279W
1854	OG0001854	-processed-gene-7.90-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.90&CDS=1-354	YLR295C
1855	OG0001855	-processed-gene-7.91-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.91&CDS=1-648	YLR293C
1856	OG0001856	-processed-gene-7.92-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.92&CDS=1-435	YLR298C
1857	OG0001857	-augustus-gene-7.0-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-augustus-gene-7.0&CDS=1-4032	YOR191W
1858	OG0001858	-processed-gene-7.95-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.95&CDS=1-1398	YOR274W
1859	OG0001859	-processed-gene-7.72-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.72&CDS=1-1815	YPL030W
1860	OG0001860	-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.96&CDS=1-2211	YPL043W
1861	OG0001861	-processed-gene-7.23-mRNA-1_1&gene=genemark-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.23&CDS=1-1317	YDR254W
1862	OG0001862	-processed-gene-7.97-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.97&CDS=1-2466	YPL045W
1863	OG0001863	-processed-gene-7.74-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.74&CDS=1-315	YPL046C
1864	OG0001864	-processed-gene-7.98-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.98&CDS=1-2508	YPL084W
1865	OG0001865	-processed-gene-7.75-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.75&CDS=1-1188	YDR255C
1866	OG0001866	-processed-gene-7.99-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-7.99&CDS=1-1281	YER077C
1867	OG0001867	-processed-gene-8.107-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.107&CDS=1-1140	YML008C
1868	OG0001868	-processed-gene-8.110-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.110&CDS=1-936	YLR220W
1869	OG0001869	-processed-gene-8.108-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.108&CDS=1-528	YOR052C
1870	OG0001870	-processed-gene-8.111-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.111&CDS=1-1149	YKR070W
1871	OG0001871	-processed-gene-8.109-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.109&CDS=1-2415	YDR258C
1872	OG0001872	-processed-gene-8.131-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.131&CDS=1-2343	YDL234C
1873	OG0001873	-processed-gene-8.58-mRNA-1_1&gene=snap_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.58&CDS=1-2559	YJL092W
1874	OG0001874	-processed-gene-8.117-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.117&CDS=1-2223	YIL005W
1875	OG0001875	-augustus-gene-8.49-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-augustus-gene-8.49&CDS=1-327	YBL001C
1876	OG0001876	-processed-gene-8.118-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.118&CDS=1-2361	YPL029W
1877	OG0001877	-processed-gene-8.135-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.135&CDS=1-2910	YLR148W
1878	OG0001878	-augustus-gene-8.47-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-augustus-gene-8.47&CDS=1-306	YLR147C
1879	OG0001879	-processed-gene-8.136-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.136&CDS=1-2487	YOL070C
1880	OG0001880	-processed-gene-8.137-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.137&CDS=1-2562	YCR077C
1881	OG0001881	-processed-gene-8.138-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.138&CDS=1-996	YNR035C
1882	OG0001882	-processed-gene-8.139-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.139&CDS=1-3873	YJL042W
1883	OG0001883	-processed-gene-8.121-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.121&CDS=1-1422	YMR243C
1884	OG0001884	-processed-gene-8.123-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.123&CDS=1-984	YOR313C
1885	OG0001885	-processed-gene-8.145-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.145&CDS=1-1032	YOR292C
1886	OG0001886	-processed-gene-8.146-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.146&CDS=1-1626	YMR227C
1887	OG0001887	-processed-gene-8.126-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.126&CDS=1-1128	YMR228W
1888	OG0001888	-augustus-gene-8.48-mRNA-1_1&gene=maker-gi|1002316252|dbj|BCGA01000005.1|-augustus-gene-8.48&CDS=1-1065	YLR363C
1889	OG0001889	-processed-gene-8.128-mRNA-1_1&gene=augustus_masked-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.128&CDS=1-2286	YLL008W
1890	OG0001890	-processed-gene-8.43-mRNA-1_1&gene=genemark-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.43&CDS=1-1896	YLL007C
1891	OG0001891	-processed-gene-8.44-mRNA-1_1&gene=genemark-gi|1002316252|dbj|BCGA01000005.1|-processed-gene-8.44&CDS=1-4161	YDR027C
1892	OG0001892	-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.7&CDS=1-1611	YLL055W
1893	OG0001893	-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.9&CDS=1-663	YGR036C
1894	OG0001894	-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.28&CDS=1-1332	YDR517W
1895	OG0001895	-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.10&CDS=1-1152	YGL169W
1896	OG0001896	-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.29&CDS=1-1731	YCL043C
1897	OG0001897	-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.11&CDS=1-1866	YCL039W
1898	OG0001898	-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.30&CDS=1-1800	YCL038C
1899	OG0001899	-processed-gene-0.77-mRNA-1_1&gene=snap_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.77&CDS=1-948	YGL126W
1900	OG0001900	-augustus-gene-0.90-mRNA-1_1&gene=maker-gi|1002316253|dbj|BCGA01000004.1|-augustus-gene-0.90&CDS=1-540	YGL127C
1901	OG0001901	-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.33&CDS=1-1830	YBR220C
1902	OG0001902	-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.34&CDS=1-414	YML108W
1903	OG0001903	-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.35&CDS=1-3534	YBR218C
1904	OG0001904	-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.37&CDS=1-1080	YBR234C
1905	OG0001905	-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.38&CDS=1-1371	YFR005C
1906	OG0001906	-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.17&CDS=1-1425	YFR006W
1907	OG0001907	-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.39&CDS=1-2172	YLR274W
1908	OG0001908	-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.18&CDS=1-2724	YPL128C
1909	OG0001909	-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.19&CDS=1-1509	YFL016C
1910	OG0001910	-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-0.41&CDS=1-891	YGR026W
1911	OG0001911	-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.1&CDS=1-1443	YLR359W
1912	OG0001912	-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.3&CDS=1-1545	YHR170W
1913	OG0001913	-augustus-gene-1.143-mRNA-1_1&gene=maker-gi|1002316253|dbj|BCGA01000004.1|-augustus-gene-1.143&CDS=1-1911	YHR171W
1914	OG0001914	-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.6&CDS=1-1776	YDR292C
1915	OG0001915	-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.7&CDS=1-1338	YHR169W
1916	OG0001916	-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.28&CDS=1-2277	YGR245C
1917	OG0001917	-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.8&CDS=1-2370	YHR172W
1918	OG0001918	-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.29&CDS=1-1587	YHR168W
1919	OG0001919	-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.30&CDS=1-1713	YOR128C
1920	OG0001920	-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.32&CDS=1-2445	YOR195W
1921	OG0001921	-augustus-gene-1.144-mRNA-1_1&gene=maker-gi|1002316253|dbj|BCGA01000004.1|-augustus-gene-1.144&CDS=1-804	YOR194C
1922	OG0001922	-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.33&CDS=1-1296	YGR285C
1923	OG0001923	-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.11&CDS=1-813	YMR312W
1924	OG0001924	-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.34&CDS=1-1698	YMR313C
1925	OG0001925	-processed-gene-1.62-mRNA-1_1&gene=snap_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.62&CDS=1-7938	YPR117W
1926	OG0001926	-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.13&CDS=1-2859	YGR100W
1927	OG0001927	-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.36&CDS=1-1056	YDR282C
1928	OG0001928	-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.14&CDS=1-1113	YHR068W
1929	OG0001929	-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.15&CDS=1-1194	YLR355C
1930	OG0001930	-processed-gene-1.89-mRNA-1_1&gene=snap_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.89&CDS=1-2118	YJR053W
1931	OG0001931	-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.40&CDS=1-606	YGL020C
1932	OG0001932	-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.19&CDS=1-879	YGL019W
1933	OG0001933	-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.41&CDS=1-456	YOR103C
1934	OG0001934	-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.42&CDS=1-447	YDR231C
1935	OG0001935	-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.21&CDS=1-2124	YNL101W
1936	OG0001936	-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.24&CDS=1-2979	YDR089W
1937	OG0001937	-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.44&CDS=1-1272	YLR085C
1938	OG0001938	-augustus-gene-1.146-mRNA-1_1&gene=maker-gi|1002316253|dbj|BCGA01000004.1|-augustus-gene-1.146&CDS=1-810	YLR128W
1939	OG0001939	-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.25&CDS=1-1887	YLR127C
1940	OG0001940	-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.26&CDS=1-1875	YPL263C
1941	OG0001941	-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-1.46&CDS=1-960	YPL266W
1942	OG0001942	-processed-gene-2.1-mRNA-1_1&gene=snap_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.1&CDS=1-2202	YPL269W
1943	OG0001943	-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.94&CDS=1-2220	YDL164C
1944	OG0001944	-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.95&CDS=1-4302	YLR419W
1945	OG0001945	-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.96&CDS=1-2871	YLR129W
1946	OG0001946	-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.97&CDS=1-1863	YDR484W
1947	OG0001947	-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.98&CDS=1-1707	YLR259C
1948	OG0001948	-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.99&CDS=1-1257	YJL059W
1949	OG0001949	-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.100&CDS=1-2292	YGL124C
1950	OG0001950	-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.119&CDS=1-945	YOL002C
1951	OG0001951	-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.101&CDS=1-1314	YGL181W
1952	OG0001952	-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.120&CDS=1-939	YDR352W
1953	OG0001953	-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.102&CDS=1-2295	YGL180W
1954	OG0001954	-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.122&CDS=1-1122	YGL148W
1955	OG0001955	-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.125&CDS=1-1113	YEL050C
1956	OG0001956	-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.105&CDS=1-615	YDR298C
1957	OG0001957	-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.106&CDS=1-2301	YEL053C
1958	OG0001958	-processed-gene-2.19-mRNA-1_1&gene=snap_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.19&CDS=1-978	YGR144W
1959	OG0001959	-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.109&CDS=1-1464	YML007W
1960	OG0001960	-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-gi|1002316253|dbj|BCGA01000004.1|-processed-gene-2.110&CDS=1-2361	YPR181C
