	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034660_Diddensiella_caesifluorescens
2039	OG0002039	YKL009W	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-2.116-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-2.116&CDS=1-696
2040	OG0002040	YKL010C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.61&CDS=1-4764
2041	OG0002041	YKL011C	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.45&CDS=1-885
2042	OG0002042	YKL012W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.71-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.71&CDS=1-1719
2043	OG0002043	YKL013C	genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.149-mRNA-1_1&gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.149&CDS=1-507
2044	OG0002044	YKL014C	augustus_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.64-mRNA-1_1&gene=augustus_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.64&CDS=1-4638
2045	OG0002045	YKL015W	genemark-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.134-mRNA-1_1&gene=genemark-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.134&CDS=1-2226
2046	OG0002046	YKL016C	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.181-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.181&CDS=1-516
2047	OG0002047	YKL017C	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.183-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.183&CDS=1-2031
2048	OG0002048	YKL018W	maker-NODE_6_length_641012_cov_38.5042_ID_11-snap-gene-5.7-mRNA-1_1&gene=maker-NODE_6_length_641012_cov_38.5042_ID_11-snap-gene-5.7&CDS=1-996
2049	OG0002049	YKL019W	snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-3.31&CDS=1-966
2050	OG0002050	YKL021C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.40-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.40&CDS=1-1215
2051	OG0002051	YKL022C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-9.126-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-9.126&CDS=1-1746
2052	OG0002052	YKL024C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.68-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.68&CDS=1-849
2053	OG0002053	YKL025C	genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-13.5-mRNA-1_1&gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-13.5&CDS=1-1932
2054	OG0002054	YKL027W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.23-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.23&CDS=1-1371
2055	OG0002055	YKL028W	snap_masked-NODE_22_length_74237_cov_38.7338_ID_43-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_22_length_74237_cov_38.7338_ID_43-processed-gene-0.27&CDS=1-1143
2056	OG0002056	YKL029C	maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-4.131-mRNA-1_1&gene=maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-4.131&CDS=1-1758
2057	OG0002057	YKL033W	augustus_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.240-mRNA-1_1&gene=augustus_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.240&CDS=1-3060
2058	OG0002058	YKL033W-A	genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.159-mRNA-1_1&gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.159&CDS=1-717
2059	OG0002059	YKL034W	snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.204-mRNA-1_1&gene=snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.204&CDS=1-2310
2060	OG0002060	YKL035W	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.159-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-4.159&CDS=1-1509
2061	OG0002061	YKL040C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-17.61-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-17.61&CDS=1-813
2062	OG0002062	YKL041W	snap_masked-NODE_11_length_301523_cov_39.0428_ID_21-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_11_length_301523_cov_39.0428_ID_21-processed-gene-2.132&CDS=1-669
2063	OG0002063	YKL045W	snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-2.77&CDS=1-1377
2064	OG0002064	YKL047W	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.101-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.101&CDS=1-1521
2065	OG0002065	YKL051W	maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-2.2-mRNA-1_1&gene=maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-2.2&CDS=1-873
2066	OG0002066	YKL053C-A	maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.12-mRNA-1_1&gene=maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.12&CDS=1-264
2067	OG0002067	YKL054C	augustus_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.7&CDS=1-2193
2068	OG0002068	YKL056C	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-0.21&CDS=1-507
2069	OG0002069	YKL058W	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-2.121-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-2.121&CDS=1-333
2070	OG0002070	YKL059C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.111&CDS=1-1512
2071	OG0002071	YKL060C	maker-NODE_13_length_269693_cov_38.1254_ID_25-snap-gene-1.88-mRNA-1_1&gene=maker-NODE_13_length_269693_cov_38.1254_ID_25-snap-gene-1.88&CDS=1-1083
2072	OG0002072	YKL064W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-13.113-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-13.113&CDS=1-2529
2073	OG0002073	YKL067W	augustus_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.164-mRNA-1_1&gene=augustus_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.164&CDS=1-1392
2074	OG0002074	YKL069W	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.126&CDS=1-537
2075	OG0002075	YKL070W	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.211-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.211&CDS=1-654
2076	OG0002076	YKL071W	snap_masked-NODE_11_length_301523_cov_39.0428_ID_21-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_11_length_301523_cov_39.0428_ID_21-processed-gene-0.135&CDS=1-768
2077	OG0002077	YKL073W	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.80-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.80&CDS=1-2601
2078	OG0002078	YKL077W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.87&CDS=1-1152
2079	OG0002079	YKL078W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-4.101&CDS=1-2376
2080	OG0002080	YKL080W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-1.53&CDS=1-1191
2081	OG0002081	YKL082C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-1.28&CDS=1-1242
2082	OG0002082	YKL084W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-14.11-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-14.11&CDS=1-375
2083	OG0002083	YKL085W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.10-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.10&CDS=1-1017
2084	OG0002084	YKL086W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.63-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.63&CDS=1-372
2085	OG0002085	YKL087C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.59-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.59&CDS=1-684
2086	OG0002086	YKL089W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.95-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.95&CDS=1-1704
2087	OG0002087	YKL090W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-2.96&CDS=1-1068
2088	OG0002088	YKL092C	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-2.40&CDS=1-3477
2089	OG0002089	YKL094W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-8.0-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-8.0&CDS=1-2610
2090	OG0002090	YKL095W	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.81-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.81&CDS=1-852
2091	OG0002091	YKL098W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-2.169-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-2.169&CDS=1-921
2092	OG0002092	YKL099C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.96&CDS=1-714
2093	OG0002093	YKL101W	snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.169&CDS=1-2820
2094	OG0002094	YKL104C	augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-3.158&CDS=1-2037
2095	OG0002095	YKL108W	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.126&CDS=1-834
2096	OG0002096	YKL110C	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.121&CDS=1-843
2097	OG0002097	YKL113C	maker-NODE_5_length_663820_cov_38.3927_ID_9-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_5_length_663820_cov_38.3927_ID_9-snap-gene-2.8&CDS=1-1128
2098	OG0002098	YKL114C	maker-NODE_5_length_663820_cov_38.3927_ID_9-snap-gene-2.9-mRNA-1_1&gene=maker-NODE_5_length_663820_cov_38.3927_ID_9-snap-gene-2.9&CDS=1-1005
2099	OG0002099	YKL116C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-9.61-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-9.61&CDS=1-1509
2100	OG0002100	YKL117W	snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-5.154-mRNA-1_1&gene=snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-5.154&CDS=1-588
2101	OG0002101	YKL119C	snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-2.83&CDS=1-705
2102	OG0002102	YKL120W	snap_masked-NODE_12_length_299431_cov_39.0444_ID_23-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_12_length_299431_cov_39.0444_ID_23-processed-gene-0.70&CDS=1-954
2103	OG0002103	YKL125W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-1.102&CDS=1-1914
2104	OG0002104	YKL134C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-13.178-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-13.178&CDS=1-2223
2105	OG0002105	YKL138C	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-2.168-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-2.168&CDS=1-330
2106	OG0002106	YKL139W	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.185-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.185&CDS=1-1815
2107	OG0002107	YKL140W	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.93-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.93&CDS=1-1479
2108	OG0002108	YKL142W	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-0.82&CDS=1-654
2109	OG0002109	YKL143W	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.100&CDS=1-1125
2110	OG0002110	YKL144C	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.71&CDS=1-582
2111	OG0002111	YKL145W	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.97&CDS=1-1314
2112	OG0002112	YKL146W	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.73&CDS=1-2130
2113	OG0002113	YKL148C	genemark-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.31&CDS=1-1926
2114	OG0002114	YKL149C	snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-1.68&CDS=1-1233
2115	OG0002115	YKL150W	maker-NODE_5_length_663820_cov_38.3927_ID_9-augustus-gene-1.55-mRNA-1_1&gene=maker-NODE_5_length_663820_cov_38.3927_ID_9-augustus-gene-1.55&CDS=1-924
2116	OG0002116	YKL151C	maker-NODE_5_length_663820_cov_38.3927_ID_9-snap-gene-1.127-mRNA-1_1&gene=maker-NODE_5_length_663820_cov_38.3927_ID_9-snap-gene-1.127&CDS=1-960
2117	OG0002117	YKL152C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-5.92-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-5.92&CDS=1-744
2118	OG0002118	YKL154W	maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-2.1&CDS=1-714
2119	OG0002119	YKL155C	snap_masked-NODE_15_length_240312_cov_38.1157_ID_29-processed-gene-1.220-mRNA-1_1&gene=snap_masked-NODE_15_length_240312_cov_38.1157_ID_29-processed-gene-1.220&CDS=1-1950
2120	OG0002120	YKL160W	genemark-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-0.44&CDS=1-345
2121	OG0002121	YKL162C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-13.191-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-13.191&CDS=1-1536
2122	OG0002122	YKL165C	snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.61&CDS=1-2730
2123	OG0002123	YKL167C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-11.8-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-11.8&CDS=1-471
2124	OG0002124	YKL170W	genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.160-mRNA-1_1&gene=genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.160&CDS=1-396
2125	OG0002125	YKL171W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-10.136-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-10.136&CDS=1-2139
2126	OG0002126	YKL172W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.41-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.41&CDS=1-1122
2127	OG0002127	YKL178C	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-2.56&CDS=1-1296
2128	OG0002128	YKL179C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-10.157-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-10.157&CDS=1-2055
2129	OG0002129	YKL181W	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.142-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.142&CDS=1-1374
2130	OG0002130	YKL182W	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.121-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.121&CDS=1-6264
2131	OG0002131	YKL184W	snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.300-mRNA-1_1&gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.300&CDS=1-1332
2132	OG0002132	YKL185W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.107-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-2.107&CDS=1-1131
2133	OG0002133	YKL189W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-10.62-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-10.62&CDS=1-1209
2134	OG0002134	YKL190W	maker-NODE_18_length_188106_cov_38.3849_ID_35-snap-gene-0.315-mRNA-1_1&gene=maker-NODE_18_length_188106_cov_38.3849_ID_35-snap-gene-0.315&CDS=1-522
2135	OG0002135	YKL191W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-7.28-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-7.28&CDS=1-1536
2136	OG0002136	YKL192C	maker-NODE_9_length_477053_cov_38.1667_ID_17-snap-gene-2.155-mRNA-1_1&gene=maker-NODE_9_length_477053_cov_38.1667_ID_17-snap-gene-2.155&CDS=1-405
2137	OG0002137	YKL193C	maker-NODE_9_length_477053_cov_38.1667_ID_17-snap-gene-2.154-mRNA-1_1&gene=maker-NODE_9_length_477053_cov_38.1667_ID_17-snap-gene-2.154&CDS=1-1038
2138	OG0002138	YKL194C	genemark-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.60-mRNA-1_1&gene=genemark-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.60&CDS=1-1356
2139	OG0002139	YKL195W	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.134&CDS=1-663
2140	OG0002140	YKL196C	genemark-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.56-mRNA-1_1&gene=genemark-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.56&CDS=1-597
2141	OG0002141	YKL197C	genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-6.87-mRNA-1_1&gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-6.87&CDS=1-3201
2142	OG0002142	YKL203C	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-2.77&CDS=1-7083
2143	OG0002143	YKL205W	genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-18.100-mRNA-1_1&gene=genemark-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-18.100&CDS=1-3672
2144	OG0002144	YKL206C	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-2.80&CDS=1-726
2145	OG0002145	YKL207W	maker-NODE_3_length_1094262_cov_38.3339_ID_5-snap-gene-2.124-mRNA-1_1&gene=maker-NODE_3_length_1094262_cov_38.3339_ID_5-snap-gene-2.124&CDS=1-765
2146	OG0002146	YKL209C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-6.7-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-6.7&CDS=1-3807
2147	OG0002147	YKL210W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-6.55-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-6.55&CDS=1-3051
2148	OG0002148	YKL211C	genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.34-mRNA-1_1&gene=genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.34&CDS=1-1419
2149	OG0002149	YKL212W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-4.80&CDS=1-1788
2150	OG0002150	YKL213C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-4.161-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-4.161&CDS=1-2139
2151	OG0002151	YKL216W	snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-2.89&CDS=1-1233
2152	OG0002152	YKL217W	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-3.30&CDS=1-1518
2153	OG0002153	YKR002W	genemark-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_5_length_663820_cov_38.3927_ID_9-processed-gene-0.4&CDS=1-1671
2154	OG0002154	YKR008W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-19.5-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-19.5&CDS=1-1365
2155	OG0002155	YKR009C	snap_masked-NODE_15_length_240312_cov_38.1157_ID_29-processed-gene-1.236-mRNA-1_1&gene=snap_masked-NODE_15_length_240312_cov_38.1157_ID_29-processed-gene-1.236&CDS=1-2673
2156	OG0002156	YKR016W	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-2.106&CDS=1-1758
2157	OG0002157	YKR017C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-10.141-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-10.141&CDS=1-1587
2158	OG0002158	YKR019C	snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.110&CDS=1-2088
2159	OG0002159	YKR023W	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-7.175-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-7.175&CDS=1-1323
