	OrthologID	Saccharomyces_cerevisiae	yHAB148_Kazachstania_intestinalis
2117	OG0002117	YIL118W	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.57&CDS=1-669
2118	OG0002118	YIL119C	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.67&CDS=1-1380
2119	OG0002119	YIL122W	augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.56&CDS=1-1122
2120	OG0002120	YIL124W	augustus_masked-NODE_43_length_85566_cov_17.2606_ID_85-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_43_length_85566_cov_17.2606_ID_85-processed-gene-0.94&CDS=1-882
2121	OG0002121	YIL125W	maker-NODE_66_length_50366_cov_14.6421_ID_131-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_66_length_50366_cov_14.6421_ID_131-augustus-gene-0.0&CDS=1-4098
2122	OG0002122	YIL127C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.228-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.228&CDS=1-615
2123	OG0002123	YIL128W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.224&CDS=1-3102
2124	OG0002124	YIL129C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.20&CDS=1-7188
2125	OG0002125	YIL134W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.57&CDS=1-921
2126	OG0002126	YIL135C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.24&CDS=1-1338
2127	OG0002127	YIL136W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.58&CDS=1-1116
2128	OG0002128	YIL137C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.25&CDS=1-2667
2129	OG0002129	YIL139C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.27&CDS=1-678
2130	OG0002130	YIL140W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.59&CDS=1-2520
2131	OG0002131	YIL142W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.60&CDS=1-1581
2132	OG0002132	YIL143C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.137&CDS=1-2577
2133	OG0002133	YIL144W	snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.290-mRNA-1_1&gene=snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.290&CDS=1-2085
2134	OG0002134	YIL145C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.138&CDS=1-927
2135	OG0002135	YIL146C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.139&CDS=1-1461
2136	OG0002136	YIL147C	genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.44&CDS=1-3393
2137	OG0002137	YIL150C	genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.46&CDS=1-1773
2138	OG0002138	YIL153W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.190&CDS=1-1188
2139	OG0002139	YIL154C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.143&CDS=1-1248
2140	OG0002140	YIL155C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.144&CDS=1-1995
2141	OG0002141	YIL156W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.191-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.191&CDS=1-3246
2142	OG0002142	YIL157C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.145&CDS=1-531
2143	OG0002143	YIL159W	maker-NODE_4_length_283908_cov_15.1447_ID_7-snap-gene-1.196-mRNA-1_1&gene=maker-NODE_4_length_283908_cov_15.1447_ID_7-snap-gene-1.196&CDS=1-4197
2144	OG0002144	YIL160C	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.24&CDS=1-1227
2145	OG0002145	YIR002C	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.96&CDS=1-2907
2146	OG0002146	YIR004W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.1&CDS=1-1254
2147	OG0002147	YIR005W	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.113&CDS=1-513
2148	OG0002148	YIR006C	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.65&CDS=1-4020
2149	OG0002149	YIR007W	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.112&CDS=1-2328
2150	OG0002150	YIR008C	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.95&CDS=1-1221
2151	OG0002151	YIR009W	snap_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.75&CDS=1-315
2152	OG0002152	YIR010W	snap_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.38&CDS=1-1641
2153	OG0002153	YIR011C	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.133&CDS=1-924
2154	OG0002154	YIR012W	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.162&CDS=1-1320
2155	OG0002155	YIR015W	augustus_masked-NODE_42_length_86216_cov_15.7481_ID_83-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_42_length_86216_cov_15.7481_ID_83-processed-gene-0.129&CDS=1-450
2156	OG0002156	YIR022W	augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.20&CDS=1-498
2157	OG0002157	YIR023W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.196-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.196&CDS=1-2847
2158	OG0002158	YIR024C	snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.66&CDS=1-702
2159	OG0002159	YIR026C	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.238-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.238&CDS=1-1038
2160	OG0002160	YIR033W	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.198&CDS=1-3264
2161	OG0002161	YIR034C	augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.239&CDS=1-1116
2162	OG0002162	YIR035C	augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_85_length_29303_cov_15.6202_ID_169-processed-gene-0.34&CDS=1-765
2163	OG0002163	YJL001W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.22&CDS=1-648
2164	OG0002164	YJL002C	snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.167&CDS=1-1347
2165	OG0002165	YJL003W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.285-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.285&CDS=1-345
2166	OG0002166	YJL004C	genemark-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.122&CDS=1-606
2167	OG0002167	YJL005W	genemark-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.171-mRNA-1_1&gene=genemark-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.171&CDS=1-5883
2168	OG0002168	YJL006C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.281-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.281&CDS=1-966
2169	OG0002169	YJL008C	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.31&CDS=1-3714
2170	OG0002170	YJL010C	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.32&CDS=1-1977
2171	OG0002171	YJL011C	augustus_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.15&CDS=1-459
2172	OG0002172	YJL012C	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.58&CDS=1-5460
2173	OG0002173	YJL013C	snap_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.37&CDS=1-1227
2174	OG0002174	YJL014W	augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_49_length_72555_cov_15.2167_ID_97-processed-gene-0.106&CDS=1-1683
2175	OG0002175	YJL016W	augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.109&CDS=1-1389
2176	OG0002176	YJL019W	augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.108&CDS=1-1827
2177	OG0002177	YJL020C	augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.132&CDS=1-2823
2178	OG0002178	YJL023C	snap_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.35&CDS=1-978
2179	OG0002179	YJL024C	augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.107&CDS=1-561
2180	OG0002180	YJL025W	augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.128&CDS=1-1581
2181	OG0002181	YJL030W	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.280-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.280&CDS=1-594
2182	OG0002182	YJL031C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.235-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.235&CDS=1-993
2183	OG0002183	YJL034W	maker-NODE_17_length_155519_cov_14.8453_ID_33-snap-gene-0.140-mRNA-1_1&gene=maker-NODE_17_length_155519_cov_14.8453_ID_33-snap-gene-0.140&CDS=1-4377
2184	OG0002184	YJL035C	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.50&CDS=1-795
2185	OG0002185	YJL036W	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.16&CDS=1-1248
2186	OG0002186	YJL039C	augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_17_length_155519_cov_14.8453_ID_33-processed-gene-0.51&CDS=1-7431
2187	OG0002187	YJL041W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.28&CDS=1-2466
2188	OG0002188	YJL042W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.27&CDS=1-3798
2189	OG0002189	YJL044C	snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.172&CDS=1-1185
2190	OG0002190	YJL046W	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.137&CDS=1-1062
2191	OG0002191	YJL047C	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.30&CDS=1-2379
2192	OG0002192	YJL049W	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.136&CDS=1-1356
2193	OG0002193	YJL050W	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.134&CDS=1-3192
2194	OG0002194	YJL051W	snap_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.72-mRNA-1_1&gene=snap_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.72&CDS=1-2406
2195	OG0002195	YJL053W	genemark-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.4&CDS=1-1089
2196	OG0002196	YJL055W	maker-NODE_12_length_205931_cov_14.7015_ID_23-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_12_length_205931_cov_14.7015_ID_23-augustus-gene-1.0&CDS=1-1899
2197	OG0002197	YJL056C	genemark-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.8&CDS=1-2199
2198	OG0002198	YJL057C	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.28&CDS=1-1899
2199	OG0002199	YJL059W	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.5&CDS=1-1203
2200	OG0002200	YJL060W	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.4&CDS=1-1299
2201	OG0002201	YJL061W	snap_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.118&CDS=1-2106
2202	OG0002202	YJL062W	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.2&CDS=1-2493
2203	OG0002203	YJL063C	augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.92&CDS=1-771
2204	OG0002204	YJL065C	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.27&CDS=1-477
2205	OG0002205	YJL068C	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.25&CDS=1-903
2206	OG0002206	YJL069C	augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_25_length_132468_cov_15.7539_ID_49-processed-gene-0.24&CDS=1-1755
2207	OG0002207	YJL070C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.26&CDS=1-2643
2208	OG0002208	YJL071W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.59&CDS=1-1662
2209	OG0002209	YJL072C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.27&CDS=1-648
2210	OG0002210	YJL073W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.60&CDS=1-1929
2211	OG0002211	YJL074C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.28&CDS=1-3660
2212	OG0002212	YJL076W	snap_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.212-mRNA-1_1&gene=snap_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.212&CDS=1-3207
2213	OG0002213	YJL080C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.32&CDS=1-3630
2214	OG0002214	YJL081C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.33&CDS=1-1479
2215	OG0002215	YJL083W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.62&CDS=1-2106
2216	OG0002216	YJL084C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.34&CDS=1-2814
2217	OG0002217	YJL085W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.64&CDS=1-1896
2218	OG0002218	YJL087C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.35&CDS=1-2481
2219	OG0002219	YJL088W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.65&CDS=1-981
2220	OG0002220	YJL089W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.66&CDS=1-3285
2221	OG0002221	YJL090C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.36&CDS=1-2277
2222	OG0002222	YJL091C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.37&CDS=1-1461
2223	OG0002223	YJL092W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.67&CDS=1-3249
2224	OG0002224	YJL093C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.38&CDS=1-1986
2225	OG0002225	YJL094C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.39&CDS=1-2601
2226	OG0002226	YJL095W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.68&CDS=1-4521
2227	OG0002227	YJL096W	genemark-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.247-mRNA-1_1&gene=genemark-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.247&CDS=1-507
