	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035707_Candida_heveicola
1548	OG0001548	YGR231C	augustus_masked-flattened_line_6-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-8.63&CDS=1-903
1549	OG0001549	YGR232W	augustus_masked-flattened_line_10-processed-gene-7.54-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-7.54&CDS=1-684
1550	OG0001550	YGR233C	augustus_masked-flattened_line_12-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.105&CDS=1-3705
1551	OG0001551	YGR234W	snap_masked-flattened_line_4-processed-gene-8.87-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-8.87&CDS=1-1155
1552	OG0001552	YGR235C	augustus_masked-flattened_line_32-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.60&CDS=1-729
1553	OG0001553	YGR237C	augustus_masked-flattened_line_6-processed-gene-7.27-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.27&CDS=1-1908
1554	OG0001554	YGR240C	augustus_masked-flattened_line_6-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.24&CDS=1-2934
1555	OG0001555	YGR244C	augustus_masked-flattened_line_18-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.87&CDS=1-1233
1556	OG0001556	YGR245C	augustus_masked-flattened_line_18-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.82&CDS=1-2220
1557	OG0001557	YGR246C	maker-flattened_line_18-snap-gene-0.78-mRNA-1_1&gene=maker-flattened_line_18-snap-gene-0.78&CDS=1-1839
1558	OG0001558	YGR247W	augustus_masked-flattened_line_18-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.91&CDS=1-819
1559	OG0001559	YGR252W	augustus_masked-flattened_line_18-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.89&CDS=1-1437
1560	OG0001560	YGR253C	augustus_masked-flattened_line_18-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.88&CDS=1-756
1561	OG0001561	YGR255C	snap_masked-flattened_line_2-processed-gene-6.54-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-6.54&CDS=1-1410
1562	OG0001562	YGR257C	augustus_masked-flattened_line_32-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.40&CDS=1-1176
1563	OG0001563	YGR258C	snap_masked-flattened_line_6-processed-gene-4.81-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.81&CDS=1-2958
1564	OG0001564	YGR261C	augustus_masked-flattened_line_6-processed-gene-6.24-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-6.24&CDS=1-2799
1565	OG0001565	YGR262C	augustus_masked-flattened_line_6-processed-gene-7.20-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.20&CDS=1-774
1566	OG0001566	YGR264C	augustus_masked-flattened_line_6-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.14&CDS=1-2253
1567	OG0001567	YGR266W	augustus_masked-flattened_line_6-processed-gene-7.9-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.9&CDS=1-2067
1568	OG0001568	YGR267C	augustus_masked-flattened_line_6-processed-gene-7.13-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.13&CDS=1-849
1569	OG0001569	YGR268C	augustus_masked-flattened_line_6-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.21&CDS=1-762
1570	OG0001570	YGR270W	augustus_masked-flattened_line_6-processed-gene-7.17-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.17&CDS=1-3981
1571	OG0001571	YGR271C-A	augustus_masked-flattened_line_6-processed-gene-7.4-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.4&CDS=1-675
1572	OG0001572	YGR271W	augustus_masked-flattened_line_6-processed-gene-7.0-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.0&CDS=1-5754
1573	OG0001573	YGR274C	augustus_masked-flattened_line_10-processed-gene-7.12-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-7.12&CDS=1-3372
1574	OG0001574	YGR276C	genemark-flattened_line_10-processed-gene-7.175-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-7.175&CDS=1-1632
1575	OG0001575	YGR277C	augustus_masked-flattened_line_30-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.109&CDS=1-867
1576	OG0001576	YGR280C	augustus_masked-flattened_line_12-processed-gene-5.17-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-5.17&CDS=1-942
1577	OG0001577	YGR282C	augustus_masked-flattened_line_2-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.13&CDS=1-3279
1578	OG0001578	YGR284C	snap_masked-flattened_line_2-processed-gene-3.50-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.50&CDS=1-993
1579	OG0001579	YGR285C	augustus_masked-flattened_line_2-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.25&CDS=1-1287
1580	OG0001580	YGR286C	augustus_masked-flattened_line_4-processed-gene-4.154-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.154&CDS=1-2733
1581	OG0001581	YHL002W	genemark-flattened_line_6-processed-gene-3.69-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.69&CDS=1-1233
1582	OG0001582	YHL007C	augustus_masked-flattened_line_22-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.35&CDS=1-3087
1583	OG0001583	YHL008C	augustus_masked-flattened_line_8-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.8&CDS=1-1686
1584	OG0001584	YHL009C	augustus_masked-flattened_line_26-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.12&CDS=1-1104
1585	OG0001585	YHL010C	genemark-flattened_line_4-processed-gene-2.120-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.120&CDS=1-1494
1586	OG0001586	YHL011C	augustus_masked-flattened_line_4-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.78&CDS=1-960
1587	OG0001587	YHL013C	augustus_masked-flattened_line_40-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-1.64&CDS=1-888
1588	OG0001588	YHL015W	augustus_masked-flattened_line_14-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-4.25&CDS=1-354
1589	OG0001589	YHL016C	augustus_masked-flattened_line_10-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.23&CDS=1-2169
1590	OG0001590	YHL020C	augustus_masked-flattened_line_2-processed-gene-8.75-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.75&CDS=1-1215
1591	OG0001591	YHL021C	augustus_masked-flattened_line_8-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-7.96&CDS=1-1272
1592	OG0001592	YHL023C	augustus_masked-flattened_line_48-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.22&CDS=1-2232
1593	OG0001593	YHL024W	snap_masked-flattened_line_46-processed-gene-0.54-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.54&CDS=1-1311
1594	OG0001594	YHL027W	augustus_masked-flattened_line_0-processed-gene-10.15-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.15&CDS=1-1782
1595	OG0001595	YHL028W	augustus_masked-flattened_line_0-processed-gene-10.14-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.14&CDS=1-1446
1596	OG0001596	YHL029C	augustus_masked-flattened_line_26-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.65&CDS=1-1698
1597	OG0001597	YHL030W	augustus_masked-flattened_line_26-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-2.1&CDS=1-5505
1598	OG0001598	YHL031C	augustus_masked-flattened_line_20-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-3.73&CDS=1-672
1599	OG0001599	YHL032C	augustus_masked-flattened_line_6-processed-gene-5.12-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-5.12&CDS=1-1893
1600	OG0001600	YHL036W	augustus_masked-flattened_line_6-processed-gene-8.40-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-8.40&CDS=1-1593
1601	OG0001601	YHR001W-A	augustus_masked-flattened_line_4-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.78&CDS=1-228
1602	OG0001602	YHR002W	snap_masked-flattened_line_20-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.24&CDS=1-1218
1603	OG0001603	YHR004C	snap_masked-flattened_line_12-processed-gene-2.90-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.90&CDS=1-1107
1604	OG0001604	YHR005C	augustus_masked-flattened_line_34-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.66&CDS=1-1236
1605	OG0001605	YHR005C-A	augustus_masked-flattened_line_2-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.20&CDS=1-2616
1606	OG0001606	YHR007C	maker-flattened_line_2-augustus-gene-2.91-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-2.91&CDS=1-2625
1607	OG0001607	YHR008C	augustus_masked-flattened_line_22-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.118&CDS=1-690
1608	OG0001608	YHR009C	augustus_masked-flattened_line_36-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.71&CDS=1-1353
1609	OG0001609	YHR011W	augustus_masked-flattened_line_22-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.96&CDS=1-1263
1610	OG0001610	YHR012W	augustus_masked-flattened_line_4-processed-gene-6.66-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.66&CDS=1-795
1611	OG0001611	YHR013C	augustus_masked-flattened_line_22-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.88&CDS=1-657
1612	OG0001612	YHR016C	maker-flattened_line_28-augustus-gene-0.113-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.113&CDS=1-1212
1613	OG0001613	YHR018C	augustus_masked-flattened_line_24-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.28&CDS=1-1392
1614	OG0001614	YHR019C	augustus_masked-flattened_line_24-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.29&CDS=1-1653
1615	OG0001615	YHR020W	augustus_masked-flattened_line_24-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.9&CDS=1-2058
1616	OG0001616	YHR023W	augustus_masked-flattened_line_2-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.100&CDS=1-5691
1617	OG0001617	YHR024C	augustus_masked-flattened_line_2-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.106&CDS=1-1479
1618	OG0001618	YHR026W	augustus_masked-flattened_line_4-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.83&CDS=1-1737
1619	OG0001619	YHR027C	augustus_masked-flattened_line_4-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.64&CDS=1-2895
1620	OG0001620	YHR028C	augustus_masked-flattened_line_2-processed-gene-11.156-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-11.156&CDS=1-2547
1621	OG0001621	YHR029C	augustus_masked-flattened_line_16-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.10&CDS=1-846
1622	OG0001622	YHR030C	augustus_masked-flattened_line_4-processed-gene-8.22-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-8.22&CDS=1-1458
1623	OG0001623	YHR031C	snap_masked-flattened_line_4-processed-gene-8.80-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-8.80&CDS=1-1992
1624	OG0001624	YHR034C	augustus_masked-flattened_line_6-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.66&CDS=1-939
1625	OG0001625	YHR037W	augustus_masked-flattened_line_6-processed-gene-7.5-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.5&CDS=1-1761
1626	OG0001626	YHR039C	maker-flattened_line_2-augustus-gene-8.148-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-8.148&CDS=1-3927
1627	OG0001627	YHR039C-A	augustus_masked-flattened_line_2-processed-gene-8.90-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.90&CDS=1-333
1628	OG0001628	YHR041C	maker-flattened_line_2-augustus-gene-11.79-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-11.79&CDS=1-699
1629	OG0001629	YHR042W	augustus_masked-flattened_line_28-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.67&CDS=1-2034
1630	OG0001630	YHR049W	augustus_masked-flattened_line_26-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.32&CDS=1-744
1631	OG0001631	YHR051W	maker-flattened_line_6-augustus-gene-4.35-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-4.35&CDS=1-438
1632	OG0001632	YHR052W	augustus_masked-flattened_line_2-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-9.81&CDS=1-1026
1633	OG0001633	YHR058C	augustus_masked-flattened_line_14-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.90&CDS=1-825
1634	OG0001634	YHR059W	snap_masked-flattened_line_14-processed-gene-2.5-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.5&CDS=1-447
1635	OG0001635	YHR062C	augustus_masked-flattened_line_8-processed-gene-8.125-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-8.125&CDS=1-909
1636	OG0001636	YHR063C	augustus_masked-flattened_line_30-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.90&CDS=1-1020
1637	OG0001637	YHR064C	augustus_masked-flattened_line_6-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.110&CDS=1-1641
1638	OG0001638	YHR065C	augustus_masked-flattened_line_32-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.64&CDS=1-1431
1639	OG0001639	YHR068W	augustus_masked-flattened_line_4-processed-gene-7.75-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.75&CDS=1-1134
1640	OG0001640	YHR069C	snap_masked-flattened_line_26-processed-gene-2.164-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-2.164&CDS=1-342
1641	OG0001641	YHR070W	genemark-flattened_line_26-processed-gene-2.66-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-2.66&CDS=1-1371
1642	OG0001642	YHR071W	snap_masked-flattened_line_14-processed-gene-5.176-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-5.176&CDS=1-846
1643	OG0001643	YHR072W	augustus_masked-flattened_line_40-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.56&CDS=1-2217
1644	OG0001644	YHR072W-A	snap_masked-flattened_line_22-processed-gene-2.5-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.5&CDS=1-177
1645	OG0001645	YHR073W	genemark-flattened_line_28-processed-gene-1.148-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.148&CDS=1-2541
1646	OG0001646	YHR074W	snap_masked-flattened_line_16-processed-gene-4.128-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-4.128&CDS=1-3174
1647	OG0001647	YHR075C	genemark-flattened_line_16-processed-gene-4.93-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-4.93&CDS=1-750
1648	OG0001648	YHR076W	augustus_masked-flattened_line_6-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.48&CDS=1-1116
1649	OG0001649	YHR077C	augustus_masked-flattened_line_6-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.64&CDS=1-3042
1650	OG0001650	YHR078W	augustus_masked-flattened_line_32-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.35&CDS=1-1734
1651	OG0001651	YHR079C	snap_masked-flattened_line_8-processed-gene-6.46-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-6.46&CDS=1-3384
1652	OG0001652	YHR081W	augustus_masked-flattened_line_8-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-6.26&CDS=1-672
1653	OG0001653	YHR082C	genemark-flattened_line_8-processed-gene-6.111-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-6.111&CDS=1-2346
1654	OG0001654	YHR084W	augustus_masked-flattened_line_0-processed-gene-9.98-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.98&CDS=1-1521
1655	OG0001655	YHR085W	augustus_masked-flattened_line_4-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.66&CDS=1-1740
1656	OG0001656	YHR086W	genemark-flattened_line_2-processed-gene-8.119-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.119&CDS=1-1338
1657	OG0001657	YHR087W	augustus_masked-flattened_line_2-processed-gene-8.68-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.68&CDS=1-312
1658	OG0001658	YHR088W	augustus_masked-flattened_line_2-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.14&CDS=1-894
1659	OG0001659	YHR089C	augustus_masked-flattened_line_8-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-7.107&CDS=1-597
1660	OG0001660	YHR090C	augustus_masked-flattened_line_44-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.82&CDS=1-774
1661	OG0001661	YHR098C	augustus_masked-flattened_line_6-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.52&CDS=1-2937
1662	OG0001662	YHR099W	augustus_masked-flattened_line_8-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.27&CDS=1-11388
1663	OG0001663	YHR100C	snap_masked-flattened_line_8-processed-gene-1.114-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.114&CDS=1-636
1664	OG0001664	YHR101C	augustus_masked-flattened_line_36-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.72&CDS=1-918
1665	OG0001665	YHR102W	maker-flattened_line_0-augustus-gene-12.6-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-12.6&CDS=1-4953
1666	OG0001666	YHR104W	augustus_masked-flattened_line_12-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.11&CDS=1-954
1667	OG0001667	YHR108W	augustus_masked-flattened_line_14-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.65&CDS=1-1755
1668	OG0001668	YHR109W	snap_masked-flattened_line_22-processed-gene-3.13-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-3.13&CDS=1-1395
1669	OG0001669	YHR110W	augustus_masked-flattened_line_36-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.52&CDS=1-639
1670	OG0001670	YHR111W	genemark-flattened_line_36-processed-gene-0.102-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.102&CDS=1-1305
1671	OG0001671	YHR112C	augustus_masked-flattened_line_8-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.72&CDS=1-1125
1672	OG0001672	YHR113W	augustus_masked-flattened_line_36-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.73&CDS=1-1386
1673	OG0001673	YHR114W	augustus_masked-flattened_line_36-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.127&CDS=1-1818
1674	OG0001674	YHR116W	snap_masked-flattened_line_4-processed-gene-7.33-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-7.33&CDS=1-339
1675	OG0001675	YHR120W	augustus_masked-flattened_line_8-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.85&CDS=1-5622
1676	OG0001676	YHR121W	augustus_masked-flattened_line_14-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-3.48&CDS=1-630
1677	OG0001677	YHR122W	augustus_masked-flattened_line_22-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.104&CDS=1-612
1678	OG0001678	YHR124W	snap_masked-flattened_line_20-processed-gene-2.23-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.23&CDS=1-1605
1679	OG0001679	YHR128W	augustus_masked-flattened_line_42-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.61&CDS=1-654
