	OrthologID	Candida_boidinii_JCM9604	Saccharomyces_cerevisiae
2099	OG0002099	-processed-gene-17.74-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.74&CDS=1-567	YPL218W
2100	OG0002100	-processed-gene-17.75-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.75&CDS=1-2625	YGL137W
2101	OG0002101	-processed-gene-17.58-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.58&CDS=1-1095	YGL136C
2102	OG0002102	-processed-gene-17.77-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.77&CDS=1-2067	YBR223C
2103	OG0002103	-processed-gene-17.78-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.78&CDS=1-2139	YGL099W
2104	OG0002104	-snap-gene-17.32-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-17.32&CDS=1-6363	YFL033C
2105	OG0002105	-processed-gene-17.93-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.93&CDS=1-1383	YGL065C
2106	OG0002106	-snap-gene-17.33-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-17.33&CDS=1-1809	YCR095C
2107	OG0002107	-processed-gene-17.81-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.81&CDS=1-771	YMR188C
2108	OG0002108	-processed-gene-17.94-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.94&CDS=1-1179	YIR011C
2109	OG0002109	-processed-gene-17.82-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.82&CDS=1-1263	YPL154C
2110	OG0002110	-snap-gene-17.36-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-17.36&CDS=1-3273	YPL153C
2111	OG0002111	-processed-gene-17.83-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.83&CDS=1-2157	YOR243C
2112	OG0002112	-processed-gene-17.50-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.50&CDS=1-2043	YOR242C
2113	OG0002113	-processed-gene-17.15-mRNA-1_1&gene=genemark-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.15&CDS=1-1167	YDR262W
2114	OG0002114	-processed-gene-17.98-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.98&CDS=1-4413	YOR116C
2115	OG0002115	-processed-gene-17.99-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.99&CDS=1-894	YDR361C
2116	OG0002116	-processed-gene-17.86-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.86&CDS=1-1542	YDR364C
2117	OG0002117	-processed-gene-17.100-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.100&CDS=1-1278	YOR117W
2118	OG0002118	-processed-gene-17.101-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.101&CDS=1-228	YDR363W-A
2119	OG0002119	-processed-gene-17.88-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.88&CDS=1-5394	YDR359C
2120	OG0002120	-processed-gene-17.89-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-17.89&CDS=1-1380	YDR357C
2121	OG0002121	-processed-gene-18.3-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.3&CDS=1-1110	YDR354W
2122	OG0002122	-processed-gene-18.4-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.4&CDS=1-348	YKL160W
2123	OG0002123	-processed-gene-18.0-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.0&CDS=1-1167	YHR052W
2124	OG0002124	-processed-gene-18.31-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.31&CDS=1-1920	YJL163C
2125	OG0002125	-processed-gene-18.8-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.8&CDS=1-3330	YFL025C
2126	OG0002126	-snap-gene-18.83-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-18.83&CDS=1-2703	YNL082W
2127	OG0002127	-processed-gene-18.19-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.19&CDS=1-9963	YDL058W
2128	OG0002128	-processed-gene-18.20-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.20&CDS=1-1536	YNL241C
2129	OG0002129	-processed-gene-18.21-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.21&CDS=1-1785	YNL240C
2130	OG0002130	-augustus-gene-18.53-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-augustus-gene-18.53&CDS=1-810	YKR034W
2131	OG0002131	-processed-gene-18.11-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.11&CDS=1-1113	YMR214W
2132	OG0002132	-processed-gene-18.23-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.23&CDS=1-531	YOR252W
2133	OG0002133	-processed-gene-18.24-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.24&CDS=1-2904	YMR212C
2134	OG0002134	-processed-gene-18.16-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.16&CDS=1-2079	YMR213W
2135	OG0002135	-processed-gene-18.17-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.17&CDS=1-2442	YOR275C
2136	OG0002136	-processed-gene-18.25-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-18.25&CDS=1-1563	YOR274W
2137	OG0002137	-processed-gene-19.53-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.53&CDS=1-1725	YLL028W
2138	OG0002138	-processed-gene-19.54-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.54&CDS=1-1821	YLR094C
2139	OG0002139	-processed-gene-19.43-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.43&CDS=1-885	YDR116C
2140	OG0002140	-processed-gene-19.44-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.44&CDS=1-1578	YDR434W
2141	OG0002141	-snap-gene-19.1-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-19.1&CDS=1-1866	YDR117C
2142	OG0002142	-processed-gene-19.47-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.47&CDS=1-1512	YLR089C
2143	OG0002143	-processed-gene-19.57-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.57&CDS=1-2004	YLR088W
2144	OG0002144	-processed-gene-19.58-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.58&CDS=1-9228	YLR087C
2145	OG0002145	-processed-gene-19.48-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.48&CDS=1-1326	YDL147W
2146	OG0002146	-processed-gene-19.49-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.49&CDS=1-5643	YMR162C
2147	OG0002147	-processed-gene-19.50-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-19.50&CDS=1-2199	YDL106C
2148	OG0002148	-processed-gene-20.0-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.0&CDS=1-1245	YDL105W
2149	OG0002149	-processed-gene-20.2-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.2&CDS=1-1221	YDL104C
2150	OG0002150	-processed-gene-20.1-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.1&CDS=1-1062	YMR166C
2151	OG0002151	-processed-gene-20.68-mRNA-1_1&gene=genemark-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.68&CDS=1-2130	YMR167W
2152	OG0002152	-processed-gene-20.31-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.31&CDS=1-2022	YGL141W
2153	OG0002153	-processed-gene-20.4-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.4&CDS=1-3342	YDL102W
2154	OG0002154	-processed-gene-20.34-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.34&CDS=1-648	YBL102W
2155	OG0002155	-snap-gene-20.95-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-20.95&CDS=1-2880	YDL126C
2156	OG0002156	-processed-gene-20.17-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.17&CDS=1-1368	YDL128W
2157	OG0002157	-processed-gene-20.19-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.19&CDS=1-762	YKL033W-A
2158	OG0002158	-processed-gene-20.20-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.20&CDS=1-2670	YKL034W
2159	OG0002159	-processed-gene-20.21-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.21&CDS=1-924	YGR060W
2160	OG0002160	-augustus-gene-20.64-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-augustus-gene-20.64&CDS=1-237	YDR379C-A
2161	OG0002161	-processed-gene-20.23-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.23&CDS=1-1233	YLR459W
2162	OG0002162	-processed-gene-20.13-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.13&CDS=1-1752	YOR216C
2163	OG0002163	-processed-gene-20.14-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.14&CDS=1-558	YOR215C
2164	OG0002164	-processed-gene-20.24-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.24&CDS=1-855	YPR143W
2165	OG0002165	-processed-gene-20.15-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.15&CDS=1-2370	YPR141C
2166	OG0002166	-processed-gene-20.26-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.26&CDS=1-1350	YPR140W
2167	OG0002167	-processed-gene-20.27-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-20.27&CDS=1-585	YJR014W
2168	OG0002168	-processed-gene-21.60-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.60&CDS=1-696	YER063W
2169	OG0002169	-augustus-gene-21.59-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-augustus-gene-21.59&CDS=1-945	YER053C
2170	OG0002170	-processed-gene-21.64-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.64&CDS=1-1641	YER065C
2171	OG0002171	-processed-gene-21.76-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.76&CDS=1-831	YEL009C
2172	OG0002172	-processed-gene-21.49-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.49&CDS=1-3213	YBR055C
2173	OG0002173	-processed-gene-21.67-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.67&CDS=1-1572	YMR131C
2174	OG0002174	-processed-gene-21.81-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.81&CDS=1-1344	YFL037W
2175	OG0002175	-processed-gene-21.70-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.70&CDS=1-1629	YLR403W
2176	OG0002176	-processed-gene-21.72-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-21.72&CDS=1-2292	YDL074C
2177	OG0002177	-processed-gene-22.0-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.0&CDS=1-5487	YBR208C
2178	OG0002178	-snap-gene-22.91-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-22.91&CDS=1-2697	YPL072W
2179	OG0002179	-processed-gene-22.14-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.14&CDS=1-3954	YBR281C
2180	OG0002180	-processed-gene-22.16-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.16&CDS=1-2061	YOL057W
2181	OG0002181	-processed-gene-22.4-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.4&CDS=1-1410	YMR034C
2182	OG0002182	-processed-gene-22.18-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.18&CDS=1-2382	YNL272C
2183	OG0002183	-processed-gene-22.5-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.5&CDS=1-624	YNR018W
2184	OG0002184	-processed-gene-22.6-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.6&CDS=1-609	YMR073C
2185	OG0002185	-processed-gene-22.22-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.22&CDS=1-411	YMR074C
2186	OG0002186	-augustus-gene-22.57-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-augustus-gene-22.57&CDS=1-1212	YDL205C
2187	OG0002187	-processed-gene-22.24-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.24&CDS=1-663	YJL063C
2188	OG0002188	-processed-gene-22.25-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.25&CDS=1-948	YBR265W
2189	OG0002189	-processed-gene-22.10-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.10&CDS=1-1320	YDR306C
2190	OG0002190	-processed-gene-22.26-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-22.26&CDS=1-528	YLR370C
2191	OG0002191	-processed-gene-23.38-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.38&CDS=1-894	YML014W
2192	OG0002192	-processed-gene-23.51-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.51&CDS=1-1212	YNR041C
2193	OG0002193	-processed-gene-23.85-mRNA-1_1&gene=genemark-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.85&CDS=1-3240	YLL031C
2194	OG0002194	-processed-gene-23.54-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.54&CDS=1-2754	YHL023C
2195	OG0002195	-processed-gene-23.6-mRNA-1_1&gene=snap_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.6&CDS=1-3258	YDL035C
2196	OG0002196	-processed-gene-23.55-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.55&CDS=1-1659	YJL111W
2197	OG0002197	-processed-gene-23.56-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.56&CDS=1-2304	YJL112W
2198	OG0002198	-processed-gene-23.57-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.57&CDS=1-252	YLR038C
2199	OG0002199	-processed-gene-23.42-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.42&CDS=1-2259	YLL035W
2200	OG0002200	-processed-gene-23.58-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.58&CDS=1-2724	YLL034C
2201	OG0002201	-processed-gene-23.43-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.43&CDS=1-678	YMR077C
2202	OG0002202	-processed-gene-23.59-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.59&CDS=1-1038	YGL040C
2203	OG0002203	-processed-gene-23.45-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.45&CDS=1-1182	YFL030W
2204	OG0002204	-processed-gene-23.61-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.61&CDS=1-1107	YER116C
2205	OG0002205	-processed-gene-23.62-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.62&CDS=1-2937	YKL188C
2206	OG0002206	-processed-gene-23.48-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.48&CDS=1-2001	YER113C
2207	OG0002207	-processed-gene-23.49-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.49&CDS=1-1371	YIR008C
2208	OG0002208	-processed-gene-23.64-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.64&CDS=1-2532	YIR007W
2209	OG0002209	-processed-gene-23.65-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-23.65&CDS=1-1197	YER178W
2210	OG0002210	-processed-gene-24.1-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.1&CDS=1-3099	YER171W
2211	OG0002211	-processed-gene-24.2-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.2&CDS=1-1191	YPL028W
2212	OG0002212	-processed-gene-24.6-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.6&CDS=1-3936	YKL092C
2213	OG0002213	-processed-gene-24.7-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.7&CDS=1-468	YML094W
2214	OG0002214	-processed-gene-24.16-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.16&CDS=1-1731	YML127W
2215	OG0002215	-processed-gene-24.8-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.8&CDS=1-1065	YML095C
2216	OG0002216	-processed-gene-24.9-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.9&CDS=1-1782	YML086C
2217	OG0002217	-processed-gene-24.10-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.10&CDS=1-2028	YOR273C
2218	OG0002218	-processed-gene-24.11-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.11&CDS=1-207	YML129C
2219	OG0002219	-processed-gene-24.19-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.19&CDS=1-2757	YML088W
2220	OG0002220	-processed-gene-24.20-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.20&CDS=1-939	YML125C
2221	OG0002221	-processed-gene-24.14-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.14&CDS=1-2583	YMR078C
2222	OG0002222	-processed-gene-24.15-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-24.15&CDS=1-2661	YHR084W
2223	OG0002223	-processed-gene-25.41-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.41&CDS=1-2103	YLR002C
2224	OG0002224	-processed-gene-25.29-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.29&CDS=1-1179	YGR193C
2225	OG0002225	-processed-gene-25.31-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.31&CDS=1-1002	YEL029C
2226	OG0002226	-processed-gene-25.32-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.32&CDS=1-1641	YJR010W
2227	OG0002227	-processed-gene-25.16-mRNA-1_1&gene=genemark-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.16&CDS=1-1299	YCR045C
2228	OG0002228	-processed-gene-25.43-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.43&CDS=1-6648	YNR016C
2229	OG0002229	-processed-gene-25.34-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.34&CDS=1-684	YNR017W
2230	OG0002230	-processed-gene-25.18-mRNA-1_1&gene=genemark-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.18&CDS=1-1182	YDR435C
2231	OG0002231	-processed-gene-25.35-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.35&CDS=1-1596	YKL045W
2232	OG0002232	-processed-gene-25.37-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.37&CDS=1-804	YKR065C
2233	OG0002233	-processed-gene-25.46-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-25.46&CDS=1-1146	YKR066C
2234	OG0002234	-processed-gene-26.63-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.63&CDS=1-1539	YLR197W
2235	OG0002235	-processed-gene-26.64-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.64&CDS=1-1062	YDL169C
2236	OG0002236	-processed-gene-26.81-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.81&CDS=1-855	YLR205C
2237	OG0002237	-processed-gene-26.82-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.82&CDS=1-4686	YOR330C
2238	OG0002238	-processed-gene-26.67-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.67&CDS=1-690	YOR332W
2239	OG0002239	-snap-gene-26.0-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-26.0&CDS=1-1788	YOR334W
2240	OG0002240	-processed-gene-26.69-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.69&CDS=1-3693	YAL031C
2241	OG0002241	-processed-gene-26.70-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.70&CDS=1-993	YOR340C
2242	OG0002242	-processed-gene-26.71-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.71&CDS=1-1008	YAL034W-A
2243	OG0002243	-processed-gene-26.72-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.72&CDS=1-1314	YPR133C
2244	OG0002244	-processed-gene-26.84-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.84&CDS=1-567	YPR131C
2245	OG0002245	-processed-gene-26.85-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.85&CDS=1-951	YPR129W
2246	OG0002246	-processed-gene-26.86-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.86&CDS=1-903	YIL021W
2247	OG0002247	-processed-gene-26.87-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.87&CDS=1-807	YIL020C
2248	OG0002248	-processed-gene-26.75-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.75&CDS=1-699	YIL019W
2249	OG0002249	-processed-gene-26.88-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.88&CDS=1-2595	YPR135W
2250	OG0002250	-processed-gene-26.76-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.76&CDS=1-1659	YPR137W
2251	OG0002251	-processed-gene-26.77-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.77&CDS=1-1191	YPR065W
2252	OG0002252	-processed-gene-26.78-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.78&CDS=1-1386	YLL011W
2253	OG0002253	-processed-gene-26.79-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-26.79&CDS=1-4014	YKL215C
2254	OG0002254	-snap-gene-27.2-mRNA-1_1&gene=maker-gi|1002316617|dbj|BCGP01000003.1|-snap-gene-27.2&CDS=1-3900	YAL011W
2255	OG0002255	-processed-gene-27.83-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-27.83&CDS=1-3336	YOL034W
2256	OG0002256	-processed-gene-27.16-mRNA-1_1&gene=genemark-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-27.16&CDS=1-1641	YFL027C
2257	OG0002257	-processed-gene-27.94-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-27.94&CDS=1-1107	YGR173W
2258	OG0002258	-processed-gene-27.86-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-27.86&CDS=1-1377	YHR169W
2259	OG0002259	-processed-gene-27.95-mRNA-1_1&gene=augustus_masked-gi|1002316617|dbj|BCGP01000003.1|-processed-gene-27.95&CDS=1-2292	YGR245C
