	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035302_Candida_fragi
1354	OG0001354	YFL025C	augustus_masked-flattened_line_100-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.95&CDS=1-2904
1355	OG0001355	YFL026W	snap_masked-flattened_line_12-processed-gene-2.50-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.50&CDS=1-1137
1356	OG0001356	YFL027C	augustus_masked-flattened_line_20-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.76&CDS=1-1929
1357	OG0001357	YFL028C	maker-flattened_line_20-augustus-gene-2.139-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-2.139&CDS=1-4068
1358	OG0001358	YFL030W	snap_masked-flattened_line_34-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.52&CDS=1-1140
1359	OG0001359	YFL033C	snap_masked-flattened_line_12-processed-gene-2.71-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.71&CDS=1-5097
1360	OG0001360	YFL034C-B	snap_masked-flattened_line_6-processed-gene-2.9-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.9&CDS=1-765
1361	OG0001361	YFL034W	snap_masked-flattened_line_82-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.78&CDS=1-2781
1362	OG0001362	YFL036W	snap_masked-flattened_line_6-processed-gene-2.28-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.28&CDS=1-3915
1363	OG0001363	YFL037W	snap_masked-flattened_line_6-processed-gene-2.10-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.10&CDS=1-1341
1364	OG0001364	YFL038C	snap_masked-flattened_line_10-processed-gene-2.97-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.97&CDS=1-621
1365	OG0001365	YFL039C	augustus_masked-flattened_line_24-processed-gene-1.202-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.202&CDS=1-1128
1366	OG0001366	YFL044C	snap_masked-flattened_line_74-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.104&CDS=1-954
1367	OG0001367	YFL045C	snap_masked-flattened_line_74-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.136&CDS=1-753
1368	OG0001368	YFL046W	snap_masked-flattened_line_74-processed-gene-0.135-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.135&CDS=1-630
1369	OG0001369	YFL047W	augustus_masked-flattened_line_34-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.67&CDS=1-4083
1370	OG0001370	YFL055W	snap_masked-flattened_line_4-processed-gene-2.83-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.83&CDS=1-1536
1371	OG0001371	YFR001W	augustus_masked-flattened_line_92-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.10&CDS=1-609
1372	OG0001372	YFR002W	snap_masked-flattened_line_24-processed-gene-1.143-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.143&CDS=1-2892
1373	OG0001373	YFR005C	snap_masked-flattened_line_36-processed-gene-1.1-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.1&CDS=1-1299
1374	OG0001374	YFR006W	snap_masked-flattened_line_36-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.48&CDS=1-1392
1375	OG0001375	YFR007W	snap_masked-flattened_line_26-processed-gene-1.7-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.7&CDS=1-729
1376	OG0001376	YFR009W	snap_masked-flattened_line_98-processed-gene-0.89-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.89&CDS=1-2250
1377	OG0001377	YFR010W	snap_masked-flattened_line_62-processed-gene-0.151-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.151&CDS=1-1455
1378	OG0001378	YFR011C	maker-flattened_line_62-snap-gene-0.70-mRNA-1_1&gene=maker-flattened_line_62-snap-gene-0.70&CDS=1-444
1379	OG0001379	YFR015C	snap_masked-flattened_line_10-processed-gene-2.29-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.29&CDS=1-2088
1380	OG0001380	YFR016C	snap_masked-flattened_line_118-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.46&CDS=1-3036
1381	OG0001381	YFR019W	snap_masked-flattened_line_62-processed-gene-0.153-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.153&CDS=1-6402
1382	OG0001382	YFR021W	snap_masked-flattened_line_4-processed-gene-1.40-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.40&CDS=1-1848
1383	OG0001383	YFR024C-A	snap_masked-flattened_line_16-processed-gene-1.12-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.12&CDS=1-1221
1384	OG0001384	YFR025C	snap_masked-flattened_line_86-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.87&CDS=1-975
1385	OG0001385	YFR027W	snap_masked-flattened_line_4-processed-gene-4.24-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-4.24&CDS=1-627
1386	OG0001386	YFR028C	snap_masked-flattened_line_12-processed-gene-1.15-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.15&CDS=1-1698
1387	OG0001387	YFR029W	snap_masked-flattened_line_16-processed-gene-1.29-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.29&CDS=1-2004
1388	OG0001388	YFR030W	snap_masked-flattened_line_18-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.73&CDS=1-3333
1389	OG0001389	YFR031C	snap_masked-flattened_line_18-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.49&CDS=1-3510
1390	OG0001390	YFR032C-A	snap_masked-flattened_line_18-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.70&CDS=1-201
1391	OG0001391	YFR033C	snap_masked-flattened_line_78-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.80&CDS=1-471
1392	OG0001392	YFR034C	snap_masked-flattened_line_2-processed-gene-1.22-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.22&CDS=1-1722
1393	OG0001393	YFR037C	snap_masked-flattened_line_24-processed-gene-1.168-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.168&CDS=1-1590
1394	OG0001394	YFR041C	snap_masked-flattened_line_42-processed-gene-0.111-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.111&CDS=1-918
1395	OG0001395	YFR043C	augustus_masked-flattened_line_28-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.178&CDS=1-813
1396	OG0001396	YFR044C	snap_masked-flattened_line_28-processed-gene-1.196-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.196&CDS=1-1452
1397	OG0001397	YFR047C	augustus_masked-flattened_line_4-processed-gene-4.199-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.199&CDS=1-897
1398	OG0001398	YFR048W	maker-flattened_line_26-augustus-gene-1.243-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-1.243&CDS=1-3093
1399	OG0001399	YFR049W	augustus_masked-flattened_line_50-processed-gene-0.228-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.228&CDS=1-315
1400	OG0001400	YFR050C	snap_masked-flattened_line_50-processed-gene-0.144-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.144&CDS=1-816
1401	OG0001401	YFR051C	snap_masked-flattened_line_50-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.102&CDS=1-1665
1402	OG0001402	YFR052W	snap_masked-flattened_line_94-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_94-processed-gene-0.38&CDS=1-831
1403	OG0001403	YGL001C	snap_masked-flattened_line_4-processed-gene-2.104-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.104&CDS=1-1038
1404	OG0001404	YGL004C	augustus_masked-flattened_line_2-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.14&CDS=1-1116
1405	OG0001405	YGL006W	snap_masked-flattened_line_2-processed-gene-4.74-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.74&CDS=1-3387
1406	OG0001406	YGL008C	snap_masked-flattened_line_2-processed-gene-4.61-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.61&CDS=1-2688
1407	OG0001407	YGL009C	snap_masked-flattened_line_4-processed-gene-2.89-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.89&CDS=1-2322
1408	OG0001408	YGL010W	snap_masked-flattened_line_6-processed-gene-2.26-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.26&CDS=1-585
1409	OG0001409	YGL011C	snap_masked-flattened_line_2-processed-gene-3.27-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.27&CDS=1-747
1410	OG0001410	YGL012W	maker-flattened_line_2-snap-gene-3.134-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-3.134&CDS=1-3468
1411	OG0001411	YGL016W	augustus_masked-flattened_line_4-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.78&CDS=1-3009
1412	OG0001412	YGL017W	snap_masked-flattened_line_4-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.17&CDS=1-1395
1413	OG0001413	YGL018C	snap_masked-flattened_line_4-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.19&CDS=1-657
1414	OG0001414	YGL019W	snap_masked-flattened_line_4-processed-gene-1.2-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.2&CDS=1-870
1415	OG0001415	YGL020C	snap_masked-flattened_line_4-processed-gene-1.0-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.0&CDS=1-624
1416	OG0001416	YGL022W	snap_masked-flattened_line_6-processed-gene-2.25-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.25&CDS=1-2199
1417	OG0001417	YGL023C	snap_masked-flattened_line_6-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.24&CDS=1-2190
1418	OG0001418	YGL026C	snap_masked-flattened_line_116-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.33&CDS=1-2103
1419	OG0001419	YGL027C	snap_masked-flattened_line_116-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.34&CDS=1-2466
1420	OG0001420	YGL028C	snap_masked-flattened_line_60-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.50&CDS=1-1347
1421	OG0001421	YGL030W	augustus_masked-flattened_line_96-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.60&CDS=1-318
1422	OG0001422	YGL037C	snap_masked-flattened_line_86-processed-gene-0.113-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.113&CDS=1-717
1423	OG0001423	YGL040C	snap_masked-flattened_line_8-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.61&CDS=1-1023
1424	OG0001424	YGL041W-A	augustus_masked-flattened_line_0-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.70&CDS=1-393
1425	OG0001425	YGL043W	snap_masked-flattened_line_128-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.14&CDS=1-867
1426	OG0001426	YGL044C	snap_masked-flattened_line_128-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.3&CDS=1-735
1427	OG0001427	YGL045W	snap_masked-flattened_line_12-processed-gene-2.88-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.88&CDS=1-2319
1428	OG0001428	YGL048C	snap_masked-flattened_line_12-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.55&CDS=1-1200
1429	OG0001429	YGL050W	augustus_masked-flattened_line_100-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.72&CDS=1-804
1430	OG0001430	YGL054C	augustus_masked-flattened_line_22-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.75&CDS=1-411
1431	OG0001431	YGL055W	snap_masked-flattened_line_0-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.55&CDS=1-1443
1432	OG0001432	YGL058W	maker-flattened_line_32-augustus-gene-0.75-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-0.75&CDS=1-495
1433	OG0001433	YGL059W	snap_masked-flattened_line_32-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.59&CDS=1-1395
1434	OG0001434	YGL064C	snap_masked-flattened_line_2-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.70&CDS=1-1638
1435	OG0001435	YGL065C	augustus_masked-flattened_line_0-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.109&CDS=1-1374
1436	OG0001436	YGL066W	snap_masked-flattened_line_4-processed-gene-2.114-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.114&CDS=1-1236
1437	OG0001437	YGL067W	snap_masked-flattened_line_2-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.50&CDS=1-1269
1438	OG0001438	YGL068W	snap_masked-flattened_line_12-processed-gene-2.60-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.60&CDS=1-516
1439	OG0001439	YGL070C	snap_masked-flattened_line_12-processed-gene-2.11-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.11&CDS=1-339
1440	OG0001440	YGL073W	snap_masked-flattened_line_38-processed-gene-1.56-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-1.56&CDS=1-1959
1441	OG0001441	YGL078C	snap_masked-flattened_line_62-processed-gene-0.159-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.159&CDS=1-1569
1442	OG0001442	YGL080W	snap_masked-flattened_line_0-processed-gene-5.109-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.109&CDS=1-333
1443	OG0001443	YGL083W	snap_masked-flattened_line_54-processed-gene-0.117-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.117&CDS=1-2634
1444	OG0001444	YGL084C	snap_masked-flattened_line_24-processed-gene-1.126-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.126&CDS=1-1680
1445	OG0001445	YGL085W	augustus_masked-flattened_line_24-processed-gene-1.244-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.244&CDS=1-672
1446	OG0001446	YGL086W	augustus_masked-flattened_line_24-processed-gene-1.209-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.209&CDS=1-1935
1447	OG0001447	YGL087C	snap_masked-flattened_line_24-processed-gene-1.159-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.159&CDS=1-411
1448	OG0001448	YGL091C	snap_masked-flattened_line_16-processed-gene-1.10-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.10&CDS=1-1002
1449	OG0001449	YGL092W	snap_masked-flattened_line_16-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.9&CDS=1-4242
1450	OG0001450	YGL093W	snap_masked-flattened_line_22-processed-gene-2.110-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.110&CDS=1-2772
1451	OG0001451	YGL094C	snap_masked-flattened_line_62-processed-gene-0.194-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.194&CDS=1-3090
1452	OG0001452	YGL095C	snap_masked-flattened_line_22-processed-gene-2.129-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.129&CDS=1-1767
1453	OG0001453	YGL097W	snap_masked-flattened_line_22-processed-gene-1.130-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.130&CDS=1-1485
1454	OG0001454	YGL099W	augustus_masked-flattened_line_0-processed-gene-5.154-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.154&CDS=1-2019
1455	OG0001455	YGL100W	snap_masked-flattened_line_12-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.84&CDS=1-1059
1456	OG0001456	YGL103W	snap_masked-flattened_line_12-processed-gene-2.37-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.37&CDS=1-447
1457	OG0001457	YGL106W	augustus_masked-flattened_line_56-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.136&CDS=1-429
1458	OG0001458	YGL110C	augustus_masked-flattened_line_12-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.19&CDS=1-2907
1459	OG0001459	YGL112C	snap_masked-flattened_line_0-processed-gene-1.50-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.50&CDS=1-1578
1460	OG0001460	YGL113W	augustus_masked-flattened_line_0-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.109&CDS=1-1761
1461	OG0001461	YGL114W	augustus_masked-flattened_line_18-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.30&CDS=1-2199
1462	OG0001462	YGL115W	snap_masked-flattened_line_18-processed-gene-2.90-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.90&CDS=1-1017
1463	OG0001463	YGL119W	augustus_masked-flattened_line_2-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.20&CDS=1-4512
1464	OG0001464	YGL122C	maker-flattened_line_2-snap-gene-4.0-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-4.0&CDS=1-1215
1465	OG0001465	YGL123W	snap_masked-flattened_line_2-processed-gene-4.109-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.109&CDS=1-753
1466	OG0001466	YGL124C	snap_masked-flattened_line_4-processed-gene-3.120-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.120&CDS=1-1599
1467	OG0001467	YGL125W	augustus_masked-flattened_line_0-processed-gene-5.215-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.215&CDS=1-1839
1468	OG0001468	YGL126W	snap_masked-flattened_line_12-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.74&CDS=1-1017
1469	OG0001469	YGL127C	snap_masked-flattened_line_12-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.75&CDS=1-405
1470	OG0001470	YGL130W	snap_masked-flattened_line_32-processed-gene-1.101-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.101&CDS=1-1320
1471	OG0001471	YGL131C	snap_masked-flattened_line_54-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.105&CDS=1-4533
1472	OG0001472	YGL136C	snap_masked-flattened_line_24-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.101&CDS=1-720
1473	OG0001473	YGL137W	snap_masked-flattened_line_0-processed-gene-5.82-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.82&CDS=1-2757
1474	OG0001474	YGL138C	augustus_masked-flattened_line_0-processed-gene-5.207-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.207&CDS=1-852
1475	OG0001475	YGL141W	augustus_masked-flattened_line_58-processed-gene-0.223-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.223&CDS=1-2898
1476	OG0001476	YGL143C	snap_masked-flattened_line_28-processed-gene-1.254-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.254&CDS=1-1107
1477	OG0001477	YGL145W	snap_masked-flattened_line_28-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.100&CDS=1-2166
1478	OG0001478	YGL148W	snap_masked-flattened_line_52-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.84&CDS=1-1134
1479	OG0001479	YGL150C	snap_masked-flattened_line_14-processed-gene-2.142-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.142&CDS=1-3813
1480	OG0001480	YGL153W	snap_masked-flattened_line_58-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.109&CDS=1-1182
1481	OG0001481	YGL154C	augustus_masked-flattened_line_58-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.177&CDS=1-870
1482	OG0001482	YGL155W	snap_masked-flattened_line_58-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.107&CDS=1-1161
1483	OG0001483	YGL156W	snap_masked-flattened_line_30-processed-gene-0.114-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.114&CDS=1-3378
1484	OG0001484	YGL160W	snap_masked-flattened_line_50-processed-gene-0.163-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.163&CDS=1-1524
1485	OG0001485	YGL161C	snap_masked-flattened_line_20-processed-gene-2.41-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.41&CDS=1-882
1486	OG0001486	YGL163C	snap_masked-flattened_line_24-processed-gene-1.153-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.153&CDS=1-2397
1487	OG0001487	YGL164C	snap_masked-flattened_line_24-processed-gene-1.120-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.120&CDS=1-1290
1488	OG0001488	YGL166W	snap_masked-flattened_line_24-processed-gene-1.154-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.154&CDS=1-1422
1489	OG0001489	YGL167C	snap_masked-flattened_line_50-processed-gene-0.124-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.124&CDS=1-3534
1490	OG0001490	YGL169W	snap_masked-flattened_line_50-processed-gene-0.123-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.123&CDS=1-1113
