	OrthologID	Saccharomyces_cerevisiae	Spathaspora_hagerdaliae
2011	OG0002011	YJL104W	genemark-LQHL01001872.1-processed-gene-0.168-mRNA-1_1&gene=genemark-LQHL01001872.1-processed-gene-0.168&CDS=1-372
2012	OG0002012	YJL106W	genemark-LQHL01001817.1-processed-gene-0.86-mRNA-1_1&gene=genemark-LQHL01001817.1-processed-gene-0.86&CDS=1-1605
2013	OG0002013	YJL108C	genemark-LQHL01001841.1-processed-gene-0.95-mRNA-1_1&gene=genemark-LQHL01001841.1-processed-gene-0.95&CDS=1-2946
2014	OG0002014	YJL109C	genemark-LQHL01001872.1-processed-gene-0.173-mRNA-1_1&gene=genemark-LQHL01001872.1-processed-gene-0.173&CDS=1-5790
2015	OG0002015	YJL111W	genemark-LQHL01001446.1-processed-gene-0.6-mRNA-1_1&gene=genemark-LQHL01001446.1-processed-gene-0.6&CDS=1-1635
2016	OG0002016	YJL115W	genemark-LQHL01001627.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001627.1-processed-gene-0.14&CDS=1-819
2017	OG0002017	YJL117W	genemark-LQHL01001538.1-processed-gene-0.5-mRNA-1_1&gene=genemark-LQHL01001538.1-processed-gene-0.5&CDS=1-1035
2018	OG0002018	YJL121C	genemark-LQHL01001318.1-processed-gene-0.2-mRNA-1_1&gene=genemark-LQHL01001318.1-processed-gene-0.2&CDS=1-693
2019	OG0002019	YJL122W	genemark-LQHL01001318.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001318.1-processed-gene-0.4&CDS=1-477
2020	OG0002020	YJL123C	genemark-LQHL01001841.1-processed-gene-0.85-mRNA-1_1&gene=genemark-LQHL01001841.1-processed-gene-0.85&CDS=1-1281
2021	OG0002021	YJL124C	genemark-LQHL01001830.1-processed-gene-0.73-mRNA-1_1&gene=genemark-LQHL01001830.1-processed-gene-0.73&CDS=1-534
2022	OG0002022	YJL126W	genemark-LQHL01001830.1-processed-gene-0.59-mRNA-1_1&gene=genemark-LQHL01001830.1-processed-gene-0.59&CDS=1-888
2023	OG0002023	YJL127C	genemark-LQHL01001603.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001603.1-processed-gene-0.7&CDS=1-1779
2024	OG0002024	YJL128C	genemark-LQHL01001765.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001765.1-processed-gene-0.3&CDS=1-2259
2025	OG0002025	YJL130C	genemark-LQHL01001603.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001603.1-processed-gene-0.3&CDS=1-6645
2026	OG0002026	YJL131C	snap_masked-LQHL01001493.1-processed-gene-0.1-mRNA-1_1&gene=snap_masked-LQHL01001493.1-processed-gene-0.1&CDS=1-1815
2027	OG0002027	YJL140W	genemark-LQHL01001581.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001581.1-processed-gene-0.13&CDS=1-612
2028	OG0002028	YJL141C	snap_masked-LQHL01001581.1-processed-gene-0.0-mRNA-1_1&gene=snap_masked-LQHL01001581.1-processed-gene-0.0&CDS=1-2181
2029	OG0002029	YJL143W	genemark-LQHL01001499.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001499.1-processed-gene-0.11&CDS=1-462
2030	OG0002030	YJL145W	maker-LQHL01001539.1-snap-gene-0.10-mRNA-1_1&gene=maker-LQHL01001539.1-snap-gene-0.10&CDS=1-1695
2031	OG0002031	YJL148W	genemark-LQHL01001699.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001699.1-processed-gene-0.14&CDS=1-684
2032	OG0002032	YJL153C	genemark-LQHL01001822.1-processed-gene-0.47-mRNA-1_1&gene=genemark-LQHL01001822.1-processed-gene-0.47&CDS=1-1560
2033	OG0002033	YJL154C	genemark-LQHL01001712.1-processed-gene-0.34-mRNA-1_1&gene=genemark-LQHL01001712.1-processed-gene-0.34&CDS=1-2778
2034	OG0002034	YJL155C	genemark-LQHL01001628.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001628.1-processed-gene-0.12&CDS=1-1398
2035	OG0002035	YJL156C	augustus_masked-LQHL01001628.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LQHL01001628.1-processed-gene-0.10&CDS=1-2685
2036	OG0002036	YJL157C	snap_masked-LQHL01001784.1-processed-gene-0.14-mRNA-1_1&gene=snap_masked-LQHL01001784.1-processed-gene-0.14&CDS=1-2448
2037	OG0002037	YJL163C	snap_masked-LQHL01001832.1-processed-gene-0.24-mRNA-1_1&gene=snap_masked-LQHL01001832.1-processed-gene-0.24&CDS=1-1866
2038	OG0002038	YJL166W	augustus_masked-LQHL01001312.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LQHL01001312.1-processed-gene-0.4&CDS=1-285
2039	OG0002039	YJL167W	augustus_masked-LQHL01001312.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-LQHL01001312.1-processed-gene-0.3&CDS=1-3414
2040	OG0002040	YJL168C	genemark-LQHL01001734.1-processed-gene-0.22-mRNA-1_1&gene=genemark-LQHL01001734.1-processed-gene-0.22&CDS=1-2493
2041	OG0002041	YJL171C	genemark-LQHL01001543.1-processed-gene-0.15-mRNA-1_1&gene=genemark-LQHL01001543.1-processed-gene-0.15&CDS=1-1155
2042	OG0002042	YJL176C	genemark-LQHL01001581.1-processed-gene-0.17-mRNA-1_1&gene=genemark-LQHL01001581.1-processed-gene-0.17&CDS=1-3156
2043	OG0002043	YJL179W	genemark-LQHL01001722.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001722.1-processed-gene-0.10&CDS=1-351
2044	OG0002044	YJL180C	genemark-LQHL01001722.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001722.1-processed-gene-0.3&CDS=1-1077
2045	OG0002045	YJL183W	genemark-LQHL01001805.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001805.1-processed-gene-0.14&CDS=1-1299
2046	OG0002046	YJL184W	genemark-LQHL01001722.1-processed-gene-0.2-mRNA-1_1&gene=genemark-LQHL01001722.1-processed-gene-0.2&CDS=1-339
2047	OG0002047	YJL187C	genemark-LQHL01001832.1-processed-gene-0.70-mRNA-1_1&gene=genemark-LQHL01001832.1-processed-gene-0.70&CDS=1-3189
2048	OG0002048	YJL194W	augustus_masked-LQHL01001785.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LQHL01001785.1-processed-gene-0.19&CDS=1-1542
2049	OG0002049	YJL197W	snap_masked-LQHL01001758.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-LQHL01001758.1-processed-gene-0.6&CDS=1-4257
2050	OG0002050	YJL200C	genemark-LQHL01001849.1-processed-gene-0.23-mRNA-1_1&gene=genemark-LQHL01001849.1-processed-gene-0.23&CDS=1-2409
2051	OG0002051	YJL201W	genemark-LQHL01001502.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001502.1-processed-gene-0.10&CDS=1-1746
2052	OG0002052	YJL203W	snap_masked-LQHL01001852.1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-LQHL01001852.1-processed-gene-0.22&CDS=1-1194
2053	OG0002053	YJL204C	snap_masked-LQHL01001446.1-processed-gene-0.2-mRNA-1_1&gene=snap_masked-LQHL01001446.1-processed-gene-0.2&CDS=1-2376
2054	OG0002054	YJL207C	augustus_masked-LQHL01001297.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LQHL01001297.1-processed-gene-0.2&CDS=1-3918
2055	OG0002055	YJL208C	genemark-LQHL01001723.1-processed-gene-0.27-mRNA-1_1&gene=genemark-LQHL01001723.1-processed-gene-0.27&CDS=1-984
2056	OG0002056	YJL212C	genemark-LQHL01001681.1-processed-gene-0.18-mRNA-1_1&gene=genemark-LQHL01001681.1-processed-gene-0.18&CDS=1-2346
2057	OG0002057	YJL218W	genemark-LQHL01001738.1-processed-gene-0.35-mRNA-1_1&gene=genemark-LQHL01001738.1-processed-gene-0.35&CDS=1-756
2058	OG0002058	YJR001W	augustus_masked-LQHL01001784.1-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-LQHL01001784.1-processed-gene-0.44&CDS=1-3216
2059	OG0002059	YJR002W	augustus_masked-LQHL01001543.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LQHL01001543.1-processed-gene-0.10&CDS=1-4086
2060	OG0002060	YJR005W	genemark-LQHL01001872.1-processed-gene-0.148-mRNA-1_1&gene=genemark-LQHL01001872.1-processed-gene-0.148&CDS=1-2061
2061	OG0002061	YJR007W	genemark-LQHL01001731.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001731.1-processed-gene-0.4&CDS=1-900
2062	OG0002062	YJR008W	genemark-LQHL01001872.1-processed-gene-0.147-mRNA-1_1&gene=genemark-LQHL01001872.1-processed-gene-0.147&CDS=1-1014
2063	OG0002063	YJR010W	genemark-LQHL01001516.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001516.1-processed-gene-0.4&CDS=1-1566
2064	OG0002064	YJR012C	genemark-LQHL01001837.1-processed-gene-0.47-mRNA-1_1&gene=genemark-LQHL01001837.1-processed-gene-0.47&CDS=1-570
2065	OG0002065	YJR016C	snap_masked-LQHL01001856.1-processed-gene-0.72-mRNA-1_1&gene=snap_masked-LQHL01001856.1-processed-gene-0.72&CDS=1-1794
2066	OG0002066	YJR017C	genemark-LQHL01001548.1-processed-gene-0.6-mRNA-1_1&gene=genemark-LQHL01001548.1-processed-gene-0.6&CDS=1-531
2067	OG0002067	YJR022W	genemark-LQHL01001816.1-processed-gene-0.15-mRNA-1_1&gene=genemark-LQHL01001816.1-processed-gene-0.15&CDS=1-285
2068	OG0002068	YJR024C	genemark-LQHL01001816.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001816.1-processed-gene-0.4&CDS=1-804
2069	OG0002069	YJR025C	genemark-LQHL01001350.1-processed-gene-0.0-mRNA-1_1&gene=genemark-LQHL01001350.1-processed-gene-0.0&CDS=1-510
2070	OG0002070	YJR032W	genemark-LQHL01001791.1-processed-gene-0.37-mRNA-1_1&gene=genemark-LQHL01001791.1-processed-gene-0.37&CDS=1-1143
2071	OG0002071	YJR033C	genemark-LQHL01001861.1-processed-gene-0.74-mRNA-1_1&gene=genemark-LQHL01001861.1-processed-gene-0.74&CDS=1-4539
2072	OG0002072	YJR034W	augustus_masked-LQHL01001861.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LQHL01001861.1-processed-gene-0.19&CDS=1-375
2073	OG0002073	YJR035W	genemark-LQHL01001587.1-processed-gene-0.0-mRNA-1_1&gene=genemark-LQHL01001587.1-processed-gene-0.0&CDS=1-3372
2074	OG0002074	YJR036C	snap_masked-LQHL01001871.1-processed-gene-0.36-mRNA-1_1&gene=snap_masked-LQHL01001871.1-processed-gene-0.36&CDS=1-2667
2075	OG0002075	YJR040W	augustus_masked-LQHL01001871.1-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-LQHL01001871.1-processed-gene-0.151&CDS=1-3510
2076	OG0002076	YJR041C	genemark-LQHL01001871.1-processed-gene-0.74-mRNA-1_1&gene=genemark-LQHL01001871.1-processed-gene-0.74&CDS=1-3378
2077	OG0002077	YJR042W	genemark-LQHL01001871.1-processed-gene-0.72-mRNA-1_1&gene=genemark-LQHL01001871.1-processed-gene-0.72&CDS=1-2277
2078	OG0002078	YJR044C	maker-LQHL01001847.1-augustus-gene-0.106-mRNA-1_1&gene=maker-LQHL01001847.1-augustus-gene-0.106&CDS=1-1464
2079	OG0002079	YJR045C	genemark-LQHL01001808.1-processed-gene-0.63-mRNA-1_1&gene=genemark-LQHL01001808.1-processed-gene-0.63&CDS=1-1938
2080	OG0002080	YJR050W	genemark-LQHL01001693.1-processed-gene-0.22-mRNA-1_1&gene=genemark-LQHL01001693.1-processed-gene-0.22&CDS=1-729
2081	OG0002081	YJR055W	genemark-LQHL01001733.1-processed-gene-0.51-mRNA-1_1&gene=genemark-LQHL01001733.1-processed-gene-0.51&CDS=1-429
2082	OG0002082	YJR057W	genemark-LQHL01001565.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001565.1-processed-gene-0.13&CDS=1-675
2083	OG0002083	YJR060W	maker-LQHL01001821.1-augustus-gene-0.56-mRNA-1_1&gene=maker-LQHL01001821.1-augustus-gene-0.56&CDS=1-1695
2084	OG0002084	YJR062C	genemark-LQHL01001310.1-processed-gene-0.0-mRNA-1_1&gene=genemark-LQHL01001310.1-processed-gene-0.0&CDS=1-1014
2085	OG0002085	YJR063W	genemark-LQHL01001857.1-processed-gene-0.106-mRNA-1_1&gene=genemark-LQHL01001857.1-processed-gene-0.106&CDS=1-369
2086	OG0002086	YJR064W	genemark-LQHL01001857.1-processed-gene-0.130-mRNA-1_1&gene=genemark-LQHL01001857.1-processed-gene-0.130&CDS=1-1644
2087	OG0002087	YJR068W	maker-LQHL01001776.1-augustus-gene-0.3-mRNA-1_1&gene=maker-LQHL01001776.1-augustus-gene-0.3&CDS=1-2256
2088	OG0002088	YJR072C	augustus_masked-LQHL01001776.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LQHL01001776.1-processed-gene-0.14&CDS=1-1860
2089	OG0002089	YJR073C	genemark-LQHL01001738.1-processed-gene-0.47-mRNA-1_1&gene=genemark-LQHL01001738.1-processed-gene-0.47&CDS=1-645
2090	OG0002090	YJR074W	genemark-LQHL01001764.1-processed-gene-0.37-mRNA-1_1&gene=genemark-LQHL01001764.1-processed-gene-0.37&CDS=1-447
2091	OG0002091	YJR075W	genemark-LQHL01001764.1-processed-gene-0.41-mRNA-1_1&gene=genemark-LQHL01001764.1-processed-gene-0.41&CDS=1-1197
2092	OG0002092	YJR076C	genemark-LQHL01001524.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001524.1-processed-gene-0.7&CDS=1-1212
2093	OG0002093	YJR077C	genemark-LQHL01001699.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001699.1-processed-gene-0.13&CDS=1-912
2094	OG0002094	YJR078W	augustus_masked-LQHL01001865.1-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-LQHL01001865.1-processed-gene-0.70&CDS=1-2832
2095	OG0002095	YJR080C	genemark-LQHL01001861.1-processed-gene-0.97-mRNA-1_1&gene=genemark-LQHL01001861.1-processed-gene-0.97&CDS=1-1299
2096	OG0002096	YJR082C	genemark-LQHL01001267.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001267.1-processed-gene-0.10&CDS=1-723
2097	OG0002097	YJR084W	snap_masked-LQHL01001788.1-processed-gene-0.10-mRNA-1_1&gene=snap_masked-LQHL01001788.1-processed-gene-0.10&CDS=1-1305
2098	OG0002098	YJR085C	snap_masked-LQHL01001828.1-processed-gene-0.49-mRNA-1_1&gene=snap_masked-LQHL01001828.1-processed-gene-0.49&CDS=1-327
2099	OG0002099	YJR086W	maker-LQHL01001833.1-snap-gene-0.2-mRNA-1_1&gene=maker-LQHL01001833.1-snap-gene-0.2&CDS=1-345
2100	OG0002100	YJR088C	genemark-LQHL01001788.1-processed-gene-0.63-mRNA-1_1&gene=genemark-LQHL01001788.1-processed-gene-0.63&CDS=1-909
2101	OG0002101	YJR090C	genemark-LQHL01001788.1-processed-gene-0.77-mRNA-1_1&gene=genemark-LQHL01001788.1-processed-gene-0.77&CDS=1-2289
2102	OG0002102	YJR092W	genemark-LQHL01001483.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001483.1-processed-gene-0.9&CDS=1-4680
2103	OG0002103	YJR093C	genemark-LQHL01001744.1-processed-gene-0.30-mRNA-1_1&gene=genemark-LQHL01001744.1-processed-gene-0.30&CDS=1-894
2104	OG0002104	YJR095W	genemark-LQHL01001788.1-processed-gene-0.70-mRNA-1_1&gene=genemark-LQHL01001788.1-processed-gene-0.70&CDS=1-960
2105	OG0002105	YJR096W	genemark-LQHL01001413.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001413.1-processed-gene-0.4&CDS=1-849
2106	OG0002106	YJR097W	augustus_masked-LQHL01001851.1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-LQHL01001851.1-processed-gene-0.9&CDS=1-471
2107	OG0002107	YJR098C	genemark-LQHL01001561.1-processed-gene-0.16-mRNA-1_1&gene=genemark-LQHL01001561.1-processed-gene-0.16&CDS=1-2091
2108	OG0002108	YJR099W	genemark-LQHL01001666.1-processed-gene-0.22-mRNA-1_1&gene=genemark-LQHL01001666.1-processed-gene-0.22&CDS=1-675
2109	OG0002109	YJR100C	genemark-LQHL01001788.1-processed-gene-0.69-mRNA-1_1&gene=genemark-LQHL01001788.1-processed-gene-0.69&CDS=1-999
2110	OG0002110	YJR102C	genemark-LQHL01001788.1-processed-gene-0.75-mRNA-1_1&gene=genemark-LQHL01001788.1-processed-gene-0.75&CDS=1-585
2111	OG0002111	YJR104C	snap_masked-LQHL01001610.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-LQHL01001610.1-processed-gene-0.19&CDS=1-462
2112	OG0002112	YJR105W	genemark-LQHL01001825.1-processed-gene-0.33-mRNA-1_1&gene=genemark-LQHL01001825.1-processed-gene-0.33&CDS=1-1038
2113	OG0002113	YJR107W	snap_masked-LQHL01001624.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-LQHL01001624.1-processed-gene-0.16&CDS=1-1662
2114	OG0002114	YJR109C	augustus_masked-LQHL01001593.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LQHL01001593.1-processed-gene-0.8&CDS=1-3435
2115	OG0002115	YJR112W	genemark-LQHL01001546.1-processed-gene-0.19-mRNA-1_1&gene=genemark-LQHL01001546.1-processed-gene-0.19&CDS=1-591
2116	OG0002116	YJR113C	genemark-LQHL01001865.1-processed-gene-0.138-mRNA-1_1&gene=genemark-LQHL01001865.1-processed-gene-0.138&CDS=1-846
2117	OG0002117	YJR116W	genemark-LQHL01001704.1-processed-gene-0.35-mRNA-1_1&gene=genemark-LQHL01001704.1-processed-gene-0.35&CDS=1-870
2118	OG0002118	YJR117W	genemark-LQHL01001482.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001482.1-processed-gene-0.11&CDS=1-1380
2119	OG0002119	YJR118C	genemark-LQHL01001704.1-processed-gene-0.45-mRNA-1_1&gene=genemark-LQHL01001704.1-processed-gene-0.45&CDS=1-498
2120	OG0002120	YJR119C	genemark-LQHL01001482.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001482.1-processed-gene-0.9&CDS=1-2412
2121	OG0002121	YJR121W	genemark-LQHL01001482.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001482.1-processed-gene-0.10&CDS=1-1533
2122	OG0002122	YJR123W	genemark-LQHL01001671.1-processed-gene-0.26-mRNA-1_1&gene=genemark-LQHL01001671.1-processed-gene-0.26&CDS=1-672
2123	OG0002123	YJR124C	genemark-LQHL01001671.1-processed-gene-0.28-mRNA-1_1&gene=genemark-LQHL01001671.1-processed-gene-0.28&CDS=1-1323
2124	OG0002124	YJR126C	genemark-LQHL01001784.1-processed-gene-0.33-mRNA-1_1&gene=genemark-LQHL01001784.1-processed-gene-0.33&CDS=1-2367
2125	OG0002125	YJR131W	snap_masked-LQHL01001831.1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-LQHL01001831.1-processed-gene-0.22&CDS=1-1941
2126	OG0002126	YJR134C	snap_masked-LQHL01001779.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-LQHL01001779.1-processed-gene-0.17&CDS=1-2805
2127	OG0002127	YJR135W-A	snap_masked-LQHL01001779.1-processed-gene-0.11-mRNA-1_1&gene=snap_masked-LQHL01001779.1-processed-gene-0.11&CDS=1-267
2128	OG0002128	YJR137C	genemark-LQHL01001509.1-processed-gene-0.16-mRNA-1_1&gene=genemark-LQHL01001509.1-processed-gene-0.16&CDS=1-4284
2129	OG0002129	YJR138W	augustus_masked-LQHL01001818.1-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-LQHL01001818.1-processed-gene-0.53&CDS=1-4482
2130	OG0002130	YJR139C	genemark-LQHL01001818.1-processed-gene-0.43-mRNA-1_1&gene=genemark-LQHL01001818.1-processed-gene-0.43&CDS=1-1077
2131	OG0002131	YJR140C	snap_masked-LQHL01001867.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-LQHL01001867.1-processed-gene-0.20&CDS=1-5325
2132	OG0002132	YJR142W	augustus_masked-LQHL01001571.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LQHL01001571.1-processed-gene-0.10&CDS=1-915
2133	OG0002133	YJR143C	maker-LQHL01001571.1-augustus-gene-0.17-mRNA-1_1&gene=maker-LQHL01001571.1-augustus-gene-0.17&CDS=1-3273
2134	OG0002134	YJR149W	maker-LQHL01001862.1-augustus-gene-0.48-mRNA-1_1&gene=maker-LQHL01001862.1-augustus-gene-0.48&CDS=1-1311
2135	OG0002135	YKL001C	genemark-LQHL01001869.1-processed-gene-0.43-mRNA-1_1&gene=genemark-LQHL01001869.1-processed-gene-0.43&CDS=1-606
2136	OG0002136	YKL002W	genemark-LQHL01001869.1-processed-gene-0.64-mRNA-1_1&gene=genemark-LQHL01001869.1-processed-gene-0.64&CDS=1-732
2137	OG0002137	YKL004W	genemark-LQHL01001839.1-processed-gene-0.8-mRNA-1_1&gene=genemark-LQHL01001839.1-processed-gene-0.8&CDS=1-1449
2138	OG0002138	YKL006C-A	genemark-LQHL01001739.1-processed-gene-0.17-mRNA-1_1&gene=genemark-LQHL01001739.1-processed-gene-0.17&CDS=1-297
2139	OG0002139	YKL009W	genemark-LQHL01001743.1-processed-gene-0.22-mRNA-1_1&gene=genemark-LQHL01001743.1-processed-gene-0.22&CDS=1-699
2140	OG0002140	YKL010C	genemark-LQHL01001739.1-processed-gene-0.23-mRNA-1_1&gene=genemark-LQHL01001739.1-processed-gene-0.23&CDS=1-6021
2141	OG0002141	YKL012W	snap_masked-LQHL01001739.1-processed-gene-0.3-mRNA-1_1&gene=snap_masked-LQHL01001739.1-processed-gene-0.3&CDS=1-1896
2142	OG0002142	YKL013C	augustus_masked-LQHL01001739.1-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-LQHL01001739.1-processed-gene-0.30&CDS=1-513
2143	OG0002143	YKL015W	genemark-LQHL01001689.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001689.1-processed-gene-0.12&CDS=1-2961
2144	OG0002144	YKL016C	genemark-LQHL01001600.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001600.1-processed-gene-0.10&CDS=1-525
2145	OG0002145	YKL017C	genemark-LQHL01001689.1-processed-gene-0.6-mRNA-1_1&gene=genemark-LQHL01001689.1-processed-gene-0.6&CDS=1-2088
2146	OG0002146	YKL018W	genemark-LQHL01001600.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001600.1-processed-gene-0.12&CDS=1-1086
2147	OG0002147	YKL019W	genemark-LQHL01001347.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001347.1-processed-gene-0.11&CDS=1-948
2148	OG0002148	YKL021C	genemark-LQHL01001560.1-processed-gene-0.6-mRNA-1_1&gene=genemark-LQHL01001560.1-processed-gene-0.6&CDS=1-1380
2149	OG0002149	YKL022C	genemark-LQHL01001560.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001560.1-processed-gene-0.9&CDS=1-2076
2150	OG0002150	YKL024C	genemark-LQHL01001548.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001548.1-processed-gene-0.7&CDS=1-885
2151	OG0002151	YKL025C	genemark-LQHL01001591.1-processed-gene-0.5-mRNA-1_1&gene=genemark-LQHL01001591.1-processed-gene-0.5&CDS=1-2022
2152	OG0002152	YKL027W	maker-LQHL01001840.1-snap-gene-0.68-mRNA-1_1&gene=maker-LQHL01001840.1-snap-gene-0.68&CDS=1-2043
2153	OG0002153	YKL028W	genemark-LQHL01001692.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001692.1-processed-gene-0.12&CDS=1-1212
2154	OG0002154	YKL029C	genemark-LQHL01001518.1-processed-gene-0.0-mRNA-1_1&gene=genemark-LQHL01001518.1-processed-gene-0.0&CDS=1-1887
2155	OG0002155	YKL033W	genemark-LQHL01001704.1-processed-gene-0.40-mRNA-1_1&gene=genemark-LQHL01001704.1-processed-gene-0.40&CDS=1-3507
2156	OG0002156	YKL034W	genemark-LQHL01001741.1-processed-gene-0.30-mRNA-1_1&gene=genemark-LQHL01001741.1-processed-gene-0.30&CDS=1-2529
2157	OG0002157	YKL035W	genemark-LQHL01001514.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001514.1-processed-gene-0.9&CDS=1-1491
2158	OG0002158	YKL040C	genemark-LQHL01001851.1-processed-gene-0.97-mRNA-1_1&gene=genemark-LQHL01001851.1-processed-gene-0.97&CDS=1-732
2159	OG0002159	YKL041W	maker-LQHL01001851.1-snap-gene-0.1-mRNA-1_1&gene=maker-LQHL01001851.1-snap-gene-0.1&CDS=1-663
2160	OG0002160	YKL045W	genemark-LQHL01001815.1-processed-gene-0.50-mRNA-1_1&gene=genemark-LQHL01001815.1-processed-gene-0.50&CDS=1-1560
2161	OG0002161	YKL046C	augustus_masked-LQHL01001757.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LQHL01001757.1-processed-gene-0.28&CDS=1-1365
2162	OG0002162	YKL052C	genemark-LQHL01001624.1-processed-gene-0.23-mRNA-1_1&gene=genemark-LQHL01001624.1-processed-gene-0.23&CDS=1-1389
2163	OG0002163	YKL053C-A	snap_masked-LQHL01001624.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-LQHL01001624.1-processed-gene-0.17&CDS=1-270
2164	OG0002164	YKL054C	genemark-LQHL01001752.1-processed-gene-0.25-mRNA-1_1&gene=genemark-LQHL01001752.1-processed-gene-0.25&CDS=1-2280
2165	OG0002165	YKL055C	genemark-LQHL01001775.1-processed-gene-0.17-mRNA-1_1&gene=genemark-LQHL01001775.1-processed-gene-0.17&CDS=1-735
2166	OG0002166	YKL058W	genemark-LQHL01001752.1-processed-gene-0.34-mRNA-1_1&gene=genemark-LQHL01001752.1-processed-gene-0.34&CDS=1-402
2167	OG0002167	YKL059C	genemark-LQHL01001657.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001657.1-processed-gene-0.9&CDS=1-1590
2168	OG0002168	YKL060C	genemark-LQHL01001752.1-processed-gene-0.23-mRNA-1_1&gene=genemark-LQHL01001752.1-processed-gene-0.23&CDS=1-1077
2169	OG0002169	YKL064W	genemark-LQHL01001563.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001563.1-processed-gene-0.7&CDS=1-2979
2170	OG0002170	YKL067W	genemark-LQHL01001816.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001816.1-processed-gene-0.13&CDS=1-453
2171	OG0002171	YKL069W	genemark-LQHL01001632.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001632.1-processed-gene-0.10&CDS=1-537
2172	OG0002172	YKL073W	genemark-LQHL01000938.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01000938.1-processed-gene-0.4&CDS=1-753
2173	OG0002173	YKL074C	genemark-LQHL01001642.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001642.1-processed-gene-0.14&CDS=1-2136
2174	OG0002174	YKL077W	genemark-LQHL01001859.1-processed-gene-0.91-mRNA-1_1&gene=genemark-LQHL01001859.1-processed-gene-0.91&CDS=1-1362
