	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041855_Candida_ascalaphidarum
1733	OG0001733	YIL098C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.113&CDS=1-432
1734	OG0001734	YIL099W	augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.59&CDS=1-1509
1735	OG0001735	YIL101C	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.24&CDS=1-576
1736	OG0001736	YIL103W	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.40&CDS=1-1203
1737	OG0001737	YIL104C	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.139-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.139&CDS=1-1461
1738	OG0001738	YIL106W	snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.77&CDS=1-789
1739	OG0001739	YIL107C	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.10&CDS=1-2919
1740	OG0001740	YIL108W	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.140-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.140&CDS=1-2187
1741	OG0001741	YIL110W	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.31&CDS=1-972
1742	OG0001742	YIL115C	augustus_masked-NODE_35_length_18502_cov_62.3899_ID_5872-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_35_length_18502_cov_62.3899_ID_5872-processed-gene-0.9&CDS=1-2571
1743	OG0001743	YIL116W	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-1.119-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-1.119&CDS=1-1176
1744	OG0001744	YIL118W	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.2&CDS=1-672
1745	OG0001745	YIL124W	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-1.50&CDS=1-855
1746	OG0001746	YIL125W	maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-1.182-mRNA-1_1&gene=maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-1.182&CDS=1-4917
1747	OG0001747	YIL127C	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.174-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.174&CDS=1-543
1748	OG0001748	YIL128W	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.126&CDS=1-3168
1749	OG0001749	YIL129C	maker-NODE_17_length_248381_cov_48.134_ID_3588-augustus-gene-1.275-mRNA-1_1&gene=maker-NODE_17_length_248381_cov_48.134_ID_3588-augustus-gene-1.275&CDS=1-8472
1750	OG0001750	YIL130W	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.38-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.38&CDS=1-2493
1751	OG0001751	YIL133C	augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-3.124&CDS=1-600
1752	OG0001752	YIL134W	augustus_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.107&CDS=1-852
1753	OG0001753	YIL137C	augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.89&CDS=1-2652
1754	OG0001754	YIL140W	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.27&CDS=1-2553
1755	OG0001755	YIL142W	snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.103&CDS=1-1581
1756	OG0001756	YIL143C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.26&CDS=1-2541
1757	OG0001757	YIL144W	augustus_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.92&CDS=1-1782
1758	OG0001758	YIL145C	augustus_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.96&CDS=1-918
1759	OG0001759	YIL150C	augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.47&CDS=1-1470
1760	OG0001760	YIL153W	augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.28&CDS=1-1218
1761	OG0001761	YIL155C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-2.63&CDS=1-1947
1762	OG0001762	YIL156W-B	maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-8.152-mRNA-1_1&gene=maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-8.152&CDS=1-210
1763	OG0001763	YIL157C	snap_masked-NODE_25_length_116117_cov_42.0179_ID_5263-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_25_length_116117_cov_42.0179_ID_5263-processed-gene-0.53&CDS=1-552
1764	OG0001764	YIL160C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.135&CDS=1-1239
1765	OG0001765	YIR002C	genemark-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.25&CDS=1-2979
1766	OG0001766	YIR004W	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.224-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.224&CDS=1-1458
1767	OG0001767	YIR005W	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.120&CDS=1-711
1768	OG0001768	YIR006C	maker-NODE_7_length_480310_cov_44.8896_ID_3472-snap-gene-0.49-mRNA-1_1&gene=maker-NODE_7_length_480310_cov_44.8896_ID_3472-snap-gene-0.49&CDS=1-4851
1769	OG0001769	YIR007W	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.79&CDS=1-2856
1770	OG0001770	YIR008C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.106&CDS=1-1296
1771	OG0001771	YIR009W	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.10-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.10&CDS=1-291
1772	OG0001772	YIR011C	augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.23&CDS=1-858
1773	OG0001773	YIR012W	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.107-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-2.107&CDS=1-1209
1774	OG0001774	YIR015W	snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.126-mRNA-1_1&gene=snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.126&CDS=1-444
1775	OG0001775	YIR022W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.76&CDS=1-501
1776	OG0001776	YIR023W	genemark-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.155-mRNA-1_1&gene=genemark-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.155&CDS=1-2664
1777	OG0001777	YIR026C	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-3.62&CDS=1-1134
1778	OG0001778	YIR027C	augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-1.48&CDS=1-1929
1779	OG0001779	YIR029W	augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.105&CDS=1-1893
1780	OG0001780	YIR030C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.145-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.145&CDS=1-684
1781	OG0001781	YIR032C	snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.255-mRNA-1_1&gene=snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.255&CDS=1-639
1782	OG0001782	YIR034C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-0.7&CDS=1-1113
1783	OG0001783	YIR037W	snap_masked-NODE_33_length_22334_cov_37.3335_ID_5844-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_33_length_22334_cov_37.3335_ID_5844-processed-gene-0.34&CDS=1-477
1784	OG0001784	YIR038C	maker-NODE_8_length_467519_cov_45.6115_ID_5299-augustus-gene-3.91-mRNA-1_1&gene=maker-NODE_8_length_467519_cov_45.6115_ID_5299-augustus-gene-3.91&CDS=1-2031
1785	OG0001785	YJL001W	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.80&CDS=1-666
1786	OG0001786	YJL002C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.79&CDS=1-1428
1787	OG0001787	YJL003W	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-0.91&CDS=1-396
1788	OG0001788	YJL004C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.23-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.23&CDS=1-531
1789	OG0001789	YJL005W	maker-NODE_6_length_512164_cov_45.7198_ID_4775-augustus-gene-4.134-mRNA-1_1&gene=maker-NODE_6_length_512164_cov_45.7198_ID_4775-augustus-gene-4.134&CDS=1-7845
1790	OG0001790	YJL006C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.191-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.191&CDS=1-1176
1791	OG0001791	YJL008C	augustus_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.3&CDS=1-2811
1792	OG0001792	YJL010C	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.112&CDS=1-2004
1793	OG0001793	YJL011C	augustus_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.84&CDS=1-447
1794	OG0001794	YJL012C	snap_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.113&CDS=1-2151
1795	OG0001795	YJL014W	snap_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.116&CDS=1-1584
1796	OG0001796	YJL020C	maker-NODE_26_length_100895_cov_53.0331_ID_4717-snap-gene-0.94-mRNA-1_1&gene=maker-NODE_26_length_100895_cov_53.0331_ID_4717-snap-gene-0.94&CDS=1-2823
1797	OG0001797	YJL024C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.19-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.19&CDS=1-480
1798	OG0001798	YJL025W	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-5.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-5.54&CDS=1-1371
1799	OG0001799	YJL026W	maker-NODE_2_length_744676_cov_45.4856_ID_3712-snap-gene-5.56-mRNA-1_1&gene=maker-NODE_2_length_744676_cov_45.4856_ID_3712-snap-gene-5.56&CDS=1-2226
1800	OG0001800	YJL029C	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.96-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.96&CDS=1-2364
1801	OG0001801	YJL030W	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.194-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.194&CDS=1-603
1802	OG0001802	YJL031C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.192-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.192&CDS=1-1104
1803	OG0001803	YJL033W	maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-4.158-mRNA-1_1&gene=maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-4.158&CDS=1-2937
1804	OG0001804	YJL035C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.112-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.112&CDS=1-918
1805	OG0001805	YJL036W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.132-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.132&CDS=1-1827
1806	OG0001806	YJL039C	augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.57&CDS=1-5472
1807	OG0001807	YJL041W	snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-0.95&CDS=1-2385
1808	OG0001808	YJL044C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-0.12&CDS=1-1455
1809	OG0001809	YJL046W	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.68&CDS=1-1362
1810	OG0001810	YJL050W	snap_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-1.96-mRNA-1_1&gene=snap_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-1.96&CDS=1-3153
1811	OG0001811	YJL053W	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.25&CDS=1-924
1812	OG0001812	YJL055W	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.29&CDS=1-669
1813	OG0001813	YJL059W	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.57&CDS=1-1191
1814	OG0001814	YJL060W	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.0&CDS=1-1305
1815	OG0001815	YJL062W	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.46&CDS=1-2313
1816	OG0001816	YJL063C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.50-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.50&CDS=1-741
1817	OG0001817	YJL065C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.53-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.53&CDS=1-576
1818	OG0001818	YJL066C	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.31&CDS=1-1014
1819	OG0001819	YJL068C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.53-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-4.53&CDS=1-879
1820	OG0001820	YJL069C	augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-2.19&CDS=1-4707
1821	OG0001821	YJL072C	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.59&CDS=1-552
1822	OG0001822	YJL074C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.164-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.164&CDS=1-3663
1823	OG0001823	YJL080C	augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.35&CDS=1-3681
1824	OG0001824	YJL081C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-5.161-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-5.161&CDS=1-1389
1825	OG0001825	YJL085W	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.39&CDS=1-1740
1826	OG0001826	YJL087C	augustus_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-1.96&CDS=1-3243
1827	OG0001827	YJL088W	augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.55&CDS=1-1005
1828	OG0001828	YJL090C	snap_masked-NODE_31_length_45605_cov_59.4333_ID_5569-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_31_length_45605_cov_59.4333_ID_5569-processed-gene-0.46&CDS=1-1845
1829	OG0001829	YJL091C	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.142&CDS=1-1404
1830	OG0001830	YJL092W	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.165-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.165&CDS=1-2421
1831	OG0001831	YJL093C	maker-NODE_3_length_696070_cov_41.4075_ID_3205-augustus-gene-1.92-mRNA-1_1&gene=maker-NODE_3_length_696070_cov_41.4075_ID_3205-augustus-gene-1.92&CDS=1-3444
1832	OG0001832	YJL094C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.55-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.55&CDS=1-2415
1833	OG0001833	YJL096W	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.45-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.45&CDS=1-411
1834	OG0001834	YJL097W	maker-NODE_6_length_512164_cov_45.7198_ID_4775-augustus-gene-4.128-mRNA-1_1&gene=maker-NODE_6_length_512164_cov_45.7198_ID_4775-augustus-gene-4.128&CDS=1-1395
1835	OG0001835	YJL100W	genemark-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-3.166-mRNA-1_1&gene=genemark-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-3.166&CDS=1-1566
1836	OG0001836	YJL101C	snap_masked-NODE_26_length_100895_cov_53.0331_ID_4717-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_26_length_100895_cov_53.0331_ID_4717-processed-gene-0.114&CDS=1-2259
1837	OG0001837	YJL102W	snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-2.0&CDS=1-2316
1838	OG0001838	YJL104W	augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-5.90&CDS=1-378
1839	OG0001839	YJL106W	augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-5.99&CDS=1-3798
1840	OG0001840	YJL108C	maker-NODE_24_length_151756_cov_42.0566_ID_4017-snap-gene-0.163-mRNA-1_1&gene=maker-NODE_24_length_151756_cov_42.0566_ID_4017-snap-gene-0.163&CDS=1-5601
1841	OG0001841	YJL109C	maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-5.57-mRNA-1_1&gene=maker-NODE_1_length_1005075_cov_44.4753_ID_3314-augustus-gene-5.57&CDS=1-5757
1842	OG0001842	YJL111W	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-0.6&CDS=1-1623
1843	OG0001843	YJL115W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-1.21&CDS=1-684
1844	OG0001844	YJL117W	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.89&CDS=1-1020
1845	OG0001845	YJL121C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-3.61&CDS=1-693
