	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035286_Candida_azyma
1797	OG0001797	YGR280C	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.20-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.20&CDS=1-834
1798	OG0001798	YGR282C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-3.125-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-3.125&CDS=1-930
1799	OG0001799	YGR284C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.98-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.98&CDS=1-918
1800	OG0001800	YGR285C	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.16-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.16&CDS=1-1287
1801	OG0001801	YGR286C	genemark-NODE_35_length_41993_cov_13.5011_ID_3719-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_35_length_41993_cov_13.5011_ID_3719-processed-gene-0.70&CDS=1-1167
1802	OG0001802	YHL002W	snap_masked-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.124&CDS=1-1671
1803	OG0001803	YHL003C	genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.23&CDS=1-1209
1804	OG0001804	YHL004W	genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.42&CDS=1-1284
1805	OG0001805	YHL007C	genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-1.189-mRNA-1_1&gene=genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-1.189&CDS=1-3345
1806	OG0001806	YHL008C	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-5.105-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-5.105&CDS=1-1791
1807	OG0001807	YHL009C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-7.12-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-7.12&CDS=1-903
1808	OG0001808	YHL010C	genemark-NODE_27_length_123239_cov_10.7311_ID_3364-processed-gene-0.189-mRNA-1_1&gene=genemark-NODE_27_length_123239_cov_10.7311_ID_3364-processed-gene-0.189&CDS=1-1698
1809	OG0001809	YHL015W	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.56-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.56&CDS=1-351
1810	OG0001810	YHL016C	genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.19&CDS=1-2127
1811	OG0001811	YHL018W	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-0.24&CDS=1-330
1812	OG0001812	YHL020C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-0.5&CDS=1-1356
1813	OG0001813	YHL021C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.56-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.56&CDS=1-1395
1814	OG0001814	YHL023C	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-1.0&CDS=1-2109
1815	OG0001815	YHL024W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-9.113-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-9.113&CDS=1-1902
1816	OG0001816	YHL027W	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.22&CDS=1-1926
1817	OG0001817	YHL029C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-2.123&CDS=1-1557
1818	OG0001818	YHL030W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.23-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.23&CDS=1-5511
1819	OG0001819	YHL031C	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-2.30-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-2.30&CDS=1-660
1820	OG0001820	YHL032C	genemark-NODE_10_length_349858_cov_12.5761_ID_1911-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_10_length_349858_cov_12.5761_ID_1911-processed-gene-0.38&CDS=1-1812
1821	OG0001821	YHR001W-A	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.53-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.53&CDS=1-234
1822	OG0001822	YHR002W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.15-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.15&CDS=1-1158
1823	OG0001823	YHR004C	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-2.4&CDS=1-1125
1824	OG0001824	YHR005C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.46-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.46&CDS=1-1383
1825	OG0001825	YHR005C-A	augustus_masked-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-0.76&CDS=1-276
1826	OG0001826	YHR007C	genemark-NODE_12_length_325361_cov_17.2826_ID_2477-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_12_length_325361_cov_17.2826_ID_2477-processed-gene-2.24&CDS=1-1569
1827	OG0001827	YHR009C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.63-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.63&CDS=1-1443
1828	OG0001828	YHR011W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.19-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.19&CDS=1-1395
1829	OG0001829	YHR012W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.69-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.69&CDS=1-732
1830	OG0001830	YHR013C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.26&CDS=1-660
1831	OG0001831	YHR017W	genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.171-mRNA-1_1&gene=genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.171&CDS=1-1185
1832	OG0001832	YHR018C	genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.175-mRNA-1_1&gene=genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.175&CDS=1-1392
1833	OG0001833	YHR019C	genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.174-mRNA-1_1&gene=genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.174&CDS=1-1644
1834	OG0001834	YHR020W	genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.204-mRNA-1_1&gene=genemark-NODE_24_length_135386_cov_11.2559_ID_2620-processed-gene-0.204&CDS=1-2037
1835	OG0001835	YHR024C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.151&CDS=1-1419
1836	OG0001836	YHR025W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.93&CDS=1-1071
1837	OG0001837	YHR026W	snap_masked-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.1-mRNA-1_1&gene=snap_masked-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.1&CDS=1-618
1838	OG0001838	YHR027C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.96&CDS=1-2829
1839	OG0001839	YHR028C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.97&CDS=1-2403
1840	OG0001840	YHR029C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-0.43&CDS=1-834
1841	OG0001841	YHR030C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.98-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.98&CDS=1-1473
1842	OG0001842	YHR034C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.260-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.260&CDS=1-996
1843	OG0001843	YHR037W	maker-NODE_1_length_1803884_cov_12.5183_ID_6464-augustus-gene-16.86-mRNA-1_1&gene=maker-NODE_1_length_1803884_cov_12.5183_ID_6464-augustus-gene-16.86&CDS=1-3489
1844	OG0001844	YHR038W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.22-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.22&CDS=1-753
1845	OG0001845	YHR039C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.57-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.57&CDS=1-1887
1846	OG0001846	YHR039C-A	maker-NODE_2_length_1179413_cov_13.4957_ID_2097-augustus-gene-10.271-mRNA-1_1&gene=maker-NODE_2_length_1179413_cov_13.4957_ID_2097-augustus-gene-10.271&CDS=1-339
1847	OG0001847	YHR041C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-6.133-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-6.133&CDS=1-609
1848	OG0001848	YHR042W	maker-NODE_1_length_1803884_cov_12.5183_ID_6464-augustus-gene-4.104-mRNA-1_1&gene=maker-NODE_1_length_1803884_cov_12.5183_ID_6464-augustus-gene-4.104&CDS=1-2886
1849	OG0001849	YHR045W	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-1.183-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-1.183&CDS=1-1581
1850	OG0001850	YHR046C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.8-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.8&CDS=1-852
1851	OG0001851	YHR048W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.122-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.122&CDS=1-1587
1852	OG0001852	YHR049W	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-1.178-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-1.178&CDS=1-696
1853	OG0001853	YHR051W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.100-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.100&CDS=1-456
1854	OG0001854	YHR052W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.101-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-2.101&CDS=1-1281
1855	OG0001855	YHR058C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.32-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.32&CDS=1-798
1856	OG0001856	YHR059W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.76&CDS=1-390
1857	OG0001857	YHR060W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.124&CDS=1-657
1858	OG0001858	YHR062C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.145&CDS=1-843
1859	OG0001859	YHR064C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-15.15-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-15.15&CDS=1-1668
1860	OG0001860	YHR065C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.42-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.42&CDS=1-1464
1861	OG0001861	YHR068W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.4-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.4&CDS=1-1149
1862	OG0001862	YHR069C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.31-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.31&CDS=1-1062
1863	OG0001863	YHR070W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.34-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.34&CDS=1-1347
1864	OG0001864	YHR072W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.5-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.5&CDS=1-2181
1865	OG0001865	YHR072W-A	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-15.35-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-15.35&CDS=1-192
1866	OG0001866	YHR073W	augustus_masked-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-0.70&CDS=1-2511
1867	OG0001867	YHR074W	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.305-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.305&CDS=1-2139
1868	OG0001868	YHR075C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.261-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.261&CDS=1-1098
1869	OG0001869	YHR076W	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-0.18&CDS=1-1011
1870	OG0001870	YHR077C	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-0.40&CDS=1-2925
1871	OG0001871	YHR078W	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-1.118&CDS=1-1698
1872	OG0001872	YHR079C	augustus_masked-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-2.44&CDS=1-3282
1873	OG0001873	YHR079C-A	augustus_masked-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-2.70&CDS=1-285
1874	OG0001874	YHR081W	genemark-NODE_14_length_271931_cov_12.048_ID_1875-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_14_length_271931_cov_12.048_ID_1875-processed-gene-0.22&CDS=1-585
1875	OG0001875	YHR083W	genemark-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-1.127&CDS=1-978
1876	OG0001876	YHR084W	genemark-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-2.206-mRNA-1_1&gene=genemark-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-2.206&CDS=1-1779
1877	OG0001877	YHR085W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.62-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.62&CDS=1-1029
1878	OG0001878	YHR087W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.59-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.59&CDS=1-342
1879	OG0001879	YHR088W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.35-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-4.35&CDS=1-873
1880	OG0001880	YHR089C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.245-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.245&CDS=1-636
1881	OG0001881	YHR098C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.33-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.33&CDS=1-2748
1882	OG0001882	YHR099W	augustus_masked-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_9_length_366428_cov_12.2711_ID_1557-processed-gene-1.32&CDS=1-11352
1883	OG0001883	YHR100C	genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-1.248-mRNA-1_1&gene=genemark-NODE_15_length_255544_cov_16.8036_ID_3316-processed-gene-1.248&CDS=1-615
1884	OG0001884	YHR104W	genemark-NODE_21_length_209321_cov_12.3293_ID_3016-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_21_length_209321_cov_12.3293_ID_3016-processed-gene-1.152&CDS=1-957
1885	OG0001885	YHR105W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.30-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.30&CDS=1-468
1886	OG0001886	YHR108W	snap_masked-NODE_27_length_123239_cov_10.7311_ID_3364-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_27_length_123239_cov_10.7311_ID_3364-processed-gene-0.121&CDS=1-1737
1887	OG0001887	YHR109W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.50-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.50&CDS=1-1905
1888	OG0001888	YHR110W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.49-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.49&CDS=1-636
1889	OG0001889	YHR111W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.48-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.48&CDS=1-1290
1890	OG0001890	YHR112C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.20-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.20&CDS=1-1128
1891	OG0001891	YHR113W	genemark-NODE_25_length_134821_cov_18.8776_ID_2566-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_25_length_134821_cov_18.8776_ID_2566-processed-gene-0.40&CDS=1-1542
1892	OG0001892	YHR114W	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-5.50-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-5.50&CDS=1-1896
1893	OG0001893	YHR116W	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.154-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.154&CDS=1-348
1894	OG0001894	YHR117W	genemark-NODE_22_length_204725_cov_13.0733_ID_3180-processed-gene-1.138-mRNA-1_1&gene=genemark-NODE_22_length_204725_cov_13.0733_ID_3180-processed-gene-1.138&CDS=1-1854
1895	OG0001895	YHR118C	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.155-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.155&CDS=1-1002
1896	OG0001896	YHR119W	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.137&CDS=1-3222
1897	OG0001897	YHR120W	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-0.138&CDS=1-2562
1898	OG0001898	YHR121W	genemark-NODE_32_length_52212_cov_9.94759_ID_3624-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_32_length_52212_cov_9.94759_ID_3624-processed-gene-0.5&CDS=1-582
1899	OG0001899	YHR122W	genemark-NODE_32_length_52212_cov_9.94759_ID_3624-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_32_length_52212_cov_9.94759_ID_3624-processed-gene-0.23&CDS=1-606
1900	OG0001900	YHR123W	genemark-NODE_32_length_52212_cov_9.94759_ID_3624-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_32_length_52212_cov_9.94759_ID_3624-processed-gene-0.22&CDS=1-1161
1901	OG0001901	YHR124W	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-1.3&CDS=1-1770
1902	OG0001902	YHR127W	snap_masked-NODE_23_length_196781_cov_12.0839_ID_2753-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_23_length_196781_cov_12.0839_ID_2753-processed-gene-0.158&CDS=1-783
1903	OG0001903	YHR128W	genemark-NODE_23_length_196781_cov_12.0839_ID_2753-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_23_length_196781_cov_12.0839_ID_2753-processed-gene-0.62&CDS=1-654
1904	OG0001904	YHR132C	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-1.166-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-1.166&CDS=1-1425
1905	OG0001905	YHR132W-A	augustus_masked-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-1.45&CDS=1-264
1906	OG0001906	YHR134W	genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_11_length_342259_cov_11.9269_ID_2313-processed-gene-1.33&CDS=1-891
1907	OG0001907	YHR140W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-1.150&CDS=1-654
1908	OG0001908	YHR143W-A	snap_masked-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.140-mRNA-1_1&gene=snap_masked-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.140&CDS=1-210
1909	OG0001909	YHR144C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-8.154-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-8.154&CDS=1-1002
1910	OG0001910	YHR146W	augustus_masked-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.111&CDS=1-1011
1911	OG0001911	YHR147C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-2.133-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-2.133&CDS=1-654
