	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035670_Phaffomyces_opuntiae
1982	OG0001982	YJL050W	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.86&CDS=1-3201
1983	OG0001983	YJL053W	genemark-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.194-mRNA-1_1&gene=genemark-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.194&CDS=1-870
1984	OG0001984	YJL054W	genemark-NODE_48_length_89905_cov_60.4348_ID_23416-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_48_length_89905_cov_60.4348_ID_23416-processed-gene-0.5&CDS=1-1590
1985	OG0001985	YJL055W	genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.56&CDS=1-681
1986	OG0001986	YJL057C	augustus_masked-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.30&CDS=1-1704
1987	OG0001987	YJL059W	snap_masked-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.34&CDS=1-1140
1988	OG0001988	YJL060W	genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.144&CDS=1-1275
1989	OG0001989	YJL062W	augustus_masked-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.133&CDS=1-2313
1990	OG0001990	YJL062W-A	augustus_masked-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.47&CDS=1-270
1991	OG0001991	YJL063C	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-1.84&CDS=1-654
1992	OG0001992	YJL065C	genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.108&CDS=1-867
1993	OG0001993	YJL066C	genemark-NODE_61_length_78361_cov_56.3646_ID_7813-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_61_length_78361_cov_56.3646_ID_7813-processed-gene-0.12&CDS=1-762
1994	OG0001994	YJL068C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.193-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.193&CDS=1-879
1995	OG0001995	YJL069C	genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.77&CDS=1-1593
1996	OG0001996	YJL072C	genemark-NODE_136_length_18177_cov_54.3923_ID_14359-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_136_length_18177_cov_54.3923_ID_14359-processed-gene-0.10&CDS=1-504
1997	OG0001997	YJL074C	genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.78&CDS=1-3633
1998	OG0001998	YJL080C	genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-1.105&CDS=1-3525
1999	OG0001999	YJL081C	genemark-NODE_60_length_79267_cov_54.3503_ID_7672-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_60_length_79267_cov_54.3503_ID_7672-processed-gene-0.36&CDS=1-1443
2000	OG0002000	YJL083W	genemark-NODE_60_length_79267_cov_54.3503_ID_7672-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_60_length_79267_cov_54.3503_ID_7672-processed-gene-0.13&CDS=1-1812
2001	OG0002001	YJL087C	genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.78&CDS=1-2478
2002	OG0002002	YJL088W	genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.107&CDS=1-951
2003	OG0002003	YJL090C	augustus_masked-NODE_110_length_32733_cov_56.3113_ID_11820-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_110_length_32733_cov_56.3113_ID_11820-processed-gene-0.18&CDS=1-1911
2004	OG0002004	YJL091C	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.84&CDS=1-1488
2005	OG0002005	YJL093C	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.95&CDS=1-1854
2006	OG0002006	YJL094C	genemark-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.84&CDS=1-2172
2007	OG0002007	YJL095W	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.71&CDS=1-3924
2008	OG0002008	YJL096W	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.70&CDS=1-531
2009	OG0002009	YJL097W	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.94&CDS=1-702
2010	OG0002010	YJL101C	genemark-NODE_40_length_107394_cov_55.6423_ID_8562-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_40_length_107394_cov_55.6423_ID_8562-processed-gene-0.105&CDS=1-2007
2011	OG0002011	YJL102W	genemark-NODE_98_length_41651_cov_52.0766_ID_13578-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_98_length_41651_cov_52.0766_ID_13578-processed-gene-0.40&CDS=1-2310
2012	OG0002012	YJL104W	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.28&CDS=1-399
2013	OG0002013	YJL106W	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.29&CDS=1-2100
2014	OG0002014	YJL108C	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.3&CDS=1-3030
2015	OG0002015	YJL109C	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.4&CDS=1-5223
2016	OG0002016	YJL111W	genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.144&CDS=1-1653
2017	OG0002017	YJL112W	genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.143&CDS=1-1971
2018	OG0002018	YJL115W	genemark-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.132&CDS=1-756
2019	OG0002019	YJL117W	genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.88&CDS=1-939
2020	OG0002020	YJL121C	genemark-NODE_140_length_15802_cov_54.0371_ID_16195-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_140_length_15802_cov_54.0371_ID_16195-processed-gene-0.12&CDS=1-708
2021	OG0002021	YJL122W	genemark-NODE_140_length_15802_cov_54.0371_ID_16195-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_140_length_15802_cov_54.0371_ID_16195-processed-gene-0.8&CDS=1-489
2022	OG0002022	YJL123C	genemark-NODE_64_length_77145_cov_66.0559_ID_9405-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_64_length_77145_cov_66.0559_ID_9405-processed-gene-0.21&CDS=1-1293
2023	OG0002023	YJL124C	genemark-NODE_109_length_34640_cov_55.5222_ID_11315-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_109_length_34640_cov_55.5222_ID_11315-processed-gene-0.21&CDS=1-516
2024	OG0002024	YJL125C	augustus_masked-NODE_109_length_34640_cov_55.5222_ID_11315-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_109_length_34640_cov_55.5222_ID_11315-processed-gene-0.1&CDS=1-1827
2025	OG0002025	YJL126W	genemark-NODE_118_length_27912_cov_57.6812_ID_12845-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_118_length_27912_cov_57.6812_ID_12845-processed-gene-0.3&CDS=1-906
2026	OG0002026	YJL127C	maker-NODE_118_length_27912_cov_57.6812_ID_12845-snap-gene-0.11-mRNA-1_1&gene=maker-NODE_118_length_27912_cov_57.6812_ID_12845-snap-gene-0.11&CDS=1-2238
2027	OG0002027	YJL127C-B	snap_masked-NODE_111_length_31877_cov_54.3057_ID_11910-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_111_length_31877_cov_54.3057_ID_11910-processed-gene-0.39&CDS=1-210
2028	OG0002028	YJL128C	genemark-NODE_118_length_27912_cov_57.6812_ID_12845-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_118_length_27912_cov_57.6812_ID_12845-processed-gene-0.1&CDS=1-1821
2029	OG0002029	YJL130C	genemark-NODE_118_length_27912_cov_57.6812_ID_12845-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_118_length_27912_cov_57.6812_ID_12845-processed-gene-0.2&CDS=1-6666
2030	OG0002030	YJL131C	snap_masked-NODE_111_length_31877_cov_54.3057_ID_11910-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_111_length_31877_cov_54.3057_ID_11910-processed-gene-0.32&CDS=1-1251
2031	OG0002031	YJL132W	augustus_masked-NODE_111_length_31877_cov_54.3057_ID_11910-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_111_length_31877_cov_54.3057_ID_11910-processed-gene-0.26&CDS=1-2193
2032	OG0002032	YJL140W	genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.18&CDS=1-618
2033	OG0002033	YJL141C	genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.42&CDS=1-2157
2034	OG0002034	YJL143W	genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.41&CDS=1-462
2035	OG0002035	YJL145W	genemark-NODE_114_length_30096_cov_61.1971_ID_13913-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_114_length_30096_cov_61.1971_ID_13913-processed-gene-0.23&CDS=1-852
2036	OG0002036	YJL148W	genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.71&CDS=1-810
2037	OG0002037	YJL149W	snap_masked-NODE_109_length_34640_cov_55.5222_ID_11315-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_109_length_34640_cov_55.5222_ID_11315-processed-gene-0.54&CDS=1-1488
2038	OG0002038	YJL153C	genemark-NODE_51_length_87692_cov_62.6115_ID_7213-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_51_length_87692_cov_62.6115_ID_7213-processed-gene-0.112&CDS=1-3414
2039	OG0002039	YJL154C	genemark-NODE_89_length_51917_cov_53.929_ID_9957-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_89_length_51917_cov_53.929_ID_9957-processed-gene-0.30&CDS=1-2397
2040	OG0002040	YJL155C	genemark-NODE_89_length_51917_cov_53.929_ID_9957-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_89_length_51917_cov_53.929_ID_9957-processed-gene-0.33&CDS=1-1347
2041	OG0002041	YJL156C	genemark-NODE_89_length_51917_cov_53.929_ID_9957-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_89_length_51917_cov_53.929_ID_9957-processed-gene-0.34&CDS=1-2157
2042	OG0002042	YJL157C	augustus_masked-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.158&CDS=1-2472
2043	OG0002043	YJL163C	genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.67&CDS=1-1719
2044	OG0002044	YJL166W	snap_masked-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.206-mRNA-1_1&gene=snap_masked-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.206&CDS=1-285
2045	OG0002045	YJL167W	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.60-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.60&CDS=1-1056
2046	OG0002046	YJL168C	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.89&CDS=1-2349
2047	OG0002047	YJL171C	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.92&CDS=1-1239
2048	OG0002048	YJL176C	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.14&CDS=1-1818
2049	OG0002049	YJL178C	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.16&CDS=1-783
2050	OG0002050	YJL179W	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.38&CDS=1-369
2051	OG0002051	YJL180C	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.17&CDS=1-909
2052	OG0002052	YJL183W	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.52&CDS=1-1227
2053	OG0002053	YJL184W	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.53&CDS=1-315
2054	OG0002054	YJL187C	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.121&CDS=1-2631
2055	OG0002055	YJL189W	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.122&CDS=1-153
2056	OG0002056	YJL192C	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.98&CDS=1-660
2057	OG0002057	YJL193W	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.99&CDS=1-1038
2058	OG0002058	YJL194W	genemark-NODE_67_length_73630_cov_54.4002_ID_8532-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_67_length_73630_cov_54.4002_ID_8532-processed-gene-0.70&CDS=1-1953
2059	OG0002059	YJL197W	genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.151-mRNA-1_1&gene=genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.151&CDS=1-3756
2060	OG0002060	YJL200C	genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-0.29&CDS=1-2379
2061	OG0002061	YJL201W	genemark-NODE_65_length_76632_cov_56.2777_ID_8478-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_65_length_76632_cov_56.2777_ID_8478-processed-gene-0.17&CDS=1-1551
2062	OG0002062	YJL203W	genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.150&CDS=1-1230
2063	OG0002063	YJL204C	genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.114&CDS=1-2304
2064	OG0002064	YJL207C	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.111&CDS=1-5655
2065	OG0002065	YJL208C	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.110&CDS=1-972
2066	OG0002066	YJL209W	snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.6&CDS=1-2052
2067	OG0002067	YJL212C	genemark-NODE_59_length_79404_cov_58.3396_ID_12452-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_59_length_79404_cov_58.3396_ID_12452-processed-gene-0.56&CDS=1-2352
2068	OG0002068	YJR001W	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.91&CDS=1-1746
2069	OG0002069	YJR002W	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.90&CDS=1-1785
2070	OG0002070	YJR003C	snap_masked-NODE_39_length_109361_cov_55.0506_ID_6540-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_39_length_109361_cov_55.0506_ID_6540-processed-gene-0.50&CDS=1-1479
2071	OG0002071	YJR005W	genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.14&CDS=1-2049
2072	OG0002072	YJR007W	genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.57&CDS=1-909
2073	OG0002073	YJR008W	maker-NODE_18_length_155841_cov_56.6118_ID_5839-augustus-gene-0.62-mRNA-1_1&gene=maker-NODE_18_length_155841_cov_56.6118_ID_5839-augustus-gene-0.62&CDS=1-963
2074	OG0002074	YJR010W	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.66&CDS=1-1527
2075	OG0002075	YJR013W	genemark-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.248-mRNA-1_1&gene=genemark-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.248&CDS=1-1134
2076	OG0002076	YJR014W	augustus_masked-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.116&CDS=1-525
2077	OG0002077	YJR016C	genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-1.22&CDS=1-1764
2078	OG0002078	YJR019C	genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.118&CDS=1-1014
2079	OG0002079	YJR022W	genemark-NODE_134_length_18861_cov_57.9847_ID_14068-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_134_length_18861_cov_57.9847_ID_14068-processed-gene-0.23&CDS=1-294
2080	OG0002080	YJR024C	genemark-NODE_134_length_18861_cov_57.9847_ID_14068-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_134_length_18861_cov_57.9847_ID_14068-processed-gene-0.19&CDS=1-768
2081	OG0002081	YJR025C	genemark-NODE_54_length_82340_cov_55.5355_ID_8121-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_54_length_82340_cov_55.5355_ID_8121-processed-gene-0.36&CDS=1-510
2082	OG0002082	YJR032W	maker-NODE_57_length_80854_cov_53.2614_ID_10606-snap-gene-0.42-mRNA-1_1&gene=maker-NODE_57_length_80854_cov_53.2614_ID_10606-snap-gene-0.42&CDS=1-1170
2083	OG0002083	YJR033C	augustus_masked-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.82&CDS=1-3840
2084	OG0002084	YJR034W	genemark-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.14&CDS=1-324
2085	OG0002085	YJR035W	snap_masked-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.103&CDS=1-3054
2086	OG0002086	YJR036C	genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.179-mRNA-1_1&gene=genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.179&CDS=1-2472
2087	OG0002087	YJR040W	genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.182-mRNA-1_1&gene=genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.182&CDS=1-2268
2088	OG0002088	YJR041C	snap_masked-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.24&CDS=1-3462
2089	OG0002089	YJR042W	genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.181-mRNA-1_1&gene=genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.181&CDS=1-2355
2090	OG0002090	YJR044C	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.52&CDS=1-411
2091	OG0002091	YJR045C	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.91&CDS=1-1905
2092	OG0002092	YJR048W	genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.84&CDS=1-330
2093	OG0002093	YJR049C	snap_masked-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.22&CDS=1-1437
2094	OG0002094	YJR050W	genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.124&CDS=1-843
2095	OG0002095	YJR052W	genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.8&CDS=1-1764
