	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035687_Cyberlindnera_suaveolens
2076	OG0002076	YJL059W	genemark-NODE_82_length_43526_cov_17.9569_ID_9550-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_82_length_43526_cov_17.9569_ID_9550-processed-gene-0.55&CDS=1-1005
2077	OG0002077	YJL060W	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.154&CDS=1-1272
2078	OG0002078	YJL061W	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.185&CDS=1-2175
2079	OG0002079	YJL062W	maker-NODE_29_length_117812_cov_16.6217_ID_5815-augustus-gene-0.138-mRNA-1_1&gene=maker-NODE_29_length_117812_cov_16.6217_ID_5815-augustus-gene-0.138&CDS=1-2469
2080	OG0002080	YJL062W-A	augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.8&CDS=1-258
2081	OG0002081	YJL063C	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.241&CDS=1-627
2082	OG0002082	YJL065C	augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.14&CDS=1-705
2083	OG0002083	YJL068C	genemark-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.33&CDS=1-876
2084	OG0002084	YJL069C	augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.12&CDS=1-1686
2085	OG0002085	YJL071W	augustus_masked-NODE_37_length_103410_cov_15.6937_ID_6128-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_37_length_103410_cov_15.6937_ID_6128-processed-gene-0.56&CDS=1-1536
2086	OG0002086	YJL072C	maker-NODE_37_length_103410_cov_15.6937_ID_6128-augustus-gene-0.102-mRNA-1_1&gene=maker-NODE_37_length_103410_cov_15.6937_ID_6128-augustus-gene-0.102&CDS=1-612
2087	OG0002087	YJL074C	augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-0.31&CDS=1-3609
2088	OG0002088	YJL080C	augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.148&CDS=1-3609
2089	OG0002089	YJL081C	augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.151-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.151&CDS=1-1422
2090	OG0002090	YJL084C	snap_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.44&CDS=1-2559
2091	OG0002091	YJL085W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.109&CDS=1-1806
2092	OG0002092	YJL087C	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.160&CDS=1-2433
2093	OG0002093	YJL088W	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.192&CDS=1-993
2094	OG0002094	YJL090C	maker-NODE_29_length_117812_cov_16.6217_ID_5815-augustus-gene-0.134-mRNA-1_1&gene=maker-NODE_29_length_117812_cov_16.6217_ID_5815-augustus-gene-0.134&CDS=1-1923
2095	OG0002095	YJL091C	augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.200&CDS=1-1458
2096	OG0002096	YJL093C	genemark-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.114&CDS=1-1764
2097	OG0002097	YJL094C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.42&CDS=1-2091
2098	OG0002098	YJL095W	augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.229-mRNA-1_1&gene=augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.229&CDS=1-3984
2099	OG0002099	YJL096W	augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.230-mRNA-1_1&gene=augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.230&CDS=1-534
2100	OG0002100	YJL097W	augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.231-mRNA-1_1&gene=augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.231&CDS=1-669
2101	OG0002101	YJL100W	augustus_masked-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.88&CDS=1-1953
2102	OG0002102	YJL101C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.101&CDS=1-1995
2103	OG0002103	YJL102W	maker-NODE_38_length_101485_cov_15.519_ID_8235-augustus-gene-0.69-mRNA-1_1&gene=maker-NODE_38_length_101485_cov_15.519_ID_8235-augustus-gene-0.69&CDS=1-3246
2104	OG0002104	YJL104W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.121&CDS=1-384
2105	OG0002105	YJL106W	augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.67&CDS=1-2097
2106	OG0002106	YJL108C	genemark-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.168-mRNA-1_1&gene=genemark-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.168&CDS=1-2772
2107	OG0002107	YJL109C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.99&CDS=1-5253
2108	OG0002108	YJL111W	augustus_masked-NODE_51_length_76918_cov_17.7093_ID_9302-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_51_length_76918_cov_17.7093_ID_9302-processed-gene-0.26&CDS=1-1653
2109	OG0002109	YJL112W	augustus_masked-NODE_51_length_76918_cov_17.7093_ID_9302-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_51_length_76918_cov_17.7093_ID_9302-processed-gene-0.27&CDS=1-1914
2110	OG0002110	YJL115W	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-0.115&CDS=1-864
2111	OG0002111	YJL117W	augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.169&CDS=1-918
2112	OG0002112	YJL121C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-2.98&CDS=1-702
2113	OG0002113	YJL122W	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-2.77&CDS=1-465
2114	OG0002114	YJL123C	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.136&CDS=1-1242
2115	OG0002115	YJL124C	maker-NODE_10_length_264305_cov_15.4558_ID_6033-augustus-gene-1.189-mRNA-1_1&gene=maker-NODE_10_length_264305_cov_15.4558_ID_6033-augustus-gene-1.189&CDS=1-477
2116	OG0002116	YJL125C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.105&CDS=1-1080
2117	OG0002117	YJL126W	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.104&CDS=1-897
2118	OG0002118	YJL127C	maker-NODE_16_length_212368_cov_14.7714_ID_5420-snap-gene-1.6-mRNA-1_1&gene=maker-NODE_16_length_212368_cov_14.7714_ID_5420-snap-gene-1.6&CDS=1-2130
2119	OG0002119	YJL127C-B	augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.160&CDS=1-207
2120	OG0002120	YJL128C	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.131&CDS=1-1596
2121	OG0002121	YJL130C	snap_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.176-mRNA-1_1&gene=snap_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.176&CDS=1-6654
2122	OG0002122	YJL131C	augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.117&CDS=1-1074
2123	OG0002123	YJL140W	augustus_masked-NODE_40_length_95927_cov_15.5978_ID_5171-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_40_length_95927_cov_15.5978_ID_5171-processed-gene-0.60&CDS=1-591
2124	OG0002124	YJL141C	augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-2.172&CDS=1-2004
2125	OG0002125	YJL143W	augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-2.134&CDS=1-468
2126	OG0002126	YJL145W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.9&CDS=1-819
2127	OG0002127	YJL148W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.33&CDS=1-585
2128	OG0002128	YJL149W	augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-0.86&CDS=1-1314
2129	OG0002129	YJL153C	augustus_masked-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.89&CDS=1-1560
2130	OG0002130	YJL154C	augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.59&CDS=1-2331
2131	OG0002131	YJL156C	genemark-NODE_20_length_190154_cov_15.6774_ID_5534-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_20_length_190154_cov_15.6774_ID_5534-processed-gene-0.70&CDS=1-1788
2132	OG0002132	YJL157C	augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.67&CDS=1-2691
2133	OG0002133	YJL163C	maker-NODE_81_length_44004_cov_15.8066_ID_28087-snap-gene-0.55-mRNA-1_1&gene=maker-NODE_81_length_44004_cov_15.8066_ID_28087-snap-gene-0.55&CDS=1-2925
2134	OG0002134	YJL166W	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.143&CDS=1-288
2135	OG0002135	YJL167W	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.107&CDS=1-1056
2136	OG0002136	YJL168C	genemark-NODE_54_length_74970_cov_15.7738_ID_7574-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_54_length_74970_cov_15.7738_ID_7574-processed-gene-0.101&CDS=1-2199
2137	OG0002137	YJL171C	maker-NODE_54_length_74970_cov_15.7738_ID_7574-augustus-gene-0.35-mRNA-1_1&gene=maker-NODE_54_length_74970_cov_15.7738_ID_7574-augustus-gene-0.35&CDS=1-2100
2138	OG0002138	YJL176C	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.28&CDS=1-1698
2139	OG0002139	YJL178C	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.36&CDS=1-810
2140	OG0002140	YJL179W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.13&CDS=1-360
2141	OG0002141	YJL180C	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.35&CDS=1-906
2142	OG0002142	YJL183W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.37&CDS=1-1203
2143	OG0002143	YJL184W	genemark-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-1.109&CDS=1-318
2144	OG0002144	YJL187C	augustus_masked-NODE_54_length_74970_cov_15.7738_ID_7574-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_54_length_74970_cov_15.7738_ID_7574-processed-gene-0.0&CDS=1-2493
2145	OG0002145	YJL189W	genemark-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.10&CDS=1-153
2146	OG0002146	YJL192C	augustus_masked-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.45&CDS=1-711
2147	OG0002147	YJL194W	augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.16&CDS=1-1692
2148	OG0002148	YJL197W	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-0.67&CDS=1-3651
2149	OG0002149	YJL200C	augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.48&CDS=1-2388
2150	OG0002150	YJL201W	augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.47&CDS=1-1503
2151	OG0002151	YJL203W	snap_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.106&CDS=1-1137
2152	OG0002152	YJL204C	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.108&CDS=1-2274
2153	OG0002153	YJL207C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.128&CDS=1-5502
2154	OG0002154	YJL208C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.94&CDS=1-975
2155	OG0002155	YJL209W	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.93&CDS=1-1911
2156	OG0002156	YJR001W	augustus_masked-NODE_83_length_38867_cov_15.8673_ID_9783-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_83_length_38867_cov_15.8673_ID_9783-processed-gene-0.63&CDS=1-1749
2157	OG0002157	YJR002W	augustus_masked-NODE_83_length_38867_cov_15.8673_ID_9783-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_83_length_38867_cov_15.8673_ID_9783-processed-gene-0.54&CDS=1-1740
2158	OG0002158	YJR003C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.46&CDS=1-1509
2159	OG0002159	YJR005W	augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-1.130&CDS=1-2010
2160	OG0002160	YJR006W	augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.108&CDS=1-1374
2161	OG0002161	YJR007W	augustus_masked-NODE_27_length_127853_cov_16.2189_ID_7326-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_27_length_127853_cov_16.2189_ID_7326-processed-gene-0.17&CDS=1-909
2162	OG0002162	YJR008W	maker-NODE_5_length_378657_cov_15.4887_ID_4719-augustus-gene-1.140-mRNA-1_1&gene=maker-NODE_5_length_378657_cov_15.4887_ID_4719-augustus-gene-1.140&CDS=1-951
2163	OG0002163	YJR010C-A	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.47&CDS=1-276
2164	OG0002164	YJR010W	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-0.63&CDS=1-1521
2165	OG0002165	YJR013W	augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.73&CDS=1-1233
2166	OG0002166	YJR014W	maker-NODE_44_length_90996_cov_16.3586_ID_7160-augustus-gene-0.52-mRNA-1_1&gene=maker-NODE_44_length_90996_cov_16.3586_ID_7160-augustus-gene-0.52&CDS=1-591
2167	OG0002167	YJR016C	maker-NODE_4_length_384378_cov_15.8714_ID_4871-augustus-gene-0.88-mRNA-1_1&gene=maker-NODE_4_length_384378_cov_15.8714_ID_4871-augustus-gene-0.88&CDS=1-4074
2168	OG0002168	YJR017C	augustus_masked-NODE_113_length_12974_cov_18.0594_ID_11584-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_113_length_12974_cov_18.0594_ID_11584-processed-gene-0.13&CDS=1-486
2169	OG0002169	YJR019C	augustus_masked-NODE_113_length_12974_cov_18.0594_ID_11584-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_113_length_12974_cov_18.0594_ID_11584-processed-gene-0.15&CDS=1-981
2170	OG0002170	YJR024C	augustus_masked-NODE_21_length_188852_cov_16.1861_ID_6861-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_21_length_188852_cov_16.1861_ID_6861-processed-gene-0.19&CDS=1-747
2171	OG0002171	YJR025C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-0.112&CDS=1-510
2172	OG0002172	YJR032W	augustus_masked-NODE_60_length_69805_cov_15.6166_ID_7763-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_60_length_69805_cov_15.6166_ID_7763-processed-gene-0.63&CDS=1-1167
2173	OG0002173	YJR033C	augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.146&CDS=1-3768
2174	OG0002174	YJR034W	augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.121&CDS=1-324
2175	OG0002175	YJR035W	augustus_masked-NODE_60_length_69805_cov_15.6166_ID_7763-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_60_length_69805_cov_15.6166_ID_7763-processed-gene-0.46&CDS=1-3066
2176	OG0002176	YJR036C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.20&CDS=1-2493
2177	OG0002177	YJR040W	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.36&CDS=1-2268
2178	OG0002178	YJR041C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.16&CDS=1-3345
2179	OG0002179	YJR042W	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.35&CDS=1-2244
2180	OG0002180	YJR044C	maker-NODE_119_length_10812_cov_15.3913_ID_11756-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_119_length_10812_cov_15.3913_ID_11756-augustus-gene-0.8&CDS=1-399
2181	OG0002181	YJR047C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.17&CDS=1-465
2182	OG0002182	YJR048W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.140&CDS=1-330
2183	OG0002183	YJR049C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.142&CDS=1-1398
