	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034610_Saturnispora_hagleri
1237	OG0001237	YFL039C	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.104&CDS=1-1665
1238	OG0001238	YFL042C	genemark-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-0.5&CDS=1-2121
1239	OG0001239	YFL045C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.39&CDS=1-756
1240	OG0001240	YFL046W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.140&CDS=1-633
1241	OG0001241	YFL053W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-2.150&CDS=1-1803
1242	OG0001242	YFL055W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.157-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.157&CDS=1-1569
1243	OG0001243	YFR001W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.22&CDS=1-621
1244	OG0001244	YFR002W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-2.39&CDS=1-2619
1245	OG0001245	YFR004W	augustus_masked-NODE_32_length_89501_cov_24.578_ID_63-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_32_length_89501_cov_24.578_ID_63-processed-gene-0.5&CDS=1-906
1246	OG0001246	YFR006W	maker-NODE_32_length_89501_cov_24.578_ID_63-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_32_length_89501_cov_24.578_ID_63-augustus-gene-0.44&CDS=1-1659
1247	OG0001247	YFR007W	augustus_masked-NODE_30_length_96722_cov_21.6521_ID_59-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_30_length_96722_cov_21.6521_ID_59-processed-gene-0.77&CDS=1-792
1248	OG0001248	YFR009W	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-2.127&CDS=1-2247
1249	OG0001249	YFR010W	augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.17&CDS=1-1455
1250	OG0001250	YFR015C	snap_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.196-mRNA-1_1&gene=snap_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.196&CDS=1-2070
1251	OG0001251	YFR016C	augustus_masked-NODE_36_length_69747_cov_22.5209_ID_71-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_36_length_69747_cov_22.5209_ID_71-processed-gene-0.43&CDS=1-2592
1252	OG0001252	YFR019W	augustus_masked-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.14&CDS=1-4941
1253	OG0001253	YFR020W	snap_masked-NODE_15_length_173769_cov_21.4258_ID_29-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_15_length_173769_cov_21.4258_ID_29-processed-gene-0.100&CDS=1-753
1254	OG0001254	YFR021W	augustus_masked-NODE_25_length_143880_cov_21.6552_ID_49-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-NODE_25_length_143880_cov_21.6552_ID_49-processed-gene-0.210&CDS=1-4263
1255	OG0001255	YFR024C-A	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.247-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.247&CDS=1-1152
1256	OG0001256	YFR025C	augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.175&CDS=1-921
1257	OG0001257	YFR028C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-4.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-4.107&CDS=1-1584
1258	OG0001258	YFR029W	genemark-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.111&CDS=1-1977
1259	OG0001259	YFR030W	augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.185&CDS=1-3129
1260	OG0001260	YFR031C	augustus_masked-NODE_39_length_59137_cov_20.6451_ID_77-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_39_length_59137_cov_20.6451_ID_77-processed-gene-0.6&CDS=1-3939
1261	OG0001261	YFR032C-A	snap_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.100&CDS=1-186
1262	OG0001262	YFR033C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.72-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.72&CDS=1-396
1263	OG0001263	YFR034C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-0.99&CDS=1-912
1264	OG0001264	YFR037C	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.4&CDS=1-1626
1265	OG0001265	YFR038W	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.3&CDS=1-2466
1266	OG0001266	YFR041C	augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.209&CDS=1-930
1267	OG0001267	YFR044C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.3&CDS=1-1452
1268	OG0001268	YFR045W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.119&CDS=1-960
1269	OG0001269	YFR047C	augustus_masked-NODE_48_length_33532_cov_21.7084_ID_95-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_48_length_33532_cov_21.7084_ID_95-processed-gene-0.12&CDS=1-876
1270	OG0001270	YFR048W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.34&CDS=1-1941
1271	OG0001271	YFR050C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.164-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.164&CDS=1-822
1272	OG0001272	YFR051C	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.220&CDS=1-1584
1273	OG0001273	YFR052W	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.28&CDS=1-777
1274	OG0001274	YGL001C	augustus_masked-NODE_25_length_143880_cov_21.6552_ID_49-processed-gene-0.212-mRNA-1_1&gene=augustus_masked-NODE_25_length_143880_cov_21.6552_ID_49-processed-gene-0.212&CDS=1-1041
1275	OG0001275	YGL003C	genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.19&CDS=1-1590
1276	OG0001276	YGL004C	snap_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.88&CDS=1-1224
1277	OG0001277	YGL006W	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.131&CDS=1-3441
1278	OG0001278	YGL008C	augustus_masked-NODE_101_length_1757_cov_39.9994_ID_201-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_101_length_1757_cov_39.9994_ID_201-processed-gene-0.0&CDS=1-1728
1279	OG0001279	YGL009C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.70&CDS=1-2310
1280	OG0001280	YGL010W	snap_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.116&CDS=1-495
1281	OG0001281	YGL011C	augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.9&CDS=1-750
1282	OG0001282	YGL012W	augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.14&CDS=1-1371
1283	OG0001283	YGL014W	augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.253-mRNA-1_1&gene=augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.253&CDS=1-1890
1284	OG0001284	YGL016W	snap_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.90&CDS=1-3171
1285	OG0001285	YGL017W	genemark-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.156-mRNA-1_1&gene=genemark-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.156&CDS=1-1461
1286	OG0001286	YGL018C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.105&CDS=1-612
1287	OG0001287	YGL019W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.17&CDS=1-936
1288	OG0001288	YGL020C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.60&CDS=1-504
1289	OG0001289	YGL022W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.299-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.299&CDS=1-2193
1290	OG0001290	YGL026C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.99&CDS=1-2103
1291	OG0001291	YGL027C	snap_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.41&CDS=1-2451
1292	OG0001292	YGL028C	augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.73&CDS=1-1962
1293	OG0001293	YGL030W	augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.52&CDS=1-315
1294	OG0001294	YGL033W	maker-NODE_1_length_1340882_cov_20.2954_ID_1-snap-gene-8.112-mRNA-1_1&gene=maker-NODE_1_length_1340882_cov_20.2954_ID_1-snap-gene-8.112&CDS=1-636
1295	OG0001295	YGL037C	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.235-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.235&CDS=1-663
1296	OG0001296	YGL038C	maker-NODE_10_length_292512_cov_19.4515_ID_19-augustus-gene-1.107-mRNA-1_1&gene=maker-NODE_10_length_292512_cov_19.4515_ID_19-augustus-gene-1.107&CDS=1-2160
1297	OG0001297	YGL040C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.58-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.58&CDS=1-1038
1298	OG0001298	YGL043W	augustus_masked-NODE_26_length_134196_cov_21.0216_ID_51-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_26_length_134196_cov_21.0216_ID_51-processed-gene-0.54&CDS=1-846
1299	OG0001299	YGL045W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.225-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.225&CDS=1-1731
1300	OG0001300	YGL048C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.109&CDS=1-1191
1301	OG0001301	YGL050W	augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.12&CDS=1-801
1302	OG0001302	YGL054C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-11.66-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-11.66&CDS=1-414
1303	OG0001303	YGL055W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.150&CDS=1-1497
1304	OG0001304	YGL058W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-2.14&CDS=1-549
1305	OG0001305	YGL059W	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.42&CDS=1-1392
1306	OG0001306	YGL064C	snap_masked-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.55&CDS=1-1503
1307	OG0001307	YGL065C	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.228-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.228&CDS=1-1245
1308	OG0001308	YGL066W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-2.29&CDS=1-1581
1309	OG0001309	YGL067W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.129&CDS=1-1116
1310	OG0001310	YGL068W	augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.251-mRNA-1_1&gene=augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.251&CDS=1-534
1311	OG0001311	YGL070C	augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.214-mRNA-1_1&gene=augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.214&CDS=1-336
1312	OG0001312	YGL073W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.140&CDS=1-1878
1313	OG0001313	YGL078C	maker-NODE_49_length_27952_cov_20.946_ID_97-augustus-gene-0.34-mRNA-1_1&gene=maker-NODE_49_length_27952_cov_20.946_ID_97-augustus-gene-0.34&CDS=1-2844
1314	OG0001314	YGL079W	augustus_masked-NODE_60_length_11290_cov_32.3277_ID_119-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_60_length_11290_cov_32.3277_ID_119-processed-gene-0.1&CDS=1-504
1315	OG0001315	YGL080W	augustus_masked-NODE_39_length_59137_cov_20.6451_ID_77-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_39_length_59137_cov_20.6451_ID_77-processed-gene-0.5&CDS=1-366
1316	OG0001316	YGL083W	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.234-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.234&CDS=1-2475
1317	OG0001317	YGL084C	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.240-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.240&CDS=1-1656
1318	OG0001318	YGL085W	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.202&CDS=1-678
1319	OG0001319	YGL087C	augustus_masked-NODE_38_length_63727_cov_20.6179_ID_75-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_38_length_63727_cov_20.6179_ID_75-processed-gene-0.7&CDS=1-414
1320	OG0001320	YGL091C	genemark-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.111&CDS=1-852
1321	OG0001321	YGL092W	snap_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.147-mRNA-1_1&gene=snap_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.147&CDS=1-2391
1322	OG0001322	YGL094C	snap_masked-NODE_36_length_69747_cov_22.5209_ID_71-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_36_length_69747_cov_22.5209_ID_71-processed-gene-0.11&CDS=1-6360
1323	OG0001323	YGL095C	augustus_masked-NODE_36_length_69747_cov_22.5209_ID_71-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_36_length_69747_cov_22.5209_ID_71-processed-gene-0.47&CDS=1-1704
1324	OG0001324	YGL097W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-0.106&CDS=1-1425
1325	OG0001325	YGL099W	augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.110&CDS=1-2166
1326	OG0001326	YGL100W	augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.231-mRNA-1_1&gene=augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.231&CDS=1-1020
1327	OG0001327	YGL103W	maker-NODE_35_length_85358_cov_20.3898_ID_69-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_35_length_85358_cov_20.3898_ID_69-augustus-gene-0.1&CDS=1-441
1328	OG0001328	YGL106W	augustus_masked-NODE_35_length_85358_cov_20.3898_ID_69-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_35_length_85358_cov_20.3898_ID_69-processed-gene-0.15&CDS=1-429
1329	OG0001329	YGL110C	augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.215&CDS=1-1881
1330	OG0001330	YGL111W	augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-NODE_17_length_169313_cov_21.3871_ID_33-processed-gene-0.202&CDS=1-1206
1331	OG0001331	YGL112C	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.30&CDS=1-1491
1332	OG0001332	YGL114W	augustus_masked-NODE_41_length_51703_cov_22.0394_ID_81-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_41_length_51703_cov_22.0394_ID_81-processed-gene-0.73&CDS=1-2199
1333	OG0001333	YGL115W	augustus_masked-NODE_41_length_51703_cov_22.0394_ID_81-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_41_length_51703_cov_22.0394_ID_81-processed-gene-0.74&CDS=1-954
1334	OG0001334	YGL119W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.85&CDS=1-1737
1335	OG0001335	YGL122C	augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.278-mRNA-1_1&gene=augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.278&CDS=1-1539
1336	OG0001336	YGL123W	augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.233-mRNA-1_1&gene=augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.233&CDS=1-741
1337	OG0001337	YGL124C	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-0.29&CDS=1-2001
1338	OG0001338	YGL125W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.81&CDS=1-1860
1339	OG0001339	YGL126W	augustus_masked-NODE_32_length_89501_cov_24.578_ID_63-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_32_length_89501_cov_24.578_ID_63-processed-gene-0.37&CDS=1-786
1340	OG0001340	YGL127C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.5&CDS=1-510
1341	OG0001341	YGL129C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.113&CDS=1-1353
1342	OG0001342	YGL130W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.131&CDS=1-1383
1343	OG0001343	YGL131C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.114&CDS=1-2283
1344	OG0001344	YGL136C	augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.145&CDS=1-1032
1345	OG0001345	YGL137W	augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.106&CDS=1-2535
1346	OG0001346	YGL141W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-3.31&CDS=1-2919
1347	OG0001347	YGL143C	augustus_masked-NODE_27_length_128716_cov_20.5214_ID_53-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_27_length_128716_cov_20.5214_ID_53-processed-gene-0.41&CDS=1-1230
