	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035301_Pichia_terricola
1437	OG0001437	YGL207W	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.84&CDS=1-3063
1438	OG0001438	YGL211W	augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.69&CDS=1-1146
1439	OG0001439	YGL213C	augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-1.84&CDS=1-1173
1440	OG0001440	YGL215W	maker-NODE_44_length_86156_cov_30.2292_ID_4462-augustus-gene-0.90-mRNA-1_1&gene=maker-NODE_44_length_86156_cov_30.2292_ID_4462-augustus-gene-0.90&CDS=1-1761
1441	OG0001441	YGL216W	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.133&CDS=1-2850
1442	OG0001442	YGL220W	augustus_masked-NODE_96_length_10529_cov_14.9683_ID_9600-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_96_length_10529_cov_14.9683_ID_9600-processed-gene-0.6&CDS=1-261
1443	OG0001443	YGL221C	augustus_masked-NODE_96_length_10529_cov_14.9683_ID_9600-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_96_length_10529_cov_14.9683_ID_9600-processed-gene-0.8&CDS=1-852
1444	OG0001444	YGL224C	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.241&CDS=1-921
1445	OG0001445	YGL225W	augustus_masked-NODE_61_length_60079_cov_29.0154_ID_7080-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_61_length_60079_cov_29.0154_ID_7080-processed-gene-0.93&CDS=1-1029
1446	OG0001446	YGL231C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.94-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.94&CDS=1-567
1447	OG0001447	YGL232W	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-2.30&CDS=1-873
1448	OG0001448	YGL233W	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.72-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.72&CDS=1-2415
1449	OG0001449	YGL234W	augustus_masked-NODE_16_length_206739_cov_17.5261_ID_5492-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_16_length_206739_cov_17.5261_ID_5492-processed-gene-1.128&CDS=1-2382
1450	OG0001450	YGL236C	genemark-NODE_61_length_60079_cov_29.0154_ID_7080-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_61_length_60079_cov_29.0154_ID_7080-processed-gene-0.59&CDS=1-1938
1451	OG0001451	YGL237C	augustus_masked-NODE_52_length_77233_cov_32.8956_ID_5396-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_52_length_77233_cov_32.8956_ID_5396-processed-gene-0.41&CDS=1-558
1452	OG0001452	YGL238W	augustus_masked-NODE_52_length_77233_cov_32.8956_ID_5396-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_52_length_77233_cov_32.8956_ID_5396-processed-gene-0.57&CDS=1-2886
1453	OG0001453	YGL240W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-8.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-8.18&CDS=1-783
1454	OG0001454	YGL241W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.75&CDS=1-3105
1455	OG0001455	YGL242C	augustus_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.2&CDS=1-528
1456	OG0001456	YGL243W	augustus_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.33&CDS=1-1194
1457	OG0001457	YGL244W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.86&CDS=1-1575
1458	OG0001458	YGL245W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.87&CDS=1-2133
1459	OG0001459	YGL246C	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.77&CDS=1-1200
1460	OG0001460	YGL247W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.74&CDS=1-1434
1461	OG0001461	YGL248W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-3.135&CDS=1-1185
1462	OG0001462	YGL252C	augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.65&CDS=1-1995
1463	OG0001463	YGL255W	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-1.101&CDS=1-1125
1464	OG0001464	YGR001C	maker-NODE_5_length_348002_cov_16.5598_ID_11580-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_5_length_348002_cov_16.5598_ID_11580-augustus-gene-2.2&CDS=1-708
1465	OG0001465	YGR002C	augustus_masked-NODE_49_length_78294_cov_16.9504_ID_6217-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_49_length_78294_cov_16.9504_ID_6217-processed-gene-0.45&CDS=1-1956
1466	OG0001466	YGR003W	augustus_masked-NODE_49_length_78294_cov_16.9504_ID_6217-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_49_length_78294_cov_16.9504_ID_6217-processed-gene-0.59&CDS=1-2472
1467	OG0001467	YGR005C	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-3.117&CDS=1-1422
1468	OG0001468	YGR007W	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-2.29&CDS=1-1065
1469	OG0001469	YGR012W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.76&CDS=1-1188
1470	OG0001470	YGR014W	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.142&CDS=1-3198
1471	OG0001471	YGR017W	augustus_masked-NODE_85_length_18875_cov_17.0114_ID_8417-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_85_length_18875_cov_17.0114_ID_8417-processed-gene-0.7&CDS=1-942
1472	OG0001472	YGR019W	augustus_masked-NODE_85_length_18875_cov_17.0114_ID_8417-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_85_length_18875_cov_17.0114_ID_8417-processed-gene-0.8&CDS=1-1413
1473	OG0001473	YGR020C	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.177&CDS=1-360
1474	OG0001474	YGR021W	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.137&CDS=1-765
1475	OG0001475	YGR024C	augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.47&CDS=1-804
1476	OG0001476	YGR026W	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-1.122&CDS=1-807
1477	OG0001477	YGR028W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-3.114&CDS=1-1068
1478	OG0001478	YGR029W	augustus_masked-NODE_19_length_186176_cov_16.9616_ID_3084-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_19_length_186176_cov_16.9616_ID_3084-processed-gene-0.216&CDS=1-591
1479	OG0001479	YGR031W	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-1.84&CDS=1-945
1480	OG0001480	YGR033C	augustus_masked-NODE_31_length_132279_cov_18.5466_ID_6717-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_31_length_132279_cov_18.5466_ID_6717-processed-gene-0.101&CDS=1-651
1481	OG0001481	YGR036C	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.148&CDS=1-657
1482	OG0001482	YGR037C	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-0.79&CDS=1-258
1483	OG0001483	YGR046W	augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.180&CDS=1-1476
1484	OG0001484	YGR047C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.96-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.96&CDS=1-3105
1485	OG0001485	YGR048W	genemark-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.17-mRNA-1_1&gene=genemark-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.17&CDS=1-1131
1486	OG0001486	YGR053C	snap_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.18&CDS=1-918
1487	OG0001487	YGR054W	augustus_masked-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.46&CDS=1-1878
1488	OG0001488	YGR057C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-3.11&CDS=1-876
1489	OG0001489	YGR060W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.98-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.98&CDS=1-921
1490	OG0001490	YGR061C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.64&CDS=1-4062
1491	OG0001491	YGR062C	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-5.84-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-5.84&CDS=1-1011
1492	OG0001492	YGR063C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.116&CDS=1-354
1493	OG0001493	YGR074W	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.45&CDS=1-360
1494	OG0001494	YGR076C	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.17&CDS=1-495
1495	OG0001495	YGR077C	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.180&CDS=1-1911
1496	OG0001496	YGR078C	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.178&CDS=1-609
1497	OG0001497	YGR080W	augustus_masked-NODE_68_length_45245_cov_16.3411_ID_7344-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_68_length_45245_cov_16.3411_ID_7344-processed-gene-0.39&CDS=1-975
1498	OG0001498	YGR081C	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.118&CDS=1-522
1499	OG0001499	YGR082W	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.154&CDS=1-489
1500	OG0001500	YGR083C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.77-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.77&CDS=1-1548
1501	OG0001501	YGR086C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.50&CDS=1-924
1502	OG0001502	YGR089W	augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.131&CDS=1-2145
1503	OG0001503	YGR090W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.72&CDS=1-3621
1504	OG0001504	YGR093W	augustus_masked-NODE_84_length_20106_cov_16.5054_ID_8471-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_84_length_20106_cov_16.5054_ID_8471-processed-gene-0.14&CDS=1-1470
1505	OG0001505	YGR094W	augustus_masked-NODE_99_length_9248_cov_15.7654_ID_9272-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_99_length_9248_cov_15.7654_ID_9272-processed-gene-0.10&CDS=1-3237
1506	OG0001506	YGR095C	augustus_masked-NODE_99_length_9248_cov_15.7654_ID_9272-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_99_length_9248_cov_15.7654_ID_9272-processed-gene-0.8&CDS=1-669
1507	OG0001507	YGR096W	augustus_masked-NODE_40_length_94384_cov_15.683_ID_6884-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_40_length_94384_cov_15.683_ID_6884-processed-gene-0.22&CDS=1-762
1508	OG0001508	YGR098C	augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.166&CDS=1-4767
1509	OG0001509	YGR099W	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.125&CDS=1-2811
1510	OG0001510	YGR100W	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-3.89&CDS=1-2922
1511	OG0001511	YGR101W	augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.180&CDS=1-1053
1512	OG0001512	YGR102C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-0.12&CDS=1-507
1513	OG0001513	YGR103W	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-0.34&CDS=1-1779
1514	OG0001514	YGR104C	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-3.153-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-3.153&CDS=1-807
1515	OG0001515	YGR105W	snap_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.242-mRNA-1_1&gene=snap_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.242&CDS=1-219
1516	OG0001516	YGR110W	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.102&CDS=1-1449
1517	OG0001517	YGR111W	snap_masked-NODE_43_length_91010_cov_17.1761_ID_6164-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_43_length_91010_cov_17.1761_ID_6164-processed-gene-0.20&CDS=1-1050
1518	OG0001518	YGR112W	augustus_masked-NODE_54_length_70998_cov_15.5163_ID_5435-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_54_length_70998_cov_15.5163_ID_5435-processed-gene-0.53&CDS=1-1080
1519	OG0001519	YGR116W	augustus_masked-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.27&CDS=1-4587
1520	OG0001520	YGR117C	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.121&CDS=1-1530
1521	OG0001521	YGR119C	augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.56&CDS=1-1203
1522	OG0001522	YGR123C	genemark-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.83&CDS=1-1473
1523	OG0001523	YGR125W	augustus_masked-NODE_39_length_97065_cov_15.981_ID_8645-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_39_length_97065_cov_15.981_ID_8645-processed-gene-0.64&CDS=1-3000
1524	OG0001524	YGR133W	augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.1&CDS=1-513
1525	OG0001525	YGR134W	augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.4&CDS=1-3498
1526	OG0001526	YGR135W	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-0.32&CDS=1-777
1527	OG0001527	YGR145W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-4.68&CDS=1-2052
1528	OG0001528	YGR147C	augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-1.157&CDS=1-552
1529	OG0001529	YGR149W	augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.52&CDS=1-1293
1530	OG0001530	YGR150C	augustus_masked-NODE_36_length_112574_cov_17.3785_ID_4914-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_36_length_112574_cov_17.3785_ID_4914-processed-gene-0.93&CDS=1-2319
1531	OG0001531	YGR152C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.60&CDS=1-774
1532	OG0001532	YGR158C	augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.53&CDS=1-732
1533	OG0001533	YGR159C	augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.160&CDS=1-1200
1534	OG0001534	YGR163W	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-2.184-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-2.184&CDS=1-1080
1535	OG0001535	YGR165W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.116&CDS=1-1032
1536	OG0001536	YGR167W	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.224-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.224&CDS=1-663
1537	OG0001537	YGR170W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-0.98&CDS=1-2712
1538	OG0001538	YGR171C	maker-NODE_12_length_247577_cov_16.8422_ID_9877-augustus-gene-0.113-mRNA-1_1&gene=maker-NODE_12_length_247577_cov_16.8422_ID_9877-augustus-gene-0.113&CDS=1-2022
1539	OG0001539	YGR172C	augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.156&CDS=1-828
1540	OG0001540	YGR173W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.73&CDS=1-1113
1541	OG0001541	YGR174C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-2.19&CDS=1-375
1542	OG0001542	YGR175C	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-0.67&CDS=1-1473
1543	OG0001543	YGR178C	snap_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.226-mRNA-1_1&gene=snap_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.226&CDS=1-2172
1544	OG0001544	YGR183C	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.123&CDS=1-198
