	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034613_Saturnispora_serradocipensis
1906	OG0001906	YKL024C	genemark-flattened_line_2-processed-gene-5.49-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.49&CDS=1-822
1907	OG0001907	YKL025C	genemark-flattened_line_76-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.4&CDS=1-2049
1908	OG0001908	YKL027W	genemark-flattened_line_14-processed-gene-1.230-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.230&CDS=1-1419
1909	OG0001909	YKL028W	genemark-flattened_line_0-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.36&CDS=1-1386
1910	OG0001910	YKL029C	genemark-flattened_line_66-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.109&CDS=1-1809
1911	OG0001911	YKL033W	snap_masked-flattened_line_124-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_124-processed-gene-0.28&CDS=1-3291
1912	OG0001912	YKL034W	maker-flattened_line_62-snap-gene-0.79-mRNA-1_1&gene=maker-flattened_line_62-snap-gene-0.79&CDS=1-3075
1913	OG0001913	YKL035W	genemark-flattened_line_24-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.61&CDS=1-1482
1914	OG0001914	YKL040C	snap_masked-flattened_line_20-processed-gene-1.14-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.14&CDS=1-741
1915	OG0001915	YKL041W	genemark-flattened_line_72-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.92&CDS=1-687
1916	OG0001916	YKL043W	genemark-flattened_line_28-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.17&CDS=1-1971
1917	OG0001917	YKL046C	genemark-flattened_line_16-processed-gene-1.65-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.65&CDS=1-1344
1918	OG0001918	YKL047W	augustus_masked-flattened_line_14-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.137&CDS=1-1389
1919	OG0001919	YKL051W	augustus_masked-flattened_line_4-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.128&CDS=1-993
1920	OG0001920	YKL053C-A	maker-flattened_line_10-augustus-gene-2.210-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-2.210&CDS=1-948
1921	OG0001921	YKL054C	augustus_masked-flattened_line_8-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.152&CDS=1-1869
1922	OG0001922	YKL056C	augustus_masked-flattened_line_108-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.27&CDS=1-1221
1923	OG0001923	YKL057C	augustus_masked-flattened_line_20-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.72&CDS=1-3294
1924	OG0001924	YKL058W	genemark-flattened_line_20-processed-gene-1.153-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.153&CDS=1-330
1925	OG0001925	YKL059C	genemark-flattened_line_20-processed-gene-1.136-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.136&CDS=1-1350
1926	OG0001926	YKL060C	genemark-flattened_line_8-processed-gene-2.53-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.53&CDS=1-1074
1927	OG0001927	YKL064W	augustus_masked-flattened_line_22-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.149&CDS=1-2505
1928	OG0001928	YKL067W	genemark-flattened_line_16-processed-gene-1.85-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.85&CDS=1-456
1929	OG0001929	YKL069W	genemark-flattened_line_72-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.124&CDS=1-513
1930	OG0001930	YKL070W	genemark-flattened_line_2-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.88&CDS=1-633
1931	OG0001931	YKL073W	augustus_masked-flattened_line_66-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.19&CDS=1-2565
1932	OG0001932	YKL074C	augustus_masked-flattened_line_66-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.36&CDS=1-1329
1933	OG0001933	YKL077W	genemark-flattened_line_28-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.20&CDS=1-1254
1934	OG0001934	YKL078W	genemark-flattened_line_139-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_139-processed-gene-0.21&CDS=1-2196
1935	OG0001935	YKL080W	genemark-flattened_line_6-processed-gene-3.17-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.17&CDS=1-1101
1936	OG0001936	YKL085W	genemark-flattened_line_2-processed-gene-2.35-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.35&CDS=1-1002
1937	OG0001937	YKL086W	genemark-flattened_line_16-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.104&CDS=1-363
1938	OG0001938	YKL087C	genemark-flattened_line_86-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.85&CDS=1-879
1939	OG0001939	YKL088W	maker-flattened_line_0-snap-gene-2.114-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-2.114&CDS=1-3078
1940	OG0001940	YKL089W	genemark-flattened_line_24-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.80&CDS=1-2493
1941	OG0001941	YKL090W	genemark-flattened_line_4-processed-gene-2.27-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.27&CDS=1-1710
1942	OG0001942	YKL092C	snap_masked-flattened_line_54-processed-gene-0.118-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.118&CDS=1-2949
1943	OG0001943	YKL094W	maker-flattened_line_28-snap-gene-0.97-mRNA-1_1&gene=maker-flattened_line_28-snap-gene-0.97&CDS=1-1749
1944	OG0001944	YKL095W	genemark-flattened_line_40-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.16&CDS=1-879
1945	OG0001945	YKL099C	genemark-flattened_line_38-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.41&CDS=1-735
1946	OG0001946	YKL104C	genemark-flattened_line_34-processed-gene-0.169-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.169&CDS=1-3345
1947	OG0001947	YKL110C	snap_masked-flattened_line_0-processed-gene-7.108-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.108&CDS=1-720
1948	OG0001948	YKL113C	genemark-flattened_line_10-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.41&CDS=1-1116
1949	OG0001949	YKL114C	genemark-flattened_line_0-processed-gene-3.45-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.45&CDS=1-1089
1950	OG0001950	YKL116C	genemark-flattened_line_0-processed-gene-3.49-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.49&CDS=1-1656
1951	OG0001951	YKL117W	augustus_masked-flattened_line_6-processed-gene-3.165-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.165&CDS=1-564
1952	OG0001952	YKL119C	genemark-flattened_line_18-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.76&CDS=1-723
1953	OG0001953	YKL120W	genemark-flattened_line_22-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.97&CDS=1-939
1954	OG0001954	YKL122C	genemark-flattened_line_82-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.8&CDS=1-417
1955	OG0001955	YKL124W	augustus_masked-flattened_line_46-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.21&CDS=1-930
1956	OG0001956	YKL125W	genemark-flattened_line_8-processed-gene-1.47-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.47&CDS=1-2016
1957	OG0001957	YKL128C	genemark-flattened_line_0-processed-gene-8.103-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.103&CDS=1-969
1958	OG0001958	YKL129C	maker-flattened_line_102-augustus-gene-0.32-mRNA-1_1&gene=maker-flattened_line_102-augustus-gene-0.32&CDS=1-4257
1959	OG0001959	YKL134C	augustus_masked-flattened_line_2-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.95&CDS=1-2997
1960	OG0001960	YKL135C	genemark-flattened_line_10-processed-gene-2.157-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.157&CDS=1-2118
1961	OG0001961	YKL137W	genemark-flattened_line_4-processed-gene-2.34-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.34&CDS=1-336
1962	OG0001962	YKL138C	genemark-flattened_line_4-processed-gene-2.35-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.35&CDS=1-330
1963	OG0001963	YKL139W	genemark-flattened_line_4-processed-gene-2.48-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.48&CDS=1-1539
1964	OG0001964	YKL140W	genemark-flattened_line_82-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.16&CDS=1-1416
1965	OG0001965	YKL142W	genemark-flattened_line_106-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.10&CDS=1-621
1966	OG0001966	YKL143W	genemark-flattened_line_50-processed-gene-0.183-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.183&CDS=1-1290
1967	OG0001967	YKL145W	genemark-flattened_line_0-processed-gene-1.35-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.35&CDS=1-1332
1968	OG0001968	YKL148C	maker-flattened_line_0-augustus-gene-1.49-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-1.49&CDS=1-2478
1969	OG0001969	YKL151C	genemark-flattened_line_106-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.26&CDS=1-966
1970	OG0001970	YKL152C	genemark-flattened_line_36-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.23&CDS=1-747
1971	OG0001971	YKL154W	genemark-flattened_line_52-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.51&CDS=1-720
1972	OG0001972	YKL160W	augustus_masked-flattened_line_108-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.30&CDS=1-396
1973	OG0001973	YKL165C	snap_masked-flattened_line_14-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.9&CDS=1-2928
1974	OG0001974	YKL170W	genemark-flattened_line_2-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.132&CDS=1-396
1975	OG0001975	YKL171W	augustus_masked-flattened_line_104-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.44&CDS=1-1866
1976	OG0001976	YKL172W	genemark-flattened_line_8-processed-gene-2.33-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.33&CDS=1-966
1977	OG0001977	YKL173W	genemark-flattened_line_8-processed-gene-1.6-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.6&CDS=1-2994
1978	OG0001978	YKL175W	genemark-flattened_line_54-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.33&CDS=1-1596
1979	OG0001979	YKL178C	genemark-flattened_line_2-processed-gene-6.154-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.154&CDS=1-1281
1980	OG0001980	YKL179C	genemark-flattened_line_6-processed-gene-1.109-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.109&CDS=1-2100
1981	OG0001981	YKL181W	genemark-flattened_line_8-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.9&CDS=1-1218
1982	OG0001982	YKL182W	genemark-flattened_line_10-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.7&CDS=1-6177
1983	OG0001983	YKL184W	genemark-flattened_line_126-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_126-processed-gene-0.7&CDS=1-1287
1984	OG0001984	YKL185W	snap_masked-flattened_line_126-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_126-processed-gene-0.36&CDS=1-1995
1985	OG0001985	YKL186C	genemark-flattened_line_4-processed-gene-2.15-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.15&CDS=1-519
1986	OG0001986	YKL188C	augustus_masked-flattened_line_0-processed-gene-8.59-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.59&CDS=1-2463
1987	OG0001987	YKL189W	genemark-flattened_line_134-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.9&CDS=1-1074
1988	OG0001988	YKL190W	genemark-flattened_line_10-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.4&CDS=1-522
1989	OG0001989	YKL191W	genemark-flattened_line_70-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.20&CDS=1-1632
1990	OG0001990	YKL192C	genemark-flattened_line_112-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.24&CDS=1-348
1991	OG0001991	YKL193C	genemark-flattened_line_0-processed-gene-6.9-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.9&CDS=1-1161
1992	OG0001992	YKL194C	genemark-flattened_line_0-processed-gene-5.30-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.30&CDS=1-1344
1993	OG0001993	YKL195W	genemark-flattened_line_26-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.92&CDS=1-840
1994	OG0001994	YKL196C	genemark-flattened_line_26-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.93&CDS=1-606
1995	OG0001995	YKL197C	augustus_masked-flattened_line_6-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.66&CDS=1-3255
1996	OG0001996	YKL203C	genemark-flattened_line_0-processed-gene-10.185-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.185&CDS=1-7362
1997	OG0001997	YKL205W	genemark-flattened_line_118-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.5&CDS=1-3189
1998	OG0001998	YKL207W	augustus_masked-flattened_line_40-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.139&CDS=1-891
1999	OG0001999	YKL209C	genemark-flattened_line_54-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.9&CDS=1-3966
2000	OG0002000	YKL210W	genemark-flattened_line_54-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.34&CDS=1-3072
2001	OG0002001	YKL211C	maker-flattened_line_2-augustus-gene-1.101-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-1.101&CDS=1-2142
2002	OG0002002	YKL212W	genemark-flattened_line_76-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.25&CDS=1-1833
2003	OG0002003	YKL213C	augustus_masked-flattened_line_2-processed-gene-5.79-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.79&CDS=1-2085
2004	OG0002004	YKL215C	genemark-flattened_line_32-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.39&CDS=1-5331
2005	OG0002005	YKL216W	genemark-flattened_line_14-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.36&CDS=1-1269
2006	OG0002006	YKL221W	augustus_masked-flattened_line_96-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.45&CDS=1-2940
2007	OG0002007	YKR001C	maker-flattened_line_68-augustus-gene-0.86-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.86&CDS=1-2475
2008	OG0002008	YKR002W	genemark-flattened_line_0-processed-gene-7.17-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.17&CDS=1-1701
2009	OG0002009	YKR009C	genemark-flattened_line_22-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.67&CDS=1-2715
2010	OG0002010	YKR014C	genemark-flattened_line_22-processed-gene-0.63-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.63&CDS=1-696
2011	OG0002011	YKR016W	genemark-flattened_line_22-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.64&CDS=1-1671
2012	OG0002012	YKR017C	augustus_masked-flattened_line_50-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.64&CDS=1-699
2013	OG0002013	YKR023W	genemark-flattened_line_6-processed-gene-2.26-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.26&CDS=1-1584
2014	OG0002014	YKR024C	genemark-flattened_line_0-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.49&CDS=1-2022
2015	OG0002015	YKR026C	genemark-flattened_line_56-processed-gene-0.127-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.127&CDS=1-903
2016	OG0002016	YKR028W	genemark-flattened_line_4-processed-gene-3.264-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.264&CDS=1-2628
2017	OG0002017	YKR029C	genemark-flattened_line_6-processed-gene-2.27-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.27&CDS=1-2244
2018	OG0002018	YKR030W	genemark-flattened_line_0-processed-gene-4.150-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.150&CDS=1-819
2019	OG0002019	YKR031C	genemark-flattened_line_32-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.24&CDS=1-4731
2020	OG0002020	YKR034W	genemark-flattened_line_0-processed-gene-4.136-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.136&CDS=1-1167
2021	OG0002021	YKR035W-A	snap_masked-flattened_line_10-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.101&CDS=1-606
2022	OG0002022	YKR038C	genemark-flattened_line_38-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.71&CDS=1-1044
2023	OG0002023	YKR048C	genemark-flattened_line_94-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.32&CDS=1-1398
2024	OG0002024	YKR050W	genemark-flattened_line_16-processed-gene-0.117-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.117&CDS=1-3279
2025	OG0002025	YKR051W	genemark-flattened_line_68-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.84&CDS=1-1626
2026	OG0002026	YKR054C	augustus_masked-flattened_line_44-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.85&CDS=1-13671
2027	OG0002027	YKR056W	maker-flattened_line_8-snap-gene-2.96-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-2.96&CDS=1-1965
2028	OG0002028	YKR060W	snap_masked-flattened_line_16-processed-gene-1.96-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.96&CDS=1-699
2029	OG0002029	YKR062W	genemark-flattened_line_2-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.127&CDS=1-627
2030	OG0002030	YKR063C	genemark-flattened_line_44-processed-gene-0.161-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.161&CDS=1-1506
2031	OG0002031	YKR065C	genemark-flattened_line_2-processed-gene-8.103-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.103&CDS=1-576
2032	OG0002032	YKR066C	genemark-flattened_line_2-processed-gene-8.99-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.99&CDS=1-1089
2033	OG0002033	YKR068C	maker-flattened_line_40-augustus-gene-0.79-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.79&CDS=1-2718
2034	OG0002034	YKR069W	genemark-flattened_line_8-processed-gene-1.23-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.23&CDS=1-1458
2035	OG0002035	YKR071C	genemark-flattened_line_124-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_124-processed-gene-0.14&CDS=1-969
2036	OG0002036	YKR072C	genemark-flattened_line_90-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.28&CDS=1-948
2037	OG0002037	YKR074W	maker-flattened_line_16-augustus-gene-1.11-mRNA-1_1&gene=maker-flattened_line_16-augustus-gene-1.11&CDS=1-432
2038	OG0002038	YKR079C	genemark-flattened_line_2-processed-gene-7.18-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-7.18&CDS=1-2661
2039	OG0002039	YKR080W	genemark-flattened_line_50-processed-gene-0.156-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.156&CDS=1-978
2040	OG0002040	YKR081C	genemark-flattened_line_34-processed-gene-0.235-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.235&CDS=1-1011
2041	OG0002041	YKR084C	genemark-flattened_line_46-processed-gene-0.195-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.195&CDS=1-2103
2042	OG0002042	YKR087C	genemark-flattened_line_2-processed-gene-5.35-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.35&CDS=1-1014
2043	OG0002043	YKR090W	snap_masked-flattened_line_0-processed-gene-10.131-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.131&CDS=1-1806
2044	OG0002044	YKR092C	genemark-flattened_line_0-processed-gene-9.16-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.16&CDS=1-1392
2045	OG0002045	YKR093W	genemark-flattened_line_16-processed-gene-1.49-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.49&CDS=1-1830
2046	OG0002046	YKR095W-A	augustus_masked-flattened_line_20-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.79&CDS=1-270
2047	OG0002047	YKR097W	genemark-flattened_line_46-processed-gene-0.178-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.178&CDS=1-1680
