	OrthologID	Saccharomyces_cerevisiae	Torulaspora_delbrueckii
1734	OG0001734	YGR267C	genemark-scaffold_7-processed-gene-1.104-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.104&CDS=1-729
1735	OG0001735	YGR268C	snap_masked-scaffold_7-processed-gene-1.58-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.58&CDS=1-558
1736	OG0001736	YGR270W	genemark-scaffold_7-processed-gene-1.121-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.121&CDS=1-3882
1737	OG0001737	YGR271C-A	snap_masked-scaffold_7-processed-gene-1.57-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.57&CDS=1-675
1738	OG0001738	YGR274C	snap_masked-scaffold_7-processed-gene-1.53-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.53&CDS=1-3054
1739	OG0001739	YGR275W	augustus_masked-scaffold_7-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.10&CDS=1-555
1740	OG0001740	YGR276C	snap_masked-scaffold_7-processed-gene-1.52-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.52&CDS=1-1974
1741	OG0001741	YGR277C	snap_masked-scaffold_7-processed-gene-0.85-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.85&CDS=1-867
1742	OG0001742	YGR278W	snap_masked-scaffold_7-processed-gene-0.98-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.98&CDS=1-1761
1743	OG0001743	YGR279C	snap_masked-scaffold_7-processed-gene-0.84-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.84&CDS=1-1122
1744	OG0001744	YGR280C	genemark-scaffold_7-processed-gene-0.21-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.21&CDS=1-840
1745	OG0001745	YGR281W	snap_masked-scaffold_7-processed-gene-0.95-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.95&CDS=1-4395
1746	OG0001746	YGR282C	snap_masked-scaffold_7-processed-gene-0.81-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.81&CDS=1-927
1747	OG0001747	YGR284C	snap_masked-scaffold_7-processed-gene-0.78-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.78&CDS=1-927
1748	OG0001748	YGR285C	snap_masked-scaffold_7-processed-gene-0.77-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.77&CDS=1-1299
1749	OG0001749	YGR286C	snap_masked-scaffold_8-processed-gene-1.100-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.100&CDS=1-1182
1750	OG0001750	YHL002W	snap_masked-scaffold_1-processed-gene-5.122-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-5.122&CDS=1-1353
1751	OG0001751	YHL004W	snap_masked-scaffold_1-processed-gene-5.121-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-5.121&CDS=1-1212
1752	OG0001752	YHL006C	augustus_masked-scaffold_1-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-5.91&CDS=1-474
1753	OG0001753	YHL009C	snap_masked-scaffold_1-processed-gene-9.75-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-9.75&CDS=1-819
1754	OG0001754	YHL010C	snap_masked-scaffold_1-processed-gene-5.139-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-5.139&CDS=1-1701
1755	OG0001755	YHL011C	snap_masked-scaffold_1-processed-gene-5.140-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-5.140&CDS=1-960
1756	OG0001756	YHL013C	snap_masked-scaffold_2-processed-gene-11.121-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-11.121&CDS=1-846
1757	OG0001757	YHL015W	snap_masked-scaffold_2-processed-gene-11.145-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-11.145&CDS=1-357
1758	OG0001758	YHL016C	snap_masked-scaffold_3-processed-gene-9.140-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.140&CDS=1-2151
1759	OG0001759	YHL018W	snap_masked-scaffold_2-processed-gene-11.147-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-11.147&CDS=1-330
1760	OG0001760	YHL019C	snap_masked-scaffold_2-processed-gene-11.124-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-11.124&CDS=1-1575
1761	OG0001761	YHL020C	snap_masked-scaffold_2-processed-gene-11.125-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-11.125&CDS=1-1074
1762	OG0001762	YHL021C	snap_masked-scaffold_8-processed-gene-5.28-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.28&CDS=1-1392
1763	OG0001763	YHL022C	snap_masked-scaffold_8-processed-gene-5.29-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.29&CDS=1-1050
1764	OG0001764	YHL023C	snap_masked-scaffold_6-processed-gene-3.49-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.49&CDS=1-2700
1765	OG0001765	YHL024W	snap_masked-scaffold_6-processed-gene-3.71-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.71&CDS=1-1953
1766	OG0001766	YHL025W	genemark-scaffold_6-processed-gene-3.129-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-3.129&CDS=1-1215
1767	OG0001767	YHL026C	snap_masked-scaffold_7-processed-gene-3.17-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.17&CDS=1-804
1768	OG0001768	YHL027W	snap_masked-scaffold_7-processed-gene-3.44-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.44&CDS=1-1452
1769	OG0001769	YHL028W	genemark-scaffold_7-processed-gene-3.146-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.146&CDS=1-1443
1770	OG0001770	YHL029C	genemark-scaffold_7-processed-gene-3.124-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.124&CDS=1-1782
1771	OG0001771	YHL030W	augustus_masked-scaffold_7-processed-gene-3.94-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.94&CDS=1-5541
1772	OG0001772	YHL031C	snap_masked-scaffold_7-processed-gene-3.26-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.26&CDS=1-678
1773	OG0001773	YHL032C	maker-scaffold_7-augustus-gene-3.100-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-3.100&CDS=1-2742
1774	OG0001774	YHL036W	snap_masked-scaffold_7-processed-gene-3.48-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.48&CDS=1-1605
1775	OG0001775	YHL038C	snap_masked-scaffold_7-processed-gene-3.31-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.31&CDS=1-1794
1776	OG0001776	YHL039W	snap_masked-scaffold_7-processed-gene-3.51-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.51&CDS=1-1719
1777	OG0001777	YHL047C	snap_masked-scaffold_8-processed-gene-0.18-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.18&CDS=1-1863
1778	OG0001778	YHR002W	genemark-scaffold_1-processed-gene-5.25-mRNA-1_1&gene=genemark-scaffold_1-processed-gene-5.25&CDS=1-1083
1779	OG0001779	YHR004C	snap_masked-scaffold_1-processed-gene-5.158-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-5.158&CDS=1-1065
1780	OG0001780	YHR005C	snap_masked-scaffold_2-processed-gene-12.82-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-12.82&CDS=1-1341
1781	OG0001781	YHR007C	maker-scaffold_1-augustus-gene-8.64-mRNA-1_1&gene=maker-scaffold_1-augustus-gene-8.64&CDS=1-3360
1782	OG0001782	YHR009C	snap_masked-scaffold_1-processed-gene-8.154-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-8.154&CDS=1-1605
1783	OG0001783	YHR011W	snap_masked-scaffold_1-processed-gene-8.131-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-8.131&CDS=1-1980
1784	OG0001784	YHR013C	snap_masked-scaffold_1-processed-gene-8.157-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-8.157&CDS=1-657
1785	OG0001785	YHR017W	augustus_masked-scaffold_4-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.89&CDS=1-1002
1786	OG0001786	YHR018C	snap_masked-scaffold_4-processed-gene-4.20-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-4.20&CDS=1-1395
1787	OG0001787	YHR019C	snap_masked-scaffold_4-processed-gene-4.19-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-4.19&CDS=1-1665
1788	OG0001788	YHR020W	snap_masked-scaffold_4-processed-gene-4.40-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-4.40&CDS=1-2022
1789	OG0001789	YHR024C	snap_masked-scaffold_5-processed-gene-6.131-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.131&CDS=1-1452
1790	OG0001790	YHR025W	snap_masked-scaffold_5-processed-gene-6.150-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.150&CDS=1-1068
1791	OG0001791	YHR026W	snap_masked-scaffold_5-processed-gene-6.149-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.149&CDS=1-642
1792	OG0001792	YHR027C	snap_masked-scaffold_5-processed-gene-6.130-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.130&CDS=1-2922
1793	OG0001793	YHR029C	snap_masked-scaffold_5-processed-gene-6.128-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.128&CDS=1-879
1794	OG0001794	YHR030C	genemark-scaffold_5-processed-gene-6.28-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-6.28&CDS=1-3516
1795	OG0001795	YHR032W	snap_masked-scaffold_5-processed-gene-6.148-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.148&CDS=1-1815
1796	OG0001796	YHR036W	genemark-scaffold_5-processed-gene-6.8-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-6.8&CDS=1-1338
1797	OG0001797	YHR037W	genemark-scaffold_5-processed-gene-6.11-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-6.11&CDS=1-1737
1798	OG0001798	YHR038W	snap_masked-scaffold_5-processed-gene-6.110-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.110&CDS=1-696
1799	OG0001799	YHR039C	maker-scaffold_5-augustus-gene-6.55-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-6.55&CDS=1-2310
1800	OG0001800	YHR040W	snap_masked-scaffold_5-processed-gene-6.111-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.111&CDS=1-1020
1801	OG0001801	YHR042W	augustus_masked-scaffold_5-processed-gene-6.71-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-6.71&CDS=1-3477
1802	OG0001802	YHR045W	snap_masked-scaffold_5-processed-gene-6.119-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.119&CDS=1-1671
1803	OG0001803	YHR049W	snap_masked-scaffold_5-processed-gene-6.120-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.120&CDS=1-717
1804	OG0001804	YHR051W	snap_masked-scaffold_5-processed-gene-6.123-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.123&CDS=1-465
1805	OG0001805	YHR052W	snap_masked-scaffold_5-processed-gene-6.124-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.124&CDS=1-1143
1806	OG0001806	YHR059W	snap_masked-scaffold_5-processed-gene-5.103-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.103&CDS=1-378
1807	OG0001807	YHR060W	snap_masked-scaffold_5-processed-gene-5.100-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.100&CDS=1-522
1808	OG0001808	YHR062C	snap_masked-scaffold_5-processed-gene-5.72-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.72&CDS=1-864
1809	OG0001809	YHR063C	snap_masked-scaffold_5-processed-gene-5.70-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.70&CDS=1-1131
1810	OG0001810	YHR064C	snap_masked-scaffold_5-processed-gene-5.69-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.69&CDS=1-1629
1811	OG0001811	YHR065C	snap_masked-scaffold_5-processed-gene-5.68-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.68&CDS=1-1503
1812	OG0001812	YHR067W	augustus_masked-scaffold_5-processed-gene-5.45-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-5.45&CDS=1-801
1813	OG0001813	YHR068W	snap_masked-scaffold_5-processed-gene-5.96-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.96&CDS=1-1161
1814	OG0001814	YHR069C	snap_masked-scaffold_5-processed-gene-5.66-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.66&CDS=1-1065
1815	OG0001815	YHR070W	snap_masked-scaffold_5-processed-gene-5.94-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.94&CDS=1-1479
1816	OG0001816	YHR071W	snap_masked-scaffold_5-processed-gene-5.93-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.93&CDS=1-597
1817	OG0001817	YHR072W	snap_masked-scaffold_5-processed-gene-5.90-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.90&CDS=1-2193
1818	OG0001818	YHR073W	maker-scaffold_5-augustus-gene-5.4-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-5.4&CDS=1-3969
1819	OG0001819	YHR074W	snap_masked-scaffold_5-processed-gene-5.87-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.87&CDS=1-2145
1820	OG0001820	YHR075C	snap_masked-scaffold_5-processed-gene-5.64-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.64&CDS=1-1137
1821	OG0001821	YHR076W	snap_masked-scaffold_5-processed-gene-5.85-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.85&CDS=1-1104
1822	OG0001822	YHR077C	snap_masked-scaffold_5-processed-gene-5.62-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.62&CDS=1-4602
1823	OG0001823	YHR078W	snap_masked-scaffold_5-processed-gene-5.84-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.84&CDS=1-1593
1824	OG0001824	YHR079C	augustus_masked-scaffold_5-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-5.9&CDS=1-7524
1825	OG0001825	YHR082C	snap_masked-scaffold_5-processed-gene-4.25-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.25&CDS=1-2739
1826	OG0001826	YHR083W	snap_masked-scaffold_5-processed-gene-4.44-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.44&CDS=1-984
1827	OG0001827	YHR084W	snap_masked-scaffold_5-processed-gene-4.43-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.43&CDS=1-2076
1828	OG0001828	YHR085W	augustus_masked-scaffold_5-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-4.79&CDS=1-2361
1829	OG0001829	YHR088W	maker-scaffold_5-snap-gene-4.139-mRNA-1_1&gene=maker-scaffold_5-snap-gene-4.139&CDS=1-1218
1830	OG0001830	YHR089C	genemark-scaffold_5-processed-gene-4.114-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-4.114&CDS=1-621
1831	OG0001831	YHR098C	augustus_masked-scaffold_5-processed-gene-4.55-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-4.55&CDS=1-4017
1832	OG0001832	YHR099W	augustus_masked-scaffold_5-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-4.72&CDS=1-11217
1833	OG0001833	YHR100C	maker-scaffold_5-augustus-gene-4.83-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-4.83&CDS=1-3186
1834	OG0001834	YHR102W	snap_masked-scaffold_5-processed-gene-4.31-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.31&CDS=1-2961
1835	OG0001835	YHR104W	maker-scaffold_5-augustus-gene-4.88-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-4.88&CDS=1-4248
1836	OG0001836	YHR105W	snap_masked-scaffold_5-processed-gene-4.27-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.27&CDS=1-540
1837	OG0001837	YHR107C	snap_masked-scaffold_5-processed-gene-4.3-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.3&CDS=1-1221
1838	OG0001838	YHR108W	snap_masked-scaffold_5-processed-gene-4.4-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.4&CDS=1-1737
1839	OG0001839	YHR109W	augustus_masked-scaffold_5-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.109&CDS=1-906
1840	OG0001840	YHR110W	snap_masked-scaffold_5-processed-gene-3.59-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-3.59&CDS=1-630
1841	OG0001841	YHR111W	snap_masked-scaffold_5-processed-gene-3.58-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-3.58&CDS=1-1311
1842	OG0001842	YHR113W	snap_masked-scaffold_5-processed-gene-3.57-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-3.57&CDS=1-1443
1843	OG0001843	YHR114W	snap_masked-scaffold_2-processed-gene-9.33-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-9.33&CDS=1-1839
1844	OG0001844	YHR116W	snap_masked-scaffold_2-processed-gene-9.30-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-9.30&CDS=1-357
1845	OG0001845	YHR118C	snap_masked-scaffold_2-processed-gene-9.6-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-9.6&CDS=1-1308
1846	OG0001846	YHR120W	snap_masked-scaffold_2-processed-gene-9.8-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-9.8&CDS=1-5853
1847	OG0001847	YHR121W	snap_masked-scaffold_2-processed-gene-8.128-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.128&CDS=1-567
1848	OG0001848	YHR124W	snap_masked-scaffold_2-processed-gene-8.126-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.126&CDS=1-1956
1849	OG0001849	YHR127W	snap_masked-scaffold_2-processed-gene-8.121-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.121&CDS=1-624
1850	OG0001850	YHR128W	snap_masked-scaffold_2-processed-gene-8.116-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.116&CDS=1-648
1851	OG0001851	YHR131C	snap_masked-scaffold_2-processed-gene-8.93-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.93&CDS=1-2277
1852	OG0001852	YHR132C	snap_masked-scaffold_2-processed-gene-8.91-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.91&CDS=1-1293
1853	OG0001853	YHR132W-A	snap_masked-scaffold_2-processed-gene-8.114-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.114&CDS=1-369
1854	OG0001854	YHR134W	snap_masked-scaffold_2-processed-gene-8.113-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-8.113&CDS=1-714
1855	OG0001855	YHR137W	snap_masked-scaffold_6-processed-gene-1.45-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-1.45&CDS=1-1479
1856	OG0001856	YHR140W	augustus_masked-scaffold_6-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.91&CDS=1-681
1857	OG0001857	YHR142W	snap_masked-scaffold_6-processed-gene-1.43-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-1.43&CDS=1-948
1858	OG0001858	YHR143W	snap_masked-scaffold_6-processed-gene-1.40-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-1.40&CDS=1-663
1859	OG0001859	YHR143W-A	snap_masked-scaffold_6-processed-gene-1.38-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-1.38&CDS=1-210
1860	OG0001860	YHR144C	snap_masked-scaffold_6-processed-gene-1.15-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-1.15&CDS=1-924
1861	OG0001861	YHR147C	snap_masked-scaffold_7-processed-gene-2.72-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.72&CDS=1-642
1862	OG0001862	YHR148W	snap_masked-scaffold_7-processed-gene-2.88-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.88&CDS=1-549
1863	OG0001863	YHR149C	snap_masked-scaffold_7-processed-gene-2.71-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.71&CDS=1-1806
1864	OG0001864	YHR150W	snap_masked-scaffold_7-processed-gene-2.84-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.84&CDS=1-1572
1865	OG0001865	YHR151C	genemark-scaffold_7-processed-gene-2.116-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.116&CDS=1-1497
1866	OG0001866	YHR154W	snap_masked-scaffold_7-processed-gene-2.80-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.80&CDS=1-3123
1867	OG0001867	YHR156C	snap_masked-scaffold_3-processed-gene-11.189-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-11.189&CDS=1-1047
1868	OG0001868	YHR158C	snap_masked-scaffold_7-processed-gene-2.61-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.61&CDS=1-3027
1869	OG0001869	YHR159W	snap_masked-scaffold_7-processed-gene-2.78-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.78&CDS=1-1158
1870	OG0001870	YHR161C	snap_masked-scaffold_7-processed-gene-2.58-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.58&CDS=1-1545
1871	OG0001871	YHR163W	snap_masked-scaffold_7-processed-gene-2.75-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.75&CDS=1-783
1872	OG0001872	YHR164C	snap_masked-scaffold_7-processed-gene-2.53-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.53&CDS=1-4368
1873	OG0001873	YHR165C	maker-scaffold_7-snap-gene-2.136-mRNA-1_1&gene=maker-scaffold_7-snap-gene-2.136&CDS=1-9114
1874	OG0001874	YHR167W	snap_masked-scaffold_7-processed-gene-2.51-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.51&CDS=1-753
1875	OG0001875	YHR169W	maker-scaffold_7-snap-gene-2.137-mRNA-1_1&gene=maker-scaffold_7-snap-gene-2.137&CDS=1-2937
1876	OG0001876	YHR170W	maker-scaffold_7-augustus-gene-2.140-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-2.140&CDS=1-3393
1877	OG0001877	YHR172W	snap_masked-scaffold_7-processed-gene-1.91-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.91&CDS=1-2409
1878	OG0001878	YHR175W	snap_masked-scaffold_7-processed-gene-1.89-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.89&CDS=1-426
1879	OG0001879	YHR176W	snap_masked-scaffold_7-processed-gene-1.88-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.88&CDS=1-1332
1880	OG0001880	YHR178W	snap_masked-scaffold_7-processed-gene-1.87-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.87&CDS=1-2055
1881	OG0001881	YHR181W	snap_masked-scaffold_7-processed-gene-1.85-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.85&CDS=1-681
1882	OG0001882	YHR182W	augustus_masked-scaffold_7-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.40&CDS=1-1980
1883	OG0001883	YHR184W	augustus_masked-scaffold_7-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.38&CDS=1-1743
1884	OG0001884	YHR185C	snap_masked-scaffold_7-processed-gene-1.66-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.66&CDS=1-795
1885	OG0001885	YHR186C	snap_masked-scaffold_7-processed-gene-1.64-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.64&CDS=1-4602
1886	OG0001886	YHR187W	snap_masked-scaffold_7-processed-gene-1.81-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.81&CDS=1-903
1887	OG0001887	YHR188C	snap_masked-scaffold_7-processed-gene-1.63-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.63&CDS=1-1995
1888	OG0001888	YHR189W	snap_masked-scaffold_2-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-0.7&CDS=1-582
1889	OG0001889	YHR190W	snap_masked-scaffold_2-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-0.8&CDS=1-1326
1890	OG0001890	YHR191C	snap_masked-scaffold_4-processed-gene-1.13-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.13&CDS=1-384
1891	OG0001891	YHR192W	snap_masked-scaffold_4-processed-gene-1.36-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.36&CDS=1-786
1892	OG0001892	YHR193C	snap_masked-scaffold_4-processed-gene-1.12-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.12&CDS=1-513
1893	OG0001893	YHR194W	augustus_masked-scaffold_4-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-1.85&CDS=1-1770
1894	OG0001894	YHR195W	snap_masked-scaffold_4-processed-gene-1.34-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.34&CDS=1-960
1895	OG0001895	YHR196W	snap_masked-scaffold_4-processed-gene-1.10-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.10&CDS=1-1710
1896	OG0001896	YHR197W	snap_masked-scaffold_4-processed-gene-1.9-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.9&CDS=1-2334
1897	OG0001897	YHR201C	snap_masked-scaffold_4-processed-gene-0.81-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-0.81&CDS=1-1131
1898	OG0001898	YHR202W	genemark-scaffold_4-processed-gene-0.30-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-0.30&CDS=1-1746
1899	OG0001899	YHR204W	genemark-scaffold_4-processed-gene-0.29-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-0.29&CDS=1-2352
