	OrthologID	Saccharomyces_cerevisiae	Wickerhamomyces_ciferrii
1570	OG0001570	YGL100W	genemark-NW_011887508.1-processed-gene-0.39-mRNA-1_1&gene=genemark-NW_011887508.1-processed-gene-0.39&CDS=1-1029
1571	OG0001571	YGL103W	genemark-NW_011887439.1-processed-gene-0.22-mRNA-1_1&gene=genemark-NW_011887439.1-processed-gene-0.22&CDS=1-447
1572	OG0001572	YGL106W	augustus_masked-NW_011887439.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NW_011887439.1-processed-gene-0.2&CDS=1-426
1573	OG0001573	YGL108C	genemark-NW_011887739.1-processed-gene-2.74-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.74&CDS=1-342
1574	OG0001574	YGL110C	genemark-NW_011887508.1-processed-gene-0.30-mRNA-1_1&gene=genemark-NW_011887508.1-processed-gene-0.30&CDS=1-1755
1575	OG0001575	YGL111W	genemark-NW_011887508.1-processed-gene-0.38-mRNA-1_1&gene=genemark-NW_011887508.1-processed-gene-0.38&CDS=1-1191
1576	OG0001576	YGL112C	genemark-NW_011887739.1-processed-gene-2.112-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.112&CDS=1-1443
1577	OG0001577	YGL113W	genemark-NW_011887739.1-processed-gene-2.78-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.78&CDS=1-1980
1578	OG0001578	YGL114W	genemark-NW_011887739.1-processed-gene-2.83-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.83&CDS=1-2094
1579	OG0001579	YGL115W	genemark-NW_011887739.1-processed-gene-2.82-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.82&CDS=1-1023
1580	OG0001580	YGL116W	genemark-NW_011887739.1-processed-gene-2.81-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.81&CDS=1-1491
1581	OG0001581	YGL119W	genemark-NW_011887521.1-processed-gene-0.59-mRNA-1_1&gene=genemark-NW_011887521.1-processed-gene-0.59&CDS=1-1743
1582	OG0001582	YGL120C	genemark-NW_011887521.1-processed-gene-0.75-mRNA-1_1&gene=genemark-NW_011887521.1-processed-gene-0.75&CDS=1-2175
1583	OG0001583	YGL122C	genemark-NW_011887448.1-processed-gene-0.9-mRNA-1_1&gene=genemark-NW_011887448.1-processed-gene-0.9&CDS=1-1302
1584	OG0001584	YGL123W	genemark-NW_011887448.1-processed-gene-0.13-mRNA-1_1&gene=genemark-NW_011887448.1-processed-gene-0.13&CDS=1-759
1585	OG0001585	YGL125W	genemark-NW_011887720.1-processed-gene-0.114-mRNA-1_1&gene=genemark-NW_011887720.1-processed-gene-0.114&CDS=1-1809
1586	OG0001586	YGL126W	genemark-NW_011887553.1-processed-gene-0.20-mRNA-1_1&gene=genemark-NW_011887553.1-processed-gene-0.20&CDS=1-783
1587	OG0001587	YGL127C	genemark-NW_011887552.1-processed-gene-0.40-mRNA-1_1&gene=genemark-NW_011887552.1-processed-gene-0.40&CDS=1-495
1588	OG0001588	YGL129C	genemark-NW_011887534.1-processed-gene-0.12-mRNA-1_1&gene=genemark-NW_011887534.1-processed-gene-0.12&CDS=1-1308
1589	OG0001589	YGL130W	genemark-NW_011887534.1-processed-gene-0.35-mRNA-1_1&gene=genemark-NW_011887534.1-processed-gene-0.35&CDS=1-1353
1590	OG0001590	YGL131C	augustus_masked-NW_011887534.1-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NW_011887534.1-processed-gene-0.101&CDS=1-4605
1591	OG0001591	YGL136C	genemark-NW_011887534.1-processed-gene-0.42-mRNA-1_1&gene=genemark-NW_011887534.1-processed-gene-0.42&CDS=1-882
1592	OG0001592	YGL137W	genemark-NW_011887534.1-processed-gene-0.22-mRNA-1_1&gene=genemark-NW_011887534.1-processed-gene-0.22&CDS=1-2550
1593	OG0001593	YGL138C	genemark-NW_011887563.1-processed-gene-0.21-mRNA-1_1&gene=genemark-NW_011887563.1-processed-gene-0.21&CDS=1-1509
1594	OG0001594	YGL140C	genemark-NW_011887516.1-processed-gene-0.74-mRNA-1_1&gene=genemark-NW_011887516.1-processed-gene-0.74&CDS=1-3378
1595	OG0001595	YGL141W	genemark-NW_011887739.1-processed-gene-2.103-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.103&CDS=1-2907
1596	OG0001596	YGL142C	genemark-NW_011887725.1-processed-gene-0.90-mRNA-1_1&gene=genemark-NW_011887725.1-processed-gene-0.90&CDS=1-1626
1597	OG0001597	YGL148W	genemark-NW_011887691.1-processed-gene-1.38-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-1.38&CDS=1-1134
1598	OG0001598	YGL151W	genemark-NW_011887704.1-processed-gene-0.36-mRNA-1_1&gene=genemark-NW_011887704.1-processed-gene-0.36&CDS=1-2826
1599	OG0001599	YGL153W	genemark-NW_011887704.1-processed-gene-0.35-mRNA-1_1&gene=genemark-NW_011887704.1-processed-gene-0.35&CDS=1-1155
1600	OG0001600	YGL154C	maker-NW_011887704.1-snap-gene-0.56-mRNA-1_1&gene=maker-NW_011887704.1-snap-gene-0.56&CDS=1-813
1601	OG0001601	YGL155W	genemark-NW_011887704.1-processed-gene-0.34-mRNA-1_1&gene=genemark-NW_011887704.1-processed-gene-0.34&CDS=1-1089
1602	OG0001602	YGL156W	maker-NW_011887704.1-augustus-gene-0.51-mRNA-1_1&gene=maker-NW_011887704.1-augustus-gene-0.51&CDS=1-3648
1603	OG0001603	YGL159W	genemark-NW_011887733.1-processed-gene-1.45-mRNA-1_1&gene=genemark-NW_011887733.1-processed-gene-1.45&CDS=1-984
1604	OG0001604	YGL161C	genemark-NW_011887727.1-processed-gene-1.151-mRNA-1_1&gene=genemark-NW_011887727.1-processed-gene-1.151&CDS=1-924
1605	OG0001605	YGL163C	genemark-NW_011887584.1-processed-gene-0.122-mRNA-1_1&gene=genemark-NW_011887584.1-processed-gene-0.122&CDS=1-2517
1606	OG0001606	YGL164C	genemark-NW_011887584.1-processed-gene-0.119-mRNA-1_1&gene=genemark-NW_011887584.1-processed-gene-0.119&CDS=1-1596
1607	OG0001607	YGL166W	genemark-NW_011887584.1-processed-gene-0.100-mRNA-1_1&gene=genemark-NW_011887584.1-processed-gene-0.100&CDS=1-1548
1608	OG0001608	YGL167C	genemark-NW_011887732.1-processed-gene-0.1-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.1&CDS=1-2769
1609	OG0001609	YGL169W	genemark-NW_011887732.1-processed-gene-0.21-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.21&CDS=1-1113
1610	OG0001610	YGL171W	genemark-NW_011887733.1-processed-gene-1.68-mRNA-1_1&gene=genemark-NW_011887733.1-processed-gene-1.68&CDS=1-1704
1611	OG0001611	YGL172W	genemark-NW_011887487.1-processed-gene-0.55-mRNA-1_1&gene=genemark-NW_011887487.1-processed-gene-0.55&CDS=1-1536
1612	OG0001612	YGL173C	genemark-NW_011887487.1-processed-gene-0.66-mRNA-1_1&gene=genemark-NW_011887487.1-processed-gene-0.66&CDS=1-4557
1613	OG0001613	YGL174W	genemark-NW_011887487.1-processed-gene-0.54-mRNA-1_1&gene=genemark-NW_011887487.1-processed-gene-0.54&CDS=1-885
1614	OG0001614	YGL175C	genemark-NW_011887487.1-processed-gene-0.65-mRNA-1_1&gene=genemark-NW_011887487.1-processed-gene-0.65&CDS=1-1296
1615	OG0001615	YGL178W	augustus_masked-NW_011887734.1-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NW_011887734.1-processed-gene-0.81&CDS=1-2166
1616	OG0001616	YGL179C	genemark-NW_011887691.1-processed-gene-0.30-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-0.30&CDS=1-1584
1617	OG0001617	YGL180W	genemark-NW_011887600.1-processed-gene-0.17-mRNA-1_1&gene=genemark-NW_011887600.1-processed-gene-0.17&CDS=1-2556
1618	OG0001618	YGL181W	augustus_masked-NW_011887600.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NW_011887600.1-processed-gene-0.2&CDS=1-1995
1619	OG0001619	YGL184C	genemark-NW_011887734.1-processed-gene-0.32-mRNA-1_1&gene=genemark-NW_011887734.1-processed-gene-0.32&CDS=1-1194
1620	OG0001620	YGL186C	genemark-NW_011887701.1-processed-gene-1.125-mRNA-1_1&gene=genemark-NW_011887701.1-processed-gene-1.125&CDS=1-1620
1621	OG0001621	YGL187C	genemark-NW_011887720.1-processed-gene-0.121-mRNA-1_1&gene=genemark-NW_011887720.1-processed-gene-0.121&CDS=1-471
1622	OG0001622	YGL190C	genemark-NW_011887707.1-processed-gene-0.45-mRNA-1_1&gene=genemark-NW_011887707.1-processed-gene-0.45&CDS=1-1353
1623	OG0001623	YGL192W	maker-NW_011887707.1-augustus-gene-0.50-mRNA-1_1&gene=maker-NW_011887707.1-augustus-gene-0.50&CDS=1-1809
1624	OG0001624	YGL195W	genemark-NW_011887470.1-processed-gene-0.2-mRNA-1_1&gene=genemark-NW_011887470.1-processed-gene-0.2&CDS=1-8061
1625	OG0001625	YGL196W	genemark-NW_011887470.1-processed-gene-0.3-mRNA-1_1&gene=genemark-NW_011887470.1-processed-gene-0.3&CDS=1-1305
1626	OG0001626	YGL198W	genemark-NW_011887472.1-processed-gene-0.5-mRNA-1_1&gene=genemark-NW_011887472.1-processed-gene-0.5&CDS=1-951
1627	OG0001627	YGL200C	genemark-NW_011887672.1-processed-gene-1.93-mRNA-1_1&gene=genemark-NW_011887672.1-processed-gene-1.93&CDS=1-600
1628	OG0001628	YGL201C	genemark-NW_011887537.1-processed-gene-0.104-mRNA-1_1&gene=genemark-NW_011887537.1-processed-gene-0.104&CDS=1-2850
1629	OG0001629	YGL202W	genemark-NW_011887417.1-processed-gene-0.30-mRNA-1_1&gene=genemark-NW_011887417.1-processed-gene-0.30&CDS=1-1464
1630	OG0001630	YGL203C	genemark-NW_011887617.1-processed-gene-0.94-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.94&CDS=1-1956
1631	OG0001631	YGL206C	genemark-NW_011887452.1-processed-gene-0.43-mRNA-1_1&gene=genemark-NW_011887452.1-processed-gene-0.43&CDS=1-5001
1632	OG0001632	YGL207W	genemark-NW_011887738.1-processed-gene-0.75-mRNA-1_1&gene=genemark-NW_011887738.1-processed-gene-0.75&CDS=1-3030
1633	OG0001633	YGL211W	genemark-NW_011887466.1-processed-gene-0.18-mRNA-1_1&gene=genemark-NW_011887466.1-processed-gene-0.18&CDS=1-1143
1634	OG0001634	YGL212W	genemark-NW_011887586.1-processed-gene-0.1-mRNA-1_1&gene=genemark-NW_011887586.1-processed-gene-0.1&CDS=1-1023
1635	OG0001635	YGL213C	genemark-NW_011887586.1-processed-gene-0.7-mRNA-1_1&gene=genemark-NW_011887586.1-processed-gene-0.7&CDS=1-1137
1636	OG0001636	YGL215W	genemark-NW_011887586.1-processed-gene-0.6-mRNA-1_1&gene=genemark-NW_011887586.1-processed-gene-0.6&CDS=1-1140
1637	OG0001637	YGL216W	genemark-NW_011887629.1-processed-gene-0.57-mRNA-1_1&gene=genemark-NW_011887629.1-processed-gene-0.57&CDS=1-2553
1638	OG0001638	YGL220W	snap_masked-NW_011887702.1-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NW_011887702.1-processed-gene-0.5&CDS=1-258
1639	OG0001639	YGL221C	genemark-NW_011887702.1-processed-gene-0.44-mRNA-1_1&gene=genemark-NW_011887702.1-processed-gene-0.44&CDS=1-816
1640	OG0001640	YGL224C	genemark-NW_011887739.1-processed-gene-2.75-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.75&CDS=1-861
1641	OG0001641	YGL225W	genemark-NW_011887631.1-processed-gene-0.27-mRNA-1_1&gene=genemark-NW_011887631.1-processed-gene-0.27&CDS=1-942
1642	OG0001642	YGL227W	genemark-NW_011887707.1-processed-gene-0.25-mRNA-1_1&gene=genemark-NW_011887707.1-processed-gene-0.25&CDS=1-1989
1643	OG0001643	YGL231C	genemark-NW_011887691.1-processed-gene-0.4-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-0.4&CDS=1-501
1644	OG0001644	YGL232W	genemark-NW_011887691.1-processed-gene-0.24-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-0.24&CDS=1-984
1645	OG0001645	YGL233W	genemark-NW_011887691.1-processed-gene-0.25-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-0.25&CDS=1-2400
1646	OG0001646	YGL234W	genemark-NW_011887631.1-processed-gene-0.28-mRNA-1_1&gene=genemark-NW_011887631.1-processed-gene-0.28&CDS=1-2361
1647	OG0001647	YGL236C	augustus_masked-NW_011887469.1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NW_011887469.1-processed-gene-0.11&CDS=1-2010
1648	OG0001648	YGL237C	genemark-NW_011887469.1-processed-gene-0.27-mRNA-1_1&gene=genemark-NW_011887469.1-processed-gene-0.27&CDS=1-813
1649	OG0001649	YGL238W	genemark-NW_011887469.1-processed-gene-0.42-mRNA-1_1&gene=genemark-NW_011887469.1-processed-gene-0.42&CDS=1-2877
1650	OG0001650	YGL240W	genemark-NW_011887469.1-processed-gene-0.43-mRNA-1_1&gene=genemark-NW_011887469.1-processed-gene-0.43&CDS=1-690
1651	OG0001651	YGL241W	genemark-NW_011887617.1-processed-gene-0.88-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.88&CDS=1-2928
1652	OG0001652	YGL242C	genemark-NW_011887617.1-processed-gene-0.120-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.120&CDS=1-567
1653	OG0001653	YGL243W	genemark-NW_011887617.1-processed-gene-0.87-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.87&CDS=1-1143
1654	OG0001654	YGL244W	genemark-NW_011887617.1-processed-gene-0.86-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.86&CDS=1-1638
1655	OG0001655	YGL245W	genemark-NW_011887617.1-processed-gene-0.85-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.85&CDS=1-2148
1656	OG0001656	YGL246C	genemark-NW_011887617.1-processed-gene-0.118-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.118&CDS=1-1122
1657	OG0001657	YGL248W	genemark-NW_011887655.1-processed-gene-0.109-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.109&CDS=1-1113
1658	OG0001658	YGL251C	genemark-NW_011887655.1-processed-gene-0.112-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.112&CDS=1-3648
1659	OG0001659	YGL252C	genemark-NW_011887688.1-processed-gene-0.4-mRNA-1_1&gene=genemark-NW_011887688.1-processed-gene-0.4&CDS=1-1704
1660	OG0001660	YGL253W	genemark-NW_011887688.1-processed-gene-0.17-mRNA-1_1&gene=genemark-NW_011887688.1-processed-gene-0.17&CDS=1-1452
1661	OG0001661	YGR001C	genemark-NW_011887695.1-processed-gene-0.8-mRNA-1_1&gene=genemark-NW_011887695.1-processed-gene-0.8&CDS=1-744
1662	OG0001662	YGR002C	genemark-NW_011887735.1-processed-gene-0.119-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.119&CDS=1-1539
1663	OG0001663	YGR003W	genemark-NW_011887735.1-processed-gene-0.146-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.146&CDS=1-2265
1664	OG0001664	YGR005C	maker-NW_011887417.1-snap-gene-0.15-mRNA-1_1&gene=maker-NW_011887417.1-snap-gene-0.15&CDS=1-1497
1665	OG0001665	YGR006W	genemark-NW_011887417.1-processed-gene-0.33-mRNA-1_1&gene=genemark-NW_011887417.1-processed-gene-0.33&CDS=1-639
1666	OG0001666	YGR007W	genemark-NW_011887610.1-processed-gene-0.22-mRNA-1_1&gene=genemark-NW_011887610.1-processed-gene-0.22&CDS=1-981
1667	OG0001667	YGR009C	genemark-NW_011887739.1-processed-gene-2.114-mRNA-1_1&gene=genemark-NW_011887739.1-processed-gene-2.114&CDS=1-1566
1668	OG0001668	YGR012W	genemark-NW_011887610.1-processed-gene-0.18-mRNA-1_1&gene=genemark-NW_011887610.1-processed-gene-0.18&CDS=1-1152
1669	OG0001669	YGR013W	genemark-NW_011887707.1-processed-gene-0.44-mRNA-1_1&gene=genemark-NW_011887707.1-processed-gene-0.44&CDS=1-1509
1670	OG0001670	YGR014W	snap_masked-NW_011887610.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NW_011887610.1-processed-gene-0.63&CDS=1-4158
1671	OG0001671	YGR017W	genemark-NW_011887533.1-processed-gene-0.71-mRNA-1_1&gene=genemark-NW_011887533.1-processed-gene-0.71&CDS=1-744
1672	OG0001672	YGR019W	genemark-NW_011887533.1-processed-gene-0.73-mRNA-1_1&gene=genemark-NW_011887533.1-processed-gene-0.73&CDS=1-1416
1673	OG0001673	YGR020C	genemark-NW_011887533.1-processed-gene-0.91-mRNA-1_1&gene=genemark-NW_011887533.1-processed-gene-0.91&CDS=1-363
1674	OG0001674	YGR021W	augustus_masked-NW_011887533.1-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NW_011887533.1-processed-gene-0.130&CDS=1-798
1675	OG0001675	YGR024C	genemark-NW_011887733.1-processed-gene-1.90-mRNA-1_1&gene=genemark-NW_011887733.1-processed-gene-1.90&CDS=1-708
1676	OG0001676	YGR026W	genemark-NW_011887490.1-processed-gene-0.85-mRNA-1_1&gene=genemark-NW_011887490.1-processed-gene-0.85&CDS=1-1746
1677	OG0001677	YGR028W	genemark-NW_011887656.1-processed-gene-0.17-mRNA-1_1&gene=genemark-NW_011887656.1-processed-gene-0.17&CDS=1-1077
1678	OG0001678	YGR029W	genemark-NW_011887734.1-processed-gene-0.37-mRNA-1_1&gene=genemark-NW_011887734.1-processed-gene-0.37&CDS=1-609
1679	OG0001679	YGR030C	genemark-NW_011887657.1-processed-gene-0.82-mRNA-1_1&gene=genemark-NW_011887657.1-processed-gene-0.82&CDS=1-507
1680	OG0001680	YGR031W	genemark-NW_011887711.1-processed-gene-0.47-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-0.47&CDS=1-948
1681	OG0001681	YGR033C	genemark-NW_011887537.1-processed-gene-0.105-mRNA-1_1&gene=genemark-NW_011887537.1-processed-gene-0.105&CDS=1-738
1682	OG0001682	YGR036C	genemark-NW_011887537.1-processed-gene-0.103-mRNA-1_1&gene=genemark-NW_011887537.1-processed-gene-0.103&CDS=1-717
1683	OG0001683	YGR037C	genemark-NW_011887666.1-processed-gene-0.1-mRNA-1_1&gene=genemark-NW_011887666.1-processed-gene-0.1&CDS=1-264
1684	OG0001684	YGR044C	genemark-NW_011887628.1-processed-gene-0.39-mRNA-1_1&gene=genemark-NW_011887628.1-processed-gene-0.39&CDS=1-1446
1685	OG0001685	YGR046W	genemark-NW_011887578.1-processed-gene-0.4-mRNA-1_1&gene=genemark-NW_011887578.1-processed-gene-0.4&CDS=1-1068
1686	OG0001686	YGR047C	augustus_masked-NW_011887516.1-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NW_011887516.1-processed-gene-0.112&CDS=1-2985
1687	OG0001687	YGR048W	genemark-NW_011887516.1-processed-gene-0.54-mRNA-1_1&gene=genemark-NW_011887516.1-processed-gene-0.54&CDS=1-1071
1688	OG0001688	YGR052W	snap_masked-NW_011887628.1-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NW_011887628.1-processed-gene-0.13&CDS=1-1305
1689	OG0001689	YGR053C	genemark-NW_011887628.1-processed-gene-0.25-mRNA-1_1&gene=genemark-NW_011887628.1-processed-gene-0.25&CDS=1-804
1690	OG0001690	YGR054W	genemark-NW_011887694.1-processed-gene-0.9-mRNA-1_1&gene=genemark-NW_011887694.1-processed-gene-0.9&CDS=1-1827
1691	OG0001691	YGR055W	genemark-NW_011887686.1-processed-gene-0.157-mRNA-1_1&gene=genemark-NW_011887686.1-processed-gene-0.157&CDS=1-1632
1692	OG0001692	YGR057C	augustus_masked-NW_011887711.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NW_011887711.1-processed-gene-0.16&CDS=1-666
1693	OG0001693	YGR058W	genemark-NW_011887542.1-processed-gene-0.94-mRNA-1_1&gene=genemark-NW_011887542.1-processed-gene-0.94&CDS=1-1068
1694	OG0001694	YGR059W	genemark-NW_011887542.1-processed-gene-0.93-mRNA-1_1&gene=genemark-NW_011887542.1-processed-gene-0.93&CDS=1-1431
1695	OG0001695	YGR060W	genemark-NW_011887680.1-processed-gene-0.58-mRNA-1_1&gene=genemark-NW_011887680.1-processed-gene-0.58&CDS=1-912
1696	OG0001696	YGR061C	genemark-NW_011887735.1-processed-gene-0.137-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.137&CDS=1-4032
1697	OG0001697	YGR062C	genemark-NW_011887735.1-processed-gene-0.138-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.138&CDS=1-1011
1698	OG0001698	YGR063C	genemark-NW_011887735.1-processed-gene-0.139-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.139&CDS=1-300
1699	OG0001699	YGR067C	genemark-NW_011887683.1-processed-gene-0.91-mRNA-1_1&gene=genemark-NW_011887683.1-processed-gene-0.91&CDS=1-1827
1700	OG0001700	YGR068C	maker-NW_011887477.1-snap-gene-0.13-mRNA-1_1&gene=maker-NW_011887477.1-snap-gene-0.13&CDS=1-2394
1701	OG0001701	YGR072W	genemark-NW_011887481.1-processed-gene-0.12-mRNA-1_1&gene=genemark-NW_011887481.1-processed-gene-0.12&CDS=1-1227
1702	OG0001702	YGR074W	genemark-NW_011887562.1-processed-gene-0.74-mRNA-1_1&gene=genemark-NW_011887562.1-processed-gene-0.74&CDS=1-336
1703	OG0001703	YGR076C	genemark-NW_011887660.1-processed-gene-0.14-mRNA-1_1&gene=genemark-NW_011887660.1-processed-gene-0.14&CDS=1-537
1704	OG0001704	YGR077C	genemark-NW_011887709.1-processed-gene-0.64-mRNA-1_1&gene=genemark-NW_011887709.1-processed-gene-0.64&CDS=1-1908
1705	OG0001705	YGR078C	genemark-NW_011887709.1-processed-gene-0.63-mRNA-1_1&gene=genemark-NW_011887709.1-processed-gene-0.63&CDS=1-570
1706	OG0001706	YGR080W	genemark-NW_011887518.1-processed-gene-0.20-mRNA-1_1&gene=genemark-NW_011887518.1-processed-gene-0.20&CDS=1-957
1707	OG0001707	YGR081C	genemark-NW_011887546.1-processed-gene-0.36-mRNA-1_1&gene=genemark-NW_011887546.1-processed-gene-0.36&CDS=1-567
1708	OG0001708	YGR082W	genemark-NW_011887546.1-processed-gene-0.44-mRNA-1_1&gene=genemark-NW_011887546.1-processed-gene-0.44&CDS=1-501
1709	OG0001709	YGR083C	genemark-NW_011887549.1-processed-gene-0.2-mRNA-1_1&gene=genemark-NW_011887549.1-processed-gene-0.2&CDS=1-1581
1710	OG0001710	YGR086C	genemark-NW_011887549.1-processed-gene-0.3-mRNA-1_1&gene=genemark-NW_011887549.1-processed-gene-0.3&CDS=1-942
1711	OG0001711	YGR088W	genemark-NW_011887617.1-processed-gene-0.128-mRNA-1_1&gene=genemark-NW_011887617.1-processed-gene-0.128&CDS=1-1671
1712	OG0001712	YGR089W	genemark-NW_011887562.1-processed-gene-0.79-mRNA-1_1&gene=genemark-NW_011887562.1-processed-gene-0.79&CDS=1-2325
1713	OG0001713	YGR090W	genemark-NW_011887701.1-processed-gene-1.109-mRNA-1_1&gene=genemark-NW_011887701.1-processed-gene-1.109&CDS=1-3555
1714	OG0001714	YGR091W	genemark-NW_011887697.1-processed-gene-0.49-mRNA-1_1&gene=genemark-NW_011887697.1-processed-gene-0.49&CDS=1-1440
1715	OG0001715	YGR093W	genemark-NW_011887697.1-processed-gene-0.14-mRNA-1_1&gene=genemark-NW_011887697.1-processed-gene-0.14&CDS=1-1530
1716	OG0001716	YGR094W	genemark-NW_011887697.1-processed-gene-0.15-mRNA-1_1&gene=genemark-NW_011887697.1-processed-gene-0.15&CDS=1-3183
1717	OG0001717	YGR095C	genemark-NW_011887697.1-processed-gene-0.50-mRNA-1_1&gene=genemark-NW_011887697.1-processed-gene-0.50&CDS=1-663
1718	OG0001718	YGR096W	genemark-NW_011887697.1-processed-gene-0.16-mRNA-1_1&gene=genemark-NW_011887697.1-processed-gene-0.16&CDS=1-879
1719	OG0001719	YGR098C	genemark-NW_011887727.1-processed-gene-1.156-mRNA-1_1&gene=genemark-NW_011887727.1-processed-gene-1.156&CDS=1-4869
1720	OG0001720	YGR099W	genemark-NW_011887733.1-processed-gene-0.1-mRNA-1_1&gene=genemark-NW_011887733.1-processed-gene-0.1&CDS=1-1425
1721	OG0001721	YGR100W	genemark-NW_011887733.1-processed-gene-0.22-mRNA-1_1&gene=genemark-NW_011887733.1-processed-gene-0.22&CDS=1-2853
1722	OG0001722	YGR101W	genemark-NW_011887670.1-processed-gene-0.171-mRNA-1_1&gene=genemark-NW_011887670.1-processed-gene-0.171&CDS=1-1005
1723	OG0001723	YGR102C	genemark-NW_011887670.1-processed-gene-0.136-mRNA-1_1&gene=genemark-NW_011887670.1-processed-gene-0.136&CDS=1-510
1724	OG0001724	YGR103W	genemark-NW_011887670.1-processed-gene-0.170-mRNA-1_1&gene=genemark-NW_011887670.1-processed-gene-0.170&CDS=1-1818
1725	OG0001725	YGR104C	genemark-NW_011887670.1-processed-gene-0.135-mRNA-1_1&gene=genemark-NW_011887670.1-processed-gene-0.135&CDS=1-687
1726	OG0001726	YGR105W	genemark-NW_011887670.1-processed-gene-0.134-mRNA-1_1&gene=genemark-NW_011887670.1-processed-gene-0.134&CDS=1-240
1727	OG0001727	YGR106C	genemark-NW_011887670.1-processed-gene-0.133-mRNA-1_1&gene=genemark-NW_011887670.1-processed-gene-0.133&CDS=1-144
1728	OG0001728	YGR110W	genemark-NW_011887516.1-processed-gene-0.46-mRNA-1_1&gene=genemark-NW_011887516.1-processed-gene-0.46&CDS=1-1290
1729	OG0001729	YGR112W	genemark-NW_011887727.1-processed-gene-0.86-mRNA-1_1&gene=genemark-NW_011887727.1-processed-gene-0.86&CDS=1-1053
1730	OG0001730	YGR113W	genemark-NW_011887728.1-processed-gene-0.105-mRNA-1_1&gene=genemark-NW_011887728.1-processed-gene-0.105&CDS=1-663
