	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035703_Cyberlindnera_americana
1332	OG0001332	YER042W	snap_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.283-mRNA-1_1&gene=snap_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.283&CDS=1-549
1333	OG0001333	YER043C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.119&CDS=1-1350
1334	OG0001334	YER044C	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.117&CDS=1-423
1335	OG0001335	YER046W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.182-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.182&CDS=1-522
1336	OG0001336	YER048C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.18&CDS=1-1161
1337	OG0001337	YER048W-A	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.19&CDS=1-285
1338	OG0001338	YER049W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.20&CDS=1-1782
1339	OG0001339	YER050C	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.168&CDS=1-483
1340	OG0001340	YER051W	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.126&CDS=1-1077
1341	OG0001341	YER052C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-3.144&CDS=1-1569
1342	OG0001342	YER053C	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.170&CDS=1-999
1343	OG0001343	YER055C	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.146&CDS=1-891
1344	OG0001344	YER061C	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.144&CDS=1-1272
1345	OG0001345	YER063W	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.165&CDS=1-552
1346	OG0001346	YER068W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.136-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.136&CDS=1-1821
1347	OG0001347	YER069W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.166-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.166&CDS=1-2718
1348	OG0001348	YER070W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.82&CDS=1-2616
1349	OG0001349	YER072W	maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-1.0&CDS=1-369
1350	OG0001350	YER074W-A	maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-1.1&CDS=1-252
1351	OG0001351	YER077C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.84&CDS=1-1839
1352	OG0001352	YER078C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.109-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.109&CDS=1-1506
1353	OG0001353	YER079W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.112&CDS=1-561
1354	OG0001354	YER080W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.113&CDS=1-1863
1355	OG0001355	YER082C	maker-NODE_33_length_27054_cov_67.8693_ID_4488-augustus-gene-0.24-mRNA-1_1&gene=maker-NODE_33_length_27054_cov_67.8693_ID_4488-augustus-gene-0.24&CDS=1-3063
1356	OG0001356	YER083C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.7&CDS=1-897
1357	OG0001357	YER086W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.65&CDS=1-1662
1358	OG0001358	YER087W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.141&CDS=1-1707
1359	OG0001359	YER090W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.157-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.157&CDS=1-1551
1360	OG0001360	YER091C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.96&CDS=1-2304
1361	OG0001361	YER093C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.75&CDS=1-3198
1362	OG0001362	YER093C-A	maker-NODE_15_length_368651_cov_64.3218_ID_3775-augustus-gene-1.66-mRNA-1_1&gene=maker-NODE_15_length_368651_cov_64.3218_ID_3775-augustus-gene-1.66&CDS=1-480
1363	OG0001363	YER094C	maker-NODE_15_length_368651_cov_64.3218_ID_3775-augustus-gene-1.64-mRNA-1_1&gene=maker-NODE_15_length_368651_cov_64.3218_ID_3775-augustus-gene-1.64&CDS=1-615
1364	OG0001364	YER095W	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.72&CDS=1-1026
1365	OG0001365	YER099C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.119&CDS=1-963
1366	OG0001366	YER110C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.75&CDS=1-3327
1367	OG0001367	YER112W	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.60&CDS=1-432
1368	OG0001368	YER113C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.35&CDS=1-1908
1369	OG0001369	YER114C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.3&CDS=1-2646
1370	OG0001370	YER118C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.53&CDS=1-864
1371	OG0001371	YER120W	maker-NODE_14_length_414941_cov_63.102_ID_3101-augustus-gene-2.14-mRNA-1_1&gene=maker-NODE_14_length_414941_cov_63.102_ID_3101-augustus-gene-2.14&CDS=1-651
1372	OG0001372	YER122C	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-1.171&CDS=1-1371
1373	OG0001373	YER125W	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-1.120&CDS=1-2328
1374	OG0001374	YER126C	maker-NODE_4_length_839664_cov_66.9286_ID_3363-augustus-gene-1.57-mRNA-1_1&gene=maker-NODE_4_length_839664_cov_66.9286_ID_3363-augustus-gene-1.57&CDS=1-783
1375	OG0001375	YER127W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.28&CDS=1-1020
1376	OG0001376	YER128W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.29&CDS=1-540
1377	OG0001377	YER134C	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.116&CDS=1-537
1378	OG0001378	YER136W	maker-NODE_18_length_235908_cov_98.2544_ID_4951-snap-gene-1.233-mRNA-1_1&gene=maker-NODE_18_length_235908_cov_98.2544_ID_4951-snap-gene-1.233&CDS=1-1335
1379	OG0001379	YER139C	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.198&CDS=1-726
1380	OG0001380	YER141W	maker-NODE_21_length_136965_cov_101.868_ID_3484-augustus-gene-0.175-mRNA-1_1&gene=maker-NODE_21_length_136965_cov_101.868_ID_3484-augustus-gene-0.175&CDS=1-3123
1381	OG0001381	YER142C	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.121&CDS=1-984
1382	OG0001382	YER143W	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.95&CDS=1-1302
1383	OG0001383	YER146W	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.94&CDS=1-264
1384	OG0001384	YER148W	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.204&CDS=1-699
1385	OG0001385	YER151C	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.245-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.245&CDS=1-1746
1386	OG0001386	YER152C	augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.78&CDS=1-1269
1387	OG0001387	YER154W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-0.69&CDS=1-1155
1388	OG0001388	YER155C	snap_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-0.148&CDS=1-5565
1389	OG0001389	YER156C	genemark-NODE_31_length_32277_cov_68.2877_ID_12457-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_31_length_32277_cov_68.2877_ID_12457-processed-gene-0.9&CDS=1-1023
1390	OG0001390	YER157W	augustus_masked-NODE_31_length_32277_cov_68.2877_ID_12457-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_31_length_32277_cov_68.2877_ID_12457-processed-gene-0.33&CDS=1-2352
1391	OG0001391	YER159C	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.106&CDS=1-288
1392	OG0001392	YER162C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.147-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.147&CDS=1-3210
1393	OG0001393	YER163C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.61-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.61&CDS=1-699
1394	OG0001394	YER164W	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-2.124&CDS=1-4452
1395	OG0001395	YER165W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.59-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.59&CDS=1-1890
1396	OG0001396	YER168C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.42&CDS=1-1530
1397	OG0001397	YER169W	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.205-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.205&CDS=1-2526
1398	OG0001398	YER171W	maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-1.46-mRNA-1_1&gene=maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-1.46&CDS=1-3030
1399	OG0001399	YER172C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-1.27&CDS=1-6384
1400	OG0001400	YER173W	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.176&CDS=1-1980
1401	OG0001401	YER176W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.188-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.188&CDS=1-3312
1402	OG0001402	YER177W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.145&CDS=1-765
1403	OG0001403	YER178W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.143&CDS=1-1209
1404	OG0001404	YER180C-A	snap_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-1.53&CDS=1-180
1405	OG0001405	YER182W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.325-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.325&CDS=1-837
1406	OG0001406	YER183C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.272-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.272&CDS=1-639
1407	OG0001407	YER187W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-0.0&CDS=1-876
1408	OG0001408	YFL001W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-3.105&CDS=1-1263
1409	OG0001409	YFL002C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-3.85&CDS=1-1770
1410	OG0001410	YFL004W	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.118&CDS=1-2316
1411	OG0001411	YFL005W	augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.20&CDS=1-612
1412	OG0001412	YFL007W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.7&CDS=1-6318
1413	OG0001413	YFL008W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.137-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.137&CDS=1-3603
1414	OG0001414	YFL010C	maker-NODE_28_length_51956_cov_115.306_ID_4277-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_28_length_51956_cov_115.306_ID_4277-augustus-gene-0.0&CDS=1-576
1415	OG0001415	YFL013C	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.117-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.117&CDS=1-1725
1416	OG0001416	YFL014W	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.192&CDS=1-363
1417	OG0001417	YFL016C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.125&CDS=1-1461
1418	OG0001418	YFL017C	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.115-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.115&CDS=1-459
1419	OG0001419	YFL017W-A	maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-4.214-mRNA-1_1&gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-4.214&CDS=1-216
1420	OG0001420	YFL018C	augustus_masked-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.167&CDS=1-1491
1421	OG0001421	YFL022C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.32&CDS=1-1488
1422	OG0001422	YFL023W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.160-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.160&CDS=1-2031
1423	OG0001423	YFL024C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.141&CDS=1-2172
1424	OG0001424	YFL025C	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.69&CDS=1-2991
1425	OG0001425	YFL026W	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.86&CDS=1-1143
1426	OG0001426	YFL027C	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.217-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.217&CDS=1-1083
1427	OG0001427	YFL028C	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.216&CDS=1-957
1428	OG0001428	YFL029C	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.182&CDS=1-999
1429	OG0001429	YFL030W	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-1.44&CDS=1-1143
1430	OG0001430	YFL031W	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.119&CDS=1-852
1431	OG0001431	YFL033C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.81&CDS=1-4467
1432	OG0001432	YFL034C-B	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.153-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.153&CDS=1-840
1433	OG0001433	YFL034W	augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.21&CDS=1-2844
1434	OG0001434	YFL036W	snap_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.60-mRNA-1_1&gene=snap_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.60&CDS=1-3834
1435	OG0001435	YFL037W	maker-NODE_15_length_368651_cov_64.3218_ID_3775-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_15_length_368651_cov_64.3218_ID_3775-augustus-gene-2.3&CDS=1-1347
1436	OG0001436	YFL038C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.6&CDS=1-612
1437	OG0001437	YFL039C	genemark-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.46&CDS=1-1122
1438	OG0001438	YFL040W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.121-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.121&CDS=1-1812
1439	OG0001439	YFL042C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.237-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.237&CDS=1-2598
