	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035032_Candida_gatunensis
1739	OG0001739	YIL104C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.68&CDS=1-1485
1740	OG0001740	YIL106W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-3.54-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-3.54&CDS=1-801
1741	OG0001741	YIL107C	augustus_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.174&CDS=1-2199
1742	OG0001742	YIL108W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.22&CDS=1-2160
1743	OG0001743	YIL109C	snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.204-mRNA-1_1&gene=snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.204&CDS=1-2757
1744	OG0001744	YIL110W	snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.255-mRNA-1_1&gene=snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.255&CDS=1-1029
1745	OG0001745	YIL115C	augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.117&CDS=1-3303
1746	OG0001746	YIL116W	snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.76&CDS=1-1167
1747	OG0001747	YIL118W	maker-NODE_15_length_321391_cov_37.3759_ID_29-snap-gene-1.6-mRNA-1_1&gene=maker-NODE_15_length_321391_cov_37.3759_ID_29-snap-gene-1.6&CDS=1-678
1748	OG0001748	YIL124W	snap_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.7&CDS=1-870
1749	OG0001749	YIL125W	snap_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.40&CDS=1-3012
1750	OG0001750	YIL128W	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.38&CDS=1-3213
1751	OG0001751	YIL129C	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.16&CDS=1-8196
1752	OG0001752	YIL134W	genemark-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-4.76-mRNA-1_1&gene=genemark-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-4.76&CDS=1-963
1753	OG0001753	YIL137C	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-2.106&CDS=1-2772
1754	OG0001754	YIL140W	maker-NODE_22_length_135398_cov_26.1782_ID_43-augustus-gene-0.136-mRNA-1_1&gene=maker-NODE_22_length_135398_cov_26.1782_ID_43-augustus-gene-0.136&CDS=1-3378
1755	OG0001755	YIL142W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.101&CDS=1-1578
1756	OG0001756	YIL143C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.105-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.105&CDS=1-2517
1757	OG0001757	YIL144W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.144-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.144&CDS=1-1692
1758	OG0001758	YIL145C	augustus_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.90&CDS=1-924
1759	OG0001759	YIL147C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.63&CDS=1-3687
1760	OG0001760	YIL150C	augustus_masked-NODE_30_length_40993_cov_55.0508_ID_59-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_30_length_40993_cov_55.0508_ID_59-processed-gene-0.8&CDS=1-1761
1761	OG0001761	YIL153W	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-0.29&CDS=1-1161
1762	OG0001762	YIL155C	snap_masked-NODE_24_length_106113_cov_24.0836_ID_47-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_24_length_106113_cov_24.0836_ID_47-processed-gene-0.49&CDS=1-1953
1763	OG0001763	YIL156W-B	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.36&CDS=1-213
1764	OG0001764	YIL157C	snap_masked-NODE_22_length_135398_cov_26.1782_ID_43-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_22_length_135398_cov_26.1782_ID_43-processed-gene-0.158&CDS=1-522
1765	OG0001765	YIL160C	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-0.7&CDS=1-1239
1766	OG0001766	YIR001C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.197-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.197&CDS=1-651
1767	OG0001767	YIR002C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.39&CDS=1-3060
1768	OG0001768	YIR004W	snap_masked-NODE_22_length_135398_cov_26.1782_ID_43-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_22_length_135398_cov_26.1782_ID_43-processed-gene-0.151&CDS=1-1365
1769	OG0001769	YIR005W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-7.136-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-7.136&CDS=1-606
1770	OG0001770	YIR007W	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.165-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.165&CDS=1-2718
1771	OG0001771	YIR008C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.131-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.131&CDS=1-1380
1772	OG0001772	YIR011C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.142&CDS=1-975
1773	OG0001773	YIR012W	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.130-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.130&CDS=1-1269
1774	OG0001774	YIR015W	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.77&CDS=1-399
1775	OG0001775	YIR022W	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.33&CDS=1-1197
1776	OG0001776	YIR026C	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.29-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.29&CDS=1-867
1777	OG0001777	YIR027C	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.98&CDS=1-2136
1778	OG0001778	YIR029W	augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.73&CDS=1-1935
1779	OG0001779	YIR030C	augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.95&CDS=1-753
1780	OG0001780	YIR032C	genemark-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-0.107&CDS=1-429
1781	OG0001781	YIR034C	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-5.153-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-5.153&CDS=1-1104
1782	OG0001782	YIR037W	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-3.169-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-3.169&CDS=1-480
1783	OG0001783	YJL001W	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-2.204-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-2.204&CDS=1-651
1784	OG0001784	YJL002C	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-2.203-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-2.203&CDS=1-1422
1785	OG0001785	YJL003W	snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.26&CDS=1-381
1786	OG0001786	YJL004C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.52-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.52&CDS=1-564
1787	OG0001787	YJL005W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.83&CDS=1-8484
1788	OG0001788	YJL006C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.67&CDS=1-1101
1789	OG0001789	YJL008C	snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.189-mRNA-1_1&gene=snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.189&CDS=1-1647
1790	OG0001790	YJL010C	augustus_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.128&CDS=1-2448
1791	OG0001791	YJL012C	snap_masked-NODE_23_length_130505_cov_25.3406_ID_45-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_23_length_130505_cov_25.3406_ID_45-processed-gene-0.104&CDS=1-2175
1792	OG0001792	YJL014W	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-5.25-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-5.25&CDS=1-1584
1793	OG0001793	YJL020C	maker-NODE_13_length_362616_cov_35.2913_ID_25-snap-gene-1.0-mRNA-1_1&gene=maker-NODE_13_length_362616_cov_35.2913_ID_25-snap-gene-1.0&CDS=1-2577
1794	OG0001794	YJL025W	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.17&CDS=1-1509
1795	OG0001795	YJL026W	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.4-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.4&CDS=1-1221
1796	OG0001796	YJL029C	snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.227-mRNA-1_1&gene=snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.227&CDS=1-2277
1797	OG0001797	YJL030W	augustus_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.146&CDS=1-537
1798	OG0001798	YJL031C	maker-NODE_10_length_430571_cov_33.053_ID_19-augustus-gene-0.107-mRNA-1_1&gene=maker-NODE_10_length_430571_cov_33.053_ID_19-augustus-gene-0.107&CDS=1-1113
1799	OG0001799	YJL033W	maker-NODE_6_length_610689_cov_25.7818_ID_11-augustus-gene-2.53-mRNA-1_1&gene=maker-NODE_6_length_610689_cov_25.7818_ID_11-augustus-gene-2.53&CDS=1-2865
1800	OG0001800	YJL036W	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-3.134-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-3.134&CDS=1-1671
1801	OG0001801	YJL042W	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.91&CDS=1-3882
1802	OG0001802	YJL044C	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.58&CDS=1-1338
1803	OG0001803	YJL046W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.166-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.166&CDS=1-1350
1804	OG0001804	YJL049W	augustus_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.131&CDS=1-1464
1805	OG0001805	YJL050W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-5.106-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-5.106&CDS=1-3171
1806	OG0001806	YJL053W	maker-NODE_14_length_357940_cov_25.5952_ID_27-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_14_length_357940_cov_25.5952_ID_27-augustus-gene-0.0&CDS=1-2184
1807	OG0001807	YJL054W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.79&CDS=1-1311
1808	OG0001808	YJL055W	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-0.18&CDS=1-669
1809	OG0001809	YJL057C	snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-1.50&CDS=1-1854
1810	OG0001810	YJL059W	genemark-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.39-mRNA-1_1&gene=genemark-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.39&CDS=1-909
1811	OG0001811	YJL060W	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.151&CDS=1-2922
1812	OG0001812	YJL062W	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.168-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.168&CDS=1-2619
1813	OG0001813	YJL062W-A	maker-NODE_3_length_787651_cov_25.538_ID_5-snap-gene-0.101-mRNA-1_1&gene=maker-NODE_3_length_787651_cov_25.538_ID_5-snap-gene-0.101&CDS=1-264
1814	OG0001814	YJL063C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-3.96&CDS=1-753
1815	OG0001815	YJL068C	augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.261-mRNA-1_1&gene=augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.261&CDS=1-810
1816	OG0001816	YJL069C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-0.49&CDS=1-1635
1817	OG0001817	YJL074C	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.24&CDS=1-3612
1818	OG0001818	YJL080C	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-1.29&CDS=1-3558
1819	OG0001819	YJL081C	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-2.71-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-2.71&CDS=1-1398
1820	OG0001820	YJL084C	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.82&CDS=1-2409
1821	OG0001821	YJL085W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-3.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-3.40&CDS=1-1848
1822	OG0001822	YJL087C	augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-3.126&CDS=1-2709
1823	OG0001823	YJL090C	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.182-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.182&CDS=1-2103
1824	OG0001824	YJL092W	augustus_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_20_length_158291_cov_25.8963_ID_39-processed-gene-0.161&CDS=1-2409
1825	OG0001825	YJL093C	augustus_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.160&CDS=1-1917
1826	OG0001826	YJL094C	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-3.110&CDS=1-2505
1827	OG0001827	YJL095W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.45&CDS=1-4680
1828	OG0001828	YJL096W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-10.82&CDS=1-441
1829	OG0001829	YJL100W	maker-NODE_12_length_397345_cov_26.076_ID_23-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_12_length_397345_cov_26.076_ID_23-augustus-gene-1.0&CDS=1-3060
1830	OG0001830	YJL101C	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-1.27&CDS=1-2262
1831	OG0001831	YJL102W	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-0.108&CDS=1-2481
1832	OG0001832	YJL103C	augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.209&CDS=1-1614
1833	OG0001833	YJL104W	snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-3.57&CDS=1-366
1834	OG0001834	YJL106W	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-2.77&CDS=1-1533
1835	OG0001835	YJL108C	maker-NODE_2_length_793832_cov_33.1037_ID_3-augustus-gene-5.143-mRNA-1_1&gene=maker-NODE_2_length_793832_cov_33.1037_ID_3-augustus-gene-5.143&CDS=1-3222
1836	OG0001836	YJL109C	augustus_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-2.91&CDS=1-7272
1837	OG0001837	YJL111W	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-6.174-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-6.174&CDS=1-1620
1838	OG0001838	YJL115W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.127-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.127&CDS=1-699
1839	OG0001839	YJL117W	augustus_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.217-mRNA-1_1&gene=augustus_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.217&CDS=1-948
1840	OG0001840	YJL121C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.185-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.185&CDS=1-696
1841	OG0001841	YJL122W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.133-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.133&CDS=1-450
1842	OG0001842	YJL123C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-5.84-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-5.84&CDS=1-1242
1843	OG0001843	YJL124C	snap_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.74&CDS=1-462
1844	OG0001844	YJL125C	snap_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.13&CDS=1-1071
1845	OG0001845	YJL126W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-5.114-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-5.114&CDS=1-879
1846	OG0001846	YJL127C	maker-NODE_4_length_670283_cov_33.1529_ID_7-snap-gene-5.203-mRNA-1_1&gene=maker-NODE_4_length_670283_cov_33.1529_ID_7-snap-gene-5.203&CDS=1-2163
1847	OG0001847	YJL127C-B	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.75&CDS=1-207
1848	OG0001848	YJL128C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.130&CDS=1-2100
1849	OG0001849	YJL130C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.178-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.178&CDS=1-6627
1850	OG0001850	YJL131C	snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.211-mRNA-1_1&gene=snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.211&CDS=1-969
1851	OG0001851	YJL141C	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.71&CDS=1-2589
1852	OG0001852	YJL143W	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.123&CDS=1-462
1853	OG0001853	YJL145W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-3.47&CDS=1-942
1854	OG0001854	YJL148W	snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_27_length_43513_cov_51.6365_ID_53-processed-gene-0.10&CDS=1-585
