	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034890_Ogataea_ramenticola
1886	OG0001886	YIL064W	maker-NODE_44_length_34901_cov_98.1484_ID_87-augustus-gene-0.34-mRNA-1_1&gene=maker-NODE_44_length_34901_cov_98.1484_ID_87-augustus-gene-0.34&CDS=1-786
1887	OG0001887	YIL065C	genemark-NODE_44_length_34901_cov_98.1484_ID_87-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_44_length_34901_cov_98.1484_ID_87-processed-gene-0.15&CDS=1-474
1888	OG0001888	YIL067C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-1.72&CDS=1-2202
1889	OG0001889	YIL068C	augustus_masked-NODE_21_length_225364_cov_160.608_ID_41-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_21_length_225364_cov_160.608_ID_41-processed-gene-0.55&CDS=1-2274
1890	OG0001890	YIL070C	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-2.63&CDS=1-807
1891	OG0001891	YIL072W	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.103&CDS=1-1941
1892	OG0001892	YIL073C	snap_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-0.92&CDS=1-2730
1893	OG0001893	YIL075C	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-2.48&CDS=1-3036
1894	OG0001894	YIL083C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.225-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.225&CDS=1-1050
1895	OG0001895	YIL084C	maker-NODE_13_length_439646_cov_107.886_ID_25-augustus-gene-2.47-mRNA-1_1&gene=maker-NODE_13_length_439646_cov_107.886_ID_25-augustus-gene-2.47&CDS=1-1050
1896	OG0001896	YIL087C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.176-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.176&CDS=1-423
1897	OG0001897	YIL090W	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.178-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.178&CDS=1-1560
1898	OG0001898	YIL091C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.223-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.223&CDS=1-2427
1899	OG0001899	YIL093C	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.40&CDS=1-747
1900	OG0001900	YIL094C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.167-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.167&CDS=1-1131
1901	OG0001901	YIL096C	augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.195&CDS=1-1068
1902	OG0001902	YIL098C	augustus_masked-NODE_19_length_231626_cov_146.684_ID_37-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_19_length_231626_cov_146.684_ID_37-processed-gene-1.73&CDS=1-420
1903	OG0001903	YIL099W	augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.192&CDS=1-1815
1904	OG0001904	YIL101C	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.72&CDS=1-2112
1905	OG0001905	YIL102C-A	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-4.68&CDS=1-249
1906	OG0001906	YIL103W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.36&CDS=1-1353
1907	OG0001907	YIL104C	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.70&CDS=1-1554
1908	OG0001908	YIL106W	maker-NODE_6_length_541680_cov_107.521_ID_11-augustus-gene-3.96-mRNA-1_1&gene=maker-NODE_6_length_541680_cov_107.521_ID_11-augustus-gene-3.96&CDS=1-792
1909	OG0001909	YIL108W	snap_masked-NODE_38_length_78519_cov_90.4632_ID_75-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_38_length_78519_cov_90.4632_ID_75-processed-gene-0.82&CDS=1-2085
1910	OG0001910	YIL110W	augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-4.5-mRNA-1_1&gene=augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-4.5&CDS=1-1209
1911	OG0001911	YIL112W	augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-4.7&CDS=1-3597
1912	OG0001912	YIL113W	augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-4.6&CDS=1-1416
1913	OG0001913	YIL116W	augustus_masked-NODE_28_length_138687_cov_153.319_ID_55-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_28_length_138687_cov_153.319_ID_55-processed-gene-0.100&CDS=1-1191
1914	OG0001914	YIL118W	genemark-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.296-mRNA-1_1&gene=genemark-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.296&CDS=1-669
1915	OG0001915	YIL124W	augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-1.67&CDS=1-918
1916	OG0001916	YIL125W	augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.45&CDS=1-4251
1917	OG0001917	YIL127C	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.156&CDS=1-678
1918	OG0001918	YIL128W	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.155&CDS=1-3222
1919	OG0001919	YIL129C	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.185&CDS=1-7686
1920	OG0001920	YIL130W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.19&CDS=1-3357
1921	OG0001921	YIL133C	genemark-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.62&CDS=1-600
1922	OG0001922	YIL134W	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-3.21&CDS=1-1068
1923	OG0001923	YIL137C	augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-0.115&CDS=1-2904
1924	OG0001924	YIL140W	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.149&CDS=1-2568
1925	OG0001925	YIL142W	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.153&CDS=1-1578
1926	OG0001926	YIL143C	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-0.61&CDS=1-2580
1927	OG0001927	YIL144W	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-0.40&CDS=1-2160
1928	OG0001928	YIL145C	augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.78&CDS=1-951
1929	OG0001929	YIL147C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-0.24&CDS=1-3921
1930	OG0001930	YIL150C	snap_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-4.102&CDS=1-1593
1931	OG0001931	YIL154C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-1.95&CDS=1-1515
1932	OG0001932	YIL155C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-1.114&CDS=1-2013
1933	OG0001933	YIL157C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-2.123&CDS=1-648
1934	OG0001934	YIL160C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-0.30&CDS=1-1284
1935	OG0001935	YIL166C	augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.201-mRNA-1_1&gene=augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.201&CDS=1-1635
1936	OG0001936	YIR002C	augustus_masked-NODE_28_length_138687_cov_153.319_ID_55-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_28_length_138687_cov_153.319_ID_55-processed-gene-0.78&CDS=1-7362
1937	OG0001937	YIR005W	augustus_masked-NODE_21_length_225364_cov_160.608_ID_41-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_21_length_225364_cov_160.608_ID_41-processed-gene-1.143&CDS=1-732
1938	OG0001938	YIR006C	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-4.100&CDS=1-4692
1939	OG0001939	YIR007W	augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.123&CDS=1-2469
1940	OG0001940	YIR008C	augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.96&CDS=1-1485
1941	OG0001941	YIR009W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-4.109&CDS=1-291
1942	OG0001942	YIR012W	augustus_masked-NODE_28_length_138687_cov_153.319_ID_55-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_28_length_138687_cov_153.319_ID_55-processed-gene-0.74&CDS=1-1287
1943	OG0001943	YIR015W	augustus_masked-NODE_38_length_78519_cov_90.4632_ID_75-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_38_length_78519_cov_90.4632_ID_75-processed-gene-0.43&CDS=1-618
1944	OG0001944	YIR022W	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.33&CDS=1-576
1945	OG0001945	YIR026C	augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-2.3&CDS=1-1134
1946	OG0001946	YIR027C	augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.63&CDS=1-1680
1947	OG0001947	YIR029W	augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.179&CDS=1-1971
1948	OG0001948	YIR030C	augustus_masked-NODE_30_length_122092_cov_95.1863_ID_59-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_30_length_122092_cov_95.1863_ID_59-processed-gene-0.146&CDS=1-681
1949	OG0001949	YIR032C	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-0.105&CDS=1-633
1950	OG0001950	YIR034C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-4.21&CDS=1-1107
1951	OG0001951	YIR035C	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-0.109&CDS=1-759
1952	OG0001952	YIR037W	augustus_masked-NODE_23_length_193568_cov_110.871_ID_45-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-NODE_23_length_193568_cov_110.871_ID_45-processed-gene-0.185&CDS=1-489
1953	OG0001953	YIR038C	augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-0.32&CDS=1-759
1954	OG0001954	YJL001W	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-1.13&CDS=1-648
1955	OG0001955	YJL002C	genemark-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-1.116&CDS=1-1431
1956	OG0001956	YJL003W	augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-2.24&CDS=1-363
1957	OG0001957	YJL004C	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.205-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.205&CDS=1-648
1958	OG0001958	YJL005W	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.208-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.208&CDS=1-6576
1959	OG0001959	YJL006C	snap_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-3.64&CDS=1-1218
1960	OG0001960	YJL008C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.79&CDS=1-1668
1961	OG0001961	YJL010C	augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-3.39&CDS=1-2079
1962	OG0001962	YJL011C	augustus_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-3.101&CDS=1-672
1963	OG0001963	YJL012C	augustus_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.33&CDS=1-2106
1964	OG0001964	YJL014W	augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-1.62&CDS=1-1581
1965	OG0001965	YJL020C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-3.22&CDS=1-3240
1966	OG0001966	YJL024C	augustus_masked-NODE_32_length_101364_cov_129.138_ID_63-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_32_length_101364_cov_129.138_ID_63-processed-gene-0.93&CDS=1-567
1967	OG0001967	YJL025W	snap_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-4.135-mRNA-1_1&gene=snap_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-4.135&CDS=1-1542
1968	OG0001968	YJL026W	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-1.21&CDS=1-1251
1969	OG0001969	YJL029C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.98&CDS=1-2976
1970	OG0001970	YJL030W	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-3.20&CDS=1-654
1971	OG0001971	YJL031C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-3.38&CDS=1-1011
1972	OG0001972	YJL033W	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-3.115&CDS=1-2325
1973	OG0001973	YJL035C	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.16&CDS=1-741
1974	OG0001974	YJL036W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.36&CDS=1-1986
1975	OG0001975	YJL039C	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-0.17&CDS=1-5268
1976	OG0001976	YJL042W	augustus_masked-NODE_27_length_147020_cov_188.923_ID_53-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-NODE_27_length_147020_cov_188.923_ID_53-processed-gene-0.156&CDS=1-4227
1977	OG0001977	YJL044C	genemark-NODE_27_length_147020_cov_188.923_ID_53-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_27_length_147020_cov_188.923_ID_53-processed-gene-0.84&CDS=1-2130
1978	OG0001978	YJL046W	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-3.58-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-3.58&CDS=1-1581
1979	OG0001979	YJL049W	snap_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-2.109&CDS=1-1470
1980	OG0001980	YJL050W	augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-2.62&CDS=1-3267
1981	OG0001981	YJL053W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-3.67&CDS=1-915
1982	OG0001982	YJL054W	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.135&CDS=1-1551
1983	OG0001983	YJL055W	augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.197&CDS=1-693
1984	OG0001984	YJL059W	augustus_masked-NODE_33_length_100635_cov_106.929_ID_65-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_33_length_100635_cov_106.929_ID_65-processed-gene-0.82&CDS=1-1332
1985	OG0001985	YJL060W	genemark-NODE_33_length_100635_cov_106.929_ID_65-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_33_length_100635_cov_106.929_ID_65-processed-gene-0.35&CDS=1-1278
1986	OG0001986	YJL062W	genemark-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.256-mRNA-1_1&gene=genemark-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.256&CDS=1-2448
1987	OG0001987	YJL062W-A	augustus_masked-NODE_53_length_9369_cov_114.518_ID_105-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_53_length_9369_cov_114.518_ID_105-processed-gene-0.9&CDS=1-279
1988	OG0001988	YJL063C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-2.155&CDS=1-642
1989	OG0001989	YJL068C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-8.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-8.109&CDS=1-888
1990	OG0001990	YJL069C	augustus_masked-NODE_53_length_9369_cov_114.518_ID_105-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_53_length_9369_cov_114.518_ID_105-processed-gene-0.10&CDS=1-1857
1991	OG0001991	YJL071W	genemark-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-2.42&CDS=1-1818
1992	OG0001992	YJL072C	maker-NODE_1_length_936193_cov_107.414_ID_1-augustus-gene-2.140-mRNA-1_1&gene=maker-NODE_1_length_936193_cov_107.414_ID_1-augustus-gene-2.140&CDS=1-609
1993	OG0001993	YJL074C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.203-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.203&CDS=1-4821
1994	OG0001994	YJL080C	augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.164-mRNA-1_1&gene=augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.164&CDS=1-3153
1995	OG0001995	YJL081C	augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.175-mRNA-1_1&gene=augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.175&CDS=1-1527
