	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026124_Ogataea_henricii
1985	OG0001985	YJR105W	genemark-flattened_line_6-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.96&CDS=1-1038
1986	OG0001986	YJR109C	genemark-flattened_line_8-processed-gene-4.41-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.41&CDS=1-3432
1987	OG0001987	YJR110W	genemark-flattened_line_251-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_251-processed-gene-0.1&CDS=1-1704
1988	OG0001988	YJR111C	genemark-flattened_line_251-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_251-processed-gene-0.0&CDS=1-795
1989	OG0001989	YJR112W	genemark-flattened_line_28-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.132&CDS=1-648
1990	OG0001990	YJR116W	genemark-flattened_line_6-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.116&CDS=1-813
1991	OG0001991	YJR117W	genemark-flattened_line_8-processed-gene-2.85-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.85&CDS=1-1344
1992	OG0001992	YJR118C	genemark-flattened_line_8-processed-gene-2.63-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.63&CDS=1-555
1993	OG0001993	YJR121W	genemark-flattened_line_8-processed-gene-2.86-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.86&CDS=1-3990
1994	OG0001994	YJR122W	genemark-flattened_line_34-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.60&CDS=1-1410
1995	OG0001995	YJR123W	genemark-flattened_line_6-processed-gene-2.76-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.76&CDS=1-690
1996	OG0001996	YJR124C	genemark-flattened_line_6-processed-gene-2.77-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.77&CDS=1-1347
1997	OG0001997	YJR125C	genemark-flattened_line_206-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_206-processed-gene-0.3&CDS=1-1284
1998	OG0001998	YJR133W	genemark-flattened_line_8-processed-gene-1.126-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.126&CDS=1-615
1999	OG0001999	YJR137C	genemark-flattened_line_38-processed-gene-1.113-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.113&CDS=1-4101
2000	OG0002000	YJR138W	maker-flattened_line_4-augustus-gene-4.175-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-4.175&CDS=1-9165
2001	OG0002001	YJR139C	genemark-flattened_line_4-processed-gene-4.40-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.40&CDS=1-1083
2002	OG0002002	YJR140C	maker-flattened_line_6-snap-gene-1.85-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-1.85&CDS=1-6378
2003	OG0002003	YJR141W	augustus_masked-flattened_line_4-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.99&CDS=1-1134
2004	OG0002004	YJR142W	genemark-flattened_line_6-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.60&CDS=1-951
2005	OG0002005	YJR143C	genemark-flattened_line_6-processed-gene-1.80-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.80&CDS=1-2256
2006	OG0002006	YJR144W	genemark-flattened_line_6-processed-gene-1.61-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.61&CDS=1-804
2007	OG0002007	YKL001C	genemark-flattened_line_2-processed-gene-5.102-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.102&CDS=1-615
2008	OG0002008	YKL002W	genemark-flattened_line_28-processed-gene-1.106-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.106&CDS=1-693
2009	OG0002009	YKL003C	genemark-flattened_line_28-processed-gene-1.148-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.148&CDS=1-384
2010	OG0002010	YKL005C	genemark-flattened_line_44-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.29&CDS=1-2145
2011	OG0002011	YKL006C-A	augustus_masked-flattened_line_44-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.66&CDS=1-285
2012	OG0002012	YKL007W	genemark-flattened_line_44-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.8&CDS=1-816
2013	OG0002013	YKL009W	genemark-flattened_line_10-processed-gene-2.135-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.135&CDS=1-705
2014	OG0002014	YKL010C	augustus_masked-flattened_line_10-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.76&CDS=1-5277
2015	OG0002015	YKL011C	genemark-flattened_line_58-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.86&CDS=1-1035
2016	OG0002016	YKL012W	genemark-flattened_line_90-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.49&CDS=1-1578
2017	OG0002017	YKL013C	genemark-flattened_line_90-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.69&CDS=1-507
2018	OG0002018	YKL014C	augustus_masked-flattened_line_82-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.84&CDS=1-5304
2019	OG0002019	YKL015W	genemark-flattened_line_0-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.29&CDS=1-2640
2020	OG0002020	YKL017C	genemark-flattened_line_96-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.17&CDS=1-2589
2021	OG0002021	YKL018W	genemark-flattened_line_96-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.2&CDS=1-1002
2022	OG0002022	YKL019W	genemark-flattened_line_34-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.104&CDS=1-906
2023	OG0002023	YKL021C	augustus_masked-flattened_line_52-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.126&CDS=1-1284
2024	OG0002024	YKL022C	genemark-flattened_line_52-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.60&CDS=1-2049
2025	OG0002025	YKL024C	genemark-flattened_line_28-processed-gene-1.124-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.124&CDS=1-846
2026	OG0002026	YKL025C	snap_masked-flattened_line_22-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.34&CDS=1-2142
2027	OG0002027	YKL027W	genemark-flattened_line_0-processed-gene-1.95-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.95&CDS=1-1323
2028	OG0002028	YKL028W	genemark-flattened_line_28-processed-gene-1.89-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.89&CDS=1-1398
2029	OG0002029	YKL029C	genemark-flattened_line_66-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.35&CDS=1-1896
2030	OG0002030	YKL033W	genemark-flattened_line_50-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.47&CDS=1-3315
2031	OG0002031	YKL033W-A	genemark-flattened_line_4-processed-gene-2.36-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.36&CDS=1-747
2032	OG0002032	YKL034W	genemark-flattened_line_4-processed-gene-3.16-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.16&CDS=1-2418
2033	OG0002033	YKL035W	genemark-flattened_line_80-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.21&CDS=1-1482
2034	OG0002034	YKL040C	maker-flattened_line_88-snap-gene-0.5-mRNA-1_1&gene=maker-flattened_line_88-snap-gene-0.5&CDS=1-1905
2035	OG0002035	YKL041W	genemark-flattened_line_26-processed-gene-1.156-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.156&CDS=1-666
2036	OG0002036	YKL045W	genemark-flattened_line_60-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.64&CDS=1-1587
2037	OG0002037	YKL046C	genemark-flattened_line_4-processed-gene-4.50-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.50&CDS=1-1350
2038	OG0002038	YKL047W	genemark-flattened_line_34-processed-gene-1.87-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.87&CDS=1-1896
2039	OG0002039	YKL051W	genemark-flattened_line_12-processed-gene-1.102-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.102&CDS=1-1026
2040	OG0002040	YKL053C-A	augustus_masked-flattened_line_40-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-1.44&CDS=1-255
2041	OG0002041	YKL054C	genemark-flattened_line_12-processed-gene-1.138-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.138&CDS=1-2388
2042	OG0002042	YKL056C	genemark-flattened_line_20-processed-gene-2.182-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.182&CDS=1-1137
2043	OG0002043	YKL058W	genemark-flattened_line_88-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.36&CDS=1-333
2044	OG0002044	YKL059C	genemark-flattened_line_88-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.52&CDS=1-1134
2045	OG0002045	YKL060C	genemark-flattened_line_12-processed-gene-1.139-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.139&CDS=1-1077
2046	OG0002046	YKL064W	genemark-flattened_line_0-processed-gene-2.48-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.48&CDS=1-2847
2047	OG0002047	YKL067W	genemark-flattened_line_0-processed-gene-3.120-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.120&CDS=1-453
2048	OG0002048	YKL069W	maker-flattened_line_8-augustus-gene-3.157-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-3.157&CDS=1-1893
2049	OG0002049	YKL073W	genemark-flattened_line_14-processed-gene-2.116-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.116&CDS=1-2541
2050	OG0002050	YKL074C	snap_masked-flattened_line_14-processed-gene-1.46-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.46&CDS=1-1614
2051	OG0002051	YKL077W	maker-flattened_line_4-snap-gene-3.7-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-3.7&CDS=1-2238
2052	OG0002052	YKL078W	augustus_masked-flattened_line_16-processed-gene-2.222-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.222&CDS=1-2148
2053	OG0002053	YKL080W	genemark-flattened_line_72-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.100&CDS=1-1164
2054	OG0002054	YKL082C	genemark-flattened_line_44-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.105&CDS=1-1311
2055	OG0002055	YKL085W	genemark-flattened_line_42-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.40&CDS=1-1002
2056	OG0002056	YKL086W	genemark-flattened_line_42-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.36&CDS=1-372
2057	OG0002057	YKL087C	maker-flattened_line_68-snap-gene-0.56-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.56&CDS=1-2136
2058	OG0002058	YKL088W	genemark-flattened_line_0-processed-gene-5.66-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.66&CDS=1-1950
2059	OG0002059	YKL089W	genemark-flattened_line_10-processed-gene-2.134-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.134&CDS=1-1932
2060	OG0002060	YKL090W	snap_masked-flattened_line_28-processed-gene-1.213-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.213&CDS=1-909
2061	OG0002061	YKL094W	genemark-flattened_line_50-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.10&CDS=1-936
2062	OG0002062	YKL095W	genemark-flattened_line_14-processed-gene-2.155-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.155&CDS=1-849
2063	OG0002063	YKL098W	genemark-flattened_line_14-processed-gene-2.178-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.178&CDS=1-945
2064	OG0002064	YKL099C	genemark-flattened_line_14-processed-gene-2.134-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.134&CDS=1-789
2065	OG0002065	YKL100C	genemark-flattened_line_8-processed-gene-3.54-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.54&CDS=1-1461
2066	OG0002066	YKL104C	genemark-flattened_line_44-processed-gene-1.104-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.104&CDS=1-2094
2067	OG0002067	YKL108W	snap_masked-flattened_line_58-processed-gene-0.183-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.183&CDS=1-1260
2068	OG0002068	YKL110C	augustus_masked-flattened_line_2-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.85&CDS=1-795
2069	OG0002069	YKL113C	genemark-flattened_line_0-processed-gene-5.81-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.81&CDS=1-1128
2070	OG0002070	YKL114C	genemark-flattened_line_60-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.49&CDS=1-1107
2071	OG0002071	YKL116C	genemark-flattened_line_40-processed-gene-1.126-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.126&CDS=1-1494
2072	OG0002072	YKL117W	genemark-flattened_line_4-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.108&CDS=1-597
2073	OG0002073	YKL119C	genemark-flattened_line_28-processed-gene-1.155-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.155&CDS=1-642
2074	OG0002074	YKL120W	genemark-flattened_line_42-processed-gene-1.56-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.56&CDS=1-945
2075	OG0002075	YKL122C	genemark-flattened_line_38-processed-gene-1.81-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.81&CDS=1-474
2076	OG0002076	YKL124W	augustus_masked-flattened_line_38-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.19&CDS=1-1389
2077	OG0002077	YKL125W	genemark-flattened_line_10-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.3&CDS=1-1863
2078	OG0002078	YKL128C	genemark-flattened_line_116-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_116-processed-gene-0.9&CDS=1-1014
2079	OG0002079	YKL134C	maker-flattened_line_12-augustus-gene-0.93-mRNA-1_1&gene=maker-flattened_line_12-augustus-gene-0.93&CDS=1-4803
2080	OG0002080	YKL137W	genemark-flattened_line_48-processed-gene-0.114-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.114&CDS=1-348
2081	OG0002081	YKL138C	genemark-flattened_line_48-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.113&CDS=1-330
2082	OG0002082	YKL139W	genemark-flattened_line_132-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_132-processed-gene-0.1&CDS=1-1653
2083	OG0002083	YKL140W	genemark-flattened_line_114-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_114-processed-gene-0.10&CDS=1-1479
2084	OG0002084	YKL142W	genemark-flattened_line_0-processed-gene-3.132-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.132&CDS=1-699
2085	OG0002085	YKL143W	genemark-flattened_line_345-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_345-processed-gene-0.1&CDS=1-1323
2086	OG0002086	YKL145W	genemark-flattened_line_16-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.35&CDS=1-1326
2087	OG0002087	YKL148C	maker-flattened_line_16-augustus-gene-0.78-mRNA-1_1&gene=maker-flattened_line_16-augustus-gene-0.78&CDS=1-2562
2088	OG0002088	YKL149C	genemark-flattened_line_16-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.37&CDS=1-1296
2089	OG0002089	YKL150W	augustus_masked-flattened_line_0-processed-gene-3.84-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.84&CDS=1-1389
2090	OG0002090	YKL151C	genemark-flattened_line_0-processed-gene-3.150-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.150&CDS=1-987
2091	OG0002091	YKL152C	genemark-flattened_line_32-processed-gene-0.117-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.117&CDS=1-747
2092	OG0002092	YKL154W	genemark-flattened_line_10-processed-gene-3.100-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.100&CDS=1-780
2093	OG0002093	YKL157W	genemark-flattened_line_36-processed-gene-1.9-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.9&CDS=1-2604
2094	OG0002094	YKL160W	genemark-flattened_line_20-processed-gene-2.179-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.179&CDS=1-315
2095	OG0002095	YKL165C	genemark-flattened_line_2-processed-gene-3.102-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.102&CDS=1-2910
2096	OG0002096	YKL167C	genemark-flattened_line_28-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.64&CDS=1-429
2097	OG0002097	YKL170W	genemark-flattened_line_28-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.65&CDS=1-396
2098	OG0002098	YKL172W	genemark-flattened_line_34-processed-gene-1.10-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.10&CDS=1-999
2099	OG0002099	YKL173W	genemark-flattened_line_34-processed-gene-1.47-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.47&CDS=1-2928
2100	OG0002100	YKL176C	genemark-flattened_line_24-processed-gene-1.140-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.140&CDS=1-3126
2101	OG0002101	YKL178C	snap_masked-flattened_line_36-processed-gene-1.172-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.172&CDS=1-1239
2102	OG0002102	YKL179C	genemark-flattened_line_18-processed-gene-1.29-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.29&CDS=1-2169
2103	OG0002103	YKL182W	genemark-flattened_line_22-processed-gene-2.145-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.145&CDS=1-6183
2104	OG0002104	YKL184W	genemark-flattened_line_22-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.127&CDS=1-1395
2105	OG0002105	YKL185W	genemark-flattened_line_22-processed-gene-2.105-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.105&CDS=1-1644
2106	OG0002106	YKL186C	genemark-flattened_line_22-processed-gene-2.102-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.102&CDS=1-576
2107	OG0002107	YKL188C	maker-flattened_line_6-augustus-gene-2.82-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-2.82&CDS=1-2763
2108	OG0002108	YKL189W	genemark-flattened_line_70-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.46&CDS=1-1158
2109	OG0002109	YKL190W	genemark-flattened_line_30-processed-gene-1.75-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.75&CDS=1-522
2110	OG0002110	YKL191W	genemark-flattened_line_30-processed-gene-1.25-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.25&CDS=1-1887
2111	OG0002111	YKL192C	genemark-flattened_line_12-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.45&CDS=1-438
2112	OG0002112	YKL193C	genemark-flattened_line_8-processed-gene-2.51-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.51&CDS=1-1098
2113	OG0002113	YKL194C	augustus_masked-flattened_line_0-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.31&CDS=1-1719
2114	OG0002114	YKL195W	genemark-flattened_line_4-processed-gene-1.125-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.125&CDS=1-768
2115	OG0002115	YKL196C	genemark-flattened_line_4-processed-gene-1.126-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.126&CDS=1-606
2116	OG0002116	YKL197C	genemark-flattened_line_0-processed-gene-6.114-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.114&CDS=1-3291
2117	OG0002117	YKL203C	genemark-flattened_line_32-processed-gene-1.115-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.115&CDS=1-7257
2118	OG0002118	YKL205W	genemark-flattened_line_30-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.2&CDS=1-3195
2119	OG0002119	YKL206C	genemark-flattened_line_30-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.74&CDS=1-792
2120	OG0002120	YKL207W	genemark-flattened_line_34-processed-gene-1.44-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.44&CDS=1-789
2121	OG0002121	YKL209C	genemark-flattened_line_6-processed-gene-4.98-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.98&CDS=1-3882
2122	OG0002122	YKL210W	genemark-flattened_line_6-processed-gene-4.72-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.72&CDS=1-2963
2123	OG0002123	YKL211C	genemark-flattened_line_28-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.67&CDS=1-1473
2124	OG0002124	YKL212W	genemark-flattened_line_28-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.48&CDS=1-1851
2125	OG0002125	YKL213C	genemark-flattened_line_28-processed-gene-1.166-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.166&CDS=1-2127
2126	OG0002126	YKL216W	genemark-flattened_line_54-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.49&CDS=1-1293
2127	OG0002127	YKL217W	snap_masked-flattened_line_18-processed-gene-2.193-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.193&CDS=1-1575
