	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034887_Ogataea_trehaloabstinens
2821	OG0002821	YNL312W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-5.90&CDS=1-783
2822	OG0002822	YNL313C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-6.171-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-6.171&CDS=1-2892
2823	OG0002823	YNL315C	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-1.62&CDS=1-2436
2824	OG0002824	YNL316C	maker-NODE_11_length_460145_cov_17.0925_ID_21-augustus-gene-1.100-mRNA-1_1&gene=maker-NODE_11_length_460145_cov_17.0925_ID_21-augustus-gene-1.100&CDS=1-993
2825	OG0002825	YNL317W	snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-2.18&CDS=1-1452
2826	OG0002826	YNL320W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.84-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.84&CDS=1-939
2827	OG0002827	YNL321W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.119&CDS=1-3216
2828	OG0002828	YNL322C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.112&CDS=1-753
2829	OG0002829	YNL323W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.70&CDS=1-1257
2830	OG0002830	YNL325C	genemark-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-2.38-mRNA-1_1&gene=genemark-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-2.38&CDS=1-3435
2831	OG0002831	YNL328C	genemark-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.46&CDS=1-402
2832	OG0002832	YNL329C	snap_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.22-mRNA-1_1&gene=snap_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.22&CDS=1-3474
2833	OG0002833	YNR001C	maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-7.145-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-7.145&CDS=1-1404
2834	OG0002834	YNR003C	augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.133&CDS=1-969
2835	OG0002835	YNR007C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.74&CDS=1-1083
2836	OG0002836	YNR008W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.107&CDS=1-1965
2837	OG0002837	YNR012W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-3.42&CDS=1-1440
2838	OG0002838	YNR015W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.82-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.82&CDS=1-1095
2839	OG0002839	YNR016C	maker-NODE_4_length_943695_cov_17.616_ID_7-augustus-gene-7.3-mRNA-1_1&gene=maker-NODE_4_length_943695_cov_17.616_ID_7-augustus-gene-7.3&CDS=1-8073
2840	OG0002840	YNR017W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.33-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.33&CDS=1-672
2841	OG0002841	YNR018W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.53&CDS=1-588
2842	OG0002842	YNR019W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.151-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.151&CDS=1-1530
2843	OG0002843	YNR020C	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.173-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.173&CDS=1-720
2844	OG0002844	YNR022C	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.171-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.171&CDS=1-771
2845	OG0002845	YNR026C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.127&CDS=1-2418
2846	OG0002846	YNR029C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-0.112&CDS=1-1233
2847	OG0002847	YNR030W	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-0.129&CDS=1-1671
2848	OG0002848	YNR032C-A	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.23&CDS=1-219
2849	OG0002849	YNR032W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.6&CDS=1-1044
2850	OG0002850	YNR033W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.270-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.270&CDS=1-2166
2851	OG0002851	YNR035C	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-0.63&CDS=1-990
2852	OG0002852	YNR036C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.39&CDS=1-543
2853	OG0002853	YNR037C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.77-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.77&CDS=1-273
2854	OG0002854	YNR038W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.14&CDS=1-1710
2855	OG0002855	YNR039C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.7-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.7&CDS=1-1758
2856	OG0002856	YNR041C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-11.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-11.40&CDS=1-1134
2857	OG0002857	YNR043W	maker-NODE_5_length_890716_cov_16.6707_ID_9-augustus-gene-6.0-mRNA-1_1&gene=maker-NODE_5_length_890716_cov_16.6707_ID_9-augustus-gene-6.0&CDS=1-1161
2858	OG0002858	YNR046W	snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.229-mRNA-1_1&gene=snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.229&CDS=1-378
2859	OG0002859	YNR050C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-5.122-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-5.122&CDS=1-1335
2860	OG0002860	YNR052C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.12&CDS=1-2559
2861	OG0002861	YNR053C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.11&CDS=1-1536
2862	OG0002862	YNR054C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-1.146&CDS=1-4626
2863	OG0002863	YNR055C	snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-2.35&CDS=1-1695
2864	OG0002864	YNR074C	snap_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-1.82&CDS=1-1116
2865	OG0002865	YOL001W	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.100-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.100&CDS=1-792
2866	OG0002866	YOL002C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-8.123-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-8.123&CDS=1-984
2867	OG0002867	YOL003C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-6.162-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-6.162&CDS=1-513
2868	OG0002868	YOL004W	maker-NODE_4_length_943695_cov_17.616_ID_7-augustus-gene-6.61-mRNA-1_1&gene=maker-NODE_4_length_943695_cov_17.616_ID_7-augustus-gene-6.61&CDS=1-4278
2869	OG0002869	YOL005C	maker-NODE_4_length_943695_cov_17.616_ID_7-augustus-gene-6.64-mRNA-1_1&gene=maker-NODE_4_length_943695_cov_17.616_ID_7-augustus-gene-6.64&CDS=1-372
2870	OG0002870	YOL006C	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-5.62&CDS=1-2331
2871	OG0002871	YOL008W	snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-5.125-mRNA-1_1&gene=snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-5.125&CDS=1-567
2872	OG0002872	YOL009C	maker-NODE_3_length_1005204_cov_18.4717_ID_5-snap-gene-5.54-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-snap-gene-5.54&CDS=1-1011
2873	OG0002873	YOL010W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-5.75&CDS=1-1098
2874	OG0002874	YOL012C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.115&CDS=1-402
2875	OG0002875	YOL013C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.91&CDS=1-1323
2876	OG0002876	YOL019W	snap_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.26&CDS=1-1437
2877	OG0002877	YOL021C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.42&CDS=1-2934
2878	OG0002878	YOL022C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.25&CDS=1-1236
2879	OG0002879	YOL023W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.92&CDS=1-2391
2880	OG0002880	YOL030W	maker-NODE_2_length_1537802_cov_17.1257_ID_3-augustus-gene-9.109-mRNA-1_1&gene=maker-NODE_2_length_1537802_cov_17.1257_ID_3-augustus-gene-9.109&CDS=1-1377
2881	OG0002881	YOL032W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.317-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.317&CDS=1-669
2882	OG0002882	YOL033W	snap_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.172-mRNA-1_1&gene=snap_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.172&CDS=1-1569
2883	OG0002883	YOL034W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.274-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.274&CDS=1-3276
2884	OG0002884	YOL038W	maker-NODE_1_length_1805010_cov_18.4679_ID_1-snap-gene-13.171-mRNA-1_1&gene=maker-NODE_1_length_1805010_cov_18.4679_ID_1-snap-gene-13.171&CDS=1-1170
2885	OG0002885	YOL040C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-9.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-9.100&CDS=1-423
2886	OG0002886	YOL041C	snap_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.86-mRNA-1_1&gene=snap_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-3.86&CDS=1-1317
2887	OG0002887	YOL049W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.118&CDS=1-1443
2888	OG0002888	YOL051W	maker-NODE_9_length_736505_cov_22.0163_ID_17-snap-gene-3.153-mRNA-1_1&gene=maker-NODE_9_length_736505_cov_22.0163_ID_17-snap-gene-3.153&CDS=1-3273
2889	OG0002889	YOL052C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.84&CDS=1-1230
2890	OG0002890	YOL054W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.14&CDS=1-1356
2891	OG0002891	YOL057W	snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.34&CDS=1-2073
2892	OG0002892	YOL058W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.82&CDS=1-1245
2893	OG0002893	YOL060C	maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-6.49-mRNA-1_1&gene=maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-6.49&CDS=1-3495
2894	OG0002894	YOL061W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-6.126&CDS=1-2796
2895	OG0002895	YOL062C	snap_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-6.3-mRNA-1_1&gene=snap_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-6.3&CDS=1-1440
2896	OG0002896	YOL065C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.111&CDS=1-1194
2897	OG0002897	YOL066C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.132&CDS=1-1803
2898	OG0002898	YOL067C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.0-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.0&CDS=1-861
2899	OG0002899	YOL069W	snap_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.10-mRNA-1_1&gene=snap_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.10&CDS=1-1377
2900	OG0002900	YOL070C	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-0.65&CDS=1-1347
2901	OG0002901	YOL071W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-3.76&CDS=1-432
2902	OG0002902	YOL072W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-6.91-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-6.91&CDS=1-1368
2903	OG0002903	YOL073C	augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.100&CDS=1-894
2904	OG0002904	YOL075C	snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-0.23&CDS=1-3990
2905	OG0002905	YOL076W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-2.63&CDS=1-2439
2906	OG0002906	YOL077C	augustus_masked-NODE_23_length_17652_cov_17.6357_ID_45-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_23_length_17652_cov_17.6357_ID_45-processed-gene-0.22&CDS=1-876
2907	OG0002907	YOL077W-A	augustus_masked-NODE_23_length_17652_cov_17.6357_ID_45-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_23_length_17652_cov_17.6357_ID_45-processed-gene-0.25&CDS=1-201
2908	OG0002908	YOL078W	augustus_masked-NODE_23_length_17652_cov_17.6357_ID_45-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_23_length_17652_cov_17.6357_ID_45-processed-gene-0.23&CDS=1-1995
2909	OG0002909	YOL080C	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.162-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.162&CDS=1-753
2910	OG0002910	YOL086W-A	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.154&CDS=1-411
2911	OG0002911	YOL090W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.24&CDS=1-2835
2912	OG0002912	YOL093W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.48&CDS=1-891
2913	OG0002913	YOL094C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-10.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-10.7&CDS=1-984
2914	OG0002914	YOL096C	snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-2.62&CDS=1-927
2915	OG0002915	YOL097C	maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-2.91-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-2.91&CDS=1-2562
2916	OG0002916	YOL098C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.73&CDS=1-3237
2917	OG0002917	YOL102C	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.120&CDS=1-744
2918	OG0002918	YOL107W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-4.143-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-4.143&CDS=1-1062
2919	OG0002919	YOL108C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-4.159-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-4.159&CDS=1-309
2920	OG0002920	YOL110W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.37&CDS=1-651
2921	OG0002921	YOL112W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.21&CDS=1-1707
2922	OG0002922	YOL114C	snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.95&CDS=1-594
2923	OG0002923	YOL115W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.62&CDS=1-1920
2924	OG0002924	YOL119C	augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.19&CDS=1-1443
2925	OG0002925	YOL122C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.135&CDS=1-1533
2926	OG0002926	YOL123W	augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.102&CDS=1-1353
2927	OG0002927	YOL124C	augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.122&CDS=1-1299
2928	OG0002928	YOL127W	maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-0.53&CDS=1-423
2929	OG0002929	YOL129W	maker-NODE_3_length_1005204_cov_18.4717_ID_5-snap-gene-0.58-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-snap-gene-0.58&CDS=1-1719
2930	OG0002930	YOL132W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-2.10&CDS=1-1623
2931	OG0002931	YOL133W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-6.169-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-6.169&CDS=1-363
2932	OG0002932	YOL135C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-6.145-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-6.145&CDS=1-741
2933	OG0002933	YOL136C	maker-NODE_3_length_1005204_cov_18.4717_ID_5-snap-gene-2.140-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-snap-gene-2.140&CDS=1-2133
2934	OG0002934	YOL137W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-5.81&CDS=1-1422
