	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035279_Tortispora_starmeri
1180	OG0001180	YFL045C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.147&CDS=1-756
1181	OG0001181	YFL046W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.189-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.189&CDS=1-606
1182	OG0001182	YFL047W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.136&CDS=1-2232
1183	OG0001183	YFL053W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.50&CDS=1-1770
1184	OG0001184	YFR002W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.84&CDS=1-2925
1185	OG0001185	YFR005C	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.14&CDS=1-1401
1186	OG0001186	YFR006W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.28&CDS=1-1371
1187	OG0001187	YFR009W	augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.43&CDS=1-2232
1188	OG0001188	YFR010W	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.91&CDS=1-1467
1189	OG0001189	YFR011C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.42&CDS=1-480
1190	OG0001190	YFR018C	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.26&CDS=1-1110
1191	OG0001191	YFR019W	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.11&CDS=1-5004
1192	OG0001192	YFR021W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.48&CDS=1-1314
1193	OG0001193	YFR025C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.56&CDS=1-843
1194	OG0001194	YFR028C	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.73&CDS=1-1623
1195	OG0001195	YFR029W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.155&CDS=1-1518
1196	OG0001196	YFR030W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.21&CDS=1-3132
1197	OG0001197	YFR031C	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.38&CDS=1-3624
1198	OG0001198	YFR032C-A	maker-NODE_41_length_65693_cov_10.1195_ID_9188-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_41_length_65693_cov_10.1195_ID_9188-augustus-gene-0.4&CDS=1-711
1199	OG0001199	YFR033C	genemark-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.75&CDS=1-381
1200	OG0001200	YFR037C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.142&CDS=1-1902
1201	OG0001201	YFR044C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.30&CDS=1-1419
1202	OG0001202	YFR047C	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.25&CDS=1-894
1203	OG0001203	YFR049W	maker-NODE_31_length_100489_cov_13.4032_ID_6409-augustus-gene-0.93-mRNA-1_1&gene=maker-NODE_31_length_100489_cov_13.4032_ID_6409-augustus-gene-0.93&CDS=1-306
1204	OG0001204	YFR050C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.190-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.190&CDS=1-1344
1205	OG0001205	YFR051C	augustus_masked-NODE_31_length_100489_cov_13.4032_ID_6409-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_31_length_100489_cov_13.4032_ID_6409-processed-gene-0.132&CDS=1-765
1206	OG0001206	YFR052W	genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.191-mRNA-1_1&gene=genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.191&CDS=1-810
1207	OG0001207	YGL001C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.54&CDS=1-984
1208	OG0001208	YGL004C	snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.4&CDS=1-1203
1209	OG0001209	YGL006W	augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.60&CDS=1-4107
1210	OG0001210	YGL008C	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.69&CDS=1-2685
1211	OG0001211	YGL009C	augustus_masked-NODE_48_length_51838_cov_10.782_ID_7465-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_48_length_51838_cov_10.782_ID_7465-processed-gene-0.55&CDS=1-2349
1212	OG0001212	YGL010W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.2&CDS=1-654
1213	OG0001213	YGL011C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.29&CDS=1-738
1214	OG0001214	YGL016W	augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.18&CDS=1-2877
1215	OG0001215	YGL022W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.137&CDS=1-2181
1216	OG0001216	YGL026C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.119&CDS=1-2094
1217	OG0001217	YGL027C	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.202&CDS=1-2214
1218	OG0001218	YGL028C	genemark-NODE_208_length_419_cov_1.03846_ID_11365-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_208_length_419_cov_1.03846_ID_11365-processed-gene-0.1&CDS=1-345
1219	OG0001219	YGL030W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.205&CDS=1-321
1220	OG0001220	YGL037C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.34&CDS=1-633
1221	OG0001221	YGL040C	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.130&CDS=1-1017
1222	OG0001222	YGL043W	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.209&CDS=1-876
1223	OG0001223	YGL044C	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.40&CDS=1-810
1224	OG0001224	YGL045W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.44&CDS=1-2202
1225	OG0001225	YGL047W	augustus_masked-NODE_48_length_51838_cov_10.782_ID_7465-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_48_length_51838_cov_10.782_ID_7465-processed-gene-0.44&CDS=1-543
1226	OG0001226	YGL048C	maker-NODE_4_length_423460_cov_10.8288_ID_4638-augustus-gene-0.144-mRNA-1_1&gene=maker-NODE_4_length_423460_cov_10.8288_ID_4638-augustus-gene-0.144&CDS=1-1188
1227	OG0001227	YGL050W	augustus_masked-NODE_55_length_35238_cov_14.1918_ID_8660-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_55_length_35238_cov_14.1918_ID_8660-processed-gene-0.10&CDS=1-645
1228	OG0001228	YGL054C	genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.51&CDS=1-399
1229	OG0001229	YGL055W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.245-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.245&CDS=1-1398
1230	OG0001230	YGL058W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.108&CDS=1-513
1231	OG0001231	YGL059W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.5&CDS=1-1422
1232	OG0001232	YGL062W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.0&CDS=1-3525
1233	OG0001233	YGL064C	genemark-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.52&CDS=1-1437
1234	OG0001234	YGL065C	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.130&CDS=1-1338
1235	OG0001235	YGL066W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.149&CDS=1-1191
1236	OG0001236	YGL067W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.21&CDS=1-1182
1237	OG0001237	YGL068W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.155&CDS=1-510
1238	OG0001238	YGL070C	genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.202-mRNA-1_1&gene=genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.202&CDS=1-333
1239	OG0001239	YGL073W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.70&CDS=1-1491
1240	OG0001240	YGL078C	augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.38&CDS=1-1545
1241	OG0001241	YGL083W	augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.78&CDS=1-2205
1242	OG0001242	YGL085W	maker-NODE_22_length_149070_cov_11.0274_ID_7759-snap-gene-0.167-mRNA-1_1&gene=maker-NODE_22_length_149070_cov_11.0274_ID_7759-snap-gene-0.167&CDS=1-795
1243	OG0001243	YGL086W	snap_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.57&CDS=1-2013
1244	OG0001244	YGL087C	genemark-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.199-mRNA-1_1&gene=genemark-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.199&CDS=1-417
1245	OG0001245	YGL092W	augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.78&CDS=1-5334
1246	OG0001246	YGL094C	genemark-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.131&CDS=1-3141
1247	OG0001247	YGL095C	genemark-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.199-mRNA-1_1&gene=genemark-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.199&CDS=1-1764
1248	OG0001248	YGL097W	augustus_masked-NODE_35_length_85831_cov_9.65443_ID_6066-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_35_length_85831_cov_9.65443_ID_6066-processed-gene-0.90&CDS=1-1428
1249	OG0001249	YGL099W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.117&CDS=1-1590
1250	OG0001250	YGL100W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.161-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.161&CDS=1-1071
1251	OG0001251	YGL103W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.132&CDS=1-447
1252	OG0001252	YGL105W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.52&CDS=1-1188
1253	OG0001253	YGL106W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.188-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.188&CDS=1-426
1254	OG0001254	YGL110C	snap_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.117&CDS=1-1722
1255	OG0001255	YGL111W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.173-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.173&CDS=1-1218
1256	OG0001256	YGL112C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.15&CDS=1-1323
1257	OG0001257	YGL114W	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.85&CDS=1-2820
1258	OG0001258	YGL115W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.140&CDS=1-1035
1259	OG0001259	YGL119W	augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.40&CDS=1-1440
1260	OG0001260	YGL122C	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.120&CDS=1-1185
1261	OG0001261	YGL123W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.68&CDS=1-780
1262	OG0001262	YGL124C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.108&CDS=1-1569
1263	OG0001263	YGL126W	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.228-mRNA-1_1&gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.228&CDS=1-741
1264	OG0001264	YGL127C	snap_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.134&CDS=1-354
1265	OG0001265	YGL130W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.212-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.212&CDS=1-1173
1266	OG0001266	YGL131C	genemark-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.245-mRNA-1_1&gene=genemark-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.245&CDS=1-3063
1267	OG0001267	YGL136C	genemark-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.48&CDS=1-3843
1268	OG0001268	YGL137W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.116&CDS=1-2457
1269	OG0001269	YGL138C	snap_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.0&CDS=1-918
1270	OG0001270	YGL140C	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.50&CDS=1-3123
1271	OG0001271	YGL142C	augustus_masked-NODE_27_length_112744_cov_10.9011_ID_7258-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_27_length_112744_cov_10.9011_ID_7258-processed-gene-0.93&CDS=1-1527
1272	OG0001272	YGL143C	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.28&CDS=1-1206
1273	OG0001273	YGL148W	augustus_masked-NODE_57_length_32135_cov_15.1454_ID_12067-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_57_length_32135_cov_15.1454_ID_12067-processed-gene-0.22&CDS=1-1173
1274	OG0001274	YGL151W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.44&CDS=1-2634
1275	OG0001275	YGL153W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.178&CDS=1-942
1276	OG0001276	YGL156W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.65&CDS=1-3291
1277	OG0001277	YGL161C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.34&CDS=1-786
1278	OG0001278	YGL164C	augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.22&CDS=1-1740
1279	OG0001279	YGL166W	augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.4&CDS=1-936
1280	OG0001280	YGL167C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.50&CDS=1-2739
1281	OG0001281	YGL169W	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.222-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.222&CDS=1-1125
1282	OG0001282	YGL171W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.138&CDS=1-1479
1283	OG0001283	YGL172W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.159-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.159&CDS=1-1095
1284	OG0001284	YGL174W	snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.131&CDS=1-993
1285	OG0001285	YGL180W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.22&CDS=1-2943
1286	OG0001286	YGL187C	augustus_masked-NODE_50_length_47779_cov_10.5208_ID_7381-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_50_length_47779_cov_10.5208_ID_7381-processed-gene-0.48&CDS=1-483
