	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii
1739	OG0001739	YHR011W	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-3.62&CDS=1-1431
1740	OG0001740	YHR012W	maker-NODE_14_length_292203_cov_78.6828_ID_27-augustus-gene-1.159-mRNA-1_1&gene=maker-NODE_14_length_292203_cov_78.6828_ID_27-augustus-gene-1.159&CDS=1-1206
1741	OG0001741	YHR013C	maker-NODE_14_length_292203_cov_78.6828_ID_27-snap-gene-1.254-mRNA-1_1&gene=maker-NODE_14_length_292203_cov_78.6828_ID_27-snap-gene-1.254&CDS=1-1272
1742	OG0001742	YHR018C	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.30&CDS=1-1392
1743	OG0001743	YHR019C	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-3.65&CDS=1-1650
1744	OG0001744	YHR020W	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-3.66&CDS=1-2031
1745	OG0001745	YHR024C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.79&CDS=1-1401
1746	OG0001746	YHR025W	snap_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-0.3&CDS=1-1065
1747	OG0001747	YHR026W	augustus_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-0.57&CDS=1-588
1748	OG0001748	YHR027C	maker-NODE_25_length_210900_cov_83.4926_ID_49-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_25_length_210900_cov_83.4926_ID_49-augustus-gene-0.108&CDS=1-4557
1749	OG0001749	YHR030C	snap_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-0.22&CDS=1-1521
1750	OG0001750	YHR034C	augustus_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.77&CDS=1-1197
1751	OG0001751	YHR037W	snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.38&CDS=1-1773
1752	OG0001752	YHR038W	snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.91&CDS=1-792
1753	OG0001753	YHR039C	snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.129&CDS=1-1938
1754	OG0001754	YHR040W	augustus_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-0.34&CDS=1-1284
1755	OG0001755	YHR042W	snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.44&CDS=1-2076
1756	OG0001756	YHR045W	snap_masked-NODE_67_length_58880_cov_75.5191_ID_133-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_67_length_58880_cov_75.5191_ID_133-processed-gene-0.26&CDS=1-1623
1757	OG0001757	YHR048W	snap_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.8&CDS=1-1719
1758	OG0001758	YHR051W	maker-NODE_5_length_471877_cov_68.7965_ID_9-snap-gene-3.217-mRNA-1_1&gene=maker-NODE_5_length_471877_cov_68.7965_ID_9-snap-gene-3.217&CDS=1-435
1759	OG0001759	YHR052W	snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-0.48&CDS=1-1179
1760	OG0001760	YHR058C	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.49&CDS=1-777
1761	OG0001761	YHR059W	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.67&CDS=1-507
1762	OG0001762	YHR062C	snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.12&CDS=1-930
1763	OG0001763	YHR063C	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-0.64&CDS=1-1074
1764	OG0001764	YHR064C	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-0.15&CDS=1-1596
1765	OG0001765	YHR065C	maker-NODE_7_length_406357_cov_76.1722_ID_13-snap-gene-1.144-mRNA-1_1&gene=maker-NODE_7_length_406357_cov_76.1722_ID_13-snap-gene-1.144&CDS=1-3237
1766	OG0001766	YHR068W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.63&CDS=1-1116
1767	OG0001767	YHR069C	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.25&CDS=1-1194
1768	OG0001768	YHR070W	augustus_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-3.120&CDS=1-1446
1769	OG0001769	YHR072W	snap_masked-NODE_11_length_320018_cov_79.7696_ID_21-processed-gene-2.138-mRNA-1_1&gene=snap_masked-NODE_11_length_320018_cov_79.7696_ID_21-processed-gene-2.138&CDS=1-2172
1770	OG0001770	YHR072W-A	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.87-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.87&CDS=1-183
1771	OG0001771	YHR073W	snap_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-1.98&CDS=1-3375
1772	OG0001772	YHR074W	snap_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.46&CDS=1-2130
1773	OG0001773	YHR075C	snap_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.61&CDS=1-1368
1774	OG0001774	YHR076W	maker-NODE_66_length_65842_cov_81.005_ID_131-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_66_length_65842_cov_81.005_ID_131-augustus-gene-0.81&CDS=1-1512
1775	OG0001775	YHR077C	snap_masked-NODE_66_length_65842_cov_81.005_ID_131-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_66_length_65842_cov_81.005_ID_131-processed-gene-0.44&CDS=1-3429
1776	OG0001776	YHR078W	snap_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.146&CDS=1-1776
1777	OG0001777	YHR079C	augustus_masked-NODE_75_length_32598_cov_71.6768_ID_149-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_75_length_32598_cov_71.6768_ID_149-processed-gene-0.23&CDS=1-3540
1778	OG0001778	YHR079C-A	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.35&CDS=1-561
1779	OG0001779	YHR081W	snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.46&CDS=1-585
1780	OG0001780	YHR083W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.130-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.130&CDS=1-1083
1781	OG0001781	YHR084W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.3&CDS=1-2499
1782	OG0001782	YHR085W	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-0.53&CDS=1-1149
1783	OG0001783	YHR088W	snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.42&CDS=1-888
1784	OG0001784	YHR089C	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-3.65&CDS=1-582
1785	OG0001785	YHR098C	snap_masked-NODE_66_length_65842_cov_81.005_ID_131-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_66_length_65842_cov_81.005_ID_131-processed-gene-0.52&CDS=1-2940
1786	OG0001786	YHR099W	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.21-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.21&CDS=1-11424
1787	OG0001787	YHR100C	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.39&CDS=1-603
1788	OG0001788	YHR102W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-3.25&CDS=1-2958
1789	OG0001789	YHR109W	augustus_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.0&CDS=1-1830
1790	OG0001790	YHR110W	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.14&CDS=1-639
1791	OG0001791	YHR111W	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.101&CDS=1-1341
1792	OG0001792	YHR112C	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.73&CDS=1-1140
1793	OG0001793	YHR113W	maker-NODE_81_length_17133_cov_68.7517_ID_161-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_81_length_17133_cov_68.7517_ID_161-snap-gene-0.2&CDS=1-4551
1794	OG0001794	YHR114W	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-2.90&CDS=1-1884
1795	OG0001795	YHR116W	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.160-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.160&CDS=1-390
1796	OG0001796	YHR118C	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.105&CDS=1-1263
1797	OG0001797	YHR119W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.103&CDS=1-3399
1798	OG0001798	YHR120W	augustus_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.154&CDS=1-3012
1799	OG0001799	YHR122W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.98&CDS=1-762
1800	OG0001800	YHR132C	snap_masked-NODE_41_length_131592_cov_68.4558_ID_81-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_41_length_131592_cov_68.4558_ID_81-processed-gene-0.84&CDS=1-1554
1801	OG0001801	YHR134W	augustus_masked-NODE_59_length_79905_cov_96.9589_ID_117-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_59_length_79905_cov_96.9589_ID_117-processed-gene-0.55&CDS=1-948
1802	OG0001802	YHR135C	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-2.105&CDS=1-1668
1803	OG0001803	YHR140W	snap_masked-NODE_41_length_131592_cov_68.4558_ID_81-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_41_length_131592_cov_68.4558_ID_81-processed-gene-0.83&CDS=1-663
1804	OG0001804	YHR142W	snap_masked-NODE_51_length_100389_cov_67.8652_ID_101-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_51_length_100389_cov_67.8652_ID_101-processed-gene-0.78&CDS=1-918
1805	OG0001805	YHR143W-A	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.127-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.127&CDS=1-216
1806	OG0001806	YHR144C	augustus_masked-NODE_43_length_126082_cov_69.5649_ID_85-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_43_length_126082_cov_69.5649_ID_85-processed-gene-0.62&CDS=1-1047
1807	OG0001807	YHR147C	snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.11&CDS=1-645
1808	OG0001808	YHR148W	snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.32&CDS=1-549
1809	OG0001809	YHR150W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-3.12&CDS=1-1746
1810	OG0001810	YHR151C	augustus_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.87&CDS=1-1590
1811	OG0001811	YHR154W	maker-NODE_5_length_471877_cov_68.7965_ID_9-snap-gene-2.4-mRNA-1_1&gene=maker-NODE_5_length_471877_cov_68.7965_ID_9-snap-gene-2.4&CDS=1-2103
1812	OG0001812	YHR164C	maker-NODE_15_length_287516_cov_70.6321_ID_29-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_15_length_287516_cov_70.6321_ID_29-snap-gene-1.2&CDS=1-4491
1813	OG0001813	YHR165C	maker-NODE_55_length_94282_cov_67.5767_ID_109-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_55_length_94282_cov_67.5767_ID_109-snap-gene-0.5&CDS=1-8949
1814	OG0001814	YHR168W	augustus_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.46&CDS=1-1686
1815	OG0001815	YHR169W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.31&CDS=1-1359
1816	OG0001816	YHR170W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.33&CDS=1-1551
1817	OG0001817	YHR171W	maker-NODE_23_length_216985_cov_85.5575_ID_45-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_23_length_216985_cov_85.5575_ID_45-snap-gene-0.2&CDS=1-1908
1818	OG0001818	YHR172W	augustus_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.68&CDS=1-2385
1819	OG0001819	YHR178W	snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.36&CDS=1-2931
1820	OG0001820	YHR181W	augustus_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_58_length_83191_cov_66.6165_ID_115-processed-gene-0.80&CDS=1-675
1821	OG0001821	YHR183W	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-2.16&CDS=1-1476
1822	OG0001822	YHR186C	augustus_masked-NODE_75_length_32598_cov_71.6768_ID_149-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_75_length_32598_cov_71.6768_ID_149-processed-gene-0.18&CDS=1-4179
1823	OG0001823	YHR187W	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.82&CDS=1-894
1824	OG0001824	YHR188C	augustus_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.41&CDS=1-1674
1825	OG0001825	YHR189W	snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.101&CDS=1-684
1826	OG0001826	YHR190W	snap_masked-NODE_20_length_239702_cov_70.5044_ID_39-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_20_length_239702_cov_70.5044_ID_39-processed-gene-1.75&CDS=1-1335
1827	OG0001827	YHR191C	snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.90&CDS=1-513
1828	OG0001828	YHR192W	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-1.49&CDS=1-837
1829	OG0001829	YHR193C	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-1.71&CDS=1-546
1830	OG0001830	YHR194W	augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-2.63&CDS=1-1848
1831	OG0001831	YHR196W	snap_masked-NODE_16_length_281881_cov_89.1521_ID_31-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_16_length_281881_cov_89.1521_ID_31-processed-gene-0.46&CDS=1-1761
1832	OG0001832	YHR197W	snap_masked-NODE_11_length_320018_cov_79.7696_ID_21-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_11_length_320018_cov_79.7696_ID_21-processed-gene-0.47&CDS=1-2292
1833	OG0001833	YHR200W	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.83&CDS=1-810
1834	OG0001834	YHR201C	snap_masked-NODE_52_length_99369_cov_62.764_ID_103-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_52_length_99369_cov_62.764_ID_103-processed-gene-0.58&CDS=1-1137
1835	OG0001835	YHR202W	snap_masked-NODE_78_length_27714_cov_67.0745_ID_155-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_78_length_27714_cov_67.0745_ID_155-processed-gene-0.16&CDS=1-2130
1836	OG0001836	YHR204W	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.140-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.140&CDS=1-2811
1837	OG0001837	YHR205W	genemark-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.219-mRNA-1_1&gene=genemark-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.219&CDS=1-2400
1838	OG0001838	YHR206W	snap_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-2.66-mRNA-1_1&gene=snap_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-2.66&CDS=1-1770
1839	OG0001839	YHR208W	augustus_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.96&CDS=1-1194
1840	OG0001840	YIL003W	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-1.133&CDS=1-843
1841	OG0001841	YIL004C	augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.10&CDS=1-507
1842	OG0001842	YIL005W	snap_masked-NODE_36_length_155450_cov_66.759_ID_71-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_36_length_155450_cov_66.759_ID_71-processed-gene-0.24&CDS=1-2259
1843	OG0001843	YIL007C	snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.109&CDS=1-663
1844	OG0001844	YIL008W	snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_38_length_146430_cov_91.7099_ID_75-processed-gene-0.78&CDS=1-297
1845	OG0001845	YIL010W	snap_masked-NODE_89_length_6921_cov_112.61_ID_177-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_89_length_6921_cov_112.61_ID_177-processed-gene-0.13&CDS=1-687
1846	OG0001846	YIL017C	snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-1.7&CDS=1-2400
1847	OG0001847	YIL019W	snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.192-mRNA-1_1&gene=snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.192&CDS=1-723
1848	OG0001848	YIL020C	snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.232-mRNA-1_1&gene=snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.232&CDS=1-804
1849	OG0001849	YIL021W	snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.237-mRNA-1_1&gene=snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.237&CDS=1-945
1850	OG0001850	YIL022W	snap_masked-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.207-mRNA-1_1&gene=snap_masked-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.207&CDS=1-1236
1851	OG0001851	YIL023C	snap_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.141&CDS=1-1338
1852	OG0001852	YIL026C	snap_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-3.50-mRNA-1_1&gene=snap_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-3.50&CDS=1-3276
1853	OG0001853	YIL030C	snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.136-mRNA-1_1&gene=snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.136&CDS=1-3861
1854	OG0001854	YIL031W	snap_masked-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.174-mRNA-1_1&gene=snap_masked-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.174&CDS=1-4233
