	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034648_Candida_restingae
1472	OG0001472	YGL180W	maker-NODE_11_length_576536_cov_25.4156_ID_21-snap-gene-4.125-mRNA-1_1&gene=maker-NODE_11_length_576536_cov_25.4156_ID_21-snap-gene-4.125&CDS=1-2601
1473	OG0001473	YGL181W	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.15&CDS=1-1446
1474	OG0001474	YGL184C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.44&CDS=1-1221
1475	OG0001475	YGL186C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.85&CDS=1-1665
1476	OG0001476	YGL187C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.54-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.54&CDS=1-465
1477	OG0001477	YGL190C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.74-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.74&CDS=1-1425
1478	OG0001478	YGL191W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.53-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.53&CDS=1-405
1479	OG0001479	YGL192W	augustus_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.100-mRNA-1_1&gene=augustus_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.100&CDS=1-1287
1480	OG0001480	YGL195W	snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.120&CDS=1-8535
1481	OG0001481	YGL200C	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.24-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.24&CDS=1-606
1482	OG0001482	YGL201C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-3.76&CDS=1-2682
1483	OG0001483	YGL202W	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.41-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.41&CDS=1-1485
1484	OG0001484	YGL203C	snap_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-0.25&CDS=1-2067
1485	OG0001485	YGL206C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.41-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.41&CDS=1-4974
1486	OG0001486	YGL207W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-3.6-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-3.6&CDS=1-3060
1487	OG0001487	YGL211W	snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-1.13&CDS=1-1068
1488	OG0001488	YGL212W	snap_masked-NODE_24_length_169180_cov_32.6027_ID_47-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_24_length_169180_cov_32.6027_ID_47-processed-gene-0.114&CDS=1-951
1489	OG0001489	YGL213C	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.75&CDS=1-1167
1490	OG0001490	YGL215W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.59-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.59&CDS=1-1242
1491	OG0001491	YGL216W	augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.123&CDS=1-2514
1492	OG0001492	YGL220W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.65-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.65&CDS=1-258
1493	OG0001493	YGL221C	snap_masked-NODE_24_length_169180_cov_32.6027_ID_47-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_24_length_169180_cov_32.6027_ID_47-processed-gene-0.63&CDS=1-822
1494	OG0001494	YGL225W	augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.93&CDS=1-1047
1495	OG0001495	YGL231C	snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-3.32&CDS=1-510
1496	OG0001496	YGL232W	snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-3.46&CDS=1-897
1497	OG0001497	YGL233W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.79-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.79&CDS=1-2631
1498	OG0001498	YGL234W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.32&CDS=1-2376
1499	OG0001499	YGL236C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.10&CDS=1-2001
1500	OG0001500	YGL237C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.26&CDS=1-462
1501	OG0001501	YGL238W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.7&CDS=1-2871
1502	OG0001502	YGL240W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.29&CDS=1-1107
1503	OG0001503	YGL241W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.71-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.71&CDS=1-3102
1504	OG0001504	YGL242C	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.72-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.72&CDS=1-549
1505	OG0001505	YGL244W	snap_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-1.127&CDS=1-1530
1506	OG0001506	YGL245W	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.122-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.122&CDS=1-2121
1507	OG0001507	YGL246C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.129-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.129&CDS=1-1164
1508	OG0001508	YGL247W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.25&CDS=1-1374
1509	OG0001509	YGL248W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.189-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.189&CDS=1-1050
1510	OG0001510	YGL253W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-0.78&CDS=1-1452
1511	OG0001511	YGR002C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.48&CDS=1-1626
1512	OG0001512	YGR003W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.47-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.47&CDS=1-2727
1513	OG0001513	YGR005C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.34&CDS=1-1179
1514	OG0001514	YGR007W	augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.136&CDS=1-1713
1515	OG0001515	YGR009C	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.17&CDS=1-1398
1516	OG0001516	YGR012W	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.30&CDS=1-1152
1517	OG0001517	YGR013W	augustus_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.89&CDS=1-1236
1518	OG0001518	YGR014W	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.35&CDS=1-3327
1519	OG0001519	YGR017W	augustus_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-1.127&CDS=1-1080
1520	OG0001520	YGR019W	snap_masked-NODE_24_length_169180_cov_32.6027_ID_47-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_24_length_169180_cov_32.6027_ID_47-processed-gene-0.89&CDS=1-1410
1521	OG0001521	YGR020C	snap_masked-NODE_36_length_28704_cov_26.5721_ID_71-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_36_length_28704_cov_26.5721_ID_71-processed-gene-0.2&CDS=1-357
1522	OG0001522	YGR021W	snap_masked-NODE_36_length_28704_cov_26.5721_ID_71-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_36_length_28704_cov_26.5721_ID_71-processed-gene-0.8&CDS=1-786
1523	OG0001523	YGR024C	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.107-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.107&CDS=1-786
1524	OG0001524	YGR026W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.65-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-10.65&CDS=1-720
1525	OG0001525	YGR028W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.53&CDS=1-1068
1526	OG0001526	YGR029W	augustus_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.106&CDS=1-876
1527	OG0001527	YGR031W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.111&CDS=1-963
1528	OG0001528	YGR033C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.112&CDS=1-618
1529	OG0001529	YGR036C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.110&CDS=1-687
1530	OG0001530	YGR037C	snap_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-1.128&CDS=1-258
1531	OG0001531	YGR046W	augustus_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.53&CDS=1-1167
1532	OG0001532	YGR047C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.79-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.79&CDS=1-3102
1533	OG0001533	YGR048W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.64-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.64&CDS=1-1020
1534	OG0001534	YGR053C	genemark-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-4.2-mRNA-1_1&gene=genemark-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-4.2&CDS=1-726
1535	OG0001535	YGR054W	augustus_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.6&CDS=1-1845
1536	OG0001536	YGR055W	snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.135&CDS=1-1662
1537	OG0001537	YGR057C	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.95-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.95&CDS=1-633
1538	OG0001538	YGR058W	maker-NODE_31_length_57386_cov_22.3926_ID_61-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_31_length_57386_cov_22.3926_ID_61-snap-gene-0.0&CDS=1-1191
1539	OG0001539	YGR060W	snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-1.27&CDS=1-864
1540	OG0001540	YGR061C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-5.20-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-5.20&CDS=1-4008
1541	OG0001541	YGR062C	augustus_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.53-mRNA-1_1&gene=augustus_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.53&CDS=1-747
1542	OG0001542	YGR063C	augustus_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.13&CDS=1-336
1543	OG0001543	YGR074W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.53&CDS=1-327
1544	OG0001544	YGR080W	snap_masked-NODE_21_length_209931_cov_23.3478_ID_41-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_21_length_209931_cov_23.3478_ID_41-processed-gene-0.63&CDS=1-921
1545	OG0001545	YGR081C	augustus_masked-NODE_21_length_209931_cov_23.3478_ID_41-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_21_length_209931_cov_23.3478_ID_41-processed-gene-0.6&CDS=1-516
1546	OG0001546	YGR086C	snap_masked-NODE_21_length_209931_cov_23.3478_ID_41-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_21_length_209931_cov_23.3478_ID_41-processed-gene-0.61&CDS=1-933
1547	OG0001547	YGR088W	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.40&CDS=1-1647
1548	OG0001548	YGR090W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.3-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.3&CDS=1-3435
1549	OG0001549	YGR091W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.7-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.7&CDS=1-1413
1550	OG0001550	YGR093W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.11&CDS=1-1422
1551	OG0001551	YGR094W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.8&CDS=1-3183
1552	OG0001552	YGR095C	augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.115&CDS=1-657
1553	OG0001553	YGR096W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.11-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.11&CDS=1-894
1554	OG0001554	YGR098C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-1.2&CDS=1-3708
1555	OG0001555	YGR100W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-1.39&CDS=1-2718
1556	OG0001556	YGR101W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.247-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.247&CDS=1-831
1557	OG0001557	YGR103W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.71&CDS=1-1734
1558	OG0001558	YGR104C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.50-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.50&CDS=1-765
1559	OG0001559	YGR105W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.49&CDS=1-237
1560	OG0001560	YGR112W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.62-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.62&CDS=1-1089
1561	OG0001561	YGR113W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.80-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.80&CDS=1-831
1562	OG0001562	YGR116W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.117&CDS=1-4233
1563	OG0001563	YGR119C	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.133-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.133&CDS=1-1476
1564	OG0001564	YGR120C	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.135&CDS=1-684
1565	OG0001565	YGR123C	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.46&CDS=1-1596
1566	OG0001566	YGR124W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-1.91&CDS=1-1710
1567	OG0001567	YGR125W	augustus_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.37&CDS=1-2958
1568	OG0001568	YGR127W	snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.121&CDS=1-900
1569	OG0001569	YGR128C	augustus_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-3.126&CDS=1-2151
1570	OG0001570	YGR129W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.118&CDS=1-594
1571	OG0001571	YGR132C	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.66-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.66&CDS=1-846
1572	OG0001572	YGR133W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.101-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.101&CDS=1-960
1573	OG0001573	YGR134W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.93-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.93&CDS=1-3318
1574	OG0001574	YGR135W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.68-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-6.68&CDS=1-753
1575	OG0001575	YGR144W	maker-NODE_12_length_557510_cov_24.799_ID_23-snap-gene-1.45-mRNA-1_1&gene=maker-NODE_12_length_557510_cov_24.799_ID_23-snap-gene-1.45&CDS=1-1614
1576	OG0001576	YGR145W	augustus_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-3.88&CDS=1-5034
1577	OG0001577	YGR147C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.30&CDS=1-669
1578	OG0001578	YGR149W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-2.43&CDS=1-1326
1579	OG0001579	YGR150C	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.56&CDS=1-2292
1580	OG0001580	YGR152C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-3.74-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-3.74&CDS=1-729
1581	OG0001581	YGR155W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.12-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.12&CDS=1-1482
1582	OG0001582	YGR157W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.51-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.51&CDS=1-2583
1583	OG0001583	YGR158C	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.52&CDS=1-843
1584	OG0001584	YGR159C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-1.48&CDS=1-1281
1585	OG0001585	YGR161C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.44&CDS=1-720
1586	OG0001586	YGR163W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.68-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-9.68&CDS=1-1092
1587	OG0001587	YGR165W	maker-NODE_3_length_909521_cov_21.0721_ID_5-snap-gene-7.29-mRNA-1_1&gene=maker-NODE_3_length_909521_cov_21.0721_ID_5-snap-gene-7.29&CDS=1-909
1588	OG0001588	YGR167W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-4.5-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-4.5&CDS=1-630
