	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035044_Barnettozyma_californica
1638	OG0001638	YGR124W	genemark-flattened_line_10-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.27&CDS=1-1707
1639	OG0001639	YGR125W	genemark-flattened_line_14-processed-gene-3.142-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.142&CDS=1-2913
1640	OG0001640	YGR127W	genemark-flattened_line_14-processed-gene-3.141-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.141&CDS=1-909
1641	OG0001641	YGR128C	genemark-flattened_line_16-processed-gene-1.97-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.97&CDS=1-1698
1642	OG0001642	YGR129W	snap_masked-flattened_line_16-processed-gene-1.30-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.30&CDS=1-609
1643	OG0001643	YGR132C	genemark-flattened_line_2-processed-gene-8.89-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.89&CDS=1-843
1644	OG0001644	YGR134W	genemark-flattened_line_2-processed-gene-8.118-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.118&CDS=1-2679
1645	OG0001645	YGR135W	genemark-flattened_line_52-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.116&CDS=1-750
1646	OG0001646	YGR144W	genemark-flattened_line_42-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.53&CDS=1-969
1647	OG0001647	YGR145W	genemark-flattened_line_10-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.78&CDS=1-2103
1648	OG0001648	YGR147C	genemark-flattened_line_30-processed-gene-1.272-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.272&CDS=1-657
1649	OG0001649	YGR149W	genemark-flattened_line_28-processed-gene-1.80-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.80&CDS=1-1446
1650	OG0001650	YGR150C	genemark-flattened_line_6-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.78&CDS=1-2190
1651	OG0001651	YGR152C	genemark-flattened_line_60-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.23&CDS=1-720
1652	OG0001652	YGR155W	genemark-flattened_line_66-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.77&CDS=1-1467
1653	OG0001653	YGR157W	genemark-flattened_line_32-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.32&CDS=1-2640
1654	OG0001654	YGR158C	genemark-flattened_line_32-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.15&CDS=1-708
1655	OG0001655	YGR159C	genemark-flattened_line_32-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.34&CDS=1-1236
1656	OG0001656	YGR161C	snap_masked-flattened_line_20-processed-gene-2.286-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.286&CDS=1-909
1657	OG0001657	YGR163W	genemark-flattened_line_2-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.18&CDS=1-993
1658	OG0001658	YGR165W	augustus_masked-flattened_line_0-processed-gene-5.4-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.4&CDS=1-1002
1659	OG0001659	YGR167W	genemark-flattened_line_0-processed-gene-5.44-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.44&CDS=1-573
1660	OG0001660	YGR169C	genemark-flattened_line_40-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.76&CDS=1-1104
1661	OG0001661	YGR170W	genemark-flattened_line_16-processed-gene-1.67-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.67&CDS=1-2604
1662	OG0001662	YGR171C	genemark-flattened_line_4-processed-gene-4.119-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.119&CDS=1-1617
1663	OG0001663	YGR172C	genemark-flattened_line_16-processed-gene-1.69-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.69&CDS=1-759
1664	OG0001664	YGR173W	genemark-flattened_line_48-processed-gene-0.164-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.164&CDS=1-1104
1665	OG0001665	YGR174C	genemark-flattened_line_18-processed-gene-0.151-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.151&CDS=1-432
1666	OG0001666	YGR175C	genemark-flattened_line_30-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.132&CDS=1-1443
1667	OG0001667	YGR178C	genemark-flattened_line_32-processed-gene-1.71-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.71&CDS=1-2376
1668	OG0001668	YGR183C	genemark-flattened_line_22-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.78&CDS=1-204
1669	OG0001669	YGR185C	genemark-flattened_line_22-processed-gene-1.54-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.54&CDS=1-1209
1670	OG0001670	YGR186W	genemark-flattened_line_22-processed-gene-1.55-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.55&CDS=1-1821
1671	OG0001671	YGR187C	genemark-flattened_line_22-processed-gene-1.58-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.58&CDS=1-1101
1672	OG0001672	YGR188C	genemark-flattened_line_42-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.41&CDS=1-2502
1673	OG0001673	YGR189C	genemark-flattened_line_60-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.25&CDS=1-1716
1674	OG0001674	YGR193C	genemark-flattened_line_38-processed-gene-0.164-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.164&CDS=1-1248
1675	OG0001675	YGR194C	genemark-flattened_line_38-processed-gene-0.170-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.170&CDS=1-1977
1676	OG0001676	YGR195W	genemark-flattened_line_34-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.88&CDS=1-735
1677	OG0001677	YGR198W	snap_masked-flattened_line_34-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.142&CDS=1-2325
1678	OG0001678	YGR199W	genemark-flattened_line_0-processed-gene-5.42-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.42&CDS=1-2259
1679	OG0001679	YGR200C	genemark-flattened_line_0-processed-gene-5.39-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.39&CDS=1-2370
1680	OG0001680	YGR202C	maker-flattened_line_70-augustus-gene-0.69-mRNA-1_1&gene=maker-flattened_line_70-augustus-gene-0.69&CDS=1-2541
1681	OG0001681	YGR203W	genemark-flattened_line_70-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.4&CDS=1-420
1682	OG0001682	YGR205W	genemark-flattened_line_2-processed-gene-2.125-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.125&CDS=1-846
1683	OG0001683	YGR207C	genemark-flattened_line_50-processed-gene-0.148-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.148&CDS=1-765
1684	OG0001684	YGR208W	genemark-flattened_line_50-processed-gene-0.150-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.150&CDS=1-978
1685	OG0001685	YGR210C	genemark-flattened_line_12-processed-gene-3.90-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.90&CDS=1-1242
1686	OG0001686	YGR211W	genemark-flattened_line_8-processed-gene-3.105-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.105&CDS=1-1410
1687	OG0001687	YGR215W	genemark-flattened_line_8-processed-gene-4.51-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.51&CDS=1-318
1688	OG0001688	YGR216C	genemark-flattened_line_8-processed-gene-4.9-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.9&CDS=1-1884
1689	OG0001689	YGR218W	genemark-flattened_line_2-processed-gene-1.1-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.1&CDS=1-3240
1690	OG0001690	YGR220C	genemark-flattened_line_2-processed-gene-1.30-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.30&CDS=1-810
1691	OG0001691	YGR223C	genemark-flattened_line_8-processed-gene-4.5-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.5&CDS=1-1161
1692	OG0001692	YGR225W	genemark-flattened_line_8-processed-gene-4.11-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.11&CDS=1-1599
1693	OG0001693	YGR227W	genemark-flattened_line_8-processed-gene-4.12-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.12&CDS=1-1524
1694	OG0001694	YGR229C	genemark-flattened_line_8-processed-gene-4.54-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.54&CDS=1-1476
1695	OG0001695	YGR231C	genemark-flattened_line_8-processed-gene-4.55-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.55&CDS=1-918
1696	OG0001696	YGR233C	genemark-flattened_line_36-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.34&CDS=1-3252
1697	OG0001697	YGR234W	genemark-flattened_line_38-processed-gene-0.187-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.187&CDS=1-1251
1698	OG0001698	YGR235C	genemark-flattened_line_64-processed-gene-0.119-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.119&CDS=1-645
1699	OG0001699	YGR237C	augustus_masked-flattened_line_42-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.108&CDS=1-2013
1700	OG0001700	YGR240C	genemark-flattened_line_4-processed-gene-4.120-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.120&CDS=1-2880
1701	OG0001701	YGR244C	snap_masked-flattened_line_6-processed-gene-4.69-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.69&CDS=1-1251
1702	OG0001702	YGR245C	genemark-flattened_line_6-processed-gene-4.210-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.210&CDS=1-2223
1703	OG0001703	YGR246C	genemark-flattened_line_6-processed-gene-4.249-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.249&CDS=1-1668
1704	OG0001704	YGR247W	genemark-flattened_line_4-processed-gene-4.144-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.144&CDS=1-627
1705	OG0001705	YGR251W	genemark-flattened_line_6-processed-gene-4.243-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.243&CDS=1-582
1706	OG0001706	YGR252W	genemark-flattened_line_6-processed-gene-4.251-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.251&CDS=1-1350
1707	OG0001707	YGR253C	genemark-flattened_line_6-processed-gene-4.217-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.217&CDS=1-762
1708	OG0001708	YGR255C	genemark-flattened_line_8-processed-gene-3.81-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.81&CDS=1-1398
1709	OG0001709	YGR257C	genemark-flattened_line_64-processed-gene-0.94-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.94&CDS=1-1029
1710	OG0001710	YGR258C	genemark-flattened_line_34-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.79&CDS=1-2835
1711	OG0001711	YGR260W	genemark-flattened_line_8-processed-gene-3.104-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.104&CDS=1-1494
1712	OG0001712	YGR261C	augustus_masked-flattened_line_42-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.69&CDS=1-2424
1713	OG0001713	YGR262C	genemark-flattened_line_50-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.91&CDS=1-798
1714	OG0001714	YGR264C	genemark-flattened_line_50-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.90&CDS=1-2205
1715	OG0001715	YGR266W	genemark-flattened_line_4-processed-gene-4.143-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.143&CDS=1-2055
1716	OG0001716	YGR267C	genemark-flattened_line_4-processed-gene-4.126-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.126&CDS=1-705
1717	OG0001717	YGR270W	genemark-flattened_line_16-processed-gene-1.90-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.90&CDS=1-3825
1718	OG0001718	YGR271W	genemark-flattened_line_4-processed-gene-4.121-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.121&CDS=1-5796
1719	OG0001719	YGR274C	genemark-flattened_line_56-processed-gene-0.131-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.131&CDS=1-2808
1720	OG0001720	YGR276C	genemark-flattened_line_56-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.132&CDS=1-1761
1721	OG0001721	YGR277C	genemark-flattened_line_4-processed-gene-5.89-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.89&CDS=1-894
1722	OG0001722	YGR278W	genemark-flattened_line_4-processed-gene-5.109-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.109&CDS=1-2226
1723	OG0001723	YGR279C	genemark-flattened_line_4-processed-gene-5.111-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.111&CDS=1-1122
1724	OG0001724	YGR282C	genemark-flattened_line_22-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.53&CDS=1-927
1725	OG0001725	YGR284C	genemark-flattened_line_26-processed-gene-2.100-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-2.100&CDS=1-900
1726	OG0001726	YGR285C	genemark-flattened_line_4-processed-gene-5.114-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.114&CDS=1-1284
1727	OG0001727	YGR286C	genemark-flattened_line_14-processed-gene-3.164-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.164&CDS=1-1221
1728	OG0001728	YHL002W	genemark-flattened_line_4-processed-gene-7.161-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-7.161&CDS=1-1437
1729	OG0001729	YHL003C	genemark-flattened_line_4-processed-gene-7.118-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-7.118&CDS=1-1218
1730	OG0001730	YHL004W	genemark-flattened_line_4-processed-gene-7.162-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-7.162&CDS=1-1209
1731	OG0001731	YHL007C	genemark-flattened_line_4-processed-gene-7.121-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-7.121&CDS=1-3162
1732	OG0001732	YHL010C	genemark-flattened_line_6-processed-gene-4.218-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.218&CDS=1-1641
1733	OG0001733	YHL011C	genemark-flattened_line_6-processed-gene-4.219-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.219&CDS=1-960
1734	OG0001734	YHL013C	genemark-flattened_line_14-processed-gene-2.86-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.86&CDS=1-948
1735	OG0001735	YHL015W	genemark-flattened_line_30-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.124&CDS=1-357
1736	OG0001736	YHL016C	genemark-flattened_line_14-processed-gene-3.122-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.122&CDS=1-2142
1737	OG0001737	YHL018W	genemark-flattened_line_8-processed-gene-2.95-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.95&CDS=1-318
1738	OG0001738	YHL020C	genemark-flattened_line_8-processed-gene-2.67-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.67&CDS=1-1383
1739	OG0001739	YHL021C	genemark-flattened_line_18-processed-gene-3.41-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-3.41&CDS=1-1332
1740	OG0001740	YHL022C	genemark-flattened_line_34-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.70&CDS=1-1212
1741	OG0001741	YHL023C	genemark-flattened_line_76-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.9&CDS=1-2217
1742	OG0001742	YHL024W	genemark-flattened_line_0-processed-gene-5.51-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.51&CDS=1-1866
1743	OG0001743	YHL027W	genemark-flattened_line_26-processed-gene-1.54-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.54&CDS=1-1725
1744	OG0001744	YHL029C	genemark-flattened_line_12-processed-gene-3.85-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.85&CDS=1-1533
1745	OG0001745	YHL030W	genemark-flattened_line_12-processed-gene-3.59-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.59&CDS=1-5514
1746	OG0001746	YHL031C	genemark-flattened_line_10-processed-gene-3.52-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.52&CDS=1-654
1747	OG0001747	YHL032C	genemark-flattened_line_0-processed-gene-2.9-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.9&CDS=1-1809
1748	OG0001748	YHL036W	genemark-flattened_line_2-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.10&CDS=1-1608
1749	OG0001749	YHL039W	genemark-flattened_line_4-processed-gene-4.123-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.123&CDS=1-1740
1750	OG0001750	YHL040C	genemark-flattened_line_10-processed-gene-2.55-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.55&CDS=1-1893
1751	OG0001751	YHR002W	genemark-flattened_line_24-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.89&CDS=1-1206
1752	OG0001752	YHR004C	genemark-flattened_line_2-processed-gene-7.106-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-7.106&CDS=1-1251
1753	OG0001753	YHR005C	genemark-flattened_line_2-processed-gene-7.101-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-7.101&CDS=1-1362
1754	OG0001754	YHR005C-A	snap_masked-flattened_line_36-processed-gene-0.124-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.124&CDS=1-276
1755	OG0001755	YHR007C	genemark-flattened_line_18-processed-gene-2.54-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.54&CDS=1-1596
1756	OG0001756	YHR009C	genemark-flattened_line_24-processed-gene-1.39-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.39&CDS=1-1443
1757	OG0001757	YHR011W	genemark-flattened_line_24-processed-gene-1.8-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.8&CDS=1-1389
1758	OG0001758	YHR012W	genemark-flattened_line_24-processed-gene-1.16-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.16&CDS=1-705
1759	OG0001759	YHR013C	genemark-flattened_line_24-processed-gene-1.45-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.45&CDS=1-639
1760	OG0001760	YHR017W	genemark-flattened_line_74-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.45&CDS=1-1185
1761	OG0001761	YHR018C	genemark-flattened_line_74-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.50&CDS=1-1392
1762	OG0001762	YHR019C	genemark-flattened_line_74-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.49&CDS=1-1650
1763	OG0001763	YHR020W	genemark-flattened_line_74-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.64&CDS=1-2055
1764	OG0001764	YHR023W	genemark-flattened_line_0-processed-gene-9.35-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.35&CDS=1-9054
1765	OG0001765	YHR024C	genemark-flattened_line_0-processed-gene-9.6-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.6&CDS=1-1413
1766	OG0001766	YHR025W	augustus_masked-flattened_line_0-processed-gene-9.87-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.87&CDS=1-1656
1767	OG0001767	YHR027C	genemark-flattened_line_0-processed-gene-9.4-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.4&CDS=1-2880
1768	OG0001768	YHR028C	genemark-flattened_line_0-processed-gene-9.3-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.3&CDS=1-2370
1769	OG0001769	YHR029C	genemark-flattened_line_26-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.2&CDS=1-885
1770	OG0001770	YHR030C	maker-flattened_line_0-augustus-gene-9.110-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-9.110&CDS=1-3339
1771	OG0001771	YHR034C	genemark-flattened_line_4-processed-gene-7.113-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-7.113&CDS=1-981
1772	OG0001772	YHR037W	genemark-flattened_line_42-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.1&CDS=1-1794
1773	OG0001773	YHR038W	genemark-flattened_line_14-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.36&CDS=1-750
1774	OG0001774	YHR039C	genemark-flattened_line_14-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.17&CDS=1-1902
1775	OG0001775	YHR039C-A	genemark-flattened_line_14-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.16&CDS=1-345
1776	OG0001776	YHR040W	genemark-flattened_line_14-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.18&CDS=1-960
1777	OG0001777	YHR042W	genemark-flattened_line_14-processed-gene-3.154-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.154&CDS=1-2013
1778	OG0001778	YHR045W	genemark-flattened_line_34-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.54&CDS=1-1497
1779	OG0001779	YHR048W	genemark-flattened_line_0-processed-gene-9.0-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.0&CDS=1-1518
1780	OG0001780	YHR049W	genemark-flattened_line_38-processed-gene-0.168-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.168&CDS=1-705
