	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034963_Hanseniaspora_clermontiae
1819	OG0001819	YJR126C	genemark-flattened_line_215-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_215-processed-gene-0.11&CDS=1-2361
1820	OG0001820	YJR133W	genemark-flattened_line_144-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_144-processed-gene-0.8&CDS=1-639
1821	OG0001821	YJR137C	snap_masked-flattened_line_182-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_182-processed-gene-0.9&CDS=1-3849
1822	OG0001822	YJR138W	augustus_masked-flattened_line_182-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_182-processed-gene-0.20&CDS=1-5073
1823	OG0001823	YJR139C	augustus_masked-flattened_line_182-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_182-processed-gene-0.16&CDS=1-1083
1824	OG0001824	YJR140C	augustus_masked-flattened_line_182-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_182-processed-gene-0.15&CDS=1-5265
1825	OG0001825	YJR142W	genemark-flattened_line_205-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_205-processed-gene-0.15&CDS=1-1053
1826	OG0001826	YJR143C	genemark-flattened_line_205-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_205-processed-gene-0.12&CDS=1-2289
1827	OG0001827	YJR144W	snap_masked-flattened_line_205-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_205-processed-gene-0.23&CDS=1-1245
1828	OG0001828	YJR148W	genemark-flattened_line_122-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.27&CDS=1-1185
1829	OG0001829	YJR152W	genemark-flattened_line_42-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.72&CDS=1-1632
1830	OG0001830	YKL001C	genemark-flattened_line_10-processed-gene-0.62-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.62&CDS=1-594
1831	OG0001831	YKL002W	genemark-flattened_line_10-processed-gene-1.136-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.136&CDS=1-678
1832	OG0001832	YKL003C	genemark-flattened_line_10-processed-gene-1.133-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.133&CDS=1-366
1833	OG0001833	YKL004W	genemark-flattened_line_160-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_160-processed-gene-0.31&CDS=1-1239
1834	OG0001834	YKL009W	genemark-flattened_line_10-processed-gene-1.165-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.165&CDS=1-723
1835	OG0001835	YKL013C	genemark-flattened_line_238-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_238-processed-gene-0.10&CDS=1-522
1836	OG0001836	YKL014C	augustus_masked-flattened_line_142-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_142-processed-gene-0.16&CDS=1-5079
1837	OG0001837	YKL015W	genemark-flattened_line_142-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.23&CDS=1-2841
1838	OG0001838	YKL016C	genemark-flattened_line_142-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.34&CDS=1-537
1839	OG0001839	YKL017C	genemark-flattened_line_142-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.33&CDS=1-2115
1840	OG0001840	YKL018W	snap_masked-flattened_line_142-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_142-processed-gene-0.41&CDS=1-1098
1841	OG0001841	YKL019W	genemark-flattened_line_142-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.31&CDS=1-978
1842	OG0001842	YKL021C	augustus_masked-flattened_line_142-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_142-processed-gene-0.11&CDS=1-1299
1843	OG0001843	YKL022C	genemark-flattened_line_142-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.29&CDS=1-2325
1844	OG0001844	YKL024C	genemark-flattened_line_142-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.18&CDS=1-585
1845	OG0001845	YKL025C	genemark-flattened_line_142-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.28&CDS=1-1755
1846	OG0001846	YKL027W	genemark-flattened_line_34-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.115&CDS=1-1365
1847	OG0001847	YKL028W	genemark-flattened_line_34-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.116&CDS=1-1518
1848	OG0001848	YKL029C	genemark-flattened_line_94-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.26&CDS=1-1749
1849	OG0001849	YKL033W-A	genemark-flattened_line_56-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.104&CDS=1-747
1850	OG0001850	YKL034W	snap_masked-flattened_line_56-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.58&CDS=1-2673
1851	OG0001851	YKL035W	genemark-flattened_line_56-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.101&CDS=1-1491
1852	OG0001852	YKL039W	genemark-flattened_line_10-processed-gene-1.160-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.160&CDS=1-1422
1853	OG0001853	YKL041W	genemark-flattened_line_4-processed-gene-1.88-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.88&CDS=1-759
1854	OG0001854	YKL045W	genemark-flattened_line_154-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_154-processed-gene-0.30&CDS=1-1566
1855	OG0001855	YKL046C	maker-flattened_line_134-augustus-gene-0.44-mRNA-1_1&gene=maker-flattened_line_134-augustus-gene-0.44&CDS=1-1815
1856	OG0001856	YKL047W	snap_masked-flattened_line_134-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.15&CDS=1-1263
1857	OG0001857	YKL048C	snap_masked-flattened_line_10-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.18&CDS=1-2373
1858	OG0001858	YKL051W	genemark-flattened_line_10-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.51&CDS=1-945
1859	OG0001859	YKL053C-A	genemark-flattened_line_10-processed-gene-1.183-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.183&CDS=1-327
1860	OG0001860	YKL054C	genemark-flattened_line_10-processed-gene-1.181-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.181&CDS=1-1404
1861	OG0001861	YKL056C	genemark-flattened_line_10-processed-gene-1.179-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.179&CDS=1-501
1862	OG0001862	YKL058W	maker-flattened_line_4-snap-gene-0.117-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-0.117&CDS=1-2448
1863	OG0001863	YKL059C	genemark-flattened_line_4-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.13&CDS=1-1293
1864	OG0001864	YKL060C	genemark-flattened_line_134-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.67&CDS=1-1083
1865	OG0001865	YKL064W	maker-flattened_line_10-snap-gene-1.75-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-1.75&CDS=1-3777
1866	OG0001866	YKL067W	genemark-flattened_line_10-processed-gene-1.149-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.149&CDS=1-447
1867	OG0001867	YKL074C	genemark-flattened_line_4-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.132&CDS=1-1236
1868	OG0001868	YKL075C	augustus_masked-flattened_line_4-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.21&CDS=1-2409
1869	OG0001869	YKL077W	genemark-flattened_line_4-processed-gene-1.139-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.139&CDS=1-1332
1870	OG0001870	YKL078W	genemark-flattened_line_34-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.78&CDS=1-2268
1871	OG0001871	YKL080W	genemark-flattened_line_34-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.77&CDS=1-1170
1872	OG0001872	YKL082C	genemark-flattened_line_34-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.111&CDS=1-1377
1873	OG0001873	YKL084W	snap_masked-flattened_line_34-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.0&CDS=1-366
1874	OG0001874	YKL085W	genemark-flattened_line_238-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_238-processed-gene-0.7&CDS=1-1011
1875	OG0001875	YKL086W	genemark-flattened_line_34-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.108&CDS=1-399
1876	OG0001876	YKL087C	genemark-flattened_line_238-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_238-processed-gene-0.8&CDS=1-789
1877	OG0001877	YKL092C	genemark-flattened_line_10-processed-gene-1.143-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.143&CDS=1-3231
1878	OG0001878	YKL096W	genemark-flattened_line_10-processed-gene-1.144-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.144&CDS=1-498
1879	OG0001879	YKL098W	snap_masked-flattened_line_122-processed-gene-0.71-mRNA-1_1&gene=snap_masked-flattened_line_122-processed-gene-0.71&CDS=1-1377
1880	OG0001880	YKL099C	genemark-flattened_line_122-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.33&CDS=1-753
1881	OG0001881	YKL103C	snap_masked-flattened_line_122-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_122-processed-gene-0.65&CDS=1-1560
1882	OG0001882	YKL104C	genemark-flattened_line_122-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.31&CDS=1-2136
1883	OG0001883	YKL110C	genemark-flattened_line_10-processed-gene-1.192-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.192&CDS=1-1074
1884	OG0001884	YKL113C	genemark-flattened_line_10-processed-gene-1.171-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.171&CDS=1-1197
1885	OG0001885	YKL114C	genemark-flattened_line_10-processed-gene-1.170-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.170&CDS=1-1065
1886	OG0001886	YKL116C	genemark-flattened_line_120-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.23&CDS=1-1701
1887	OG0001887	YKL119C	snap_masked-flattened_line_276-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_276-processed-gene-0.2&CDS=1-357
1888	OG0001888	YKL120W	genemark-flattened_line_276-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_276-processed-gene-0.8&CDS=1-963
1889	OG0001889	YKL124W	genemark-flattened_line_10-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.58&CDS=1-1416
1890	OG0001890	YKL125W	genemark-flattened_line_10-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.57&CDS=1-2229
1891	OG0001891	YKL126W	genemark-flattened_line_10-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.56&CDS=1-2037
1892	OG0001892	YKL128C	genemark-flattened_line_56-processed-gene-0.126-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.126&CDS=1-888
1893	OG0001893	YKL134C	genemark-flattened_line_128-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.15&CDS=1-2190
1894	OG0001894	YKL135C	genemark-flattened_line_128-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.14&CDS=1-2022
1895	OG0001895	YKL137W	genemark-flattened_line_128-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.7&CDS=1-357
1896	OG0001896	YKL140W	genemark-flattened_line_128-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.5&CDS=1-1602
1897	OG0001897	YKL142W	genemark-flattened_line_84-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.43&CDS=1-633
1898	OG0001898	YKL143W	genemark-flattened_line_84-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.42&CDS=1-1533
1899	OG0001899	YKL144C	genemark-flattened_line_84-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.56&CDS=1-726
1900	OG0001900	YKL145W	genemark-flattened_line_84-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.41&CDS=1-1464
1901	OG0001901	YKL148C	genemark-flattened_line_84-processed-gene-0.55-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.55&CDS=1-1899
1902	OG0001902	YKL149C	genemark-flattened_line_84-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.54&CDS=1-1176
1903	OG0001903	YKL150W	genemark-flattened_line_84-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.40&CDS=1-933
1904	OG0001904	YKL151C	genemark-flattened_line_84-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.39&CDS=1-1047
1905	OG0001905	YKL152C	genemark-flattened_line_84-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.53&CDS=1-744
1906	OG0001906	YKL155C	augustus_masked-flattened_line_170-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_170-processed-gene-0.0&CDS=1-2067
1907	OG0001907	YKL160W	genemark-flattened_line_84-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.44&CDS=1-495
1908	OG0001908	YKL165C	genemark-flattened_line_62-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.47&CDS=1-4545
1909	OG0001909	YKL170W	genemark-flattened_line_110-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.68&CDS=1-393
1910	OG0001910	YKL171W	genemark-flattened_line_110-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.69&CDS=1-2148
1911	OG0001911	YKL172W	genemark-flattened_line_110-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.72&CDS=1-1191
1912	OG0001912	YKL173W	genemark-flattened_line_110-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.59&CDS=1-2916
1913	OG0001913	YKL175W	genemark-flattened_line_110-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.58&CDS=1-1572
1914	OG0001914	YKL178C	genemark-flattened_line_110-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.73&CDS=1-1371
1915	OG0001915	YKL181W	augustus_masked-flattened_line_154-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_154-processed-gene-0.14&CDS=1-1290
1916	OG0001916	YKL182W	genemark-flattened_line_130-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.47&CDS=1-6165
1917	OG0001917	YKL183W	snap_masked-flattened_line_130-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_130-processed-gene-0.28&CDS=1-834
1918	OG0001918	YKL185W	genemark-flattened_line_130-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.45&CDS=1-1521
1919	OG0001919	YKL186C	genemark-flattened_line_130-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.54&CDS=1-513
1920	OG0001920	YKL189W	genemark-flattened_line_22-processed-gene-0.200-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.200&CDS=1-1479
1921	OG0001921	YKL190W	genemark-flattened_line_4-processed-gene-1.163-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.163&CDS=1-660
1922	OG0001922	YKL191W	genemark-flattened_line_4-processed-gene-1.128-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.128&CDS=1-1626
1923	OG0001923	YKL192C	genemark-flattened_line_122-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.30&CDS=1-336
1924	OG0001924	YKL193C	genemark-flattened_line_120-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.24&CDS=1-1041
1925	OG0001925	YKL194C	genemark-flattened_line_120-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.25&CDS=1-1374
1926	OG0001926	YKL195W	genemark-flattened_line_120-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.39&CDS=1-1119
1927	OG0001927	YKL203C	genemark-flattened_line_44-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.76&CDS=1-8022
1928	OG0001928	YKL205W	genemark-flattened_line_44-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.108&CDS=1-3366
1929	OG0001929	YKL206C	snap_masked-flattened_line_44-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.137&CDS=1-900
1930	OG0001930	YKL207W	genemark-flattened_line_44-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.112&CDS=1-894
1931	OG0001931	YKL209C	genemark-flattened_line_44-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.79&CDS=1-3978
1932	OG0001932	YKL210W	genemark-flattened_line_46-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.108&CDS=1-3084
1933	OG0001933	YKL211C	genemark-flattened_line_38-processed-gene-0.107-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.107&CDS=1-1587
1934	OG0001934	YKL212W	genemark-flattened_line_38-processed-gene-0.138-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.138&CDS=1-1968
1935	OG0001935	YKL213C	genemark-flattened_line_166-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_166-processed-gene-0.42&CDS=1-2193
1936	OG0001936	YKL216W	genemark-flattened_line_136-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.36&CDS=1-1359
1937	OG0001937	YKR001C	genemark-flattened_line_10-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.77&CDS=1-2097
1938	OG0001938	YKR002W	genemark-flattened_line_10-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.76&CDS=1-1995
1939	OG0001939	YKR006C	augustus_masked-flattened_line_10-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.98&CDS=1-828
1940	OG0001940	YKR008W	maker-flattened_line_10-snap-gene-0.78-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-0.78&CDS=1-2847
1941	OG0001941	YKR014C	genemark-flattened_line_207-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_207-processed-gene-0.18&CDS=1-666
1942	OG0001942	YKR017C	genemark-flattened_line_44-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.115&CDS=1-1701
1943	OG0001943	YKR023W	genemark-flattened_line_168-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_168-processed-gene-0.21&CDS=1-1767
1944	OG0001944	YKR024C	genemark-flattened_line_168-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_168-processed-gene-0.16&CDS=1-2427
1945	OG0001945	YKR025W	genemark-flattened_line_168-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_168-processed-gene-0.20&CDS=1-855
1946	OG0001946	YKR026C	genemark-flattened_line_168-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_168-processed-gene-0.19&CDS=1-1053
1947	OG0001947	YKR031C	genemark-flattened_line_70-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.54&CDS=1-5022
1948	OG0001948	YKR034W	genemark-flattened_line_168-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_168-processed-gene-0.23&CDS=1-1311
1949	OG0001949	YKR035W-A	genemark-flattened_line_18-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.93&CDS=1-642
1950	OG0001950	YKR038C	genemark-flattened_line_24-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.101&CDS=1-1167
1951	OG0001951	YKR043C	genemark-flattened_line_150-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.25&CDS=1-873
1952	OG0001952	YKR044W	genemark-flattened_line_150-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.24&CDS=1-1920
1953	OG0001953	YKR048C	genemark-flattened_line_118-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.22&CDS=1-1260
1954	OG0001954	YKR050W	maker-flattened_line_26-snap-gene-0.112-mRNA-1_1&gene=maker-flattened_line_26-snap-gene-0.112&CDS=1-3321
1955	OG0001955	YKR051W	genemark-flattened_line_26-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.8&CDS=1-1539
1956	OG0001956	YKR056W	genemark-flattened_line_26-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.9&CDS=1-1692
1957	OG0001957	YKR062W	genemark-flattened_line_50-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.81&CDS=1-1128
1958	OG0001958	YKR063C	snap_masked-flattened_line_26-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.99&CDS=1-1431
