	OrthologID	Saccharomyces_cerevisiae	Saccharomycopsis_malanga
1365	OG0001365	YER019W	-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-4.4&CDS=1-1392
1366	OG0001366	YER020W	-processed-gene-5.42-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-5.42&CDS=1-1449
1367	OG0001367	YER021W	-processed-gene-3.88-mRNA-1_1&gene=genemark-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-3.88&CDS=1-1464
1368	OG0001368	YER022W	-processed-gene-12.46-mRNA-1_1&gene=snap_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-12.46&CDS=1-2316
1369	OG0001369	YER023W	-processed-gene-10.63-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-10.63&CDS=1-828
1370	OG0001370	YER025W	-processed-gene-9.40-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-9.40&CDS=1-1557
1371	OG0001371	YER026C	-processed-gene-14.58-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.58&CDS=1-804
1372	OG0001372	YER029C	-processed-gene-18.68-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-18.68&CDS=1-507
1373	OG0001373	YER030W	-processed-gene-18.93-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-18.93&CDS=1-540
1374	OG0001374	YER036C	-processed-gene-15.37-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-15.37&CDS=1-1785
1375	OG0001375	YER041W	-processed-gene-3.71-mRNA-1_1&gene=snap_masked-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-3.71&CDS=1-3393
1376	OG0001376	YER042W	-processed-gene-8.108-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-8.108&CDS=1-561
1377	OG0001377	YER043C	-processed-gene-0.54-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-0.54&CDS=1-1347
1378	OG0001378	YER044C	-processed-gene-5.129-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.129&CDS=1-417
1379	OG0001379	YER046W	-processed-gene-5.116-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.116&CDS=1-1365
1380	OG0001380	YER048W-A	-processed-gene-15.55-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-15.55&CDS=1-306
1381	OG0001381	YER049W	-processed-gene-15.56-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-15.56&CDS=1-1941
1382	OG0001382	YER050C	-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-gi|1002316405|dbj|BCGJ01000013.1|-processed-gene-0.81&CDS=1-540
1383	OG0001383	YER051W	-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-2.20&CDS=1-1455
1384	OG0001384	YER052C	-processed-gene-15.62-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-15.62&CDS=1-1599
1385	OG0001385	YER053C	-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-9.27&CDS=1-924
1386	OG0001386	YER055C	-processed-gene-12.68-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-12.68&CDS=1-891
1387	OG0001387	YER058W	-augustus-gene-12.39-mRNA-1_1&gene=maker-gi|1002316417|dbj|BCGJ01000001.1|-augustus-gene-12.39&CDS=1-273
1388	OG0001388	YER061C	-processed-gene-13.83-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-13.83&CDS=1-1329
1389	OG0001389	YER068W	-processed-gene-8.36-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-8.36&CDS=1-1698
1390	OG0001390	YER069W	-processed-gene-20.75-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-20.75&CDS=1-2658
1391	OG0001391	YER070W	-processed-gene-10.107-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-10.107&CDS=1-2616
1392	OG0001392	YER071C	-processed-gene-4.33-mRNA-1_1&gene=snap_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-4.33&CDS=1-306
1393	OG0001393	YER072W	-processed-gene-4.3-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-4.3&CDS=1-372
1394	OG0001394	YER074W-A	-snap-gene-11.1-mRNA-1_1&gene=maker-gi|1002316412|dbj|BCGJ01000006.1|-snap-gene-11.1&CDS=1-267
1395	OG0001395	YER077C	-processed-gene-2.50-mRNA-1_1&gene=snap_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-2.50&CDS=1-1974
1396	OG0001396	YER078C	-processed-gene-2.84-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-2.84&CDS=1-1563
1397	OG0001397	YER080W	-processed-gene-2.86-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-2.86&CDS=1-1863
1398	OG0001398	YER082C	-processed-gene-3.21-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-3.21&CDS=1-1563
1399	OG0001399	YER086W	-processed-gene-9.14-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-9.14&CDS=1-1770
1400	OG0001400	YER087W	-processed-gene-0.44-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-0.44&CDS=1-1731
1401	OG0001401	YER090W	-processed-gene-0.34-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-0.34&CDS=1-1599
1402	OG0001402	YER091C	-processed-gene-3.61-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-3.61&CDS=1-2307
1403	OG0001403	YER093C	-processed-gene-17.8-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-17.8&CDS=1-3912
1404	OG0001404	YER093C-A	-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.40&CDS=1-450
1405	OG0001405	YER094C	-processed-gene-3.47-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-3.47&CDS=1-615
1406	OG0001406	YER095W	-processed-gene-4.43-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-4.43&CDS=1-1059
1407	OG0001407	YER100W	-processed-gene-25.30-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-25.30&CDS=1-741
1408	OG0001408	YER107C	-processed-gene-1.81-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-1.81&CDS=1-1053
1409	OG0001409	YER109C	-processed-gene-0.67-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-0.67&CDS=1-1677
1410	OG0001410	YER110C	-processed-gene-14.52-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-14.52&CDS=1-3336
1411	OG0001411	YER112W	-processed-gene-0.44-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-0.44&CDS=1-486
1412	OG0001412	YER113C	-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-4.20&CDS=1-2196
1413	OG0001413	YER118C	-processed-gene-6.132-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.132&CDS=1-1125
1414	OG0001414	YER120W	-processed-gene-6.97-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.97&CDS=1-825
1415	OG0001415	YER122C	-processed-gene-5.106-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.106&CDS=1-1365
1416	OG0001416	YER125W	-processed-gene-2.61-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-2.61&CDS=1-2430
1417	OG0001417	YER126C	-processed-gene-13.64-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-13.64&CDS=1-786
1418	OG0001418	YER127W	-processed-gene-13.83-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-13.83&CDS=1-1038
1419	OG0001419	YER136W	-processed-gene-11.22-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-11.22&CDS=1-1335
1420	OG0001420	YER140W	-processed-gene-1.9-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-1.9&CDS=1-2325
1421	OG0001421	YER141W	-augustus-gene-3.89-mRNA-1_1&gene=maker-gi|1002316415|dbj|BCGJ01000003.1|-augustus-gene-3.89&CDS=1-1707
1422	OG0001422	YER142C	-processed-gene-20.71-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-20.71&CDS=1-1119
1423	OG0001423	YER143W	-processed-gene-20.55-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-20.55&CDS=1-1272
1424	OG0001424	YER146W	-processed-gene-1.47-mRNA-1_1&gene=snap_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-1.47&CDS=1-240
1425	OG0001425	YER148W	-augustus-gene-10.118-mRNA-1_1&gene=maker-gi|1002316413|dbj|BCGJ01000005.1|-augustus-gene-10.118&CDS=1-1104
1426	OG0001426	YER151C	-processed-gene-3.160-mRNA-1_1&gene=augustus_masked-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-3.160&CDS=1-1764
1427	OG0001427	YER152C	-processed-gene-14.113-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-14.113&CDS=1-1350
1428	OG0001428	YER154W	-processed-gene-14.112-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-14.112&CDS=1-1224
1429	OG0001429	YER155C	-processed-gene-14.95-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-14.95&CDS=1-6054
1430	OG0001430	YER156C	-processed-gene-15.8-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-15.8&CDS=1-1026
1431	OG0001431	YER157W	-processed-gene-5.7-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-5.7&CDS=1-2700
1432	OG0001432	YER159C	-processed-gene-8.12-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-8.12&CDS=1-300
1433	OG0001433	YER162C	-processed-gene-3.247-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-3.247&CDS=1-3219
1434	OG0001434	YER164W	-processed-gene-15.2-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-15.2&CDS=1-4290
1435	OG0001435	YER165W	-processed-gene-8.14-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-8.14&CDS=1-1938
1436	OG0001436	YER168C	-processed-gene-11.21-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-11.21&CDS=1-1662
1437	OG0001437	YER169W	-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-4.12&CDS=1-1599
1438	OG0001438	YER170W	-processed-gene-0.52-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-0.52&CDS=1-681
1439	OG0001439	YER171W	-processed-gene-11.69-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-11.69&CDS=1-2349
1440	OG0001440	YER173W	-processed-gene-13.16-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-13.16&CDS=1-2319
1441	OG0001441	YER176W	-processed-gene-3.67-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-3.67&CDS=1-3396
1442	OG0001442	YER178W	-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-1.58&CDS=1-1236
1443	OG0001443	YER180C-A	-processed-gene-0.35-mRNA-1_1&gene=snap_masked-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-0.35&CDS=1-222
1444	OG0001444	YER182W	-processed-gene-13.4-mRNA-1_1&gene=augustus_masked-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-13.4&CDS=1-870
1445	OG0001445	YER183C	-processed-gene-13.91-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-13.91&CDS=1-759
1446	OG0001446	YFL001W	-processed-gene-4.99-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-4.99&CDS=1-1212
1447	OG0001447	YFL002C	-processed-gene-10.130-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-10.130&CDS=1-1896
1448	OG0001448	YFL005W	-processed-gene-29.11-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-29.11&CDS=1-612
1449	OG0001449	YFL007W	-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-7.14&CDS=1-6519
1450	OG0001450	YFL008W	-processed-gene-13.87-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-13.87&CDS=1-3648
1451	OG0001451	YFL010C	-processed-gene-0.60-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-0.60&CDS=1-627
1452	OG0001452	YFL013C	-processed-gene-0.55-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-0.55&CDS=1-1950
1453	OG0001453	YFL014W	-processed-gene-15.28-mRNA-1_1&gene=augustus_masked-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-15.28&CDS=1-288
1454	OG0001454	YFL016C	-processed-gene-3.211-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-3.211&CDS=1-1497
1455	OG0001455	YFL017C	-processed-gene-1.8-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-1.8&CDS=1-462
1456	OG0001456	YFL017W-A	-processed-gene-1.25-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-1.25&CDS=1-222
1457	OG0001457	YFL018C	-processed-gene-6.6-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-6.6&CDS=1-1482
1458	OG0001458	YFL022C	-processed-gene-12.55-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-12.55&CDS=1-1491
1459	OG0001459	YFL023W	-processed-gene-2.93-mRNA-1_1&gene=snap_masked-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-2.93&CDS=1-1644
1460	OG0001460	YFL024C	-processed-gene-8.43-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-8.43&CDS=1-2478
1461	OG0001461	YFL025C	-processed-gene-7.48-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-7.48&CDS=1-3273
1462	OG0001462	YFL026W	-processed-gene-7.61-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-7.61&CDS=1-1254
1463	OG0001463	YFL027C	-processed-gene-30.29-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-30.29&CDS=1-1893
1464	OG0001464	YFL028C	-processed-gene-11.72-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-11.72&CDS=1-918
1465	OG0001465	YFL029C	-processed-gene-3.24-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-3.24&CDS=1-1188
1466	OG0001466	YFL030W	-snap-gene-0.101-mRNA-1_1&gene=maker-gi|1002316405|dbj|BCGJ01000013.1|-snap-gene-0.101&CDS=1-2247
1467	OG0001467	YFL031W	-processed-gene-1.43-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-1.43&CDS=1-1134
1468	OG0001468	YFL034C-B	-processed-gene-0.47-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-0.47&CDS=1-996
1469	OG0001469	YFL034W	-processed-gene-4.92-mRNA-1_1&gene=augustus_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-4.92&CDS=1-3303
1470	OG0001470	YFL036W	-processed-gene-0.7-mRNA-1_1&gene=snap_masked-gi|1002316405|dbj|BCGJ01000013.1|-processed-gene-0.7&CDS=1-4065
1471	OG0001471	YFL037W	-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-4.20&CDS=1-1314
1472	OG0001472	YFL038C	-processed-gene-4.126-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-4.126&CDS=1-618
1473	OG0001473	YFL039C	-processed-gene-4.123-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-4.123&CDS=1-1128
1474	OG0001474	YFL040W	-snap-gene-1.65-mRNA-1_1&gene=maker-gi|1002316405|dbj|BCGJ01000013.1|-snap-gene-1.65&CDS=1-1794
1475	OG0001475	YFL044C	-processed-gene-28.20-mRNA-1_1&gene=snap_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-28.20&CDS=1-1113
1476	OG0001476	YFL045C	-processed-gene-7.68-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-7.68&CDS=1-762
1477	OG0001477	YFL046W	-processed-gene-30.31-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-30.31&CDS=1-645
1478	OG0001478	YFL047W	-processed-gene-19.28-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-19.28&CDS=1-2376
1479	OG0001479	YFL053W	-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-gi|1002316404|dbj|BCGJ01000014.1|-processed-gene-0.1&CDS=1-1896
1480	OG0001480	YFR001W	-processed-gene-13.26-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-13.26&CDS=1-633
1481	OG0001481	YFR002W	-processed-gene-8.17-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-8.17&CDS=1-2835
1482	OG0001482	YFR005C	-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-1.85&CDS=1-1524
1483	OG0001483	YFR006W	-processed-gene-9.58-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-9.58&CDS=1-1443
1484	OG0001484	YFR007W	-snap-gene-5.126-mRNA-1_1&gene=maker-gi|1002316413|dbj|BCGJ01000005.1|-snap-gene-5.126&CDS=1-1173
1485	OG0001485	YFR009W	-processed-gene-9.53-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-9.53&CDS=1-2256
1486	OG0001486	YFR010W	-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-3.69&CDS=1-1479
1487	OG0001487	YFR011C	-augustus-gene-3.86-mRNA-1_1&gene=maker-gi|1002316407|dbj|BCGJ01000011.1|-augustus-gene-3.86&CDS=1-474
1488	OG0001488	YFR016C	-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-5.126&CDS=1-3078
1489	OG0001489	YFR021W	-processed-gene-2.59-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-2.59&CDS=1-1617
1490	OG0001490	YFR024C-A	-augustus-gene-6.49-mRNA-1_1&gene=maker-gi|1002316417|dbj|BCGJ01000001.1|-augustus-gene-6.49&CDS=1-1251
1491	OG0001491	YFR025C	-processed-gene-0.48-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-0.48&CDS=1-972
1492	OG0001492	YFR027W	-processed-gene-13.19-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-13.19&CDS=1-1656
1493	OG0001493	YFR028C	-processed-gene-4.18-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-4.18&CDS=1-1794
1494	OG0001494	YFR029W	-snap-gene-15.108-mRNA-1_1&gene=maker-gi|1002316415|dbj|BCGJ01000003.1|-snap-gene-15.108&CDS=1-2307
1495	OG0001495	YFR031C	-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-2.20&CDS=1-3507
1496	OG0001496	YFR032C	-processed-gene-2.42-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-2.42&CDS=1-960
1497	OG0001497	YFR032C-A	-processed-gene-2.41-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-2.41&CDS=1-198
1498	OG0001498	YFR033C	-processed-gene-9.70-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-9.70&CDS=1-414
1499	OG0001499	YFR034C	-processed-gene-6.50-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-6.50&CDS=1-1884
1500	OG0001500	YFR037C	-processed-gene-7.61-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-7.61&CDS=1-1914
1501	OG0001501	YFR038W	-snap-gene-7.0-mRNA-1_1&gene=maker-gi|1002316415|dbj|BCGJ01000003.1|-snap-gene-7.0&CDS=1-3351
1502	OG0001502	YFR041C	-processed-gene-5.67-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-5.67&CDS=1-963
1503	OG0001503	YFR042W	-processed-gene-5.6-mRNA-1_1&gene=snap_masked-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-5.6&CDS=1-645
1504	OG0001504	YFR043C	-processed-gene-0.35-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-0.35&CDS=1-948
1505	OG0001505	YFR044C	-processed-gene-10.43-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-10.43&CDS=1-1443
1506	OG0001506	YFR047C	-processed-gene-16.115-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-16.115&CDS=1-900
1507	OG0001507	YFR048W	-processed-gene-8.40-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-8.40&CDS=1-2163
1508	OG0001508	YFR049W	-processed-gene-8.39-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-8.39&CDS=1-300
1509	OG0001509	YFR050C	-processed-gene-13.84-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-13.84&CDS=1-792
1510	OG0001510	YFR051C	-processed-gene-8.21-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-8.21&CDS=1-1710
1511	OG0001511	YFR052W	-processed-gene-14.47-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-14.47&CDS=1-921
1512	OG0001512	YGL001C	-processed-gene-6.61-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-6.61&CDS=1-1074
1513	OG0001513	YGL004C	-processed-gene-26.73-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-26.73&CDS=1-1272
1514	OG0001514	YGL005C	-processed-gene-13.56-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-13.56&CDS=1-1101
1515	OG0001515	YGL006W	-processed-gene-14.78-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-14.78&CDS=1-3699
1516	OG0001516	YGL008C	-processed-gene-3.37-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-3.37&CDS=1-2724
1517	OG0001517	YGL009C	-processed-gene-11.28-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-11.28&CDS=1-2232
1518	OG0001518	YGL010W	-processed-gene-2.65-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-2.65&CDS=1-603
1519	OG0001519	YGL011C	-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-2.21&CDS=1-732
1520	OG0001520	YGL012W	-snap-gene-3.96-mRNA-1_1&gene=maker-gi|1002316416|dbj|BCGJ01000002.1|-snap-gene-3.96&CDS=1-4209
1521	OG0001521	YGL016W	-processed-gene-26.74-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-26.74&CDS=1-3309
1522	OG0001522	YGL017W	-processed-gene-11.30-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-11.30&CDS=1-1554
1523	OG0001523	YGL018C	-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-3.3&CDS=1-774
1524	OG0001524	YGL019W	-processed-gene-3.0-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-3.0&CDS=1-840
1525	OG0001525	YGL020C	-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-3.2&CDS=1-618
1526	OG0001526	YGL022W	-processed-gene-6.67-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-6.67&CDS=1-2193
1527	OG0001527	YGL026C	-processed-gene-8.32-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-8.32&CDS=1-2109
