	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035296_Priceomyces_carsonii
2033	OG0002033	YJR117W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.24-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.24&CDS=1-1353
2034	OG0002034	YJR118C	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.152&CDS=1-495
2035	OG0002035	YJR119C	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.22-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.22&CDS=1-2406
2036	OG0002036	YJR121W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.23-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.23&CDS=1-1509
2037	OG0002037	YJR122W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.35&CDS=1-1407
2038	OG0002038	YJR123W	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.63-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.63&CDS=1-672
2039	OG0002039	YJR124C	snap_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.8&CDS=1-2898
2040	OG0002040	YJR125C	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-2.81&CDS=1-1365
2041	OG0002041	YJR131W	augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.20&CDS=1-1857
2042	OG0002042	YJR132W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.3-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.3&CDS=1-3123
2043	OG0002043	YJR135W-A	augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.123&CDS=1-270
2044	OG0002044	YJR137C	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.142-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.142&CDS=1-4293
2045	OG0002045	YJR138W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.169-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.169&CDS=1-4899
2046	OG0002046	YJR139C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.123-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.123&CDS=1-1077
2047	OG0002047	YJR140C	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.119-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.119&CDS=1-5940
2048	OG0002048	YJR141W	snap_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.87&CDS=1-2256
2049	OG0002049	YJR142W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.138-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.138&CDS=1-924
2050	OG0002050	YJR143C	maker-NODE_7_length_610485_cov_21.9312_ID_4191-augustus-gene-4.146-mRNA-1_1&gene=maker-NODE_7_length_610485_cov_21.9312_ID_4191-augustus-gene-4.146&CDS=1-3360
2051	OG0002051	YJR149W	genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.140&CDS=1-1158
2052	OG0002052	YKL001C	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.60-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.60&CDS=1-600
2053	OG0002053	YKL003C	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.74&CDS=1-363
2054	OG0002054	YKL004W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.59-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.59&CDS=1-1515
2055	OG0002055	YKL009W	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.173-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.173&CDS=1-708
2056	OG0002056	YKL010C	augustus_masked-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.80&CDS=1-5763
2057	OG0002057	YKL011C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.77-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.77&CDS=1-1032
2058	OG0002058	YKL013C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.29-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.29&CDS=1-2475
2059	OG0002059	YKL014C	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.79&CDS=1-5436
2060	OG0002060	YKL015W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.217-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.217&CDS=1-2766
2061	OG0002061	YKL016C	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.76-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.76&CDS=1-522
2062	OG0002062	YKL017C	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.80&CDS=1-2220
2063	OG0002063	YKL018W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.74&CDS=1-1107
2064	OG0002064	YKL019W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.74&CDS=1-885
2065	OG0002065	YKL022C	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.20&CDS=1-2124
2066	OG0002066	YKL024C	genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.172-mRNA-1_1&gene=genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.172&CDS=1-789
2067	OG0002067	YKL025C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.133-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.133&CDS=1-2139
2068	OG0002068	YKL027W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.171-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.171&CDS=1-1311
2069	OG0002069	YKL028W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.140&CDS=1-1161
2070	OG0002070	YKL029C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.106&CDS=1-1875
2071	OG0002071	YKL033W	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.169&CDS=1-3558
2072	OG0002072	YKL034W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.95-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.95&CDS=1-2313
2073	OG0002073	YKL035W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.67-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.67&CDS=1-1500
2074	OG0002074	YKL041W	augustus_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.150&CDS=1-672
2075	OG0002075	YKL043W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.44-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.44&CDS=1-1659
2076	OG0002076	YKL045W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.142-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.142&CDS=1-1575
2077	OG0002077	YKL046C	genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.127&CDS=1-1371
2078	OG0002078	YKL051W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.138-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.138&CDS=1-1095
2079	OG0002079	YKL053C-A	augustus_masked-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.99&CDS=1-930
2080	OG0002080	YKL055C	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.49-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.49&CDS=1-771
2081	OG0002081	YKL056C	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.71&CDS=1-501
2082	OG0002082	YKL058W	genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.213-mRNA-1_1&gene=genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.213&CDS=1-372
2083	OG0002083	YKL059C	genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.263-mRNA-1_1&gene=genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.263&CDS=1-1386
2084	OG0002084	YKL060C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.136-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.136&CDS=1-1080
2085	OG0002085	YKL064W	maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-5.4-mRNA-1_1&gene=maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-5.4&CDS=1-2805
2086	OG0002086	YKL067W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.59-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.59&CDS=1-453
2087	OG0002087	YKL069W	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.172-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.172&CDS=1-522
2088	OG0002088	YKL070W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.59&CDS=1-654
2089	OG0002089	YKL071W	genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.68&CDS=1-732
2090	OG0002090	YKL073W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.106-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.106&CDS=1-4479
2091	OG0002091	YKL077W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.90-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.90&CDS=1-1302
2092	OG0002092	YKL078W	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.68&CDS=1-2424
2093	OG0002093	YKL080W	augustus_masked-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.54-mRNA-1_1&gene=augustus_masked-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.54&CDS=1-1113
2094	OG0002094	YKL082C	genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.87-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.87&CDS=1-1287
2095	OG0002095	YKL084W	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.61-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.61&CDS=1-414
2096	OG0002096	YKL085W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.154-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.154&CDS=1-996
2097	OG0002097	YKL086W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.58&CDS=1-396
2098	OG0002098	YKL087C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.158-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.158&CDS=1-1683
2099	OG0002099	YKL088W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.109-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.109&CDS=1-1638
2100	OG0002100	YKL089W	augustus_masked-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.23&CDS=1-3810
2101	OG0002101	YKL090W	snap_masked-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.170-mRNA-1_1&gene=snap_masked-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.170&CDS=1-1266
2102	OG0002102	YKL094W	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-2.24&CDS=1-897
2103	OG0002103	YKL095W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.126-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.126&CDS=1-906
2104	OG0002104	YKL098W	snap_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.13-mRNA-1_1&gene=snap_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.13&CDS=1-1008
2105	OG0002105	YKL099C	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.193-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.193&CDS=1-744
2106	OG0002106	YKL100C	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.171-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-2.171&CDS=1-1767
2107	OG0002107	YKL104C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.1&CDS=1-2085
2108	OG0002108	YKL110C	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.239-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.239&CDS=1-873
2109	OG0002109	YKL113C	augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.128&CDS=1-6183
2110	OG0002110	YKL116C	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.56-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.56&CDS=1-1671
2111	OG0002111	YKL117W	genemark-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.41&CDS=1-699
2112	OG0002112	YKL119C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-11.40-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-11.40&CDS=1-624
2113	OG0002113	YKL120W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.68&CDS=1-990
2114	OG0002114	YKL122C	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.54&CDS=1-564
2115	OG0002115	YKL125W	maker-NODE_10_length_407211_cov_23.1954_ID_2838-augustus-gene-2.5-mRNA-1_1&gene=maker-NODE_10_length_407211_cov_23.1954_ID_2838-augustus-gene-2.5&CDS=1-2007
2116	OG0002116	YKL134C	maker-NODE_1_length_1816623_cov_20.064_ID_2006-augustus-gene-14.0-mRNA-1_1&gene=maker-NODE_1_length_1816623_cov_20.064_ID_2006-augustus-gene-14.0&CDS=1-3687
2117	OG0002117	YKL137W	genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.109&CDS=1-318
2118	OG0002118	YKL138C	genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.110&CDS=1-336
2119	OG0002119	YKL139W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.2&CDS=1-1782
2120	OG0002120	YKL140W	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-0.105&CDS=1-1530
2121	OG0002121	YKL144C	genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.59-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.59&CDS=1-579
2122	OG0002122	YKL145W	genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.55&CDS=1-1341
2123	OG0002123	YKL150W	snap_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.43-mRNA-1_1&gene=snap_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.43&CDS=1-2124
2124	OG0002124	YKL151C	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.62-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.62&CDS=1-1089
2125	OG0002125	YKL152C	genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_17_length_305363_cov_27.5072_ID_2741-processed-gene-1.82&CDS=1-744
2126	OG0002126	YKL155C	genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.156-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.156&CDS=1-2316
2127	OG0002127	YKL160W	genemark-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.59&CDS=1-366
2128	OG0002128	YKL165C	genemark-NODE_28_length_47606_cov_23.4251_ID_3170-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_28_length_47606_cov_23.4251_ID_3170-processed-gene-0.46&CDS=1-3045
2129	OG0002129	YKL170W	augustus_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.10&CDS=1-1797
2130	OG0002130	YKL171W	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.21&CDS=1-2328
2131	OG0002131	YKL173W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.114-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.114&CDS=1-2937
2132	OG0002132	YKL174C	maker-NODE_4_length_685946_cov_20.3066_ID_2302-augustus-gene-1.8-mRNA-1_1&gene=maker-NODE_4_length_685946_cov_20.3066_ID_2302-augustus-gene-1.8&CDS=1-2685
2133	OG0002133	YKL175W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.91-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.91&CDS=1-1545
2134	OG0002134	YKL176C	snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.100&CDS=1-2748
2135	OG0002135	YKL178C	genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.82&CDS=1-1290
2136	OG0002136	YKL179C	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.17-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.17&CDS=1-2046
2137	OG0002137	YKL181W	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.83&CDS=1-1215
2138	OG0002138	YKL182W	augustus_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.22&CDS=1-6186
2139	OG0002139	YKL183W	maker-NODE_5_length_684771_cov_21.8715_ID_1549-augustus-gene-0.110-mRNA-1_1&gene=maker-NODE_5_length_684771_cov_21.8715_ID_1549-augustus-gene-0.110&CDS=1-3942
2140	OG0002140	YKL184W	maker-NODE_5_length_684771_cov_21.8715_ID_1549-augustus-gene-0.111-mRNA-1_1&gene=maker-NODE_5_length_684771_cov_21.8715_ID_1549-augustus-gene-0.111&CDS=1-3612
2141	OG0002141	YKL185W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-4.46-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-4.46&CDS=1-1662
2142	OG0002142	YKL186C	snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-4.104-mRNA-1_1&gene=snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-4.104&CDS=1-534
2143	OG0002143	YKL188C	augustus_masked-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.53&CDS=1-2745
2144	OG0002144	YKL189W	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.12-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.12&CDS=1-1011
2145	OG0002145	YKL190W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.114-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.114&CDS=1-522
2146	OG0002146	YKL191W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.13-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.13&CDS=1-1710
2147	OG0002147	YKL192C	genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-1.112&CDS=1-369
