	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035033_Candida_cretensis
1473	OG0001473	YGR001C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-6.50-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-6.50&CDS=1-735
1474	OG0001474	YGR002C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-4.64-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-4.64&CDS=1-1647
1475	OG0001475	YGR005C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-2.144-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-2.144&CDS=1-1182
1476	OG0001476	YGR007W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-2.142-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-2.142&CDS=1-1122
1477	OG0001477	YGR009C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-14.59-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-14.59&CDS=1-1500
1478	OG0001478	YGR012W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-5.140-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-5.140&CDS=1-1149
1479	OG0001479	YGR013W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-5.165-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-5.165&CDS=1-1653
1480	OG0001480	YGR014W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-5.136-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-5.136&CDS=1-2643
1481	OG0001481	YGR017W	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-5.76-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-5.76&CDS=1-972
1482	OG0001482	YGR020C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-7.116-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-7.116&CDS=1-366
1483	OG0001483	YGR021W	augustus_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-7.82-mRNA-1_1&gene=augustus_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-7.82&CDS=1-819
1484	OG0001484	YGR024C	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.111-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.111&CDS=1-807
1485	OG0001485	YGR026W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-15.152-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-15.152&CDS=1-831
1486	OG0001486	YGR028W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.45-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.45&CDS=1-1074
1487	OG0001487	YGR029W	maker-NODE_3_length_1568754_cov_25.1773_ID_5-snap-gene-9.5-mRNA-1_1&gene=maker-NODE_3_length_1568754_cov_25.1773_ID_5-snap-gene-9.5&CDS=1-537
1488	OG0001488	YGR031W	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.78&CDS=1-885
1489	OG0001489	YGR032W	snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.6-mRNA-1_1&gene=snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.6&CDS=1-5688
1490	OG0001490	YGR033C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.89-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.89&CDS=1-798
1491	OG0001491	YGR036C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.91-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.91&CDS=1-687
1492	OG0001492	YGR037C	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.114-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.114&CDS=1-258
1493	OG0001493	YGR044C	snap_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.68-mRNA-1_1&gene=snap_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.68&CDS=1-1299
1494	OG0001494	YGR046W	genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.29-mRNA-1_1&gene=genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.29&CDS=1-1176
1495	OG0001495	YGR047C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.275-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.275&CDS=1-2901
1496	OG0001496	YGR048W	maker-NODE_3_length_1568754_cov_25.1773_ID_5-augustus-gene-13.4-mRNA-1_1&gene=maker-NODE_3_length_1568754_cov_25.1773_ID_5-augustus-gene-13.4&CDS=1-4089
1497	OG0001497	YGR053C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-4.48-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-4.48&CDS=1-639
1498	OG0001498	YGR054W	snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.5-mRNA-1_1&gene=snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.5&CDS=1-3159
1499	OG0001499	YGR055W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-2.82-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-2.82&CDS=1-1629
1500	OG0001500	YGR057C	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.141-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.141&CDS=1-618
1501	OG0001501	YGR058W	maker-NODE_2_length_1610937_cov_29.4059_ID_3-snap-gene-10.6-mRNA-1_1&gene=maker-NODE_2_length_1610937_cov_29.4059_ID_3-snap-gene-10.6&CDS=1-1029
1502	OG0001502	YGR061C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-1.10-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-1.10&CDS=1-3993
1503	OG0001503	YGR062C	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.6-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.6&CDS=1-939
1504	OG0001504	YGR063C	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.1-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.1&CDS=1-336
1505	OG0001505	YGR074W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-0.10&CDS=1-372
1506	OG0001506	YGR076C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-0.33&CDS=1-468
1507	OG0001507	YGR080W	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-0.118&CDS=1-1014
1508	OG0001508	YGR082W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-7.97-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-7.97&CDS=1-507
1509	OG0001509	YGR083C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-4.8-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-4.8&CDS=1-1521
1510	OG0001510	YGR086C	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-0.120&CDS=1-936
1511	OG0001511	YGR090W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.66-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.66&CDS=1-3516
1512	OG0001512	YGR091W	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-0.102&CDS=1-1461
1513	OG0001513	YGR093W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-7.68-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-7.68&CDS=1-1446
1514	OG0001514	YGR094W	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-0.103&CDS=1-3150
1515	OG0001515	YGR095C	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-0.123&CDS=1-666
1516	OG0001516	YGR096W	maker-NODE_12_length_373043_cov_22.0375_ID_23-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_12_length_373043_cov_22.0375_ID_23-augustus-gene-0.0&CDS=1-909
1517	OG0001517	YGR098C	snap_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-4.18-mRNA-1_1&gene=snap_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-4.18&CDS=1-4347
1518	OG0001518	YGR099W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-15.191-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-15.191&CDS=1-2382
1519	OG0001519	YGR100W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-11.61-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-11.61&CDS=1-2766
1520	OG0001520	YGR103W	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.114-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.114&CDS=1-1776
1521	OG0001521	YGR104C	snap_masked-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.11&CDS=1-819
1522	OG0001522	YGR105W	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.121-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.121&CDS=1-222
1523	OG0001523	YGR106C	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.122-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-2.122&CDS=1-855
1524	OG0001524	YGR110W	snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-14.231-mRNA-1_1&gene=snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-14.231&CDS=1-1248
1525	OG0001525	YGR111W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-8.62-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-8.62&CDS=1-1185
1526	OG0001526	YGR112W	augustus_masked-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-0.61&CDS=1-918
1527	OG0001527	YGR116W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.82-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.82&CDS=1-4272
1528	OG0001528	YGR119C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-11.52-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-11.52&CDS=1-1806
1529	OG0001529	YGR120C	maker-NODE_2_length_1610937_cov_29.4059_ID_3-augustus-gene-11.119-mRNA-1_1&gene=maker-NODE_2_length_1610937_cov_29.4059_ID_3-augustus-gene-11.119&CDS=1-1299
1530	OG0001530	YGR123C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.80-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.80&CDS=1-1584
1531	OG0001531	YGR125W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-10.53-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-10.53&CDS=1-3078
1532	OG0001532	YGR127W	maker-NODE_1_length_1718446_cov_29.5161_ID_1-augustus-gene-2.60-mRNA-1_1&gene=maker-NODE_1_length_1718446_cov_29.5161_ID_1-augustus-gene-2.60&CDS=1-1935
1533	OG0001533	YGR129W	augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-8.129&CDS=1-603
1534	OG0001534	YGR132C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-1.40&CDS=1-849
1535	OG0001535	YGR134W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.59-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.59&CDS=1-2757
1536	OG0001536	YGR135W	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-1.38&CDS=1-759
1537	OG0001537	YGR144W	maker-NODE_4_length_1487040_cov_29.706_ID_7-snap-gene-9.104-mRNA-1_1&gene=maker-NODE_4_length_1487040_cov_29.706_ID_7-snap-gene-9.104&CDS=1-1605
1538	OG0001538	YGR145W	augustus_masked-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-2.237-mRNA-1_1&gene=augustus_masked-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-2.237&CDS=1-2874
1539	OG0001539	YGR147C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-2.149-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-2.149&CDS=1-594
1540	OG0001540	YGR149W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.78-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.78&CDS=1-1329
1541	OG0001541	YGR150C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-6.93-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-6.93&CDS=1-2250
1542	OG0001542	YGR155W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-7.86-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-7.86&CDS=1-1485
1543	OG0001543	YGR157W	augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.114&CDS=1-2616
1544	OG0001544	YGR159C	genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-2.106-mRNA-1_1&gene=genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-2.106&CDS=1-1398
1545	OG0001545	YGR161C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-4.60-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-4.60&CDS=1-684
1546	OG0001546	YGR163W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.159-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.159&CDS=1-1104
1547	OG0001547	YGR165W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.70-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.70&CDS=1-939
1548	OG0001548	YGR166W	snap_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-4.46-mRNA-1_1&gene=snap_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-4.46&CDS=1-1656
1549	OG0001549	YGR167W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-3.58&CDS=1-630
1550	OG0001550	YGR170W	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.2-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.2&CDS=1-3258
1551	OG0001551	YGR171C	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.8-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.8&CDS=1-1719
1552	OG0001552	YGR172C	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.28-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.28&CDS=1-753
1553	OG0001553	YGR173W	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-4.86-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-4.86&CDS=1-1104
1554	OG0001554	YGR174C	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-3.78-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-3.78&CDS=1-432
1555	OG0001555	YGR178C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.93-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.93&CDS=1-2286
1556	OG0001556	YGR181W	snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-7.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-7.30&CDS=1-291
1557	OG0001557	YGR185C	augustus_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.119&CDS=1-1203
1558	OG0001558	YGR186W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.96-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.96&CDS=1-1785
1559	OG0001559	YGR187C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.77-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.77&CDS=1-1083
1560	OG0001560	YGR188C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-6.71-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-6.71&CDS=1-2421
1561	OG0001561	YGR193C	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-2.122-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-2.122&CDS=1-1239
1562	OG0001562	YGR194C	maker-NODE_4_length_1487040_cov_29.706_ID_7-augustus-gene-11.0-mRNA-1_1&gene=maker-NODE_4_length_1487040_cov_29.706_ID_7-augustus-gene-11.0&CDS=1-2064
1563	OG0001563	YGR195W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-4.80&CDS=1-732
1564	OG0001564	YGR198W	genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.35&CDS=1-2529
1565	OG0001565	YGR200C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-3.57&CDS=1-2292
1566	OG0001566	YGR202C	maker-NODE_11_length_431558_cov_36.2547_ID_21-augustus-gene-3.197-mRNA-1_1&gene=maker-NODE_11_length_431558_cov_36.2547_ID_21-augustus-gene-3.197&CDS=1-2451
1567	OG0001567	YGR203W	snap_masked-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-3.146-mRNA-1_1&gene=snap_masked-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-3.146&CDS=1-432
1568	OG0001568	YGR207C	maker-NODE_4_length_1487040_cov_29.706_ID_7-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_4_length_1487040_cov_29.706_ID_7-augustus-gene-1.3&CDS=1-1599
1569	OG0001569	YGR208W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.97-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.97&CDS=1-903
1570	OG0001570	YGR210C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-0.11&CDS=1-1239
1571	OG0001571	YGR211W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.54-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.54&CDS=1-1476
1572	OG0001572	YGR215W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.55-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.55&CDS=1-309
1573	OG0001573	YGR218W	snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-5.8&CDS=1-4254
1574	OG0001574	YGR220C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-5.87-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-5.87&CDS=1-825
1575	OG0001575	YGR223C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-11.57-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-11.57&CDS=1-1332
1576	OG0001576	YGR225W	augustus_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.147&CDS=1-2049
1577	OG0001577	YGR227W	snap_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.9-mRNA-1_1&gene=snap_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.9&CDS=1-1356
1578	OG0001578	YGR229C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.94-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.94&CDS=1-1332
1579	OG0001579	YGR231C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.69-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-6.69&CDS=1-954
1580	OG0001580	YGR233C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-5.83-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-5.83&CDS=1-3744
1581	OG0001581	YGR234W	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-5.62-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-5.62&CDS=1-1191
1582	OG0001582	YGR244C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.64&CDS=1-1239
1583	OG0001583	YGR245C	maker-NODE_1_length_1718446_cov_29.5161_ID_1-augustus-gene-0.122-mRNA-1_1&gene=maker-NODE_1_length_1718446_cov_29.5161_ID_1-augustus-gene-0.122&CDS=1-4080
1584	OG0001584	YGR252W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.62&CDS=1-1350
1585	OG0001585	YGR253C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.63&CDS=1-753
1586	OG0001586	YGR254W	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-3.117-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-3.117&CDS=1-1317
1587	OG0001587	YGR255C	maker-NODE_11_length_431558_cov_36.2547_ID_21-augustus-gene-2.50-mRNA-1_1&gene=maker-NODE_11_length_431558_cov_36.2547_ID_21-augustus-gene-2.50&CDS=1-2604
1588	OG0001588	YGR257C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-4.103-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-4.103&CDS=1-1101
1589	OG0001589	YGR258C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-6.51-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-6.51&CDS=1-2961
1590	OG0001590	YGR260W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-9.0-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-9.0&CDS=1-1497
1591	OG0001591	YGR261C	maker-NODE_2_length_1610937_cov_29.4059_ID_3-snap-gene-6.0-mRNA-1_1&gene=maker-NODE_2_length_1610937_cov_29.4059_ID_3-snap-gene-6.0&CDS=1-7143
1592	OG0001592	YGR262C	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.4-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-5.4&CDS=1-774
1593	OG0001593	YGR264C	maker-NODE_5_length_709222_cov_30.1164_ID_9-augustus-gene-4.89-mRNA-1_1&gene=maker-NODE_5_length_709222_cov_30.1164_ID_9-augustus-gene-4.89&CDS=1-2460
