	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034671_Blastobotrys_peoriensis
1946	OG0001946	YJL176C	genemark-NODE_103_length_42984_cov_11.423_ID_205-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_103_length_42984_cov_11.423_ID_205-processed-gene-0.1&CDS=1-2700
1947	OG0001947	YJL179W	genemark-NODE_127_length_30389_cov_11.3767_ID_253-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_127_length_30389_cov_11.3767_ID_253-processed-gene-0.10&CDS=1-345
1948	OG0001948	YJL180C	genemark-NODE_127_length_30389_cov_11.3767_ID_253-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_127_length_30389_cov_11.3767_ID_253-processed-gene-0.5&CDS=1-963
1949	OG0001949	YJL184W	augustus_masked-NODE_32_length_132186_cov_12.7113_ID_63-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_32_length_132186_cov_12.7113_ID_63-processed-gene-0.67&CDS=1-291
1950	OG0001950	YJL187C	genemark-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-1.115&CDS=1-3192
1951	OG0001951	YJL189W	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.104&CDS=1-153
1952	OG0001952	YJL190C	maker-NODE_14_length_227584_cov_11.4277_ID_27-snap-gene-1.101-mRNA-1_1&gene=maker-NODE_14_length_227584_cov_11.4277_ID_27-snap-gene-1.101&CDS=1-387
1953	OG0001953	YJL194W	genemark-NODE_32_length_132186_cov_12.7113_ID_63-processed-gene-0.184-mRNA-1_1&gene=genemark-NODE_32_length_132186_cov_12.7113_ID_63-processed-gene-0.184&CDS=1-1710
1954	OG0001954	YJL197W	maker-NODE_32_length_132186_cov_12.7113_ID_63-snap-gene-0.129-mRNA-1_1&gene=maker-NODE_32_length_132186_cov_12.7113_ID_63-snap-gene-0.129&CDS=1-3366
1955	OG0001955	YJL199C	genemark-NODE_21_length_174502_cov_14.6347_ID_41-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_21_length_174502_cov_14.6347_ID_41-processed-gene-0.122&CDS=1-306
1956	OG0001956	YJL200C	genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.70&CDS=1-2394
1957	OG0001957	YJL201W	genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.103&CDS=1-1623
1958	OG0001958	YJL203W	genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-0.24&CDS=1-1461
1959	OG0001959	YJL204C	genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.87&CDS=1-2565
1960	OG0001960	YJL207C	genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.75&CDS=1-5946
1961	OG0001961	YJL208C	genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.76&CDS=1-939
1962	OG0001962	YJL209W	snap_masked-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_66_length_79692_cov_11.7958_ID_131-processed-gene-0.61&CDS=1-2238
1963	OG0001963	YJL212C	genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-0.5&CDS=1-2328
1964	OG0001964	YJR001W	genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-1.70&CDS=1-1806
1965	OG0001965	YJR002W	genemark-NODE_131_length_28006_cov_12.777_ID_261-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_131_length_28006_cov_12.777_ID_261-processed-gene-0.25&CDS=1-1845
1966	OG0001966	YJR006W	snap_masked-NODE_34_length_128293_cov_13.6237_ID_67-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_34_length_128293_cov_13.6237_ID_67-processed-gene-0.158&CDS=1-1416
1967	OG0001967	YJR007W	genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-1.98-mRNA-1_1&gene=genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-1.98&CDS=1-933
1968	OG0001968	YJR008W	genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-1.97-mRNA-1_1&gene=genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-1.97&CDS=1-951
1969	OG0001969	YJR010W	genemark-NODE_23_length_169011_cov_11.9977_ID_45-processed-gene-0.154-mRNA-1_1&gene=genemark-NODE_23_length_169011_cov_11.9977_ID_45-processed-gene-0.154&CDS=1-1716
1970	OG0001970	YJR012C	genemark-NODE_109_length_39861_cov_12.5601_ID_217-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_109_length_39861_cov_12.5601_ID_217-processed-gene-0.60&CDS=1-366
1971	OG0001971	YJR013W	genemark-NODE_93_length_53556_cov_11.3527_ID_185-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_93_length_53556_cov_11.3527_ID_185-processed-gene-0.33&CDS=1-1230
1972	OG0001972	YJR014W	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.97&CDS=1-555
1973	OG0001973	YJR016C	augustus_masked-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-0.74&CDS=1-3987
1974	OG0001974	YJR017C	genemark-NODE_101_length_45765_cov_12.6191_ID_201-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_101_length_45765_cov_12.6191_ID_201-processed-gene-0.20&CDS=1-549
1975	OG0001975	YJR019C	genemark-NODE_77_length_65578_cov_11.8323_ID_153-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_77_length_65578_cov_11.8323_ID_153-processed-gene-0.31&CDS=1-1047
1976	OG0001976	YJR024C	genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.88&CDS=1-720
1977	OG0001977	YJR025C	genemark-NODE_95_length_53119_cov_11.651_ID_189-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_95_length_53119_cov_11.651_ID_189-processed-gene-0.28&CDS=1-504
1978	OG0001978	YJR033C	genemark-NODE_52_length_95410_cov_12.4958_ID_103-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_52_length_95410_cov_12.4958_ID_103-processed-gene-0.61&CDS=1-3951
1979	OG0001979	YJR034W	genemark-NODE_96_length_51772_cov_12.7226_ID_191-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_96_length_51772_cov_12.7226_ID_191-processed-gene-0.18&CDS=1-321
1980	OG0001980	YJR035W	genemark-NODE_96_length_51772_cov_12.7226_ID_191-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_96_length_51772_cov_12.7226_ID_191-processed-gene-0.17&CDS=1-3459
1981	OG0001981	YJR036C	genemark-NODE_35_length_127356_cov_12.2146_ID_69-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_35_length_127356_cov_12.2146_ID_69-processed-gene-0.75&CDS=1-2877
1982	OG0001982	YJR040W	genemark-NODE_19_length_190036_cov_12.6426_ID_37-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_19_length_190036_cov_12.6426_ID_37-processed-gene-0.43&CDS=1-2121
1983	OG0001983	YJR041C	snap_masked-NODE_59_length_89443_cov_12.6287_ID_117-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_59_length_89443_cov_12.6287_ID_117-processed-gene-0.73&CDS=1-3741
1984	OG0001984	YJR042W	snap_masked-NODE_7_length_280080_cov_11.8606_ID_13-processed-gene-1.248-mRNA-1_1&gene=snap_masked-NODE_7_length_280080_cov_11.8606_ID_13-processed-gene-1.248&CDS=1-3027
1985	OG0001985	YJR044C	genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.228-mRNA-1_1&gene=genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.228&CDS=1-390
1986	OG0001986	YJR045C	genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.226-mRNA-1_1&gene=genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.226&CDS=1-1941
1987	OG0001987	YJR047C	genemark-NODE_133_length_25787_cov_12.1952_ID_265-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_133_length_25787_cov_12.1952_ID_265-processed-gene-0.17&CDS=1-471
1988	OG0001988	YJR048W	genemark-NODE_11_length_240857_cov_12.1525_ID_21-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_11_length_240857_cov_12.1525_ID_21-processed-gene-0.88&CDS=1-324
1989	OG0001989	YJR050W	genemark-NODE_11_length_240857_cov_12.1525_ID_21-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_11_length_240857_cov_12.1525_ID_21-processed-gene-0.111&CDS=1-708
1990	OG0001990	YJR052W	genemark-NODE_47_length_106780_cov_11.904_ID_93-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_47_length_106780_cov_11.904_ID_93-processed-gene-0.37&CDS=1-1932
1991	OG0001991	YJR055W	genemark-NODE_20_length_182759_cov_12.4136_ID_39-processed-gene-0.202-mRNA-1_1&gene=genemark-NODE_20_length_182759_cov_12.4136_ID_39-processed-gene-0.202&CDS=1-363
1992	OG0001992	YJR056C	genemark-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-2.32-mRNA-1_1&gene=genemark-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-2.32&CDS=1-519
1993	OG0001993	YJR057W	augustus_masked-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-2.113&CDS=1-597
1994	OG0001994	YJR058C	genemark-NODE_77_length_65578_cov_11.8323_ID_153-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_77_length_65578_cov_11.8323_ID_153-processed-gene-0.57&CDS=1-432
1995	OG0001995	YJR060W	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.125&CDS=1-765
1996	OG0001996	YJR062C	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.105&CDS=1-933
1997	OG0001997	YJR063W	maker-NODE_106_length_40983_cov_11.9699_ID_211-augustus-gene-0.66-mRNA-1_1&gene=maker-NODE_106_length_40983_cov_11.9699_ID_211-augustus-gene-0.66&CDS=1-372
1998	OG0001998	YJR064W	genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.8&CDS=1-1650
1999	OG0001999	YJR065C	genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.5&CDS=1-1266
2000	OG0002000	YJR068W	genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-1.276-mRNA-1_1&gene=genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-1.276&CDS=1-1188
2001	OG0002001	YJR069C	genemark-NODE_58_length_89598_cov_11.9073_ID_115-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_58_length_89598_cov_11.9073_ID_115-processed-gene-0.44&CDS=1-552
2002	OG0002002	YJR070C	genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.7&CDS=1-945
2003	OG0002003	YJR072C	genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_106_length_40983_cov_11.9699_ID_211-processed-gene-0.10&CDS=1-1155
2004	OG0002004	YJR073C	genemark-NODE_60_length_88785_cov_12.0581_ID_119-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_60_length_88785_cov_12.0581_ID_119-processed-gene-0.63&CDS=1-609
2005	OG0002005	YJR074W	genemark-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.69&CDS=1-591
2006	OG0002006	YJR075W	genemark-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.70&CDS=1-1164
2007	OG0002007	YJR078W	genemark-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.72&CDS=1-1518
2008	OG0002008	YJR082C	genemark-NODE_17_length_213120_cov_12.7311_ID_33-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_17_length_213120_cov_12.7311_ID_33-processed-gene-0.37&CDS=1-375
2009	OG0002009	YJR086W	genemark-NODE_22_length_171471_cov_11.5858_ID_43-processed-gene-0.214-mRNA-1_1&gene=genemark-NODE_22_length_171471_cov_11.5858_ID_43-processed-gene-0.214&CDS=1-255
2010	OG0002010	YJR088C	genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-1.258-mRNA-1_1&gene=genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-1.258&CDS=1-834
2011	OG0002011	YJR090C	genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.209-mRNA-1_1&gene=genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.209&CDS=1-2268
2012	OG0002012	YJR093C	genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-0.81&CDS=1-879
2013	OG0002013	YJR095W	genemark-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_1_length_329478_cov_12.9878_ID_1-processed-gene-1.118&CDS=1-1032
2014	OG0002014	YJR097W	genemark-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.43&CDS=1-474
2015	OG0002015	YJR098C	snap_masked-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.135&CDS=1-1899
2016	OG0002016	YJR099W	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.79&CDS=1-723
2017	OG0002017	YJR100C	augustus_masked-NODE_40_length_117566_cov_12.0694_ID_79-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_40_length_117566_cov_12.0694_ID_79-processed-gene-0.87&CDS=1-870
2018	OG0002018	YJR102C	genemark-NODE_40_length_117566_cov_12.0694_ID_79-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_40_length_117566_cov_12.0694_ID_79-processed-gene-0.17&CDS=1-678
2019	OG0002019	YJR104C	genemark-NODE_41_length_115665_cov_11.995_ID_81-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_41_length_115665_cov_11.995_ID_81-processed-gene-0.53&CDS=1-465
2020	OG0002020	YJR105W	genemark-NODE_58_length_89598_cov_11.9073_ID_115-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_58_length_89598_cov_11.9073_ID_115-processed-gene-0.55&CDS=1-1050
2021	OG0002021	YJR109C	augustus_masked-NODE_108_length_40317_cov_11.7003_ID_215-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_108_length_40317_cov_11.7003_ID_215-processed-gene-0.32&CDS=1-3426
2022	OG0002022	YJR110W	genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.67&CDS=1-2100
2023	OG0002023	YJR111C	genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.54&CDS=1-654
2024	OG0002024	YJR112W	genemark-NODE_108_length_40317_cov_11.7003_ID_215-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_108_length_40317_cov_11.7003_ID_215-processed-gene-0.4&CDS=1-882
2025	OG0002025	YJR113C	genemark-NODE_144_length_15788_cov_11.2311_ID_287-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_144_length_15788_cov_11.2311_ID_287-processed-gene-0.4&CDS=1-906
2026	OG0002026	YJR116W	genemark-NODE_11_length_240857_cov_12.1525_ID_21-processed-gene-1.223-mRNA-1_1&gene=genemark-NODE_11_length_240857_cov_12.1525_ID_21-processed-gene-1.223&CDS=1-900
2027	OG0002027	YJR117W	genemark-NODE_19_length_190036_cov_12.6426_ID_37-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_19_length_190036_cov_12.6426_ID_37-processed-gene-0.27&CDS=1-1317
2028	OG0002028	YJR118C	genemark-NODE_56_length_89863_cov_12.3234_ID_111-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_56_length_89863_cov_12.3234_ID_111-processed-gene-0.1&CDS=1-453
2029	OG0002029	YJR121W	maker-NODE_58_length_89598_cov_11.9073_ID_115-augustus-gene-0.86-mRNA-1_1&gene=maker-NODE_58_length_89598_cov_11.9073_ID_115-augustus-gene-0.86&CDS=1-1521
2030	OG0002030	YJR122W	augustus_masked-NODE_31_length_135762_cov_11.5624_ID_61-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_31_length_135762_cov_11.5624_ID_61-processed-gene-0.161&CDS=1-1179
2031	OG0002031	YJR123W	genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-1.25-mRNA-1_1&gene=genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-1.25&CDS=1-648
2032	OG0002032	YJR125C	genemark-NODE_67_length_79590_cov_12.2649_ID_133-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_67_length_79590_cov_12.2649_ID_133-processed-gene-0.115&CDS=1-1533
2033	OG0002033	YJR126C	augustus_masked-NODE_34_length_128293_cov_13.6237_ID_67-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_34_length_128293_cov_13.6237_ID_67-processed-gene-0.77&CDS=1-2295
2034	OG0002034	YJR129C	genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.148-mRNA-1_1&gene=genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.148&CDS=1-1035
2035	OG0002035	YJR131W	genemark-NODE_21_length_174502_cov_14.6347_ID_41-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_21_length_174502_cov_14.6347_ID_41-processed-gene-0.86&CDS=1-1752
2036	OG0002036	YJR132W	augustus_masked-NODE_26_length_150816_cov_11.8845_ID_51-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-NODE_26_length_150816_cov_11.8845_ID_51-processed-gene-0.204&CDS=1-3120
2037	OG0002037	YJR133W	genemark-NODE_26_length_150816_cov_11.8845_ID_51-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_26_length_150816_cov_11.8845_ID_51-processed-gene-0.64&CDS=1-615
2038	OG0002038	YJR134C	augustus_masked-NODE_26_length_150816_cov_11.8845_ID_51-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_26_length_150816_cov_11.8845_ID_51-processed-gene-0.169&CDS=1-2751
2039	OG0002039	YJR135W-A	augustus_masked-NODE_90_length_56889_cov_12.2959_ID_179-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_90_length_56889_cov_12.2959_ID_179-processed-gene-0.2&CDS=1-246
2040	OG0002040	YJR137C	genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.28&CDS=1-4254
2041	OG0002041	YJR138W	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.111&CDS=1-4593
2042	OG0002042	YJR139C	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.91&CDS=1-1089
2043	OG0002043	YJR140C	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.109&CDS=1-5571
2044	OG0002044	YJR141W	augustus_masked-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.138&CDS=1-1155
2045	OG0002045	YJR142W	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.107&CDS=1-954
2046	OG0002046	YJR143C	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.87&CDS=1-2259
2047	OG0002047	YJR144W	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-0.105&CDS=1-1020
2048	OG0002048	YJR148W	genemark-NODE_61_length_86536_cov_11.21_ID_121-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_61_length_86536_cov_11.21_ID_121-processed-gene-0.81&CDS=1-1161
2049	OG0002049	YJR149W	genemark-NODE_100_length_47314_cov_12.9412_ID_199-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_100_length_47314_cov_12.9412_ID_199-processed-gene-0.54&CDS=1-1014
2050	OG0002050	YKL001C	genemark-NODE_16_length_213903_cov_13.474_ID_31-processed-gene-1.144-mRNA-1_1&gene=genemark-NODE_16_length_213903_cov_13.474_ID_31-processed-gene-1.144&CDS=1-600
2051	OG0002051	YKL002W	genemark-NODE_16_length_213903_cov_13.474_ID_31-processed-gene-1.168-mRNA-1_1&gene=genemark-NODE_16_length_213903_cov_13.474_ID_31-processed-gene-1.168&CDS=1-684
2052	OG0002052	YKL003C	genemark-NODE_96_length_51772_cov_12.7226_ID_191-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_96_length_51772_cov_12.7226_ID_191-processed-gene-0.15&CDS=1-327
2053	OG0002053	YKL006C-A	genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.34&CDS=1-282
2054	OG0002054	YKL007W	genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.57&CDS=1-816
2055	OG0002055	YKL009W	genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.27&CDS=1-699
2056	OG0002056	YKL010C	maker-NODE_46_length_106824_cov_12.2111_ID_91-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_46_length_106824_cov_12.2111_ID_91-snap-gene-0.3&CDS=1-4785
2057	OG0002057	YKL011C	snap_masked-NODE_53_length_94915_cov_12.3096_ID_105-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_53_length_94915_cov_12.3096_ID_105-processed-gene-0.106&CDS=1-939
2058	OG0002058	YKL012W	snap_masked-NODE_104_length_42604_cov_12.69_ID_207-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_104_length_42604_cov_12.69_ID_207-processed-gene-0.71&CDS=1-1944
2059	OG0002059	YKL013C	maker-NODE_104_length_42604_cov_12.69_ID_207-snap-gene-0.25-mRNA-1_1&gene=maker-NODE_104_length_42604_cov_12.69_ID_207-snap-gene-0.25&CDS=1-504
2060	OG0002060	YKL014C	snap_masked-NODE_65_length_80214_cov_12.9692_ID_129-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_65_length_80214_cov_12.9692_ID_129-processed-gene-0.75&CDS=1-4575
2061	OG0002061	YKL015W	genemark-NODE_94_length_53327_cov_12.4268_ID_187-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_94_length_53327_cov_12.4268_ID_187-processed-gene-0.58&CDS=1-2427
2062	OG0002062	YKL016C	genemark-NODE_94_length_53327_cov_12.4268_ID_187-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_94_length_53327_cov_12.4268_ID_187-processed-gene-0.41&CDS=1-519
2063	OG0002063	YKL017C	genemark-NODE_65_length_80214_cov_12.9692_ID_129-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_65_length_80214_cov_12.9692_ID_129-processed-gene-0.38&CDS=1-2013
