	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035048_Barnettozyma_salicaria
1582	OG0001582	YGL184C	genemark-flattened_line_0-processed-gene-5.147-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.147&CDS=1-1200
1583	OG0001583	YGL185C	genemark-flattened_line_27-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.23&CDS=1-1101
1584	OG0001584	YGL186C	genemark-flattened_line_31-processed-gene-1.83-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.83&CDS=1-1599
1585	OG0001585	YGL187C	augustus_masked-flattened_line_27-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.127&CDS=1-462
1586	OG0001586	YGL191W	genemark-flattened_line_27-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.10&CDS=1-426
1587	OG0001587	YGL192W	genemark-flattened_line_27-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.9&CDS=1-1503
1588	OG0001588	YGL194C	genemark-flattened_line_27-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.31&CDS=1-1329
1589	OG0001589	YGL195W	genemark-flattened_line_23-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-0.1&CDS=1-8043
1590	OG0001590	YGL200C	genemark-flattened_line_33-processed-gene-0.126-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-0.126&CDS=1-603
1591	OG0001591	YGL201C	genemark-flattened_line_33-processed-gene-1.183-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.183&CDS=1-2829
1592	OG0001592	YGL202W	genemark-flattened_line_23-processed-gene-1.111-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-1.111&CDS=1-1461
1593	OG0001593	YGL203C	genemark-flattened_line_3-processed-gene-1.134-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.134&CDS=1-1914
1594	OG0001594	YGL205W	maker-flattened_line_11-augustus-gene-0.86-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-0.86&CDS=1-2865
1595	OG0001595	YGL206C	genemark-flattened_line_9-processed-gene-2.26-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.26&CDS=1-6255
1596	OG0001596	YGL207W	genemark-flattened_line_13-processed-gene-3.16-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.16&CDS=1-3036
1597	OG0001597	YGL211W	snap_masked-flattened_line_9-processed-gene-2.79-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-2.79&CDS=1-1098
1598	OG0001598	YGL212W	genemark-flattened_line_0-processed-gene-7.2-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.2&CDS=1-1014
1599	OG0001599	YGL213C	genemark-flattened_line_0-processed-gene-7.5-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.5&CDS=1-1134
1600	OG0001600	YGL215W	genemark-flattened_line_0-processed-gene-7.4-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.4&CDS=1-1113
1601	OG0001601	YGL216W	genemark-flattened_line_0-processed-gene-7.0-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.0&CDS=1-2541
1602	OG0001602	YGL220W	snap_masked-flattened_line_13-processed-gene-2.81-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.81&CDS=1-264
1603	OG0001603	YGL221C	genemark-flattened_line_13-processed-gene-2.112-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.112&CDS=1-837
1604	OG0001604	YGL224C	genemark-flattened_line_9-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-0.32&CDS=1-891
1605	OG0001605	YGL225W	genemark-flattened_line_0-processed-gene-6.38-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.38&CDS=1-945
1606	OG0001606	YGL227W	snap_masked-flattened_line_17-processed-gene-1.117-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.117&CDS=1-2160
1607	OG0001607	YGL231C	maker-flattened_line_13-augustus-gene-3.5-mRNA-1_1&gene=maker-flattened_line_13-augustus-gene-3.5&CDS=1-426
1608	OG0001608	YGL232W	genemark-flattened_line_13-processed-gene-3.21-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.21&CDS=1-969
1609	OG0001609	YGL233W	genemark-flattened_line_13-processed-gene-3.20-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.20&CDS=1-2382
1610	OG0001610	YGL234W	genemark-flattened_line_0-processed-gene-6.39-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.39&CDS=1-2364
1611	OG0001611	YGL236C	genemark-flattened_line_43-processed-gene-0.38-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.38&CDS=1-1998
1612	OG0001612	YGL237C	genemark-flattened_line_11-processed-gene-3.135-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.135&CDS=1-858
1613	OG0001613	YGL238W	genemark-flattened_line_11-processed-gene-3.115-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.115&CDS=1-2877
1614	OG0001614	YGL240W	snap_masked-flattened_line_11-processed-gene-3.61-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-3.61&CDS=1-687
1615	OG0001615	YGL241W	genemark-flattened_line_9-processed-gene-5.125-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.125&CDS=1-3129
1616	OG0001616	YGL242C	genemark-flattened_line_9-processed-gene-5.149-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.149&CDS=1-564
1617	OG0001617	YGL243W	genemark-flattened_line_9-processed-gene-5.124-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.124&CDS=1-1179
1618	OG0001618	YGL244W	genemark-flattened_line_9-processed-gene-5.123-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.123&CDS=1-1671
1619	OG0001619	YGL245W	genemark-flattened_line_9-processed-gene-5.145-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.145&CDS=1-2151
1620	OG0001620	YGL246C	genemark-flattened_line_9-processed-gene-5.121-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.121&CDS=1-1125
1621	OG0001621	YGL247W	genemark-flattened_line_9-processed-gene-5.115-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.115&CDS=1-1500
1622	OG0001622	YGL248W	genemark-flattened_line_0-processed-gene-8.231-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.231&CDS=1-1176
1623	OG0001623	YGL252C	genemark-flattened_line_21-processed-gene-2.56-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.56&CDS=1-1836
1624	OG0001624	YGR001C	genemark-flattened_line_33-processed-gene-1.190-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.190&CDS=1-711
1625	OG0001625	YGR002C	genemark-flattened_line_3-processed-gene-4.41-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.41&CDS=1-1464
1626	OG0001626	YGR003W	genemark-flattened_line_3-processed-gene-4.19-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.19&CDS=1-2277
1627	OG0001627	YGR005C	maker-flattened_line_23-snap-gene-1.50-mRNA-1_1&gene=maker-flattened_line_23-snap-gene-1.50&CDS=1-1503
1628	OG0001628	YGR006W	genemark-flattened_line_23-processed-gene-1.114-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-1.114&CDS=1-576
1629	OG0001629	YGR007W	genemark-flattened_line_5-processed-gene-4.8-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-4.8&CDS=1-978
1630	OG0001630	YGR009C	genemark-flattened_line_9-processed-gene-5.146-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.146&CDS=1-1353
1631	OG0001631	YGR012W	genemark-flattened_line_23-processed-gene-2.18-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-2.18&CDS=1-1146
1632	OG0001632	YGR013W	snap_masked-flattened_line_23-processed-gene-2.119-mRNA-1_1&gene=snap_masked-flattened_line_23-processed-gene-2.119&CDS=1-1599
1633	OG0001633	YGR014W	augustus_masked-flattened_line_23-processed-gene-2.197-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.197&CDS=1-2502
1634	OG0001634	YGR019W	genemark-flattened_line_33-processed-gene-1.231-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.231&CDS=1-1413
1635	OG0001635	YGR020C	genemark-flattened_line_33-processed-gene-1.237-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.237&CDS=1-357
1636	OG0001636	YGR021W	genemark-flattened_line_33-processed-gene-1.207-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.207&CDS=1-813
1637	OG0001637	YGR024C	genemark-flattened_line_7-processed-gene-0.123-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-0.123&CDS=1-708
1638	OG0001638	YGR026W	genemark-flattened_line_39-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.15&CDS=1-1077
1639	OG0001639	YGR028W	maker-flattened_line_5-augustus-gene-4.58-mRNA-1_1&gene=maker-flattened_line_5-augustus-gene-4.58&CDS=1-1086
1640	OG0001640	YGR029W	genemark-flattened_line_0-processed-gene-5.167-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.167&CDS=1-594
1641	OG0001641	YGR030C	genemark-flattened_line_9-processed-gene-4.12-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.12&CDS=1-561
1642	OG0001642	YGR031W	genemark-flattened_line_3-processed-gene-6.23-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-6.23&CDS=1-948
1643	OG0001643	YGR033C	genemark-flattened_line_33-processed-gene-1.184-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.184&CDS=1-711
1644	OG0001644	YGR036C	genemark-flattened_line_33-processed-gene-1.182-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.182&CDS=1-681
1645	OG0001645	YGR037C	snap_masked-flattened_line_21-processed-gene-2.163-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-2.163&CDS=1-255
1646	OG0001646	YGR040W	genemark-flattened_line_9-processed-gene-6.52-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-6.52&CDS=1-1053
1647	OG0001647	YGR042W	snap_masked-flattened_line_25-processed-gene-2.83-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-2.83&CDS=1-1455
1648	OG0001648	YGR046W	genemark-flattened_line_17-processed-gene-3.200-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-3.200&CDS=1-1104
1649	OG0001649	YGR047C	genemark-flattened_line_17-processed-gene-3.242-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-3.242&CDS=1-2913
1650	OG0001650	YGR048W	augustus_masked-flattened_line_17-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-3.39&CDS=1-1056
1651	OG0001651	YGR052W	genemark-flattened_line_31-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.12&CDS=1-1269
1652	OG0001652	YGR054W	genemark-flattened_line_33-processed-gene-1.185-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.185&CDS=1-1860
1653	OG0001653	YGR055W	genemark-flattened_line_7-processed-gene-3.32-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-3.32&CDS=1-1659
1654	OG0001654	YGR057C	genemark-flattened_line_3-processed-gene-6.21-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-6.21&CDS=1-597
1655	OG0001655	YGR058W	genemark-flattened_line_31-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.40&CDS=1-1059
1656	OG0001656	YGR059W	genemark-flattened_line_31-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.39&CDS=1-1407
1657	OG0001657	YGR060W	genemark-flattened_line_31-processed-gene-1.72-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.72&CDS=1-927
1658	OG0001658	YGR061C	genemark-flattened_line_3-processed-gene-4.47-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.47&CDS=1-4038
1659	OG0001659	YGR062C	genemark-flattened_line_3-processed-gene-4.48-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.48&CDS=1-1017
1660	OG0001660	YGR063C	genemark-flattened_line_3-processed-gene-4.49-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.49&CDS=1-294
1661	OG0001661	YGR068C	maker-flattened_line_7-augustus-gene-1.118-mRNA-1_1&gene=maker-flattened_line_7-augustus-gene-1.118&CDS=1-2844
1662	OG0001662	YGR076C	genemark-flattened_line_5-processed-gene-2.160-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.160&CDS=1-525
1663	OG0001663	YGR078C	genemark-flattened_line_29-processed-gene-1.255-mRNA-1_1&gene=genemark-flattened_line_29-processed-gene-1.255&CDS=1-570
1664	OG0001664	YGR080W	genemark-flattened_line_5-processed-gene-7.140-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-7.140&CDS=1-957
1665	OG0001665	YGR081C	genemark-flattened_line_5-processed-gene-5.137-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.137&CDS=1-564
1666	OG0001666	YGR082W	genemark-flattened_line_5-processed-gene-5.167-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.167&CDS=1-531
1667	OG0001667	YGR083C	augustus_masked-flattened_line_35-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.165&CDS=1-2328
1668	OG0001668	YGR086C	genemark-flattened_line_35-processed-gene-0.264-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.264&CDS=1-921
1669	OG0001669	YGR090W	genemark-flattened_line_3-processed-gene-3.18-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-3.18&CDS=1-3567
1670	OG0001670	YGR091W	genemark-flattened_line_3-processed-gene-7.231-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-7.231&CDS=1-1368
1671	OG0001671	YGR093W	genemark-flattened_line_3-processed-gene-7.198-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-7.198&CDS=1-1479
1672	OG0001672	YGR094W	snap_masked-flattened_line_3-processed-gene-7.121-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.121&CDS=1-3186
1673	OG0001673	YGR095C	augustus_masked-flattened_line_17-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-0.131&CDS=1-657
1674	OG0001674	YGR096W	genemark-flattened_line_17-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-0.6&CDS=1-882
1675	OG0001675	YGR098C	snap_masked-flattened_line_11-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-0.110&CDS=1-4920
1676	OG0001676	YGR099W	genemark-flattened_line_41-processed-gene-0.211-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.211&CDS=1-2010
1677	OG0001677	YGR100W	genemark-flattened_line_41-processed-gene-0.212-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.212&CDS=1-2784
1678	OG0001678	YGR101W	genemark-flattened_line_13-processed-gene-3.47-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.47&CDS=1-891
1679	OG0001679	YGR102C	genemark-flattened_line_13-processed-gene-3.24-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.24&CDS=1-477
1680	OG0001680	YGR103W	genemark-flattened_line_13-processed-gene-3.46-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.46&CDS=1-1791
1681	OG0001681	YGR104C	genemark-flattened_line_13-processed-gene-3.23-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.23&CDS=1-672
1682	OG0001682	YGR105W	genemark-flattened_line_13-processed-gene-3.22-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.22&CDS=1-249
1683	OG0001683	YGR106C	snap_masked-flattened_line_13-processed-gene-3.77-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.77&CDS=1-189
1684	OG0001684	YGR110W	genemark-flattened_line_17-processed-gene-3.226-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-3.226&CDS=1-1293
1685	OG0001685	YGR111W	snap_masked-flattened_line_33-processed-gene-1.107-mRNA-1_1&gene=snap_masked-flattened_line_33-processed-gene-1.107&CDS=1-1107
1686	OG0001686	YGR112W	genemark-flattened_line_15-processed-gene-2.142-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.142&CDS=1-1089
1687	OG0001687	YGR116W	genemark-flattened_line_0-processed-gene-2.123-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.123&CDS=1-4266
1688	OG0001688	YGR119C	genemark-flattened_line_19-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-0.90&CDS=1-1200
1689	OG0001689	YGR123C	genemark-flattened_line_0-processed-gene-2.152-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.152&CDS=1-1482
1690	OG0001690	YGR124W	genemark-flattened_line_15-processed-gene-2.146-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.146&CDS=1-1713
1691	OG0001691	YGR125W	genemark-flattened_line_0-processed-gene-8.220-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.220&CDS=1-2910
1692	OG0001692	YGR127W	genemark-flattened_line_11-processed-gene-2.21-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.21&CDS=1-909
1693	OG0001693	YGR128C	genemark-flattened_line_0-processed-gene-2.147-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.147&CDS=1-1701
1694	OG0001694	YGR132C	genemark-flattened_line_39-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.31&CDS=1-843
1695	OG0001695	YGR134W	genemark-flattened_line_39-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.68&CDS=1-2499
1696	OG0001696	YGR135W	genemark-flattened_line_55-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_55-processed-gene-0.43&CDS=1-753
1697	OG0001697	YGR145W	genemark-flattened_line_15-processed-gene-3.309-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-3.309&CDS=1-2100
1698	OG0001698	YGR147C	genemark-flattened_line_29-processed-gene-1.235-mRNA-1_1&gene=genemark-flattened_line_29-processed-gene-1.235&CDS=1-672
1699	OG0001699	YGR150C	genemark-flattened_line_0-processed-gene-5.132-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.132&CDS=1-2184
1700	OG0001700	YGR152C	maker-flattened_line_15-snap-gene-2.1-mRNA-1_1&gene=maker-flattened_line_15-snap-gene-2.1&CDS=1-705
1701	OG0001701	YGR155W	genemark-flattened_line_0-processed-gene-5.171-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.171&CDS=1-1470
1702	OG0001702	YGR157W	genemark-flattened_line_33-processed-gene-1.203-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.203&CDS=1-2640
1703	OG0001703	YGR158C	genemark-flattened_line_33-processed-gene-1.230-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.230&CDS=1-720
1704	OG0001704	YGR159C	genemark-flattened_line_33-processed-gene-1.201-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.201&CDS=1-1221
1705	OG0001705	YGR163W	genemark-flattened_line_49-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_49-processed-gene-0.121&CDS=1-993
1706	OG0001706	YGR165W	snap_masked-flattened_line_23-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_23-processed-gene-0.45&CDS=1-1014
1707	OG0001707	YGR169C	genemark-flattened_line_13-processed-gene-1.113-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.113&CDS=1-1056
1708	OG0001708	YGR170W	genemark-flattened_line_0-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.48&CDS=1-2751
1709	OG0001709	YGR171C	genemark-flattened_line_0-processed-gene-2.110-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.110&CDS=1-1599
1710	OG0001710	YGR172C	genemark-flattened_line_0-processed-gene-1.27-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.27&CDS=1-765
1711	OG0001711	YGR173W	genemark-flattened_line_37-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_37-processed-gene-0.111&CDS=1-1104
1712	OG0001712	YGR175C	maker-flattened_line_27-augustus-gene-1.58-mRNA-1_1&gene=maker-flattened_line_27-augustus-gene-1.58&CDS=1-1731
1713	OG0001713	YGR178C	genemark-flattened_line_17-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-0.41&CDS=1-2412
1714	OG0001714	YGR183C	genemark-flattened_line_35-processed-gene-0.257-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.257&CDS=1-204
1715	OG0001715	YGR184C	genemark-flattened_line_35-processed-gene-0.210-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.210&CDS=1-5595
1716	OG0001716	YGR185C	genemark-flattened_line_35-processed-gene-0.253-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.253&CDS=1-1206
1717	OG0001717	YGR186W	genemark-flattened_line_35-processed-gene-0.205-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.205&CDS=1-1764
1718	OG0001718	YGR187C	genemark-flattened_line_35-processed-gene-0.254-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.254&CDS=1-1101
1719	OG0001719	YGR188C	genemark-flattened_line_5-processed-gene-1.122-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.122&CDS=1-2538
1720	OG0001720	YGR189C	genemark-flattened_line_9-processed-gene-2.33-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.33&CDS=1-1422
1721	OG0001721	YGR191W	genemark-flattened_line_3-processed-gene-7.163-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-7.163&CDS=1-1776
1722	OG0001722	YGR193C	genemark-flattened_line_21-processed-gene-2.33-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.33&CDS=1-1260
1723	OG0001723	YGR194C	genemark-flattened_line_21-processed-gene-2.26-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.26&CDS=1-1758
1724	OG0001724	YGR199W	genemark-flattened_line_23-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-0.11&CDS=1-2304
