	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034607_Saccharomycopsis_capsularis
2215	OG0002215	YJR096W	genemark-flattened_line_56-processed-gene-1.110-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-1.110&CDS=1-846
2216	OG0002216	YJR097W	augustus_masked-flattened_line_24-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-2.24&CDS=1-621
2217	OG0002217	YJR098C	maker-flattened_line_24-snap-gene-2.130-mRNA-1_1&gene=maker-flattened_line_24-snap-gene-2.130&CDS=1-2625
2218	OG0002218	YJR099W	genemark-flattened_line_60-processed-gene-1.129-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-1.129&CDS=1-729
2219	OG0002219	YJR100C	genemark-flattened_line_0-processed-gene-1.6-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.6&CDS=1-1131
2220	OG0002220	YJR101W	genemark-flattened_line_0-processed-gene-1.7-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.7&CDS=1-798
2221	OG0002221	YJR102C	genemark-flattened_line_12-processed-gene-3.244-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.244&CDS=1-792
2222	OG0002222	YJR104C	genemark-flattened_line_12-processed-gene-3.250-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.250&CDS=1-462
2223	OG0002223	YJR105W	genemark-flattened_line_175-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_175-processed-gene-0.14&CDS=1-1047
2224	OG0002224	YJR107W	augustus_masked-flattened_line_20-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.103&CDS=1-1284
2225	OG0002225	YJR109C	genemark-flattened_line_24-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.32&CDS=1-3471
2226	OG0002226	YJR110W	genemark-flattened_line_94-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.22&CDS=1-2718
2227	OG0002227	YJR111C	genemark-flattened_line_18-processed-gene-3.46-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-3.46&CDS=1-873
2228	OG0002228	YJR112W	augustus_masked-flattened_line_44-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-1.84&CDS=1-798
2229	OG0002229	YJR112W-A	genemark-flattened_line_2-processed-gene-4.25-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.25&CDS=1-672
2230	OG0002230	YJR113C	genemark-flattened_line_122-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.9&CDS=1-825
2231	OG0002231	YJR117W	genemark-flattened_line_20-processed-gene-3.34-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-3.34&CDS=1-1368
2232	OG0002232	YJR118C	genemark-flattened_line_106-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.112&CDS=1-666
2233	OG0002233	YJR119C	genemark-flattened_line_36-processed-gene-1.213-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.213&CDS=1-2493
2234	OG0002234	YJR121W	genemark-flattened_line_126-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_126-processed-gene-0.8&CDS=1-1509
2235	OG0002235	YJR122W	genemark-flattened_line_16-processed-gene-2.15-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.15&CDS=1-1605
2236	OG0002236	YJR123W	genemark-flattened_line_16-processed-gene-2.2-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.2&CDS=1-696
2237	OG0002237	YJR124C	genemark-flattened_line_14-processed-gene-3.46-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.46&CDS=1-1359
2238	OG0002238	YJR125C	genemark-flattened_line_6-processed-gene-4.34-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.34&CDS=1-1497
2239	OG0002239	YJR129C	augustus_masked-flattened_line_12-processed-gene-3.171-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.171&CDS=1-1104
2240	OG0002240	YJR133W	genemark-flattened_line_0-processed-gene-1.17-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.17&CDS=1-624
2241	OG0002241	YJR135W-A	genemark-flattened_line_136-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.53&CDS=1-264
2242	OG0002242	YJR138W	snap_masked-flattened_line_56-processed-gene-1.17-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-1.17&CDS=1-4995
2243	OG0002243	YJR139C	genemark-flattened_line_56-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-1.132&CDS=1-1074
2244	OG0002244	YJR140C	snap_masked-flattened_line_22-processed-gene-2.2-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.2&CDS=1-7011
2245	OG0002245	YJR141W	augustus_masked-flattened_line_0-processed-gene-6.138-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.138&CDS=1-1248
2246	OG0002246	YJR142W	genemark-flattened_line_22-processed-gene-2.85-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.85&CDS=1-1050
2247	OG0002247	YJR144W	genemark-flattened_line_118-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.4&CDS=1-1113
2248	OG0002248	YJR148W	genemark-flattened_line_80-processed-gene-0.159-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.159&CDS=1-1119
2249	OG0002249	YJR149W	genemark-flattened_line_14-processed-gene-3.12-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.12&CDS=1-1290
2250	OG0002250	YJR153W	genemark-flattened_line_185-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_185-processed-gene-0.16&CDS=1-1104
2251	OG0002251	YKL002W	genemark-flattened_line_132-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_132-processed-gene-0.58&CDS=1-696
2252	OG0002252	YKL003C	genemark-flattened_line_14-processed-gene-2.101-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.101&CDS=1-369
2253	OG0002253	YKL004W	genemark-flattened_line_12-processed-gene-1.67-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.67&CDS=1-1470
2254	OG0002254	YKL005C	augustus_masked-flattened_line_158-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_158-processed-gene-0.10&CDS=1-2679
2255	OG0002255	YKL006C-A	genemark-flattened_line_14-processed-gene-2.103-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.103&CDS=1-282
2256	OG0002256	YKL007W	genemark-flattened_line_12-processed-gene-1.74-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.74&CDS=1-858
2257	OG0002257	YKL009W	genemark-flattened_line_14-processed-gene-3.3-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.3&CDS=1-693
2258	OG0002258	YKL010C	maker-flattened_line_14-snap-gene-3.163-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-3.163&CDS=1-5307
2259	OG0002259	YKL011C	augustus_masked-flattened_line_4-processed-gene-5.147-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.147&CDS=1-1419
2260	OG0002260	YKL012W	augustus_masked-flattened_line_8-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.49&CDS=1-1980
2261	OG0002261	YKL013C	augustus_masked-flattened_line_8-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.39&CDS=1-507
2262	OG0002262	YKL014C	snap_masked-flattened_line_2-processed-gene-5.41-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-5.41&CDS=1-5406
2263	OG0002263	YKL015W	genemark-flattened_line_2-processed-gene-5.101-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.101&CDS=1-3255
2264	OG0002264	YKL016C	genemark-flattened_line_0-processed-gene-4.38-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.38&CDS=1-516
2265	OG0002265	YKL017C	genemark-flattened_line_138-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_138-processed-gene-0.18&CDS=1-2178
2266	OG0002266	YKL018W	genemark-flattened_line_2-processed-gene-6.19-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.19&CDS=1-1029
2267	OG0002267	YKL019W	genemark-flattened_line_20-processed-gene-2.113-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.113&CDS=1-984
2268	OG0002268	YKL021C	genemark-flattened_line_12-processed-gene-3.189-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.189&CDS=1-1242
2269	OG0002269	YKL022C	genemark-flattened_line_24-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.12&CDS=1-2454
2270	OG0002270	YKL024C	genemark-flattened_line_28-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.101&CDS=1-912
2271	OG0002271	YKL025C	genemark-flattened_line_104-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.87&CDS=1-2394
2272	OG0002272	YKL027W	genemark-flattened_line_58-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.11&CDS=1-1353
2273	OG0002273	YKL028W	genemark-flattened_line_154-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_154-processed-gene-0.12&CDS=1-1350
2274	OG0002274	YKL029C	genemark-flattened_line_4-processed-gene-2.27-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.27&CDS=1-1941
2275	OG0002275	YKL033W	snap_masked-flattened_line_167-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_167-processed-gene-0.19&CDS=1-3462
2276	OG0002276	YKL033W-A	snap_masked-flattened_line_138-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_138-processed-gene-0.28&CDS=1-696
2277	OG0002277	YKL034W	augustus_masked-flattened_line_18-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.53&CDS=1-3177
2278	OG0002278	YKL035W	genemark-flattened_line_20-processed-gene-2.117-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.117&CDS=1-1503
2279	OG0002279	YKL040C	genemark-flattened_line_10-processed-gene-1.32-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.32&CDS=1-918
2280	OG0002280	YKL043W	genemark-flattened_line_6-processed-gene-2.90-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.90&CDS=1-1485
2281	OG0002281	YKL045W	genemark-flattened_line_0-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.81&CDS=1-1560
2282	OG0002282	YKL047W	augustus_masked-flattened_line_82-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.130&CDS=1-1776
2283	OG0002283	YKL051W	augustus_masked-flattened_line_6-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.53&CDS=1-852
2284	OG0002284	YKL053C-A	maker-flattened_line_12-snap-gene-3.3-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-3.3&CDS=1-264
2285	OG0002285	YKL054C	snap_masked-flattened_line_8-processed-gene-3.83-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.83&CDS=1-2721
2286	OG0002286	YKL055C	genemark-flattened_line_4-processed-gene-3.19-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.19&CDS=1-729
2287	OG0002287	YKL056C	genemark-flattened_line_6-processed-gene-4.69-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.69&CDS=1-504
2288	OG0002288	YKL057C	snap_masked-flattened_line_104-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.15&CDS=1-3654
2289	OG0002289	YKL058W	genemark-flattened_line_104-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.78&CDS=1-333
2290	OG0002290	YKL059C	genemark-flattened_line_6-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.10&CDS=1-1314
2291	OG0002291	YKL060C	genemark-flattened_line_60-processed-gene-1.113-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-1.113&CDS=1-1083
2292	OG0002292	YKL067W	genemark-flattened_line_28-processed-gene-2.49-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.49&CDS=1-453
2293	OG0002293	YKL069W	genemark-flattened_line_24-processed-gene-2.196-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.196&CDS=1-546
2294	OG0002294	YKL073W	genemark-flattened_line_48-processed-gene-1.9-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-1.9&CDS=1-2823
2295	OG0002295	YKL074C	snap_masked-flattened_line_48-processed-gene-1.63-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-1.63&CDS=1-1713
2296	OG0002296	YKL077W	genemark-flattened_line_14-processed-gene-3.17-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.17&CDS=1-1392
2297	OG0002297	YKL078W	genemark-flattened_line_0-processed-gene-3.87-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.87&CDS=1-2565
2298	OG0002298	YKL080W	genemark-flattened_line_66-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.26&CDS=1-1188
2299	OG0002299	YKL082C	genemark-flattened_line_60-processed-gene-0.110-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.110&CDS=1-1419
2300	OG0002300	YKL085W	genemark-flattened_line_10-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.86&CDS=1-1005
2301	OG0002301	YKL086W	genemark-flattened_line_2-processed-gene-6.26-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.26&CDS=1-369
2302	OG0002302	YKL087C	genemark-flattened_line_12-processed-gene-1.58-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.58&CDS=1-1005
2303	OG0002303	YKL088W	genemark-flattened_line_0-processed-gene-4.30-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.30&CDS=1-2079
2304	OG0002304	YKL089W	genemark-flattened_line_14-processed-gene-3.19-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.19&CDS=1-1539
2305	OG0002305	YKL090W	augustus_masked-flattened_line_50-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-1.37&CDS=1-1638
2306	OG0002306	YKL092C	genemark-flattened_line_14-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.34&CDS=1-3657
2307	OG0002307	YKL094W	genemark-flattened_line_70-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.8&CDS=1-921
2308	OG0002308	YKL095W	genemark-flattened_line_4-processed-gene-3.22-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.22&CDS=1-780
2309	OG0002309	YKL098W	genemark-flattened_line_6-processed-gene-3.26-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.26&CDS=1-975
2310	OG0002310	YKL100C	genemark-flattened_line_14-processed-gene-2.93-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.93&CDS=1-1668
2311	OG0002311	YKL101W	genemark-flattened_line_12-processed-gene-3.197-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.197&CDS=1-4914
2312	OG0002312	YKL103C	genemark-flattened_line_86-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.100&CDS=1-1731
2313	OG0002313	YKL104C	genemark-flattened_line_18-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.13&CDS=1-2112
2314	OG0002314	YKL110C	genemark-flattened_line_4-processed-gene-1.86-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.86&CDS=1-903
2315	OG0002315	YKL114C	augustus_masked-flattened_line_54-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.48&CDS=1-1128
2316	OG0002316	YKL117W	genemark-flattened_line_24-processed-gene-2.195-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.195&CDS=1-681
2317	OG0002317	YKL119C	genemark-flattened_line_2-processed-gene-5.108-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.108&CDS=1-861
2318	OG0002318	YKL120W	genemark-flattened_line_32-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.81&CDS=1-984
2319	OG0002319	YKL122C	genemark-flattened_line_4-processed-gene-4.84-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.84&CDS=1-627
2320	OG0002320	YKL124W	maker-flattened_line_78-augustus-gene-0.52-mRNA-1_1&gene=maker-flattened_line_78-augustus-gene-0.52&CDS=1-2160
2321	OG0002321	YKL125W	augustus_masked-flattened_line_42-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-1.124&CDS=1-2313
2322	OG0002322	YKL134C	genemark-flattened_line_2-processed-gene-6.35-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.35&CDS=1-2880
2323	OG0002323	YKL135C	genemark-flattened_line_189-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_189-processed-gene-0.6&CDS=1-2298
2324	OG0002324	YKL137W	genemark-flattened_line_50-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.32&CDS=1-309
2325	OG0002325	YKL138C	genemark-flattened_line_2-processed-gene-5.98-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.98&CDS=1-336
2326	OG0002326	YKL139W	augustus_masked-flattened_line_94-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.100&CDS=1-1806
2327	OG0002327	YKL140W	augustus_masked-flattened_line_24-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-2.34&CDS=1-1434
2328	OG0002328	YKL142W	snap_masked-flattened_line_62-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.75&CDS=1-759
2329	OG0002329	YKL143W	genemark-flattened_line_112-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.14&CDS=1-1245
2330	OG0002330	YKL144C	genemark-flattened_line_14-processed-gene-2.102-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.102&CDS=1-627
2331	OG0002331	YKL145W	augustus_masked-flattened_line_58-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-1.13&CDS=1-2211
2332	OG0002332	YKL146W	genemark-flattened_line_42-processed-gene-1.151-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.151&CDS=1-2649
2333	OG0002333	YKL148C	genemark-flattened_line_116-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_116-processed-gene-0.78&CDS=1-1935
2334	OG0002334	YKL149C	genemark-flattened_line_92-processed-gene-0.105-mRNA-1_1&gene=genemark-flattened_line_92-processed-gene-0.105&CDS=1-1350
2335	OG0002335	YKL150W	genemark-flattened_line_62-processed-gene-0.225-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.225&CDS=1-876
2336	OG0002336	YKL151C	genemark-flattened_line_42-processed-gene-1.159-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.159&CDS=1-1014
2337	OG0002337	YKL154W	genemark-flattened_line_52-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.7&CDS=1-900
2338	OG0002338	YKL155C	genemark-flattened_line_92-processed-gene-0.133-mRNA-1_1&gene=genemark-flattened_line_92-processed-gene-0.133&CDS=1-2499
2339	OG0002339	YKL159C	genemark-flattened_line_66-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.25&CDS=1-723
2340	OG0002340	YKL160W	genemark-flattened_line_42-processed-gene-1.142-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.142&CDS=1-348
2341	OG0002341	YKL165C	genemark-flattened_line_32-processed-gene-2.111-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-2.111&CDS=1-2949
2342	OG0002342	YKL167C	snap_masked-flattened_line_76-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.48&CDS=1-471
2343	OG0002343	YKL170W	genemark-flattened_line_76-processed-gene-0.153-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.153&CDS=1-396
2344	OG0002344	YKL171W	augustus_masked-flattened_line_20-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.25&CDS=1-4386
2345	OG0002345	YKL172W	genemark-flattened_line_20-processed-gene-2.105-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.105&CDS=1-1338
2346	OG0002346	YKL173W	augustus_masked-flattened_line_20-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.74&CDS=1-3003
2347	OG0002347	YKL174C	snap_masked-flattened_line_20-processed-gene-2.47-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.47&CDS=1-1947
2348	OG0002348	YKL175W	maker-flattened_line_163-snap-gene-0.23-mRNA-1_1&gene=maker-flattened_line_163-snap-gene-0.23&CDS=1-1524
2349	OG0002349	YKL178C	maker-flattened_line_10-augustus-gene-2.1-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-2.1&CDS=1-4389
2350	OG0002350	YKL179C	augustus_masked-flattened_line_124-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.22&CDS=1-2316
2351	OG0002351	YKL181W	genemark-flattened_line_4-processed-gene-3.18-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.18&CDS=1-1428
2352	OG0002352	YKL182W	genemark-flattened_line_26-processed-gene-1.87-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.87&CDS=1-6219
2353	OG0002353	YKL183W	snap_masked-flattened_line_100-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.18&CDS=1-1107
2354	OG0002354	YKL184W	genemark-flattened_line_28-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.95&CDS=1-1473
