	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035271_Wickerhamomyces_bovis
1911	OG0001911	YHR124W	augustus_masked-NODE_19_length_221202_cov_23.1889_ID_2151-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_19_length_221202_cov_23.1889_ID_2151-processed-gene-0.68&CDS=1-1659
1912	OG0001912	YHR128W	augustus_masked-NODE_57_length_37575_cov_21.9688_ID_5033-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_57_length_37575_cov_21.9688_ID_5033-processed-gene-0.35&CDS=1-651
1913	OG0001913	YHR132C	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.146&CDS=1-1386
1914	OG0001914	YHR132W-A	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.120&CDS=1-345
1915	OG0001915	YHR134W	augustus_masked-NODE_49_length_50590_cov_22.9765_ID_4604-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_49_length_50590_cov_22.9765_ID_4604-processed-gene-0.34&CDS=1-897
1916	OG0001916	YHR140W	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.121&CDS=1-732
1917	OG0001917	YHR142W	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.208-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.208&CDS=1-906
1918	OG0001918	YHR143W-A	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.272-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.272&CDS=1-210
1919	OG0001919	YHR144C	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.322-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.322&CDS=1-993
1920	OG0001920	YHR147C	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-2.59&CDS=1-648
1921	OG0001921	YHR148W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-1.116&CDS=1-549
1922	OG0001922	YHR150W	augustus_masked-NODE_34_length_91652_cov_22.3974_ID_3419-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_34_length_91652_cov_22.3974_ID_3419-processed-gene-0.89&CDS=1-1563
1923	OG0001923	YHR151C	genemark-NODE_5_length_377811_cov_27.128_ID_2487-processed-gene-2.245-mRNA-1_1&gene=genemark-NODE_5_length_377811_cov_27.128_ID_2487-processed-gene-2.245&CDS=1-1620
1924	OG0001924	YHR154W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.138&CDS=1-2643
1925	OG0001925	YHR159W	augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-2.96&CDS=1-1284
1926	OG0001926	YHR164C	augustus_masked-NODE_2_length_865375_cov_22.6121_ID_9257-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_865375_cov_22.6121_ID_9257-processed-gene-0.62&CDS=1-4425
1927	OG0001927	YHR165C	augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.75&CDS=1-7089
1928	OG0001928	YHR166C	augustus_masked-NODE_90_length_7927_cov_21.3357_ID_6213-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_90_length_7927_cov_21.3357_ID_6213-processed-gene-0.7&CDS=1-1689
1929	OG0001929	YHR168W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.6&CDS=1-1581
1930	OG0001930	YHR169W	snap_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.58&CDS=1-1326
1931	OG0001931	YHR170W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.8&CDS=1-1530
1932	OG0001932	YHR171W	maker-NODE_10_length_320851_cov_22.4291_ID_1790-augustus-gene-1.105-mRNA-1_1&gene=maker-NODE_10_length_320851_cov_22.4291_ID_1790-augustus-gene-1.105&CDS=1-1863
1933	OG0001933	YHR172W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-1.11&CDS=1-2301
1934	OG0001934	YHR174W	augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.39&CDS=1-1308
1935	OG0001935	YHR175W	maker-NODE_59_length_35517_cov_23.2744_ID_5480-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_59_length_35517_cov_23.2744_ID_5480-augustus-gene-0.6&CDS=1-456
1936	OG0001936	YHR178W	augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-1.147&CDS=1-2316
1937	OG0001937	YHR181W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.140&CDS=1-669
1938	OG0001938	YHR183W	augustus_masked-NODE_19_length_221202_cov_23.1889_ID_2151-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_19_length_221202_cov_23.1889_ID_2151-processed-gene-1.55&CDS=1-1476
1939	OG0001939	YHR186C	genemark-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-0.129&CDS=1-4140
1940	OG0001940	YHR187W	augustus_masked-NODE_36_length_81764_cov_29.3334_ID_3666-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_36_length_81764_cov_29.3334_ID_3666-processed-gene-0.69&CDS=1-843
1941	OG0001941	YHR188C	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.183-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.183&CDS=1-1887
1942	OG0001942	YHR189W	augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.45&CDS=1-633
1943	OG0001943	YHR190W	augustus_masked-NODE_55_length_40521_cov_22.646_ID_4841-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_55_length_40521_cov_22.646_ID_4841-processed-gene-0.24&CDS=1-1320
1944	OG0001944	YHR191C	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.95&CDS=1-396
1945	OG0001945	YHR192W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.129&CDS=1-873
1946	OG0001946	YHR193C	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.94&CDS=1-531
1947	OG0001947	YHR194W	augustus_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.78&CDS=1-1710
1948	OG0001948	YHR197W	augustus_masked-NODE_18_length_228862_cov_23.6433_ID_2185-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_18_length_228862_cov_23.6433_ID_2185-processed-gene-1.125&CDS=1-2211
1949	OG0001949	YHR198C	augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.17&CDS=1-813
1950	OG0001950	YHR200W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-5.242-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-5.242&CDS=1-858
1951	OG0001951	YHR201C	augustus_masked-NODE_8_length_336906_cov_25.1058_ID_2807-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_8_length_336906_cov_25.1058_ID_2807-processed-gene-0.65&CDS=1-1098
1952	OG0001952	YHR202W	augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.22&CDS=1-1779
1953	OG0001953	YHR204W	augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.21&CDS=1-2364
1954	OG0001954	YHR205W	genemark-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.55&CDS=1-2172
1955	OG0001955	YHR207C	augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.23&CDS=1-1386
1956	OG0001956	YHR208W	augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.15&CDS=1-1200
1957	OG0001957	YIL001W	augustus_masked-NODE_2_length_865375_cov_22.6121_ID_9257-processed-gene-5.72-mRNA-1_1&gene=augustus_masked-NODE_2_length_865375_cov_22.6121_ID_9257-processed-gene-5.72&CDS=1-1551
1958	OG0001958	YIL003W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.105&CDS=1-843
1959	OG0001959	YIL004C	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.79&CDS=1-393
1960	OG0001960	YIL005W	augustus_masked-NODE_47_length_54472_cov_29.173_ID_4552-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_47_length_54472_cov_29.173_ID_4552-processed-gene-0.45&CDS=1-2028
1961	OG0001961	YIL006W	augustus_masked-NODE_28_length_120461_cov_24.0822_ID_2951-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_28_length_120461_cov_24.0822_ID_2951-processed-gene-0.123&CDS=1-1080
1962	OG0001962	YIL007C	augustus_masked-NODE_28_length_120461_cov_24.0822_ID_2951-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_28_length_120461_cov_24.0822_ID_2951-processed-gene-0.106&CDS=1-621
1963	OG0001963	YIL008W	augustus_masked-NODE_28_length_120461_cov_24.0822_ID_2951-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_28_length_120461_cov_24.0822_ID_2951-processed-gene-0.71&CDS=1-294
1964	OG0001964	YIL010W	augustus_masked-NODE_21_length_173256_cov_22.717_ID_2877-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_21_length_173256_cov_22.717_ID_2877-processed-gene-0.209&CDS=1-609
1965	OG0001965	YIL016W	snap_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.44&CDS=1-402
1966	OG0001966	YIL017C	augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.92&CDS=1-2541
1967	OG0001967	YIL019W	augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.85&CDS=1-987
1968	OG0001968	YIL020C	augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.65&CDS=1-792
1969	OG0001969	YIL021W	augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-0.64&CDS=1-933
1970	OG0001970	YIL022W	augustus_masked-NODE_44_length_56175_cov_21.588_ID_12004-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_44_length_56175_cov_21.588_ID_12004-processed-gene-0.36&CDS=1-1239
1971	OG0001971	YIL023C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.106&CDS=1-1200
1972	OG0001972	YIL026C	augustus_masked-NODE_18_length_228862_cov_23.6433_ID_2185-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_18_length_228862_cov_23.6433_ID_2185-processed-gene-1.98&CDS=1-2988
1973	OG0001973	YIL030C	augustus_masked-NODE_44_length_56175_cov_21.588_ID_12004-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_44_length_56175_cov_21.588_ID_12004-processed-gene-0.35&CDS=1-3759
1974	OG0001974	YIL031W	genemark-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-0.19&CDS=1-2910
1975	OG0001975	YIL033C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.108&CDS=1-1380
1976	OG0001976	YIL034C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.109&CDS=1-804
1977	OG0001977	YIL039W	augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-1.230-mRNA-1_1&gene=augustus_masked-NODE_12_length_279838_cov_23.0736_ID_9675-processed-gene-1.230&CDS=1-1380
1978	OG0001978	YIL042C	augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-7.110-mRNA-1_1&gene=augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-7.110&CDS=1-1164
1979	OG0001979	YIL044C	augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-7.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-7.108&CDS=1-1077
1980	OG0001980	YIL046W	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-1.152&CDS=1-1980
1981	OG0001981	YIL047C	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.202-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.202&CDS=1-2604
1982	OG0001982	YIL048W	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.200-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.200&CDS=1-3327
1983	OG0001983	YIL049W	augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.245-mRNA-1_1&gene=augustus_masked-NODE_7_length_343272_cov_25.1726_ID_2572-processed-gene-2.245&CDS=1-855
1984	OG0001984	YIL061C	maker-NODE_13_length_278934_cov_23.8117_ID_1820-augustus-gene-1.202-mRNA-1_1&gene=maker-NODE_13_length_278934_cov_23.8117_ID_1820-augustus-gene-1.202&CDS=1-1071
1985	OG0001985	YIL062C	augustus_masked-NODE_13_length_278934_cov_23.8117_ID_1820-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_13_length_278934_cov_23.8117_ID_1820-processed-gene-1.94&CDS=1-456
1986	OG0001986	YIL063C	augustus_masked-NODE_13_length_278934_cov_23.8117_ID_1820-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_13_length_278934_cov_23.8117_ID_1820-processed-gene-1.93&CDS=1-1164
1987	OG0001987	YIL064W	maker-NODE_13_length_278934_cov_23.8117_ID_1820-augustus-gene-1.203-mRNA-1_1&gene=maker-NODE_13_length_278934_cov_23.8117_ID_1820-augustus-gene-1.203&CDS=1-687
1988	OG0001988	YIL065C	augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-1.61&CDS=1-456
1989	OG0001989	YIL067C	augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.41&CDS=1-1962
1990	OG0001990	YIL068C	augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.45&CDS=1-2406
1991	OG0001991	YIL070C	augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.36&CDS=1-789
1992	OG0001992	YIL072W	augustus_masked-NODE_19_length_221202_cov_23.1889_ID_2151-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_19_length_221202_cov_23.1889_ID_2151-processed-gene-0.80&CDS=1-2037
1993	OG0001993	YIL073C	maker-NODE_19_length_221202_cov_23.1889_ID_2151-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_19_length_221202_cov_23.1889_ID_2151-augustus-gene-0.0&CDS=1-2754
1994	OG0001994	YIL075C	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-1.113&CDS=1-2841
1995	OG0001995	YIL076W	augustus_masked-NODE_48_length_52736_cov_26.8172_ID_4518-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_48_length_52736_cov_26.8172_ID_4518-processed-gene-0.73&CDS=1-852
1996	OG0001996	YIL077C	augustus_masked-NODE_48_length_52736_cov_26.8172_ID_4518-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_48_length_52736_cov_26.8172_ID_4518-processed-gene-0.86&CDS=1-918
1997	OG0001997	YIL078W	augustus_masked-NODE_48_length_52736_cov_26.8172_ID_4518-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_48_length_52736_cov_26.8172_ID_4518-processed-gene-0.72&CDS=1-2214
1998	OG0001998	YIL083C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.70&CDS=1-1023
1999	OG0001999	YIL084C	augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.82&CDS=1-864
2000	OG0002000	YIL087C	augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.84&CDS=1-471
2001	OG0002001	YIL090W	augustus_masked-NODE_74_length_18997_cov_23.1918_ID_5644-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_74_length_18997_cov_23.1918_ID_5644-processed-gene-0.21&CDS=1-1251
2002	OG0002002	YIL091C	augustus_masked-NODE_74_length_18997_cov_23.1918_ID_5644-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_74_length_18997_cov_23.1918_ID_5644-processed-gene-0.26&CDS=1-2196
2003	OG0002003	YIL093C	augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-1.117&CDS=1-702
2004	OG0002004	YIL094C	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.156&CDS=1-1125
2005	OG0002005	YIL096C	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.152&CDS=1-891
2006	OG0002006	YIL097W	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.109&CDS=1-1161
2007	OG0002007	YIL098C	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-0.37&CDS=1-435
2008	OG0002008	YIL099W	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.114&CDS=1-1707
2009	OG0002009	YIL101C	augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-0.38&CDS=1-1494
2010	OG0002010	YIL102C-A	maker-NODE_11_length_296904_cov_22.075_ID_2611-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_11_length_296904_cov_22.075_ID_2611-augustus-gene-1.3&CDS=1-261
2011	OG0002011	YIL103W	augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-0.14&CDS=1-1260
2012	OG0002012	YIL104C	augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_17_length_233845_cov_24.4945_ID_2323-processed-gene-0.35&CDS=1-1467
2013	OG0002013	YIL106W	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.100&CDS=1-816
2014	OG0002014	YIL107C	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.101&CDS=1-3123
2015	OG0002015	YIL108W	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.147&CDS=1-2136
2016	OG0002016	YIL109C	augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_14_length_268870_cov_26.8865_ID_1946-processed-gene-1.107&CDS=1-2781
2017	OG0002017	YIL110W	maker-NODE_14_length_268870_cov_26.8865_ID_1946-augustus-gene-0.141-mRNA-1_1&gene=maker-NODE_14_length_268870_cov_26.8865_ID_1946-augustus-gene-0.141&CDS=1-1566
